Time,nets
2024-09-20,2.720374707259953
2024-09-21,2.4730679156908666
2024-09-22,2.22576112412178
2024-09-23,2.4730679156908666
2024-09-24,2.22576112412178
2024-09-25,2.22576112412178
2024-09-26,2.4730679156908666
2024-09-27,2.22576112412178
2024-09-28,2.720374707259953
2024-09-29,2.720374707259953
2024-09-30,2.720374707259953
2024-10-01,2.4730679156908666
2024-10-02,2.9676814988290396
2024-10-03,2.4730679156908666
2024-10-04,2.9676814988290396
2024-10-05,2.9676814988290396
2024-10-06,2.9676814988290396
2024-10-07,2.720374707259953
2024-10-08,2.9676814988290396
2024-10-09,6.429976580796253
2024-10-10,3.2149882903981264
2024-10-11,2.9676814988290396
2024-10-12,2.4730679156908666
2024-10-13,3.2149882903981264
2024-10-14,4.45152224824356
2024-10-15,6.182669789227166
2024-10-16,4.946135831381733
2024-10-17,5.6880562060889925
2024-10-18,4.204215456674473
2024-10-19,4.204215456674473
2024-10-20,3.2149882903981264
2024-10-21,4.204215456674473
2024-10-22,3.7096018735362994
2024-10-23,8.408430913348946
2024-10-24,10.881498829039812
2024-10-25,9.644964871194379
2024-10-26,7.913817330210772
2024-10-27,9.397658079625293
2024-10-28,8.655737704918032
2024-10-29,10.386885245901638
2024-10-30,16.074941451990632
2024-10-31,9.150351288056205
2024-11-01,7.666510538641686
2024-11-02,10.634192037470726
2024-11-03,11.623419203747073
2024-11-04,6.924590163934425
2024-11-05,7.419203747072599
2024-11-06,2.4730679156908666
2024-11-07,3.956908665105386
2024-11-08,5.440749414519906
2024-11-09,17.55878220140515
2024-11-10,14.838407494145198
2024-11-11,6.429976580796253
2024-11-12,9.644964871194379
2024-11-13,6.6772833723653395
2024-11-14,11.376112412177985
2024-11-15,5.193442622950819
2024-11-16,9.644964871194379
2024-11-17,5.193442622950819
2024-11-18,8.408430913348946
2024-11-19,7.419203747072599
2024-11-20,11.870725995316159
2024-11-21,3.4622950819672127
2024-11-22,7.419203747072599
2024-11-23,10.386885245901638
2024-11-24,4.698829039812646
2024-11-25,11.1288056206089
2024-11-26,15.333021077283371
2024-11-27,4.946135831381733
2024-11-28,11.376112412177985
2024-11-29,6.429976580796253
2024-11-30,8.161124121779858
2024-12-01,8.655737704918032
2024-12-02,7.913817330210772
2024-12-03,8.161124121779858
2024-12-04,6.6772833723653395
2024-12-05,6.924590163934425
2024-12-06,3.2149882903981264
2024-12-07,3.4622950819672127
2024-12-08,10.634192037470726
2024-12-09,4.204215456674473
2024-12-10,3.2149882903981264
2024-12-11,3.2149882903981264
2024-12-12,3.2149882903981264
2024-12-13,4.946135831381733
2024-12-14,9.150351288056205
2024-12-15,4.45152224824356
2024-12-16,5.935362997658079
2024-12-17,8.90304449648712
2024-12-18,3.956908665105386
2024-12-19,4.204215456674473
2024-12-20,4.946135831381733
2024-12-21,4.698829039812646
2024-12-22,6.182669789227166
2024-12-23,3.7096018735362994
2024-12-24,5.440749414519906
2024-12-25,3.4622950819672127
2024-12-26,5.193442622950819
2024-12-27,12.365339578454332
2024-12-28,9.892271662763466
2024-12-29,13.84918032786885
2024-12-30,6.924590163934425
2024-12-31,3.956908665105386
2025-01-01,6.429976580796253
2025-01-02,12.612646370023418
2025-01-03,11.623419203747073
2025-01-04,8.655737704918032
2025-01-05,8.408430913348946
2025-01-06,5.193442622950819
2025-01-07,6.429976580796253
2025-01-08,5.193442622950819
2025-01-09,6.924590163934425
2025-01-10,4.204215456674473
2025-01-11,9.892271662763466
2025-01-12,4.45152224824356
2025-01-13,6.924590163934425
2025-01-14,4.204215456674473
2025-01-15,9.150351288056205
2025-01-16,13.354566744730679
2025-01-17,6.182669789227166
2025-01-18,17.311475409836063
2025-01-19,5.440749414519906
2025-01-20,6.6772833723653395
2025-01-21,7.419203747072599
2025-01-22,15.580327868852459
2025-01-23,8.161124121779858
2025-01-24,3.4622950819672127
2025-01-25,6.429976580796253
2025-01-26,8.90304449648712
2025-01-27,5.440749414519906
2025-01-28,7.666510538641686
2025-01-29,5.193442622950819
2025-01-30,5.440749414519906
2025-01-31,2.9676814988290396
2025-02-01,4.204215456674473
2025-02-02,9.150351288056205
2025-02-03,3.956908665105386
2025-02-04,6.182669789227166
2025-02-05,11.623419203747073
2025-02-06,8.161124121779858
2025-02-07,6.429976580796253
2025-02-08,9.644964871194379
2025-02-09,3.7096018735362994
2025-02-10,4.946135831381733
2025-02-11,7.419203747072599
2025-02-12,5.440749414519906
2025-02-13,6.429976580796253
2025-02-14,2.9676814988290396
2025-02-15,2.9676814988290396
2025-02-16,2.9676814988290396
2025-02-17,2.720374707259953
2025-02-18,2.720374707259953
2025-02-19,3.2149882903981264
2025-02-20,5.193442622950819
2025-02-21,8.90304449648712
2025-02-22,6.429976580796253
2025-02-23,11.623419203747073
2025-02-24,6.182669789227166
2025-02-25,7.419203747072599
2025-02-26,5.935362997658079
2025-02-27,8.655737704918032
2025-02-28,5.935362997658079
2025-03-01,9.892271662763466
2025-03-02,8.408430913348946
2025-03-03,3.4622950819672127
2025-03-04,5.193442622950819
2025-03-05,7.666510538641686
2025-03-06,7.171896955503512
2025-03-07,19.784543325526933
2025-03-08,8.161124121779858
2025-03-09,8.161124121779858
2025-03-10,11.1288056206089
2025-03-11,24.730679156908664
2025-03-12,10.634192037470726
2025-03-13,5.935362997658079
2025-03-14,7.419203747072599
2025-03-15,10.881498829039812
2025-03-16,16.81686182669789
2025-03-17,5.935362997658079
2025-03-18,8.161124121779858
2025-03-19,10.881498829039812
2025-03-20,6.924590163934425
2025-03-21,6.182669789227166
2025-03-22,9.644964871194379
2025-03-23,6.429976580796253
2025-03-24,6.182669789227166
2025-03-25,9.644964871194379
2025-03-26,6.182669789227166
2025-03-27,6.182669789227166
2025-03-28,6.182669789227166
2025-03-29,11.376112412177985
2025-03-30,7.419203747072599
2025-03-31,4.698829039812646
2025-04-01,9.397658079625293
2025-04-02,3.2149882903981264
2025-04-03,6.924590163934425
2025-04-04,8.655737704918032
2025-04-05,3.4622950819672127
2025-04-06,8.161124121779858
2025-04-07,3.7096018735362994
2025-04-08,4.946135831381733
2025-04-09,5.6880562060889925
2025-04-10,5.935362997658079
2025-04-11,7.913817330210772
2025-04-12,8.408430913348946
2025-04-13,8.408430913348946
2025-04-14,3.2149882903981264
2025-04-15,2.7942740739714256
2025-04-16,2.6918393082327503
2025-04-17,2.6918393082327503
2025-04-18,2.4657511467095325
2025-04-19,3.0203622354946438
2025-04-20,2.917927469755969
2025-04-21,2.917927469755969
2025-04-22,2.917927469755969
2025-04-23,2.917927469755969
2025-04-24,2.6918393082327503
2025-04-25,2.6918393082327503
2025-04-26,2.4657511467095325
2025-04-27,2.917927469755969
2025-04-28,3.0203622354946438
2025-04-29,2.6918393082327503
2025-04-30,2.7942740739714256
2025-05-01,3.0203622354946438
2025-05-02,3.0203622354946438
2025-05-03,3.0203622354946438
2025-05-04,3.1440156312791876
2025-05-05,2.7942740739714256
2025-05-06,3.2464503970178624
2025-05-07,2.7942740739714256
2025-05-08,3.2464503970178624
2025-05-09,2.917927469755969
2025-05-10,3.47253855854108
2025-05-11,2.7942740739714256
2025-05-12,3.8010614858029736
2025-05-13,4.376891204633953
2025-05-14,3.0203622354946438
2025-05-15,2.663303909205548
2025-05-16,3.0730429721602484
2025-05-17,4.302260161024347
2025-05-18,3.4827820351149477
2025-05-19,2.8681734406828983
2025-05-20,2.8681734406828983
2025-05-21,3.0730429721602484
2025-05-22,3.277912503637598
2025-05-23,2.8681734406828983
2025-05-24,5.326607818411096
2025-05-25,3.4827820351149477
2025-05-26,3.4827820351149477
2025-05-27,2.663303909205548
2025-05-28,3.0730429721602484
2025-05-29,3.277912503637598
2025-05-30,3.0730429721602484
2025-05-31,3.277912503637598
2025-06-01,3.6876515665922978
2025-06-02,2.8681734406828983
2025-06-03,3.277912503637598
2025-06-04,2.8681734406828983
2025-06-05,2.8681734406828983
2025-06-06,2.8681734406828983
2025-06-07,2.8681734406828983
2025-06-08,3.0730429721602484
2025-06-09,3.0730429721602484
2025-06-10,2.663303909205548
2025-06-11,3.0730429721602484
2025-06-12,3.0730429721602484
2025-06-13,2.8681734406828983
2025-06-14,3.0730429721602484
2025-06-15,2.8681734406828983
2025-06-16,2.663303909205548
2025-06-17,2.663303909205548
2025-06-18,2.4584343777281985
2025-06-19,2.4584343777281985
2025-06-20,2.663303909205548
2025-06-21,3.0730429721602484
2025-06-22,3.6876515665922978
2025-06-23,3.277912503637598
2025-06-24,3.892521098069648
2025-06-25,6.146085944320497
2025-06-26,11.677563294208943
2025-06-27,4.711999223979047
2025-06-28,3.4827820351149477
2025-06-29,3.4827820351149477
2025-06-30,4.302260161024347
2025-07-01,5.7363468813657965
2025-07-02,3.277912503637598
2025-07-03,3.4827820351149477
2025-07-04,3.277912503637598
2025-07-05,3.277912503637598
2025-07-06,3.4827820351149477
2025-07-07,3.4827820351149477
2025-07-08,3.0730429721602484
2025-07-09,3.277912503637598
2025-07-10,3.892521098069648
2025-07-11,3.6876515665922978
2025-07-12,3.277912503637598
2025-07-13,3.0730429721602484
2025-07-14,3.892521098069648
2025-07-15,3.0730429721602484
2025-07-16,3.6876515665922978
2025-07-17,3.4827820351149477
2025-07-18,3.0730429721602484
2025-07-19,3.4827820351149477
2025-07-20,3.4827820351149477
2025-07-21,3.0730429721602484
2025-07-22,2.8681734406828983
2025-07-23,2.8681734406828983
2025-07-24,3.6876515665922978
2025-07-25,2.8681734406828983
2025-07-26,2.8681734406828983
2025-07-27,3.0730429721602484
2025-07-28,2.663303909205548
2025-07-29,2.8681734406828983
2025-07-30,2.8681734406828983
2025-07-31,3.0730429721602484
2025-08-01,2.4584343777281985
2025-08-02,2.663303909205548
2025-08-03,2.4584343777281985
2025-08-04,2.0486953147734988
2025-08-05,2.253564846250849
2025-08-06,2.4584343777281985
2025-08-07,2.4584343777281985
2025-08-08,2.0486953147734988
2025-08-09,2.663303909205548
2025-08-10,3.277912503637598
2025-08-11,3.892521098069648
2025-08-12,3.4827820351149477
2025-08-13,2.663303909205548
2025-08-14,2.8681734406828983
2025-08-15,2.663303909205548
2025-08-16,2.663303909205548
2025-08-17,2.8681734406828983
2025-08-18,2.663303909205548
2025-08-19,2.253564846250849
2025-08-20,3.4827820351149477
2025-08-21,2.4584343777281985
2025-08-22,2.253564846250849
2025-08-23,2.4584343777281985
2025-08-24,2.4584343777281985
2025-08-25,2.4584343777281985
2025-08-26,2.253564846250849
2025-08-27,2.253564846250849
2025-08-28,2.253564846250849
2025-08-29,1.8438257832961489
2025-08-30,2.4584343777281985
2025-08-31,2.4584343777281985
2025-09-01,2.663303909205548
2025-09-02,2.4584343777281985
2025-09-03,2.253564846250849
2025-09-04,2.663303909205548
2025-09-05,2.253564846250849
2025-09-06,2.4584343777281985
2025-09-07,2.253564846250849
2025-09-08,2.4584343777281985
2025-09-09,2.4584343777281985
2025-09-10,1.8438257832961489
2025-09-11,2.0486953147734988
2025-09-12,2.0486953147734988
2025-09-13,2.253564846250849
2025-09-14,2.253564846250849
2025-09-15,2.253564846250849
2025-09-16,2.4584343777281985
2025-09-17,2.253564846250849
2025-09-18,2.4584343777281985
2025-09-19,2.4584343777281985
2025-09-20,2.253564846250849
2025-09-21,2.4584343777281985
2025-09-22,2.253564846250849
2025-09-23,2.8681734406828983
2025-09-24,3.0730429721602484
2025-09-25,2.663303909205548
2025-09-26,2.663303909205548
2025-09-27,2.663303909205548
2025-09-28,2.4584343777281985
2025-09-29,3.0730429721602484
2025-09-30,2.663303909205548
2025-10-01,2.663303909205548
2025-10-02,2.663303909205548
2025-10-03,2.663303909205548
2025-10-04,3.277912503637598
2025-10-05,4.507129692501698
2025-10-06,2.663303909205548
2025-10-07,2.663303909205548
2025-10-08,2.663303909205548
2025-10-09,2.8681734406828983
2025-10-10,4.507129692501698
2025-10-11,2.8681734406828983
2025-10-12,3.4827820351149477
2025-10-13,2.8681734406828983
2025-10-14,2.663303909205548
2025-10-15,3.0730429721602484
2025-10-16,3.0730429721602484
2025-10-17,3.6876515665922978
2025-10-18,3.892521098069648
2025-10-19,3.0730429721602484
2025-10-20,3.277912503637598
2025-10-21,3.6876515665922978
2025-10-22,12.701910951595693
2025-10-23,11.677563294208943
2025-10-24,10.243476573867493
2025-10-25,14.340867203414492
2025-10-26,20.486953147734987
2025-10-27,9.014259385003395
2025-10-28,11.472693762731593
2025-10-29,8.399650790571345
2025-10-30,9.628867979435444
2025-10-31,4.0973906295469975
2025-11-01,3.892521098069648
2025-11-02,9.628867979435444
2025-11-03,14.545736734891841
2025-11-04,12.497041420118343
2025-11-05,8.194781259093995
2025-11-06,12.292171888640993
2025-11-07,6.350955475797846
2025-11-08,12.087302357163642
2025-11-09,11.472693762731593
2025-11-10,11.267824231254243
2025-11-11,7.989911727616645
2025-11-12,11.882432825686292
2025-11-13,3.6876515665922978
2025-11-14,7.580172664661945
2025-11-15,11.267824231254243
2025-11-16,7.580172664661945
2025-11-17,8.194781259093995
2025-11-18,8.399650790571345
2025-11-19,15.97982345523329
2025-11-20,3.892521098069648
2025-11-21,7.170433601707246
2025-11-22,18.02851877000679
2025-11-23,7.3753031331845955
2025-11-24,9.833737510912794
2025-11-25,14.135997671937142
2025-11-26,4.0973906295469975
2025-11-27,4.0973906295469975
2025-11-28,6.760694538752546
2025-11-29,12.906780483073042
2025-11-30,11.267824231254243
2025-12-01,5.531477349888447
2025-12-02,9.219128916480745
2025-12-03,5.7363468813657965
2025-12-04,13.521389077505091
2025-12-05,9.628867979435444
2025-12-06,14.750606266369191
2025-12-07,7.580172664661945
2025-12-08,3.277912503637598
2025-12-09,3.4827820351149477
2025-12-10,3.6876515665922978
2025-12-11,3.8308522492543844
2025-12-12,5.76754528717453
2025-12-13,16.91026391113575
2025-12-14,8.75375269650047
2025-12-15,9.001156054563726
2025-12-16,3.481014125452453
2025-12-17,3.7284174835157096
2025-12-18,6.014948645237787
2025-12-19,6.467221534778393
2025-12-20,3.2336107673891963
2025-12-21,7.209431608968163
2025-12-22,6.859593485166231
2025-12-23,8.40391457269854
2025-12-24,12.729573538079435
2025-12-25,3.481014125452453
2025-12-26,3.2336107673891963
2025-12-27,6.014948645237787
2025-12-28,14.418863217936327
2025-12-29,8.054076448896607
2025-12-30,20.391278036588204
2025-12-31,3.7284174835157096
2026-01-01,15.118539465540188
2026-01-02,16.56042578733382
2026-01-03,9.248559412626983
2026-01-04,14.17145985987307
2026-01-05,5.520141929111274
2026-01-06,3.8308522492543844
2026-01-07,5.520141929111274
2026-01-08,9.845800894492172
2026-01-09,6.117383410976462
2026-01-10,11.887424570615691
2026-01-11,9.567927093422385
2026-01-12,6.088680877632427
2026-01-13,10.727675832019038
2026-01-14,6.088680877632427
2026-01-15,11.0176130166682
2026-01-16,7.24842961622908
2026-01-17,14.206922047808996
2026-01-18,8.408178354825733
2026-01-19,11.887424570615691
2026-01-20,11.887424570615691
2026-01-21,7.538366800878243
2026-01-22,20.00566574079226
2026-01-23,7.8283039855274055
2026-01-24,26.094346618424687
2026-01-25,5.218869323684937
2026-01-26,11.887424570615691
2026-01-27,5.5088065083341
2026-01-28,12.75723612456318
2026-01-29,5.5088065083341
2026-01-30,15.076733601756485
2026-01-31,10.437738647369875
2026-02-01,11.307550201317364
2026-02-02,10.437738647369875
2026-02-03,9.277989908773222
2026-02-04,25.51447224912636
2026-02-05,11.0176130166682
2026-02-06,9.857864278071549
2026-02-07,15.366670786405649
2026-02-08,5.218869323684937
2026-02-09,6.668555246930753
2026-02-10,11.307550201317364
2026-02-11,5.5088065083341
2026-02-12,8.408178354825733
2026-02-13,3.7691834004391214
2026-02-14,3.189309031140795
2026-02-15,3.479246215789958
2026-02-16,3.7691834004391214
2026-02-17,4.0591205850882845
2026-02-18,3.7691834004391214
2026-02-19,7.538366800878243
2026-02-20,13.337110493861505
2026-02-21,13.916984863159833
2026-02-22,9.567927093422385
2026-02-23,4.638994954386611
2026-02-24,6.37861806228159
2026-02-25,9.277989908773222
2026-02-26,7.24842961622908
2026-02-27,16.236482340353138
2026-02-28,18.266042632897282
2026-03-01,17.976105448248116
2026-03-02,6.088680877632427
2026-03-03,6.37861806228159
2026-03-04,8.408178354825733
2026-03-05,7.24842961622908
2026-03-06,9.857864278071549
2026-03-07,10.437738647369875
2026-03-08,13.047173309212344
2026-03-09,8.988052724124058
2026-03-10,13.047173309212344
2026-03-11,9.567927093422385
2026-03-12,6.37861806228159
2026-03-13,7.24842961622908
2026-03-14,17.106293894300627
2026-03-15,4.349057769737447
2026-03-16,7.8283039855274055
2026-03-17,7.24842961622908
2026-03-18,9.567927093422385
2026-03-19,13.337110493861505
2026-03-20,13.047173309212344
2026-03-21,16.236482340353138
2026-03-22,11.887424570615691
2026-03-23,8.698115539474895
2026-03-24,8.698115539474895
2026-03-25,5.5088065083341
2026-03-26,17.976105448248116
2026-03-27,6.088680877632427
2026-03-28,28.99371846491632
2026-03-29,10.147801462720711
2026-03-30,6.37861806228159
2026-03-31,8.698115539474895
2026-04-01,8.408178354825733
2026-04-02,3.7691834004391214
2026-04-03,6.958492431579916
2026-04-04,8.408178354825733
2026-04-05,11.597487385966527
2026-04-06,4.349057769737447
2026-04-07,6.958492431579916
2026-04-08,7.24842961622908
2026-04-09,7.538366800878243
2026-04-10,8.988052724124058
2026-04-11,6.958492431579916
2026-04-12,6.958492431579916
2026-04-13,5.218869323684937
2026-04-14,3.479246215789958
2026-04-15,4.0591205850882845
2026-04-16,3.7691834004391214
2026-04-17,3.479246215789958
2026-04-18,3.7691834004391214
2026-04-19,3.479246215789958
2026-04-20,3.479246215789958
2026-04-21,3.479246215789958
2026-04-22,3.189309031140795
2026-04-23,3.189309031140795
2026-04-24,3.479246215789958
2026-04-25,3.189309031140795
2026-04-26,3.7691834004391214
2026-04-27,3.189309031140795
2026-04-28,3.189309031140795
2026-04-29,3.189309031140795
2026-04-30,3.189309031140795
2026-05-01,3.189309031140795
2026-05-02,2.899371846491632
2026-05-03,3.7691834004391214
2026-05-04,3.479246215789958
2026-05-05,3.189309031140795
2026-05-06,3.189309031140795
2026-05-07,3.479246215789958
2026-05-08,3.189309031140795
2026-05-09,3.189309031140795
2026-05-10,4.638994954386611
2026-05-11,3.7691834004391214
2026-05-12,3.189309031140795
2026-05-13,3.7691834004391214
2026-05-14,3.479246215789958
2026-05-15,3.479246215789958
2026-05-16,3.7691834004391214
2026-05-17,3.479246215789958
2026-05-18,3.189309031140795
2026-05-19,3.479246215789958
2026-05-20,3.479246215789958
2026-05-21,3.189309031140795
2026-05-22,3.7691834004391214
2026-05-23,3.479246215789958
2026-05-24,4.349057769737447
2026-05-25,3.7691834004391214
2026-05-26,4.9289321390357745
2026-05-27,3.7691834004391214
2026-05-28,3.479246215789958
2026-05-29,3.7691834004391214
2026-05-30,3.479246215789958
2026-05-31,4.638994954386611
