Time,wordle_game
2024-09-22,6.859488618688653
2024-09-23,7.701881957825856
2024-09-24,7.340856241052769
2024-09-25,7.100172429870711
2024-09-26,7.340856241052769
2024-09-27,7.5815400522348275
2024-09-28,6.3781209963245376
2024-09-29,7.100172429870711
2024-09-30,7.100172429870711
2024-10-01,6.618804807506595
2024-10-02,7.100172429870711
2024-10-03,7.942565769007914
2024-10-04,6.859488618688653
2024-10-05,6.498462901915566
2024-10-06,6.739146713097624
2024-10-07,6.739146713097624
2024-10-08,6.498462901915566
2024-10-09,6.739146713097624
2024-10-10,7.340856241052769
2024-10-11,7.22051433546174
2024-10-12,7.100172429870711
2024-10-13,6.498462901915566
2024-10-14,6.3781209963245376
2024-10-15,7.22051433546174
2024-10-16,6.618804807506595
2024-10-17,6.9798305242796825
2024-10-18,7.461198146643798
2024-10-19,8.664617202554089
2024-10-20,6.859488618688653
2024-10-21,6.859488618688653
2024-10-22,7.942565769007914
2024-10-23,7.100172429870711
2024-10-24,7.22051433546174
2024-10-25,7.340856241052769
2024-10-26,6.3781209963245376
2024-10-27,6.618804807506595
2024-10-28,6.618804807506595
2024-10-29,7.100172429870711
2024-10-30,8.664617202554089
2024-10-31,7.340856241052769
2024-11-01,7.5815400522348275
2024-11-02,6.137437185142479
2024-11-03,6.01709527955145
2024-11-04,6.257779090733508
2024-11-05,6.3781209963245376
2024-11-06,5.174701940414247
2024-11-07,7.822223863416885
2024-11-08,7.461198146643798
2024-11-09,6.01709527955145
2024-11-10,6.137437185142479
2024-11-11,6.01709527955145
2024-11-12,6.137437185142479
2024-11-13,6.498462901915566
2024-11-14,7.942565769007914
2024-11-15,6.9798305242796825
2024-11-16,5.415385751596305
2024-11-17,6.257779090733508
2024-11-18,6.9798305242796825
2024-11-19,7.100172429870711
2024-11-20,6.9798305242796825
2024-11-21,6.3781209963245376
2024-11-22,6.859488618688653
2024-11-23,6.618804807506595
2024-11-24,5.896753373960421
2024-11-25,5.656069562778363
2024-11-26,6.3781209963245376
2024-11-27,5.174701940414247
2024-11-28,5.776411468369393
2024-11-29,6.257779090733508
2024-11-30,6.618804807506595
2024-12-01,6.3781209963245376
2024-12-02,6.859488618688653
2024-12-03,6.618804807506595
2024-12-04,6.257779090733508
2024-12-05,6.137437185142479
2024-12-06,7.701881957825856
2024-12-07,5.535727657187334
2024-12-08,6.01709527955145
2024-12-09,6.3781209963245376
2024-12-10,6.137437185142479
2024-12-11,6.257779090733508
2024-12-12,6.739146713097624
2024-12-13,6.739146713097624
2024-12-14,5.174701940414247
2024-12-15,5.656069562778363
2024-12-16,6.137437185142479
2024-12-17,6.739146713097624
2024-12-18,6.498462901915566
2024-12-19,7.100172429870711
2024-12-20,6.3781209963245376
2024-12-21,5.295043846005276
2024-12-22,4.934018129232189
2024-12-23,5.174701940414247
2024-12-24,5.535727657187334
2024-12-25,5.415385751596305
2024-12-26,5.295043846005276
2024-12-27,5.535727657187334
2024-12-28,5.415385751596305
2024-12-29,5.776411468369393
2024-12-30,5.535727657187334
2024-12-31,5.656069562778363
2025-01-01,5.415385751596305
2025-01-02,5.295043846005276
2025-01-03,5.174701940414247
2025-01-04,4.572992412459102
2025-01-05,6.01709527955145
2025-01-06,5.174701940414247
2025-01-07,6.137437185142479
2025-01-08,5.415385751596305
2025-01-09,5.656069562778363
2025-01-10,6.01709527955145
2025-01-11,4.934018129232189
2025-01-12,6.9798305242796825
2025-01-13,6.01709527955145
2025-01-14,6.137437185142479
2025-01-15,6.257779090733508
2025-01-16,5.896753373960421
2025-01-17,6.3781209963245376
2025-01-18,4.81367622364116
2025-01-19,5.656069562778363
2025-01-20,4.572992412459102
2025-01-21,5.776411468369393
2025-01-22,5.415385751596305
2025-01-23,5.535727657187334
2025-01-24,7.340856241052769
2025-01-25,4.934018129232189
2025-01-26,4.81367622364116
2025-01-27,6.498462901915566
2025-01-28,6.3781209963245376
2025-01-29,12.0341905591029
2025-01-30,6.859488618688653
2025-01-31,6.498462901915566
2025-02-01,5.054360034823218
2025-02-02,5.054360034823218
2025-02-03,5.896753373960421
2025-02-04,6.137437185142479
2025-02-05,5.535727657187334
2025-02-06,5.776411468369393
2025-02-07,6.3781209963245376
2025-02-08,4.81367622364116
2025-02-09,4.934018129232189
2025-02-10,6.01709527955145
2025-02-11,6.257779090733508
2025-02-12,5.415385751596305
2025-02-13,6.9798305242796825
2025-02-14,6.137437185142479
2025-02-15,5.174701940414247
2025-02-16,5.295043846005276
2025-02-17,4.452650506868073
2025-02-18,5.415385751596305
2025-02-19,5.295043846005276
2025-02-20,5.656069562778363
2025-02-21,6.257779090733508
2025-02-22,4.81367622364116
2025-02-23,4.693334318050131
2025-02-24,5.776411468369393
2025-02-25,5.776411468369393
2025-02-26,6.257779090733508
2025-02-27,5.776411468369393
2025-02-28,6.257779090733508
2025-03-01,4.211966695686015
2025-03-02,4.693334318050131
2025-03-03,5.415385751596305
2025-03-04,6.137437185142479
2025-03-05,5.776411468369393
2025-03-06,6.137437185142479
2025-03-07,6.01709527955145
2025-03-08,5.415385751596305
2025-03-09,4.452650506868073
2025-03-10,5.535727657187334
2025-03-11,5.415385751596305
2025-03-12,5.896753373960421
2025-03-13,5.776411468369393
2025-03-14,5.776411468369393
2025-03-15,4.693334318050131
2025-03-16,4.572992412459102
2025-03-17,4.81367622364116
2025-03-18,5.656069562778363
2025-03-19,5.415385751596305
2025-03-20,5.535727657187334
2025-03-21,5.415385751596305
2025-03-22,4.693334318050131
2025-03-23,4.452650506868073
2025-03-24,5.535727657187334
2025-03-25,5.776411468369393
2025-03-26,5.656069562778363
2025-03-27,5.896753373960421
2025-03-28,5.776411468369393
2025-03-29,5.174701940414247
2025-03-30,5.054360034823218
2025-03-31,5.656069562778363
2025-04-01,5.776411468369393
2025-04-02,5.415385751596305
2025-04-03,5.656069562778363
2025-04-04,5.896753373960421
2025-04-05,4.693334318050131
2025-04-06,4.934018129232189
2025-04-07,5.535727657187334
2025-04-08,5.656069562778363
2025-04-09,5.776411468369393
2025-04-10,5.415385751596305
2025-04-11,6.9798305242796825
2025-04-12,4.572992412459102
2025-04-13,4.934018129232189
2025-04-14,5.656069562778363
2025-04-15,8.316615677181783
2025-04-16,5.305917625741755
2025-04-17,5.663656864310907
2025-04-18,5.05265593501377
2025-04-19,4.799394244285786
2025-04-20,4.650610101398967
2025-04-21,5.096962530059422
2025-04-22,5.514872721424088
2025-04-23,5.768134412152073
2025-04-24,5.619350269265254
2025-04-25,5.514872721424088
2025-04-26,4.441655005716634
2025-04-27,4.6949166964446185
2025-04-28,5.1571334828549364
2025-04-29,5.55917931646974
2025-04-30,5.514872721424088
2025-05-01,6.0213961028800576
2025-05-02,5.916918555038891
2025-05-03,4.485961600762286
2025-05-04,4.5461325535578005
2025-05-05,5.1571334828549364
2025-05-06,6.0213961028800576
2025-05-07,5.916918555038891
2025-05-08,5.916918555038891
2025-05-09,6.274657793608043
2025-05-10,5.1571334828549364
2025-05-11,5.454701768628573
2025-05-12,6.0213961028800576
2025-05-13,5.977089507834405
2025-05-14,6.0213961028800576
2025-05-15,6.380149686573881
2025-05-16,5.848470546026058
2025-05-17,4.607885884747803
2025-05-18,5.22817821538693
2025-05-19,5.67124416584345
2025-05-20,5.494017785660842
2025-05-21,5.582630975752146
2025-05-22,5.67124416584345
2025-05-23,5.22817821538693
2025-05-24,4.430659504565195
2025-05-25,5.4054045955695385
2025-05-26,4.785112264930411
2025-05-27,4.607885884747803
2025-05-28,6.202923306391273
2025-05-29,5.139565025295626
2025-05-30,5.4054045955695385
2025-05-31,4.785112264930411
2025-06-01,4.785112264930411
2025-06-02,4.785112264930411
2025-06-03,4.785112264930411
2025-06-04,4.430659504565195
2025-06-05,5.22817821538693
2025-06-06,5.139565025295626
2025-06-07,4.962338645113019
2025-06-08,4.696499074839107
2025-06-09,4.607885884747803
2025-06-10,4.785112264930411
2025-06-11,4.164819934291283
2025-06-12,4.607885884747803
2025-06-13,4.253433124382587
2025-06-14,4.430659504565195
2025-06-15,4.519272694656499
2025-06-16,4.164819934291283
2025-06-17,4.07620674419998
2025-06-18,4.164819934291283
2025-06-19,3.721753983834764
2025-06-20,4.253433124382587
2025-06-21,3.810367173926068
2025-06-22,3.8989803640173717
2025-06-23,3.8989803640173717
2025-06-24,3.8989803640173717
2025-06-25,3.810367173926068
2025-06-26,4.253433124382587
2025-06-27,4.07620674419998
2025-06-28,4.430659504565195
2025-06-29,4.164819934291283
2025-06-30,3.3673012234695485
2025-07-01,3.810367173926068
2025-07-02,3.810367173926068
2025-07-03,3.8989803640173717
2025-07-04,4.430659504565195
2025-07-05,4.430659504565195
2025-07-06,4.696499074839107
2025-07-07,4.07620674419998
2025-07-08,3.8989803640173717
2025-07-09,3.3673012234695485
2025-07-10,5.67124416584345
2025-07-11,3.721753983834764
2025-07-12,3.8989803640173717
2025-07-13,4.430659504565195
2025-07-14,3.9875935541086758
2025-07-15,3.5445276036521562
2025-07-16,4.430659504565195
2025-07-17,4.253433124382587
2025-07-18,3.63314079374346
2025-07-19,4.253433124382587
2025-07-20,4.253433124382587
2025-07-21,3.5445276036521562
2025-07-22,3.5445276036521562
2025-07-23,3.810367173926068
2025-07-24,3.8989803640173717
2025-07-25,3.63314079374346
2025-07-26,3.455914413560852
2025-07-27,4.342046314473891
2025-07-28,3.8989803640173717
2025-07-29,3.8989803640173717
2025-07-30,4.253433124382587
2025-07-31,4.07620674419998
2025-08-01,4.07620674419998
2025-08-02,4.07620674419998
2025-08-03,4.07620674419998
2025-08-04,3.9875935541086758
2025-08-05,3.721753983834764
2025-08-06,3.63314079374346
2025-08-07,4.253433124382587
2025-08-08,4.253433124382587
2025-08-09,3.9875935541086758
2025-08-10,4.785112264930411
2025-08-11,4.07620674419998
2025-08-12,4.07620674419998
2025-08-13,4.342046314473891
2025-08-14,4.342046314473891
2025-08-15,4.607885884747803
2025-08-16,3.9875935541086758
2025-08-17,3.63314079374346
2025-08-18,5.22817821538693
2025-08-19,5.139565025295626
2025-08-20,5.22817821538693
2025-08-21,4.873725455021715
2025-08-22,5.759857355934754
2025-08-23,4.785112264930411
2025-08-24,4.607885884747803
2025-08-25,4.962338645113019
2025-08-26,4.873725455021715
2025-08-27,5.22817821538693
2025-08-28,5.67124416584345
2025-08-29,5.67124416584345
2025-08-30,4.607885884747803
2025-08-31,4.785112264930411
2025-09-01,3.721753983834764
2025-09-02,5.582630975752146
2025-09-03,5.848470546026058
2025-09-04,5.848470546026058
2025-09-05,6.557376066756489
2025-09-06,4.342046314473891
2025-09-07,4.607885884747803
2025-09-08,5.494017785660842
2025-09-09,5.22817821538693
2025-09-10,5.139565025295626
2025-09-11,5.582630975752146
2025-09-12,5.67124416584345
2025-09-13,4.430659504565195
2025-09-14,4.962338645113019
2025-09-15,5.582630975752146
2025-09-16,5.316791405478234
2025-09-17,4.962338645113019
2025-09-18,5.494017785660842
2025-09-19,5.67124416584345
2025-09-20,4.253433124382587
2025-09-21,4.962338645113019
2025-09-22,5.759857355934754
2025-09-23,5.050951835204322
2025-09-24,5.582630975752146
2025-09-25,5.937083736117361
2025-09-26,5.67124416584345
2025-09-27,4.696499074839107
2025-09-28,4.962338645113019
2025-09-29,5.67124416584345
2025-09-30,5.937083736117361
2025-10-01,5.848470546026058
2025-10-02,6.025696926208665
2025-10-03,6.114310116299969
2025-10-04,4.164819934291283
2025-10-05,4.696499074839107
2025-10-06,5.582630975752146
2025-10-07,5.848470546026058
2025-10-08,5.582630975752146
2025-10-09,6.025696926208665
2025-10-10,6.025696926208665
2025-10-11,4.430659504565195
2025-10-12,4.696499074839107
2025-10-13,5.4054045955695385
2025-10-14,5.848470546026058
2025-10-15,5.316791405478234
2025-10-16,5.494017785660842
2025-10-17,5.67124416584345
2025-10-18,4.785112264930411
2025-10-19,4.962338645113019
2025-10-20,6.202923306391273
2025-10-21,5.759857355934754
2025-10-22,5.582630975752146
2025-10-23,6.025696926208665
2025-10-24,5.937083736117361
2025-10-25,4.873725455021715
2025-10-26,4.962338645113019
2025-10-27,5.582630975752146
2025-10-28,6.2915364964825775
2025-10-29,6.380149686573881
2025-10-30,6.2915364964825775
2025-10-31,6.468762876665185
2025-11-01,5.139565025295626
2025-11-02,5.582630975752146
2025-11-03,6.114310116299969
2025-11-04,5.316791405478234
2025-11-05,5.759857355934754
2025-11-06,6.025696926208665
2025-11-07,6.114310116299969
2025-11-08,4.696499074839107
2025-11-09,5.67124416584345
2025-11-10,5.67124416584345
2025-11-11,5.050951835204322
2025-11-12,5.759857355934754
2025-11-13,5.848470546026058
2025-11-14,5.848470546026058
2025-11-15,4.519272694656499
2025-11-16,4.785112264930411
2025-11-17,8.86131900913039
2025-11-18,6.645989256847793
2025-11-19,6.114310116299969
2025-11-20,6.380149686573881
2025-11-21,6.025696926208665
2025-11-22,4.785112264930411
2025-11-23,5.22817821538693
2025-11-24,5.582630975752146
2025-11-25,5.937083736117361
2025-11-26,4.785112264930411
2025-11-27,5.050951835204322
2025-11-28,4.785112264930411
2025-11-29,5.4054045955695385
2025-11-30,5.139565025295626
2025-12-01,5.494017785660842
2025-12-02,5.4054045955695385
2025-12-03,5.848470546026058
2025-12-04,6.114310116299969
2025-12-05,8.418253058673871
2025-12-06,4.696499074839107
2025-12-07,5.316791405478234
2025-12-08,5.937083736117361
2025-12-09,5.67124416584345
2025-12-10,6.025696926208665
2025-12-11,5.787365663189778
2025-12-12,6.2954916488988895
2025-12-13,4.95249075999555
2025-12-14,4.815420286817206
2025-12-15,5.924436136368121
2025-12-16,5.972893419455161
2025-12-17,6.109963892633505
2025-12-18,6.2954916488988895
2025-12-19,6.388255527031581
2025-12-20,5.138018516260933
2025-12-21,5.230782394393626
2025-12-22,4.8597268818628585
2025-12-23,4.0733092617556705
2025-12-24,3.980545383622978
2025-12-25,3.7950176273575944
2025-12-26,3.9362387885773265
2025-12-27,4.351600896153746
2025-12-28,4.6741991255974735
2025-12-29,4.029002666710019
2025-12-30,3.6094898710922103
2025-12-31,4.166073139888362
2026-01-01,3.7950176273575944
2026-01-02,3.5651832760465583
2026-01-03,3.8877815054902864
2026-01-04,4.166073139888362
2026-01-05,4.8597268818628585
2026-01-06,5.553380623837354
2026-01-07,5.00094804308259
2026-01-08,5.230782394393626
2026-01-09,6.388255527031581
2026-01-10,4.070411779311361
2026-01-11,4.942642874878081
2026-01-12,5.621044838096641
2026-01-13,6.105617668967041
2026-01-14,5.911788536618881
2026-01-15,5.621044838096641
2026-01-16,6.105617668967041
2026-01-17,4.651899176355841
2026-01-18,4.845728308704001
2026-01-19,4.458070044007681
2026-01-20,5.621044838096641
2026-01-21,5.039557441052161
2026-01-22,5.233386573400321
2026-01-23,6.105617668967041
2026-01-24,3.7796680807891208
2026-01-25,4.554984610181761
2026-01-26,4.651899176355841
2026-01-27,4.554984610181761
2026-01-28,4.845728308704001
2026-01-29,5.621044838096641
2026-01-30,5.621044838096641
2026-01-31,4.070411779311361
2026-02-01,3.6827535146150407
2026-02-02,5.039557441052161
2026-02-03,5.039557441052161
2026-02-04,6.7840196321856014
2026-02-05,5.621044838096641
2026-02-06,5.524130271922561
2026-02-07,4.264240911659521
2026-02-08,3.3920098160928007
2026-02-09,4.942642874878081
2026-02-10,5.233386573400321
2026-02-11,5.911788536618881
2026-02-12,5.814873970444801
2026-02-13,5.621044838096641
2026-02-14,3.5858389484409607
2026-02-15,4.070411779311361
2026-02-16,3.5858389484409607
2026-02-17,4.942642874878081
2026-02-18,5.233386573400321
2026-02-19,5.330301139574401
2026-02-20,5.621044838096641
2026-02-21,3.8765826469632008
2026-02-22,3.9734972131372808
2026-02-23,5.233386573400321
2026-02-24,5.330301139574401
2026-02-25,5.814873970444801
2026-02-26,5.621044838096641
2026-02-27,5.717959404270721
2026-02-28,4.361155477833601
2026-03-01,3.4889243822668807
2026-03-02,5.039557441052161
2026-03-03,6.202532235141121
2026-03-04,6.105617668967041
2026-03-05,5.911788536618881
2026-03-06,6.299446801315201
2026-03-07,4.361155477833601
2026-03-08,4.070411779311361
2026-03-09,6.493275933663361
2026-03-10,5.621044838096641
2026-03-11,5.911788536618881
2026-03-12,6.202532235141121
2026-03-13,5.911788536618881
2026-03-14,4.167326345485441
2026-03-15,4.264240911659521
2026-03-16,5.136472007226241
2026-03-17,5.039557441052161
2026-03-18,5.330301139574401
2026-03-19,6.105617668967041
2026-03-20,5.233386573400321
2026-03-21,3.9734972131372808
2026-03-22,3.4889243822668807
2026-03-23,5.524130271922561
2026-03-24,5.427215705748481
2026-03-25,5.911788536618881
2026-03-26,5.814873970444801
2026-03-27,5.814873970444801
2026-03-28,4.361155477833601
2026-03-29,3.8765826469632008
2026-03-30,4.554984610181761
2026-03-31,5.136472007226241
2026-04-01,4.942642874878081
2026-04-02,5.427215705748481
2026-04-03,4.361155477833601
2026-04-04,4.070411779311361
2026-04-05,4.264240911659521
2026-04-06,5.233386573400321
2026-04-07,5.524130271922561
2026-04-08,5.717959404270721
2026-04-09,5.621044838096641
2026-04-10,6.396361367489281
2026-04-11,4.167326345485441
2026-04-12,3.8765826469632008
2026-04-13,4.942642874878081
2026-04-14,5.136472007226241
2026-04-15,5.330301139574401
2026-04-16,6.105617668967041
2026-04-17,6.396361367489281
2026-04-18,4.070411779311361
2026-04-19,3.8765826469632008
2026-04-20,5.621044838096641
2026-04-21,5.911788536618881
2026-04-22,5.717959404270721
2026-04-23,6.493275933663361
2026-04-24,6.008703102792961
2026-04-25,3.7796680807891208
2026-04-26,3.7796680807891208
2026-04-27,5.717959404270721
2026-04-28,6.105617668967041
2026-04-29,6.202532235141121
2026-04-30,5.717959404270721
2026-05-01,6.493275933663361
2026-05-02,3.6827535146150407
2026-05-03,3.6827535146150407
2026-05-04,5.621044838096641
2026-05-05,5.524130271922561
2026-05-06,6.008703102792961
2026-05-07,6.105617668967041
2026-05-08,6.299446801315201
2026-05-09,4.167326345485441
2026-05-10,3.8765826469632008
2026-05-11,8.916140088015363
2026-05-12,6.9778487645337615
2026-05-13,6.396361367489281
2026-05-14,6.493275933663361
2026-05-15,6.396361367489281
2026-05-16,4.264240911659521
2026-05-17,4.748813742529921
2026-05-18,5.814873970444801
2026-05-19,6.105617668967041
2026-05-20,6.493275933663361
2026-05-21,5.911788536618881
2026-05-22,5.911788536618881
2026-05-23,4.651899176355841
2026-05-24,4.361155477833601
2026-05-25,3.7796680807891208
2026-05-26,4.458070044007681
2026-05-27,9.691456617408003
2026-05-28,6.202532235141121
2026-05-29,5.621044838096641
2026-05-30,4.070411779311361
2026-05-31,4.361155477833601
