Time,success
2022-07-06,50.328488175695654
2022-07-07,46.57596567996239
2022-07-08,42.83168101996997
2022-07-09,30.981445966418363
2022-07-10,34.63099551539089
2022-07-11,49.31239585226368
2022-07-12,45.58129172945664
2022-07-13,46.998933830052444
2022-07-14,46.94621168131094
2022-07-15,44.69535721073024
2022-07-16,30.73925359563708
2022-07-17,32.16678109912192
2022-07-18,46.73532308634492
2022-07-19,48.141432216903524
2022-07-20,49.544246213165785
2022-07-21,55.310373510142995
2022-07-22,44.34360162459552
2022-07-23,33.401543246270634
2022-07-24,31.913055758303432
2022-07-25,47.815213921565466
2022-07-26,49.931791669570146
2022-07-27,46.983649118728756
2022-07-28,46.930103186413156
2022-07-29,42.54949043064241
2022-07-30,30.254868854074513
2022-07-31,33.817921127768
2022-08-01,48.15333236352467
2022-08-02,50.96966954251231
2022-08-03,49.47706313667467
2022-08-04,47.98775186513338
2022-08-05,44.355501771216666
2022-08-06,31.441851553926238
2022-08-07,33.54689633189371
2022-08-08,48.47991783544667
2022-08-09,50.56024910619156
2022-08-10,51.924345274471776
2022-08-11,49.732803221225275
2022-08-12,48.96549353716727
2022-08-13,34.73223146459726
2022-08-14,32.5678742692956
2022-08-15,51.623664269930394
2022-08-16,52.9762274681734
2022-08-17,55.03102144812163
2022-08-18,52.147957799633026
2022-08-19,51.38311946629727
2022-08-20,33.74661913340646
2022-08-21,33.70707752185034
2022-08-22,54.008338856096955
2022-08-23,57.447823593677555
2022-08-24,58.08003277158546
2022-08-25,58.011658734936326
2022-08-26,50.26405419610454
2022-08-27,34.864404013034964
2022-08-28,37.60907202107712
2022-08-29,59.77598009145764
2022-08-30,58.68749070260282
2022-08-31,67.13361174343426
2022-09-01,58.88268161222281
2022-09-02,52.357601118005014
2022-09-03,30.22356148616931
2022-09-04,31.199226445874462
2022-09-05,39.29441302372634
2022-09-06,57.855901119271685
2022-09-07,56.43456979755177
2022-09-08,55.01647546069944
2022-09-09,53.27044475994175
2022-09-10,33.33979991763052
2022-09-11,33.9725938018107
2022-09-12,58.11292370323966
2022-09-13,63.412752197947185
2022-09-14,64.6771333656608
2022-09-15,57.233382409692084
2022-09-16,53.82022330341591
2022-09-17,33.7274358101627
2022-09-18,35.02093530432739
2022-09-19,56.95670742765671
2022-09-20,58.21866085671962
2022-09-21,55.48886625450104
2022-09-22,64.05256973450317
2022-09-23,52.37562196705515
2022-09-24,32.77909405082175
2022-09-25,34.723588200368184
2022-09-26,56.80881349561385
2022-09-27,58.97181636447784
2022-09-28,51.77977833691828
2022-09-29,54.30201170954885
2022-09-30,52.943940542349374
2022-10-01,32.243155131617954
2022-10-02,36.067830051268544
2022-10-03,56.60808427233925
2022-10-04,56.53814989268508
2022-10-05,53.901478444256774
2022-10-06,54.47561245837525
2022-10-07,51.2075879579296
2022-10-08,32.604307171335094
2022-10-09,34.47929331475418
2022-10-10,51.01685783160004
2022-10-11,53.5009451789647
2022-10-12,54.70643224510053
2022-10-13,52.09678089790225
2022-10-14,48.22442344666926
2022-10-15,29.785647394034005
2022-10-16,32.9130084263116
2022-10-17,53.732559674549684
2022-10-18,56.82177468156138
2022-10-19,58.01136757050307
2022-10-20,52.90014528102659
2022-10-21,47.80163833330541
2022-10-22,31.40871082892613
2022-10-23,32.623734401378435
2022-10-24,53.25970790302432
2022-10-25,60.7016387299421
2022-10-26,57.49957506485209
2022-10-27,53.05705714379916
2022-10-28,49.24907111020241
2022-10-29,31.130562728028853
2022-10-30,30.469010739342664
2022-10-31,57.13400898938709
2022-11-01,52.719305878423896
2022-11-02,52.03232320622709
2022-11-03,53.82148079279789
2022-11-04,47.57391110798003
2022-11-05,30.235366334588953
2022-11-06,30.196425600463336
2022-11-07,53.544922109620025
2022-11-08,48.55846911111746
2022-11-09,45.42633982568162
2022-11-10,49.045979859527925
2022-11-11,42.24732271752309
2022-11-12,29.351295865184937
2022-11-13,30.53453108324898
2022-11-14,50.621360762837675
2022-11-15,54.81910835510101
2022-11-16,56.57250404298499
2022-11-17,52.85352540167537
2022-11-18,48.537366189315776
2022-11-19,29.084273688323556
2022-11-20,28.441000003410608
2022-11-21,43.51197245668759
2022-11-22,39.833523967223
2022-11-23,32.54815078566739
2022-11-24,20.466260023079077
2022-11-25,22.242702267894565
2022-11-26,24.614735666040602
2022-11-27,29.37867018382535
2022-11-28,45.506519146473046
2022-11-29,50.22992351241275
2022-11-30,50.76034853924738
2022-12-01,51.2891841483626
2022-12-02,45.264927653122264
2022-12-03,28.550229334600786
2022-12-04,30.29408851616831
2022-12-05,52.20221835412642
2022-12-06,50.9474593386888
2022-12-07,49.10426154965798
2022-12-08,50.81076941481929
2022-12-09,44.84214253975841
2022-12-10,30.050907605098118
2022-12-11,28.245061132473495
2022-12-12,49.36210143761326
2022-12-13,48.12164718165035
2022-12-14,48.6425357021685
2022-12-15,46.82079505234974
2022-12-16,40.912566050626566
2022-12-17,24.514161858268267
2022-12-18,23.315032463010088
2022-12-19,37.25319057379493
2022-12-20,34.29589723749452
2022-12-21,31.9270426747873
2022-12-22,28.98484880682131
2022-12-23,21.998286156515352
2022-12-24,16.765119194093383
2022-12-25,16.164759787604588
2022-12-26,20.754653065113608
2022-12-27,27.634724728218902
2022-12-28,28.746436148909364
2022-12-29,28.70670070592404
2022-12-30,26.37360804190362
2022-12-31,22.90178385596271
2023-01-01,22.298245614035093
2023-01-02,28.035843245702388
2023-01-03,37.78963616592694
2023-01-04,42.40055134919349
2023-01-05,43.004295175290956
2023-01-06,41.88745701567731
2023-01-07,28.13633702707078
2023-01-08,27.58181464490886
2023-01-09,50.02772459075057
2023-01-10,48.91252714593479
2023-01-11,48.37154066085514
2023-01-12,47.25347196514311
2023-01-13,46.13376255463323
2023-01-14,26.545781689089402
2023-01-15,27.142142298596532
2023-01-16,34.674154081878235
2023-01-17,49.15658347211518
2023-01-18,56.71484669216251
2023-01-19,49.22631385102386
2023-01-20,49.261179040478204
2023-01-21,28.99767307643091
2023-01-22,30.759272932088294
2023-01-23,52.26964370347895
2023-01-24,51.7253757888036
2023-01-25,50.01709916407638
2023-01-26,53.544400662385776
2023-01-27,48.340406299207814
2023-01-28,30.306885046092617
2023-01-29,32.07791901183765
2023-01-30,50.777121074669196
2023-01-31,51.98091711856895
2023-02-01,49.09509588670759
2023-02-02,53.80855574483985
2023-02-03,50.91986326208226
2023-02-04,31.041886056018193
2023-02-05,35.75247466325421
2023-02-06,53.372985185522154
2023-02-07,55.171090945431736
2023-02-08,51.0982909963486
2023-02-09,51.13397654320186
2023-02-10,48.81703394798363
2023-02-11,31.782629567736247
2023-02-12,30.626824431673633
2023-02-13,48.919168444149875
2023-02-14,52.491999778099654
2023-02-15,54.29912946939741
2023-02-16,52.56501158660404
2023-02-17,47.282262913129195
2023-02-18,31.346238651019625
2023-02-19,29.59243219065203
2023-02-20,42.05037639838775
2023-02-21,50.96953410422911
2023-02-22,49.81865111256005
2023-02-23,51.63357419914761
2023-02-24,47.511962984828386
2023-02-25,31.498414948520338
2023-02-26,31.52015441959187
2023-02-27,53.561706606786906
2023-02-28,51.81200193341394
2023-03-01,52.44363791107487
2023-03-02,55.46153668416327
2023-03-03,47.14489226832099
2023-03-04,30.456229312208936
2023-03-05,30.477148425881545
2023-03-06,53.22211786314351
2023-03-07,52.660212264391255
2023-03-08,52.69630798994399
2023-03-09,47.93854883226974
2023-03-10,44.37351089360976
2023-03-11,33.00287197912637
2023-03-12,30.623582221589775
2023-03-13,54.67940434331131
2023-03-14,51.10903408155831
2023-03-15,49.940513405812354
2023-03-16,49.37245512656816
2023-03-17,44.58598345993152
2023-03-18,27.13155609143418
2023-03-19,31.37334966469601
2023-03-20,51.921969044381825
2023-03-21,51.95724441253564
2023-03-22,54.410776514674986
2023-03-23,52.02779514884324
2023-03-24,52.668455057892366
2023-03-25,29.68394126014409
2023-03-26,32.12885960959473
2023-03-27,53.38212677544586
2023-03-28,50.99012147822592
2023-03-29,52.23944735776607
2023-03-30,52.88256833901197
2023-03-31,44.40267280078346
2023-04-01,30.433298524550857
2023-04-02,32.28103590709544
2023-04-03,54.85376951009486
2023-04-04,50.62141004692068
2023-04-05,49.43484150839836
2023-04-06,50.07878284704317
2023-04-07,39.112130732018834
2023-04-08,29.35378662658834
2023-04-09,26.925685603815673
2023-04-10,51.43803661803935
2023-04-11,56.374633688679396
2023-04-12,54.57283632047465
2023-04-13,53.3821659949577
2023-04-14,50.3478600738908
2023-04-15,31.334832086458345
2023-04-16,36.88911905897759
2023-04-17,54.75536584173562
2023-04-18,57.254427779515346
2023-04-19,52.36418090191461
2023-04-20,57.330721017615446
2023-04-21,49.34956355842193
2023-04-22,35.184944221245004
2023-04-23,33.97294460335599
2023-04-24,56.86520741323696
2023-04-25,55.66592333503129
2023-04-26,52.2987770091062
2023-04-27,52.952767725887874
2023-04-28,51.43848601625066
2023-04-29,31.62769967787482
2023-04-30,34.75142455542462
2023-05-01,57.12936249569102
2023-05-02,52.50673760973387
2023-05-03,52.54139770983848
2023-05-04,51.9538559423698
2023-05-05,48.25243358613842
2023-05-06,30.52808902363862
2023-05-07,31.795052587255654
2023-05-08,57.70543886933067
2023-05-09,56.494874876889774
2023-05-10,52.15935547080068
2023-05-11,52.81867851067536
2023-05-12,48.474955530597015
2023-05-13,30.042886841685913
2023-05-14,25.678449837284695
2023-05-15,53.58403274436119
2023-05-16,54.873351047098936
2023-05-17,50.20273525330463
2023-05-18,51.49143828799321
2023-05-19,44.61317291263159
2023-05-20,30.80947161147013
2023-05-21,30.82957036774381
2023-05-22,50.681599275171585
2023-05-23,49.13963050332063
2023-05-24,52.008448928910205
2023-05-25,49.834434000698856
2023-05-26,43.55458012834167
2023-05-27,30.318526927724946
2023-05-28,27.17798472349717
2023-05-29,31.622816752993103
2023-05-30,44.933522476912074
2023-05-31,47.495751934409085
2023-06-01,46.25914159455229
2023-06-02,41.85040529060909
2023-06-03,29.82183974218729
2023-06-04,29.84111814106204
2023-06-05,46.37891377479544
2023-06-06,47.0445945845118
2023-06-07,52.800279298467295
2023-06-08,46.468742909977806
2023-06-09,42.67687615051488
2023-06-10,31.231545493217393
2023-06-11,32.52722156579683
2023-06-12,47.2267139270733
2023-06-13,45.979849119729934
2023-06-14,48.56545876309633
2023-06-15,45.39948547950186
2023-06-16,39.03021265066179
2023-06-17,30.731987056783492
2023-06-18,30.11101572530859
2023-06-19,38.4642052649149
2023-06-20,45.54509891781117
2023-06-21,44.932331160325525
2023-06-22,42.39184117390004
2023-06-23,37.27722654769312
2023-06-24,29.583565137311215
2023-06-25,28.95890219754115
2023-06-26,43.788011027847865
2023-06-27,44.460254696755634
2023-06-28,39.97522515471234
2023-06-29,41.29099998356545
2023-06-30,36.79817704623237
2023-07-01,28.42365821425398
2023-07-02,29.734510898713538
2023-07-03,35.57469242475839
2023-07-04,27.830579034342552
2023-07-05,37.56271092251926
2023-07-06,43.41888941784316
2023-07-07,38.90719826033478
2023-07-08,29.19885673672691
2023-07-09,29.217314778202738
2023-07-10,44.8281849901738
2023-07-11,45.5065813395735
2023-07-12,42.93327705719099
2023-07-13,45.5640063574983
2023-07-14,41.03344697981463
2023-07-15,30.631532494926937
2023-07-16,31.30295580643577
2023-07-17,45.026301302014346
2023-07-18,45.70756890231029
2023-07-19,46.38965686000517
2023-07-20,43.14985141050737
2023-07-21,39.251748367883565
2023-07-22,28.802663332557646
2023-07-23,30.13074352239465
2023-07-24,43.91356492939535
2023-07-25,47.220229506905575
2023-07-26,46.5935156736382
2023-07-27,43.33935396965921
2023-07-28,40.73815753571323
2023-07-29,32.21638455062768
2023-07-30,29.604933649195125
2023-07-31,44.76423633256944
2023-08-01,46.768251799609374
2023-08-02,47.456492437796165
2023-08-03,45.50744091648427
2023-08-04,42.895990015051716
2023-08-05,29.055333411426755
2023-08-06,30.394898604848716
2023-08-07,46.94298792558054
2023-08-08,46.310531590520675
2023-08-09,46.339244099483075
2023-08-10,49.67995350904872
2023-08-11,44.40824044094753
2023-08-12,27.85522897582216
2023-08-13,29.863346229856717
2023-08-14,52.45916749856158
2023-08-15,53.1560218894371
2023-08-16,53.18883618539413
2023-08-17,51.89110921931738
2023-08-18,47.263337489861016
2023-08-19,30.6401854671275
2023-08-20,29.32605135307223
2023-08-21,54.68673035680875
2023-08-22,62.060901779820945
2023-08-23,60.09585328923
2023-08-24,58.12834372644226
2023-08-25,52.815612788394795
2023-08-26,31.441225247666594
2023-08-27,36.146110572621964
2023-08-28,57.60130331714435
2023-08-29,56.96638590988771
2023-08-30,57.67185405345195
2023-08-31,60.39118195284324
2023-09-01,51.02817167467124
2023-09-02,34.26350800062304
2023-09-03,31.59545243866462
2023-09-04,39.0139231612188
2023-09-05,57.2104422360681
2023-09-06,61.28615265555932
2023-09-07,61.323478917210444
2023-09-08,54.617859554810835
2023-09-09,34.40994179633128
2023-09-10,39.15666534863187
2023-09-11,64.17488435782876
2023-09-12,62.186045502668954
2023-09-13,66.95820013433624
2023-09-14,64.29178528717567
2023-09-15,56.2047625040089
2023-09-16,35.91152757604107
2023-09-17,42.03514258341473
2023-09-18,59.69887874717364
2023-09-19,63.80781364132135
2023-09-20,63.167153732272226
2023-09-21,66.60343477881273
2023-09-22,56.443076328396806
2023-09-23,37.42459835933581
2023-09-24,38.80887303099922
2023-09-25,63.35788682752246
2023-09-26,65.44106678355871
2023-09-27,63.43418006562254
2023-09-28,62.107330411883936
2023-09-29,55.99848183769093
2023-09-30,36.21588017104249
2023-10-01,37.60507698709946
2023-10-02,61.52811028133613
2023-10-03,60.837077371235154
2023-10-04,63.563608788496566
2023-10-05,61.505699552310816
2023-10-06,54.665092719379885
2023-10-07,34.16153281460774
2023-10-08,36.206825640379236
2023-10-09,56.01130137314132
2023-10-10,60.10238504088487
2023-10-11,61.46087809426018
2023-10-12,60.087776565668364
2023-10-13,53.25314592714419
2023-10-14,32.08453295740043
2023-10-15,38.90629817741007
2023-10-16,59.37607598324405
2023-10-17,62.09845726550076
2023-10-18,63.45553927297447
2023-10-19,60.71888152630163
2023-10-20,54.57212969527486
2023-10-21,33.421362306051265
2023-10-22,34.09928078953741
2023-10-23,68.19026130906545
2023-10-24,60.6819453247599
2023-10-25,64.76497773059437
2023-10-26,58.622210029172095
2023-10-27,52.480936376351515
2023-10-28,33.3928923799191
2023-10-29,36.114443635174865
2023-10-30,65.40687304223982
2023-10-31,60.630234642601486
2023-11-01,66.75324770140143
2023-11-02,61.29653274807451
2023-11-03,55.16015625455946
2023-11-04,34.72623561516599
2023-11-05,34.72200247746121
2023-11-06,62.628132926619436
2023-11-07,64.66246939597856
2023-11-08,61.93228585991303
2023-11-09,57.161291643881064
2023-11-10,49.669825207694565
2023-11-11,34.696603651232515
2023-11-12,36.05285563170529
2023-11-13,61.21436007498168
2023-11-14,62.567042939350415
2023-11-15,60.5194260379763
2023-11-16,59.83212824937955
2023-11-17,50.30723837353496
2023-11-18,33.30748260152261
2023-11-19,35.34240008978238
2023-11-20,50.96839031160218
2023-11-21,48.92367850473133
2023-11-22,36.68827673274343
2023-11-23,23.776533528571168
2023-11-24,23.773628434067884
2023-11-25,28.52486800747752
2023-11-26,33.27494554308585
2023-11-27,57.71478907992667
2023-11-28,63.139049977516926
2023-11-29,66.52548829234414
2023-11-30,67.19610253822202
2023-12-01,55.6505716385338
2023-12-02,35.9648727696059
2023-12-03,37.31747263127455
2023-12-04,61.05748497180445
2023-12-05,65.12001571071573
2023-12-06,62.39904547436063
2023-12-07,61.03507424277914
2023-12-08,58.31526604422533
2023-12-09,38.646084712616094
2023-12-10,33.89592417430767
2023-12-11,60.32735778995932
2023-12-12,56.93120815922114
2023-12-13,63.02326121088611
2023-12-14,55.56209076023383
2023-12-15,51.490263718912026
2023-12-16,29.806500560565997
2023-12-17,27.093498583419883
2023-12-18,46.73055787009283
2023-12-19,46.72483068378636
2023-12-20,44.68783812802424
2023-12-21,39.266316319537076
2023-12-22,33.15509755210211
2023-12-23,22.095987825399842
2023-12-24,21.064044371940668
2023-12-25,19.679919300139723
2023-12-26,27.613347344117408
2023-12-27,31.75356785162526
2023-12-28,33.82122174422328
2023-12-29,32.43620785184217
2023-12-30,27.599797153327103
2023-12-31,28.286672020471713
2024-01-01,29.311423635812346
2024-01-02,43.799777093838124
2024-01-03,51.03244461063468
2024-01-04,48.95640744532718
2024-01-05,48.26055618201201
2024-01-06,31.714608459268742
2024-01-07,32.04850972397486
2024-01-08,54.78678959123145
2024-01-09,55.13184335270266
2024-01-10,55.814483352919574
2024-01-11,58.213245815210136
2024-01-12,53.043781171219074
2024-01-13,32.714045980303695
2024-01-14,30.99436477746352
2024-01-15,39.59591599525629
2024-01-16,66.44434864191174
2024-01-17,58.859134640737615
2024-01-18,57.47441990392142
2024-01-19,56.09004409479728
2024-01-20,36.536249359041726
2024-01-21,36.53175337945331
2024-01-22,64.62514770745331
2024-01-23,61.105389299308754
2024-01-24,62.502415850408454
2024-01-25,66.7078480539321
2024-01-26,58.274417287796815
2024-01-27,39.31283730976306
2024-01-28,40.009923976405055
2024-01-29,69.48236093715107
2024-01-30,65.26326787257034
2024-01-31,63.150219663869755
2024-02-01,63.844020806966356
2024-02-02,56.119694806757494
2024-02-03,37.876125092681036
2024-02-04,37.17013292800815
2024-02-05,63.812548949847475
2024-02-06,59.59777894256329
2024-02-07,61.69362138322361
2024-02-08,70.09774182088826
2024-02-09,56.772167522099075
2024-02-10,39.24505177135315
2024-02-11,36.43733780809665
2024-02-12,56.75115746363784
2024-02-13,63.7496052356097
2024-02-14,60.9399026659968
2024-02-15,58.8312639757387
2024-02-16,53.92200113619045
2024-02-17,39.21115900214819
2024-02-18,39.20631717797606
2024-02-19,52.501975920273104
2024-02-20,62.99458960119394
2024-02-21,63.686661521371924
2024-02-22,62.27925963276051
2024-02-23,55.97444008159339
2024-02-24,37.07848411332128
2024-02-25,39.1724244087711
2024-02-26,66.44500617030182
2024-02-27,65.03812304856598
2024-02-28,64.33083396670415
2024-02-29,62.2253943388455
2024-03-01,65.01400038885123
2024-03-02,37.04640702818087
2024-03-03,37.74072693815307
2024-03-04,62.89343006045466
2024-03-05,59.39200141524749
2024-03-06,63.57651002145582
2024-03-07,59.377303020439214
2024-03-08,55.87760359815066
2024-03-09,37.014329943040465
2024-03-10,34.91485613425106
2024-03-11,60.74432755390085
2024-03-12,60.73680543420485
2024-03-13,57.93713235751994
2024-03-14,62.81561502911674
2024-03-15,52.33986127165246
2024-03-16,35.5866961462812
2024-03-17,36.27997852250221
2024-03-18,59.29646184899372
2024-03-19,59.28911265158958
2024-03-20,57.886898431734025
2024-03-21,58.57706820670153
2024-03-22,52.29446917003868
2024-03-23,35.555829517183824
2024-03-24,39.733939998593264
2024-03-25,60.63901787815688
2024-03-26,61.32840950281101
2024-03-27,64.10811005478585
2024-03-28,58.526229052894095
2024-03-29,49.46245962477557
2024-03-30,34.13182708855365
2024-03-31,34.12759049240304
2024-04-01,56.40799317543766
2024-04-02,60.578840920588895
2024-04-03,56.39398646979683
2024-04-04,55.69084752293967
2024-04-05,52.899734099701945
2024-04-06,32.71024557200955
2024-04-07,35.4896867405466
2024-04-08,54.967390206788735
2024-04-09,61.91759265933109
2024-04-10,62.605514444504394
2024-04-11,59.12008111129446
2024-04-12,57.02640019928243
2024-04-13,36.158587073615074
2024-04-14,38.23990404175897
2024-04-15,63.26179145026694
2024-04-16,61.16862930513051
2024-04-17,60.46600912514892
2024-04-18,61.153412143446644
2024-04-19,54.197416794126895
2024-04-20,35.43236300079434
2024-04-21,40.29061376424329
2024-04-22,61.12297782007893
2024-04-23,62.504354903765105
2024-04-24,62.49657340063131
2024-04-25,56.23991270774777
2024-04-26,52.76174211079605
2024-04-27,36.0956433593773
2024-04-28,36.091147379788886
2024-04-29,61.069717754185426
2024-04-30,62.44988438182857
2024-05-01,58.27929602011513
2024-05-02,57.57831860190625
2024-05-03,52.71574478116075
2024-05-04,33.29000446362315
2024-05-05,35.36622022415712
2024-05-06,55.4695069893563
2024-05-07,59.62228435500795
2024-05-08,55.455673206007326
2024-05-09,62.379850853624454
2024-05-10,53.36277044430867
2024-05-11,31.875080455315732
2024-05-12,29.792553031128808
2024-05-13,54.03556152894405
2024-05-14,54.028817559561425
2024-05-15,55.40725496428596
2024-05-16,52.630321168980906
2024-05-17,49.8540790628433
2024-05-18,30.46257735909439
2024-05-19,30.458773068673423
2024-05-20,51.219720217970035
2024-05-21,52.59746593352712
2024-05-22,51.898909427404305
2024-05-23,46.35723285837047
2024-05-24,42.20056474115192
2024-05-25,29.74422125055337
2024-05-26,29.04886380683
2024-05-27,32.50299820521291
2024-05-28,49.785601835265936
2024-05-29,49.779376632758904
2024-05-30,48.39056389052266
2024-05-31,42.854853140558056
2024-06-01,33.86492153106462
2024-06-02,30.405513002779923
2024-06-03,49.057302694942855
2024-06-04,49.742025417716704
2024-06-05,47.66347520624261
2024-06-06,47.65750938717337
2024-06-07,42.12672692252684
2024-06-08,29.692171640702902
2024-06-09,33.14059960345436
2024-06-10,49.704674202674504
2024-06-11,49.00819276405404
2024-06-12,46.24137492282292
2024-06-13,48.305831967510265
2024-06-14,43.469801718565584
2024-06-15,31.735878010366807
2024-06-16,28.97260507611885
2024-06-17,45.522672969698185
2024-06-18,44.13766451788289
2024-06-19,39.99474372286737
2024-06-20,39.98972897640337
2024-06-21,39.98471422993937
2024-06-22,31.01873235786882
2024-06-23,30.325622903939667
2024-06-24,46.860992402710714
2024-06-25,44.7879757045762
2024-06-26,42.71547777331727
2024-06-27,44.087862897826625
2024-06-28,37.194465418160945
2024-06-29,29.6140972259272
2024-06-30,29.610379396652167
2024-07-01,42.68867481807865
2024-07-02,42.683314227030934
2024-07-03,39.23618318146844
2024-07-04,28.907240449795008
2024-07-05,30.279971418888092
2024-07-06,28.21188300607164
2024-07-07,30.96037108436539
2024-07-08,43.339072465917894
2024-07-09,44.02146073775161
2024-07-10,45.39142495017491
2024-07-11,42.63506890760143
2024-07-12,37.81667673242667
2024-07-13,28.87455813663308
2024-07-14,26.80871771361084
2024-07-15,42.61362654341054
2024-07-16,42.608265952362814
2024-07-17,44.66433626589485
2024-07-18,43.971659117695346
2024-07-19,37.09641847867518
2024-07-20,29.536022811151497
2024-07-21,28.845507191600266
2024-07-22,44.63623639346727
2024-07-23,45.317241286966095
2024-07-24,48.05768847868827
2024-07-25,45.30582841570321
2024-07-26,39.80919810369942
2024-07-27,27.45116093602443
2024-07-28,27.447702490187186
2024-07-29,43.910790470959924
2024-07-30,45.277296237545976
2024-07-31,43.899723444280745
2024-08-01,42.522496495599256
2024-08-02,40.45985513497645
2024-08-03,28.79829940592193
2024-08-04,30.16584270625916
2024-08-05,42.50105413140837
2024-08-06,45.922765600067144
2024-08-07,47.97295655567587
2024-08-08,46.59642129616182
2024-08-09,43.84992182422449
2024-08-10,28.087811261660644
2024-08-11,29.454230567100762
2024-08-12,47.94269515460002
2024-08-13,50.67587961006398
2024-08-14,52.72364965358665
2024-08-15,52.03235588372204
2024-08-16,49.28758563470331
2024-08-17,32.85424028813085
2024-08-18,31.383568271290176
2024-08-19,52.54372845160802
2024-08-20,54.3453427827766
2024-08-21,54.729399580186836
2024-08-22,54.72248268851236
2024-08-23,51.051577015799616
2024-08-24,31.359779104566872
2024-08-25,38.29121240944224
2024-08-26,63.77806120454433
2024-08-27,59.42426084471457
2024-08-28,64.88484303466126
2024-08-29,61.21542572881777
2024-08-30,50.66473139483119
2024-08-31,32.06408173739412
2024-09-01,32.0600242393315
2024-09-02,36.92321647791737
2024-09-03,60.14976475912462
2024-09-04,60.015315947018166
2024-09-05,61.31356009840601
2024-09-06,56.71001763009643
2024-09-07,34.582499452392625
2024-09-08,36.952122702763255
2024-09-09,60.31041484086085
2024-09-10,63.135433303732505
2024-09-11,59.966548020184064
2024-09-12,63.56726461928487
2024-09-13,58.49334714403525
2024-09-14,36.184496824401585
2024-09-15,37.074695688239316
