Time,miser
2022-07-05,6.017962621402474
2022-07-06,8.779470592950123
2022-07-07,8.029939410708481
2022-07-08,7.7819055561298685
2022-07-09,12.556141582584637
2022-07-10,8.541359880568276
2022-07-11,9.298474357104999
2022-07-12,3.771056755557957
2022-07-13,10.059898596333813
2022-07-14,14.08910503689019
2022-07-15,12.080873908701369
2022-07-16,9.567586803156415
2022-07-17,8.815531981493796
2022-07-18,8.818813494187795
2022-07-19,11.59475413958584
2022-07-20,12.355529370657319
2022-07-21,9.333156164738051
2022-07-22,9.336627450954554
2022-07-23,8.582793953004401
2022-07-24,9.848629647934422
2022-07-25,9.59966752702986
2022-07-26,11.877685334558311
2022-07-27,10.112424163734993
2022-07-28,7.5871354260312085
2022-07-29,12.396923538876985
2022-07-30,7.845863786107252
2022-07-31,10.127453443412419
2022-08-01,10.384492596586826
2022-08-02,9.37484886477442
2022-08-03,10.64566840308262
2022-08-04,11.156741738588263
2022-08-05,8.877972055050208
2022-08-06,9.388764499544529
2022-08-07,10.661467092753542
2022-08-08,11.173295432612301
2022-08-09,10.161305031583327
2022-08-10,9.910942636920318
2022-08-11,7.118184024858071
2022-08-12,8.901024896452318
2022-08-13,11.95723011169016
2022-08-14,10.943642796284715
2022-08-15,7.637925169059507
2022-08-16,10.187668227480618
2022-08-17,10.701008681954903
2022-08-18,10.195206062841974
2022-08-19,11.218873485748926
2022-08-20,9.947677681341359
2022-08-21,10.71684326364507
2022-08-22,7.9129740203115935
2022-08-23,9.448006733389402
2022-08-24,9.962388363261569
2022-08-25,10.988228293059734
2022-08-26,6.902132728923239
2022-08-27,12.78644567148545
2022-08-28,9.465461974346324
2022-08-29,13.453235416072168
2022-08-30,11.833720881402057
2022-08-31,12.026371713896983
2022-09-01,10.120984466295187
2022-09-02,20.341815743902657
2022-09-03,13.65946980981006
2022-09-04,13.567781728509326
2022-09-05,13.190953836640261
2022-09-06,9.848070450519494
2022-09-07,9.85044007171519
2022-09-08,8.606968729235927
2022-09-09,8.418782109169939
2022-09-10,12.05560589568798
2022-09-11,8.518044111093745
2022-09-12,9.86229245327814
2022-09-13,11.683394277967935
2022-09-14,11.5909367587193
2022-09-15,11.593726772909354
2022-09-16,8.528358905503971
2022-09-17,8.530422613226431
2022-09-18,11.792866812582965
2022-09-19,8.725373500622993
2022-09-20,11.512243144181113
2022-09-21,11.896872248337452
2022-09-22,10.077005584285656
2022-09-23,11.998142494188846
2022-09-24,9.890767243003637
2022-09-25,13.254573101693673
2022-09-26,11.624439086828165
2022-09-27,11.867956710051798
2022-09-28,8.48013457585926
2022-09-29,10.17978923468869
2022-09-30,10.183417553874273
2022-10-01,10.18704644858786
2022-10-02,11.889121905301032
2022-10-03,11.893356958698895
2022-10-04,13.59724878119554
2022-10-05,11.901829079842642
2022-10-06,13.606932740101172
2022-10-07,11.910303886783751
2022-10-08,13.616619768489501
2022-10-09,11.918781379522216
2022-10-10,10.219732399770395
2022-10-11,13.631156066352048
2022-10-12,11.931502654499965
2022-10-13,11.935744422391226
2022-10-14,13.645699270550658
2022-10-15,13.650548540024877
2022-10-16,13.65539857686977
2022-10-17,15.367780553721001
2022-10-18,15.373238571755524
2022-10-19,17.08744161453561
2022-10-20,18.802858797189604
2022-10-21,15.389617805611131
2022-10-22,13.684514912723275
2022-10-23,17.111712901453604
2022-10-24,13.694226496973165
2022-10-25,15.411468870173387
2022-10-26,15.416933794543972
2022-10-27,13.708799628628059
2022-10-28,17.142073592401296
2022-10-29,17.148148608230862
2022-10-30,20.585069499928526
2022-10-31,20.59236182103602
2022-11-01,18.883017352099575
2022-11-02,17.17245826368255
2022-11-03,17.178538075578828
2022-11-04,15.466156962019602
2022-11-05,18.909770634712547
2022-11-06,17.196783266547715
2022-11-07,18.923153606827096
2022-11-08,18.929846675586386
2022-11-09,22.37954821756769
2022-11-10,20.66534834019163
2022-11-11,15.504489992186436
2022-11-12,22.403289411419454
2022-11-13,29.306961217168237
2022-11-14,25.86821897177771
2022-11-15,25.877355955462292
2022-11-16,22.434961794237967
2022-11-17,29.348385471197027
2022-11-18,27.63176057539852
2022-11-19,27.641512830294133
2022-11-20,31.10767494742247
2022-11-21,36.305091301906074
2022-11-22,27.67077880342904
2022-11-23,27.68053719729004
2022-11-24,27.69029712589239
2022-11-25,34.625073236545106
2022-11-26,41.56473238098169
2022-11-27,31.184534385165957
2022-11-28,34.66169023464407
2022-11-29,34.673899737530434
2022-11-30,41.623333390612174
2022-12-01,43.372905623229
2022-12-02,45.12370168377449
2022-12-03,52.084135400014056
2022-12-04,55.575961645379984
2022-12-05,48.646075858532534
2022-12-06,46.92521696447084
2022-12-07,41.72597378877833
2022-12-08,45.219033070521
2022-12-09,64.37278551774409
2022-12-10,53.95291287243442
2022-12-11,73.12318315984108
2022-12-12,53.99083667041616
2022-12-13,54.00980302974907
2022-12-14,54.02877236264334
2022-12-15,62.7651228415343
2022-12-16,62.787158650586306
2022-12-17,73.27739756494071
2022-12-18,73.30311406622678
2022-12-19,68.0910606964797
2022-12-20,76.84763340035786
2022-12-21,90.851784823752
2022-12-22,94.37916903214045
2022-12-23,100.0
2022-12-24,100.0
2022-12-25,100.0
2022-12-26,66.50813481342296
2022-12-27,31.514890229624203
2022-12-28,26.271607377631998
2022-12-29,22.77669998014422
2022-12-30,21.032007519985893
2022-12-31,22.792650893469222
2023-01-01,21.046733742090225
2023-01-02,19.272630313933977
2023-01-03,14.001767983629112
2023-01-04,15.735470117114334
2023-01-05,15.718959117995272
2023-01-06,13.957738652644961
2023-01-07,10.457307143870162
2023-01-08,13.928420722430465
2023-01-09,12.174550713898737
2023-01-10,13.899130757902588
2023-01-11,13.88449626277113
2023-01-12,13.869868759061324
2023-01-13,13.855248246773177
2023-01-14,8.650396703691678
2023-01-15,13.826028196461845
2023-01-16,8.632142911524163
2023-01-17,12.072231597857487
2023-01-18,13.782250556657251
2023-01-19,13.767671992899029
2023-01-20,10.314825315421844
2023-01-21,10.30390187973566
2023-01-22,8.57748640634643
2023-01-23,13.709427652082683
2023-01-24,13.694884045432735
2023-01-25,10.260260572653328
2023-01-26,11.957590580598072
2023-01-27,10.238471380509607
2023-01-28,13.636779533049479
2023-01-29,10.216703162630846
2023-01-30,11.906798072214302
2023-01-31,13.593274558689405
2023-02-01,13.578786883412688
2023-02-02,13.56430619955763
2023-02-03,13.549832507124224
2023-02-04,15.22728653187653
2023-02-05,10.14067957239178
2023-02-06,11.818146706059688
2023-02-07,11.805506695156248
2023-02-08,11.792872801746757
2023-02-09,11.780245025831208
2023-02-10,11.767623367409612
2023-02-11,8.396434161772829
2023-02-12,10.064912916898507
2023-02-13,10.054110083235862
2023-02-14,13.39108332418594
2023-02-15,13.376693528812385
2023-02-16,10.021733043645364
2023-02-17,11.679443048288963
2023-02-18,10.000174568416238
2023-02-19,6.659602130767358
2023-02-20,11.641743245360756
2023-02-21,13.290501576425807
2023-02-22,13.276160721003832
2023-02-23,13.261826857003516
2023-02-24,9.935624988318638
2023-02-25,11.579032590359361
2023-02-26,9.914150410149364
2023-02-27,13.204561315218784
2023-02-28,9.892696806245056
2023-03-01,8.234981558035214
2023-03-02,13.161685568807608
2023-03-03,11.503981681657958
2023-03-04,13.133136694975095
2023-03-05,11.479013652042402
2023-03-06,9.8284618401219
2023-03-07,8.181478637430457
2023-03-08,9.80709213327744
2023-03-09,9.796415145204573
2023-03-10,9.785743400697946
2023-03-11,8.145897416464633
2023-03-12,9.764415642383414
2023-03-13,8.128133023812923
2023-03-14,9.743108858333844
2023-03-15,11.354540553601492
2023-03-16,11.34212688997411
2023-03-17,8.092656674171915
2023-03-18,8.083798510857997
2023-03-19,8.074944717182612
2023-03-20,9.679314351774917
2023-03-21,11.280150334246429
2023-03-22,8.048409553987666
2023-03-23,9.647487886639704
2023-03-24,9.636889552060449
2023-03-25,9.626296461047431
2023-03-26,6.410472409067104
2023-03-27,9.605126009720124
2023-03-28,9.594548649405832
2023-03-29,9.58397653265778
2023-03-30,11.168977936055294
2023-03-31,7.969040024883664
2023-04-01,7.9602430365092225
2023-04-02,7.951450417773314
2023-04-03,11.119727036146317
2023-04-04,11.107429604903944
2023-04-05,11.095138291155514
2023-04-06,6.333058911372019
2023-04-07,7.907552868671787
2023-04-08,9.4785437613205
2023-04-09,6.3120195492007305
2023-04-10,9.457520129847932
2023-04-11,7.872513482884175
2023-04-12,11.009270384747053
2023-04-13,7.855020007821575
2023-04-14,10.984791754647302
2023-04-15,7.83754401131311
2023-04-16,9.394575081020012
2023-04-17,10.948119690702294
2023-04-18,10.935907904375183
2023-04-19,9.363173344750304
2023-04-20,10.911502684202805
2023-04-21,9.342265071735035
2023-04-22,10.88712193400622
2023-04-23,10.874940735148849
2023-04-24,7.759118324132448
2023-04-25,9.300511448499387
2023-04-26,7.801990626535882
2023-04-27,7.7958652309283645
2023-04-28,9.186618476363078
2023-04-29,6.387850837810652
2023-04-30,10.566835109583637
2023-05-01,9.164948952338488
2023-05-02,8.354742934710242
2023-05-03,9.150516804313998
2023-05-04,8.341501419540968
2023-05-05,7.746948584911192
2023-05-06,7.740844819014418
2023-05-07,9.121686591445581
2023-05-08,6.342802855357803
2023-05-09,8.308443512822398
2023-05-10,9.100093754577262
2023-05-11,6.9126989188473456
2023-05-12,6.32283265459405
2023-05-13,4.1410221897718555
2023-05-14,9.071343069130165
2023-05-15,7.686019074497158
2023-05-16,8.262272558307458
2023-05-17,9.049809877827835
2023-05-18,5.499402968710372
2023-05-19,5.495016222079526
2023-05-20,9.02830224891093
2023-05-21,6.278014733610017
2023-05-22,7.643511413628358
2023-05-23,9.006820182379448
2023-05-24,9.577940236823874
2023-05-25,6.518081891647053
2023-05-26,6.509900116541264
2023-05-27,9.102411795503613
2023-05-28,7.792259610294345
2023-05-29,6.485381009055102
2023-05-30,6.4772167125034485
2023-05-31,7.762868142708397
2023-06-01,7.753081473978894
2023-06-02,6.452750040679694
2023-06-03,6.4446032226821774
2023-06-04,7.723752929187834
2023-06-05,6.428322695602746
2023-06-06,7.704226783825
2023-06-07,7.6944715764929414
2023-06-08,7.684721612727124
2023-06-09,6.395814077106291
2023-06-10,8.942776985209917
2023-06-11,5.103668788551414
2023-06-12,5.097182795550846
2023-06-13,7.636050447391656
2023-06-14,7.626331945023284
2023-06-15,6.34718223851763
2023-06-16,6.339092225821053
2023-06-17,6.331006582763013
2023-06-18,6.322925309343507
2023-06-19,6.314848405562533
2023-06-20,5.045420697136076
2023-06-21,6.29870770691619
2023-06-22,12.581287824101636
2023-06-23,8.795618281553574
2023-06-24,6.274529431235679
2023-06-25,6.26647874528591
2023-06-26,6.258432428974675
2023-06-27,6.250390482301974
2023-06-28,4.993882324214246
2023-06-29,7.481183637446609
2023-06-30,4.981032688092061
2023-07-01,7.461919670395813
2023-07-02,6.210246293516479
2023-07-03,7.442676677609978
2023-07-04,6.194219205472019
2023-07-05,8.660697102270628
2023-07-06,6.178209595981695
2023-07-07,7.404253614833202
2023-07-08,8.627104451063712
2023-07-09,7.385073544842258
2023-07-10,3.687745687598073
2023-07-11,4.910609632744185
2023-07-12,7.356342766602647
2023-07-13,7.346776327655258
2023-07-14,8.560084320986462
2023-07-15,6.1063826503826695
2023-07-16,4.878738981473692
2023-07-17,8.526656842116129
2023-07-18,9.732030381882572
2023-07-19,6.074573174051653
2023-07-20,7.279958074878281
2023-07-21,7.270433584460818
2023-07-22,6.050761948007998
2023-07-23,7.251400334324617
2023-07-24,7.241891574605877
2023-07-25,6.0269900487111485
2023-07-26,6.019074821555933
2023-07-27,8.415629549654954
2023-07-28,10.80586345708999
2023-07-29,7.19442642950579
2023-07-30,5.987457609320412
2023-07-31,4.783651384286294
2023-08-01,4.777340176827085
2023-08-02,5.963790581348379
2023-08-03,5.9559103113014356
2023-08-04,4.758427528714421
2023-08-05,5.940162880123151
2023-08-06,7.118754862790172
2023-08-07,7.109319512998802
2023-08-08,4.7332596045157835
2023-08-09,8.272208634800586
2023-08-10,5.900870770851784
2023-08-11,8.250235641078358
2023-08-12,7.062221417535571
2023-08-13,3.5264087645708235
2023-08-14,8.217322031699624
2023-08-15,8.206363063561275
2023-08-16,5.853864437797766
2023-08-17,5.8460453426902985
2023-08-18,7.005876740665638
2023-08-19,10.494756470503738
2023-08-20,8.15165998527874
2023-08-21,6.977775190374921
2023-08-22,4.645612329384777
2023-08-23,6.95906704134565
2023-08-24,6.9497208321803745
2023-08-25,9.253839822108452
2023-08-26,5.775870120457122
2023-08-27,4.6144757773879945
2023-08-28,5.760323692651401
2023-08-29,8.053579846488878
2023-08-30,5.744794743399815
2023-08-31,6.884444187878189
2023-09-01,8.020996581783312
2023-09-02,5.721534091811442
2023-09-03,5.713789280559053
2023-09-04,5.706048838945198
2023-09-05,6.837975320363852
2023-09-06,6.828697277559706
2023-09-07,5.682853731934834
2023-09-08,7.945183076425161
2023-09-09,5.667412175453929
2023-09-10,9.055516722674044
2023-09-11,5.651988097527161
2023-09-12,9.030852180834522
2023-09-13,7.891214097416337
2023-09-14,6.754661703511212
2023-09-15,7.869669328270441
2023-09-16,4.490803497107666
2023-09-17,7.848149029100337
2023-09-18,6.717769762076746
2023-09-19,11.180933142722886
2023-09-20,7.8159144615497835
2023-09-21,7.805181840687495
2023-09-22,6.680961717702131
2023-09-23,5.5598106796034
2023-09-24,9.993883735368405
2023-09-25,8.871214322488932
2023-09-26,7.751610498785265
2023-09-27,6.635069642474281
2023-09-28,7.730224784482005
2023-09-29,7.719541103571297
2023-09-30,6.607597320132459
2023-10-01,8.797933821979113
2023-10-02,7.700919920563286
2023-10-03,7.7036482267900235
2023-10-04,7.70637701291194
2023-10-05,6.607805381939171
2023-10-06,11.016908606916148
2023-10-07,7.714566250648751
2023-10-08,8.81976795011586
2023-10-09,8.822889305084775
2023-10-10,8.826011208505326
2023-10-11,7.725491952830317
2023-10-12,8.832256660701315
2023-10-13,7.730957683292163
2023-10-14,11.048130383379787
2023-10-15,8.841628952382536
2023-10-16,8.84475414651287
2023-10-17,12.165834847505401
2023-10-18,11.063757725160546
2023-10-19,13.281199529420496
2023-10-20,8.857260407550527
2023-10-21,9.967936886931396
2023-10-22,12.187335639571316
2023-10-23,8.866645862070895
2023-10-24,9.978497374291065
2023-10-25,11.091131967511618
2023-10-26,11.09504531581993
2023-10-27,11.09895934969278
2023-10-28,13.323448882956198
2023-10-29,13.328147368958511
2023-10-30,13.332846677638269
2023-10-31,14.449009043078432
2023-11-01,15.56595572353515
2023-11-02,13.346949539742228
2023-11-03,13.351652139131774
2023-11-04,13.356355561198768
2023-11-05,12.24763815544794
2023-11-06,12.251951133918002
2023-11-07,13.370470763464429
2023-11-08,12.260579353221107
2023-11-09,14.49487542933672
2023-11-10,14.499976150646033
2023-11-11,13.389302550636229
2023-11-12,15.626347979809927
2023-11-13,15.631843943667947
2023-11-14,18.988199624598387
2023-11-15,17.877530000862908
2023-11-16,16.766075993554413
2023-11-17,17.89009988228978
2023-11-18,20.133434776902874
2023-11-19,24.616176958078345
2023-11-20,21.266893480805415
2023-11-21,16.795549507483763
2023-11-22,21.28183324072607
2023-11-23,21.289305074545336
2023-11-24,28.022076593338454
2023-11-25,25.789358470933678
2023-11-26,30.28508771414998
2023-11-27,29.173649543382336
2023-11-28,35.918625317441716
2023-11-29,33.68552120760951
2023-11-30,29.204355471902897
2023-12-01,32.58550907861597
2023-12-02,35.9690276963146
2023-12-03,32.60835560909141
2023-12-04,37.11906211260864
2023-12-05,31.505995951008057
2023-12-06,36.019465176091884
2023-12-07,34.90607752959776
2023-12-08,33.79190351139345
2023-12-09,42.818063131060875
2023-12-10,43.9602366410678
2023-12-11,39.46530151644097
2023-12-12,34.96721260964252
2023-12-13,45.1347690340667
2023-12-14,41.764265038103346
2023-12-15,38.39139520847703
2023-12-16,38.40481946961634
2023-12-17,44.067988129568484
2023-12-18,40.692361748456406
2023-12-19,39.5758446573318
2023-12-20,44.11420744445145
2023-12-21,50.91879141940291
2023-12-22,58.6276890909043
2023-12-23,72.44078704776267
2023-12-24,90.86145724437611
2023-12-25,100.0
2023-12-26,42.57692352131912
2023-12-27,19.567323532439325
2023-12-28,17.26965651269689
2023-12-29,16.122426198449933
2023-12-30,17.27840014101208
2023-12-31,13.826218181143828
2024-01-01,10.372287495612532
2024-01-02,10.37491166387124
2024-01-03,10.377536140633987
2024-01-04,12.686863353878728
2024-01-05,11.536428910746235
2024-01-06,11.539346024384987
2024-01-07,11.542263480806007
2024-01-08,11.545181280009297
2024-01-09,16.1673391907928
2024-01-10,18.481628650820298
2024-01-11,25.418660815488124
2024-01-12,28.892139761612878
2024-01-13,31.211393627951434
2024-01-14,32.375546766238756
2024-01-15,31.227161775306858
2024-01-16,24.29392562897437
2024-01-17,24.300059485886177
2024-01-18,17.36156718760053
2024-01-19,17.365949542312915
2024-01-20,14.713675358654996
2024-01-21,11.322166301735585
2024-01-22,12.458733622154282
2024-01-23,11.330077333200373
2024-01-24,7.933823714095707
2024-01-25,7.936593774846327
2024-01-26,9.073559217705284
2024-01-27,9.07672609832354
2024-01-28,9.07989352739343
2024-01-29,7.94767881680058
2024-01-30,6.814672523166075
2024-01-31,7.9532242171487715
2024-02-01,6.819426546141971
2024-02-02,7.958771537077671
2024-02-03,5.686818512060634
2024-02-04,7.9643207765872805
2024-02-05,9.10525270421126
2024-02-06,5.692765668341143
2024-02-07,7.972648235065526
2024-02-08,9.11477144496986
2024-02-09,9.117945455459322
2024-02-10,7.980980012600366
2024-02-11,7.983758231568999
2024-02-12,7.986536930432811
2024-02-13,10.271977854675171
2024-02-14,9.133823734681103
2024-02-15,9.137001035880353
2024-02-16,5.712611803457022
2024-02-17,8.00043762317953
2024-02-18,9.146536230187893
2024-02-19,8.006001259544458
2024-02-20,5.72055985540692
2024-02-21,6.867057270420082
2024-02-22,8.014350313305682
2024-02-23,9.162439189733076
2024-02-24,9.165621426997008
2024-02-25,8.0227036861235
2024-02-26,6.878990660159823
2024-02-27,9.175171429498588
2024-02-28,5.736472412855653
2024-02-29,6.886155630068348
2024-03-01,6.8885447760486365
2024-03-02,8.039423388928922
2024-03-03,6.893324302025384
2024-03-04,9.19428624269579
2024-03-05,4.598736982238017
2024-03-06,8.05057945536942
2024-03-07,8.053369671717487
2024-03-08,6.905280315394912
2024-03-09,4.605115168056658
2024-03-10,8.061743200132751
2024-03-11,9.216611812641748
2024-03-12,8.067327951885483
2024-03-13,6.917246612232525
2024-03-14,6.919641105616218
2024-03-15,6.922036010338635
2024-03-16,5.770359438666479
2024-03-17,8.08129822943291
2024-03-18,10.393834788807336
2024-03-19,11.55269957102589
2024-03-20,9.245355605375424
2024-03-21,5.780345063988603
2024-03-22,8.09528050435977
2024-03-23,13.882420112624015
2024-03-24,10.415412994624402
2024-03-25,6.946007681192585
2024-03-26,8.106474962414453
2024-03-27,10.426210427142085
2024-03-28,6.953207203553877
2024-03-29,6.95560786701842
2024-03-30,5.798340784851407
2024-03-31,6.960410427963678
2024-04-01,5.802343604536993
2024-04-02,8.126083739974469
2024-04-03,8.128886913492323
2024-04-04,6.970020485918876
2024-04-05,8.134494700213564
2024-04-06,5.812356652440679
2024-04-07,6.97723234844187
2024-04-08,5.816364271078039
2024-04-09,6.982042313484149
2024-04-10,5.8203732608444785
2024-04-11,5.822378269901101
2024-04-12,6.989260346087994
2024-04-13,6.991667179633389
2024-04-14,3.4970372122587534
2024-04-15,6.99648208074035
2024-04-16,5.8324084569182615
2024-04-17,5.834415522668502
2024-04-18,5.836422931201012
2024-04-19,4.670744546012633
2024-04-20,7.008526531935409
2024-04-21,4.673957770793728
2024-04-22,7.013347191784497
2024-04-23,7.015758138717127
2024-04-24,9.357559329317972
2024-04-25,8.190678144364979
2024-04-26,5.8524945396227945
2024-04-27,7.025406039834878
2024-04-28,7.027819043461123
2024-04-29,5.858527048688411
2024-04-30,7.032646284729786
2024-05-01,7.035060522372203
2024-05-02,8.210387699912232
2024-05-03,8.213205270285407
2024-05-04,5.868588086109827
2024-05-05,8.218841850717283
2024-05-06,8.221660860775991
2024-05-07,8.224480350729873
2024-05-08,7.051971703353372
2024-05-09,7.054389231705576
2024-05-10,4.704538114264335
2024-05-11,7.0592255224261535
2024-05-12,5.884703570662106
2024-05-13,4.709375639001083
2024-05-14,8.244230217472019
2024-05-15,7.068903039931989
2024-05-16,5.892769539712714
2024-05-17,7.073744266717247
2024-05-18,4.717443664745308
2024-05-19,7.0785871388574
2024-05-20,8.261177390591486
2024-05-21,5.902859713627037
2024-05-22,4.723903021405368
2024-05-23,4.725518546134922
2024-05-24,5.908917931362866
2024-05-25,5.910938022839347
2024-05-26,4.730366765678479
2024-05-27,7.097975080966943
2024-05-28,41.41900247773687
2024-05-29,9.470434906508753
2024-05-30,5.921043621955798
2024-05-31,7.107678924151077
2024-06-01,5.925088261078267
2024-06-02,4.741688875850324
2024-06-03,5.9291342713298105
2024-06-04,4.7449262325031905
2024-06-05,7.1198179832525215
2024-06-06,7.122247029088981
2024-06-07,5.937230405220135
2024-06-08,7.127106354778069
2024-06-09,5.941280528858916
2024-06-10,5.943306104851709
2024-06-11,5.945332023626771
2024-06-12,7.136829942220926
2024-06-13,7.139261867428449
2024-06-14,7.141694203974695
2024-06-15,7.144126951859665
2024-06-16,9.52874681477781
2024-06-17,4.76599578776385
2024-06-18,7.151427663546915
2024-06-19,7.153862056786777
2024-06-20,8.349013004926256
2024-06-21,8.35185409016312
2024-06-22,9.548223606051609
2024-06-23,5.9696697859445536
2024-06-24,9.554720257422591
2024-06-25,4.778984702892766
2024-06-26,5.975761939125063
2024-06-27,5.9777933424164384
2024-06-28,16.743510247772235
2024-06-29,16.749200096568796
2024-06-30,10.771001296171526
2024-07-01,4.788737906723709
2024-07-02,7.185546600728831
2024-07-03,7.187986752710821
2024-07-04,7.190427316031537
2024-07-05,13.186925199600118
2024-07-06,8.394527956137324
2024-07-07,8.397376719697021
2024-07-08,6.000161402251356
2024-07-09,7.202636302715958
2024-07-10,8.405925889747184
2024-07-11,9.610030369014389
2024-07-12,7.2099666307912935
2024-07-13,4.808273930773678
2024-07-14,7.214855572868468
2024-07-15,7.217300660915138
2024-07-16,8.42303718701729
2024-07-17,6.0184933925205435
2024-07-18,6.020531994239579
2024-07-19,7.22708512648906
2024-07-20,7.22953227122935
2024-07-21,7.231979827308362
2024-07-22,6.028689828938414
2024-07-23,6.030730144568796
2024-07-24,3.6196624817888696
2024-07-25,7.241774165011644
2024-07-26,7.244223777784274
2024-07-27,8.454452768878232
2024-07-28,7.249124237345703
2024-07-29,6.042979236778753
2024-07-30,6.045021951885022
2024-07-31,8.465891013682985
2024-08-01,4.839286728355495
2024-08-02,4.840921723117956
2024-08-03,6.053196240132792
2024-08-04,7.266288802980491
2024-08-05,8.480199617330413
2024-08-06,6.059330555532451
2024-08-07,8.485926418055627
2024-08-08,6.063421813043571
2024-08-09,6.065467955972536
2024-08-10,8.494520218357277
2024-08-11,9.711298032283636
2024-08-12,7.285930129743653
2024-08-13,6.073655955511087
2024-08-14,7.290844574821679
2024-08-15,6.077752011973979
2024-08-16,8.511720776130364
2024-08-17,8.514589215392332
2024-08-18,6.001644011897088
2024-08-19,7.3899252156616795
2024-08-20,7.391723026401783
2024-08-21,10.168494536930643
2024-08-22,14.790638512641031
2024-08-23,9.241612540616545
2024-08-24,6.0104260621393255
2024-08-25,11.56718953802064
2024-08-26,8.79167356217935
2024-08-27,8.793807436769447
2024-08-28,10.64273941400332
2024-08-29,7.407912449640632
2024-08-30,8.342989270296671
2024-08-31,8.802345334605729
2024-09-01,8.347007005494104
2024-09-02,7.41063956225651
2024-09-03,8.79813859692561
2024-09-04,8.794968389672988
2024-09-05,7.402622887417196
2024-09-06,7.399951449952559
2024-09-07,11.56182087630524
2024-09-08,8.782292219005567
2024-09-09,8.779124340924476
2024-09-10,8.775956928677694
2024-09-11,7.386600168742904
2024-09-12,8.769623501687041
2024-09-13,9.221744526899414
