Time,tmz
2024-09-30,36.80317925120267
2024-10-01,36.80317925120267
2024-10-02,36.80317925120267
2024-10-03,42.937042459736446
2024-10-04,36.80317925120267
2024-10-05,36.80317925120267
2024-10-06,36.80317925120267
2024-10-07,36.80317925120267
2024-10-08,36.80317925120267
2024-10-09,36.80317925120267
2024-10-10,36.80317925120267
2024-10-11,36.80317925120267
2024-10-12,30.669316042668893
2024-10-13,30.669316042668893
2024-10-14,36.80317925120267
2024-10-15,30.669316042668893
2024-10-16,165.61430663041202
2024-10-17,613.3863208533778
2024-10-18,153.34658021334445
2024-10-19,73.60635850240534
2024-10-20,61.338632085337785
2024-10-21,55.20476887680401
2024-10-22,49.07090566827023
2024-10-23,42.937042459736446
2024-10-24,36.80317925120267
2024-10-25,36.80317925120267
2024-10-26,36.80317925120267
2024-10-27,30.669316042668893
2024-10-28,36.80317925120267
2024-10-29,36.80317925120267
2024-10-30,30.669316042668893
2024-10-31,36.80317925120267
2024-11-01,36.80317925120267
2024-11-02,30.669316042668893
2024-11-03,36.80317925120267
2024-11-04,36.80317925120267
2024-11-05,36.80317925120267
2024-11-06,30.669316042668893
2024-11-07,30.669316042668893
2024-11-08,30.669316042668893
2024-11-09,30.669316042668893
2024-11-10,24.535452834135114
2024-11-11,30.669316042668893
2024-11-12,30.669316042668893
2024-11-13,36.80317925120267
2024-11-14,30.669316042668893
2024-11-15,30.669316042668893
2024-11-16,30.669316042668893
2024-11-17,24.535452834135114
2024-11-18,30.669316042668893
2024-11-19,30.669316042668893
2024-11-20,30.669316042668893
2024-11-21,30.669316042668893
2024-11-22,30.669316042668893
2024-11-23,24.535452834135114
2024-11-24,30.669316042668893
2024-11-25,30.669316042668893
2024-11-26,30.669316042668893
2024-11-27,30.669316042668893
2024-11-28,30.669316042668893
2024-11-29,30.669316042668893
2024-11-30,24.535452834135114
2024-12-01,30.669316042668893
2024-12-02,30.669316042668893
2024-12-03,30.669316042668893
2024-12-04,30.669316042668893
2024-12-05,30.669316042668893
2024-12-06,30.669316042668893
2024-12-07,30.669316042668893
2024-12-08,30.669316042668893
2024-12-09,36.80317925120267
2024-12-10,36.80317925120267
2024-12-11,30.669316042668893
2024-12-12,36.80317925120267
2024-12-13,36.80317925120267
2024-12-14,30.669316042668893
2024-12-15,30.669316042668893
2024-12-16,30.669316042668893
2024-12-17,30.669316042668893
2024-12-18,30.669316042668893
2024-12-19,36.80317925120267
2024-12-20,30.669316042668893
2024-12-21,30.669316042668893
2024-12-22,30.669316042668893
2024-12-23,30.669316042668893
2024-12-24,30.669316042668893
2024-12-25,30.669316042668893
2024-12-26,30.669316042668893
2024-12-27,36.80317925120267
2024-12-28,30.669316042668893
2024-12-29,30.669316042668893
2024-12-30,36.80317925120267
2024-12-31,30.669316042668893
2025-01-01,30.669316042668893
2025-01-02,30.669316042668893
2025-01-03,30.669316042668893
2025-01-04,36.80317925120267
2025-01-05,36.80317925120267
2025-01-06,30.669316042668893
2025-01-07,36.80317925120267
2025-01-08,36.80317925120267
2025-01-09,42.937042459736446
2025-01-10,36.80317925120267
2025-01-11,30.669316042668893
2025-01-12,30.669316042668893
2025-01-13,30.669316042668893
2025-01-14,30.669316042668893
2025-01-15,30.669316042668893
2025-01-16,36.80317925120267
2025-01-17,30.669316042668893
2025-01-18,30.669316042668893
2025-01-19,24.535452834135114
2025-01-20,30.669316042668893
2025-01-21,36.80317925120267
2025-01-22,30.669316042668893
2025-01-23,30.669316042668893
2025-01-24,30.669316042668893
2025-01-25,30.669316042668893
2025-01-26,30.669316042668893
2025-01-27,30.669316042668893
2025-01-28,30.669316042668893
2025-01-29,30.669316042668893
2025-01-30,36.80317925120267
2025-01-31,30.669316042668893
2025-02-01,30.669316042668893
2025-02-02,30.669316042668893
2025-02-03,36.80317925120267
2025-02-04,30.669316042668893
2025-02-05,30.669316042668893
2025-02-06,42.937042459736446
2025-02-07,36.80317925120267
2025-02-08,30.669316042668893
2025-02-09,30.669316042668893
2025-02-10,36.80317925120267
2025-02-11,36.80317925120267
2025-02-12,30.669316042668893
2025-02-13,36.80317925120267
2025-02-14,36.80317925120267
2025-02-15,30.669316042668893
2025-02-16,30.669316042668893
2025-02-17,30.669316042668893
2025-02-18,36.80317925120267
2025-02-19,36.80317925120267
2025-02-20,30.669316042668893
2025-02-21,30.669316042668893
2025-02-22,30.669316042668893
2025-02-23,30.669316042668893
2025-02-24,30.669316042668893
2025-02-25,36.80317925120267
2025-02-26,49.07090566827023
2025-02-27,55.20476887680401
2025-02-28,42.937042459736446
2025-03-01,36.80317925120267
2025-03-02,30.669316042668893
2025-03-03,30.669316042668893
2025-03-04,36.80317925120267
2025-03-05,30.669316042668893
2025-03-06,30.669316042668893
2025-03-07,30.669316042668893
2025-03-08,30.669316042668893
2025-03-09,24.535452834135114
2025-03-10,36.80317925120267
2025-03-11,42.937042459736446
2025-03-12,36.80317925120267
2025-03-13,30.669316042668893
2025-03-14,30.669316042668893
2025-03-15,30.669316042668893
2025-03-16,30.669316042668893
2025-03-17,30.669316042668893
2025-03-18,30.669316042668893
2025-03-19,30.669316042668893
2025-03-20,30.669316042668893
2025-03-21,30.669316042668893
2025-03-22,36.80317925120267
2025-03-23,30.669316042668893
2025-03-24,30.669316042668893
2025-03-25,30.669316042668893
2025-03-26,30.669316042668893
2025-03-27,30.669316042668893
2025-03-28,30.669316042668893
2025-03-29,30.669316042668893
2025-03-30,30.669316042668893
2025-03-31,30.669316042668893
2025-04-01,30.669316042668893
2025-04-02,36.80317925120267
2025-04-03,30.669316042668893
2025-04-04,30.669316042668893
2025-04-05,24.535452834135114
2025-04-06,24.535452834135114
2025-04-07,30.669316042668893
2025-04-08,30.669316042668893
2025-04-09,30.669316042668893
2025-04-10,30.669316042668893
2025-04-11,30.669316042668893
2025-04-12,24.535452834135114
2025-04-13,24.535452834135114
2025-04-14,30.669316042668893
2025-04-15,30.669316042668896
2025-04-16,30.669316042668896
2025-04-17,30.669316042668896
2025-04-18,30.140534731588396
2025-04-19,30.140534731588396
2025-04-20,29.611753420507895
2025-04-21,31.19809735374939
2025-04-22,31.19809735374939
2025-04-23,31.19809735374939
2025-04-24,30.669316042668896
2025-04-25,31.19809735374939
2025-04-26,29.611753420507895
2025-04-27,26.01604050516051
2025-04-28,29.611753420507895
2025-04-29,30.140534731588396
2025-04-30,25.48725919408001
2025-05-01,30.140534731588396
2025-05-02,30.140534731588396
2025-05-03,26.01604050516051
2025-05-04,24.958477882999514
2025-05-05,25.48725919408001
2025-05-06,26.01604050516051
2025-05-07,29.611753420507895
2025-05-08,29.611753420507895
2025-05-09,26.01604050516051
2025-05-10,24.958477882999514
2025-05-11,24.429696571919017
2025-05-12,31.19809735374939
2025-05-13,35.851372891257775
2025-05-14,50.97451838816002
2025-05-15,45.475192752922844
2025-05-16,37.01469177563487
2025-05-17,30.669316042668896
2025-05-18,30.669316042668896
2025-05-19,31.72687866482989
2025-05-20,37.01469177563487
2025-05-21,33.842003909151884
2025-05-22,32.78444128699089
2025-05-23,31.72687866482989
2025-05-24,25.381502931863913
2025-05-25,26.43906555402491
2025-05-26,30.669316042668896
2025-05-27,33.842003909151884
2025-05-28,34.89956653131288
2025-05-29,34.89956653131288
2025-05-30,32.78444128699089
2025-05-31,27.496628176185908
2025-06-01,28.5541907983469
2025-06-02,31.72687866482989
2025-06-03,34.89956653131288
2025-06-04,34.89956653131288
2025-06-05,34.89956653131288
2025-06-06,33.842003909151884
2025-06-07,27.496628176185908
2025-06-08,27.496628176185908
2025-06-09,32.78444128699089
2025-06-10,31.72687866482989
2025-06-11,32.78444128699089
2025-06-12,31.72687866482989
2025-06-13,31.72687866482989
2025-06-14,27.496628176185908
2025-06-15,27.496628176185908
2025-06-16,30.669316042668896
2025-06-17,39.12981701995687
2025-06-18,44.41763013076185
2025-06-19,35.95712915347388
2025-06-20,32.78444128699089
2025-06-21,27.496628176185908
2025-06-22,28.5541907983469
2025-06-23,30.669316042668896
2025-06-24,31.72687866482989
2025-06-25,31.72687866482989
2025-06-26,32.78444128699089
2025-06-27,32.78444128699089
2025-06-28,28.5541907983469
2025-06-29,26.43906555402491
2025-06-30,31.72687866482989
2025-07-01,39.12981701995687
2025-07-02,47.59031799724484
2025-07-03,34.89956653131288
2025-07-04,32.78444128699089
2025-07-05,32.78444128699089
2025-07-06,28.5541907983469
2025-07-07,33.842003909151884
2025-07-08,29.6117534205079
2025-07-09,29.6117534205079
2025-07-10,29.6117534205079
2025-07-11,28.5541907983469
2025-07-12,23.26637768754192
2025-07-13,25.381502931863913
2025-07-14,29.6117534205079
2025-07-15,30.669316042668896
2025-07-16,31.72687866482989
2025-07-17,30.669316042668896
2025-07-18,31.72687866482989
2025-07-19,27.496628176185908
2025-07-20,29.6117534205079
2025-07-21,51.82056848588882
2025-07-22,58.165944218854804
2025-07-23,37.01469177563487
2025-07-24,63.45375732965978
2025-07-25,43.36006750860085
2025-07-26,31.72687866482989
2025-07-27,35.95712915347388
2025-07-28,38.072254397795874
2025-07-29,34.89956653131288
2025-07-30,31.72687866482989
2025-07-31,32.78444128699089
2025-08-01,31.72687866482989
2025-08-02,25.381502931863913
2025-08-03,27.496628176185908
2025-08-04,30.669316042668896
2025-08-05,31.72687866482989
2025-08-06,30.669316042668896
2025-08-07,37.01469177563487
2025-08-08,30.669316042668896
2025-08-09,26.43906555402491
2025-08-10,25.381502931863913
2025-08-11,29.6117534205079
2025-08-12,32.78444128699089
2025-08-13,30.669316042668896
2025-08-14,29.6117534205079
2025-08-15,29.6117534205079
2025-08-16,24.323940309702916
2025-08-17,24.323940309702916
2025-08-18,28.5541907983469
2025-08-19,30.669316042668896
2025-08-20,27.496628176185908
2025-08-21,31.72687866482989
2025-08-22,32.78444128699089
2025-08-23,28.5541907983469
2025-08-24,28.5541907983469
2025-08-25,32.78444128699089
2025-08-26,38.072254397795874
2025-08-27,33.842003909151884
2025-08-28,28.5541907983469
2025-08-29,26.43906555402491
2025-08-30,24.323940309702916
2025-08-31,25.381502931863913
2025-09-01,26.43906555402491
2025-09-02,28.5541907983469
2025-09-03,27.496628176185908
2025-09-04,27.496628176185908
2025-09-05,26.43906555402491
2025-09-06,23.26637768754192
2025-09-07,22.208815065380925
2025-09-08,27.496628176185908
2025-09-09,27.496628176185908
2025-09-10,67.68400781830377
2025-09-11,77.20207141775273
2025-09-12,64.51131995182078
2025-09-13,44.41763013076185
2025-09-14,38.072254397795874
2025-09-15,35.95712915347388
2025-09-16,35.95712915347388
2025-09-17,33.842003909151884
2025-09-18,37.01469177563487
2025-09-19,34.89956653131288
2025-09-20,28.5541907983469
2025-09-21,26.43906555402491
2025-09-22,30.669316042668896
2025-09-23,31.72687866482989
2025-09-24,29.6117534205079
2025-09-25,27.496628176185908
2025-09-26,28.5541907983469
2025-09-27,28.5541907983469
2025-09-28,27.496628176185908
2025-09-29,29.6117534205079
2025-09-30,31.72687866482989
2025-10-01,30.669316042668896
2025-10-02,30.669316042668896
2025-10-03,42.302504886439856
2025-10-04,33.842003909151884
2025-10-05,32.78444128699089
2025-10-06,32.78444128699089
2025-10-07,30.669316042668896
2025-10-08,31.72687866482989
2025-10-09,28.5541907983469
2025-10-10,32.78444128699089
2025-10-11,51.82056848588882
2025-10-12,37.01469177563487
2025-10-13,35.95712915347388
2025-10-14,39.12981701995687
2025-10-15,32.78444128699089
2025-10-16,33.842003909151884
2025-10-17,30.669316042668896
2025-10-18,27.496628176185908
2025-10-19,29.6117534205079
2025-10-20,28.5541907983469
2025-10-21,31.72687866482989
2025-10-22,29.6117534205079
2025-10-23,30.669316042668896
2025-10-24,28.5541907983469
2025-10-25,26.43906555402491
2025-10-26,26.43906555402491
2025-10-27,28.5541907983469
2025-10-28,26.43906555402491
2025-10-29,28.5541907983469
2025-10-30,27.496628176185908
2025-10-31,27.496628176185908
2025-11-01,25.381502931863913
2025-11-02,26.43906555402491
2025-11-03,27.496628176185908
2025-11-04,27.496628176185908
2025-11-05,26.43906555402491
2025-11-06,38.072254397795874
2025-11-07,30.669316042668896
2025-11-08,27.496628176185908
2025-11-09,24.323940309702916
2025-11-10,25.381502931863913
2025-11-11,30.669316042668896
2025-11-12,27.496628176185908
2025-11-13,28.5541907983469
2025-11-14,27.496628176185908
2025-11-15,25.381502931863913
2025-11-16,24.323940309702916
2025-11-17,28.5541907983469
2025-11-18,27.496628176185908
2025-11-19,26.43906555402491
2025-11-20,26.43906555402491
2025-11-21,26.43906555402491
2025-11-22,25.381502931863913
2025-11-23,23.26637768754192
2025-11-24,27.496628176185908
2025-11-25,28.5541907983469
2025-11-26,25.381502931863913
2025-11-27,23.26637768754192
2025-11-28,25.381502931863913
2025-11-29,23.26637768754192
2025-11-30,23.26637768754192
2025-12-01,24.323940309702916
2025-12-02,25.381502931863913
2025-12-03,24.323940309702916
2025-12-04,25.381502931863913
2025-12-05,24.323940309702916
2025-12-06,22.208815065380925
2025-12-07,23.26637768754192
2025-12-08,23.26637768754192
2025-12-09,24.323940309702916
2025-12-10,27.496628176185908
2025-12-11,33.68107046664912
2025-12-12,29.70371538765233
2025-12-13,27.404666209041473
2025-12-14,23.42731113004468
2025-12-15,105.6413097571691
2025-12-16,48.53292816047529
2025-12-17,39.95747472425677
2025-12-18,47.38340357116986
2025-12-19,37.12964423456542
2025-12-20,30.853239976957763
2025-12-21,28.5541907983469
2025-12-22,29.70371538765233
2025-12-23,33.68107046664912
2025-12-24,29.70371538765233
2025-12-25,26.25514161973604
2025-12-26,29.70371538765233
2025-12-27,25.726360308655543
2025-12-28,25.105617030430608
2025-12-29,28.5541907983469
2025-12-30,32.53154587734369
2025-12-31,28.5541907983469
2026-01-01,27.404666209041473
2026-01-02,30.853239976957763
2026-01-03,25.105617030430608
2026-01-04,23.42731113004468
2026-01-05,25.105617030430608
2026-01-06,25.726360308655543
2026-01-07,28.5541907983469
2026-01-08,27.404666209041473
2026-01-09,28.5541907983469
2026-01-10,33.52013702414636
2026-01-11,31.03716391124663
2026-01-12,29.795677354796766
2026-01-13,28.554190798346898
2026-01-14,31.03716391124663
2026-01-15,26.07121768544717
2026-01-16,29.795677354796766
2026-01-17,26.07121768544717
2026-01-18,24.829731128997302
2026-01-19,26.07121768544717
2026-01-20,26.07121768544717
2026-01-21,29.795677354796766
2026-01-22,27.312704241897034
2026-01-23,26.07121768544717
2026-01-24,22.346758016097574
2026-01-25,22.346758016097574
2026-01-26,23.58824457254744
2026-01-27,24.829731128997302
2026-01-28,26.07121768544717
2026-01-29,26.07121768544717
2026-01-30,43.45202947574528
2026-01-31,34.76162358059622
2026-02-01,28.554190798346898
2026-02-02,29.795677354796766
2026-02-03,45.93500258864501
2026-02-04,57.108381596693796
2026-02-05,48.41797570154474
2026-02-06,48.41797570154474
2026-02-07,44.69351603219515
2026-02-08,38.48608324994582
2026-02-09,44.69351603219515
2026-02-10,45.93500258864501
2026-02-11,75.73067994344177
2026-02-12,52.14243537089434
2026-02-13,43.45202947574528
2026-02-14,52.14243537089434
2026-02-15,34.76162358059622
2026-02-16,40.96905636284555
2026-02-17,39.727569806395685
2026-02-18,37.24459669349596
2026-02-19,36.00311013704609
2026-02-20,37.24459669349596
2026-02-21,28.554190798346898
2026-02-22,26.07121768544717
2026-02-23,29.795677354796766
2026-02-24,33.52013702414636
2026-02-25,33.52013702414636
2026-02-26,29.795677354796766
2026-02-27,29.795677354796766
2026-02-28,28.554190798346898
2026-03-01,27.312704241897034
2026-03-02,29.795677354796766
2026-03-03,29.795677354796766
2026-03-04,27.312704241897034
2026-03-05,33.52013702414636
2026-03-06,31.03716391124663
2026-03-07,27.312704241897034
2026-03-08,28.554190798346898
2026-03-09,32.278650467696494
2026-03-10,29.795677354796766
2026-03-11,28.554190798346898
2026-03-12,28.554190798346898
2026-03-13,26.07121768544717
2026-03-14,26.07121768544717
2026-03-15,26.07121768544717
2026-03-16,32.278650467696494
2026-03-17,29.795677354796766
2026-03-18,28.554190798346898
2026-03-19,116.69973630628732
2026-03-20,115.45824974983746
2026-03-21,50.90094881444447
2026-03-22,34.76162358059622
2026-03-23,36.00311013704609
2026-03-24,33.52013702414636
2026-03-25,34.76162358059622
2026-03-26,28.554190798346898
2026-03-27,42.21054291929541
2026-03-28,32.278650467696494
2026-03-29,29.795677354796766
2026-03-30,29.795677354796766
2026-03-31,47.17648914509488
2026-04-01,124.14865564498652
2026-04-02,57.108381596693796
2026-04-03,36.00311013704609
2026-04-04,28.554190798346898
2026-04-05,24.829731128997302
2026-04-06,29.795677354796766
2026-04-07,52.14243537089434
2026-04-08,32.278650467696494
2026-04-09,29.795677354796766
2026-04-10,26.07121768544717
2026-04-11,23.58824457254744
2026-04-12,23.58824457254744
2026-04-13,26.07121768544717
2026-04-14,31.03716391124663
2026-04-15,33.52013702414636
2026-04-16,29.795677354796766
2026-04-17,33.52013702414636
2026-04-18,27.312704241897034
2026-04-19,26.07121768544717
2026-04-20,28.554190798346898
2026-04-21,29.795677354796766
2026-04-22,28.554190798346898
2026-04-23,32.278650467696494
2026-04-24,31.03716391124663
2026-04-25,27.312704241897034
2026-04-26,32.278650467696494
2026-04-27,26.07121768544717
2026-04-28,28.554190798346898
2026-04-29,24.829731128997302
2026-04-30,28.554190798346898
2026-05-01,26.07121768544717
2026-05-02,22.346758016097574
2026-05-03,22.346758016097574
2026-05-04,27.312704241897034
2026-05-05,26.07121768544717
2026-05-06,24.829731128997302
2026-05-07,26.07121768544717
2026-05-08,24.829731128997302
2026-05-09,22.346758016097574
2026-05-10,22.346758016097574
2026-05-11,24.829731128997302
2026-05-12,27.312704241897034
2026-05-13,26.07121768544717
2026-05-14,26.07121768544717
2026-05-15,24.829731128997302
2026-05-16,23.58824457254744
2026-05-17,21.105271459647707
2026-05-18,23.58824457254744
2026-05-19,26.07121768544717
2026-05-20,26.07121768544717
2026-05-21,33.52013702414636
2026-05-22,40.96905636284555
2026-05-23,28.554190798346898
2026-05-24,23.58824457254744
2026-05-25,22.346758016097574
2026-05-26,24.829731128997302
2026-05-27,24.829731128997302
2026-05-28,27.312704241897034
2026-05-29,27.312704241897034
2026-05-30,22.346758016097574
2026-05-31,26.07121768544717
