Time,costco
2024-09-24,52.37558314672917
2024-09-25,53.48995725623405
2024-09-26,53.48995725623405
2024-09-27,55.7187054752438
2024-09-28,72.43431711781695
2024-09-29,73.54869122732183
2024-09-30,54.60433136573893
2024-10-01,54.60433136573893
2024-10-02,60.176201913263306
2024-10-03,61.29057602276818
2024-10-04,62.40495013227306
2024-10-05,71.31994300831207
2024-10-06,70.20556889880719
2024-10-07,55.7187054752438
2024-10-08,54.60433136573893
2024-10-09,54.60433136573893
2024-10-10,52.37558314672917
2024-10-11,56.833079584748674
2024-10-12,73.54869122732183
2024-10-13,73.54869122732183
2024-10-14,62.40495013227306
2024-10-15,55.7187054752438
2024-10-16,55.7187054752438
2024-10-17,57.947453694253554
2024-10-18,57.947453694253554
2024-10-19,70.20556889880719
2024-10-20,70.20556889880719
2024-10-21,55.7187054752438
2024-10-22,54.60433136573893
2024-10-23,55.7187054752438
2024-10-24,53.48995725623405
2024-10-25,59.06182780375843
2024-10-26,74.66306533682669
2024-10-27,73.54869122732183
2024-10-28,59.06182780375843
2024-10-29,56.833079584748674
2024-10-30,55.7187054752438
2024-10-31,51.2612090372243
2024-11-01,61.29057602276818
2024-11-02,74.66306533682669
2024-11-03,76.89181355583645
2024-11-04,60.176201913263306
2024-11-05,51.2612090372243
2024-11-06,36.77434561366091
2024-11-07,55.7187054752438
2024-11-08,61.29057602276818
2024-11-09,78.00618766534132
2024-11-10,83.5780582128657
2024-11-11,81.34930999385595
2024-11-12,64.63369835128282
2024-11-13,61.29057602276818
2024-11-14,55.7187054752438
2024-11-15,63.51932424177794
2024-11-16,75.77743944633157
2024-11-17,88.0355546508852
2024-11-18,71.31994300831207
2024-11-19,67.97682067979744
2024-11-20,64.63369835128282
2024-11-21,69.0911947893023
2024-11-22,67.97682067979744
2024-11-23,89.14992876039008
2024-11-24,92.4930510889047
2024-11-25,75.77743944633157
2024-11-26,81.34930999385595
2024-11-27,88.0355546508852
2024-11-28,86.92118054138032
2024-11-29,111.4374109504876
2024-11-30,98.06492163642909
2024-12-01,95.83617341741933
2024-12-02,73.54869122732183
2024-12-03,67.97682067979744
2024-12-04,61.29057602276818
2024-12-05,57.947453694253554
2024-12-06,61.29057602276818
2024-12-07,76.89181355583645
2024-12-08,80.23493588435107
2024-12-09,64.63369835128282
2024-12-10,61.29057602276818
2024-12-11,57.947453694253554
2024-12-12,61.29057602276818
2024-12-13,60.176201913263306
2024-12-14,81.34930999385595
2024-12-15,84.69243232237058
2024-12-16,64.63369835128282
2024-12-17,64.63369835128282
2024-12-18,66.86244657029256
2024-12-19,65.74807246078768
2024-12-20,73.54869122732183
2024-12-21,85.80680643187546
2024-12-22,92.4930510889047
2024-12-23,89.14992876039008
2024-12-24,110.32303684098272
2024-12-25,66.86244657029256
2024-12-26,76.89181355583645
2024-12-27,76.89181355583645
2024-12-28,81.34930999385595
2024-12-29,81.34930999385595
2024-12-30,76.89181355583645
2024-12-31,92.4930510889047
2025-01-01,84.69243232237058
2025-01-02,65.74807246078768
2025-01-03,71.31994300831207
2025-01-04,83.5780582128657
2025-01-05,80.23493588435107
2025-01-06,63.51932424177794
2025-01-07,61.29057602276818
2025-01-08,57.947453694253554
2025-01-09,55.7187054752438
2025-01-10,55.7187054752438
2025-01-11,71.31994300831207
2025-01-12,76.89181355583645
2025-01-13,63.51932424177794
2025-01-14,54.60433136573893
2025-01-15,56.833079584748674
2025-01-16,55.7187054752438
2025-01-17,60.176201913263306
2025-01-18,73.54869122732183
2025-01-19,73.54869122732183
2025-01-20,81.34930999385595
2025-01-21,57.947453694253554
2025-01-22,55.7187054752438
2025-01-23,55.7187054752438
2025-01-24,57.947453694253554
2025-01-25,76.89181355583645
2025-01-26,79.1205617748462
2025-01-27,60.176201913263306
2025-01-28,62.40495013227306
2025-01-29,59.06182780375843
2025-01-30,55.7187054752438
2025-01-31,67.97682067979744
2025-02-01,101.40804396494372
2025-02-02,95.83617341741933
2025-02-03,70.20556889880719
2025-02-04,66.86244657029256
2025-02-05,62.40495013227306
2025-02-06,63.51932424177794
2025-02-07,63.51932424177794
2025-02-08,83.5780582128657
2025-02-09,75.77743944633157
2025-02-10,52.37558314672917
2025-02-11,56.833079584748674
2025-02-12,57.947453694253554
2025-02-13,57.947453694253554
2025-02-14,59.06182780375843
2025-02-15,72.43431711781695
2025-02-16,78.00618766534132
2025-02-17,76.89181355583645
2025-02-18,60.176201913263306
2025-02-19,55.7187054752438
2025-02-20,55.7187054752438
2025-02-21,61.29057602276818
2025-02-22,81.34930999385595
2025-02-23,81.34930999385595
2025-02-24,59.06182780375843
2025-02-25,55.7187054752438
2025-02-26,55.7187054752438
2025-02-27,54.60433136573893
2025-02-28,60.176201913263306
2025-03-01,76.89181355583645
2025-03-02,75.77743944633157
2025-03-03,57.947453694253554
2025-03-04,56.833079584748674
2025-03-05,54.60433136573893
2025-03-06,61.29057602276818
2025-03-07,62.40495013227306
2025-03-08,78.00618766534132
2025-03-09,79.1205617748462
2025-03-10,62.40495013227306
2025-03-11,61.29057602276818
2025-03-12,57.947453694253554
2025-03-13,59.06182780375843
2025-03-14,61.29057602276818
2025-03-15,76.89181355583645
2025-03-16,76.89181355583645
2025-03-17,56.833079584748674
2025-03-18,56.833079584748674
2025-03-19,54.60433136573893
2025-03-20,53.48995725623405
2025-03-21,55.7187054752438
2025-03-22,72.43431711781695
2025-03-23,79.1205617748462
2025-03-24,56.833079584748674
2025-03-25,54.60433136573893
2025-03-26,54.60433136573893
2025-03-27,53.48995725623405
2025-03-28,59.06182780375843
2025-03-29,69.0911947893023
2025-03-30,73.54869122732183
2025-03-31,60.176201913263306
2025-04-01,55.7187054752438
2025-04-02,52.37558314672917
2025-04-03,57.947453694253554
2025-04-04,57.947453694253554
2025-04-05,79.1205617748462
2025-04-06,78.00618766534132
2025-04-07,57.947453694253554
2025-04-08,55.7187054752438
2025-04-09,56.833079584748674
2025-04-10,60.176201913263306
2025-04-11,62.40495013227306
2025-04-12,74.66306533682669
2025-04-13,74.66306533682669
2025-04-14,57.947453694253554
2025-04-15,59.563045885269105
2025-04-16,57.91378130384794
2025-04-17,59.01700712193474
2025-04-18,67.2856266118767
2025-04-19,78.87507184749713
2025-04-20,86.0404655193523
2025-04-21,57.91378130384794
2025-04-22,56.253368431008695
2025-04-23,55.70732966767434
2025-04-24,55.1501426129219
2025-04-25,55.70732966767434
2025-04-26,68.94603948471593
2025-04-27,72.80175570231069
2025-04-28,57.356594249095494
2025-04-29,55.70732966767434
2025-04-30,55.70732966767434
2025-05-01,58.4598200671823
2025-05-02,59.01700712193474
2025-05-03,75.00820733848428
2025-05-04,81.08152348367074
2025-05-05,59.563045885269105
2025-05-06,58.4598200671823
2025-05-07,55.70732966767434
2025-05-08,53.50087803150074
2025-05-09,62.326684576195134
2025-05-10,79.42111061083149
2025-05-11,76.11143315657108
2025-05-12,57.91378130384794
2025-05-13,54.0469167948351
2025-05-14,56.810555485761135
2025-05-15,56.788031386773596
2025-05-16,57.88010891344232
2025-05-17,72.07711676013572
2025-05-18,75.35334934014189
2025-05-19,62.24841902011721
2025-05-20,60.06426396677977
2025-05-21,58.972186440111045
2025-05-22,60.06426396677977
2025-05-23,64.43257407345466
2025-05-24,77.53750439347934
2025-05-25,93.91866729351018
2025-05-26,104.83944256019741
2025-05-27,66.61672912679211
2025-05-28,64.43257407345466
2025-05-29,63.340496546785936
2025-05-30,62.24841902011721
2025-05-31,76.4454268668106
2025-06-01,82.99789202682295
2025-06-02,64.43257407345466
2025-06-03,65.52465160012338
2025-06-04,63.340496546785936
2025-06-05,65.52465160012338
2025-06-06,66.61672912679211
2025-06-07,74.26127181347317
2025-06-08,84.08996955349167
2025-06-09,63.340496546785936
2025-06-10,66.61672912679211
2025-06-11,64.43257407345466
2025-06-12,63.340496546785936
2025-06-13,66.61672912679211
2025-06-14,75.35334934014189
2025-06-15,75.35334934014189
2025-06-16,61.156341493448494
2025-06-17,63.340496546785936
2025-06-18,61.156341493448494
2025-06-19,73.16919428680444
2025-06-20,65.52465160012338
2025-06-21,72.07711676013572
2025-06-22,76.4454268668106
2025-06-23,64.43257407345466
2025-06-24,61.156341493448494
2025-06-25,57.88010891344232
2025-06-26,60.06426396677977
2025-06-27,65.52465160012338
2025-06-28,74.26127181347317
2025-06-29,78.62958192014806
2025-06-30,67.70880665346083
2025-07-01,73.16919428680444
2025-07-02,74.26127181347317
2025-07-03,82.99789202682295
2025-07-04,102.65528750685996
2025-07-05,77.53750439347934
2025-07-06,90.64243471350402
2025-07-07,72.07711676013572
2025-07-08,69.89296170679827
2025-07-09,67.70880665346083
2025-07-10,63.340496546785936
2025-07-11,68.80088418012956
2025-07-12,76.4454268668106
2025-07-13,85.1820470801604
2025-07-14,65.52465160012338
2025-07-15,64.43257407345466
2025-07-16,63.340496546785936
2025-07-17,63.340496546785936
2025-07-18,70.98503923346699
2025-07-19,79.72165944681679
2025-07-20,79.72165944681679
2025-07-21,63.340496546785936
2025-07-22,64.43257407345466
2025-07-23,63.340496546785936
2025-07-24,64.43257407345466
2025-07-25,67.70880665346083
2025-07-26,74.26127181347317
2025-07-27,77.53750439347934
2025-07-28,64.43257407345466
2025-07-29,63.340496546785936
2025-07-30,60.06426396677977
2025-07-31,67.70880665346083
2025-08-01,67.70880665346083
2025-08-02,80.8137369734855
2025-08-03,82.99789202682295
2025-08-04,68.80088418012956
2025-08-05,64.43257407345466
2025-08-06,63.340496546785936
2025-08-07,61.156341493448494
2025-08-08,63.340496546785936
2025-08-09,74.26127181347317
2025-08-10,87.36620213349784
2025-08-11,65.52465160012338
2025-08-12,61.156341493448494
2025-08-13,62.24841902011721
2025-08-14,62.24841902011721
2025-08-15,66.61672912679211
2025-08-16,78.62958192014806
2025-08-17,84.08996955349167
2025-08-18,61.156341493448494
2025-08-19,60.06426396677977
2025-08-20,61.156341493448494
2025-08-21,60.06426396677977
2025-08-22,64.43257407345466
2025-08-23,76.4454268668106
2025-08-24,84.08996955349167
2025-08-25,64.43257407345466
2025-08-26,58.972186440111045
2025-08-27,56.788031386773596
2025-08-28,56.788031386773596
2025-08-29,64.43257407345466
2025-08-30,76.4454268668106
2025-08-31,97.19489987351635
2025-09-01,102.65528750685996
2025-09-02,63.340496546785936
2025-09-03,60.06426396677977
2025-09-04,57.88010891344232
2025-09-05,58.972186440111045
2025-09-06,73.16919428680444
2025-09-07,75.35334934014189
2025-09-08,58.972186440111045
2025-09-09,55.69595386010487
2025-09-10,49.14348870009254
2025-09-11,53.51179880676743
2025-09-12,54.603876333436155
2025-09-13,72.07711676013572
2025-09-14,70.98503923346699
2025-09-15,54.603876333436155
2025-09-16,55.69595386010487
2025-09-17,54.603876333436155
2025-09-18,53.51179880676743
2025-09-19,55.69595386010487
2025-09-20,70.98503923346699
2025-09-21,74.26127181347317
2025-09-22,60.06426396677977
2025-09-23,56.788031386773596
2025-09-24,53.51179880676743
2025-09-25,53.51179880676743
2025-09-26,57.88010891344232
2025-09-27,69.89296170679827
2025-09-28,72.07711676013572
2025-09-29,56.788031386773596
2025-09-30,51.32764375342998
2025-10-01,53.51179880676743
2025-10-02,54.603876333436155
2025-10-03,57.88010891344232
2025-10-04,75.35334934014189
2025-10-05,72.07711676013572
2025-10-06,58.972186440111045
2025-10-07,60.06426396677977
2025-10-08,60.06426396677977
2025-10-09,56.788031386773596
2025-10-10,57.88010891344232
2025-10-11,73.16919428680444
2025-10-12,77.53750439347934
2025-10-13,67.70880665346083
2025-10-14,62.24841902011721
2025-10-15,55.69595386010487
2025-10-16,60.06426396677977
2025-10-17,62.24841902011721
2025-10-18,70.98503923346699
2025-10-19,77.53750439347934
2025-10-20,61.156341493448494
2025-10-21,58.972186440111045
2025-10-22,57.88010891344232
2025-10-23,60.06426396677977
2025-10-24,61.156341493448494
2025-10-25,76.4454268668106
2025-10-26,79.72165944681679
2025-10-27,63.340496546785936
2025-10-28,57.88010891344232
2025-10-29,60.06426396677977
2025-10-30,60.06426396677977
2025-10-31,61.156341493448494
2025-11-01,78.62958192014806
2025-11-02,76.4454268668106
2025-11-03,64.43257407345466
2025-11-04,58.972186440111045
2025-11-05,60.06426396677977
2025-11-06,60.06426396677977
2025-11-07,64.43257407345466
2025-11-08,80.8137369734855
2025-11-09,79.72165944681679
2025-11-10,68.80088418012956
2025-11-11,79.72165944681679
2025-11-12,64.43257407345466
2025-11-13,64.43257407345466
2025-11-14,67.70880665346083
2025-11-15,81.90581450015422
2025-11-16,90.64243471350402
2025-11-17,73.16919428680444
2025-11-18,68.80088418012956
2025-11-19,65.52465160012338
2025-11-20,69.89296170679827
2025-11-21,73.16919428680444
2025-11-22,89.55035718683529
2025-11-23,95.0107448201789
2025-11-24,87.36620213349784
2025-11-25,85.1820470801604
2025-11-26,92.82658976684147
2025-11-27,91.73451224017273
2025-11-28,109.20775266687231
2025-11-29,91.73451224017273
2025-11-30,90.64243471350402
2025-12-01,77.53750439347934
2025-12-02,74.26127181347317
2025-12-03,67.70880665346083
2025-12-04,67.70880665346083
2025-12-05,66.61672912679211
2025-12-06,81.90581450015422
2025-12-07,84.08996955349167
2025-12-08,66.61672912679211
2025-12-09,64.43257407345466
2025-12-10,62.24841902011721
2025-12-11,61.08957251080825
2025-12-12,68.59425441188307
2025-12-13,83.05757945069831
2025-12-14,81.98548203625904
2025-12-15,70.73844924076158
2025-12-16,63.233767339686764
2025-12-17,67.5221569974438
2025-12-18,66.45005958300455
2025-12-19,70.19241047742722
2025-12-20,90.01622258843875
2025-12-21,87.34596910845534
2025-12-22,88.4180665228946
2025-12-23,87.87202775956024
2025-12-24,101.8092941472706
2025-12-25,54.656988024172705
2025-12-26,77.69709237850202
2025-12-27,80.9133846218198
2025-12-28,79.84128720738053
2025-12-29,73.408702720745
2025-12-30,83.05757945069831
2025-12-31,95.37670966063504
2026-01-01,85.20177427957682
2026-01-02,71.81054665520084
2026-01-03,84.12967686513757
2026-01-04,81.98548203625904
2026-01-05,66.45005958300455
2026-01-06,65.37796216856529
2026-01-07,62.16166992524751
2026-01-08,60.017475096369
2026-01-09,63.233767339686764
2026-01-10,81.01303227015408
2026-01-11,82.06514957236388
2026-01-12,62.074920830377806
2026-01-13,62.074920830377806
2026-01-14,59.970686225958225
2026-01-15,59.970686225958225
2026-01-16,63.1270381325876
2026-01-17,81.01303227015408
2026-01-18,81.01303227015408
2026-01-19,87.32573608341285
2026-01-20,63.1270381325876
2026-01-21,62.074920830377806
2026-01-22,62.074920830377806
2026-01-23,64.1791554347974
2026-01-24,71.54397655026595
2026-01-25,64.1791554347974
2026-01-26,57.86645162153864
2026-01-27,53.65798241269946
2026-01-28,56.81433431932884
2026-01-29,58.91856892374843
2026-01-30,67.33550734142678
2026-01-31,84.16938417678347
2026-02-01,83.11726687457367
2026-02-02,63.1270381325876
2026-02-03,57.86645162153864
2026-02-04,56.81433431932884
2026-02-05,53.65798241269946
2026-02-06,56.81433431932884
2026-02-07,73.64821115468554
2026-02-08,70.49185924805616
2026-02-09,48.3973959016505
2026-02-10,52.60586511048967
2026-02-11,56.81433431932884
2026-02-12,54.710099714909255
2026-02-13,61.02280352816802
2026-02-14,66.28339003921698
2026-02-15,72.59609385247575
2026-02-16,73.64821115468554
2026-02-17,54.710099714909255
2026-02-18,53.65798241269946
2026-02-19,53.65798241269946
2026-02-20,56.81433431932884
2026-02-21,79.96091496794429
2026-02-22,75.75244575910513
2026-02-23,59.970686225958225
2026-02-24,58.91856892374843
2026-02-25,56.81433431932884
2026-02-26,57.86645162153864
2026-02-27,55.76221701711905
2026-02-28,73.64821115468554
2026-03-01,79.96091496794429
2026-03-02,59.970686225958225
2026-03-03,58.91856892374843
2026-03-04,57.86645162153864
2026-03-05,59.970686225958225
2026-03-06,66.28339003921698
2026-03-07,79.96091496794429
2026-03-08,85.22150147899326
2026-03-09,72.59609385247575
2026-03-10,64.1791554347974
2026-03-11,56.81433431932884
2026-03-12,59.970686225958225
2026-03-13,64.1791554347974
2026-03-14,86.27361878120306
2026-03-15,83.11726687457367
2026-03-16,63.1270381325876
2026-03-17,61.02280352816802
2026-03-18,61.02280352816802
2026-03-19,62.074920830377806
2026-03-20,66.28339003921698
2026-03-21,82.06514957236388
2026-03-22,81.01303227015408
2026-03-23,67.33550734142678
2026-03-24,63.1270381325876
2026-03-25,64.1791554347974
2026-03-26,58.91856892374843
2026-03-27,62.074920830377806
2026-03-28,77.85668036352472
2026-03-29,84.16938417678347
2026-03-30,62.074920830377806
2026-03-31,64.1791554347974
2026-04-01,61.02280352816802
2026-04-02,64.1791554347974
2026-04-03,69.43974194584636
2026-04-04,82.06514957236388
2026-04-05,93.63843989667161
2026-04-06,67.33550734142678
2026-04-07,64.1791554347974
2026-04-08,65.23127273700719
2026-04-09,65.23127273700719
2026-04-10,68.38762464363657
2026-04-11,83.11726687457367
2026-04-12,83.11726687457367
2026-04-13,62.074920830377806
2026-04-14,62.074920830377806
2026-04-15,61.02280352816802
2026-04-16,66.28339003921698
2026-04-17,72.59609385247575
2026-04-18,83.11726687457367
2026-04-19,84.16938417678347
2026-04-20,63.1270381325876
2026-04-21,62.074920830377806
2026-04-22,57.86645162153864
2026-04-23,56.81433431932884
2026-04-24,63.1270381325876
2026-04-25,77.85668036352472
2026-04-26,82.06514957236388
2026-04-27,62.074920830377806
2026-04-28,67.33550734142678
2026-04-29,71.54397655026595
2026-04-30,63.1270381325876
2026-05-01,66.28339003921698
2026-05-02,76.80456306131492
2026-05-03,86.27361878120306
2026-05-04,66.28339003921698
2026-05-05,62.074920830377806
2026-05-06,66.28339003921698
2026-05-07,63.1270381325876
2026-05-08,67.33550734142678
2026-05-09,82.06514957236388
2026-05-10,79.96091496794429
2026-05-11,61.02280352816802
2026-05-12,62.074920830377806
2026-05-13,63.1270381325876
2026-05-14,62.074920830377806
2026-05-15,65.23127273700719
2026-05-16,85.22150147899326
2026-05-17,87.32573608341285
2026-05-18,65.23127273700719
2026-05-19,65.23127273700719
2026-05-20,67.33550734142678
2026-05-21,65.23127273700719
2026-05-22,65.23127273700719
2026-05-23,85.22150147899326
2026-05-24,99.95114370993038
2026-05-25,105.21173022097933
2026-05-26,69.43974194584636
2026-05-27,67.33550734142678
2026-05-28,67.33550734142678
2026-05-29,71.54397655026595
2026-05-30,84.16938417678347
2026-05-31,85.22150147899326
