Time,ai
2024-10-01,480.49194865603613
2024-10-02,465.93158657555017
2024-10-03,473.2117676157931
2024-10-04,451.3712244950642
2024-10-05,451.3712244950642
2024-10-06,393.12977617312043
2024-10-07,458.6514055353072
2024-10-08,509.612672817008
2024-10-09,458.6514055353072
2024-10-10,465.93158657555017
2024-10-11,451.3712244950642
2024-10-12,436.8108624145783
2024-10-13,364.0090520121486
2024-10-14,458.6514055353072
2024-10-15,495.05231073652203
2024-10-16,465.93158657555017
2024-10-17,480.49194865603613
2024-10-18,465.93158657555017
2024-10-19,436.8108624145783
2024-10-20,400.40995721336344
2024-10-21,480.49194865603613
2024-10-22,495.05231073652203
2024-10-23,495.05231073652203
2024-10-24,553.2937590584659
2024-10-25,495.05231073652203
2024-10-26,473.2117676157931
2024-10-27,414.97031929384934
2024-10-28,516.892853857251
2024-10-29,509.612672817008
2024-10-30,531.4532159377369
2024-10-31,487.7721296962791
2024-11-01,458.6514055353072
2024-11-02,465.93158657555017
2024-11-03,444.09104345482126
2024-11-04,524.173034897494
2024-11-05,495.05231073652203
2024-11-06,371.2892330523915
2024-11-07,495.05231073652203
2024-11-08,480.49194865603613
2024-11-09,516.892853857251
2024-11-10,414.97031929384934
2024-11-11,560.5739400987088
2024-11-12,516.892853857251
2024-11-13,553.2937590584659
2024-11-14,546.0135780182228
2024-11-15,509.612672817008
2024-11-16,487.7721296962791
2024-11-17,407.6901382536064
2024-11-18,553.2937590584659
2024-11-19,553.2937590584659
2024-11-20,626.0955694608955
2024-11-21,582.4144832194377
2024-11-22,546.0135780182228
2024-11-23,487.7721296962791
2024-11-24,422.25050033409235
2024-11-25,495.05231073652203
2024-11-26,495.05231073652203
2024-11-27,444.09104345482126
2024-11-28,378.56941409263453
2024-11-29,364.0090520121486
2024-11-30,473.2117676157931
2024-12-01,414.97031929384934
2024-12-02,531.4532159377369
2024-12-03,546.0135780182228
2024-12-04,589.6946642596807
2024-12-05,582.4144832194377
2024-12-06,604.2550263401666
2024-12-07,546.0135780182228
2024-12-08,451.3712244950642
2024-12-09,575.1343021791947
2024-12-10,626.0955694608955
2024-12-11,633.3757505011386
2024-12-12,728.0181040242971
2024-12-13,538.7333969779799
2024-12-14,524.173034897494
2024-12-15,436.8108624145783
2024-12-16,553.2937590584659
2024-12-17,546.0135780182228
2024-12-18,538.7333969779799
2024-12-19,538.7333969779799
2024-12-20,473.2117676157931
2024-12-21,495.05231073652203
2024-12-22,385.8495951328775
2024-12-23,356.7288709719056
2024-12-24,393.12977617312043
2024-12-25,364.0090520121486
2024-12-26,422.25050033409235
2024-12-27,393.12977617312043
2024-12-28,509.612672817008
2024-12-29,364.0090520121486
2024-12-30,400.40995721336344
2024-12-31,393.12977617312043
2025-01-01,349.4486899316626
2025-01-02,436.8108624145783
2025-01-03,458.6514055353072
2025-01-04,516.892853857251
2025-01-05,385.8495951328775
2025-01-06,480.49194865603613
2025-01-07,502.33249177676504
2025-01-08,480.49194865603613
2025-01-09,495.05231073652203
2025-01-10,553.2937590584659
2025-01-11,516.892853857251
2025-01-12,400.40995721336344
2025-01-13,509.612672817008
2025-01-14,538.7333969779799
2025-01-15,524.173034897494
2025-01-16,538.7333969779799
2025-01-17,509.612672817008
2025-01-18,480.49194865603613
2025-01-19,444.09104345482126
2025-01-20,451.3712244950642
2025-01-21,575.1343021791947
2025-01-22,655.2162936218674
2025-01-23,655.2162936218674
2025-01-24,589.6946642596807
2025-01-25,618.8153884206525
2025-01-26,487.7721296962791
2025-01-27,691.6171988230823
2025-01-28,728.0181040242971
2025-01-29,713.4577419438112
2025-01-30,633.3757505011386
2025-01-31,575.1343021791947
2025-02-01,596.9748452999237
2025-02-02,538.7333969779799
2025-02-03,596.9748452999237
2025-02-04,589.6946642596807
2025-02-05,611.5352073804096
2025-02-06,640.6559315413815
2025-02-07,582.4144832194377
2025-02-08,611.5352073804096
2025-02-09,473.2117676157931
2025-02-10,618.8153884206525
2025-02-11,640.6559315413815
2025-02-12,640.6559315413815
2025-02-13,655.2162936218674
2025-02-14,567.8541211389518
2025-02-15,589.6946642596807
2025-02-16,495.05231073652203
2025-02-17,567.8541211389518
2025-02-18,662.4964746621104
2025-02-19,655.2162936218674
2025-02-20,655.2162936218674
2025-02-21,611.5352073804096
2025-02-22,611.5352073804096
2025-02-23,524.173034897494
2025-02-24,662.4964746621104
2025-02-25,677.0568367425964
2025-02-26,669.7766557023534
2025-02-27,684.3370177828393
2025-02-28,647.9361125816245
2025-03-01,618.8153884206525
2025-03-02,509.612672817008
2025-03-03,633.3757505011386
2025-03-04,626.0955694608955
2025-03-05,640.6559315413815
2025-03-06,655.2162936218674
2025-03-07,655.2162936218674
2025-03-08,626.0955694608955
2025-03-09,495.05231073652203
2025-03-10,626.0955694608955
2025-03-11,596.9748452999237
2025-03-12,647.9361125816245
2025-03-13,618.8153884206525
2025-03-14,560.5739400987088
2025-03-15,604.2550263401666
2025-03-16,495.05231073652203
2025-03-17,589.6946642596807
2025-03-18,626.0955694608955
2025-03-19,633.3757505011386
2025-03-20,582.4144832194377
2025-03-21,589.6946642596807
2025-03-22,575.1343021791947
2025-03-23,487.7721296962791
2025-03-24,589.6946642596807
2025-03-25,626.0955694608955
2025-03-26,626.0955694608955
2025-03-27,633.3757505011386
2025-03-28,626.0955694608955
2025-03-29,626.0955694608955
2025-03-30,567.8541211389518
2025-03-31,669.7766557023534
2025-04-01,677.0568367425964
2025-04-02,662.4964746621104
2025-04-03,626.0955694608955
2025-04-04,582.4144832194377
2025-04-05,618.8153884206525
2025-04-06,509.612672817008
2025-04-07,626.0955694608955
2025-04-08,669.7766557023534
2025-04-09,677.0568367425964
2025-04-10,647.9361125816245
2025-04-11,691.6171988230823
2025-04-12,669.7766557023534
2025-04-13,531.4532159377369
2025-04-14,633.3757505011386
2025-04-15,608.2116464707335
2025-04-16,691.4589340178595
2025-04-17,611.851736990855
2025-04-18,571.9690060747413
2025-04-19,582.8892776351058
2025-04-20,488.7217185276151
2025-04-21,637.1741058264827
2025-04-22,669.7766557023533
2025-04-23,637.1741058264827
2025-04-24,655.2162936218674
2025-04-25,604.571555950612
2025-04-26,662.4964746621104
2025-04-27,568.3289155546198
2025-04-28,713.1412123333658
2025-04-29,691.4589340178595
2025-04-30,691.4589340178595
2025-05-01,724.0614838937304
2025-05-02,608.2116464707335
2025-05-03,629.8939247862397
2025-05-04,575.6090965948628
2025-05-05,691.4589340178595
2025-05-06,669.7766557023533
2025-05-07,662.4964746621104
2025-05-08,662.4964746621104
2025-05-09,669.7766557023533
2025-05-10,604.571555950612
2025-05-11,575.6090965948628
2025-05-12,640.8141963466041
2025-05-13,713.1412123333658
2025-05-14,658.8563841419889
2025-05-15,633.6922801115838
2025-05-16,604.8880855610573
2025-05-17,604.8880855610573
2025-05-18,489.67130735895114
2025-05-19,633.6922801115838
2025-05-20,662.4964746621104
2025-05-21,662.4964746621104
2025-05-22,720.1048637631635
2025-05-23,633.6922801115838
2025-05-24,662.4964746621104
2025-05-25,547.2796964600043
2025-05-26,547.2796964600043
2025-05-27,662.4964746621104
2025-05-28,662.4964746621104
2025-05-29,691.3006692126369
2025-05-30,633.6922801115838
2025-05-31,633.6922801115838
2025-06-01,547.2796964600043
2025-06-02,662.4964746621104
2025-06-03,662.4964746621104
2025-06-04,691.3006692126369
2025-06-05,748.90905831369
2025-06-06,691.3006692126369
2025-06-07,691.3006692126369
2025-06-08,604.8880855610573
2025-06-09,748.90905831369
2025-06-10,806.5174474147431
2025-06-11,777.7132528642165
2025-06-12,806.5174474147431
2025-06-13,720.1048637631635
2025-06-14,720.1048637631635
2025-06-15,604.8880855610573
2025-06-16,691.3006692126369
2025-06-17,748.90905831369
2025-06-18,777.7132528642165
2025-06-19,720.1048637631635
2025-06-20,691.3006692126369
2025-06-21,691.3006692126369
2025-06-22,604.8880855610573
2025-06-23,691.3006692126369
2025-06-24,748.90905831369
2025-06-25,748.90905831369
2025-06-26,748.90905831369
2025-06-27,720.1048637631635
2025-06-28,748.90905831369
2025-06-29,662.4964746621104
2025-06-30,691.3006692126369
2025-07-01,2880.419455052654
2025-07-02,1324.9929493242207
2025-07-03,691.3006692126369
2025-07-04,604.8880855610573
2025-07-05,633.6922801115838
2025-07-06,633.6922801115838
2025-07-07,662.4964746621104
2025-07-08,720.1048637631635
2025-07-09,748.90905831369
2025-07-10,720.1048637631635
2025-07-11,748.90905831369
2025-07-12,720.1048637631635
2025-07-13,633.6922801115838
2025-07-14,720.1048637631635
2025-07-15,748.90905831369
2025-07-16,748.90905831369
2025-07-17,835.3216419652696
2025-07-18,720.1048637631635
2025-07-19,892.9300310663227
2025-07-20,864.1258365157962
2025-07-21,892.9300310663227
2025-07-22,864.1258365157962
2025-07-23,835.3216419652696
2025-07-24,806.5174474147431
2025-07-25,748.90905831369
2025-07-26,777.7132528642165
2025-07-27,748.90905831369
2025-07-28,806.5174474147431
2025-07-29,864.1258365157962
2025-07-30,1036.9510038189553
2025-07-31,1036.9510038189553
2025-08-01,864.1258365157962
2025-08-02,720.1048637631635
2025-08-03,691.3006692126369
2025-08-04,720.1048637631635
2025-08-05,835.3216419652696
2025-08-06,921.7342256168492
2025-08-07,835.3216419652696
2025-08-08,806.5174474147431
2025-08-09,864.1258365157962
2025-08-10,777.7132528642165
2025-08-11,835.3216419652696
2025-08-12,777.7132528642165
2025-08-13,748.90905831369
2025-08-14,777.7132528642165
2025-08-15,720.1048637631635
2025-08-16,691.3006692126369
2025-08-17,633.6922801115838
2025-08-18,691.3006692126369
2025-08-19,748.90905831369
2025-08-20,720.1048637631635
2025-08-21,777.7132528642165
2025-08-22,662.4964746621104
2025-08-23,720.1048637631635
2025-08-24,662.4964746621104
2025-08-25,748.90905831369
2025-08-26,806.5174474147431
2025-08-27,777.7132528642165
2025-08-28,777.7132528642165
2025-08-29,720.1048637631635
2025-08-30,691.3006692126369
2025-08-31,633.6922801115838
2025-09-01,691.3006692126369
2025-09-02,777.7132528642165
2025-09-03,864.1258365157962
2025-09-04,806.5174474147431
2025-09-05,777.7132528642165
2025-09-06,720.1048637631635
2025-09-07,691.3006692126369
2025-09-08,806.5174474147431
2025-09-09,806.5174474147431
2025-09-10,748.90905831369
2025-09-11,691.3006692126369
2025-09-12,691.3006692126369
2025-09-13,691.3006692126369
2025-09-14,662.4964746621104
2025-09-15,806.5174474147431
2025-09-16,950.5384201673758
2025-09-17,1036.9510038189553
2025-09-18,979.3426147179023
2025-09-19,892.9300310663227
2025-09-20,806.5174474147431
2025-09-21,921.7342256168492
2025-09-22,979.3426147179023
2025-09-23,950.5384201673758
2025-09-24,950.5384201673758
2025-09-25,979.3426147179023
2025-09-26,950.5384201673758
2025-09-27,921.7342256168492
2025-09-28,864.1258365157962
2025-09-29,1008.1468092684289
2025-09-30,1065.7551983694818
2025-10-01,1008.1468092684289
2025-10-02,1036.9510038189553
2025-10-03,892.9300310663227
2025-10-04,720.1048637631635
2025-10-05,691.3006692126369
2025-10-06,892.9300310663227
2025-10-07,1094.5593929200086
2025-10-08,1036.9510038189553
2025-10-09,1008.1468092684289
2025-10-10,864.1258365157962
2025-10-11,777.7132528642165
2025-10-12,691.3006692126369
2025-10-13,892.9300310663227
2025-10-14,921.7342256168492
2025-10-15,950.5384201673758
2025-10-16,921.7342256168492
2025-10-17,864.1258365157962
2025-10-18,691.3006692126369
2025-10-19,777.7132528642165
2025-10-20,892.9300310663227
2025-10-21,950.5384201673758
2025-10-22,950.5384201673758
2025-10-23,979.3426147179023
2025-10-24,864.1258365157962
2025-10-25,633.6922801115838
2025-10-26,720.1048637631635
2025-10-27,892.9300310663227
2025-10-28,892.9300310663227
2025-10-29,950.5384201673758
2025-10-30,1065.7551983694818
2025-10-31,921.7342256168492
2025-11-01,777.7132528642165
2025-11-02,835.3216419652696
2025-11-03,979.3426147179023
2025-11-04,979.3426147179023
2025-11-05,1036.9510038189553
2025-11-06,1036.9510038189553
2025-11-07,979.3426147179023
2025-11-08,777.7132528642165
2025-11-09,806.5174474147431
2025-11-10,979.3426147179023
2025-11-11,1036.9510038189553
2025-11-12,1036.9510038189553
2025-11-13,1065.7551983694818
2025-11-14,950.5384201673758
2025-11-15,806.5174474147431
2025-11-16,806.5174474147431
2025-11-17,1094.5593929200086
2025-11-18,1065.7551983694818
2025-11-19,1036.9510038189553
2025-11-20,1094.5593929200086
2025-11-21,979.3426147179023
2025-11-22,777.7132528642165
2025-11-23,777.7132528642165
2025-11-24,921.7342256168492
2025-11-25,921.7342256168492
2025-11-26,835.3216419652696
2025-11-27,777.7132528642165
2025-11-28,720.1048637631635
2025-11-29,748.90905831369
2025-11-30,806.5174474147431
2025-12-01,979.3426147179023
2025-12-02,1036.9510038189553
2025-12-03,1008.1468092684289
2025-12-04,1008.1468092684289
2025-12-05,950.5384201673758
2025-12-06,835.3216419652696
2025-12-07,892.9300310663227
2025-12-08,1123.363587470535
2025-12-09,1036.9510038189553
2025-12-10,1036.9510038189553
2025-12-11,1146.9585127938387
2025-12-12,955.1348341913961
2025-12-13,808.6624406259525
2025-12-14,746.7640651024806
2025-12-15,893.2364586679241
2025-12-16,969.5369314666593
2025-12-17,986.0840219531319
2025-12-18,924.18564642966
2025-12-19,862.2872709061882
2025-12-20,746.7640651024806
2025-12-21,746.7640651024806
2025-12-22,777.7132528642167
2025-12-23,755.037610345717
2025-12-24,746.7640651024806
2025-12-25,670.4635923037454
2025-12-26,746.7640651024806
2025-12-27,724.088422583981
2025-12-28,715.8148773407447
2025-12-29,808.6624406259525
2025-12-30,777.7132528642167
2025-12-31,738.4905198592443
2026-01-01,724.088422583981
2026-01-02,785.9867981074528
2026-01-03,746.7640651024806
2026-01-04,738.4905198592443
2026-01-05,800.3888953827161
2026-01-06,893.2364586679241
2026-01-07,924.18564642966
2026-01-08,915.9121011864237
2026-01-09,924.18564642966
2026-01-10,777.7132528642167
2026-01-11,794.2603433506893
2026-01-12,926.6370672424708
2026-01-13,992.8254291883617
2026-01-14,976.278338701889
2026-01-15,976.278338701889
2026-01-16,910.0899767559981
2026-01-17,810.807433837162
2026-01-18,794.2603433506893
2026-01-19,860.4487052965801
2026-01-20,959.7312482154163
2026-01-21,1025.919610161307
2026-01-22,992.8254291883617
2026-01-23,943.1841577289435
2026-01-24,761.166162377744
2026-01-25,810.807433837162
2026-01-26,943.1841577289435
2026-01-27,860.4487052965801
2026-01-28,943.1841577289435
2026-01-29,1025.919610161307
2026-01-30,1025.919610161307
2026-01-31,926.6370672424708
2026-02-01,959.7312482154163
2026-02-02,1059.0137911342524
2026-02-03,1075.560881620725
2026-02-04,1125.2021530801433
2026-02-05,1125.2021530801433
2026-02-06,1059.0137911342524
2026-02-07,876.9957957830528
2026-02-08,893.5428862695255
2026-02-09,1075.560881620725
2026-02-10,1042.4667006477798
2026-02-11,1042.4667006477798
2026-02-12,1108.6550625936704
2026-02-13,1059.0137911342524
2026-02-14,976.278338701889
2026-02-15,1009.3725196748343
2026-02-16,1059.0137911342524
2026-02-17,1108.6550625936704
2026-02-18,1092.1079721071978
2026-02-19,1125.2021530801433
2026-02-20,992.8254291883617
2026-02-21,910.0899767559981
2026-02-22,876.9957957830528
2026-02-23,1125.2021530801433
2026-02-24,1125.2021530801433
2026-02-25,1191.3905150260339
2026-02-26,1323.7672389178156
2026-02-27,1340.3143294042882
2026-02-28,893.5428862695255
2026-03-01,860.4487052965801
2026-03-02,1373.4085103772336
2026-03-03,1489.2381437825425
2026-03-04,1423.0497818366516
2026-03-05,1389.9556008637062
2026-03-06,1224.4846959989793
2026-03-07,943.1841577289435
2026-03-08,1025.919610161307
2026-03-09,1174.8434245395613
2026-03-10,1307.2201484313427
2026-03-11,1257.5788769719247
2026-03-12,1224.4846959989793
2026-03-13,1125.2021530801433
2026-03-14,992.8254291883617
2026-03-15,1009.3725196748343
2026-03-16,1141.7492435666159
2026-03-17,1356.861419890761
2026-03-18,1373.4085103772336
2026-03-19,1274.1259674583973
2026-03-20,1191.3905150260339
2026-03-21,1042.4667006477798
2026-03-22,1042.4667006477798
2026-03-23,1224.4846959989793
2026-03-24,1224.4846959989793
2026-03-25,1241.0317864854521
2026-03-26,1340.3143294042882
2026-03-27,1241.0317864854521
2026-03-28,1075.560881620725
2026-03-29,1141.7492435666159
2026-03-30,1257.5788769719247
2026-03-31,1257.5788769719247
2026-04-01,1274.1259674583973
2026-04-02,1158.2963340530887
2026-04-03,1108.6550625936704
2026-04-04,943.1841577289435
2026-04-05,1009.3725196748343
2026-04-06,1207.9376055125067
2026-04-07,1174.8434245395613
2026-04-08,1274.1259674583973
2026-04-09,1241.0317864854521
2026-04-10,1174.8434245395613
2026-04-11,1009.3725196748343
2026-04-12,1025.919610161307
2026-04-13,1257.5788769719247
2026-04-14,1307.2201484313427
2026-04-15,1257.5788769719247
2026-04-16,1307.2201484313427
2026-04-17,1654.7090486472694
2026-04-18,1125.2021530801433
2026-04-19,1042.4667006477798
2026-04-20,1207.9376055125067
2026-04-21,1274.1259674583973
2026-04-22,1274.1259674583973
2026-04-23,1274.1259674583973
2026-04-24,1174.8434245395613
2026-04-25,1009.3725196748343
2026-04-26,1141.7492435666159
2026-04-27,1290.6730579448702
2026-04-28,1224.4846959989793
2026-04-29,1274.1259674583973
2026-04-30,1257.5788769719247
2026-05-01,1158.2963340530887
2026-05-02,1025.919610161307
2026-05-03,1042.4667006477798
2026-05-04,1092.1079721071978
2026-05-05,1241.0317864854521
2026-05-06,1323.7672389178156
2026-05-07,1290.6730579448702
2026-05-08,1224.4846959989793
2026-05-09,1059.0137911342524
2026-05-10,1042.4667006477798
2026-05-11,1241.0317864854521
2026-05-12,1224.4846959989793
2026-05-13,1373.4085103772336
2026-05-14,1224.4846959989793
2026-05-15,1207.9376055125067
2026-05-16,1059.0137911342524
2026-05-17,1059.0137911342524
2026-05-18,1207.9376055125067
2026-05-19,1191.3905150260339
2026-05-20,1274.1259674583973
2026-05-21,1207.9376055125067
2026-05-22,1340.3143294042882
2026-05-23,1207.9376055125067
2026-05-24,1059.0137911342524
2026-05-25,1141.7492435666159
2026-05-26,1174.8434245395613
2026-05-27,1307.2201484313427
2026-05-28,1373.4085103772336
2026-05-29,1257.5788769719247
2026-05-30,1125.2021530801433
2026-05-31,1224.4846959989793
