Time,brendan_fraser
2024-08-22,1.0135180510384005
2024-08-23,1.233889361104857
2024-08-24,1.8655571248729323
2024-08-25,2.7983356873093985
2024-08-26,1.5350001597732477
2024-08-27,1.288982188621471
2024-08-28,1.3146288497067913
2024-08-29,1.70027864232309
2024-08-30,1.5900929872898617
2024-08-31,2.3575930671764853
2024-09-01,2.522871549726328
2024-09-02,2.4126858946931
2024-09-03,1.4799073322566336
2024-09-04,2.3319464060911654
2024-09-05,1.5900929872898617
2024-09-06,1.288982188621471
2024-09-07,1.9462966134748667
2024-09-08,2.3025002396598717
2024-09-09,1.3440750161380852
2024-09-10,0.8776857349198521
2024-09-11,1.1787965335882427
2024-09-12,1.1237037060716286
2024-09-13,1.1531498725029223
2024-09-14,1.9462966134748667
2024-09-15,2.1923145846266436
2024-09-16,1.4799073322566336
2024-09-17,1.4875063429485804
2024-09-18,1.4362130207779398
2024-09-19,1.1284530877540955
2024-09-20,1.2823330542660176
2024-09-21,1.7952662759724247
2024-09-22,1.743972953801784
2024-09-23,1.1797464099247361
2024-09-24,0.9232797990715327
2024-09-25,1.0771597655834548
2024-09-26,1.0258664434128142
2024-09-27,0.9232797990715327
2024-09-28,1.3849196986072991
2024-09-29,1.1797464099247361
2024-09-30,0.9745731212421734
2024-10-01,0.8206931547302513
2024-10-02,0.7693998325596105
2024-10-03,1.0771597655834548
2024-10-04,0.9745731212421734
2024-10-05,1.3849196986072991
2024-10-06,1.1284530877540955
2024-10-07,0.9232797990715327
2024-10-08,0.8206931547302513
2024-10-09,0.7693998325596105
2024-10-10,0.871986476900892
2024-10-11,0.9232797990715327
2024-10-12,1.9491462424843469
2024-10-13,1.3849196986072991
2024-10-14,0.9745731212421734
2024-10-15,1.3336263764366583
2024-10-16,0.9745731212421734
2024-10-17,1.1797464099247361
2024-10-18,2.615959430702676
2024-10-19,3.487945907603568
2024-10-20,2.6672527528733165
2024-10-21,1.8465595981430654
2024-10-22,1.6926796316311432
2024-10-23,1.743972953801784
2024-10-24,1.538799665119221
2024-10-25,1.4362130207779398
2024-10-26,2.3081994976788316
2024-10-27,2.462079464190754
2024-10-28,1.3336263764366583
2024-10-29,1.231039732095377
2024-10-30,1.1284530877540955
2024-10-31,1.231039732095377
2024-11-01,2.2056128533375503
2024-11-02,4.513812351016382
2024-11-03,5.1293322170640705
2024-11-04,3.7444125184567714
2024-11-05,2.3594928198494722
2024-11-06,1.4362130207779398
2024-11-07,2.3081994976788316
2024-11-08,2.92371936372652
2024-11-09,3.64182587411549
2024-11-10,4.052172451480616
2024-11-11,2.718546075043957
2024-11-12,1.6413863094605026
2024-11-13,1.9491462424843469
2024-11-14,1.897852920313706
2024-11-15,1.6926796316311432
2024-11-16,2.103026208996269
2024-11-17,2.92371936372652
2024-11-18,1.590092987289862
2024-11-19,1.3336263764366583
2024-11-20,1.4362130207779398
2024-11-21,1.6413863094605026
2024-11-22,1.4875063429485804
2024-11-23,1.7952662759724247
2024-11-24,1.9491462424843469
2024-11-25,1.538799665119221
2024-11-26,1.0771597655834548
2024-11-27,1.4875063429485804
2024-11-28,2.0004395646549873
2024-11-29,2.1543195311669097
2024-11-30,1.8465595981430654
2024-12-01,2.1543195311669097
2024-12-02,1.4362130207779398
2024-12-03,2.0517328868256284
2024-12-04,1.2823330542660176
2024-12-05,1.0258664434128142
2024-12-06,1.3849196986072991
2024-12-07,1.743972953801784
2024-12-08,1.538799665119221
2024-12-09,1.3849196986072991
2024-12-10,1.231039732095377
2024-12-11,1.2823330542660176
2024-12-12,1.1284530877540955
2024-12-13,1.538799665119221
2024-12-14,1.4875063429485804
2024-12-15,1.743972953801784
2024-12-16,1.231039732095377
2024-12-17,1.1284530877540955
2024-12-18,2.3081994976788316
2024-12-19,4.924158928381508
2024-12-20,3.3853592632622864
2024-12-21,3.2314792967503645
2024-12-22,3.180185974579724
2024-12-23,3.0263060080678015
2024-12-24,2.1543195311669097
2024-12-25,2.5646661085320352
2024-12-26,2.615959430702676
2024-12-27,2.4107861420201133
2024-12-28,2.5646661085320352
2024-12-29,2.256906175508191
2024-12-30,2.0004395646549873
2024-12-31,1.7952662759724247
2025-01-01,2.821132719385239
2025-01-02,2.3081994976788316
2025-01-03,2.0517328868256284
2025-01-04,2.462079464190754
2025-01-05,2.718546075043957
2025-01-06,1.743972953801784
2025-01-07,1.538799665119221
2025-01-08,1.3849196986072991
2025-01-09,1.4875063429485804
2025-01-10,1.6413863094605026
2025-01-11,2.0004395646549873
2025-01-12,2.5646661085320352
2025-01-13,1.6413863094605026
2025-01-14,1.6413863094605026
2025-01-15,1.3849196986072991
2025-01-16,1.2823330542660176
2025-01-17,2.615959430702676
2025-01-18,2.7698393972145983
2025-01-19,2.975012685897161
2025-01-20,2.5646661085320352
2025-01-21,2.1543195311669097
2025-01-22,2.615959430702676
2025-01-23,2.1543195311669097
2025-01-24,1.7952662759724247
2025-01-25,1.897852920313706
2025-01-26,2.256906175508191
2025-01-27,1.3336263764366583
2025-01-28,1.3336263764366583
2025-01-29,1.4362130207779398
2025-01-30,1.743972953801784
2025-01-31,1.4362130207779398
2025-02-01,1.9491462424843469
2025-02-02,2.6672527528733165
2025-02-03,1.4875063429485804
2025-02-04,1.3336263764366583
2025-02-05,1.1797464099247361
2025-02-06,2.0517328868256284
2025-02-07,2.92371936372652
2025-02-08,3.6931191962861307
2025-02-09,2.821132719385239
2025-02-10,1.538799665119221
2025-02-11,1.4362130207779398
2025-02-12,1.538799665119221
2025-02-13,1.6413863094605026
2025-02-14,1.590092987289862
2025-02-15,1.897852920313706
2025-02-16,2.103026208996269
2025-02-17,1.590092987289862
2025-02-18,1.4362130207779398
2025-02-19,1.538799665119221
2025-02-20,1.2823330542660176
2025-02-21,1.1797464099247361
2025-02-22,1.743972953801784
2025-02-23,1.897852920313706
2025-02-24,1.538799665119221
2025-02-25,1.1797464099247361
2025-02-26,0.9745731212421734
2025-02-27,1.2823330542660176
2025-02-28,1.3849196986072991
2025-03-01,3.128892652409083
2025-03-02,4.257345740163179
2025-03-03,3.077599330238442
2025-03-04,2.8724260415558796
2025-03-05,1.7952662759724247
2025-03-06,1.4362130207779398
2025-03-07,1.4875063429485804
2025-03-08,1.6926796316311432
2025-03-09,1.8465595981430654
2025-03-10,1.3849196986072991
2025-03-11,1.1797464099247361
2025-03-12,1.3849196986072991
2025-03-13,1.1797464099247361
2025-03-14,1.2823330542660176
2025-03-15,1.590092987289862
2025-03-16,1.4875063429485804
2025-03-17,0.9232797990715327
2025-03-18,1.0258664434128142
2025-03-19,0.871986476900892
2025-03-20,1.3849196986072991
2025-03-21,1.1284530877540955
2025-03-22,1.897852920313706
2025-03-23,2.615959430702676
2025-03-24,1.538799665119221
2025-03-25,1.231039732095377
2025-03-26,0.871986476900892
2025-03-27,1.2823330542660176
2025-03-28,1.1284530877540955
2025-03-29,1.3849196986072991
2025-03-30,2.615959430702676
2025-03-31,1.743972953801784
2025-04-01,1.743972953801784
2025-04-02,1.538799665119221
2025-04-03,1.3849196986072991
2025-04-04,1.7952662759724247
2025-04-05,2.2056128533375503
2025-04-06,2.0004395646549873
2025-04-07,1.4362130207779398
2025-04-08,0.9232797990715327
2025-04-09,0.9745731212421734
2025-04-10,1.0771597655834548
2025-04-11,0.9745731212421734
2025-04-12,1.1797464099247361
2025-04-13,1.1284530877540955
2025-04-14,0.8206931547302513
2025-04-15,0.7992739652524012
2025-04-16,0.8897418576522675
2025-04-17,0.7736273041670809
2025-04-18,0.9153885187375879
2025-04-19,1.057149733308095
2025-04-20,1.405493393763655
2025-04-21,1.057149733308095
2025-04-22,0.7479806430817606
2025-04-23,0.8897418576522675
2025-04-24,0.7736273041670809
2025-04-25,1.0058564111374542
2025-04-26,1.4567867159342955
2025-04-27,1.405493393763655
2025-04-28,0.8897418576522675
2025-04-29,1.0058564111374542
2025-04-30,2.0373594833602287
2025-05-01,0.7992739652524012
2025-05-02,0.6575127506818943
2025-05-03,0.9153885187375879
2025-05-04,1.1732642867932817
2025-05-05,0.9410351798229083
2025-05-06,1.1732642867932817
2025-05-07,0.7736273041670809
2025-05-08,1.1732642867932817
2025-05-09,1.057149733308095
2025-05-10,1.6633691618193485
2025-05-11,1.4567867159342955
2025-05-12,1.1476176257079613
2025-05-13,1.405493393763655
2025-05-14,0.9153885187375879
2025-05-15,1.166782163661827
2025-05-16,0.9074972384036432
2025-05-17,1.4260670889200107
2025-05-18,1.166782163661827
2025-05-19,1.037139701032735
2025-05-20,0.7778547757745513
2025-05-21,1.037139701032735
2025-05-22,0.6482123131454594
2025-05-23,0.6482123131454594
2025-05-24,1.037139701032735
2025-05-25,1.2964246262909187
2025-05-26,1.6853520141781944
2025-05-27,1.166782163661827
2025-05-28,0.9074972384036432
2025-05-29,0.9074972384036432
2025-05-30,0.7778547757745513
2025-05-31,1.4260670889200107
2025-06-01,1.037139701032735
2025-06-02,0.7778547757745513
2025-06-03,0.9074972384036432
2025-06-04,0.9074972384036432
2025-06-05,0.9074972384036432
2025-06-06,1.037139701032735
2025-06-07,1.037139701032735
2025-06-08,0.9074972384036432
2025-06-09,1.037139701032735
2025-06-10,1.037139701032735
2025-06-11,0.9074972384036432
2025-06-12,1.037139701032735
2025-06-13,1.037139701032735
2025-06-14,0.9074972384036432
2025-06-15,1.166782163661827
2025-06-16,0.9074972384036432
2025-06-17,0.9074972384036432
2025-06-18,0.9074972384036432
2025-06-19,1.037139701032735
2025-06-20,1.037139701032735
2025-06-21,1.2964246262909187
2025-06-22,1.037139701032735
2025-06-23,1.037139701032735
2025-06-24,0.6482123131454594
2025-06-25,0.9074972384036432
2025-06-26,1.037139701032735
2025-06-27,0.9074972384036432
2025-06-28,0.7778547757745513
2025-06-29,1.166782163661827
2025-06-30,0.9074972384036432
2025-07-01,0.6482123131454594
2025-07-02,0.9074972384036432
2025-07-03,1.037139701032735
2025-07-04,1.037139701032735
2025-07-05,1.037139701032735
2025-07-06,1.944636939436378
2025-07-07,1.2964246262909187
2025-07-08,1.2964246262909187
2025-07-09,1.037139701032735
2025-07-10,1.166782163661827
2025-07-11,1.166782163661827
2025-07-12,1.5557095515491026
2025-07-13,1.6853520141781944
2025-07-14,1.166782163661827
2025-07-15,1.037139701032735
2025-07-16,1.166782163661827
2025-07-17,0.9074972384036432
2025-07-18,2.8521341778400213
2025-07-19,2.203921864694562
2025-07-20,1.8149944768072863
2025-07-21,1.2964246262909187
2025-07-22,1.037139701032735
2025-07-23,1.166782163661827
2025-07-24,1.166782163661827
2025-07-25,1.2964246262909187
2025-07-26,1.6853520141781944
2025-07-27,1.166782163661827
2025-07-28,1.037139701032735
2025-07-29,0.9074972384036432
2025-07-30,0.9074972384036432
2025-07-31,0.7778547757745513
2025-08-01,1.166782163661827
2025-08-02,1.166782163661827
2025-08-03,1.2964246262909187
2025-08-04,1.4260670889200107
2025-08-05,1.944636939436378
2025-08-06,2.333564327323654
2025-08-07,1.8149944768072863
2025-08-08,1.4260670889200107
2025-08-09,2.07427940206547
2025-08-10,2.333564327323654
2025-08-11,1.8149944768072863
2025-08-12,1.4260670889200107
2025-08-13,1.166782163661827
2025-08-14,1.166782163661827
2025-08-15,1.166782163661827
2025-08-16,1.944636939436378
2025-08-17,1.6853520141781944
2025-08-18,1.166782163661827
2025-08-19,1.037139701032735
2025-08-20,1.037139701032735
2025-08-21,1.037139701032735
2025-08-22,1.037139701032735
2025-08-23,1.5557095515491026
2025-08-24,1.4260670889200107
2025-08-25,1.2964246262909187
2025-08-26,0.9074972384036432
2025-08-27,1.037139701032735
2025-08-28,0.9074972384036432
2025-08-29,0.9074972384036432
2025-08-30,1.166782163661827
2025-08-31,1.5557095515491026
2025-09-01,1.166782163661827
2025-09-02,0.9074972384036432
2025-09-03,0.9074972384036432
2025-09-04,0.9074972384036432
2025-09-05,0.7778547757745513
2025-09-06,1.4260670889200107
2025-09-07,1.5557095515491026
2025-09-08,1.037139701032735
2025-09-09,1.037139701032735
2025-09-10,1.037139701032735
2025-09-11,0.9074972384036432
2025-09-12,1.037139701032735
2025-09-13,1.2964246262909187
2025-09-14,1.4260670889200107
2025-09-15,0.9074972384036432
2025-09-16,1.037139701032735
2025-09-17,0.9074972384036432
2025-09-18,0.9074972384036432
2025-09-19,1.037139701032735
2025-09-20,1.166782163661827
2025-09-21,1.2964246262909187
2025-09-22,1.037139701032735
2025-09-23,1.037139701032735
2025-09-24,1.037139701032735
2025-09-25,0.9074972384036432
2025-09-26,0.9074972384036432
2025-09-27,1.2964246262909187
2025-09-28,1.166782163661827
2025-09-29,0.6482123131454594
2025-09-30,0.7778547757745513
2025-10-01,1.166782163661827
2025-10-02,0.9074972384036432
2025-10-03,1.2964246262909187
2025-10-04,1.166782163661827
2025-10-05,1.4260670889200107
2025-10-06,0.9074972384036432
2025-10-07,0.9074972384036432
2025-10-08,1.037139701032735
2025-10-09,0.9074972384036432
2025-10-10,0.9074972384036432
2025-10-11,1.2964246262909187
2025-10-12,5.056056042534583
2025-10-13,2.7224917152109294
2025-10-14,1.6853520141781944
2025-10-15,1.037139701032735
2025-10-16,2.5928492525818374
2025-10-17,3.889273878872756
2025-10-18,3.889273878872756
2025-10-19,2.4632067899527454
2025-10-20,1.4260670889200107
2025-10-21,1.166782163661827
2025-10-22,0.9074972384036432
2025-10-23,1.037139701032735
2025-10-24,1.037139701032735
2025-10-25,1.166782163661827
2025-10-26,1.6853520141781944
2025-10-27,0.9074972384036432
2025-10-28,1.037139701032735
2025-10-29,1.037139701032735
2025-10-30,1.2964246262909187
2025-10-31,1.166782163661827
2025-11-01,1.5557095515491026
2025-11-02,1.8149944768072863
2025-11-03,1.166782163661827
2025-11-04,3.3707040283563887
2025-11-05,12.964246262909187
2025-11-06,4.667128654647308
2025-11-07,3.889273878872756
2025-11-08,3.5003464909854807
2025-11-09,3.3707040283563887
2025-11-10,2.4632067899527454
2025-11-11,2.5928492525818374
2025-11-12,3.1114191030982052
2025-11-13,2.07427940206547
2025-11-14,1.944636939436378
2025-11-15,2.9817766404691133
2025-11-16,2.8521341778400213
2025-11-17,1.8149944768072863
2025-11-18,3.6299889536145726
2025-11-19,2.8521341778400213
2025-11-20,4.14855880413094
2025-11-21,5.963553280938227
2025-11-22,6.4821231314545935
2025-11-23,5.315340967792767
2025-11-24,4.7967711172764
2025-11-25,4.278201266760032
2025-11-26,4.018916341501848
2025-11-27,4.14855880413094
2025-11-28,3.6299889536145726
2025-11-29,2.9817766404691133
2025-11-30,2.9817766404691133
2025-12-01,1.944636939436378
2025-12-02,1.5557095515491026
2025-12-03,2.203921864694562
2025-12-04,5.574625893050951
2025-12-05,3.889273878872756
2025-12-06,3.1114191030982052
2025-12-07,2.7224917152109294
2025-12-08,2.333564327323654
2025-12-09,3.1114191030982052
2025-12-10,2.5928492525818374
2025-12-11,2.0429863938446546
2025-12-12,1.7926423280781325
2025-12-13,2.333564327323654
2025-12-14,1.937931294817632
2025-12-15,1.291954196545088
2025-12-16,1.7926423280781325
2025-12-17,1.6875872290511098
2025-12-18,1.1868990975180653
2025-12-19,1.251720328832611
2025-12-20,1.937931294817632
2025-12-21,1.8328761957906092
2025-12-22,1.4372431632845877
2025-12-23,1.582532130024087
2025-12-24,1.6875872290511098
2025-12-25,2.0429863938446546
2025-12-26,1.8976974271051552
2025-12-27,1.582532130024087
2025-12-28,1.937931294817632
2025-12-29,1.7926423280781325
2025-12-30,1.4372431632845877
2025-12-31,1.1868990975180653
2026-01-01,2.333564327323654
2026-01-02,1.8328761957906092
2026-01-03,1.937931294817632
2026-01-04,2.624142260802653
2026-01-05,1.4372431632845877
2026-01-06,1.4372431632845877
2026-01-07,1.647353361338633
2026-01-08,1.291954196545088
2026-01-09,1.332188064257565
2026-01-10,1.8507579147739324
2026-01-11,2.1726288564737466
2026-01-12,1.770290179348979
2026-01-13,1.6898224439240253
2026-01-14,1.6898224439240253
2026-01-15,1.5288869730741181
2026-01-16,1.8507579147739324
2026-01-17,2.4140320627486074
2026-01-18,2.333564327323654
2026-01-19,1.931225650198886
2026-01-20,1.770290179348979
2026-01-21,1.2874837667992574
2026-01-22,1.367951502224211
2026-01-23,1.2874837667992574
2026-01-24,2.0116933856238397
2026-01-25,2.4140320627486074
2026-01-26,1.367951502224211
2026-01-27,1.0460805605243966
2026-01-28,1.2070160313743037
2026-01-29,1.2070160313743037
2026-01-30,1.2874837667992574
2026-01-31,1.770290179348979
2026-02-01,1.5288869730741181
2026-02-02,1.2874837667992574
2026-02-03,1.1265482959493502
2026-02-04,1.2874837667992574
2026-02-05,1.2874837667992574
2026-02-06,1.8507579147739324
2026-02-07,2.1726288564737466
2026-02-08,1.931225650198886
2026-02-09,1.2070160313743037
2026-02-10,2.0116933856238397
2026-02-11,4.747596390072261
2026-02-12,1.6093547084990716
2026-02-13,2.2530965918987005
2026-02-14,2.4140320627486074
2026-02-15,2.655435269023468
2026-02-16,2.0116933856238397
2026-02-17,1.6093547084990716
2026-02-18,2.655435269023468
2026-02-19,3.7819835649728186
2026-02-20,4.103854506672633
2026-02-21,4.908531860922169
2026-02-22,4.586660919222354
2026-02-23,3.1382416815731897
2026-02-24,2.092161121048793
2026-02-25,1.931225650198886
2026-02-26,1.770290179348979
2026-02-27,1.8507579147739324
2026-02-28,2.5749675335985147
2026-03-01,3.540580358697958
2026-03-02,1.8507579147739324
2026-03-03,1.8507579147739324
2026-03-04,1.6093547084990716
2026-03-05,1.6898224439240253
2026-03-06,1.6093547084990716
2026-03-07,2.8163707398733755
2026-03-08,3.7819835649728186
2026-03-09,2.333564327323654
2026-03-10,2.0116933856238397
2026-03-11,1.8507579147739324
2026-03-12,1.8507579147739324
2026-03-13,2.1726288564737466
2026-03-14,2.333564327323654
2026-03-15,2.4140320627486074
2026-03-16,1.6898224439240253
2026-03-17,1.5288869730741181
2026-03-18,1.6898224439240253
2026-03-19,1.367951502224211
2026-03-20,1.5288869730741181
2026-03-21,2.1726288564737466
2026-03-22,2.5749675335985147
2026-03-23,1.8507579147739324
2026-03-24,1.770290179348979
2026-03-25,1.367951502224211
2026-03-26,1.367951502224211
2026-03-27,1.367951502224211
2026-03-28,2.092161121048793
2026-03-29,2.5749675335985147
2026-03-30,2.092161121048793
2026-03-31,1.4484192376491645
2026-04-01,1.2874837667992574
2026-04-02,1.1265482959493502
2026-04-03,1.770290179348979
2026-04-04,1.6898224439240253
2026-04-05,2.2530965918987005
2026-04-06,1.4484192376491645
2026-04-07,1.367951502224211
2026-04-08,1.367951502224211
2026-04-09,2.4140320627486074
2026-04-10,2.655435269023468
2026-04-11,2.735903004448422
2026-04-12,2.977306210723283
2026-04-13,1.5288869730741181
2026-04-14,1.1265482959493502
2026-04-15,1.0460805605243966
2026-04-16,1.367951502224211
2026-04-17,1.6093547084990716
2026-04-18,2.1726288564737466
2026-04-19,2.2530965918987005
2026-04-20,1.5288869730741181
2026-04-21,1.2874837667992574
2026-04-22,0.965612825099443
2026-04-23,1.2874837667992574
2026-04-24,1.4484192376491645
2026-04-25,2.1726288564737466
2026-04-26,2.0116933856238397
2026-04-27,1.6898224439240253
2026-04-28,1.1265482959493502
2026-04-29,1.0460805605243966
2026-04-30,1.0460805605243966
2026-05-01,1.0460805605243966
2026-05-02,1.6898224439240253
2026-05-03,2.1726288564737466
2026-05-04,1.2874837667992574
2026-05-05,1.2070160313743037
2026-05-06,1.5288869730741181
2026-05-07,2.8163707398733755
2026-05-08,3.3796448878480505
2026-05-09,5.149935067197029
2026-05-10,4.345257712947493
2026-05-11,2.8163707398733755
2026-05-12,2.896838475298329
2026-05-13,2.1726288564737466
2026-05-14,2.092161121048793
2026-05-15,2.8163707398733755
2026-05-16,4.506193183797401
2026-05-17,3.299177152423097
2026-05-18,2.092161121048793
2026-05-19,2.0116933856238397
2026-05-20,2.655435269023468
2026-05-21,2.5749675335985147
2026-05-22,2.4944997981735613
2026-05-23,3.1382416815731897
2026-05-24,5.954612421446566
2026-05-25,4.023386771247679
2026-05-26,4.26478997752254
2026-05-27,8.046773542495359
2026-05-28,6.759289775696101
2026-05-29,4.26478997752254
2026-05-30,4.023386771247679
2026-05-31,4.26478997752254
