Time,subway
2025-06-25,63.0
2025-06-26,67.0
2025-06-27,63.0
2025-06-28,58.0
2025-06-29,58.0
2025-06-30,57.0
2025-07-01,58.0
2025-07-02,60.0
2025-07-03,62.0
2025-07-04,69.0
2025-07-05,60.0
2025-07-06,63.0
2025-07-07,54.0
2025-07-08,61.0
2025-07-09,62.0
2025-07-10,63.0
2025-07-11,68.0
2025-07-12,61.0
2025-07-13,64.0
2025-07-14,59.0
2025-07-15,77.0
2025-07-16,68.0
2025-07-17,64.0
2025-07-18,62.0
2025-07-19,63.0
2025-07-20,66.0
2025-07-21,64.0
2025-07-22,60.0
2025-07-23,66.0
2025-07-24,64.0
2025-07-25,69.0
2025-07-26,66.0
2025-07-27,62.0
2025-07-28,66.0
2025-07-29,68.0
2025-07-30,69.0
2025-07-31,85.0
2025-08-01,95.0
2025-08-02,80.0
2025-08-03,75.0
2025-08-04,70.0
2025-08-05,71.0
2025-08-06,74.0
2025-08-07,68.0
2025-08-08,69.0
2025-08-09,69.0
2025-08-10,61.0
2025-08-11,62.0
2025-08-12,64.0
2025-08-13,62.0
2025-08-14,70.0
2025-08-15,67.0
2025-08-16,66.0
2025-08-17,65.0
2025-08-18,63.0
2025-08-19,58.0
2025-08-20,61.0
2025-08-21,65.0
2025-08-22,64.0
2025-08-23,58.0
2025-08-24,58.0
2025-08-25,59.0
2025-08-26,60.0
2025-08-27,67.0
2025-08-28,64.0
2025-08-29,62.0
2025-08-30,58.0
2025-08-31,56.0
2025-09-01,57.0
2025-09-02,52.0
2025-09-03,55.0
2025-09-04,58.0
2025-09-05,56.0
2025-09-06,53.0
2025-09-07,52.0
2025-09-08,63.0
2025-09-09,72.0
2025-09-10,100.0
2025-09-11,92.0
2025-09-12,67.0
2025-09-13,59.0
2025-09-14,53.0
2025-09-15,54.0
2025-09-16,53.0
2025-09-17,58.0
2025-09-18,57.0
2025-09-19,61.0
2025-09-20,55.0
2025-09-21,49.0
2025-09-22,53.0
2025-09-23,55.0
2025-09-24,59.0
2025-09-25,58.0
2025-09-26,60.0
2025-09-27,55.0
2025-09-28,52.0
2025-09-29,52.0
2025-09-30,55.0
2025-10-01,60.0
2025-10-02,61.0
2025-10-03,62.0
2025-10-04,66.0
2025-10-05,67.0
2025-10-06,61.0
2025-10-07,63.0
2025-10-08,68.0
2025-10-09,65.0
2025-10-10,62.0
2025-10-11,58.0
2025-10-12,52.0
2025-10-13,62.0
2025-10-14,56.0
2025-10-15,60.0
2025-10-16,63.0
2025-10-17,56.0
2025-10-18,54.0
2025-10-19,54.0
2025-10-20,58.0
2025-10-21,54.0
2025-10-22,58.0
2025-10-23,62.0
2025-10-24,60.0
2025-10-25,50.0
2025-10-26,53.0
2025-10-27,57.0
2025-10-28,53.0
2025-10-29,66.0
2025-10-30,67.0
2025-10-31,79.0
2025-11-01,66.0
2025-11-02,62.0
2025-11-03,68.0
2025-11-04,60.0
2025-11-05,56.0
2025-11-06,65.0
2025-11-07,61.0
2025-11-08,55.0
2025-11-09,50.0
2025-11-10,50.0
2025-11-11,57.0
2025-11-12,53.0
2025-11-13,58.0
2025-11-14,56.0
2025-11-15,53.0
2025-11-16,49.0
2025-11-17,51.0
2025-11-18,53.0
2025-11-19,55.0
2025-11-20,56.0
2025-11-21,56.0
2025-11-22,52.0
2025-11-23,48.0
2025-11-24,53.0
2025-11-25,52.0
2025-11-26,52.0
2025-11-27,44.0
2025-11-28,40.0
2025-11-29,43.0
2025-11-30,46.0
2025-12-01,53.0
2025-12-02,54.0
2025-12-03,53.0
2025-12-04,56.0
2025-12-05,56.0
2025-12-06,59.0
2025-12-07,53.0
2025-12-08,54.0
2025-12-09,57.0
2025-12-10,56.0
2025-12-11,56.5
2025-12-12,59.5
2025-12-13,52.5
2025-12-14,46.0
2025-12-15,48.0
2025-12-16,55.0
2025-12-17,56.5
2025-12-18,56.5
2025-12-19,59.5
2025-12-20,52.5
2025-12-21,56.5
2025-12-22,53.5
2025-12-23,48.0
2025-12-24,54.5
2025-12-25,50.5
2025-12-26,50.0
2025-12-27,48.0
2025-12-28,52.0
2025-12-29,54.5
2025-12-30,55.5
2025-12-31,57.0
2026-01-01,63.0
2026-01-02,57.5
2026-01-03,55.5
2026-01-04,53.0
2026-01-05,54.0
2026-01-06,53.0
2026-01-07,55.0
2026-01-08,55.5
2026-01-09,57.5
2026-01-10,63.0
2026-01-11,53.0
2026-01-12,51.0
2026-01-13,56.0
2026-01-14,56.0
2026-01-15,56.0
2026-01-16,54.0
2026-01-17,50.0
2026-01-18,50.0
2026-01-19,50.0
2026-01-20,52.0
2026-01-21,52.0
2026-01-22,51.0
2026-01-23,50.0
2026-01-24,50.0
2026-01-25,45.0
2026-01-26,47.0
2026-01-27,49.0
2026-01-28,48.0
2026-01-29,52.0
2026-01-30,53.0
2026-01-31,44.0
2026-02-01,51.0
2026-02-02,50.0
2026-02-03,52.0
2026-02-04,52.0
2026-02-05,56.0
2026-02-06,63.0
2026-02-07,52.0
2026-02-08,46.0
2026-02-09,42.0
2026-02-10,53.0
2026-02-11,57.0
2026-02-12,54.0
2026-02-13,52.0
2026-02-14,49.0
2026-02-15,49.0
2026-02-16,54.0
2026-02-17,55.0
2026-02-18,56.0
2026-02-19,60.0
2026-02-20,58.0
2026-02-21,55.0
2026-02-22,51.0
2026-02-23,58.0
2026-02-24,57.0
2026-02-25,55.0
2026-02-26,60.0
2026-02-27,64.0
2026-02-28,59.0
2026-03-01,53.0
2026-03-02,55.0
2026-03-03,62.0
2026-03-04,56.0
2026-03-05,56.0
2026-03-06,58.0
2026-03-07,52.0
2026-03-08,50.0
2026-03-09,58.0
2026-03-10,56.0
2026-03-11,56.0
2026-03-12,59.0
2026-03-13,55.0
2026-03-14,57.0
2026-03-15,49.0
2026-03-16,51.0
2026-03-17,54.0
2026-03-18,54.0
2026-03-19,58.0
2026-03-20,56.0
2026-03-21,53.0
2026-03-22,54.0
2026-03-23,49.0
2026-03-24,56.0
2026-03-25,78.0
2026-03-26,69.0
2026-03-27,84.0
2026-03-28,89.0
2026-03-29,100.0
2026-03-30,89.0
2026-03-31,66.0
2026-04-01,64.0
2026-04-02,61.0
2026-04-03,59.0
2026-04-04,55.0
2026-04-05,57.0
2026-04-06,56.0
2026-04-07,61.0
2026-04-08,59.0
2026-04-09,63.0
2026-04-10,61.0
2026-04-11,61.0
2026-04-12,56.0
2026-04-13,55.0
2026-04-14,54.0
2026-04-15,60.0
2026-04-16,64.0
2026-04-17,64.0
2026-04-18,57.0
2026-04-19,55.0
2026-04-20,56.0
2026-04-21,59.0
2026-04-22,59.0
2026-04-23,62.0
2026-04-24,56.0
2026-04-25,58.0
2026-04-26,54.0
2026-04-27,52.0
2026-04-28,57.0
2026-04-29,59.0
2026-04-30,56.0
2026-05-01,58.0
2026-05-02,55.0
2026-05-03,59.0
2026-05-04,54.0
2026-05-05,53.0
2026-05-06,56.0
2026-05-07,58.0
2026-05-08,56.0
2026-05-09,56.0
2026-05-10,48.0
2026-05-11,54.0
2026-05-12,57.0
2026-05-13,59.0
2026-05-14,63.0
2026-05-15,65.0
2026-05-16,65.0
2026-05-17,59.0
2026-05-18,59.0
2026-05-19,59.0
2026-05-20,61.0
2026-05-21,61.0
2026-05-22,60.0
2026-05-23,60.0
2026-05-24,57.0
2026-05-25,58.0
2026-05-26,52.0
2026-05-27,56.0
2026-05-28,58.0
2026-05-29,65.0
2026-05-30,55.0
2026-05-31,55.0
