Time,groundhog
2025-06-25,46.0
2025-06-26,60.0
2025-06-27,52.0
2025-06-28,67.0
2025-06-29,66.0
2025-06-30,58.0
2025-07-01,56.0
2025-07-02,56.0
2025-07-03,52.0
2025-07-04,76.0
2025-07-05,65.0
2025-07-06,71.0
2025-07-07,62.0
2025-07-08,64.0
2025-07-09,60.0
2025-07-10,59.0
2025-07-11,62.0
2025-07-12,71.0
2025-07-13,76.0
2025-07-14,57.0
2025-07-15,57.0
2025-07-16,58.0
2025-07-17,57.0
2025-07-18,52.0
2025-07-19,65.0
2025-07-20,68.0
2025-07-21,57.0
2025-07-22,53.0
2025-07-23,58.0
2025-07-24,51.0
2025-07-25,53.0
2025-07-26,68.0
2025-07-27,60.0
2025-07-28,51.0
2025-07-29,58.0
2025-07-30,49.0
2025-07-31,52.0
2025-08-01,58.0
2025-08-02,69.0
2025-08-03,73.0
2025-08-04,58.0
2025-08-05,60.0
2025-08-06,58.0
2025-08-07,58.0
2025-08-08,57.0
2025-08-09,56.0
2025-08-10,68.0
2025-08-11,56.0
2025-08-12,56.0
2025-08-13,57.0
2025-08-14,55.0
2025-08-15,56.0
2025-08-16,68.0
2025-08-17,69.0
2025-08-18,53.0
2025-08-19,52.0
2025-08-20,52.0
2025-08-21,51.0
2025-08-22,50.0
2025-08-23,62.0
2025-08-24,58.0
2025-08-25,51.0
2025-08-26,49.0
2025-08-27,50.0
2025-08-28,50.0
2025-08-29,54.0
2025-08-30,56.0
2025-08-31,67.0
2025-09-01,66.0
2025-09-02,47.0
2025-09-03,46.0
2025-09-04,44.0
2025-09-05,44.0
2025-09-06,53.0
2025-09-07,57.0
2025-09-08,48.0
2025-09-09,49.0
2025-09-10,44.0
2025-09-11,41.0
2025-09-12,43.0
2025-09-13,53.0
2025-09-14,48.0
2025-09-15,50.0
2025-09-16,43.0
2025-09-17,45.0
2025-09-18,39.0
2025-09-19,46.0
2025-09-20,51.0
2025-09-21,53.0
2025-09-22,43.0
2025-09-23,41.0
2025-09-24,70.0
2025-09-25,47.0
2025-09-26,38.0
2025-09-27,47.0
2025-09-28,53.0
2025-09-29,45.0
2025-09-30,38.0
2025-10-01,42.0
2025-10-02,43.0
2025-10-03,42.0
2025-10-04,44.0
2025-10-05,42.0
2025-10-06,39.0
2025-10-07,36.0
2025-10-08,39.0
2025-10-09,38.0
2025-10-10,40.0
2025-10-11,48.0
2025-10-12,42.0
2025-10-13,41.0
2025-10-14,36.0
2025-10-15,43.0
2025-10-16,39.0
2025-10-17,38.0
2025-10-18,46.0
2025-10-19,47.0
2025-10-20,33.0
2025-10-21,34.0
2025-10-22,36.0
2025-10-23,39.0
2025-10-24,32.0
2025-10-25,42.0
2025-10-26,41.0
2025-10-27,34.0
2025-10-28,35.0
2025-10-29,30.0
2025-10-30,36.0
2025-10-31,31.0
2025-11-01,32.0
2025-11-02,42.0
2025-11-03,34.0
2025-11-04,34.0
2025-11-05,40.0
2025-11-06,35.0
2025-11-07,36.0
2025-11-08,46.0
2025-11-09,43.0
2025-11-10,40.0
2025-11-11,41.0
2025-11-12,35.0
2025-11-13,38.0
2025-11-14,33.0
2025-11-15,33.0
2025-11-16,36.0
2025-11-17,34.0
2025-11-18,33.0
2025-11-19,34.0
2025-11-20,36.0
2025-11-21,32.0
2025-11-22,32.0
2025-11-23,33.0
2025-11-24,34.0
2025-11-25,33.0
2025-11-26,29.0
2025-11-27,35.0
2025-11-28,35.0
2025-11-29,53.0
2025-11-30,41.0
2025-12-01,34.0
2025-12-02,37.0
2025-12-03,34.0
2025-12-04,36.0
2025-12-05,36.0
2025-12-06,32.0
2025-12-07,38.0
2025-12-08,32.0
2025-12-09,37.0
2025-12-10,31.0
2025-12-11,19.0
2025-12-12,18.0
2025-12-13,15.5
2025-12-14,13.5
2025-12-15,16.0
2025-12-16,17.0
2025-12-17,17.0
2025-12-18,19.0
2025-12-19,23.0
2025-12-20,22.0
2025-12-21,18.5
2025-12-22,20.5
2025-12-23,16.5
2025-12-24,19.0
2025-12-25,21.5
2025-12-26,19.0
2025-12-27,27.5
2025-12-28,21.5
2025-12-29,20.5
2025-12-30,20.5
2025-12-31,20.0
2026-01-01,31.0
2026-01-02,35.0
2026-01-03,24.5
2026-01-04,28.0
2026-01-05,31.0
2026-01-06,32.5
2026-01-07,33.0
2026-01-08,33.5
2026-01-09,33.0
2026-01-10,0.0
2026-01-11,0.0
2026-01-12,0.0
2026-01-13,0.0
2026-01-14,1.0
2026-01-15,0.0
2026-01-16,0.0
2026-01-17,0.0
2026-01-18,1.0
2026-01-19,1.0
2026-01-20,1.0
2026-01-21,1.0
2026-01-22,1.0
2026-01-23,1.0
2026-01-24,1.0
2026-01-25,1.0
2026-01-26,1.0
2026-01-27,2.0
2026-01-28,2.0
2026-01-29,3.0
2026-01-30,4.0
2026-01-31,4.0
2026-02-01,12.0
2026-02-02,100.0
2026-02-03,23.0
2026-02-04,5.0
2026-02-05,3.0
2026-02-06,2.0
2026-02-07,2.0
2026-02-08,1.0
2026-02-09,1.0
2026-02-10,1.0
2026-02-11,1.0
2026-02-12,1.0
2026-02-13,1.0
2026-02-14,1.0
2026-02-15,1.0
2026-02-16,1.0
2026-02-17,1.0
2026-02-18,1.0
2026-02-19,1.0
2026-02-20,1.0
2026-02-21,1.0
2026-02-22,1.0
2026-02-23,1.0
2026-02-24,1.0
2026-02-25,1.0
2026-02-26,1.0
2026-02-27,1.0
2026-02-28,1.0
2026-03-01,1.0
2026-03-02,1.0
2026-03-03,0.0
2026-03-04,0.0
2026-03-05,0.0
2026-03-06,0.0
2026-03-07,0.0
2026-03-08,0.0
2026-03-09,0.0
2026-03-10,0.0
2026-03-11,0.0
2026-03-12,0.0
2026-03-13,0.0
2026-03-14,0.0
2026-03-15,0.0
2026-03-16,0.0
2026-03-17,0.0
2026-03-18,0.0
2026-03-19,0.0
2026-03-20,0.0
2026-03-21,0.0
2026-03-22,0.0
2026-03-23,0.0
2026-03-24,0.0
2026-03-25,0.0
2026-03-26,0.0
2026-03-27,0.0
2026-03-28,0.0
2026-03-29,0.0
2026-03-30,0.0
2026-03-31,0.0
2026-04-01,0.0
2026-04-02,0.0
2026-04-03,0.0
2026-04-04,0.0
2026-04-05,0.0
2026-04-06,0.0
2026-04-07,0.0
2026-04-08,0.0
2026-04-09,0.0
2026-04-10,0.0
2026-04-11,0.0
2026-04-12,0.0
2026-04-13,0.0
2026-04-14,0.0
2026-04-15,0.0
2026-04-16,0.0
2026-04-17,0.0
2026-04-18,0.0
2026-04-19,0.0
2026-04-20,0.0
2026-04-21,0.0
2026-04-22,0.0
2026-04-23,0.0
2026-04-24,0.0
2026-04-25,0.0
2026-04-26,0.0
2026-04-27,0.0
2026-04-28,0.0
2026-04-29,0.0
2026-04-30,0.0
2026-05-01,0.0
2026-05-02,0.0
2026-05-03,0.0
2026-05-04,0.0
2026-05-05,0.0
2026-05-06,0.0
2026-05-07,0.0
2026-05-08,0.0
2026-05-09,0.0
2026-05-10,0.0
2026-05-11,0.0
2026-05-12,0.0
2026-05-13,0.0
2026-05-14,0.0
2026-05-15,0.0
2026-05-16,0.0
2026-05-17,0.0
2026-05-18,0.0
2026-05-19,0.0
2026-05-20,1.0
2026-05-21,0.0
2026-05-22,1.0
2026-05-23,1.0
2026-05-24,1.0
2026-05-25,1.0
2026-05-26,0.0
2026-05-27,0.0
2026-05-28,0.0
2026-05-29,0.0
2026-05-30,1.0
2026-05-31,1.0
