Time,alan_jackson
2025-01-29,15.898954703832755
2025-01-30,22.258536585365857
2025-01-31,22.258536585365857
2025-02-01,28.61811846689896
2025-02-02,31.79790940766551
2025-02-03,19.078745644599305
2025-02-04,38.15749128919861
2025-02-05,31.79790940766551
2025-02-06,31.79790940766551
2025-02-07,25.438327526132408
2025-02-08,34.97770034843206
2025-02-09,34.97770034843206
2025-02-10,19.078745644599305
2025-02-11,22.258536585365857
2025-02-12,22.258536585365857
2025-02-13,25.438327526132408
2025-02-14,28.61811846689896
2025-02-15,41.33728222996516
2025-02-16,47.696864111498265
2025-02-17,25.438327526132408
2025-02-18,31.79790940766551
2025-02-19,28.61811846689896
2025-02-20,25.438327526132408
2025-02-21,28.61811846689896
2025-02-22,28.61811846689896
2025-02-23,34.97770034843206
2025-02-24,25.438327526132408
2025-02-25,22.258536585365857
2025-02-26,19.078745644599305
2025-02-27,22.258536585365857
2025-02-28,22.258536585365857
2025-03-01,28.61811846689896
2025-03-02,31.79790940766551
2025-03-03,22.258536585365857
2025-03-04,25.438327526132408
2025-03-05,22.258536585365857
2025-03-06,22.258536585365857
2025-03-07,38.15749128919861
2025-03-08,50.876655052264816
2025-03-09,31.79790940766551
2025-03-10,22.258536585365857
2025-03-11,34.97770034843206
2025-03-12,38.15749128919861
2025-03-13,34.97770034843206
2025-03-14,28.61811846689896
2025-03-15,34.97770034843206
2025-03-16,34.97770034843206
2025-03-17,22.258536585365857
2025-03-18,22.258536585365857
2025-03-19,22.258536585365857
2025-03-20,317.9790940766551
2025-03-21,82.67456445993032
2025-03-22,76.31498257839722
2025-03-23,63.59581881533102
2025-03-24,41.33728222996516
2025-03-25,34.97770034843206
2025-03-26,34.97770034843206
2025-03-27,34.97770034843206
2025-03-28,34.97770034843206
2025-03-29,38.15749128919861
2025-03-30,44.51707317073171
2025-03-31,28.61811846689896
2025-04-01,25.438327526132408
2025-04-02,25.438327526132408
2025-04-03,44.51707317073171
2025-04-04,34.97770034843206
2025-04-05,44.51707317073171
2025-04-06,66.77560975609757
2025-04-07,47.696864111498265
2025-04-08,44.51707317073171
2025-04-09,38.15749128919861
2025-04-10,34.97770034843206
2025-04-11,31.79790940766551
2025-04-12,38.15749128919861
2025-04-13,38.15749128919861
2025-04-14,22.258536585365857
2025-04-15,18.95644599303136
2025-04-16,26.172125435540075
2025-04-17,26.172125435540075
2025-04-18,29.107317073170734
2025-04-19,32.0425087108014
2025-04-20,40.848083623693384
2025-04-21,24.826829268292684
2025-04-22,37.91289198606272
2025-04-23,40.848083623693384
2025-04-24,48.0637630662021
2025-04-25,40.848083623693384
2025-04-26,59.80452961672475
2025-04-27,67.02020905923345
2025-04-28,34.97770034843206
2025-04-29,37.91289198606272
2025-04-30,34.97770034843206
2025-05-01,34.97770034843206
2025-05-02,36.32299651567945
2025-05-03,40.848083623693384
2025-05-04,40.848083623693384
2025-05-05,29.107317073170734
2025-05-06,34.97770034843206
2025-05-07,40.848083623693384
2025-05-08,39.25818815331011
2025-05-09,268.0808362369338
2025-05-10,185.03937282229967
2025-05-11,129.75993031358888
2025-05-12,64.0850174216028
2025-05-13,53.93414634146342
2025-05-14,45.12857142857143
2025-05-15,51.1212543554007
2025-05-16,51.1212543554007
2025-05-17,69.95540069686412
2025-05-18,96.86132404181186
2025-05-19,110.31428571428572
2025-05-20,80.71777003484321
2025-05-21,64.57421602787457
2025-05-22,51.1212543554007
2025-05-23,51.1212543554007
2025-05-24,69.95540069686412
2025-05-25,59.19303135888502
2025-05-26,64.57421602787457
2025-05-27,53.811846689895475
2025-05-28,56.50243902439025
2025-05-29,53.811846689895475
2025-05-30,48.43066202090593
2025-05-31,64.57421602787457
2025-06-01,61.883623693379796
2025-06-02,51.1212543554007
2025-06-03,56.50243902439025
2025-06-04,48.43066202090593
2025-06-05,40.358885017421606
2025-06-06,37.66829268292683
2025-06-07,48.43066202090593
2025-06-08,48.43066202090593
2025-06-09,37.66829268292683
2025-06-10,32.287108013937285
2025-06-11,34.97770034843206
2025-06-12,40.358885017421606
2025-06-13,59.19303135888502
2025-06-14,59.19303135888502
2025-06-15,56.50243902439025
2025-06-16,37.66829268292683
2025-06-17,40.358885017421606
2025-06-18,61.883623693379796
2025-06-19,99.55191637630662
2025-06-20,80.71777003484321
2025-06-21,72.6459930313589
2025-06-22,48.43066202090593
2025-06-23,48.43066202090593
2025-06-24,43.04947735191638
2025-06-25,43.04947735191638
2025-06-26,43.04947735191638
2025-06-27,48.43066202090593
2025-06-28,48.43066202090593
2025-06-29,40.358885017421606
2025-06-30,34.97770034843206
2025-07-01,26.905923344947738
2025-07-02,29.59651567944251
2025-07-03,32.287108013937285
2025-07-04,43.04947735191638
2025-07-05,51.1212543554007
2025-07-06,61.883623693379796
2025-07-07,34.97770034843206
2025-07-08,32.287108013937285
2025-07-09,29.59651567944251
2025-07-10,32.287108013937285
2025-07-11,32.287108013937285
2025-07-12,37.66829268292683
2025-07-13,32.287108013937285
2025-07-14,32.287108013937285
2025-07-15,32.287108013937285
2025-07-16,32.287108013937285
2025-07-17,26.905923344947738
2025-07-18,29.59651567944251
2025-07-19,37.66829268292683
2025-07-20,37.66829268292683
2025-07-21,26.905923344947738
2025-07-22,24.215331010452964
2025-07-23,26.905923344947738
2025-07-24,37.66829268292683
2025-07-25,34.97770034843206
2025-07-26,37.66829268292683
2025-07-27,34.97770034843206
2025-07-28,24.215331010452964
2025-07-29,21.52473867595819
2025-07-30,29.59651567944251
2025-07-31,29.59651567944251
2025-08-01,29.59651567944251
2025-08-02,37.66829268292683
2025-08-03,32.287108013937285
2025-08-04,24.215331010452964
2025-08-05,29.59651567944251
2025-08-06,29.59651567944251
2025-08-07,32.287108013937285
2025-08-08,56.50243902439025
2025-08-09,88.78954703832753
2025-08-10,78.02717770034843
2025-08-11,43.04947735191638
2025-08-12,34.97770034843206
2025-08-13,26.905923344947738
2025-08-14,26.905923344947738
2025-08-15,29.59651567944251
2025-08-16,40.358885017421606
2025-08-17,43.04947735191638
2025-08-18,26.905923344947738
2025-08-19,24.215331010452964
2025-08-20,24.215331010452964
2025-08-21,34.97770034843206
2025-08-22,26.905923344947738
2025-08-23,29.59651567944251
2025-08-24,34.97770034843206
2025-08-25,26.905923344947738
2025-08-26,24.215331010452964
2025-08-27,21.52473867595819
2025-08-28,29.59651567944251
2025-08-29,37.66829268292683
2025-08-30,37.66829268292683
2025-08-31,32.287108013937285
2025-09-01,29.59651567944251
2025-09-02,18.834146341463416
2025-09-03,21.52473867595819
2025-09-04,24.215331010452964
2025-09-05,26.905923344947738
2025-09-06,24.215331010452964
2025-09-07,29.59651567944251
2025-09-08,21.52473867595819
2025-09-09,21.52473867595819
2025-09-10,21.52473867595819
2025-09-11,37.66829268292683
2025-09-12,32.287108013937285
2025-09-13,26.905923344947738
2025-09-14,26.905923344947738
2025-09-15,18.834146341463416
2025-09-16,96.86132404181186
2025-09-17,26.905923344947738
2025-09-18,24.215331010452964
2025-09-19,24.215331010452964
2025-09-20,34.97770034843206
2025-09-21,29.59651567944251
2025-09-22,26.905923344947738
2025-09-23,24.215331010452964
2025-09-24,21.52473867595819
2025-09-25,18.834146341463416
2025-09-26,21.52473867595819
2025-09-27,26.905923344947738
2025-09-28,26.905923344947738
2025-09-29,21.52473867595819
2025-09-30,18.834146341463416
2025-10-01,16.143554006968643
2025-10-02,18.834146341463416
2025-10-03,18.834146341463416
2025-10-04,29.59651567944251
2025-10-05,29.59651567944251
2025-10-06,21.52473867595819
2025-10-07,18.834146341463416
2025-10-08,129.14843205574914
2025-10-09,260.9874564459931
2025-10-10,139.91080139372824
2025-10-11,118.38606271777005
2025-10-12,110.31428571428572
2025-10-13,67.26480836236934
2025-10-14,69.95540069686412
2025-10-15,193.7226480836237
2025-10-16,72.6459930313589
2025-10-17,67.26480836236934
2025-10-18,61.883623693379796
2025-10-19,40.358885017421606
2025-10-20,32.287108013937285
2025-10-21,26.905923344947738
2025-10-22,29.59651567944251
2025-10-23,29.59651567944251
2025-10-24,32.287108013937285
2025-10-25,40.358885017421606
2025-10-26,34.97770034843206
2025-10-27,26.905923344947738
2025-10-28,26.905923344947738
2025-10-29,24.215331010452964
2025-10-30,29.59651567944251
2025-10-31,34.97770034843206
2025-11-01,29.59651567944251
2025-11-02,32.287108013937285
2025-11-03,26.905923344947738
2025-11-04,24.215331010452964
2025-11-05,24.215331010452964
2025-11-06,26.905923344947738
2025-11-07,29.59651567944251
2025-11-08,34.97770034843206
2025-11-09,40.358885017421606
2025-11-10,26.905923344947738
2025-11-11,18.834146341463416
2025-11-12,24.215331010452964
2025-11-13,26.905923344947738
2025-11-14,26.905923344947738
2025-11-15,26.905923344947738
2025-11-16,34.97770034843206
2025-11-17,21.52473867595819
2025-11-18,21.52473867595819
2025-11-19,24.215331010452964
2025-11-20,40.358885017421606
2025-11-21,34.97770034843206
2025-11-22,43.04947735191638
2025-11-23,40.358885017421606
2025-11-24,26.905923344947738
2025-11-25,24.215331010452964
2025-11-26,26.905923344947738
2025-11-27,32.287108013937285
2025-11-28,26.905923344947738
2025-11-29,26.905923344947738
2025-11-30,32.287108013937285
2025-12-01,21.52473867595819
2025-12-02,24.215331010452964
2025-12-03,24.215331010452964
2025-12-04,24.215331010452964
2025-12-05,29.59651567944251
2025-12-06,34.97770034843206
2025-12-07,32.287108013937285
2025-12-08,24.215331010452964
2025-12-09,24.215331010452964
2025-12-10,24.215331010452964
2025-12-11,29.786688436069106
2025-12-12,27.3707900833683
2025-12-13,35.68908732692413
2025-12-14,32.202586788769906
2025-12-15,24.954891730667494
2025-12-16,100.09426090446394
2025-12-17,115.6602532061222
2025-12-18,75.13936917379645
2025-12-19,42.93678238502655
2025-12-20,46.423282923180764
2025-12-21,38.10498567962493
2025-12-22,34.618485141470714
2025-12-23,32.202586788769906
2025-12-24,39.45028184687232
2025-12-25,48.83918127588157
2025-12-26,38.10498567962493
2025-12-27,40.52088403232574
2025-12-28,29.786688436069106
2025-12-29,26.30018789791488
2025-12-30,21.468391192513273
2025-12-31,28.71608625061569
2026-01-01,42.93678238502655
2026-01-02,24.954891730667494
2026-01-03,23.884289545214077
2026-01-04,27.3707900833683
2026-01-05,21.468391192513273
2026-01-06,23.884289545214077
2026-01-07,92.84656584636153
2026-01-08,96.60776036630972
2026-01-09,51.25507962858238
2026-01-10,40.68288304722988
2026-01-11,32.118065563602535
2026-01-12,25.694452450882025
2026-01-13,27.835656821788863
2026-01-14,27.835656821788863
2026-01-15,29.976861192695697
2026-01-16,25.694452450882025
2026-01-17,29.976861192695697
2026-01-18,27.835656821788863
2026-01-19,21.412043709068357
2026-01-20,21.412043709068357
2026-01-21,21.412043709068357
2026-01-22,21.412043709068357
2026-01-23,23.55324807997519
2026-01-24,29.976861192695697
2026-01-25,25.694452450882025
2026-01-26,19.27083933816152
2026-01-27,19.27083933816152
2026-01-28,21.412043709068357
2026-01-29,25.694452450882025
2026-01-30,23.55324807997519
2026-01-31,27.835656821788863
2026-02-01,27.835656821788863
2026-02-02,19.27083933816152
2026-02-03,19.27083933816152
2026-02-04,21.412043709068357
2026-02-05,21.412043709068357
2026-02-06,25.694452450882025
2026-02-07,25.694452450882025
2026-02-08,27.835656821788863
2026-02-09,21.412043709068357
2026-02-10,14.988430596347849
2026-02-11,19.27083933816152
2026-02-12,19.27083933816152
2026-02-13,23.55324807997519
2026-02-14,25.694452450882025
2026-02-15,25.694452450882025
2026-02-16,23.55324807997519
2026-02-17,23.55324807997519
2026-02-18,23.55324807997519
2026-02-19,21.412043709068357
2026-02-20,23.55324807997519
2026-02-21,23.55324807997519
2026-02-22,25.694452450882025
2026-02-23,25.694452450882025
2026-02-24,23.55324807997519
2026-02-25,23.55324807997519
2026-02-26,21.412043709068357
2026-02-27,27.835656821788863
2026-02-28,25.694452450882025
2026-03-01,29.976861192695697
2026-03-02,21.412043709068357
2026-03-03,21.412043709068357
2026-03-04,17.129634967254685
2026-03-05,19.27083933816152
2026-03-06,32.118065563602535
2026-03-07,32.118065563602535
2026-03-08,38.54167867632304
2026-03-09,32.118065563602535
2026-03-10,29.976861192695697
2026-03-11,21.412043709068357
2026-03-12,23.55324807997519
2026-03-13,21.412043709068357
2026-03-14,29.976861192695697
2026-03-15,32.118065563602535
2026-03-16,40.68288304722988
2026-03-17,27.835656821788863
2026-03-18,25.694452450882025
2026-03-19,25.694452450882025
2026-03-20,25.694452450882025
2026-03-21,32.118065563602535
2026-03-22,32.118065563602535
2026-03-23,25.694452450882025
2026-03-24,40.68288304722988
2026-03-25,34.25926993450937
2026-03-26,32.118065563602535
2026-03-27,27.835656821788863
2026-03-28,34.25926993450937
2026-03-29,36.4004743054162
2026-03-30,23.55324807997519
2026-03-31,23.55324807997519
2026-04-01,23.55324807997519
2026-04-02,27.835656821788863
2026-04-03,27.835656821788863
2026-04-04,38.54167867632304
2026-04-05,49.247700530857216
2026-04-06,27.835656821788863
2026-04-07,27.835656821788863
2026-04-08,25.694452450882025
2026-04-09,21.412043709068357
2026-04-10,44.96529178904355
2026-04-11,214.12043709068357
2026-04-12,156.307919076199
2026-04-13,34.25926993450937
2026-04-14,23.55324807997519
2026-04-15,23.55324807997519
2026-04-16,27.835656821788863
2026-04-17,27.835656821788863
2026-04-18,32.118065563602535
2026-04-19,32.118065563602535
2026-04-20,23.55324807997519
2026-04-21,25.694452450882025
2026-04-22,29.976861192695697
2026-04-23,23.55324807997519
2026-04-24,23.55324807997519
2026-04-25,32.118065563602535
2026-04-26,36.4004743054162
2026-04-27,21.412043709068357
2026-04-28,23.55324807997519
2026-04-29,23.55324807997519
2026-04-30,25.694452450882025
2026-05-01,21.412043709068357
2026-05-02,29.976861192695697
2026-05-03,34.25926993450937
2026-05-04,23.55324807997519
2026-05-05,25.694452450882025
2026-05-06,29.976861192695697
2026-05-07,23.55324807997519
2026-05-08,25.694452450882025
2026-05-09,29.976861192695697
2026-05-10,34.25926993450937
2026-05-11,25.694452450882025
2026-05-12,21.412043709068357
2026-05-13,23.55324807997519
2026-05-14,25.694452450882025
2026-05-15,32.118065563602535
2026-05-16,44.96529178904355
2026-05-17,49.247700530857216
2026-05-18,36.4004743054162
2026-05-19,27.835656821788863
2026-05-20,27.835656821788863
2026-05-21,32.118065563602535
2026-05-22,36.4004743054162
2026-05-23,38.54167867632304
2026-05-24,40.68288304722988
2026-05-25,81.36576609445976
2026-05-26,38.54167867632304
2026-05-27,49.247700530857216
2026-05-28,49.247700530857216
2026-05-29,42.82408741813671
2026-05-30,47.10649615995038
2026-05-31,53.53010927267089
