Time,college_football_25
2025-03-24,0.9230769230769231
2025-03-25,0.9230769230769231
2025-03-26,1.2307692307692308
2025-03-27,0.9230769230769231
2025-03-28,1.5384615384615385
2025-03-29,2.153846153846154
2025-03-30,1.8461538461538463
2025-03-31,1.5384615384615385
2025-04-01,1.2307692307692308
2025-04-02,1.2307692307692308
2025-04-03,1.2307692307692308
2025-04-04,1.2307692307692308
2025-04-05,1.8461538461538463
2025-04-06,1.5384615384615385
2025-04-07,0.9230769230769231
2025-04-08,0.9230769230769231
2025-04-09,1.2307692307692308
2025-04-10,0.9230769230769231
2025-04-11,0.9230769230769231
2025-04-12,1.5384615384615385
2025-04-13,1.5384615384615385
2025-04-14,1.2307692307692308
2025-04-15,1.2307692307692308
2025-04-16,1.2307692307692308
2025-04-17,1.2307692307692308
2025-04-18,1.4871794871794872
2025-04-19,1.4871794871794872
2025-04-20,1.5897435897435899
2025-04-21,1.2307692307692308
2025-04-22,0.9743589743589743
2025-04-23,0.9743589743589743
2025-04-24,1.1282051282051282
2025-04-25,1.4871794871794872
2025-04-26,2.2051282051282053
2025-04-27,2.2051282051282053
2025-04-28,1.3333333333333335
2025-04-29,1.5897435897435899
2025-04-30,1.5897435897435899
2025-05-01,1.2307692307692308
2025-05-02,1.2307692307692308
2025-05-03,1.5897435897435899
2025-05-04,1.4871794871794872
2025-05-05,0.9743589743589743
2025-05-06,0.9743589743589743
2025-05-07,1.2307692307692308
2025-05-08,0.9743589743589743
2025-05-09,1.2307692307692308
2025-05-10,1.4871794871794872
2025-05-11,1.5897435897435899
2025-05-12,1.2307692307692308
2025-05-13,0.8717948717948718
2025-05-14,0.9743589743589743
2025-05-15,1.2307692307692308
2025-05-16,1.0256410256410255
2025-05-17,1.2307692307692308
2025-05-18,1.435897435897436
2025-05-19,1.0256410256410255
2025-05-20,1.0256410256410255
2025-05-21,1.0256410256410255
2025-05-22,0.8205128205128205
2025-05-23,1.0256410256410255
2025-05-24,1.435897435897436
2025-05-25,1.435897435897436
2025-05-26,1.2307692307692308
2025-05-27,1.435897435897436
2025-05-28,1.435897435897436
2025-05-29,1.641025641025641
2025-05-30,1.846153846153846
2025-05-31,1.641025641025641
2025-06-01,1.846153846153846
2025-06-02,1.435897435897436
2025-06-03,1.435897435897436
2025-06-04,1.2307692307692308
2025-06-05,1.641025641025641
2025-06-06,1.435897435897436
2025-06-07,1.641025641025641
2025-06-08,1.846153846153846
2025-06-09,1.2307692307692308
2025-06-10,1.0256410256410255
2025-06-11,1.0256410256410255
2025-06-12,1.0256410256410255
2025-06-13,1.0256410256410255
2025-06-14,1.2307692307692308
2025-06-15,1.2307692307692308
2025-06-16,1.0256410256410255
2025-06-17,1.0256410256410255
2025-06-18,1.2307692307692308
2025-06-19,1.2307692307692308
2025-06-20,1.2307692307692308
2025-06-21,1.0256410256410255
2025-06-22,1.0256410256410255
2025-06-23,1.2307692307692308
2025-06-24,1.435897435897436
2025-06-25,1.2307692307692308
2025-06-26,1.2307692307692308
2025-06-27,1.435897435897436
2025-06-28,1.2307692307692308
2025-06-29,1.641025641025641
2025-06-30,1.2307692307692308
2025-07-01,1.2307692307692308
2025-07-02,1.435897435897436
2025-07-03,1.846153846153846
2025-07-04,2.2564102564102564
2025-07-05,2.051282051282051
2025-07-06,2.2564102564102564
2025-07-07,3.4871794871794872
2025-07-08,3.4871794871794872
2025-07-09,2.871794871794872
2025-07-10,3.282051282051282
2025-07-11,2.871794871794872
2025-07-12,2.871794871794872
2025-07-13,2.6666666666666665
2025-07-14,2.2564102564102564
2025-07-15,2.2564102564102564
2025-07-16,2.051282051282051
2025-07-17,2.2564102564102564
2025-07-18,2.051282051282051
2025-07-19,2.4615384615384617
2025-07-20,2.4615384615384617
2025-07-21,2.2564102564102564
2025-07-22,1.846153846153846
2025-07-23,2.051282051282051
2025-07-24,1.641025641025641
2025-07-25,2.051282051282051
2025-07-26,2.051282051282051
2025-07-27,1.846153846153846
2025-07-28,1.846153846153846
2025-07-29,2.051282051282051
2025-07-30,1.846153846153846
2025-07-31,2.051282051282051
2025-08-01,2.051282051282051
2025-08-02,1.846153846153846
2025-08-03,1.641025641025641
2025-08-04,2.2564102564102564
2025-08-05,2.051282051282051
2025-08-06,1.641025641025641
2025-08-07,1.641025641025641
2025-08-08,1.435897435897436
2025-08-09,1.846153846153846
2025-08-10,1.846153846153846
2025-08-11,3.0769230769230766
2025-08-12,2.4615384615384617
2025-08-13,1.846153846153846
2025-08-14,1.846153846153846
2025-08-15,1.641025641025641
2025-08-16,1.846153846153846
2025-08-17,1.846153846153846
2025-08-18,1.435897435897436
2025-08-19,1.641025641025641
2025-08-20,1.435897435897436
2025-08-21,1.641025641025641
2025-08-22,1.435897435897436
2025-08-23,2.871794871794872
2025-08-24,2.2564102564102564
2025-08-25,2.051282051282051
2025-08-26,1.641025641025641
2025-08-27,1.641025641025641
2025-08-28,1.846153846153846
2025-08-29,2.871794871794872
2025-08-30,9.64102564102564
2025-08-31,11.692307692307692
2025-09-01,12.923076923076923
2025-09-02,15.794871794871794
2025-09-03,4.923076923076923
2025-09-04,2.4615384615384617
2025-09-05,2.2564102564102564
2025-09-06,6.769230769230769
2025-09-07,13.333333333333332
2025-09-08,5.743589743589744
2025-09-09,3.0769230769230766
2025-09-10,2.2564102564102564
2025-09-11,1.641025641025641
2025-09-12,2.051282051282051
2025-09-13,6.564102564102564
2025-09-14,14.769230769230768
2025-09-15,6.153846153846153
2025-09-16,3.0769230769230766
2025-09-17,2.4615384615384617
2025-09-18,2.051282051282051
2025-09-19,2.051282051282051
2025-09-20,8.205128205128204
2025-09-21,14.358974358974358
2025-09-22,5.743589743589744
2025-09-23,3.282051282051282
2025-09-24,2.2564102564102564
2025-09-25,2.871794871794872
2025-09-26,2.6666666666666665
2025-09-27,7.384615384615384
2025-09-28,19.28205128205128
2025-09-29,6.9743589743589745
2025-09-30,2.871794871794872
2025-10-01,2.2564102564102564
2025-10-02,1.846153846153846
2025-10-03,2.2564102564102564
2025-10-04,7.589743589743589
2025-10-05,18.05128205128205
2025-10-06,6.9743589743589745
2025-10-07,3.0769230769230766
2025-10-08,2.4615384615384617
2025-10-09,2.051282051282051
2025-10-10,2.4615384615384617
2025-10-11,8.82051282051282
2025-10-12,20.51282051282051
2025-10-13,6.769230769230769
2025-10-14,3.4871794871794872
2025-10-15,2.4615384615384617
2025-10-16,2.2564102564102564
2025-10-17,2.6666666666666665
2025-10-18,9.64102564102564
2025-10-19,20.307692307692307
2025-10-20,6.153846153846153
2025-10-21,3.692307692307692
2025-10-22,2.6666666666666665
2025-10-23,2.2564102564102564
2025-10-24,2.6666666666666665
2025-10-25,9.435897435897436
2025-10-26,16.205128205128204
2025-10-27,5.948717948717949
2025-10-28,3.0769230769230766
2025-10-29,2.4615384615384617
2025-10-30,2.051282051282051
2025-10-31,2.2564102564102564
2025-11-01,7.589743589743589
2025-11-02,13.743589743589743
2025-11-03,5.538461538461538
2025-11-04,2.6666666666666665
2025-11-05,3.282051282051282
2025-11-06,2.051282051282051
2025-11-07,2.2564102564102564
2025-11-08,7.179487179487179
2025-11-09,11.897435897435898
2025-11-10,4.923076923076923
2025-11-11,2.871794871794872
2025-11-12,2.871794871794872
2025-11-13,1.846153846153846
2025-11-14,2.051282051282051
2025-11-15,7.179487179487179
2025-11-16,16.205128205128204
2025-11-17,5.948717948717949
2025-11-18,3.4871794871794872
2025-11-19,3.692307692307692
2025-11-20,2.2564102564102564
2025-11-21,2.051282051282051
2025-11-22,6.769230769230769
2025-11-23,10.461538461538462
2025-11-24,5.743589743589744
2025-11-25,3.4871794871794872
2025-11-26,3.8974358974358974
2025-11-27,2.871794871794872
2025-11-28,3.8974358974358974
2025-11-29,11.282051282051281
2025-11-30,12.717948717948717
2025-12-01,5.743589743589744
2025-12-02,3.4871794871794872
2025-12-03,4.102564102564102
2025-12-04,2.4615384615384617
2025-12-05,2.6666666666666665
2025-12-06,6.153846153846153
2025-12-07,12.512820512820513
2025-12-08,4.3076923076923075
2025-12-09,2.2564102564102564
2025-12-10,1.641025641025641
2025-12-11,1.6464237516869096
2025-12-12,1.4304993252361675
2025-12-13,2.6450742240215925
2025-12-14,2.213225371120108
2025-12-15,1.4790823211875843
2025-12-16,1.0634278002699054
2025-12-17,1.2469635627530364
2025-12-18,1.214574898785425
2025-12-19,1.214574898785425
2025-12-20,3.2604588394062075
2025-12-21,2.6450742240215925
2025-12-22,1.446693657219973
2025-12-23,1.6464237516869096
2025-12-24,2.0782726045883937
2025-12-25,2.6288798920377867
2025-12-26,1.8461538461538463
2025-12-27,2.0620782726045883
2025-12-28,1.8137651821862346
2025-12-29,1.3981106612685559
2025-12-30,1.4790823211875843
2025-12-31,1.8947368421052633
2026-01-01,2.893387314439946
2026-01-02,2.4615384615384617
2026-01-03,1.8461538461538463
2026-01-04,1.0796221322537112
2026-01-05,1.0634278002699054
2026-01-06,0.9986504723346828
2026-01-07,0.9824561403508771
2026-01-08,0.9824561403508771
2026-01-09,1.3981106612685559
2026-01-10,2.3643724696356276
2026-01-11,1.165991902834008
2026-01-12,1.0688259109311742
2026-01-13,0.7449392712550608
2026-01-14,0.7449392712550608
2026-01-15,0.7773279352226721
2026-01-16,0.8744939271255061
2026-01-17,1.2955465587044535
2026-01-18,1.3279352226720649
2026-01-19,1.360323886639676
2026-01-20,2.91497975708502
2026-01-21,1.45748987854251
2026-01-22,1.1336032388663968
2026-01-23,0.9068825910931174
2026-01-24,1.6194331983805668
2026-01-25,1.7489878542510122
2026-01-26,1.0688259109311742
2026-01-27,1.0040485829959513
2026-01-28,0.680161943319838
2026-01-29,0.7125506072874495
2026-01-30,0.9392712550607287
2026-01-31,0.9716599190283401
2026-02-01,1.165991902834008
2026-02-02,0.8097165991902834
2026-02-03,0.8421052631578947
2026-02-04,0.8097165991902834
2026-02-05,0.9716599190283401
2026-02-06,0.8097165991902834
2026-02-07,1.0040485829959513
2026-02-08,1.0364372469635628
2026-02-09,0.680161943319838
2026-02-10,0.5506072874493927
2026-02-11,0.680161943319838
2026-02-12,0.4858299595141701
2026-02-13,0.7449392712550608
2026-02-14,0.8097165991902834
2026-02-15,0.9068825910931174
2026-02-16,0.8421052631578947
2026-02-17,0.7773279352226721
2026-02-18,0.582995951417004
2026-02-19,0.4858299595141701
2026-02-20,0.4858299595141701
2026-02-21,0.7449392712550608
2026-02-22,0.582995951417004
2026-02-23,0.6477732793522267
2026-02-24,0.5182186234817814
2026-02-25,0.6477732793522267
2026-02-26,0.582995951417004
2026-02-27,0.4858299595141701
2026-02-28,0.6153846153846154
2026-03-01,0.4858299595141701
2026-03-02,0.7449392712550608
2026-03-03,0.7449392712550608
2026-03-04,0.4534412955465587
2026-03-05,0.5506072874493927
2026-03-06,0.7773279352226721
2026-03-07,0.7449392712550608
2026-03-08,0.7449392712550608
2026-03-09,0.680161943319838
2026-03-10,0.6477732793522267
2026-03-11,0.38866396761133604
2026-03-12,0.4858299595141701
2026-03-13,0.4534412955465587
2026-03-14,0.7125506072874495
2026-03-15,0.582995951417004
2026-03-16,0.680161943319838
2026-03-17,0.680161943319838
2026-03-18,0.7773279352226721
2026-03-19,0.8744939271255061
2026-03-20,0.582995951417004
2026-03-21,0.4534412955465587
2026-03-22,0.6153846153846154
2026-03-23,0.4534412955465587
2026-03-24,0.38866396761133604
2026-03-25,0.5506072874493927
2026-03-26,0.42105263157894735
2026-03-27,0.32388663967611336
2026-03-28,0.5182186234817814
2026-03-29,0.4858299595141701
2026-03-30,0.42105263157894735
2026-03-31,0.32388663967611336
2026-04-01,0.38866396761133604
2026-04-02,0.42105263157894735
2026-04-03,0.4534412955465587
2026-04-04,0.4534412955465587
2026-04-05,0.6153846153846154
2026-04-06,0.4534412955465587
2026-04-07,0.38866396761133604
2026-04-08,0.42105263157894735
2026-04-09,0.32388663967611336
2026-04-10,0.35627530364372473
2026-04-11,0.4534412955465587
2026-04-12,0.38866396761133604
2026-04-13,0.32388663967611336
2026-04-14,0.35627530364372473
2026-04-15,0.6153846153846154
2026-04-16,0.35627530364372473
2026-04-17,0.38866396761133604
2026-04-18,0.42105263157894735
2026-04-19,0.35627530364372473
2026-04-20,0.32388663967611336
2026-04-21,0.42105263157894735
2026-04-22,0.32388663967611336
2026-04-23,0.32388663967611336
2026-04-24,0.680161943319838
2026-04-25,0.8097165991902834
2026-04-26,1.0040485829959513
2026-04-27,0.38866396761133604
2026-04-28,0.7449392712550608
2026-04-29,0.680161943319838
2026-04-30,0.5506072874493927
2026-05-01,0.32388663967611336
2026-05-02,0.5182186234817814
2026-05-03,0.4534412955465587
2026-05-04,0.32388663967611336
2026-05-05,0.38866396761133604
2026-05-06,0.5506072874493927
2026-05-07,0.582995951417004
2026-05-08,0.42105263157894735
2026-05-09,0.5506072874493927
2026-05-10,0.35627530364372473
2026-05-11,0.4858299595141701
2026-05-12,0.291497975708502
2026-05-13,0.2591093117408907
2026-05-14,0.32388663967611336
2026-05-15,0.32388663967611336
2026-05-16,0.42105263157894735
2026-05-17,0.5182186234817814
2026-05-18,0.35627530364372473
2026-05-19,0.22672064777327935
2026-05-20,0.32388663967611336
2026-05-21,0.4534412955465587
2026-05-22,0.35627530364372473
2026-05-23,0.22672064777327935
2026-05-24,0.5506072874493927
2026-05-25,0.6477732793522267
2026-05-26,0.35627530364372473
2026-05-27,0.32388663967611336
2026-05-28,0.4534412955465587
2026-05-29,0.42105263157894735
2026-05-30,0.4858299595141701
2026-05-31,0.38866396761133604
