Time,epic
2024-09-23,86.94010248574689
2024-09-24,91.90810834207528
2024-09-25,94.39211127023948
2024-09-26,94.39211127023948
2024-09-27,86.94010248574689
2024-09-28,43.470051242873446
2024-09-29,37.260043922462955
2024-09-30,80.7300951653364
2024-10-01,88.18210394982898
2024-10-02,86.94010248574689
2024-10-03,83.2140980935006
2024-10-04,93.15010980615739
2024-10-05,39.74404685062715
2024-10-06,36.018042458380854
2024-10-07,83.2140980935006
2024-10-08,83.2140980935006
2024-10-09,85.6981010216648
2024-10-10,89.4241054139111
2024-10-11,78.2460922371722
2024-10-12,37.260043922462955
2024-10-13,36.018042458380854
2024-10-14,62.10007320410492
2024-10-15,80.7300951653364
2024-10-16,83.2140980935006
2024-10-17,89.4241054139111
2024-10-18,91.90810834207528
2024-10-19,38.50204538654505
2024-10-20,33.53403953021666
2024-10-21,83.2140980935006
2024-10-22,93.15010980615739
2024-10-23,89.4241054139111
2024-10-24,91.90810834207528
2024-10-25,91.90810834207528
2024-10-26,31.05003660205246
2024-10-27,36.018042458380854
2024-10-28,81.9720966294185
2024-10-29,84.45609955758269
2024-10-30,85.6981010216648
2024-10-31,85.6981010216648
2024-11-01,85.6981010216648
2024-11-02,44.71205270695555
2024-11-03,40.98604831470925
2024-11-04,81.9720966294185
2024-11-05,60.85807174002282
2024-11-06,64.58407613226912
2024-11-07,90.66610687799319
2024-11-08,91.90810834207528
2024-11-09,38.50204538654505
2024-11-10,38.50204538654505
2024-11-11,72.03608491676171
2024-11-12,85.6981010216648
2024-11-13,86.94010248574689
2024-11-14,90.66610687799319
2024-11-15,93.15010980615739
2024-11-16,33.53403953021666
2024-11-17,42.228049778791345
2024-11-18,84.45609955758269
2024-11-19,98.11811566248578
2024-11-20,91.90810834207528
2024-11-21,93.15010980615739
2024-11-22,89.4241054139111
2024-11-23,39.74404685062715
2024-11-24,38.50204538654505
2024-11-25,67.06807906043332
2024-11-26,67.06807906043332
2024-11-27,50.92206002736604
2024-11-28,47.19605563511974
2024-11-29,44.71205270695555
2024-11-30,49.680058563283936
2024-12-01,63.34207466818702
2024-12-02,94.39211127023948
2024-12-03,91.90810834207528
2024-12-04,95.63411273432158
2024-12-05,91.90810834207528
2024-12-06,106.81212591106046
2024-12-07,53.40606295553023
2024-12-08,47.19605563511974
2024-12-09,94.39211127023948
2024-12-10,124.20014640820985
2024-12-11,120.47414201596355
2024-12-12,122.95814494412774
2024-12-13,121.71614348004564
2024-12-14,63.34207466818702
2024-12-15,55.89006588369443
2024-12-16,94.39211127023948
2024-12-17,95.63411273432158
2024-12-18,90.66610687799319
2024-12-19,95.63411273432158
2024-12-20,74.52008784492591
2024-12-21,57.13206734777653
2024-12-22,57.13206734777653
2024-12-23,59.61607027594073
2024-12-24,62.10007320410492
2024-12-25,111.78013176738887
2024-12-26,90.66610687799319
2024-12-27,83.2140980935006
2024-12-28,68.31008052451541
2024-12-29,65.82607759635121
2024-12-30,65.82607759635121
2024-12-31,58.37406881185863
2025-01-01,58.37406881185863
2025-01-02,64.58407613226912
2025-01-03,65.82607759635121
2025-01-04,54.64806441961233
2025-01-05,49.680058563283936
2025-01-06,69.55208198859751
2025-01-07,83.2140980935006
2025-01-08,88.18210394982898
2025-01-09,90.66610687799319
2025-01-10,86.94010248574689
2025-01-11,45.95405417103764
2025-01-12,45.95405417103764
2025-01-13,88.18210394982898
2025-01-14,93.15010980615739
2025-01-15,96.87611419840368
2025-01-16,98.11811566248578
2025-01-17,106.81212591106046
2025-01-18,52.16406149144814
2025-01-19,45.95405417103764
2025-01-20,49.680058563283936
2025-01-21,72.03608491676171
2025-01-22,79.4880937012543
2025-01-23,93.15010980615739
2025-01-24,98.11811566248578
2025-01-25,44.71205270695555
2025-01-26,43.470051242873446
2025-01-27,84.45609955758269
2025-01-28,95.63411273432158
2025-01-29,88.18210394982898
2025-01-30,98.11811566248578
2025-01-31,103.08612151881417
2025-02-01,40.98604831470925
2025-02-02,40.98604831470925
2025-02-03,81.9720966294185
2025-02-04,93.15010980615739
2025-02-05,95.63411273432158
2025-02-06,85.6981010216648
2025-02-07,99.36011712656787
2025-02-08,45.95405417103764
2025-02-09,42.228049778791345
2025-02-10,80.7300951653364
2025-02-11,88.18210394982898
2025-02-12,84.45609955758269
2025-02-13,86.94010248574689
2025-02-14,78.2460922371722
2025-02-15,44.71205270695555
2025-02-16,47.19605563511974
2025-02-17,49.680058563283936
2025-02-18,78.2460922371722
2025-02-19,77.0040907730901
2025-02-20,80.7300951653364
2025-02-21,90.66610687799319
2025-02-22,44.71205270695555
2025-02-23,44.71205270695555
2025-02-24,91.90810834207528
2025-02-25,89.4241054139111
2025-02-26,90.66610687799319
2025-02-27,95.63411273432158
2025-02-28,101.84412005473207
2025-03-01,39.74404685062715
2025-03-02,40.98604831470925
2025-03-03,85.6981010216648
2025-03-04,91.90810834207528
2025-03-05,89.4241054139111
2025-03-06,93.15010980615739
2025-03-07,90.66610687799319
2025-03-08,39.74404685062715
2025-03-09,38.50204538654505
2025-03-10,84.45609955758269
2025-03-11,85.6981010216648
2025-03-12,84.45609955758269
2025-03-13,91.90810834207528
2025-03-14,88.18210394982898
2025-03-15,45.95405417103764
2025-03-16,44.71205270695555
2025-03-17,73.2780863808438
2025-03-18,81.9720966294185
2025-03-19,83.2140980935006
2025-03-20,85.6981010216648
2025-03-21,81.9720966294185
2025-03-22,45.95405417103764
2025-03-23,42.228049778791345
2025-03-24,75.762089309008
2025-03-25,78.2460922371722
2025-03-26,75.762089309008
2025-03-27,85.6981010216648
2025-03-28,83.2140980935006
2025-03-29,49.680058563283936
2025-03-30,43.470051242873446
2025-03-31,73.2780863808438
2025-04-01,78.2460922371722
2025-04-02,80.7300951653364
2025-04-03,85.6981010216648
2025-04-04,88.18210394982898
2025-04-05,49.680058563283936
2025-04-06,77.0040907730901
2025-04-07,93.15010980615739
2025-04-08,91.90810834207528
2025-04-09,91.90810834207528
2025-04-10,91.90810834207528
2025-04-11,96.87611419840368
2025-04-12,54.64806441961233
2025-04-13,53.40606295553023
2025-04-14,80.7300951653364
2025-04-15,81.86494206650568
2025-04-16,81.24394133446461
2025-04-17,83.16725769440998
2025-04-18,64.31383817170843
2025-04-19,46.14173354487012
2025-04-20,49.367365532719816
2025-04-21,74.732363194943
2025-04-22,83.16725769440998
2025-04-23,83.16725769440998
2025-04-24,87.07420457812296
2025-04-25,87.07420457812296
2025-04-26,40.93247103325284
2025-04-27,38.32783977744418
2025-04-28,92.90446782178131
2025-04-29,100.71836158920723
2025-04-30,110.45557171657855
2025-05-01,109.15325608867423
2025-05-02,104.62530847292021
2025-05-03,55.25794294020039
2025-05-04,54.57662804433711
2025-05-05,104.62530847292021
2025-05-06,94.20678344968562
2025-05-07,88.37652020602728
2025-05-08,94.20678344968562
2025-05-09,90.98115146183594
2025-05-10,44.8394179169658
2025-05-11,46.762734276911175
2025-05-12,99.41604596130291
2025-05-13,99.41604596130291
2025-05-14,91.60215219387698
2025-05-15,96.74671521258486
2025-05-16,94.02145562913176
2025-05-17,49.054672502155704
2025-05-18,50.41730229388225
2025-05-19,91.29619604567867
2025-05-20,87.20830667049903
2025-05-21,100.8346045877645
2025-05-22,110.37301312985034
2025-05-23,91.29619604567867
2025-05-24,62.68097041942118
2025-05-25,62.68097041942118
2025-05-26,57.23045125251499
2025-05-27,81.75778750359284
2025-05-28,73.58200875323355
2025-05-29,73.58200875323355
2025-05-30,72.219378961507
2025-05-31,44.96678312697606
2025-06-01,46.32941291870261
2025-06-02,65.40623000287427
2025-06-03,65.40623000287427
2025-06-04,65.40623000287427
2025-06-05,61.31834062769463
2025-06-06,58.593081044241536
2025-06-07,47.692042710429156
2025-06-08,47.692042710429156
2025-06-09,58.593081044241536
2025-06-10,58.593081044241536
2025-06-11,58.593081044241536
2025-06-12,64.04360021114772
2025-06-13,54.505191669061894
2025-06-14,42.241523543522966
2025-06-15,42.241523543522966
2025-06-16,49.054672502155704
2025-06-17,49.054672502155704
2025-06-18,51.7799320856088
2025-06-19,49.054672502155704
2025-06-20,46.32941291870261
2025-06-21,42.241523543522966
2025-06-22,39.51626396006987
2025-06-23,43.604153335249514
2025-06-24,44.96678312697606
2025-06-25,50.41730229388225
2025-06-26,68.13148958632736
2025-06-27,68.13148958632736
2025-06-28,54.505191669061894
2025-06-29,47.692042710429156
2025-06-30,49.054672502155704
2025-07-01,46.32941291870261
2025-07-02,46.32941291870261
2025-07-03,47.692042710429156
2025-07-04,42.241523543522966
2025-07-05,38.15363416834332
2025-07-06,42.241523543522966
2025-07-07,42.241523543522966
2025-07-08,44.96678312697606
2025-07-09,44.96678312697606
2025-07-10,43.604153335249514
2025-07-11,42.241523543522966
2025-07-12,40.87889375179642
2025-07-13,40.87889375179642
2025-07-14,40.87889375179642
2025-07-15,49.054672502155704
2025-07-16,46.32941291870261
2025-07-17,51.7799320856088
2025-07-18,49.054672502155704
2025-07-19,50.41730229388225
2025-07-20,50.41730229388225
2025-07-21,51.7799320856088
2025-07-22,49.054672502155704
2025-07-23,49.054672502155704
2025-07-24,47.692042710429156
2025-07-25,47.692042710429156
2025-07-26,43.604153335249514
2025-07-27,44.96678312697606
2025-07-28,46.32941291870261
2025-07-29,51.7799320856088
2025-07-30,53.142561877335346
2025-07-31,53.142561877335346
2025-08-01,46.32941291870261
2025-08-02,38.15363416834332
2025-08-03,40.87889375179642
2025-08-04,42.241523543522966
2025-08-05,46.32941291870261
2025-08-06,53.142561877335346
2025-08-07,57.23045125251499
2025-08-08,54.505191669061894
2025-08-09,43.604153335249514
2025-08-10,43.604153335249514
2025-08-11,51.7799320856088
2025-08-12,54.505191669061894
2025-08-13,58.593081044241536
2025-08-14,73.58200875323355
2025-08-15,73.58200875323355
2025-08-16,40.87889375179642
2025-08-17,40.87889375179642
2025-08-18,65.40623000287427
2025-08-19,69.49411937805391
2025-08-20,72.219378961507
2025-08-21,80.39515771186629
2025-08-22,83.12041729531938
2025-08-23,38.15363416834332
2025-08-24,42.241523543522966
2025-08-25,70.85674916978046
2025-08-26,77.6698981284132
2025-08-27,83.12041729531938
2025-08-28,88.57093646222557
2025-08-29,85.84567687877248
2025-08-30,38.15363416834332
2025-08-31,42.241523543522966
2025-09-01,46.32941291870261
2025-09-02,77.6698981284132
2025-09-03,84.48304708704593
2025-09-04,88.57093646222557
2025-09-05,98.10934500431141
2025-09-06,38.15363416834332
2025-09-07,36.791004376616776
2025-09-08,87.20830667049903
2025-09-09,91.29619604567867
2025-09-10,91.29619604567867
2025-09-11,94.02145562913176
2025-09-12,100.8346045877645
2025-09-13,39.51626396006987
2025-09-14,38.15363416834332
2025-09-15,81.75778750359284
2025-09-16,88.57093646222557
2025-09-17,91.29619604567867
2025-09-18,111.73564292157688
2025-09-19,128.08720042229544
2025-09-20,53.142561877335346
2025-09-21,42.241523543522966
2025-09-22,83.12041729531938
2025-09-23,83.12041729531938
2025-09-24,81.75778750359284
2025-09-25,88.57093646222557
2025-09-26,96.74671521258486
2025-09-27,39.51626396006987
2025-09-28,35.42837458489023
2025-09-29,77.6698981284132
2025-09-30,87.20830667049903
2025-10-01,85.84567687877248
2025-10-02,84.48304708704593
2025-10-03,87.20830667049903
2025-10-04,36.791004376616776
2025-10-05,38.15363416834332
2025-10-06,80.39515771186629
2025-10-07,84.48304708704593
2025-10-08,87.20830667049903
2025-10-09,89.93356625395212
2025-10-10,79.03252792013974
2025-10-11,36.791004376616776
2025-10-12,34.06574479316368
2025-10-13,64.04360021114772
2025-10-14,77.6698981284132
2025-10-15,89.93356625395212
2025-10-16,85.84567687877248
2025-10-17,81.75778750359284
2025-10-18,39.51626396006987
2025-10-19,36.791004376616776
2025-10-20,92.65882583740522
2025-10-21,84.48304708704593
2025-10-22,83.12041729531938
2025-10-23,92.65882583740522
2025-10-24,88.57093646222557
2025-10-25,35.42837458489023
2025-10-26,35.42837458489023
2025-10-27,77.6698981284132
2025-10-28,77.6698981284132
2025-10-29,81.75778750359284
2025-10-30,89.93356625395212
2025-10-31,74.9446385449601
2025-11-01,89.93356625395212
2025-11-02,74.9446385449601
2025-11-03,92.65882583740522
2025-11-04,77.6698981284132
2025-11-05,85.84567687877248
2025-11-06,89.93356625395212
2025-11-07,92.65882583740522
2025-11-08,44.96678312697606
2025-11-09,46.32941291870261
2025-11-10,79.03252792013974
2025-11-11,70.85674916978046
2025-11-12,85.84567687877248
2025-11-13,88.57093646222557
2025-11-14,99.47197479603796
2025-11-15,42.241523543522966
2025-11-16,44.96678312697606
2025-11-17,85.84567687877248
2025-11-18,84.48304708704593
2025-11-19,83.12041729531938
2025-11-20,91.29619604567867
2025-11-21,89.93356625395212
2025-11-22,40.87889375179642
2025-11-23,43.604153335249514
2025-11-24,64.04360021114772
2025-11-25,65.40623000287427
2025-11-26,66.76885979460081
2025-11-27,40.87889375179642
2025-11-28,43.604153335249514
2025-11-29,53.142561877335346
2025-11-30,55.86782146078844
2025-12-01,81.75778750359284
2025-12-02,88.57093646222557
2025-12-03,87.20830667049903
2025-12-04,96.74671521258486
2025-12-05,91.29619604567867
2025-12-06,43.604153335249514
2025-12-07,43.604153335249514
2025-12-08,80.39515771186629
2025-12-09,84.48304708704593
2025-12-10,81.75778750359284
2025-12-11,91.29619604567867
2025-12-12,128.08720042229544
2025-12-13,69.49411937805391
2025-12-14,58.593081044241536
2025-12-15,95.38408542085831
2025-12-16,96.74671521258486
2025-12-17,96.74671521258486
2025-12-18,99.47197479603796
2025-12-19,79.03252792013974
2025-12-20,64.04360021114772
2025-12-21,59.955710835968084
2025-12-22,68.13148958632736
2025-12-23,62.68097041942118
2025-12-24,66.76885979460081
2025-12-25,136.26297917265472
2025-12-26,85.84567687877248
2025-12-27,77.6698981284132
2025-12-28,70.85674916978046
2025-12-29,66.76885979460081
2025-12-30,62.68097041942118
2025-12-31,64.04360021114772
2026-01-01,66.76885979460081
2026-01-02,59.955710835968084
2026-01-03,58.593081044241536
2026-01-04,53.142561877335346
2026-01-05,65.40623000287427
2026-01-06,77.6698981284132
2026-01-07,80.39515771186629
2026-01-08,87.20830667049903
2026-01-09,92.65882583740522
2026-01-10,53.142561877335346
2026-01-11,50.41730229388225
2026-01-12,80.39515771186629
2026-01-13,89.93356625395212
2026-01-14,84.48304708704593
2026-01-15,91.29619604567867
2026-01-16,92.65882583740522
2026-01-17,51.7799320856088
2026-01-18,47.692042710429156
2026-01-19,49.054672502155704
2026-01-20,77.6698981284132
2026-01-21,83.12041729531938
2026-01-22,83.12041729531938
2026-01-23,88.57093646222557
2026-01-24,49.054672502155704
2026-01-25,46.32941291870261
2026-01-26,64.04360021114772
2026-01-27,72.219378961507
2026-01-28,73.58200875323355
2026-01-29,77.6698981284132
2026-01-30,81.75778750359284
2026-01-31,50.41730229388225
2026-02-01,49.054672502155704
2026-02-02,74.9446385449601
2026-02-03,85.84567687877248
2026-02-04,72.219378961507
2026-02-05,80.39515771186629
2026-02-06,83.12041729531938
2026-02-07,47.692042710429156
2026-02-08,43.604153335249514
2026-02-09,68.13148958632736
2026-02-10,79.03252792013974
2026-02-11,81.75778750359284
2026-02-12,80.39515771186629
2026-02-13,73.58200875323355
2026-02-14,50.41730229388225
2026-02-15,53.142561877335346
2026-02-16,59.955710835968084
2026-02-17,70.85674916978046
2026-02-18,74.9446385449601
2026-02-19,80.39515771186629
2026-02-20,81.75778750359284
2026-02-21,54.505191669061894
2026-02-22,57.23045125251499
2026-02-23,76.30726833668665
2026-02-24,79.03252792013974
2026-02-25,79.03252792013974
2026-02-26,88.57093646222557
2026-02-27,87.20830667049903
2026-02-28,72.219378961507
2026-03-01,68.13148958632736
2026-03-02,95.38408542085831
2026-03-03,95.38408542085831
2026-03-04,95.38408542085831
2026-03-05,95.38408542085831
2026-03-06,94.02145562913176
2026-03-07,54.505191669061894
2026-03-08,54.505191669061894
2026-03-09,81.75778750359284
2026-03-10,80.39515771186629
2026-03-11,83.12041729531938
2026-03-12,84.48304708704593
2026-03-13,81.75778750359284
2026-03-14,55.86782146078844
2026-03-15,51.7799320856088
2026-03-16,69.49411937805391
2026-03-17,70.85674916978046
2026-03-18,76.30726833668665
2026-03-19,84.48304708704593
2026-03-20,76.30726833668665
2026-03-21,54.505191669061894
2026-03-22,51.7799320856088
2026-03-23,76.30726833668665
2026-03-24,81.75778750359284
2026-03-25,85.84567687877248
2026-03-26,81.75778750359284
2026-03-27,79.03252792013974
2026-03-28,50.41730229388225
2026-03-29,50.41730229388225
2026-03-30,68.13148958632736
2026-03-31,68.13148958632736
2026-04-01,76.30726833668665
2026-04-02,74.9446385449601
2026-04-03,62.68097041942118
2026-04-04,53.142561877335346
2026-04-05,55.86782146078844
2026-04-06,68.13148958632736
2026-04-07,72.219378961507
2026-04-08,76.30726833668665
2026-04-09,73.58200875323355
2026-04-10,76.30726833668665
2026-04-11,51.7799320856088
2026-04-12,51.7799320856088
2026-04-13,79.03252792013974
2026-04-14,76.30726833668665
2026-04-15,77.6698981284132
2026-04-16,84.48304708704593
2026-04-17,88.57093646222557
2026-04-18,51.7799320856088
2026-04-19,46.32941291870261
2026-04-20,74.9446385449601
2026-04-21,77.6698981284132
2026-04-22,74.9446385449601
2026-04-23,84.48304708704593
2026-04-24,79.03252792013974
2026-04-25,44.96678312697606
2026-04-26,46.32941291870261
2026-04-27,77.6698981284132
2026-04-28,76.30726833668665
2026-04-29,76.30726833668665
2026-04-30,81.75778750359284
2026-05-01,85.84567687877248
2026-05-02,47.692042710429156
2026-05-03,43.604153335249514
2026-05-04,76.30726833668665
2026-05-05,80.39515771186629
2026-05-06,79.03252792013974
2026-05-07,84.48304708704593
2026-05-08,80.39515771186629
2026-05-09,43.604153335249514
2026-05-10,44.96678312697606
2026-05-11,77.6698981284132
2026-05-12,91.29619604567867
2026-05-13,81.75778750359284
2026-05-14,89.93356625395212
2026-05-15,87.20830667049903
2026-05-16,50.41730229388225
2026-05-17,46.32941291870261
2026-05-18,76.30726833668665
2026-05-19,76.30726833668665
2026-05-20,77.6698981284132
2026-05-21,74.9446385449601
2026-05-22,69.49411937805391
2026-05-23,49.054672502155704
2026-05-24,44.96678312697606
2026-05-25,47.692042710429156
2026-05-26,68.13148958632736
2026-05-27,65.40623000287427
2026-05-28,73.58200875323355
2026-05-29,59.955710835968084
2026-05-30,43.604153335249514
2026-05-31,49.054672502155704
