Time,credit_karma
2024-09-26,36.595091574192274
2024-09-27,35.46908875652482
2024-09-28,34.90608734769109
2024-09-29,29.27607325935382
2024-09-30,37.158092983026
2024-10-01,36.595091574192274
2024-10-02,40.53610143602837
2024-10-03,41.099102844862095
2024-10-04,40.53610143602837
2024-10-05,36.595091574192274
2024-10-06,31.52807889468873
2024-10-07,39.41009861836091
2024-10-08,39.41009861836091
2024-10-09,37.158092983026
2024-10-10,36.03209016535855
2024-10-11,37.72109439185973
2024-10-12,34.343085938857364
2024-10-13,33.21708312118991
2024-10-14,37.158092983026
2024-10-15,39.41009861836091
2024-10-16,36.595091574192274
2024-10-17,32.09108030352245
2024-10-18,34.343085938857364
2024-10-19,30.965077485855
2024-10-20,27.02406762401891
2024-10-21,34.90608734769109
2024-10-22,34.90608734769109
2024-10-23,34.343085938857364
2024-10-24,32.65408171235618
2024-10-25,33.21708312118991
2024-10-26,28.71307185052009
2024-10-27,27.587069032852636
2024-10-28,32.65408171235618
2024-10-29,32.09108030352245
2024-10-30,32.65408171235618
2024-10-31,28.71307185052009
2024-11-01,32.65408171235618
2024-11-02,28.71307185052009
2024-11-03,30.402076077021274
2024-11-04,35.46908875652482
2024-11-05,30.402076077021274
2024-11-06,24.209060579850274
2024-11-07,32.09108030352245
2024-11-08,33.21708312118991
2024-11-09,29.27607325935382
2024-11-10,25.898064806351456
2024-11-11,32.65408171235618
2024-11-12,33.21708312118991
2024-11-13,30.965077485855
2024-11-14,32.09108030352245
2024-11-15,34.90608734769109
2024-11-16,29.27607325935382
2024-11-17,27.02406762401891
2024-11-18,33.780084530023636
2024-11-19,32.65408171235618
2024-11-20,33.780084530023636
2024-11-21,29.839074668187546
2024-11-22,27.02406762401891
2024-11-23,26.461066215185184
2024-11-24,22.52005635334909
2024-11-25,28.150070441686363
2024-11-26,28.71307185052009
2024-11-27,28.150070441686363
2024-11-28,20.83105212684791
2024-11-29,24.772061988684
2024-11-30,23.646059171016546
2024-12-01,25.33506339751773
2024-12-02,29.27607325935382
2024-12-03,30.965077485855
2024-12-04,29.839074668187546
2024-12-05,29.27607325935382
2024-12-06,28.71307185052009
2024-12-07,27.02406762401891
2024-12-08,24.209060579850274
2024-12-09,27.587069032852636
2024-12-10,27.587069032852636
2024-12-11,28.71307185052009
2024-12-12,28.71307185052009
2024-12-13,26.461066215185184
2024-12-14,24.209060579850274
2024-12-15,23.08305776218282
2024-12-16,28.71307185052009
2024-12-17,29.839074668187546
2024-12-18,30.402076077021274
2024-12-19,28.71307185052009
2024-12-20,28.71307185052009
2024-12-21,24.209060579850274
2024-12-22,22.52005635334909
2024-12-23,25.898064806351456
2024-12-24,22.52005635334909
2024-12-25,18.579046491513
2024-12-26,28.150070441686363
2024-12-27,32.65408171235618
2024-12-28,27.587069032852636
2024-12-29,24.209060579850274
2024-12-30,32.09108030352245
2024-12-31,28.71307185052009
2025-01-01,24.772061988684
2025-01-02,32.65408171235618
2025-01-03,34.90608734769109
2025-01-04,30.965077485855
2025-01-05,28.71307185052009
2025-01-06,32.65408171235618
2025-01-07,32.09108030352245
2025-01-08,33.780084530023636
2025-01-09,30.965077485855
2025-01-10,30.965077485855
2025-01-11,30.402076077021274
2025-01-12,27.02406762401891
2025-01-13,31.52807889468873
2025-01-14,34.343085938857364
2025-01-15,35.46908875652482
2025-01-16,34.343085938857364
2025-01-17,31.52807889468873
2025-01-18,27.587069032852636
2025-01-19,25.33506339751773
2025-01-20,28.71307185052009
2025-01-21,32.09108030352245
2025-01-22,36.03209016535855
2025-01-23,33.780084530023636
2025-01-24,33.21708312118991
2025-01-25,31.52807889468873
2025-01-26,27.587069032852636
2025-01-27,35.46908875652482
2025-01-28,37.158092983026
2025-01-29,38.847097209527185
2025-01-30,35.46908875652482
2025-01-31,33.780084530023636
2025-02-01,32.65408171235618
2025-02-02,30.402076077021274
2025-02-03,31.52807889468873
2025-02-04,35.46908875652482
2025-02-05,34.343085938857364
2025-02-06,34.90608734769109
2025-02-07,33.780084530023636
2025-02-08,30.965077485855
2025-02-09,28.71307185052009
2025-02-10,29.27607325935382
2025-02-11,32.65408171235618
2025-02-12,34.343085938857364
2025-02-13,32.65408171235618
2025-02-14,30.965077485855
2025-02-15,28.150070441686363
2025-02-16,28.150070441686363
2025-02-17,30.402076077021274
2025-02-18,34.343085938857364
2025-02-19,33.21708312118991
2025-02-20,34.343085938857364
2025-02-21,37.158092983026
2025-02-22,34.90608734769109
2025-02-23,28.150070441686363
2025-02-24,36.595091574192274
2025-02-25,43.914109889030726
2025-02-26,45.60311411553191
2025-02-27,37.158092983026
2025-02-28,33.21708312118991
2025-03-01,31.52807889468873
2025-03-02,27.587069032852636
2025-03-03,32.09108030352245
2025-03-04,34.90608734769109
2025-03-05,34.90608734769109
2025-03-06,33.780084530023636
2025-03-07,29.839074668187546
2025-03-08,29.27607325935382
2025-03-09,25.33506339751773
2025-03-10,32.65408171235618
2025-03-11,31.52807889468873
2025-03-12,33.780084530023636
2025-03-13,32.65408171235618
2025-03-14,30.402076077021274
2025-03-15,28.71307185052009
2025-03-16,28.150070441686363
2025-03-17,32.09108030352245
2025-03-18,31.52807889468873
2025-03-19,32.09108030352245
2025-03-20,30.965077485855
2025-03-21,29.27607325935382
2025-03-22,25.898064806351456
2025-03-23,27.02406762401891
2025-03-24,29.839074668187546
2025-03-25,31.52807889468873
2025-03-26,30.965077485855
2025-03-27,29.27607325935382
2025-03-28,26.461066215185184
2025-03-29,25.898064806351456
2025-03-30,23.08305776218282
2025-03-31,29.839074668187546
2025-04-01,28.71307185052009
2025-04-02,29.839074668187546
2025-04-03,30.965077485855
2025-04-04,29.839074668187546
2025-04-05,27.02406762401891
2025-04-06,25.898064806351456
2025-04-07,29.839074668187546
2025-04-08,29.839074668187546
2025-04-09,29.839074668187546
2025-04-10,29.27607325935382
2025-04-11,30.965077485855
2025-04-12,28.71307185052009
2025-04-13,27.02406762401891
2025-04-14,34.343085938857364
2025-04-15,39.410098618360905
2025-04-16,34.793487065924346
2025-04-17,29.698324315979114
2025-04-18,27.587069032852636
2025-04-19,22.013355085398736
2025-04-20,20.380650999780926
2025-04-21,26.911467342252166
2025-04-22,31.528078894688726
2025-04-23,29.895374809070915
2025-04-24,28.065620230361304
2025-04-25,24.603161566033883
2025-04-26,20.380650999780926
2025-04-27,20.859202197289598
2025-04-28,26.432916144743494
2025-04-29,25.95436494723483
2025-04-30,26.911467342252166
2025-05-01,27.108517835343967
2025-05-02,26.629966637835302
2025-05-03,22.491906282907404
2025-05-04,22.970457480416073
2025-05-05,28.065620230361304
2025-05-06,29.41682361156225
2025-05-07,27.587069032852636
2025-05-08,25.475813749726157
2025-05-09,23.646059171016546
2025-05-10,21.337753394798263
2025-05-11,16.918192335453504
2025-05-12,25.95436494723483
2025-05-13,29.219773118470442
2025-05-14,28.065620230361304
2025-05-15,26.404766074301808
2025-05-16,26.0106650881182
2025-05-17,22.857857198649324
2025-05-18,20.88735226773128
2025-05-19,26.0106650881182
2025-05-20,27.192968046669026
2025-05-21,26.0106650881182
2025-05-22,26.0106650881182
2025-05-23,25.22246311575098
2025-05-24,20.099150295364062
2025-05-25,19.310948322996843
2025-05-26,20.49325128154767
2025-05-27,24.82836212956737
2025-05-28,26.0106650881182
2025-05-29,28.37527100521985
2025-05-30,26.0106650881182
2025-05-31,22.06965522628211
2025-06-01,19.705049309180453
2025-06-02,27.587069032852636
2025-06-03,27.98117001903624
2025-06-04,27.587069032852636
2025-06-05,26.0106650881182
2025-06-06,25.61656410193459
2025-06-07,21.28145325391489
2025-06-08,20.49325128154767
2025-06-09,25.22246311575098
2025-06-10,26.404766074301808
2025-06-11,25.61656410193459
2025-06-12,26.798867060485417
2025-06-13,24.04016015720015
2025-06-14,20.49325128154767
2025-06-15,18.916847336813234
2025-06-16,24.82836212956737
2025-06-17,25.61656410193459
2025-06-18,26.798867060485417
2025-06-19,24.43426114338376
2025-06-20,23.251958184832933
2025-06-21,21.6755542400985
2025-06-22,20.099150295364062
2025-06-23,26.404766074301808
2025-06-24,25.61656410193459
2025-06-25,24.82836212956737
2025-06-26,25.61656410193459
2025-06-27,24.43426114338376
2025-06-28,21.28145325391489
2025-06-29,19.310948322996843
2025-06-30,24.43426114338376
2025-07-01,26.0106650881182
2025-07-02,27.587069032852636
2025-07-03,26.0106650881182
2025-07-04,19.705049309180453
2025-07-05,19.705049309180453
2025-07-06,20.88735226773128
2025-07-07,28.37527100521985
2025-07-08,27.98117001903624
2025-07-09,26.798867060485417
2025-07-10,26.798867060485417
2025-07-11,26.404766074301808
2025-07-12,20.88735226773128
2025-07-13,20.88735226773128
2025-07-14,27.192968046669026
2025-07-15,27.98117001903624
2025-07-16,26.798867060485417
2025-07-17,28.37527100521985
2025-07-18,26.0106650881182
2025-07-19,21.6755542400985
2025-07-20,21.28145325391489
2025-07-21,26.798867060485417
2025-07-22,27.587069032852636
2025-07-23,25.61656410193459
2025-07-24,25.22246311575098
2025-07-25,25.22246311575098
2025-07-26,20.49325128154767
2025-07-27,18.522746350629625
2025-07-28,24.04016015720015
2025-07-29,25.22246311575098
2025-07-30,25.22246311575098
2025-07-31,25.22246311575098
2025-08-01,25.61656410193459
2025-08-02,24.04016015720015
2025-08-03,21.28145325391489
2025-08-04,25.22246311575098
2025-08-05,27.98117001903624
2025-08-06,26.798867060485417
2025-08-07,27.98117001903624
2025-08-08,24.43426114338376
2025-08-09,21.6755542400985
2025-08-10,20.099150295364062
2025-08-11,25.22246311575098
2025-08-12,26.798867060485417
2025-08-13,26.404766074301808
2025-08-14,25.61656410193459
2025-08-15,24.04016015720015
2025-08-16,21.6755542400985
2025-08-17,20.099150295364062
2025-08-18,24.82836212956737
2025-08-19,24.04016015720015
2025-08-20,24.43426114338376
2025-08-21,23.646059171016542
2025-08-22,21.28145325391489
2025-08-23,18.916847336813234
2025-08-24,19.705049309180453
2025-08-25,23.646059171016542
2025-08-26,24.82836212956737
2025-08-27,23.251958184832933
2025-08-28,24.04016015720015
2025-08-29,22.06965522628211
2025-08-30,19.310948322996843
2025-08-31,17.3404433920788
2025-09-01,20.49325128154767
2025-09-02,24.04016015720015
2025-09-03,24.04016015720015
2025-09-04,24.82836212956737
2025-09-05,21.28145325391489
2025-09-06,20.88735226773128
2025-09-07,17.734544378262406
2025-09-08,23.251958184832933
2025-09-09,22.463756212465718
2025-09-10,22.463756212465718
2025-09-11,23.251958184832933
2025-09-12,20.099150295364062
2025-09-13,19.310948322996843
2025-09-14,17.3404433920788
2025-09-15,22.463756212465718
2025-09-16,22.463756212465718
2025-09-17,24.43426114338376
2025-09-18,23.646059171016542
2025-09-19,21.6755542400985
2025-09-20,19.310948322996843
2025-09-21,16.55224141971158
2025-09-22,23.646059171016542
2025-09-23,24.43426114338376
2025-09-24,22.857857198649324
2025-09-25,22.463756212465718
2025-09-26,22.06965522628211
2025-09-27,18.916847336813234
2025-09-28,16.94634240589519
2025-09-29,20.099150295364062
2025-09-30,23.646059171016542
2025-10-01,23.251958184832933
2025-10-02,23.251958184832933
2025-10-03,20.88735226773128
2025-10-04,18.522746350629625
2025-10-05,17.3404433920788
2025-10-06,22.06965522628211
2025-10-07,23.646059171016542
2025-10-08,24.43426114338376
2025-10-09,24.04016015720015
2025-10-10,20.88735226773128
2025-10-11,20.88735226773128
2025-10-12,15.764039447344363
2025-10-13,21.6755542400985
2025-10-14,22.06965522628211
2025-10-15,24.43426114338376
2025-10-16,23.646059171016542
2025-10-17,21.6755542400985
2025-10-18,17.734544378262406
2025-10-19,16.158140433527972
2025-10-20,21.6755542400985
2025-10-21,23.646059171016542
2025-10-22,23.646059171016542
2025-10-23,23.646059171016542
2025-10-24,20.49325128154767
2025-10-25,17.734544378262406
2025-10-26,15.369938461160753
2025-10-27,20.88735226773128
2025-10-28,22.463756212465718
2025-10-29,20.88735226773128
2025-10-30,18.522746350629625
2025-10-31,17.734544378262406
2025-11-01,16.94634240589519
2025-11-02,17.3404433920788
2025-11-03,21.6755542400985
2025-11-04,23.646059171016542
2025-11-05,24.04016015720015
2025-11-06,23.251958184832933
2025-11-07,22.06965522628211
2025-11-08,19.705049309180453
2025-11-09,16.94634240589519
2025-11-10,22.06965522628211
2025-11-11,22.857857198649324
2025-11-12,22.857857198649324
2025-11-13,22.857857198649324
2025-11-14,19.705049309180453
2025-11-15,18.916847336813234
2025-11-16,16.94634240589519
2025-11-17,20.099150295364062
2025-11-18,23.646059171016542
2025-11-19,22.857857198649324
2025-11-20,22.463756212465718
2025-11-21,20.88735226773128
2025-11-22,17.3404433920788
2025-11-23,15.764039447344363
2025-11-24,19.705049309180453
2025-11-25,20.099150295364062
2025-11-26,19.310948322996843
2025-11-27,14.581736488793535
2025-11-28,15.369938461160753
2025-11-29,15.369938461160753
2025-11-30,15.764039447344363
2025-12-01,18.128645364446015
2025-12-02,24.43426114338376
2025-12-03,22.06965522628211
2025-12-04,22.463756212465718
2025-12-05,19.705049309180453
2025-12-06,16.55224141971158
2025-12-07,16.94634240589519
2025-12-08,21.28145325391489
2025-12-09,21.6755542400985
2025-12-10,21.28145325391489
2025-12-11,21.28145325391489
2025-12-12,19.705049309180453
2025-12-13,17.3404433920788
2025-12-14,14.975837474977144
2025-12-15,20.099150295364062
2025-12-16,20.88735226773128
2025-12-17,20.49325128154767
2025-12-18,19.705049309180453
2025-12-19,18.128645364446015
2025-12-20,16.158140433527972
2025-12-21,14.975837474977144
2025-12-22,20.099150295364062
2025-12-23,19.705049309180453
2025-12-24,17.3404433920788
2025-12-25,13.0053325440591
2025-12-26,15.764039447344363
2025-12-27,17.734544378262406
2025-12-28,15.369938461160753
2025-12-29,21.28145325391489
2025-12-30,22.857857198649324
2025-12-31,19.705049309180453
2026-01-01,15.172887968068949
2026-01-02,22.857857198649324
2026-01-03,19.705049309180453
2026-01-04,19.705049309180453
2026-01-05,24.04016015720015
2026-01-06,25.61656410193459
2026-01-07,24.04016015720015
2026-01-08,23.646059171016542
2026-01-09,21.6755542400985
2026-01-10,20.49325128154767
2026-01-11,18.916847336813234
2026-01-12,22.463756212465718
2026-01-13,25.22246311575098
2026-01-14,23.646059171016542
2026-01-15,24.43426114338376
2026-01-16,24.04016015720015
2026-01-17,22.06965522628211
2026-01-18,19.705049309180453
2026-01-19,23.646059171016542
2026-01-20,24.43426114338376
2026-01-21,26.798867060485417
2026-01-22,24.82836212956737
2026-01-23,25.61656410193459
2026-01-24,21.6755542400985
2026-01-25,18.916847336813234
2026-01-26,27.98117001903624
2026-01-27,29.95167494995429
2026-01-28,28.76937199140346
2026-01-29,27.192968046669026
2026-01-30,25.61656410193459
2026-01-31,24.82836212956737
2026-02-01,23.251958184832933
2026-02-02,29.16347297758707
2026-02-03,29.95167494995429
2026-02-04,28.76937199140346
2026-02-05,27.587069032852636
2026-02-06,26.0106650881182
2026-02-07,24.04016015720015
2026-02-08,19.705049309180453
2026-02-09,22.463756212465718
2026-02-10,27.192968046669026
2026-02-11,27.192968046669026
2026-02-12,27.587069032852636
2026-02-13,24.82836212956737
2026-02-14,20.49325128154767
2026-02-15,20.099150295364062
2026-02-16,25.22246311575098
2026-02-17,26.404766074301808
2026-02-18,27.98117001903624
2026-02-19,29.16347297758707
2026-02-20,29.95167494995429
2026-02-21,29.16347297758707
2026-02-22,20.88735226773128
2026-02-23,31.528078894688726
2026-02-24,35.07498777034121
2026-02-25,39.410098618360905
2026-02-26,29.95167494995429
2026-02-27,27.192968046669026
2026-02-28,25.61656410193459
2026-03-01,22.857857198649324
2026-03-02,28.76937199140346
2026-03-03,29.16347297758707
2026-03-04,30.345775936137898
2026-03-05,27.192968046669026
2026-03-06,25.22246311575098
2026-03-07,22.857857198649324
2026-03-08,22.06965522628211
2026-03-09,28.37527100521985
2026-03-10,26.404766074301808
2026-03-11,27.98117001903624
2026-03-12,27.98117001903624
2026-03-13,26.0106650881182
2026-03-14,20.88735226773128
2026-03-15,21.28145325391489
2026-03-16,27.192968046669026
2026-03-17,26.0106650881182
2026-03-18,26.404766074301808
2026-03-19,24.82836212956737
2026-03-20,23.646059171016542
2026-03-21,22.06965522628211
2026-03-22,19.310948322996843
2026-03-23,25.22246311575098
2026-03-24,26.0106650881182
2026-03-25,26.404766074301808
2026-03-26,25.22246311575098
2026-03-27,24.04016015720015
2026-03-28,20.88735226773128
2026-03-29,19.310948322996843
2026-03-30,23.251958184832933
2026-03-31,24.43426114338376
2026-04-01,23.646059171016542
2026-04-02,25.22246311575098
2026-04-03,26.0106650881182
2026-04-04,22.463756212465718
2026-04-05,18.128645364446015
2026-04-06,25.22246311575098
2026-04-07,26.0106650881182
2026-04-08,26.0106650881182
2026-04-09,24.04016015720015
2026-04-10,24.04016015720015
2026-04-11,22.06965522628211
2026-04-12,20.49325128154767
2026-04-13,24.82836212956737
2026-04-14,27.192968046669026
2026-04-15,30.739876922321507
2026-04-16,24.43426114338376
2026-04-17,22.06965522628211
2026-04-18,19.310948322996843
2026-04-19,17.3404433920788
2026-04-20,23.251958184832933
2026-04-21,23.251958184832933
2026-04-22,22.857857198649324
2026-04-23,22.463756212465718
2026-04-24,21.28145325391489
2026-04-25,18.916847336813234
2026-04-26,17.734544378262406
2026-04-27,22.857857198649324
2026-04-28,22.06965522628211
2026-04-29,22.463756212465718
2026-04-30,21.28145325391489
2026-05-01,22.463756212465718
2026-05-02,20.88735226773128
2026-05-03,17.734544378262406
2026-05-04,22.857857198649324
2026-05-05,23.646059171016542
2026-05-06,21.6755542400985
2026-05-07,23.251958184832933
2026-05-08,20.88735226773128
2026-05-09,18.916847336813234
2026-05-10,14.975837474977144
2026-05-11,22.463756212465718
2026-05-12,22.463756212465718
2026-05-13,22.857857198649324
2026-05-14,21.6755542400985
2026-05-15,20.49325128154767
2026-05-16,19.310948322996843
2026-05-17,16.94634240589519
2026-05-18,20.49325128154767
2026-05-19,22.06965522628211
2026-05-20,22.463756212465718
2026-05-21,22.06965522628211
2026-05-22,20.099150295364062
2026-05-23,18.916847336813234
2026-05-24,16.55224141971158
2026-05-25,16.55224141971158
2026-05-26,22.06965522628211
2026-05-27,22.463756212465718
2026-05-28,22.06965522628211
2026-05-29,21.28145325391489
2026-05-30,18.522746350629625
2026-05-31,16.55224141971158
