Time,bills
2024-08-29,3.7631837135148385
2024-08-30,3.7631837135148385
2024-08-31,3.7631837135148385
2024-09-01,4.35737061564876
2024-09-02,3.7631837135148385
2024-09-03,3.7631837135148385
2024-09-04,4.35737061564876
2024-09-05,4.35737061564876
2024-09-06,5.941869021339219
2024-09-07,5.941869021339219
2024-09-08,34.06671572234485
2024-09-09,8.1205543291636
2024-09-10,5.941869021339219
2024-09-11,5.941869021339219
2024-09-12,20.598479273975958
2024-09-13,55.65550649987735
2024-09-14,5.941869021339219
2024-09-15,5.941869021339219
2024-09-16,5.347682119205297
2024-09-17,3.9612460142261456
2024-09-18,3.9612460142261456
2024-09-19,3.9612460142261456
2024-09-20,3.9612460142261456
2024-09-21,3.9612460142261456
2024-09-22,7.922492028452291
2024-09-23,19.806230071130727
2024-09-24,33.67059112092224
2024-09-25,5.941869021339219
2024-09-26,3.9612460142261456
2024-09-27,3.9612460142261456
2024-09-28,3.9612460142261456
2024-09-29,15.844984056904583
2024-09-30,39.612460142261455
2024-10-01,5.941869021339219
2024-10-02,3.9612460142261456
2024-10-03,3.9612460142261456
2024-10-04,3.9612460142261456
2024-10-05,3.9612460142261456
2024-10-06,27.72872209958302
2024-10-07,5.941869021339219
2024-10-08,3.9612460142261456
2024-10-09,3.9612460142261456
2024-10-10,3.9612460142261456
2024-10-11,3.9612460142261456
2024-10-12,3.9612460142261456
2024-10-13,7.922492028452291
2024-10-14,15.844984056904583
2024-10-15,51.49619818493989
2024-10-16,5.941869021339219
2024-10-17,3.9612460142261456
2024-10-18,3.9612460142261456
2024-10-19,3.9612460142261456
2024-10-20,23.767476085356876
2024-10-21,7.922492028452291
2024-10-22,3.9612460142261456
2024-10-23,3.9612460142261456
2024-10-24,3.9612460142261456
2024-10-25,3.9612460142261456
2024-10-26,3.9612460142261456
2024-10-27,21.7868530782438
2024-10-28,7.922492028452291
2024-10-29,3.9612460142261456
2024-10-30,3.9612460142261456
2024-10-31,3.9612460142261456
2024-11-01,3.9612460142261456
2024-11-02,3.9612460142261456
2024-11-03,25.748099092469946
2024-11-04,7.922492028452291
2024-11-05,3.9612460142261456
2024-11-06,3.9612460142261456
2024-11-07,3.9612460142261456
2024-11-08,3.9612460142261456
2024-11-09,3.9612460142261456
2024-11-10,21.7868530782438
2024-11-11,5.941869021339219
2024-11-12,3.9612460142261456
2024-11-13,3.9612460142261456
2024-11-14,3.9612460142261456
2024-11-15,5.941869021339219
2024-11-16,3.9612460142261456
2024-11-17,33.67059112092224
2024-11-18,29.70934510669609
2024-11-19,5.941869021339219
2024-11-20,3.9612460142261456
2024-11-21,3.9612460142261456
2024-11-22,3.9612460142261456
2024-11-23,3.9612460142261456
2024-11-24,7.922492028452291
2024-11-25,3.9612460142261456
2024-11-26,3.9612460142261456
2024-11-27,3.9612460142261456
2024-11-28,3.9612460142261456
2024-11-29,5.941869021339219
2024-11-30,5.941869021339219
2024-12-01,17.825607064017657
2024-12-02,47.53495217071375
2024-12-03,5.941869021339219
2024-12-04,3.9612460142261456
2024-12-05,3.9612460142261456
2024-12-06,5.941869021339219
2024-12-07,5.941869021339219
2024-12-08,23.767476085356876
2024-12-09,21.7868530782438
2024-12-10,5.941869021339219
2024-12-11,3.9612460142261456
2024-12-12,5.941869021339219
2024-12-13,3.9612460142261456
2024-12-14,3.9612460142261456
2024-12-15,33.67059112092224
2024-12-16,25.748099092469946
2024-12-17,5.941869021339219
2024-12-18,3.9612460142261456
2024-12-19,3.9612460142261456
2024-12-20,3.9612460142261456
2024-12-21,5.941869021339219
2024-12-22,23.767476085356876
2024-12-23,17.825607064017657
2024-12-24,5.941869021339219
2024-12-25,5.941869021339219
2024-12-26,5.941869021339219
2024-12-27,3.9612460142261456
2024-12-28,5.941869021339219
2024-12-29,27.72872209958302
2024-12-30,7.922492028452291
2024-12-31,3.9612460142261456
2025-01-01,3.9612460142261456
2025-01-02,3.9612460142261456
2025-01-03,3.9612460142261456
2025-01-04,3.9612460142261456
2025-01-05,27.72872209958302
2025-01-06,9.903115035565364
2025-01-07,5.941869021339219
2025-01-08,3.9612460142261456
2025-01-09,3.9612460142261456
2025-01-10,5.941869021339219
2025-01-11,5.941869021339219
2025-01-12,73.2830512631837
2025-01-13,15.844984056904583
2025-01-14,7.922492028452291
2025-01-15,5.941869021339219
2025-01-16,5.941869021339219
2025-01-17,7.922492028452291
2025-01-18,9.903115035565364
2025-01-19,55.45744419916604
2025-01-20,112.89551140544515
2025-01-21,11.883738042678438
2025-01-22,9.903115035565364
2025-01-23,9.903115035565364
2025-01-24,11.883738042678438
2025-01-25,17.825607064017657
2025-01-26,71.30242825607063
2025-01-27,198.06230071130727
2025-01-28,9.903115035565364
2025-01-29,5.941869021339219
2025-01-30,5.941869021339219
2025-01-31,3.9612460142261456
2025-02-01,3.9612460142261456
2025-02-02,3.9612460142261456
2025-02-03,3.9612460142261456
2025-02-04,3.9612460142261456
2025-02-05,3.9612460142261456
2025-02-06,1.9806230071130728
2025-02-07,3.9612460142261456
2025-02-08,3.9612460142261456
2025-02-09,3.9612460142261456
2025-02-10,3.9612460142261456
2025-02-11,3.9612460142261456
2025-02-12,3.9612460142261456
2025-02-13,3.9612460142261456
2025-02-14,3.9612460142261456
2025-02-15,1.9806230071130728
2025-02-16,1.9806230071130728
2025-02-17,1.9806230071130728
2025-02-18,1.9806230071130728
2025-02-19,1.9806230071130728
2025-02-20,1.9806230071130728
2025-02-21,3.9612460142261456
2025-02-22,1.9806230071130728
2025-02-23,1.9806230071130728
2025-02-24,3.9612460142261456
2025-02-25,1.9806230071130728
2025-02-26,3.9612460142261456
2025-02-27,1.9806230071130728
2025-02-28,3.9612460142261456
2025-03-01,1.9806230071130728
2025-03-02,1.9806230071130728
2025-03-03,1.9806230071130728
2025-03-04,1.9806230071130728
2025-03-05,1.9806230071130728
2025-03-06,3.9612460142261456
2025-03-07,1.9806230071130728
2025-03-08,1.9806230071130728
2025-03-09,1.9806230071130728
2025-03-10,3.9612460142261456
2025-03-11,3.9612460142261456
2025-03-12,3.9612460142261456
2025-03-13,3.9612460142261456
2025-03-14,3.9612460142261456
2025-03-15,1.9806230071130728
2025-03-16,1.9806230071130728
2025-03-17,1.9806230071130728
2025-03-18,1.9806230071130728
2025-03-19,1.9806230071130728
2025-03-20,1.9806230071130728
2025-03-21,1.9806230071130728
2025-03-22,1.9806230071130728
2025-03-23,1.9806230071130728
2025-03-24,1.9806230071130728
2025-03-25,1.9806230071130728
2025-03-26,1.9806230071130728
2025-03-27,1.9806230071130728
2025-03-28,1.9806230071130728
2025-03-29,1.9806230071130728
2025-03-30,1.9806230071130728
2025-03-31,1.9806230071130728
2025-04-01,1.9806230071130728
2025-04-02,1.9806230071130728
2025-04-03,1.9806230071130728
2025-04-04,1.9806230071130728
2025-04-05,1.9806230071130728
2025-04-06,1.9806230071130728
2025-04-07,1.9806230071130728
2025-04-08,1.9806230071130728
2025-04-09,1.9806230071130728
2025-04-10,1.9806230071130728
2025-04-11,1.9806230071130728
2025-04-12,1.9806230071130728
2025-04-13,1.9806230071130728
2025-04-14,1.9806230071130728
2025-04-15,1.9806230071130728
2025-04-16,1.9806230071130728
2025-04-17,3.301038345188455
2025-04-18,2.3107268416319187
2025-04-19,1.9806230071130728
2025-04-20,1.9806230071130728
2025-04-21,2.3107268416319187
2025-04-22,2.3107268416319187
2025-04-23,1.9806230071130728
2025-04-24,2.3107268416319187
2025-04-25,5.281661352301528
2025-04-26,5.941869021339219
2025-04-27,3.6311421797073002
2025-04-28,3.301038345188455
2025-04-29,3.301038345188455
2025-04-30,2.3107268416319187
2025-05-01,2.3107268416319187
2025-05-02,2.3107268416319187
2025-05-03,1.9806230071130728
2025-05-04,1.9806230071130728
2025-05-05,2.3107268416319187
2025-05-06,2.3107268416319187
2025-05-07,2.3107268416319187
2025-05-08,2.3107268416319187
2025-05-09,1.9806230071130728
2025-05-10,1.9806230071130728
2025-05-11,1.9806230071130728
2025-05-12,2.3107268416319187
2025-05-13,3.301038345188455
2025-05-14,3.6311421797073002
2025-05-15,4.621453683263837
2025-05-16,2.640830676150764
2025-05-17,2.640830676150764
2025-05-18,1.980623007113073
2025-05-19,2.640830676150764
2025-05-20,2.640830676150764
2025-05-21,2.640830676150764
2025-05-22,2.640830676150764
2025-05-23,2.640830676150764
2025-05-24,1.980623007113073
2025-05-25,2.640830676150764
2025-05-26,1.980623007113073
2025-05-27,2.640830676150764
2025-05-28,2.640830676150764
2025-05-29,2.640830676150764
2025-05-30,2.640830676150764
2025-05-31,1.980623007113073
2025-06-01,1.980623007113073
2025-06-02,2.640830676150764
2025-06-03,1.980623007113073
2025-06-04,2.640830676150764
2025-06-05,2.640830676150764
2025-06-06,2.640830676150764
2025-06-07,1.980623007113073
2025-06-08,1.980623007113073
2025-06-09,1.980623007113073
2025-06-10,2.640830676150764
2025-06-11,2.640830676150764
2025-06-12,2.640830676150764
2025-06-13,1.980623007113073
2025-06-14,1.980623007113073
2025-06-15,1.980623007113073
2025-06-16,1.980623007113073
2025-06-17,2.640830676150764
2025-06-18,1.980623007113073
2025-06-19,1.980623007113073
2025-06-20,1.980623007113073
2025-06-21,1.980623007113073
2025-06-22,1.980623007113073
2025-06-23,1.980623007113073
2025-06-24,1.980623007113073
2025-06-25,1.980623007113073
2025-06-26,1.980623007113073
2025-06-27,1.980623007113073
2025-06-28,1.980623007113073
2025-06-29,1.980623007113073
2025-06-30,2.640830676150764
2025-07-01,2.640830676150764
2025-07-02,2.640830676150764
2025-07-03,2.640830676150764
2025-07-04,2.640830676150764
2025-07-05,2.640830676150764
2025-07-06,2.640830676150764
2025-07-07,2.640830676150764
2025-07-08,2.640830676150764
2025-07-09,2.640830676150764
2025-07-10,2.640830676150764
2025-07-11,2.640830676150764
2025-07-12,1.980623007113073
2025-07-13,1.980623007113073
2025-07-14,2.640830676150764
2025-07-15,2.640830676150764
2025-07-16,2.640830676150764
2025-07-17,2.640830676150764
2025-07-18,2.640830676150764
2025-07-19,2.640830676150764
2025-07-20,2.640830676150764
2025-07-21,2.640830676150764
2025-07-22,3.301038345188455
2025-07-23,3.301038345188455
2025-07-24,2.640830676150764
2025-07-25,2.640830676150764
2025-07-26,2.640830676150764
2025-07-27,2.640830676150764
2025-07-28,2.640830676150764
2025-07-29,2.640830676150764
2025-07-30,3.301038345188455
2025-07-31,2.640830676150764
2025-08-01,3.301038345188455
2025-08-02,3.301038345188455
2025-08-03,3.301038345188455
2025-08-04,3.301038345188455
2025-08-05,3.301038345188455
2025-08-06,3.961246014226146
2025-08-07,3.961246014226146
2025-08-08,3.961246014226146
2025-08-09,10.563322704603056
2025-08-10,4.621453683263837
2025-08-11,3.301038345188455
2025-08-12,3.301038345188455
2025-08-13,3.961246014226146
2025-08-14,3.301038345188455
2025-08-15,3.301038345188455
2025-08-16,3.301038345188455
2025-08-17,6.60207669037691
2025-08-18,8.582699697489984
2025-08-19,3.301038345188455
2025-08-20,3.301038345188455
2025-08-21,3.961246014226146
2025-08-22,3.961246014226146
2025-08-23,5.941869021339219
2025-08-24,7.922492028452292
2025-08-25,4.621453683263837
2025-08-26,4.621453683263837
2025-08-27,5.281661352301528
2025-08-28,5.941869021339219
2025-08-29,4.621453683263837
2025-08-30,3.961246014226146
2025-08-31,4.621453683263837
2025-09-01,4.621453683263837
2025-09-02,4.621453683263837
2025-09-03,4.621453683263837
2025-09-04,5.281661352301528
2025-09-05,5.281661352301528
2025-09-06,5.281661352301528
2025-09-07,17.165399394979968
2025-09-08,66.0207669037691
2025-09-09,8.582699697489984
2025-09-10,5.941869021339219
2025-09-11,4.621453683263837
2025-09-12,5.281661352301528
2025-09-13,5.281661352301528
2025-09-14,31.029760444771476
2025-09-15,7.262284359414601
2025-09-16,5.941869021339219
2025-09-17,5.941869021339219
2025-09-18,17.165399394979968
2025-09-19,55.45744419916605
2025-09-20,5.941869021339219
2025-09-21,6.60207669037691
2025-09-22,5.941869021339219
2025-09-23,5.281661352301528
2025-09-24,4.621453683263837
2025-09-25,4.621453683263837
2025-09-26,4.621453683263837
2025-09-27,4.621453683263837
2025-09-28,31.68996811380917
2025-09-29,7.922492028452292
2025-09-30,5.281661352301528
2025-10-01,5.281661352301528
2025-10-02,4.621453683263837
2025-10-03,4.621453683263837
2025-10-04,4.621453683263837
2025-10-05,17.165399394979968
2025-10-06,50.83599051590221
2025-10-07,5.941869021339219
2025-10-08,4.621453683263837
2025-10-09,3.961246014226146
2025-10-10,4.621453683263837
2025-10-11,3.961246014226146
2025-10-12,7.922492028452292
2025-10-13,22.447060747281494
2025-10-14,40.93287548033684
2025-10-15,4.621453683263837
2025-10-16,3.961246014226146
2025-10-17,3.961246014226146
2025-10-18,3.301038345188455
2025-10-19,7.922492028452292
2025-10-20,5.281661352301528
2025-10-21,3.961246014226146
2025-10-22,3.961246014226146
2025-10-23,3.961246014226146
2025-10-24,3.961246014226146
2025-10-25,3.961246014226146
2025-10-26,28.388929768620713
2025-10-27,6.60207669037691
2025-10-28,4.621453683263837
2025-10-29,3.961246014226146
2025-10-30,4.621453683263837
2025-10-31,4.621453683263837
2025-11-01,5.281661352301528
2025-11-02,36.9716294661107
2025-11-03,24.427683754394568
2025-11-04,7.262284359414601
2025-11-05,5.281661352301528
2025-11-06,4.621453683263837
2025-11-07,5.281661352301528
2025-11-08,4.621453683263837
2025-11-09,34.991006458997624
2025-11-10,8.582699697489984
2025-11-11,4.621453683263837
2025-11-12,3.961246014226146
2025-11-13,4.621453683263837
2025-11-14,4.621453683263837
2025-11-15,4.621453683263837
2025-11-16,33.67059112092224
2025-11-17,8.582699697489984
2025-11-18,4.621453683263837
2025-11-19,5.281661352301528
2025-11-20,10.563322704603056
2025-11-21,54.79723653012835
2025-11-22,5.281661352301528
2025-11-23,7.922492028452292
2025-11-24,5.281661352301528
2025-11-25,3.961246014226146
2025-11-26,3.961246014226146
2025-11-27,4.621453683263837
2025-11-28,5.281661352301528
2025-11-29,3.961246014226146
2025-11-30,28.388929768620713
2025-12-01,14.524568718829203
2025-12-02,5.281661352301528
2025-12-03,4.621453683263837
2025-12-04,4.621453683263837
2025-12-05,5.281661352301528
2025-12-06,5.281661352301528
2025-12-07,38.29204480418608
2025-12-08,9.242907366527675
2025-12-09,5.281661352301528
2025-12-10,5.281661352301528
2025-12-11,5.1680712006275265
2025-12-12,5.1680712006275265
2025-12-13,6.003623140041725
2025-12-14,43.191017754225115
2025-12-15,11.171694340669251
2025-12-16,5.673519305522879
2025-12-17,4.837967366108681
2025-12-18,4.332519261213329
2025-12-19,5.1680712006275265
2025-12-20,4.837967366108681
2025-12-21,29.182563760794427
2025-12-22,9.17048662732201
2025-12-23,6.003623140041725
2025-12-24,4.002415426694483
2025-12-25,5.1680712006275265
2025-12-26,5.1680712006275265
2025-12-27,6.3337269745605695
2025-12-28,48.359088954852645
2025-12-29,32.01932341355587
2025-12-30,5.1680712006275265
2025-12-31,4.837967366108681
2026-01-01,4.332519261213329
2026-01-02,4.837967366108681
2026-01-03,5.1680712006275265
2026-01-04,24.344596394685745
2026-01-05,16.009661706777933
2026-01-06,6.003623140041725
2026-01-07,5.1680712006275265
2026-01-08,5.1680712006275265
2026-01-09,6.003623140041725
2026-01-10,7.076273468534936
2026-01-11,76.82811194409358
2026-01-12,18.19613177623269
2026-01-13,10.10896209790705
2026-01-14,6.06537725874423
2026-01-15,7.076273468534936
2026-01-16,8.08716967832564
2026-01-17,79.8608005734657
2026-01-18,101.0896209790705
2026-01-19,22.239716615395512
2026-01-20,10.10896209790705
2026-01-21,7.076273468534936
2026-01-22,6.06537725874423
2026-01-23,6.06537725874423
2026-01-24,5.054481048953525
2026-01-25,5.054481048953525
2026-01-26,5.054481048953525
2026-01-27,6.06537725874423
2026-01-28,5.054481048953525
2026-01-29,4.04358483916282
2026-01-30,4.04358483916282
2026-01-31,3.032688629372115
2026-02-01,3.032688629372115
2026-02-02,3.032688629372115
2026-02-03,3.032688629372115
2026-02-04,3.032688629372115
2026-02-05,3.032688629372115
2026-02-06,3.032688629372115
2026-02-07,3.032688629372115
2026-02-08,3.032688629372115
2026-02-09,4.04358483916282
2026-02-10,3.032688629372115
2026-02-11,3.032688629372115
2026-02-12,3.032688629372115
2026-02-13,3.032688629372115
2026-02-14,3.032688629372115
2026-02-15,2.02179241958141
2026-02-16,3.032688629372115
2026-02-17,3.032688629372115
2026-02-18,3.032688629372115
2026-02-19,3.032688629372115
2026-02-20,3.032688629372115
2026-02-21,2.02179241958141
2026-02-22,2.02179241958141
2026-02-23,3.032688629372115
2026-02-24,3.032688629372115
2026-02-25,3.032688629372115
2026-02-26,3.032688629372115
2026-02-27,3.032688629372115
2026-02-28,2.02179241958141
2026-03-01,2.02179241958141
2026-03-02,3.032688629372115
2026-03-03,3.032688629372115
2026-03-04,3.032688629372115
2026-03-05,5.054481048953525
2026-03-06,3.032688629372115
2026-03-07,3.032688629372115
2026-03-08,3.032688629372115
2026-03-09,4.04358483916282
2026-03-10,4.04358483916282
2026-03-11,4.04358483916282
2026-03-12,3.032688629372115
2026-03-13,3.032688629372115
2026-03-14,3.032688629372115
2026-03-15,3.032688629372115
2026-03-16,3.032688629372115
2026-03-17,3.032688629372115
2026-03-18,3.032688629372115
2026-03-19,3.032688629372115
2026-03-20,3.032688629372115
2026-03-21,3.032688629372115
2026-03-22,2.02179241958141
2026-03-23,3.032688629372115
2026-03-24,3.032688629372115
2026-03-25,3.032688629372115
2026-03-26,3.032688629372115
2026-03-27,3.032688629372115
2026-03-28,3.032688629372115
2026-03-29,3.032688629372115
2026-03-30,3.032688629372115
2026-03-31,3.032688629372115
2026-04-01,3.032688629372115
2026-04-02,3.032688629372115
2026-04-03,3.032688629372115
2026-04-04,2.02179241958141
2026-04-05,2.02179241958141
2026-04-06,3.032688629372115
2026-04-07,2.02179241958141
2026-04-08,3.032688629372115
2026-04-09,3.032688629372115
2026-04-10,3.032688629372115
2026-04-11,2.02179241958141
2026-04-12,2.02179241958141
2026-04-13,2.02179241958141
2026-04-14,3.032688629372115
2026-04-15,3.032688629372115
2026-04-16,3.032688629372115
2026-04-17,3.032688629372115
2026-04-18,2.02179241958141
2026-04-19,2.02179241958141
2026-04-20,3.032688629372115
2026-04-21,3.032688629372115
2026-04-22,3.032688629372115
2026-04-23,3.032688629372115
2026-04-24,7.076273468534936
2026-04-25,6.06537725874423
2026-04-26,3.032688629372115
2026-04-27,3.032688629372115
2026-04-28,3.032688629372115
2026-04-29,3.032688629372115
2026-04-30,3.032688629372115
2026-05-01,3.032688629372115
2026-05-02,3.032688629372115
2026-05-03,3.032688629372115
2026-05-04,3.032688629372115
2026-05-05,3.032688629372115
2026-05-06,3.032688629372115
2026-05-07,3.032688629372115
2026-05-08,3.032688629372115
2026-05-09,3.032688629372115
2026-05-10,2.02179241958141
2026-05-11,3.032688629372115
2026-05-12,3.032688629372115
2026-05-13,3.032688629372115
2026-05-14,4.04358483916282
2026-05-15,5.054481048953525
2026-05-16,3.032688629372115
2026-05-17,3.032688629372115
2026-05-18,3.032688629372115
2026-05-19,3.032688629372115
2026-05-20,3.032688629372115
2026-05-21,3.032688629372115
2026-05-22,3.032688629372115
2026-05-23,2.02179241958141
2026-05-24,3.032688629372115
2026-05-25,2.02179241958141
2026-05-26,3.032688629372115
2026-05-27,3.032688629372115
2026-05-28,3.032688629372115
2026-05-29,3.032688629372115
2026-05-30,3.032688629372115
2026-05-31,3.032688629372115
