Time,ups
2024-09-25,65.17173096316965
2024-09-26,67.03378041926021
2024-09-27,59.58558259489797
2024-09-28,56.79250841076213
2024-09-29,45.62021167421876
2024-09-30,64.24070623512438
2024-10-01,65.17173096316965
2024-10-02,67.03378041926021
2024-10-03,64.24070623512438
2024-10-04,65.17173096316965
2024-10-05,60.51660732294325
2024-10-06,43.7581622181282
2024-10-07,64.24070623512438
2024-10-08,66.10275569121494
2024-10-09,64.24070623512438
2024-10-10,64.24070623512438
2024-10-11,66.10275569121494
2024-10-12,59.58558259489797
2024-10-13,48.4132858583546
2024-10-14,71.68890405948662
2024-10-15,72.6199287875319
2024-10-16,70.75787933144134
2024-10-17,66.10275569121494
2024-10-18,67.03378041926021
2024-10-19,57.72353313880741
2024-10-20,42.82713749008292
2024-10-21,66.10275569121494
2024-10-22,67.9648051473055
2024-10-23,67.9648051473055
2024-10-24,67.03378041926021
2024-10-25,66.10275569121494
2024-10-26,55.86148368271685
2024-10-27,46.55123640226404
2024-10-28,65.17173096316965
2024-10-29,67.03378041926021
2024-10-30,60.51660732294325
2024-10-31,60.51660732294325
2024-11-01,62.37865677903381
2024-11-02,59.58558259489797
2024-11-03,48.4132858583546
2024-11-04,63.30968150707909
2024-11-05,59.58558259489797
2024-11-06,46.55123640226404
2024-11-07,63.30968150707909
2024-11-08,63.30968150707909
2024-11-09,56.79250841076213
2024-11-10,47.48226113030932
2024-11-11,80.06812661189414
2024-11-12,73.55095351557718
2024-11-13,70.75787933144134
2024-11-14,67.03378041926021
2024-11-15,64.24070623512438
2024-11-16,54.930458954671565
2024-11-17,46.55123640226404
2024-11-18,62.37865677903381
2024-11-19,72.6199287875319
2024-11-20,74.48197824362246
2024-11-21,67.03378041926021
2024-11-22,64.24070623512438
2024-11-23,60.51660732294325
2024-11-24,47.48226113030932
2024-11-25,67.03378041926021
2024-11-26,73.55095351557718
2024-11-27,76.34402769971302
2024-11-28,38.17201384985651
2024-11-29,58.65455786685269
2024-11-30,59.58558259489797
2024-12-01,52.137384770535725
2024-12-02,71.68890405948662
2024-12-03,78.20607715580358
2024-12-04,77.27505242775831
2024-12-05,75.41300297166775
2024-12-06,78.20607715580358
2024-12-07,73.55095351557718
2024-12-08,57.72353313880741
2024-12-09,74.48197824362246
2024-12-10,86.58529970821111
2024-12-11,78.20607715580358
2024-12-12,81.93017606798472
2024-12-13,75.41300297166775
2024-12-14,79.13710188384887
2024-12-15,63.30968150707909
2024-12-16,81.93017606798472
2024-12-17,89.37837389234696
2024-12-18,92.1714480764828
2024-12-19,93.10247280452808
2024-12-20,89.37837389234696
2024-12-21,81.93017606798472
2024-12-22,63.30968150707909
2024-12-23,92.1714480764828
2024-12-24,85.65427498016584
2024-12-25,33.516890209630105
2024-12-26,72.6199287875319
2024-12-27,76.34402769971302
2024-12-28,73.55095351557718
2024-12-29,59.58558259489797
2024-12-30,83.79222552407528
2024-12-31,91.24042334843752
2025-01-01,54.930458954671565
2025-01-02,79.13710188384887
2025-01-03,82.86120079602999
2025-01-04,75.41300297166775
2025-01-05,56.79250841076213
2025-01-06,75.41300297166775
2025-01-07,75.41300297166775
2025-01-08,77.27505242775831
2025-01-09,70.75787933144134
2025-01-10,71.68890405948662
2025-01-11,67.03378041926021
2025-01-12,52.137384770535725
2025-01-13,68.89582987535078
2025-01-14,73.55095351557718
2025-01-15,67.9648051473055
2025-01-16,71.68890405948662
2025-01-17,70.75787933144134
2025-01-18,64.24070623512438
2025-01-19,49.344310586399885
2025-01-20,69.82685460339606
2025-01-21,67.9648051473055
2025-01-22,68.89582987535078
2025-01-23,69.82685460339606
2025-01-24,68.89582987535078
2025-01-25,62.37865677903381
2025-01-26,51.206360042490445
2025-01-27,64.24070623512438
2025-01-28,67.9648051473055
2025-01-29,63.30968150707909
2025-01-30,67.9648051473055
2025-01-31,70.75787933144134
2025-02-01,64.24070623512438
2025-02-02,47.48226113030932
2025-02-03,58.65455786685269
2025-02-04,63.30968150707909
2025-02-05,62.37865677903381
2025-02-06,61.44763205098853
2025-02-07,61.44763205098853
2025-02-08,59.58558259489797
2025-02-09,45.62021167421876
2025-02-10,53.999434226626285
2025-02-11,64.24070623512438
2025-02-12,62.37865677903381
2025-02-13,64.24070623512438
2025-02-14,62.37865677903381
2025-02-15,53.999434226626285
2025-02-16,48.4132858583546
2025-02-17,68.89582987535078
2025-02-18,63.30968150707909
2025-02-19,60.51660732294325
2025-02-20,59.58558259489797
2025-02-21,59.58558259489797
2025-02-22,54.930458954671565
2025-02-23,44.68918694617348
2025-02-24,60.51660732294325
2025-02-25,66.10275569121494
2025-02-26,59.58558259489797
2025-02-27,60.51660732294325
2025-02-28,60.51660732294325
2025-03-01,49.344310586399885
2025-03-02,46.55123640226404
2025-03-03,58.65455786685269
2025-03-04,62.37865677903381
2025-03-05,61.44763205098853
2025-03-06,64.24070623512438
2025-03-07,59.58558259489797
2025-03-08,54.930458954671565
2025-03-09,46.55123640226404
2025-03-10,61.44763205098853
2025-03-11,66.10275569121494
2025-03-12,64.24070623512438
2025-03-13,60.51660732294325
2025-03-14,59.58558259489797
2025-03-15,52.137384770535725
2025-03-16,46.55123640226404
2025-03-17,60.51660732294325
2025-03-18,63.30968150707909
2025-03-19,63.30968150707909
2025-03-20,57.72353313880741
2025-03-21,57.72353313880741
2025-03-22,53.999434226626285
2025-03-23,45.62021167421876
2025-03-24,61.44763205098853
2025-03-25,63.30968150707909
2025-03-26,64.24070623512438
2025-03-27,61.44763205098853
2025-03-28,60.51660732294325
2025-03-29,53.999434226626285
2025-03-30,42.82713749008292
2025-03-31,58.65455786685269
2025-04-01,56.79250841076213
2025-04-02,57.72353313880741
2025-04-03,63.30968150707909
2025-04-04,62.37865677903381
2025-04-05,56.79250841076213
2025-04-06,46.55123640226404
2025-04-07,63.30968150707909
2025-04-08,64.24070623512438
2025-04-09,65.17173096316965
2025-04-10,61.44763205098853
2025-04-11,62.37865677903381
2025-04-12,57.72353313880741
2025-04-13,46.55123640226404
2025-04-14,60.51660732294325
2025-04-15,66.43985085136927
2025-04-16,62.49102183241859
2025-04-17,64.93094870591656
2025-04-18,58.07668044944528
2025-04-19,50.179022411543926
2025-04-20,35.89260848119393
2025-04-21,62.49102183241859
2025-04-22,62.956534196441226
2025-04-23,58.54219281346792
2025-04-24,58.54219281346792
2025-04-25,60.051094958920615
2025-04-26,54.1278514304946
2025-04-27,45.764681028570614
2025-04-28,60.51660732294326
2025-04-29,73.29411910784054
2025-04-30,73.29411910784054
2025-05-01,62.49102183241859
2025-05-02,66.43985085136927
2025-05-03,54.1278514304946
2025-05-04,45.764681028570614
2025-05-05,60.51660732294326
2025-05-06,62.49102183241859
2025-05-07,62.49102183241859
2025-05-08,60.982119686965895
2025-05-09,58.54219281346792
2025-05-10,54.593363794517245
2025-05-11,41.815852009619945
2025-05-12,62.956534196441226
2025-05-13,64.46543634189393
2025-05-14,62.956534196441226
2025-05-15,60.51660732294326
2025-05-16,58.42982776008314
2025-05-17,54.25626863436292
2025-05-18,43.82237082006236
2025-05-19,62.60338688580337
2025-05-20,64.69016644866348
2025-05-21,66.77694601152359
2025-05-22,64.69016644866348
2025-05-23,62.60338688580337
2025-05-24,56.34304819722303
2025-05-25,45.90915038292247
2025-05-26,47.99592994578258
2025-05-27,68.86372557438371
2025-05-28,70.95050513724382
2025-05-29,70.95050513724382
2025-05-30,66.77694601152359
2025-05-31,58.42982776008314
2025-06-01,45.90915038292247
2025-06-02,70.95050513724382
2025-06-03,70.95050513724382
2025-06-04,66.77694601152359
2025-06-05,66.77694601152359
2025-06-06,66.77694601152359
2025-06-07,54.25626863436292
2025-06-08,45.90915038292247
2025-06-09,64.69016644866348
2025-06-10,68.86372557438371
2025-06-11,66.77694601152359
2025-06-12,73.03728470010392
2025-06-13,64.69016644866348
2025-06-14,52.16948907150281
2025-06-15,43.82237082006236
2025-06-16,62.60338688580337
2025-06-17,66.77694601152359
2025-06-18,66.77694601152359
2025-06-19,68.86372557438371
2025-06-20,64.69016644866348
2025-06-21,54.25626863436292
2025-06-22,43.82237082006236
2025-06-23,64.69016644866348
2025-06-24,66.77694601152359
2025-06-25,64.69016644866348
2025-06-26,68.86372557438371
2025-06-27,68.86372557438371
2025-06-28,58.42982776008314
2025-06-29,43.82237082006236
2025-06-30,66.77694601152359
2025-07-01,73.03728470010392
2025-07-02,73.03728470010392
2025-07-03,77.21084382582416
2025-07-04,56.34304819722303
2025-07-05,58.42982776008314
2025-07-06,54.25626863436292
2025-07-07,77.21084382582416
2025-07-08,75.12406426296404
2025-07-09,73.03728470010392
2025-07-10,70.95050513724382
2025-07-11,75.12406426296404
2025-07-12,60.51660732294326
2025-07-13,54.25626863436292
2025-07-14,77.21084382582416
2025-07-15,79.29762338868426
2025-07-16,75.12406426296404
2025-07-17,75.12406426296404
2025-07-18,70.95050513724382
2025-07-19,62.60338688580337
2025-07-20,56.34304819722303
2025-07-21,81.38440295154437
2025-07-22,73.03728470010392
2025-07-23,73.03728470010392
2025-07-24,77.21084382582416
2025-07-25,66.77694601152359
2025-07-26,60.51660732294326
2025-07-27,52.16948907150281
2025-07-28,75.12406426296404
2025-07-29,75.12406426296404
2025-07-30,77.21084382582416
2025-07-31,73.03728470010392
2025-08-01,70.95050513724382
2025-08-02,62.60338688580337
2025-08-03,45.90915038292247
2025-08-04,70.95050513724382
2025-08-05,70.95050513724382
2025-08-06,75.12406426296404
2025-08-07,68.86372557438371
2025-08-08,68.86372557438371
2025-08-09,56.34304819722303
2025-08-10,50.082709508642694
2025-08-11,70.95050513724382
2025-08-12,70.95050513724382
2025-08-13,75.12406426296404
2025-08-14,66.77694601152359
2025-08-15,68.86372557438371
2025-08-16,54.25626863436292
2025-08-17,50.082709508642694
2025-08-18,68.86372557438371
2025-08-19,68.86372557438371
2025-08-20,66.77694601152359
2025-08-21,66.77694601152359
2025-08-22,64.69016644866348
2025-08-23,54.25626863436292
2025-08-24,52.16948907150281
2025-08-25,66.77694601152359
2025-08-26,66.77694601152359
2025-08-27,66.77694601152359
2025-08-28,64.69016644866348
2025-08-29,60.51660732294326
2025-08-30,52.16948907150281
2025-08-31,50.082709508642694
2025-09-01,52.16948907150281
2025-09-02,68.86372557438371
2025-09-03,68.86372557438371
2025-09-04,64.69016644866348
2025-09-05,64.69016644866348
2025-09-06,54.25626863436292
2025-09-07,41.735591257202245
2025-09-08,68.86372557438371
2025-09-09,64.69016644866348
2025-09-10,60.51660732294326
2025-09-11,58.42982776008314
2025-09-12,58.42982776008314
2025-09-13,50.082709508642694
2025-09-14,43.82237082006236
2025-09-15,62.60338688580337
2025-09-16,62.60338688580337
2025-09-17,64.69016644866348
2025-09-18,62.60338688580337
2025-09-19,68.86372557438371
2025-09-20,54.25626863436292
2025-09-21,41.735591257202245
2025-09-22,62.60338688580337
2025-09-23,68.86372557438371
2025-09-24,62.60338688580337
2025-09-25,62.60338688580337
2025-09-26,62.60338688580337
2025-09-27,56.34304819722303
2025-09-28,41.735591257202245
2025-09-29,64.69016644866348
2025-09-30,64.69016644866348
2025-10-01,64.69016644866348
2025-10-02,64.69016644866348
2025-10-03,62.60338688580337
2025-10-04,54.25626863436292
2025-10-05,45.90915038292247
2025-10-06,66.77694601152359
2025-10-07,64.69016644866348
2025-10-08,64.69016644866348
2025-10-09,64.69016644866348
2025-10-10,62.60338688580337
2025-10-11,58.42982776008314
2025-10-12,52.16948907150281
2025-10-13,73.03728470010392
2025-10-14,66.77694601152359
2025-10-15,66.77694601152359
2025-10-16,64.69016644866348
2025-10-17,64.69016644866348
2025-10-18,54.25626863436292
2025-10-19,43.82237082006236
2025-10-20,66.77694601152359
2025-10-21,68.86372557438371
2025-10-22,66.77694601152359
2025-10-23,64.69016644866348
2025-10-24,68.86372557438371
2025-10-25,54.25626863436292
2025-10-26,50.082709508642694
2025-10-27,62.60338688580337
2025-10-28,70.95050513724382
2025-10-29,73.03728470010392
2025-10-30,70.95050513724382
2025-10-31,64.69016644866348
2025-11-01,56.34304819722303
2025-11-02,50.082709508642694
2025-11-03,64.69016644866348
2025-11-04,85.5579620772646
2025-11-05,208.67795628601124
2025-11-06,125.20677377160673
2025-11-07,98.07863945442527
2025-11-08,83.47118251440449
2025-11-09,62.60338688580337
2025-11-10,70.95050513724382
2025-11-11,77.21084382582416
2025-11-12,68.86372557438371
2025-11-13,64.69016644866348
2025-11-14,64.69016644866348
2025-11-15,54.25626863436292
2025-11-16,50.082709508642694
2025-11-17,60.51660732294326
2025-11-18,66.77694601152359
2025-11-19,66.77694601152359
2025-11-20,68.86372557438371
2025-11-21,68.86372557438371
2025-11-22,58.42982776008314
2025-11-23,54.25626863436292
2025-11-24,66.77694601152359
2025-11-25,73.03728470010392
2025-11-26,83.47118251440449
2025-11-27,39.64881169434213
2025-11-28,56.34304819722303
2025-11-29,58.42982776008314
2025-11-30,56.34304819722303
2025-12-01,68.86372557438371
2025-12-02,75.12406426296404
2025-12-03,79.29762338868426
2025-12-04,79.29762338868426
2025-12-05,73.03728470010392
2025-12-06,75.12406426296404
2025-12-07,60.51660732294326
2025-12-08,77.21084382582416
2025-12-09,83.47118251440449
2025-12-10,75.12406426296404
2025-12-11,75.15152188879115
2025-12-12,74.64355581098968
2025-12-13,72.58423387395666
2025-12-14,66.40626806285766
2025-12-15,77.21084382582416
2025-12-16,79.27016576285716
2025-12-17,81.83745377769165
2025-12-18,83.38880963692317
2025-12-19,79.77813184065863
2025-12-20,79.27016576285716
2025-12-21,71.03287801472514
2025-12-22,89.56677544802218
2025-12-23,101.92270707022023
2025-12-24,93.6854193220882
2025-12-25,40.14304895923006
2025-12-26,72.58423387395666
2025-12-27,69.48152215549361
2025-12-28,62.795590266593116
2025-12-29,77.21084382582416
2025-12-30,81.32948769989017
2025-12-31,82.8808435591217
2026-01-01,52.49898058142809
2026-01-02,70.52491193692367
2026-01-03,71.54084409252661
2026-01-04,60.73626832956011
2026-01-05,71.03287801472514
2026-01-06,72.58423387395666
2026-01-07,64.85491220362613
2026-01-08,63.30355634439459
2026-01-09,64.85491220362613
2026-01-10,64.00372580298581
2026-01-11,51.81253993575042
2026-01-12,60.955929336176965
2026-01-13,65.01965795858877
2026-01-14,57.90813286936812
2026-01-15,59.93999718057402
2026-01-16,60.955929336176965
2026-01-17,58.92406502497107
2026-01-18,48.764743468941575
2026-01-19,72.13118304780942
2026-01-20,64.00372580298581
2026-01-21,66.03559011419172
2026-01-22,66.03559011419172
2026-01-23,60.955929336176965
2026-01-24,52.828472091353376
2026-01-25,39.62135406851503
2026-01-26,53.84440424695632
2026-01-27,64.00372580298581
2026-01-28,65.01965795858877
2026-01-29,69.08338658100057
2026-01-30,69.08338658100057
2026-01-31,69.08338658100057
2026-02-01,55.876268558162224
2026-02-02,59.93999718057402
2026-02-03,65.01965795858877
2026-02-04,66.03559011419172
2026-02-05,62.987793647382865
2026-02-06,58.92406502497107
2026-02-07,55.876268558162224
2026-02-08,47.74881131333863
2026-02-09,52.828472091353376
2026-02-10,64.00372580298581
2026-02-11,65.01965795858877
2026-02-12,61.97186149177992
2026-02-13,61.97186149177992
2026-02-14,56.89220071376517
2026-02-15,51.81253993575042
2026-02-16,69.08338658100057
2026-02-17,57.90813286936812
2026-02-18,59.93999718057402
2026-02-19,67.05152226979466
2026-02-20,59.93999718057402
2026-02-21,57.90813286936812
2026-02-22,47.74881131333863
2026-02-23,53.84440424695632
2026-02-24,59.93999718057402
2026-02-25,61.97186149177992
2026-02-26,62.987793647382865
2026-02-27,59.93999718057402
2026-02-28,54.86033640255927
2026-03-01,47.74881131333863
2026-03-02,56.89220071376517
2026-03-03,64.00372580298581
2026-03-04,65.01965795858877
2026-03-05,64.00372580298581
2026-03-06,64.00372580298581
2026-03-07,55.876268558162224
2026-03-08,47.74881131333863
2026-03-09,60.955929336176965
2026-03-10,64.00372580298581
2026-03-11,61.97186149177992
2026-03-12,59.93999718057402
2026-03-13,61.97186149177992
2026-03-14,55.876268558162224
2026-03-15,48.764743468941575
2026-03-16,58.92406502497107
2026-03-17,64.00372580298581
2026-03-18,65.01965795858877
2026-03-19,64.00372580298581
2026-03-20,61.97186149177992
2026-03-21,55.876268558162224
2026-03-22,48.764743468941575
2026-03-23,62.987793647382865
2026-03-24,65.01965795858877
2026-03-25,61.97186149177992
2026-03-26,58.92406502497107
2026-03-27,57.90813286936812
2026-03-28,54.86033640255927
2026-03-29,50.796607780147475
2026-03-30,60.955929336176965
2026-03-31,67.05152226979466
2026-04-01,64.00372580298581
2026-04-02,60.955929336176965
2026-04-03,60.955929336176965
2026-04-04,53.84440424695632
2026-04-05,39.62135406851503
2026-04-06,65.01965795858877
2026-04-07,66.03559011419172
2026-04-08,61.97186149177992
2026-04-09,58.92406502497107
2026-04-10,59.93999718057402
2026-04-11,55.876268558162224
2026-04-12,46.732879157735674
2026-04-13,59.93999718057402
2026-04-14,61.97186149177992
2026-04-15,59.93999718057402
2026-04-16,60.955929336176965
2026-04-17,59.93999718057402
2026-04-18,52.828472091353376
2026-04-19,44.70101484652977
2026-04-20,60.955929336176965
2026-04-21,64.00372580298581
2026-04-22,62.987793647382865
2026-04-23,57.90813286936812
2026-04-24,57.90813286936812
2026-04-25,51.81253993575042
2026-04-26,48.764743468941575
2026-04-27,58.92406502497107
2026-04-28,61.97186149177992
2026-04-29,60.955929336176965
2026-04-30,59.93999718057402
2026-05-01,58.92406502497107
2026-05-02,52.828472091353376
2026-05-03,48.764743468941575
2026-05-04,61.97186149177992
2026-05-05,61.97186149177992
2026-05-06,65.01965795858877
2026-05-07,61.97186149177992
2026-05-08,59.93999718057402
2026-05-09,54.86033640255927
2026-05-10,43.685082690926826
2026-05-11,59.93999718057402
2026-05-12,62.987793647382865
2026-05-13,64.00372580298581
2026-05-14,62.987793647382865
2026-05-15,61.97186149177992
2026-05-16,56.89220071376517
2026-05-17,46.732879157735674
2026-05-18,64.00372580298581
2026-05-19,65.01965795858877
2026-05-20,65.01965795858877
2026-05-21,66.03559011419172
2026-05-22,64.00372580298581
2026-05-23,61.97186149177992
2026-05-24,51.81253993575042
2026-05-25,58.92406502497107
2026-05-26,68.06745442539761
2026-05-27,69.08338658100057
2026-05-28,69.08338658100057
2026-05-29,68.06745442539761
2026-05-30,60.955929336176965
2026-05-31,49.78067562454452
