Time,olympics
2024-11-05,0.36363636363636365
2024-11-06,0.30303030303030304
2024-11-07,0.4545454545454546
2024-11-08,0.42424242424242425
2024-11-09,0.4545454545454546
2024-11-10,0.42424242424242425
2024-11-11,0.3939393939393939
2024-11-12,0.3939393939393939
2024-11-13,0.5757575757575758
2024-11-14,0.42424242424242425
2024-11-15,0.3939393939393939
2024-11-16,0.5454545454545454
2024-11-17,0.42424242424242425
2024-11-18,0.42424242424242425
2024-11-19,0.42424242424242425
2024-11-20,0.3939393939393939
2024-11-21,0.36363636363636365
2024-11-22,0.33333333333333337
2024-11-23,0.30303030303030304
2024-11-24,0.36363636363636365
2024-11-25,0.33333333333333337
2024-11-26,0.30303030303030304
2024-11-27,0.36363636363636365
2024-11-28,0.3939393939393939
2024-11-29,0.33333333333333337
2024-11-30,0.33333333333333337
2024-12-01,0.33333333333333337
2024-12-02,0.33333333333333337
2024-12-03,0.36363636363636365
2024-12-04,0.36363636363636365
2024-12-05,0.36363636363636365
2024-12-06,0.36363636363636365
2024-12-07,0.3939393939393939
2024-12-08,0.3939393939393939
2024-12-09,0.36363636363636365
2024-12-10,0.36363636363636365
2024-12-11,0.36363636363636365
2024-12-12,0.36363636363636365
2024-12-13,0.33333333333333337
2024-12-14,0.33333333333333337
2024-12-15,0.33333333333333337
2024-12-16,0.36363636363636365
2024-12-17,0.36363636363636365
2024-12-18,0.33333333333333337
2024-12-19,0.33333333333333337
2024-12-20,0.33333333333333337
2024-12-21,0.30303030303030304
2024-12-22,0.33333333333333337
2024-12-23,0.2727272727272727
2024-12-24,0.30303030303030304
2024-12-25,0.33333333333333337
2024-12-26,0.33333333333333337
2024-12-27,0.33333333333333337
2024-12-28,0.36363636363636365
2024-12-29,0.3939393939393939
2024-12-30,0.30303030303030304
2024-12-31,0.33333333333333337
2025-01-01,0.42424242424242425
2025-01-02,0.33333333333333337
2025-01-03,0.33333333333333337
2025-01-04,0.33333333333333337
2025-01-05,0.36363636363636365
2025-01-06,0.36363636363636365
2025-01-07,0.36363636363636365
2025-01-08,0.36363636363636365
2025-01-09,0.4545454545454546
2025-01-10,0.4545454545454546
2025-01-11,0.5454545454545454
2025-01-12,0.48484848484848486
2025-01-13,0.42424242424242425
2025-01-14,0.4545454545454546
2025-01-15,0.4545454545454546
2025-01-16,0.4545454545454546
2025-01-17,0.3939393939393939
2025-01-18,0.42424242424242425
2025-01-19,0.42424242424242425
2025-01-20,0.36363636363636365
2025-01-21,0.36363636363636365
2025-01-22,0.36363636363636365
2025-01-23,0.6363636363636364
2025-01-24,0.4545454545454546
2025-01-25,0.5757575757575758
2025-01-26,0.48484848484848486
2025-01-27,0.3939393939393939
2025-01-28,0.3939393939393939
2025-01-29,0.4545454545454546
2025-01-30,0.4545454545454546
2025-01-31,0.42424242424242425
2025-02-01,0.36363636363636365
2025-02-02,0.4545454545454546
2025-02-03,0.3939393939393939
2025-02-04,0.3939393939393939
2025-02-05,0.4545454545454546
2025-02-06,0.5151515151515151
2025-02-07,0.4545454545454546
2025-02-08,0.48484848484848486
2025-02-09,0.5151515151515151
2025-02-10,0.5151515151515151
2025-02-11,0.4545454545454546
2025-02-12,0.5757575757575758
2025-02-13,0.5151515151515151
2025-02-14,0.48484848484848486
2025-02-15,0.48484848484848486
2025-02-16,0.696969696969697
2025-02-17,0.48484848484848486
2025-02-18,0.6060606060606061
2025-02-19,0.6666666666666667
2025-02-20,0.5757575757575758
2025-02-21,0.9696969696969697
2025-02-22,0.6060606060606061
2025-02-23,0.6363636363636364
2025-02-24,0.5151515151515151
2025-02-25,0.48484848484848486
2025-02-26,0.48484848484848486
2025-02-27,0.48484848484848486
2025-02-28,0.4545454545454546
2025-03-01,0.48484848484848486
2025-03-02,0.6666666666666667
2025-03-03,0.4545454545454546
2025-03-04,0.42424242424242425
2025-03-05,0.42424242424242425
2025-03-06,0.4545454545454546
2025-03-07,0.4545454545454546
2025-03-08,0.3939393939393939
2025-03-09,0.4545454545454546
2025-03-10,0.42424242424242425
2025-03-11,0.3939393939393939
2025-03-12,0.3939393939393939
2025-03-13,0.3939393939393939
2025-03-14,0.36363636363636365
2025-03-15,0.4545454545454546
2025-03-16,0.4545454545454546
2025-03-17,0.36363636363636365
2025-03-18,0.36363636363636365
2025-03-19,0.36363636363636365
2025-03-20,0.3939393939393939
2025-03-21,0.36363636363636365
2025-03-22,0.3939393939393939
2025-03-23,0.42424242424242425
2025-03-24,0.3939393939393939
2025-03-25,0.36363636363636365
2025-03-26,0.3939393939393939
2025-03-27,0.42424242424242425
2025-03-28,0.3939393939393939
2025-03-29,0.48484848484848486
2025-03-30,0.4545454545454546
2025-03-31,0.3939393939393939
2025-04-01,0.42424242424242425
2025-04-02,0.3939393939393939
2025-04-03,0.36363636363636365
2025-04-04,0.33333333333333337
2025-04-05,0.33333333333333337
2025-04-06,0.36363636363636365
2025-04-07,0.36363636363636365
2025-04-08,0.36363636363636365
2025-04-09,0.3939393939393939
2025-04-10,0.3939393939393939
2025-04-11,0.36363636363636365
2025-04-12,0.3939393939393939
2025-04-13,0.3939393939393939
2025-04-14,0.36363636363636365
2025-04-15,0.4150596877869605
2025-04-16,0.42699724517906334
2025-04-17,0.42102846648301195
2025-04-18,0.36685032139577595
2025-04-19,0.36685032139577595
2025-04-20,0.42102846648301195
2025-04-21,0.3939393939393939
2025-04-22,0.36685032139577595
2025-04-23,0.3939393939393939
2025-04-24,0.3999081726354453
2025-04-25,0.36685032139577595
2025-04-26,0.4931129476584022
2025-04-27,0.36685032139577595
2025-04-28,0.3939393939393939
2025-04-29,0.38797061524334253
2025-04-30,0.3939393939393939
2025-05-01,0.38797061524334253
2025-05-02,0.38797061524334253
2025-05-03,0.38797061524334253
2025-05-04,0.42699724517906334
2025-05-05,0.3999081726354453
2025-05-06,0.38797061524334253
2025-05-07,0.42102846648301195
2025-05-08,0.3999081726354453
2025-05-09,0.42102846648301195
2025-05-10,0.3337924701561065
2025-05-11,0.38797061524334253
2025-05-12,0.3939393939393939
2025-05-13,0.42102846648301195
2025-05-14,0.3939393939393939
2025-05-15,0.4178145087235996
2025-05-16,0.37006427915518825
2025-05-17,0.3581267217630854
2025-05-18,0.3939393939393939
2025-05-19,0.3939393939393939
2025-05-20,0.44168962350780533
2025-05-21,0.4894398530762167
2025-05-22,0.4178145087235996
2025-05-23,0.3820018365472911
2025-05-24,0.37006427915518825
2025-05-25,0.40587695133149676
2025-05-26,0.3820018365472911
2025-05-27,0.3820018365472911
2025-05-28,0.3939393939393939
2025-05-29,0.3820018365472911
2025-05-30,0.37006427915518825
2025-05-31,0.3939393939393939
2025-06-01,0.4178145087235996
2025-06-02,0.3939393939393939
2025-06-03,0.3939393939393939
2025-06-04,0.5610651974288338
2025-06-05,0.44168962350780533
2025-06-06,0.465564738292011
2025-06-07,0.5013774104683195
2025-06-08,0.5371900826446281
2025-06-09,0.465564738292011
2025-06-10,0.44168962350780533
2025-06-11,0.44168962350780533
2025-06-12,0.44168962350780533
2025-06-13,0.3939393939393939
2025-06-14,0.3939393939393939
2025-06-15,0.45362718089990817
2025-06-16,0.3820018365472911
2025-06-17,0.37006427915518825
2025-06-18,0.37006427915518825
2025-06-19,0.34618916437098257
2025-06-20,0.3939393939393939
2025-06-21,0.44168962350780533
2025-06-22,0.40587695133149676
2025-06-23,0.3939393939393939
2025-06-24,0.3820018365472911
2025-06-25,0.3581267217630854
2025-06-26,0.3939393939393939
2025-06-27,0.37006427915518825
2025-06-28,0.3820018365472911
2025-06-29,0.4297520661157025
2025-06-30,0.37006427915518825
2025-07-01,0.34618916437098257
2025-07-02,0.465564738292011
2025-07-03,0.4178145087235996
2025-07-04,0.44168962350780533
2025-07-05,0.5133149678604224
2025-07-06,0.44168962350780533
2025-07-07,0.37006427915518825
2025-07-08,0.3820018365472911
2025-07-09,0.44168962350780533
2025-07-10,0.37006427915518825
2025-07-11,0.47750229568411384
2025-07-12,0.4178145087235996
2025-07-13,0.45362718089990817
2025-07-14,0.4297520661157025
2025-07-15,0.40587695133149676
2025-07-16,0.4178145087235996
2025-07-17,0.45362718089990817
2025-07-18,0.37006427915518825
2025-07-19,0.549127640036731
2025-07-20,0.6326905417814509
2025-07-21,0.5013774104683195
2025-07-22,0.44168962350780533
2025-07-23,0.4894398530762167
2025-07-24,0.4297520661157025
2025-07-25,0.4297520661157025
2025-07-26,0.5610651974288338
2025-07-27,0.6446280991735537
2025-07-28,0.4894398530762167
2025-07-29,0.5610651974288338
2025-07-30,0.6088154269972451
2025-07-31,0.6088154269972451
2025-08-01,0.5730027548209367
2025-08-02,0.5371900826446281
2025-08-03,0.5252525252525252
2025-08-04,0.4178145087235996
2025-08-05,0.4894398530762167
2025-08-06,0.5013774104683195
2025-08-07,0.4178145087235996
2025-08-08,0.40587695133149676
2025-08-09,0.465564738292011
2025-08-10,0.5371900826446281
2025-08-11,0.47750229568411384
2025-08-12,0.3581267217630854
2025-08-13,0.34618916437098257
2025-08-14,0.3581267217630854
2025-08-15,0.37006427915518825
2025-08-16,0.3581267217630854
2025-08-17,0.37006427915518825
2025-08-18,0.34618916437098257
2025-08-19,0.40587695133149676
2025-08-20,0.34618916437098257
2025-08-21,0.3581267217630854
2025-08-22,0.3581267217630854
2025-08-23,0.37006427915518825
2025-08-24,0.44168962350780533
2025-08-25,0.3342516069788797
2025-08-26,0.8475665748393021
2025-08-27,0.37006427915518825
2025-08-28,0.34618916437098257
2025-08-29,0.3342516069788797
2025-08-30,0.3342516069788797
2025-08-31,0.3581267217630854
2025-09-01,0.32231404958677684
2025-09-02,0.34618916437098257
2025-09-03,0.34618916437098257
2025-09-04,0.3581267217630854
2025-09-05,0.47750229568411384
2025-09-06,0.37006427915518825
2025-09-07,0.3581267217630854
2025-09-08,0.37006427915518825
2025-09-09,0.3820018365472911
2025-09-10,0.34618916437098257
2025-09-11,0.32231404958677684
2025-09-12,0.310376492194674
2025-09-13,0.3581267217630854
2025-09-14,0.40587695133149676
2025-09-15,0.4178145087235996
2025-09-16,0.3581267217630854
2025-09-17,0.44168962350780533
2025-09-18,0.3939393939393939
2025-09-19,0.4178145087235996
2025-09-20,0.4178145087235996
2025-09-21,0.44168962350780533
2025-09-22,0.40587695133149676
2025-09-23,0.3820018365472911
2025-09-24,0.37006427915518825
2025-09-25,0.3581267217630854
2025-09-26,0.3820018365472911
2025-09-27,0.3939393939393939
2025-09-28,0.40587695133149676
2025-09-29,0.5610651974288338
2025-09-30,0.3581267217630854
2025-10-01,0.34618916437098257
2025-10-02,0.34618916437098257
2025-10-03,0.34618916437098257
2025-10-04,0.32231404958677684
2025-10-05,0.3581267217630854
2025-10-06,0.4178145087235996
2025-10-07,0.3581267217630854
2025-10-08,0.37006427915518825
2025-10-09,0.3581267217630854
2025-10-10,0.3342516069788797
2025-10-11,0.3342516069788797
2025-10-12,0.4178145087235996
2025-10-13,0.40587695133149676
2025-10-14,0.3939393939393939
2025-10-15,0.4297520661157025
2025-10-16,0.44168962350780533
2025-10-17,0.37006427915518825
2025-10-18,0.4297520661157025
2025-10-19,0.4297520661157025
2025-10-20,0.4178145087235996
2025-10-21,0.34618916437098257
2025-10-22,0.37006427915518825
2025-10-23,0.3820018365472911
2025-10-24,0.34618916437098257
2025-10-25,0.37006427915518825
2025-10-26,0.3939393939393939
2025-10-27,0.40587695133149676
2025-10-28,0.3581267217630854
2025-10-29,0.549127640036731
2025-10-30,0.465564738292011
2025-10-31,0.3939393939393939
2025-11-01,0.3820018365472911
2025-11-02,0.4297520661157025
2025-11-03,0.40587695133149676
2025-11-04,0.3820018365472911
2025-11-05,0.4178145087235996
2025-11-06,0.3939393939393939
2025-11-07,0.4178145087235996
2025-11-08,0.40587695133149676
2025-11-09,0.47750229568411384
2025-11-10,0.5849403122130394
2025-11-11,0.45362718089990817
2025-11-12,0.47750229568411384
2025-11-13,0.45362718089990817
2025-11-14,0.4178145087235996
2025-11-15,0.45362718089990817
2025-11-16,0.6088154269972451
2025-11-17,0.5252525252525252
2025-11-18,0.4178145087235996
2025-11-19,0.465564738292011
2025-11-20,0.44168962350780533
2025-11-21,0.4178145087235996
2025-11-22,0.40587695133149676
2025-11-23,0.45362718089990817
2025-11-24,0.4894398530762167
2025-11-25,0.44168962350780533
2025-11-26,0.47750229568411384
2025-11-27,0.9550045913682277
2025-11-28,0.7043158861340679
2025-11-29,0.47750229568411384
2025-11-30,0.549127640036731
2025-12-01,0.5610651974288338
2025-12-02,0.45362718089990817
2025-12-03,0.47750229568411384
2025-12-04,0.5730027548209367
2025-12-05,0.5849403122130394
2025-12-06,0.6685032139577594
2025-12-07,0.6446280991735537
2025-12-08,0.7281910009182736
2025-12-09,0.549127640036731
2025-12-10,0.6326905417814509
2025-12-11,0.6088154269972452
2025-12-12,0.6505968778696052
2025-12-13,0.662534435261708
2025-12-14,0.6147842056932966
2025-12-15,0.6565656565656566
2025-12-16,0.620752984389348
2025-12-17,0.6147842056932966
2025-12-18,0.6267217630853994
2025-12-19,0.6147842056932966
2025-12-20,0.5849403122130394
2025-12-21,0.6088154269972452
2025-12-22,0.6446280991735537
2025-12-23,0.578971533516988
2025-12-24,0.6088154269972452
2025-12-25,0.6744719926538107
2025-12-26,0.6386593204775023
2025-12-27,0.662534435261708
2025-12-28,0.7580348943985307
2025-12-29,0.7938475665748392
2025-12-30,0.6446280991735537
2025-12-31,0.7281910009182736
2026-01-01,0.8236914600550964
2026-01-02,0.7938475665748392
2026-01-03,0.859504132231405
2026-01-04,0.8236914600550964
2026-01-05,1.2295684113865932
2026-01-06,0.7938475665748392
2026-01-07,0.8535353535353536
2026-01-08,1.2295684113865932
2026-01-09,1.241505968778696
2026-01-10,1.2892561983471074
2026-01-11,1.2892561983471074
2026-01-12,1.2892561983471074
2026-01-13,1.2892561983471074
2026-01-14,2.5785123966942147
2026-01-15,1.2892561983471074
2026-01-16,1.2892561983471074
2026-01-17,1.2892561983471074
2026-01-18,1.2892561983471074
2026-01-19,1.933884297520661
2026-01-20,1.2892561983471074
2026-01-21,1.2892561983471074
2026-01-22,1.2892561983471074
2026-01-23,1.2892561983471074
2026-01-24,1.2892561983471074
2026-01-25,1.933884297520661
2026-01-26,1.933884297520661
2026-01-27,1.933884297520661
2026-01-28,1.933884297520661
2026-01-29,1.2892561983471074
2026-01-30,1.933884297520661
2026-01-31,2.5785123966942147
2026-02-01,3.2231404958677685
2026-02-02,3.2231404958677685
2026-02-03,3.2231404958677685
2026-02-04,27.719008264462808
2026-02-05,16.760330578512395
2026-02-06,36.099173553719005
2026-02-07,64.46280991735537
2026-02-08,33.52066115702479
2026-02-09,18.694214876033058
2026-02-10,18.049586776859503
2026-02-11,19.33884297520661
2026-02-12,16.760330578512395
2026-02-13,34.8099173553719
2026-02-14,25.785123966942148
2026-02-15,36.74380165289256
2026-02-16,24.49586776859504
2026-02-17,12.892561983471074
2026-02-18,15.471074380165287
2026-02-19,35.45454545454545
2026-02-20,29.008264462809915
2026-02-21,21.27272727272727
2026-02-22,52.21487603305785
2026-02-23,18.694214876033058
2026-02-24,4.512396694214876
2026-02-25,3.2231404958677685
2026-02-26,1.933884297520661
2026-02-27,1.933884297520661
2026-02-28,1.2892561983471074
2026-03-01,1.2892561983471074
2026-03-02,1.2892561983471074
2026-03-03,0.6446280991735537
2026-03-04,0.6446280991735537
2026-03-05,0.6446280991735537
2026-03-06,0.6446280991735537
2026-03-07,0.6446280991735537
2026-03-08,0.6446280991735537
2026-03-09,0.6446280991735537
2026-03-10,0.6446280991735537
2026-03-11,0.6446280991735537
2026-03-12,0.6446280991735537
2026-03-13,0.6446280991735537
2026-03-14,0.6446280991735537
2026-03-15,0.6446280991735537
2026-03-16,0.6446280991735537
2026-03-17,0.6446280991735537
2026-03-18,0.6446280991735537
2026-03-19,0.6446280991735537
2026-03-20,0.6446280991735537
2026-03-21,0.6446280991735537
2026-03-22,0.6446280991735537
2026-03-23,0.6446280991735537
2026-03-24,0.6446280991735537
2026-03-25,0.6446280991735537
2026-03-26,0.6446280991735537
2026-03-27,0.6446280991735537
2026-03-28,0.6446280991735537
2026-03-29,0.6446280991735537
2026-03-30,0.6446280991735537
2026-03-31,0.6446280991735537
2026-04-01,0.6446280991735537
2026-04-02,0.6446280991735537
2026-04-03,0.6446280991735537
2026-04-04,0.6446280991735537
2026-04-05,0.6446280991735537
2026-04-06,0.6446280991735537
2026-04-07,0.6446280991735537
2026-04-08,1.2892561983471074
2026-04-09,0.6446280991735537
2026-04-10,0.6446280991735537
2026-04-11,0.6446280991735537
2026-04-12,0.6446280991735537
2026-04-13,0.6446280991735537
2026-04-14,0.6446280991735537
2026-04-15,0.6446280991735537
2026-04-16,0.6446280991735537
2026-04-17,0.6446280991735537
2026-04-18,0.6446280991735537
2026-04-19,0.6446280991735537
2026-04-20,0.6446280991735537
2026-04-21,0.6446280991735537
2026-04-22,0.6446280991735537
2026-04-23,0.6446280991735537
2026-04-24,0.6446280991735537
2026-04-25,0.6446280991735537
2026-04-26,0.6446280991735537
2026-04-27,0.6446280991735537
2026-04-28,0.6446280991735537
2026-04-29,0.6446280991735537
2026-04-30,0.6446280991735537
2026-05-01,0.6446280991735537
2026-05-02,0.6446280991735537
2026-05-03,0.6446280991735537
2026-05-04,0.6446280991735537
2026-05-05,0.6446280991735537
2026-05-06,0.6446280991735537
2026-05-07,0.6446280991735537
2026-05-08,0.6446280991735537
2026-05-09,0.6446280991735537
2026-05-10,0.6446280991735537
2026-05-11,0.6446280991735537
2026-05-12,0.6446280991735537
2026-05-13,0.6446280991735537
2026-05-14,0.6446280991735537
2026-05-15,0.6446280991735537
2026-05-16,0.6446280991735537
2026-05-17,0.6446280991735537
2026-05-18,0.6446280991735537
2026-05-19,0.6446280991735537
2026-05-20,0.6446280991735537
2026-05-21,0.6446280991735537
2026-05-22,0.6446280991735537
2026-05-23,0.6446280991735537
2026-05-24,0.6446280991735537
2026-05-25,0.6446280991735537
2026-05-26,0.6446280991735537
2026-05-27,0.6446280991735537
2026-05-28,0.6446280991735537
2026-05-29,0.6446280991735537
2026-05-30,0.6446280991735537
2026-05-31,0.6446280991735537
