Time,paramount_plus
2024-09-23,30.734963738920236
2024-09-24,26.769161966156332
2024-09-25,27.76061240934731
2024-09-26,27.76061240934731
2024-09-27,23.794810636583406
2024-09-28,30.734963738920236
2024-09-29,51.555423045930716
2024-09-30,24.786261079774384
2024-10-01,31.72641418211121
2024-10-02,29.743513295729258
2024-10-03,29.743513295729258
2024-10-04,24.786261079774384
2024-10-05,29.743513295729258
2024-10-06,46.59817082997584
2024-10-07,25.777711522965358
2024-10-08,23.794810636583406
2024-10-09,20.82045930701048
2024-10-10,21.81190975020146
2024-10-11,20.82045930701048
2024-10-12,28.752062852538284
2024-10-13,46.59817082997584
2024-10-14,28.752062852538284
2024-10-15,25.777711522965358
2024-10-16,22.803360193392432
2024-10-17,23.794810636583406
2024-10-18,26.769161966156332
2024-10-19,32.717864625302184
2024-10-20,41.64091861402096
2024-10-21,25.777711522965358
2024-10-22,29.743513295729258
2024-10-23,31.72641418211121
2024-10-24,26.769161966156332
2024-10-25,25.777711522965358
2024-10-26,30.734963738920236
2024-10-27,55.52122481869462
2024-10-28,30.734963738920236
2024-10-29,25.777711522965358
2024-10-30,28.752062852538284
2024-10-31,25.777711522965358
2024-11-01,29.743513295729258
2024-11-02,35.69221595487511
2024-11-03,50.56397260273974
2024-11-04,31.72641418211121
2024-11-05,31.72641418211121
2024-11-06,25.777711522965358
2024-11-07,30.734963738920236
2024-11-08,28.752062852538284
2024-11-09,39.65801772763901
2024-11-10,79.31603545527803
2024-11-11,99.14504431909754
2024-11-12,41.64091861402096
2024-11-13,32.717864625302184
2024-11-14,30.734963738920236
2024-11-15,29.743513295729258
2024-11-16,32.717864625302184
2024-11-17,56.51267526188559
2024-11-18,46.59817082997584
2024-11-19,33.70931506849316
2024-11-20,32.717864625302184
2024-11-21,31.72641418211121
2024-11-22,31.72641418211121
2024-11-23,38.666567284448035
2024-11-24,51.555423045930716
2024-11-25,45.606720386784865
2024-11-26,40.64946817082999
2024-11-27,51.555423045930716
2024-11-28,69.40153102336828
2024-11-29,54.52977437550364
2024-11-30,49.57252215954877
2024-12-01,65.43572925060437
2024-12-02,51.555423045930716
2024-12-03,40.64946817082999
2024-12-04,39.65801772763901
2024-12-05,31.72641418211121
2024-12-06,32.717864625302184
2024-12-07,38.666567284448035
2024-12-08,50.56397260273974
2024-12-09,37.675116841257065
2024-12-10,37.675116841257065
2024-12-11,37.675116841257065
2024-12-12,34.70076551168414
2024-12-13,33.70931506849316
2024-12-14,44.61526994359389
2024-12-15,59.487026591458516
2024-12-16,42.63236905721194
2024-12-17,34.70076551168414
2024-12-18,35.69221595487511
2024-12-19,41.64091861402096
2024-12-20,37.675116841257065
2024-12-21,41.64091861402096
2024-12-22,54.52977437550364
2024-12-23,41.64091861402096
2024-12-24,40.64946817082999
2024-12-25,48.58107171635779
2024-12-26,44.61526994359389
2024-12-27,41.64091861402096
2024-12-28,46.59817082997584
2024-12-29,50.56397260273974
2024-12-30,41.64091861402096
2024-12-31,42.63236905721194
2025-01-01,48.58107171635779
2025-01-02,42.63236905721194
2025-01-03,38.666567284448035
2025-01-04,43.62381950040292
2025-01-05,56.51267526188559
2025-01-06,51.555423045930716
2025-01-07,35.69221595487511
2025-01-08,32.717864625302184
2025-01-09,28.752062852538284
2025-01-10,30.734963738920236
2025-01-11,48.58107171635779
2025-01-12,51.555423045930716
2025-01-13,33.70931506849316
2025-01-14,29.743513295729258
2025-01-15,29.743513295729258
2025-01-16,28.752062852538284
2025-01-17,30.734963738920236
2025-01-18,38.666567284448035
2025-01-19,48.58107171635779
2025-01-20,43.62381950040292
2025-01-21,38.666567284448035
2025-01-22,40.64946817082999
2025-01-23,32.717864625302184
2025-01-24,31.72641418211121
2025-01-25,45.606720386784865
2025-01-26,65.43572925060437
2025-01-27,45.606720386784865
2025-01-28,30.734963738920236
2025-01-29,37.675116841257065
2025-01-30,31.72641418211121
2025-01-31,34.70076551168414
2025-02-01,41.64091861402096
2025-02-02,49.57252215954877
2025-02-03,64.4442788074134
2025-02-04,30.734963738920236
2025-02-05,30.734963738920236
2025-02-06,32.717864625302184
2025-02-07,29.743513295729258
2025-02-08,40.64946817082999
2025-02-09,50.56397260273974
2025-02-10,26.769161966156332
2025-02-11,34.70076551168414
2025-02-12,30.734963738920236
2025-02-13,33.70931506849316
2025-02-14,33.70931506849316
2025-02-15,45.606720386784865
2025-02-16,42.63236905721194
2025-02-17,36.68366639806609
2025-02-18,35.69221595487511
2025-02-19,38.666567284448035
2025-02-20,29.743513295729258
2025-02-21,31.72641418211121
2025-02-22,38.666567284448035
2025-02-23,46.59817082997584
2025-02-24,36.68366639806609
2025-02-25,30.734963738920236
2025-02-26,27.76061240934731
2025-02-27,29.743513295729258
2025-02-28,31.72641418211121
2025-03-01,36.68366639806609
2025-03-02,39.65801772763901
2025-03-03,31.72641418211121
2025-03-04,35.69221595487511
2025-03-05,34.70076551168414
2025-03-06,32.717864625302184
2025-03-07,29.743513295729258
2025-03-08,34.70076551168414
2025-03-09,40.64946817082999
2025-03-10,29.743513295729258
2025-03-11,35.69221595487511
2025-03-12,34.70076551168414
2025-03-13,29.743513295729258
2025-03-14,26.769161966156332
2025-03-15,34.70076551168414
2025-03-16,40.64946817082999
2025-03-17,27.76061240934731
2025-03-18,25.777711522965358
2025-03-19,24.786261079774384
2025-03-20,40.64946817082999
2025-03-21,41.64091861402096
2025-03-22,35.69221595487511
2025-03-23,41.64091861402096
2025-03-24,29.743513295729258
2025-03-25,24.786261079774384
2025-03-26,23.794810636583406
2025-03-27,27.76061240934731
2025-03-28,29.743513295729258
2025-03-29,34.70076551168414
2025-03-30,42.63236905721194
2025-03-31,29.743513295729258
2025-04-01,26.769161966156332
2025-04-02,25.777711522965358
2025-04-03,26.769161966156332
2025-04-04,25.777711522965358
2025-04-05,36.68366639806609
2025-04-06,40.64946817082999
2025-04-07,30.734963738920236
2025-04-08,41.64091861402096
2025-04-09,35.69221595487511
2025-04-10,33.70931506849316
2025-04-11,31.72641418211121
2025-04-12,36.68366639806609
2025-04-13,38.666567284448035
2025-04-14,25.777711522965358
2025-04-15,31.01823529411766
2025-04-16,36.4476067687349
2025-04-17,29.908755036261088
2025-04-18,25.777711522965358
2025-04-19,28.799274778404524
2025-04-20,30.711357775987118
2025-04-21,25.777711522965358
2025-04-22,23.558751007252223
2025-04-23,23.063025785656734
2025-04-24,24.66823126510879
2025-04-25,22.756148267526196
2025-04-26,27.689794520547956
2025-04-27,28.799274778404524
2025-04-28,27.996672038678494
2025-04-29,32.62344077356971
2025-04-30,29.10615229653506
2025-05-01,28.492397260273982
2025-05-02,25.777711522965358
2025-05-03,27.689794520547956
2025-05-04,30.711357775987118
2025-05-05,23.558751007252223
2025-05-06,32.62344077356971
2025-05-07,28.799274778404524
2025-05-08,25.47083400483482
2025-05-09,25.777711522965358
2025-05-10,26.887191780821926
2025-05-11,28.799274778404524
2025-05-12,24.66823126510879
2025-05-13,23.86562852538276
2025-05-14,22.756148267526196
2025-05-15,23.936446414182118
2025-05-16,26.391466559226437
2025-05-17,29.46024174053184
2025-05-18,31.915261885576157
2025-05-19,25.777711522965358
2025-05-20,25.16395648670428
2025-05-21,31.30150684931508
2025-05-22,25.777711522965358
2025-05-23,25.777711522965358
2025-05-24,28.84648670427076
2025-05-25,30.687751813054
2025-05-26,35.59779210314264
2025-05-27,30.687751813054
2025-05-28,28.232731668009677
2025-05-29,24.550201450443197
2025-05-30,28.84648670427076
2025-05-31,38.05281224818696
2025-06-01,32.52901692183724
2025-06-02,25.777711522965358
2025-06-03,24.550201450443197
2025-06-04,22.70893634165996
2025-06-05,20.86767123287672
2025-06-06,23.32269137792104
2025-06-07,24.550201450443197
2025-06-08,31.30150684931508
2025-06-09,25.777711522965358
2025-06-10,21.4814262691378
2025-06-11,20.253916196615638
2025-06-12,21.4814262691378
2025-06-13,19.64016116035456
2025-06-14,22.70893634165996
2025-06-15,23.936446414182118
2025-06-16,20.86767123287672
2025-06-17,19.64016116035456
2025-06-18,19.64016116035456
2025-06-19,20.86767123287672
2025-06-20,20.86767123287672
2025-06-21,23.936446414182118
2025-06-22,25.16395648670428
2025-06-23,19.64016116035456
2025-06-24,20.86767123287672
2025-06-25,18.412651087832398
2025-06-26,20.253916196615638
2025-06-27,22.095181305398878
2025-06-28,21.4814262691378
2025-06-29,23.32269137792104
2025-06-30,21.4814262691378
2025-07-01,20.86767123287672
2025-07-02,20.86767123287672
2025-07-03,22.095181305398878
2025-07-04,25.777711522965358
2025-07-05,25.777711522965358
2025-07-06,30.073996776792917
2025-07-07,23.936446414182118
2025-07-08,22.095181305398878
2025-07-09,22.70893634165996
2025-07-10,25.16395648670428
2025-07-11,33.7565269943594
2025-07-12,33.142771958098315
2025-07-13,33.142771958098315
2025-07-14,29.46024174053184
2025-07-15,26.391466559226437
2025-07-16,24.550201450443197
2025-07-17,26.391466559226437
2025-07-18,34.37028203062048
2025-07-19,33.142771958098315
2025-07-20,29.46024174053184
2025-07-21,26.391466559226437
2025-07-22,25.777711522965358
2025-07-23,25.777711522965358
2025-07-24,37.43905721192588
2025-07-25,40.507832393231276
2025-07-26,30.073996776792917
2025-07-27,28.84648670427076
2025-07-28,22.70893634165996
2025-07-29,20.86767123287672
2025-07-30,20.86767123287672
2025-07-31,25.777711522965358
2025-08-01,27.00522159548752
2025-08-02,25.16395648670428
2025-08-03,27.00522159548752
2025-08-04,22.70893634165996
2025-08-05,19.64016116035456
2025-08-06,24.550201450443197
2025-08-07,28.84648670427076
2025-08-08,24.550201450443197
2025-08-09,27.00522159548752
2025-08-10,27.6189766317486
2025-08-11,46.64538275584208
2025-08-12,28.232731668009677
2025-08-13,24.550201450443197
2025-08-14,23.936446414182118
2025-08-15,22.70893634165996
2025-08-16,30.687751813054
2025-08-17,32.52901692183724
2025-08-18,21.4814262691378
2025-08-19,20.253916196615638
2025-08-20,19.02640612409348
2025-08-21,23.32269137792104
2025-08-22,23.32269137792104
2025-08-23,28.232731668009677
2025-08-24,26.391466559226437
2025-08-25,19.64016116035456
2025-08-26,19.64016116035456
2025-08-27,20.253916196615638
2025-08-28,17.79889605157132
2025-08-29,20.86767123287672
2025-08-30,26.391466559226437
2025-08-31,21.4814262691378
2025-09-01,21.4814262691378
2025-09-02,21.4814262691378
2025-09-03,20.86767123287672
2025-09-04,25.16395648670428
2025-09-05,26.391466559226437
2025-09-06,31.30150684931508
2025-09-07,61.375503626108
2025-09-08,31.30150684931508
2025-09-09,22.095181305398878
2025-09-10,19.02640612409348
2025-09-11,20.253916196615638
2025-09-12,19.64016116035456
2025-09-13,25.777711522965358
2025-09-14,50.32791297340856
2025-09-15,23.32269137792104
2025-09-16,29.46024174053184
2025-09-17,26.391466559226437
2025-09-18,27.6189766317486
2025-09-19,21.4814262691378
2025-09-20,27.6189766317486
2025-09-21,39.8940773569702
2025-09-22,24.550201450443197
2025-09-23,20.253916196615638
2025-09-24,22.095181305398878
2025-09-25,23.936446414182118
2025-09-26,20.86767123287672
2025-09-27,28.232731668009677
2025-09-28,42.349097502014516
2025-09-29,22.095181305398878
2025-09-30,25.16395648670428
2025-10-01,26.391466559226437
2025-10-02,19.64016116035456
2025-10-03,19.02640612409348
2025-10-04,23.936446414182118
2025-10-05,38.05281224818696
2025-10-06,19.02640612409348
2025-10-07,19.02640612409348
2025-10-08,18.412651087832398
2025-10-09,15.343875906527
2025-10-10,14.73012087026592
2025-10-11,20.86767123287672
2025-10-12,36.825302175664795
2025-10-13,21.4814262691378
2025-10-14,17.79889605157132
2025-10-15,19.64016116035456
2025-10-16,20.253916196615638
2025-10-17,22.095181305398878
2025-10-18,27.00522159548752
2025-10-19,37.43905721192588
2025-10-20,23.32269137792104
2025-10-21,22.70893634165996
2025-10-22,23.936446414182118
2025-10-23,19.02640612409348
2025-10-24,18.412651087832398
2025-10-25,23.32269137792104
2025-10-26,35.59779210314264
2025-10-27,20.86767123287672
2025-10-28,19.02640612409348
2025-10-29,20.86767123287672
2025-10-30,18.412651087832398
2025-10-31,19.02640612409348
2025-11-01,28.232731668009677
2025-11-02,40.507832393231276
2025-11-03,22.095181305398878
2025-11-04,26.391466559226437
2025-11-05,20.253916196615638
2025-11-06,19.02640612409348
2025-11-07,19.64016116035456
2025-11-08,25.777711522965358
2025-11-09,33.7565269943594
2025-11-10,20.86767123287672
2025-11-11,23.32269137792104
2025-11-12,19.64016116035456
2025-11-13,20.253916196615638
2025-11-14,20.253916196615638
2025-11-15,25.16395648670428
2025-11-16,60.76174858984692
2025-11-17,36.21154713940372
2025-11-18,27.00522159548752
2025-11-19,24.550201450443197
2025-11-20,23.936446414182118
2025-11-21,21.4814262691378
2025-11-22,29.46024174053184
2025-11-23,44.190362610797756
2025-11-24,30.073996776792917
2025-11-25,33.142771958098315
2025-11-26,37.43905721192588
2025-11-27,56.465463336019354
2025-11-28,48.48664786462532
2025-11-29,47.872892828364236
2025-11-30,49.714157937147476
2025-12-01,38.05281224818696
2025-12-02,29.46024174053184
2025-12-03,23.936446414182118
2025-12-04,21.4814262691378
2025-12-05,22.095181305398878
2025-12-06,29.46024174053184
2025-12-07,36.825302175664795
2025-12-08,27.00522159548752
2025-12-09,23.936446414182118
2025-12-10,23.936446414182118
2025-12-11,18.71952860596294
2025-12-12,18.71952860596294
2025-12-13,28.999925463336027
2025-12-14,42.9628525382756
2025-12-15,24.857078968573738
2025-12-16,20.100477437550367
2025-12-17,21.174548751007258
2025-12-18,21.4814262691378
2025-12-19,21.174548751007258
2025-12-20,27.312099113618057
2025-12-21,36.825302175664795
2025-12-22,27.618976631748595
2025-12-23,24.550201450443197
2025-12-24,24.857078968573738
2025-12-25,28.693047945205485
2025-12-26,28.999925463336027
2025-12-27,34.06340451248994
2025-12-28,40.968148670427084
2025-12-29,32.068700644641424
2025-12-30,27.925854149879136
2025-12-31,27.618976631748595
2026-01-01,36.825302175664795
2026-01-02,32.37557816277197
2026-01-03,37.13217969379534
2026-01-04,46.031627719580996
2026-01-05,27.312099113618057
2026-01-06,24.243323932312656
2026-01-07,21.174548751007258
2026-01-08,21.78830378726834
2026-01-09,22.86237510072523
2026-01-10,27.618976631748595
2026-01-11,49.100402900886394
2026-01-12,30.687751813053996
2026-01-13,24.550201450443197
2026-01-14,23.015813859790498
2026-01-15,24.550201450443197
2026-01-16,29.153364222401297
2026-01-17,46.031627719580996
2026-01-18,42.9628525382756
2026-01-19,33.7565269943594
2026-01-20,29.153364222401297
2026-01-21,30.687751813053996
2026-01-22,27.618976631748595
2026-01-23,32.2221394037067
2026-01-24,92.06325543916199
2026-01-25,153.43875906526998
2026-01-26,33.7565269943594
2026-01-27,26.084589041095896
2026-01-28,29.153364222401297
2026-01-29,23.015813859790498
2026-01-30,23.015813859790498
2026-01-31,42.9628525382756
2026-02-01,56.772340854149896
2026-02-02,42.9628525382756
2026-02-03,23.015813859790498
2026-02-04,18.412651087832398
2026-02-05,16.8782634971797
2026-02-06,18.412651087832398
2026-02-07,26.084589041095896
2026-02-08,36.825302175664795
2026-02-09,15.343875906526998
2026-02-10,13.809488315874297
2026-02-11,13.809488315874297
2026-02-12,13.809488315874297
2026-02-13,15.343875906526998
2026-02-14,18.412651087832398
2026-02-15,21.4814262691378
2026-02-16,16.8782634971797
2026-02-17,18.412651087832398
2026-02-18,16.8782634971797
2026-02-19,15.343875906526998
2026-02-20,15.343875906526998
2026-02-21,23.015813859790498
2026-02-22,29.153364222401297
2026-02-23,18.412651087832398
2026-02-24,18.412651087832398
2026-02-25,18.412651087832398
2026-02-26,21.4814262691378
2026-02-27,21.4814262691378
2026-02-28,27.618976631748595
2026-03-01,33.7565269943594
2026-03-02,38.359689766317494
2026-03-03,21.4814262691378
2026-03-04,19.947038678485097
2026-03-05,19.947038678485097
2026-03-06,19.947038678485097
2026-03-07,32.2221394037067
2026-03-08,55.23795326349719
2026-03-09,21.4814262691378
2026-03-10,23.015813859790498
2026-03-11,24.550201450443197
2026-03-12,19.947038678485097
2026-03-13,18.412651087832398
2026-03-14,29.153364222401297
2026-03-15,32.2221394037067
2026-03-16,21.4814262691378
2026-03-17,26.084589041095896
2026-03-18,24.550201450443197
2026-03-19,36.825302175664795
2026-03-20,26.084589041095896
2026-03-21,32.2221394037067
2026-03-22,33.7565269943594
2026-03-23,21.4814262691378
2026-03-24,19.947038678485097
2026-03-25,18.412651087832398
2026-03-26,21.4814262691378
2026-03-27,23.015813859790498
2026-03-28,27.618976631748595
2026-03-29,33.7565269943594
2026-03-30,19.947038678485097
2026-03-31,18.412651087832398
2026-04-01,18.412651087832398
2026-04-02,19.947038678485097
2026-04-03,18.412651087832398
2026-04-04,23.015813859790498
2026-04-05,23.015813859790498
2026-04-06,19.947038678485097
2026-04-07,23.015813859790498
2026-04-08,19.947038678485097
2026-04-09,18.412651087832398
2026-04-10,18.412651087832398
2026-04-11,29.153364222401297
2026-04-12,39.89407735697019
2026-04-13,18.412651087832398
2026-04-14,21.4814262691378
2026-04-15,23.015813859790498
2026-04-16,18.412651087832398
2026-04-17,16.8782634971797
2026-04-18,23.015813859790498
2026-04-19,26.084589041095896
2026-04-20,16.8782634971797
2026-04-21,16.8782634971797
2026-04-22,16.8782634971797
2026-04-23,15.343875906526998
2026-04-24,16.8782634971797
2026-04-25,19.947038678485097
2026-04-26,21.4814262691378
2026-04-27,16.8782634971797
2026-04-28,19.947038678485097
2026-04-29,16.8782634971797
2026-04-30,18.412651087832398
2026-05-01,16.8782634971797
2026-05-02,21.4814262691378
2026-05-03,21.4814262691378
2026-05-04,18.412651087832398
2026-05-05,18.412651087832398
2026-05-06,18.412651087832398
2026-05-07,16.8782634971797
2026-05-08,19.947038678485097
2026-05-09,36.825302175664795
2026-05-10,47.566015310233695
2026-05-11,18.412651087832398
2026-05-12,16.8782634971797
2026-05-13,18.412651087832398
2026-05-14,19.947038678485097
2026-05-15,24.550201450443197
2026-05-16,33.7565269943594
2026-05-17,30.687751813053996
2026-05-18,21.4814262691378
2026-05-19,18.412651087832398
2026-05-20,21.4814262691378
2026-05-21,24.550201450443197
2026-05-22,32.2221394037067
2026-05-23,35.290914585012096
2026-05-24,32.2221394037067
2026-05-25,30.687751813053996
2026-05-26,23.015813859790498
2026-05-27,19.947038678485097
2026-05-28,21.4814262691378
2026-05-29,23.015813859790498
2026-05-30,36.825302175664795
2026-05-31,26.084589041095896
