Time,verizon
2024-09-23,57.58659765242653
2024-09-24,51.82793788718388
2024-09-25,51.82793788718388
2024-09-26,51.82793788718388
2024-09-27,51.82793788718388
2024-09-28,51.82793788718388
2024-09-29,51.82793788718388
2024-09-30,575.8659765242653
2024-10-01,92.13855624388245
2024-10-02,63.34525741766918
2024-10-03,57.58659765242653
2024-10-04,57.58659765242653
2024-10-05,51.82793788718388
2024-10-06,46.069278121941224
2024-10-07,51.82793788718388
2024-10-08,51.82793788718388
2024-10-09,51.82793788718388
2024-10-10,51.82793788718388
2024-10-11,51.82793788718388
2024-10-12,46.069278121941224
2024-10-13,46.069278121941224
2024-10-14,51.82793788718388
2024-10-15,51.82793788718388
2024-10-16,46.069278121941224
2024-10-17,46.069278121941224
2024-10-18,46.069278121941224
2024-10-19,46.069278121941224
2024-10-20,46.069278121941224
2024-10-21,46.069278121941224
2024-10-22,46.069278121941224
2024-10-23,46.069278121941224
2024-10-24,46.069278121941224
2024-10-25,46.069278121941224
2024-10-26,46.069278121941224
2024-10-27,40.31061835669857
2024-10-28,46.069278121941224
2024-10-29,46.069278121941224
2024-10-30,40.31061835669857
2024-10-31,46.069278121941224
2024-11-01,46.069278121941224
2024-11-02,46.069278121941224
2024-11-03,40.31061835669857
2024-11-04,46.069278121941224
2024-11-05,40.31061835669857
2024-11-06,28.793298826213267
2024-11-07,46.069278121941224
2024-11-08,46.069278121941224
2024-11-09,46.069278121941224
2024-11-10,46.069278121941224
2024-11-11,46.069278121941224
2024-11-12,63.34525741766918
2024-11-13,46.069278121941224
2024-11-14,46.069278121941224
2024-11-15,46.069278121941224
2024-11-16,46.069278121941224
2024-11-17,40.31061835669857
2024-11-18,46.069278121941224
2024-11-19,46.069278121941224
2024-11-20,46.069278121941224
2024-11-21,46.069278121941224
2024-11-22,46.069278121941224
2024-11-23,51.82793788718388
2024-11-24,46.069278121941224
2024-11-25,46.069278121941224
2024-11-26,46.069278121941224
2024-11-27,51.82793788718388
2024-11-28,40.31061835669857
2024-11-29,69.10391718291183
2024-11-30,57.58659765242653
2024-12-01,51.82793788718388
2024-12-02,57.58659765242653
2024-12-03,51.82793788718388
2024-12-04,46.069278121941224
2024-12-05,46.069278121941224
2024-12-06,46.069278121941224
2024-12-07,46.069278121941224
2024-12-08,40.31061835669857
2024-12-09,46.069278121941224
2024-12-10,46.069278121941224
2024-12-11,46.069278121941224
2024-12-12,46.069278121941224
2024-12-13,46.069278121941224
2024-12-14,46.069278121941224
2024-12-15,40.31061835669857
2024-12-16,46.069278121941224
2024-12-17,46.069278121941224
2024-12-18,46.069278121941224
2024-12-19,46.069278121941224
2024-12-20,51.82793788718388
2024-12-21,46.069278121941224
2024-12-22,46.069278121941224
2024-12-23,51.82793788718388
2024-12-24,46.069278121941224
2024-12-25,34.551958591455914
2024-12-26,57.58659765242653
2024-12-27,57.58659765242653
2024-12-28,51.82793788718388
2024-12-29,46.069278121941224
2024-12-30,51.82793788718388
2024-12-31,51.82793788718388
2025-01-01,40.31061835669857
2025-01-02,51.82793788718388
2025-01-03,51.82793788718388
2025-01-04,46.069278121941224
2025-01-05,40.31061835669857
2025-01-06,51.82793788718388
2025-01-07,57.58659765242653
2025-01-08,46.069278121941224
2025-01-09,46.069278121941224
2025-01-10,46.069278121941224
2025-01-11,40.31061835669857
2025-01-12,40.31061835669857
2025-01-13,40.31061835669857
2025-01-14,40.31061835669857
2025-01-15,40.31061835669857
2025-01-16,46.069278121941224
2025-01-17,46.069278121941224
2025-01-18,40.31061835669857
2025-01-19,40.31061835669857
2025-01-20,40.31061835669857
2025-01-21,40.31061835669857
2025-01-22,40.31061835669857
2025-01-23,46.069278121941224
2025-01-24,46.069278121941224
2025-01-25,40.31061835669857
2025-01-26,34.551958591455914
2025-01-27,40.31061835669857
2025-01-28,40.31061835669857
2025-01-29,40.31061835669857
2025-01-30,40.31061835669857
2025-01-31,40.31061835669857
2025-02-01,40.31061835669857
2025-02-02,34.551958591455914
2025-02-03,40.31061835669857
2025-02-04,40.31061835669857
2025-02-05,40.31061835669857
2025-02-06,40.31061835669857
2025-02-07,40.31061835669857
2025-02-08,40.31061835669857
2025-02-09,34.551958591455914
2025-02-10,40.31061835669857
2025-02-11,40.31061835669857
2025-02-12,40.31061835669857
2025-02-13,40.31061835669857
2025-02-14,40.31061835669857
2025-02-15,40.31061835669857
2025-02-16,34.551958591455914
2025-02-17,40.31061835669857
2025-02-18,40.31061835669857
2025-02-19,40.31061835669857
2025-02-20,40.31061835669857
2025-02-21,46.069278121941224
2025-02-22,40.31061835669857
2025-02-23,40.31061835669857
2025-02-24,40.31061835669857
2025-02-25,40.31061835669857
2025-02-26,40.31061835669857
2025-02-27,46.069278121941224
2025-02-28,51.82793788718388
2025-03-01,46.069278121941224
2025-03-02,40.31061835669857
2025-03-03,46.069278121941224
2025-03-04,40.31061835669857
2025-03-05,40.31061835669857
2025-03-06,40.31061835669857
2025-03-07,46.069278121941224
2025-03-08,46.069278121941224
2025-03-09,40.31061835669857
2025-03-10,46.069278121941224
2025-03-11,46.069278121941224
2025-03-12,40.31061835669857
2025-03-13,46.069278121941224
2025-03-14,46.069278121941224
2025-03-15,46.069278121941224
2025-03-16,40.31061835669857
2025-03-17,40.31061835669857
2025-03-18,40.31061835669857
2025-03-19,40.31061835669857
2025-03-20,46.069278121941224
2025-03-21,40.31061835669857
2025-03-22,40.31061835669857
2025-03-23,34.551958591455914
2025-03-24,40.31061835669857
2025-03-25,40.31061835669857
2025-03-26,40.31061835669857
2025-03-27,40.31061835669857
2025-03-28,40.31061835669857
2025-03-29,40.31061835669857
2025-03-30,40.31061835669857
2025-03-31,40.31061835669857
2025-04-01,40.31061835669857
2025-04-02,40.31061835669857
2025-04-03,40.31061835669857
2025-04-04,40.31061835669857
2025-04-05,40.31061835669857
2025-04-06,40.31061835669857
2025-04-07,40.31061835669857
2025-04-08,40.31061835669857
2025-04-09,40.31061835669857
2025-04-10,46.069278121941224
2025-04-11,46.069278121941224
2025-04-12,46.069278121941224
2025-04-13,34.551958591455914
2025-04-14,40.31061835669857
2025-04-15,40.73945472219537
2025-04-16,39.75925731534555
2025-04-17,40.73945472219537
2025-04-18,44.59898201166651
2025-04-19,38.77905990849574
2025-04-20,29.099610515853836
2025-04-21,40.73945472219537
2025-04-22,41.71965212904518
2025-04-23,40.73945472219537
2025-04-24,40.73945472219537
2025-04-25,40.73945472219537
2025-04-26,39.75925731534555
2025-04-27,34.9195326190246
2025-04-28,39.75925731534555
2025-04-29,40.73945472219537
2025-04-30,39.75925731534555
2025-05-01,45.57917941851632
2025-05-02,45.57917941851632
2025-05-03,40.73945472219537
2025-05-04,39.75925731534555
2025-05-05,40.73945472219537
2025-05-06,40.73945472219537
2025-05-07,40.73945472219537
2025-05-08,40.73945472219537
2025-05-09,44.59898201166651
2025-05-10,39.75925731534555
2025-05-11,33.93933521217478
2025-05-12,44.59898201166651
2025-05-13,45.57917941851632
2025-05-14,44.59898201166651
2025-05-15,43.12868590139179
2025-05-16,41.16829108769217
2025-05-17,41.16829108769217
2025-05-18,39.20789627399254
2025-05-19,45.08908071509142
2025-05-20,47.04947552879105
2025-05-21,43.12868590139179
2025-05-22,43.12868590139179
2025-05-23,43.12868590139179
2025-05-24,41.16829108769217
2025-05-25,37.24750146029291
2025-05-26,39.20789627399254
2025-05-27,47.04947552879105
2025-05-28,47.04947552879105
2025-05-29,50.9702651561903
2025-05-30,49.00987034249067
2025-05-31,47.04947552879105
2025-06-01,41.16829108769217
2025-06-02,47.04947552879105
2025-06-03,49.00987034249067
2025-06-04,47.04947552879105
2025-06-05,47.04947552879105
2025-06-06,47.04947552879105
2025-06-07,39.20789627399254
2025-06-08,37.24750146029291
2025-06-09,45.08908071509142
2025-06-10,47.04947552879105
2025-06-11,43.12868590139179
2025-06-12,47.04947552879105
2025-06-13,47.04947552879105
2025-06-14,41.16829108769217
2025-06-15,37.24750146029291
2025-06-16,47.04947552879105
2025-06-17,47.04947552879105
2025-06-18,45.08908071509142
2025-06-19,47.04947552879105
2025-06-20,45.08908071509142
2025-06-21,39.20789627399254
2025-06-22,37.24750146029291
2025-06-23,45.08908071509142
2025-06-24,47.04947552879105
2025-06-25,47.04947552879105
2025-06-26,49.00987034249067
2025-06-27,49.00987034249067
2025-06-28,43.12868590139179
2025-06-29,41.16829108769217
2025-06-30,50.9702651561903
2025-07-01,50.9702651561903
2025-07-02,50.9702651561903
2025-07-03,49.00987034249067
2025-07-04,37.24750146029291
2025-07-05,39.20789627399254
2025-07-06,41.16829108769217
2025-07-07,49.00987034249067
2025-07-08,50.9702651561903
2025-07-09,49.00987034249067
2025-07-10,52.93065996988993
2025-07-11,50.9702651561903
2025-07-12,45.08908071509142
2025-07-13,39.20789627399254
2025-07-14,49.00987034249067
2025-07-15,49.00987034249067
2025-07-16,45.08908071509142
2025-07-17,49.00987034249067
2025-07-18,45.08908071509142
2025-07-19,41.16829108769217
2025-07-20,41.16829108769217
2025-07-21,47.04947552879105
2025-07-22,47.04947552879105
2025-07-23,47.04947552879105
2025-07-24,50.9702651561903
2025-07-25,49.00987034249067
2025-07-26,43.12868590139179
2025-07-27,43.12868590139179
2025-07-28,50.9702651561903
2025-07-29,47.04947552879105
2025-07-30,47.04947552879105
2025-07-31,49.00987034249067
2025-08-01,54.89105478358955
2025-08-02,45.08908071509142
2025-08-03,41.16829108769217
2025-08-04,49.00987034249067
2025-08-05,52.93065996988993
2025-08-06,49.00987034249067
2025-08-07,47.04947552879105
2025-08-08,45.08908071509142
2025-08-09,43.12868590139179
2025-08-10,39.20789627399254
2025-08-11,49.00987034249067
2025-08-12,47.04947552879105
2025-08-13,47.04947552879105
2025-08-14,49.00987034249067
2025-08-15,47.04947552879105
2025-08-16,43.12868590139179
2025-08-17,39.20789627399254
2025-08-18,45.08908071509142
2025-08-19,45.08908071509142
2025-08-20,45.08908071509142
2025-08-21,47.04947552879105
2025-08-22,41.16829108769217
2025-08-23,39.20789627399254
2025-08-24,39.20789627399254
2025-08-25,45.08908071509142
2025-08-26,41.16829108769217
2025-08-27,41.16829108769217
2025-08-28,43.12868590139179
2025-08-29,43.12868590139179
2025-08-30,196.0394813699627
2025-08-31,101.9405303123806
2025-09-01,45.08908071509142
2025-09-02,49.00987034249067
2025-09-03,45.08908071509142
2025-09-04,49.00987034249067
2025-09-05,45.08908071509142
2025-09-06,41.16829108769217
2025-09-07,39.20789627399254
2025-09-08,43.12868590139179
2025-09-09,45.08908071509142
2025-09-10,52.93065996988993
2025-09-11,47.04947552879105
2025-09-12,54.89105478358955
2025-09-13,45.08908071509142
2025-09-14,41.16829108769217
2025-09-15,45.08908071509142
2025-09-16,47.04947552879105
2025-09-17,45.08908071509142
2025-09-18,47.04947552879105
2025-09-19,56.85144959728918
2025-09-20,58.81184441098881
2025-09-21,49.00987034249067
2025-09-22,52.93065996988993
2025-09-23,50.9702651561903
2025-09-24,50.9702651561903
2025-09-25,49.00987034249067
2025-09-26,56.85144959728918
2025-09-27,49.00987034249067
2025-09-28,45.08908071509142
2025-09-29,49.00987034249067
2025-09-30,47.04947552879105
2025-10-01,50.9702651561903
2025-10-02,50.9702651561903
2025-10-03,45.08908071509142
2025-10-04,43.12868590139179
2025-10-05,43.12868590139179
2025-10-06,52.93065996988993
2025-10-07,47.04947552879105
2025-10-08,47.04947552879105
2025-10-09,54.89105478358955
2025-10-10,56.85144959728918
2025-10-11,43.12868590139179
2025-10-12,41.16829108769217
2025-10-13,45.08908071509142
2025-10-14,47.04947552879105
2025-10-15,47.04947552879105
2025-10-16,47.04947552879105
2025-10-17,52.93065996988993
2025-10-18,43.12868590139179
2025-10-19,39.20789627399254
2025-10-20,50.9702651561903
2025-10-21,45.08908071509142
2025-10-22,43.12868590139179
2025-10-23,47.04947552879105
2025-10-24,43.12868590139179
2025-10-25,41.16829108769217
2025-10-26,41.16829108769217
2025-10-27,41.16829108769217
2025-10-28,41.16829108769217
2025-10-29,39.20789627399254
2025-10-30,45.08908071509142
2025-10-31,45.08908071509142
2025-11-01,45.08908071509142
2025-11-02,43.12868590139179
2025-11-03,45.08908071509142
2025-11-04,45.08908071509142
2025-11-05,45.08908071509142
2025-11-06,43.12868590139179
2025-11-07,47.04947552879105
2025-11-08,43.12868590139179
2025-11-09,41.16829108769217
2025-11-10,43.12868590139179
2025-11-11,47.04947552879105
2025-11-12,43.12868590139179
2025-11-13,50.9702651561903
2025-11-14,49.00987034249067
2025-11-15,45.08908071509142
2025-11-16,43.12868590139179
2025-11-17,45.08908071509142
2025-11-18,45.08908071509142
2025-11-19,45.08908071509142
2025-11-20,50.9702651561903
2025-11-21,49.00987034249067
2025-11-22,47.04947552879105
2025-11-23,45.08908071509142
2025-11-24,43.12868590139179
2025-11-25,45.08908071509142
2025-11-26,47.04947552879105
2025-11-27,43.12868590139179
2025-11-28,60.772239224688434
2025-11-29,52.93065996988993
2025-11-30,47.04947552879105
2025-12-01,52.93065996988993
2025-12-02,47.04947552879105
2025-12-03,45.08908071509142
2025-12-04,45.08908071509142
2025-12-05,45.08908071509142
2025-12-06,45.08908071509142
2025-12-07,41.16829108769217
2025-12-08,45.08908071509142
2025-12-09,45.08908071509142
2025-12-10,43.12868590139179
2025-12-11,45.71368600273705
2025-12-12,43.75329118903741
2025-12-13,44.73348859588723
2025-12-14,43.75329118903741
2025-12-15,43.75329118903741
2025-12-16,45.71368600273705
2025-12-17,45.71368600273705
2025-12-18,50.39204144931044
2025-12-19,45.71368600273705
2025-12-20,50.39204144931044
2025-12-21,45.71368600273705
2025-12-22,50.39204144931044
2025-12-23,50.39204144931044
2025-12-24,44.73348859588723
2025-12-25,38.0947383356142
2025-12-26,57.03079170958347
2025-12-27,51.37223885616026
2025-12-28,44.73348859588723
2025-12-29,51.37223885616026
2025-12-30,51.37223885616026
2025-12-31,45.71368600273705
2026-01-01,44.73348859588723
2026-01-02,45.71368600273705
2026-01-03,50.39204144931044
2026-01-04,43.75329118903741
2026-01-05,44.73348859588723
2026-01-06,44.73348859588723
2026-01-07,43.75329118903741
2026-01-08,44.73348859588723
2026-01-09,43.75329118903741
2026-01-10,44.37789647668304
2026-01-11,44.37789647668304
2026-01-12,44.37789647668304
2026-01-13,36.98158039723587
2026-01-14,739.6316079447174
2026-01-15,377.21212005180587
2026-01-16,88.75579295336608
2026-01-17,59.17052863557739
2026-01-18,44.37789647668304
2026-01-19,44.37789647668304
2026-01-20,44.37789647668304
2026-01-21,44.37789647668304
2026-01-22,44.37789647668304
2026-01-23,44.37789647668304
2026-01-24,36.98158039723587
2026-01-25,36.98158039723587
2026-01-26,36.98158039723587
2026-01-27,44.37789647668304
2026-01-28,36.98158039723587
2026-01-29,44.37789647668304
2026-01-30,44.37789647668304
2026-01-31,44.37789647668304
2026-02-01,36.98158039723587
2026-02-02,36.98158039723587
2026-02-03,36.98158039723587
2026-02-04,36.98158039723587
2026-02-05,36.98158039723587
2026-02-06,36.98158039723587
2026-02-07,36.98158039723587
2026-02-08,36.98158039723587
2026-02-09,36.98158039723587
2026-02-10,36.98158039723587
2026-02-11,36.98158039723587
2026-02-12,44.37789647668304
2026-02-13,36.98158039723587
2026-02-14,36.98158039723587
2026-02-15,36.98158039723587
2026-02-16,36.98158039723587
2026-02-17,36.98158039723587
2026-02-18,36.98158039723587
2026-02-19,44.37789647668304
2026-02-20,36.98158039723587
2026-02-21,36.98158039723587
2026-02-22,36.98158039723587
2026-02-23,36.98158039723587
2026-02-24,36.98158039723587
2026-02-25,44.37789647668304
2026-02-26,44.37789647668304
2026-02-27,36.98158039723587
2026-02-28,36.98158039723587
2026-03-01,36.98158039723587
2026-03-02,44.37789647668304
2026-03-03,44.37789647668304
2026-03-04,36.98158039723587
2026-03-05,44.37789647668304
2026-03-06,36.98158039723587
2026-03-07,44.37789647668304
2026-03-08,36.98158039723587
2026-03-09,36.98158039723587
2026-03-10,44.37789647668304
2026-03-11,44.37789647668304
2026-03-12,44.37789647668304
2026-03-13,36.98158039723587
2026-03-14,44.37789647668304
2026-03-15,36.98158039723587
2026-03-16,36.98158039723587
2026-03-17,44.37789647668304
2026-03-18,36.98158039723587
2026-03-19,36.98158039723587
2026-03-20,36.98158039723587
2026-03-21,36.98158039723587
2026-03-22,36.98158039723587
2026-03-23,36.98158039723587
2026-03-24,36.98158039723587
2026-03-25,36.98158039723587
2026-03-26,36.98158039723587
2026-03-27,36.98158039723587
2026-03-28,36.98158039723587
2026-03-29,36.98158039723587
2026-03-30,36.98158039723587
2026-03-31,36.98158039723587
2026-04-01,44.37789647668304
2026-04-02,44.37789647668304
2026-04-03,36.98158039723587
2026-04-04,36.98158039723587
2026-04-05,29.585264317788695
2026-04-06,44.37789647668304
2026-04-07,44.37789647668304
2026-04-08,36.98158039723587
2026-04-09,44.37789647668304
2026-04-10,36.98158039723587
2026-04-11,44.37789647668304
2026-04-12,36.98158039723587
2026-04-13,44.37789647668304
2026-04-14,36.98158039723587
2026-04-15,36.98158039723587
2026-04-16,44.37789647668304
2026-04-17,44.37789647668304
2026-04-18,36.98158039723587
2026-04-19,36.98158039723587
2026-04-20,44.37789647668304
2026-04-21,44.37789647668304
2026-04-22,44.37789647668304
2026-04-23,36.98158039723587
2026-04-24,36.98158039723587
2026-04-25,36.98158039723587
2026-04-26,36.98158039723587
2026-04-27,36.98158039723587
2026-04-28,36.98158039723587
2026-04-29,36.98158039723587
2026-04-30,44.37789647668304
2026-05-01,44.37789647668304
2026-05-02,36.98158039723587
2026-05-03,36.98158039723587
2026-05-04,44.37789647668304
2026-05-05,44.37789647668304
2026-05-06,44.37789647668304
2026-05-07,44.37789647668304
2026-05-08,44.37789647668304
2026-05-09,36.98158039723587
2026-05-10,36.98158039723587
2026-05-11,36.98158039723587
2026-05-12,44.37789647668304
2026-05-13,44.37789647668304
2026-05-14,44.37789647668304
2026-05-15,44.37789647668304
2026-05-16,44.37789647668304
2026-05-17,44.37789647668304
2026-05-18,44.37789647668304
2026-05-19,44.37789647668304
2026-05-20,36.98158039723587
2026-05-21,44.37789647668304
2026-05-22,44.37789647668304
2026-05-23,44.37789647668304
2026-05-24,36.98158039723587
2026-05-25,36.98158039723587
2026-05-26,44.37789647668304
2026-05-27,44.37789647668304
2026-05-28,44.37789647668304
2026-05-29,44.37789647668304
2026-05-30,36.98158039723587
2026-05-31,36.98158039723587
