Time,svb
2024-11-01,0.2985851357944382
2024-11-02,0.12164579606440075
2024-11-03,0.0
2024-11-04,0.2985851357944382
2024-11-05,0.2432915921288015
2024-11-06,0.18799804846316479
2024-11-07,0.2875264270613109
2024-11-08,0.27093836396161985
2024-11-09,0.12164579606440075
2024-11-10,0.11611644169783708
2024-11-11,0.25435030086192884
2024-11-12,0.36493738819320226
2024-11-13,0.3317612619938202
2024-11-14,0.2598796552284925
2024-11-15,0.22670352902911048
2024-11-16,0.0
2024-11-17,0.0
2024-11-18,0.30411449016100184
2024-11-19,0.2875264270613109
2024-11-20,0.3151731988941292
2024-11-21,0.4091722231257116
2024-11-22,0.29305578142787453
2024-11-23,0.0
2024-11-24,0.0
2024-11-25,0.23223288339567416
2024-11-26,0.30411449016100184
2024-11-27,0.23223288339567416
2024-11-28,0.0
2024-11-29,0.13823385916409175
2024-11-30,0.1327045047975281
2024-12-01,0.0
2024-12-02,0.2432915921288015
2024-12-03,0.2764677183281835
2024-12-04,0.28199707269474716
2024-12-05,0.17693933973003745
2024-12-06,0.34281997072694753
2024-12-07,0.1327045047975281
2024-12-08,0.0
2024-12-09,0.23223288339567416
2024-12-10,0.23223288339567416
2024-12-11,0.28199707269474716
2024-12-12,0.23223288339567416
2024-12-13,0.2432915921288015
2024-12-14,0.1327045047975281
2024-12-15,0.0
2024-12-16,0.24882094649536515
2024-12-17,0.2211741746625468
2024-12-18,0.29305578142787453
2024-12-19,0.2598796552284925
2024-12-20,0.2654090095950562
2024-12-21,0.0
2024-12-22,0.0
2024-12-23,0.24882094649536515
2024-12-24,0.11611644169783708
2024-12-25,0.0
2024-12-26,0.1327045047975281
2024-12-27,0.16035127663034643
2024-12-28,0.18799804846316479
2024-12-29,0.0
2024-12-30,0.18799804846316479
2024-12-31,0.17140998536347377
2025-01-01,0.0
2025-01-02,0.1658806309969101
2025-01-03,0.2211741746625468
2025-01-04,0.1327045047975281
2025-01-05,0.0
2025-01-06,0.30964384452756555
2025-01-07,0.19352740282972847
2025-01-08,0.23223288339567416
2025-01-09,0.34834932509351124
2025-01-10,0.21564482029598314
2025-01-11,0.0
2025-01-12,0.0
2025-01-13,0.30411449016100184
2025-01-14,0.38705480565945694
2025-01-15,0.30411449016100184
2025-01-16,0.35940803382663855
2025-01-17,0.27093836396161985
2025-01-18,0.0
2025-01-19,0.0
2025-01-20,0.22670352902911048
2025-01-21,0.22670352902911048
2025-01-22,0.4091722231257116
2025-01-23,0.30411449016100184
2025-01-24,0.27093836396161985
2025-01-25,0.12717515043096442
2025-01-26,0.0
2025-01-27,0.2764677183281835
2025-01-28,0.2432915921288015
2025-01-29,0.27093836396161985
2025-01-30,0.24882094649536515
2025-01-31,0.24882094649536515
2025-02-01,0.1492925678972191
2025-02-02,0.15482192226378277
2025-02-03,0.3372906163603839
2025-02-04,0.3317612619938202
2025-02-05,0.28199707269474716
2025-02-06,0.32070255326069286
2025-02-07,0.23223288339567416
2025-02-08,0.19905675719629212
2025-02-09,0.0
2025-02-10,0.2211741746625468
2025-02-11,0.3372906163603839
2025-02-12,0.2764677183281835
2025-02-13,0.2598796552284925
2025-02-14,0.22670352902911048
2025-02-15,0.2764677183281835
2025-02-16,0.12717515043096442
2025-02-17,0.2875264270613109
2025-02-18,0.30411449016100184
2025-02-19,0.28199707269474716
2025-02-20,0.36493738819320226
2025-02-21,0.2598796552284925
2025-02-22,0.19905675719629212
2025-02-23,0.12717515043096442
2025-02-24,0.34281997072694753
2025-02-25,0.24882094649536515
2025-02-26,0.24882094649536515
2025-02-27,0.2654090095950562
2025-02-28,0.27093836396161985
2025-03-01,0.23223288339567416
2025-03-02,0.0
2025-03-03,0.35940803382663855
2025-03-04,0.34834932509351124
2025-03-05,0.3151731988941292
2025-03-06,0.2875264270613109
2025-03-07,0.27093836396161985
2025-03-08,0.15482192226378277
2025-03-09,0.11611644169783708
2025-03-10,0.2985851357944382
2025-03-11,0.2875264270613109
2025-03-12,0.27093836396161985
2025-03-13,0.3372906163603839
2025-03-14,0.32623190762725657
2025-03-15,0.1492925678972191
2025-03-16,0.0
2025-03-17,0.25435030086192884
2025-03-18,0.39811351439258424
2025-03-19,0.34834932509351124
2025-03-20,0.3151731988941292
2025-03-21,0.34281997072694753
2025-03-22,0.17140998536347377
2025-03-23,0.19352740282972847
2025-03-24,0.3317612619938202
2025-03-25,0.2875264270613109
2025-03-26,0.40364286875914795
2025-03-27,0.2764677183281835
2025-03-28,0.23776223776223782
2025-03-29,0.19352740282972847
2025-03-30,0.12717515043096442
2025-03-31,0.3538786794600749
2025-04-01,0.552935436656367
2025-04-02,0.5474060822898034
2025-04-03,0.24882094649536515
2025-04-04,0.34834932509351124
2025-04-05,0.0
2025-04-06,0.0
2025-04-07,0.2764677183281835
2025-04-08,0.3372906163603839
2025-04-09,0.2211741746625468
2025-04-10,0.22670352902911048
2025-04-11,0.32623190762725657
2025-04-12,0.18246869409660113
2025-04-13,0.18246869409660113
2025-04-14,0.22670352902911048
2025-04-15,0.4205006564620859
2025-04-16,0.2933592216065274
2025-04-17,0.22731040938641625
2025-04-18,0.1981464366603335
2025-04-19,0.0
2025-04-20,0.13209762444022233
2025-04-21,0.23226659897108004
2025-04-22,0.2983154111911912
2025-04-23,0.33243557350193775
2025-04-24,0.35940803382663855
2025-04-25,0.2542828697111171
2025-04-26,0.11722905568623099
2025-04-27,0.1122728661015672
2025-04-28,0.2884030320218637
2025-04-29,0.43536922521607724
2025-04-30,0.3935281961373851
2025-05-01,0.32033168193122824
2025-05-02,0.1931902470756697
2025-05-03,0.13209762444022233
2025-05-04,0.15411389518025936
2025-05-05,0.3054631131772369
2025-05-06,0.2884030320218637
2025-05-07,0.21520651781570677
2025-05-08,0.24932668012645332
2025-05-09,0.2421789781404076
2025-05-10,0.12714143485555854
2025-05-11,0.16621778675096888
2025-05-12,0.325287871515892
2025-05-13,0.28125533003581793
2025-05-14,0.33243557350193775
2025-05-15,0.25859846336306924
2025-05-16,0.17970401691331928
2025-05-17,0.13587376888568042
2025-05-18,0.0
2025-05-19,0.21038519053266647
2025-05-20,0.3155777857989997
2025-05-21,0.27174753777136085
2025-05-22,0.28051358737688864
2025-05-23,0.21038519053266647
2025-05-24,0.12272469447738878
2025-05-25,0.1183416696746249
2025-05-26,0.0
2025-05-27,0.28051358737688864
2025-05-28,0.28927963698241643
2025-05-29,0.18408704171608317
2025-05-30,0.21476821533543036
2025-05-31,0.0
2025-06-01,0.1183416696746249
2025-06-02,0.2366833393492498
2025-06-03,0.28051358737688864
2025-06-04,0.32872686020729136
2025-06-05,0.2936626617851803
2025-06-06,0.27613056257412477
2025-06-07,0.1183416696746249
2025-06-08,0.0
2025-06-09,0.21915124013819426
2025-06-10,0.3857061826432219
2025-06-11,0.2366833393492498
2025-06-12,0.2848966121796525
2025-06-13,0.31119476099623583
2025-06-14,0.28051358737688864
2025-06-15,0.21915124013819426
2025-06-16,0.4383024802763885
2025-06-17,0.22353426494095813
2025-06-18,0.24544938895477755
2025-06-19,0.2323003145464859
2025-06-20,0.24983241375754145
2025-06-21,0.0
2025-06-22,0.12710771928015266
2025-06-23,0.21915124013819426
2025-06-24,0.2016191409271387
2025-06-25,0.3725571082349302
2025-06-26,0.2848966121796525
2025-06-27,0.267364512968597
2025-06-28,0.0
2025-06-29,0.18847006651884707
2025-06-30,0.2366833393492498
2025-07-01,0.2366833393492498
2025-07-02,0.3637910586294025
2025-07-03,0.21476821533543036
2025-07-04,0.0
2025-07-05,0.0
2025-07-06,0.13149074408291656
2025-07-07,0.2629814881658331
2025-07-08,0.3331098850100553
2025-07-09,0.28927963698241643
2025-07-10,0.3331098850100553
2025-07-11,0.2323003145464859
2025-07-12,0.0
2025-07-13,0.24106636415201368
2025-07-14,0.3462589594183469
2025-07-15,0.24983241375754145
2025-07-16,0.18847006651884707
2025-07-17,0.35940803382663855
2025-07-18,0.2060021657299026
2025-07-19,0.21915124013819426
2025-07-20,0.21915124013819426
2025-07-21,0.39447223224874967
2025-07-22,0.3243438354045275
2025-07-23,0.2629814881658331
2025-07-24,0.39885525705151353
2025-07-25,0.28927963698241643
2025-07-26,0.14902284329397208
2025-07-27,0.18847006651884707
2025-07-28,0.35940803382663855
2025-07-29,0.3199608106017636
2025-07-30,0.4120043314598052
2025-07-31,0.341875934615583
2025-08-01,0.3725571082349302
2025-08-02,0.1753209921105554
2025-08-03,0.0
2025-08-04,0.2323003145464859
2025-08-05,0.4032382818542774
2025-08-06,0.3155777857989997
2025-08-07,0.2323003145464859
2025-08-08,0.28927963698241643
2025-08-09,0.13587376888568042
2025-08-10,0.19285309132161094
2025-08-11,0.33749290981281915
2025-08-12,0.27613056257412477
2025-08-13,0.30242871139070804
2025-08-14,0.33749290981281915
2025-08-15,0.22353426494095813
2025-08-16,0.19285309132161094
2025-08-17,0.14463981849120822
2025-08-18,0.30242871139070804
2025-08-19,0.24983241375754145
2025-08-20,0.2848966121796525
2025-08-21,0.42515340586809686
2025-08-22,0.21915124013819426
2025-08-23,0.15340586809673598
2025-08-24,0.0
2025-08-25,0.27174753777136085
2025-08-26,0.2629814881658331
2025-08-27,0.28051358737688864
2025-08-28,0.25859846336306924
2025-08-29,0.17970401691331928
2025-08-30,0.12272469447738878
2025-08-31,0.16655494250502764
2025-09-01,0.12710771928015266
2025-09-02,0.267364512968597
2025-09-03,0.2060021657299026
2025-09-04,0.3155777857989997
2025-09-05,0.22353426494095813
2025-09-06,0.19285309132161094
2025-09-07,0.14025679368844432
2025-09-08,0.2323003145464859
2025-09-09,0.2848966121796525
2025-09-10,0.24106636415201368
2025-09-11,0.24544938895477755
2025-09-12,0.24983241375754145
2025-09-13,0.12272469447738878
2025-09-14,0.0
2025-09-15,0.2629814881658331
2025-09-16,0.3506419842211108
2025-09-17,0.3155777857989997
2025-09-18,0.28051358737688864
2025-09-19,0.13587376888568042
2025-09-20,0.12710771928015266
2025-09-21,0.14902284329397208
2025-09-22,0.3506419842211108
2025-09-23,0.3462589594183469
2025-09-24,0.3243438354045275
2025-09-25,0.27613056257412477
2025-09-26,0.24544938895477755
2025-09-27,0.0
2025-09-28,0.0
2025-09-29,0.3155777857989997
2025-09-30,0.33749290981281915
2025-10-01,0.2323003145464859
2025-10-02,0.2542154385603053
2025-10-03,0.2848966121796525
2025-10-04,0.11395864487186101
2025-10-05,0.13149074408291656
2025-10-06,0.3199608106017636
2025-10-07,0.27613056257412477
2025-10-08,0.32872686020729136
2025-10-09,0.33749290981281915
2025-10-10,0.2542154385603053
2025-10-11,0.15340586809673598
2025-10-12,0.12710771928015266
2025-10-13,0.2016191409271387
2025-10-14,0.2323003145464859
2025-10-15,0.3637910586294025
2025-10-16,0.3331098850100553
2025-10-17,0.36817408343216634
2025-10-18,0.16217191770226375
2025-10-19,0.13149074408291656
2025-10-20,0.27613056257412477
2025-10-21,0.3199608106017636
2025-10-22,0.2366833393492498
2025-10-23,0.267364512968597
2025-10-24,0.1753209921105554
2025-10-25,0.0
2025-10-26,0.16655494250502764
2025-10-27,0.2936626617851803
2025-10-28,0.30242871139070804
2025-10-29,0.33749290981281915
2025-10-30,0.4120043314598052
2025-10-31,0.2848966121796525
2025-11-01,0.2060021657299026
2025-11-02,0.0
2025-11-03,0.3506419842211108
2025-11-04,0.3331098850100553
2025-11-05,0.28927963698241643
2025-11-06,0.30681173619347196
2025-11-07,0.28927963698241643
2025-11-08,0.1709379673077915
2025-11-09,0.16217191770226375
2025-11-10,0.24544938895477755
2025-11-11,0.29804568658794417
2025-11-12,0.28051358737688864
2025-11-13,0.30681173619347196
2025-11-14,0.21915124013819426
2025-11-15,0.12710771928015266
2025-11-16,0.25859846336306924
2025-11-17,0.24544938895477755
2025-11-18,0.2848966121796525
2025-11-19,0.2629814881658331
2025-11-20,0.3199608106017636
2025-11-21,0.2323003145464859
2025-11-22,0.16655494250502764
2025-11-23,0.14902284329397208
2025-11-24,0.19723611612437483
2025-11-25,0.22353426494095813
2025-11-26,0.18408704171608317
2025-11-27,0.15340586809673598
2025-11-28,0.15778889289949985
2025-11-29,0.1709379673077915
2025-11-30,0.0
2025-12-01,0.31119476099623583
2025-12-02,0.2366833393492498
2025-12-03,0.24983241375754145
2025-12-04,0.29804568658794417
2025-12-05,0.17970401691331928
2025-12-06,0.18408704171608317
2025-12-07,0.0
2025-12-08,0.25859846336306924
2025-12-09,0.28927963698241643
2025-12-10,0.21038519053266647
2025-12-11,0.2321649986720991
2025-12-12,0.30037629463674054
2025-12-13,0.20301312121970452
2025-12-14,0.0
2025-12-15,0.1490923911176793
2025-12-16,0.28113195824419823
2025-12-17,0.2981847822353586
2025-12-18,0.278369700115654
2025-12-19,0.24207253973195136
2025-12-20,0.13203956712651893
2025-12-21,0.0
2025-12-22,0.27617818771427205
2025-12-23,0.1831980391
2025-12-24,0.139184850057827
2025-12-25,0.0
2025-12-26,0.139184850057827
2025-12-27,0.0
2025-12-28,0.12213202606666665
2025-12-29,0.24207253973195136
2025-12-30,0.20301312121970452
2025-12-31,0.16614521510883964
2026-01-01,0.1270857965965928
2026-01-02,0.10288768967412437
2026-01-03,0.13203956712651893
2026-01-04,0.19310558015985224
2026-01-05,0.17329049804014773
2026-01-06,0.20025086309116033
2026-01-07,0.20520463362108649
2026-01-08,0.24921782266325945
2026-01-09,0.21511217468093874
2026-01-10,0.0
2026-01-11,0.0
2026-01-12,0.20993161776935876
2026-01-13,0.28175032911150777
2026-01-14,0.2762258128544194
2026-01-15,0.4088142030245407
2026-01-16,0.30384839413986137
2026-01-17,0.19888258525518196
2026-01-18,0.12153935765594454
2026-01-19,0.1823090364839168
2026-01-20,0.25412774782606584
2026-01-21,0.35356904045365684
2026-01-22,0.28727484536859615
2026-01-23,0.17126000396974003
2026-01-24,0.11601484139885615
2026-01-25,0.1325883901701213
2026-01-26,0.24860323156897746
2026-01-27,0.2762258128544194
2026-01-28,0.2651767803402426
2026-01-29,0.2762258128544194
2026-01-30,0.31489742665403814
2026-01-31,0.19888258525518196
2026-02-01,0.25412774782606584
2026-02-02,0.30384839413986137
2026-02-03,0.34804452419656845
2026-02-04,0.35356904045365684
2026-02-05,0.34252000793948006
2026-02-06,0.370142589224922
2026-02-07,0.30384839413986137
2026-02-08,0.3259464591682149
2026-02-09,0.25412774782606584
2026-02-10,0.30937291039694975
2026-02-11,0.44196130056707106
2026-02-12,0.3756671054820104
2026-02-13,0.22650516654062391
2026-02-14,0.25412774782606584
2026-02-15,0.22650516654062391
2026-02-16,0.1381129064272097
2026-02-17,0.29279936162568454
2026-02-18,0.298323877882773
2026-02-19,0.30937291039694975
2026-02-20,0.2651767803402426
2026-02-21,0.25412774782606584
2026-02-22,0.1878335527410052
2026-02-23,0.2596522640831542
2026-02-24,0.38119162173909876
2026-02-25,0.31489742665403814
2026-02-26,0.38671613799618715
2026-02-27,0.3204219429111265
2026-02-28,0.12153935765594454
2026-03-01,0.12153935765594454
2026-03-02,0.3977651705103639
2026-03-03,0.3204219429111265
2026-03-04,0.3977651705103639
2026-03-05,0.22098065028353553
2026-03-06,0.4198632355387175
2026-03-07,0.12706387391303292
2026-03-08,0.19888258525518196
2026-03-09,0.35356904045365684
2026-03-10,0.3314709754253033
2026-03-11,0.19335806899809357
2026-03-12,0.34804452419656845
2026-03-13,0.22650516654062391
2026-03-14,0.23755419905480069
2026-03-15,0.28727484536859615
2026-03-16,0.28727484536859615
2026-03-17,0.23755419905480069
2026-03-18,0.4364367843099827
2026-03-19,0.28175032911150777
2026-03-20,0.370142589224922
2026-03-21,0.20993161776935876
2026-03-22,0.22098065028353553
2026-03-23,0.3756671054820104
2026-03-24,0.35356904045365684
2026-03-25,0.3204219429111265
2026-03-26,0.25412774782606584
2026-03-27,0.30937291039694975
2026-03-28,0.19335806899809357
2026-03-29,0.20993161776935876
2026-03-30,0.2651767803402426
2026-03-31,0.31489742665403814
2026-04-01,0.3590935567107452
2026-04-02,0.31489742665403814
2026-04-03,0.3259464591682149
2026-04-04,0.28727484536859615
2026-04-05,0.2596522640831542
2026-04-06,0.3369954916823917
2026-04-07,0.3646180729678336
2026-04-08,0.38119162173909876
2026-04-09,0.4253877517958059
2026-04-10,0.24307871531188907
2026-04-11,0.2320296827977123
2026-04-12,0.23755419905480069
2026-04-13,0.28727484536859615
2026-04-14,0.4198632355387175
2026-04-15,0.48615743062377814
2026-04-16,0.30937291039694975
2026-04-17,0.34252000793948006
2026-04-18,0.22650516654062391
2026-04-19,0.2320296827977123
2026-04-20,0.3204219429111265
2026-04-21,0.39224065425327553
2026-04-22,0.30937291039694975
2026-04-23,0.3977651705103639
2026-04-24,0.35356904045365684
2026-04-25,0.1823090364839168
2026-04-26,0.22650516654062391
2026-04-27,0.28175032911150777
2026-04-28,0.38119162173909876
2026-04-29,0.4364367843099827
2026-04-30,0.4585348493383362
2026-05-01,0.4198632355387175
2026-05-02,0.4585348493383362
2026-05-03,0.4198632355387175
2026-05-04,0.541402593194662
2026-05-05,0.4088142030245407
2026-05-06,0.3977651705103639
2026-05-07,0.3977651705103639
2026-05-08,0.4309122680528943
2026-05-09,0.34252000793948006
2026-05-10,0.2762258128544194
2026-05-11,0.3590935567107452
2026-05-12,0.41433871928162913
2026-05-13,0.48063291436668976
2026-05-14,0.4032896867674523
2026-05-15,0.4198632355387175
2026-05-16,0.4916819468808665
2026-05-17,0.4640593655954246
2026-05-18,0.44748581682415944
2026-05-19,0.5524516257088388
2026-05-20,0.5469271094517504
2026-05-21,0.5027309793950433
2026-05-22,0.4916819468808665
2026-05-23,0.38119162173909876
2026-05-24,0.3756671054820104
2026-05-25,0.38671613799618715
2026-05-26,0.48615743062377814
2026-05-27,0.5137800119092201
2026-05-28,0.4640593655954246
2026-05-29,0.39224065425327553
2026-05-30,0.4309122680528943
2026-05-31,0.4972064631379549
