Time,popeyes
2024-09-28,40.47029930252119
2024-09-29,40.47029930252119
2024-09-30,29.016441009354818
2024-10-01,29.016441009354818
2024-10-02,29.016441009354818
2024-10-03,31.307212667988093
2024-10-04,35.12516543237688
2024-10-05,39.70670874964343
2024-10-06,41.23388985539895
2024-10-07,29.016441009354818
2024-10-08,31.307212667988093
2024-10-09,31.307212667988093
2024-10-10,32.83439377374361
2024-10-11,36.6523465381324
2024-10-12,40.47029930252119
2024-10-13,42.761070961154466
2024-10-14,32.83439377374361
2024-10-15,33.597984326621365
2024-10-16,33.597984326621365
2024-10-17,33.597984326621365
2024-10-18,37.41593709101016
2024-10-19,47.34261427842102
2024-10-20,42.761070961154466
2024-10-21,31.307212667988093
2024-10-22,32.07080322086585
2024-10-23,34.36157487949912
2024-10-24,34.36157487949912
2024-10-25,39.70670874964343
2024-10-26,49.63338593705429
2024-10-27,46.57902372554326
2024-10-28,32.83439377374361
2024-10-29,34.36157487949912
2024-10-30,35.12516543237688
2024-10-31,35.88875598525464
2024-11-01,45.05184261978774
2024-11-02,45.05184261978774
2024-11-03,48.106204831298776
2024-11-04,35.12516543237688
2024-11-05,36.6523465381324
2024-11-06,25.198488244966025
2024-11-07,36.6523465381324
2024-11-08,44.28825206690998
2024-11-09,50.39697648993205
2024-11-10,48.106204831298776
2024-11-11,38.943118196765674
2024-11-12,36.6523465381324
2024-11-13,38.179527643887916
2024-11-14,38.179527643887916
2024-11-15,40.47029930252119
2024-11-16,46.57902372554326
2024-11-17,48.869795384176534
2024-11-18,38.943118196765674
2024-11-19,37.41593709101016
2024-11-20,41.99748040827671
2024-11-21,38.179527643887916
2024-11-22,44.28825206690998
2024-11-23,52.687748148565326
2024-11-24,52.687748148565326
2024-11-25,41.23388985539895
2024-11-26,46.57902372554326
2024-11-27,51.92415759568757
2024-11-28,62.614425335976186
2024-11-29,29.016441009354818
2024-11-30,34.36157487949912
2024-12-01,36.6523465381324
2024-12-02,29.016441009354818
2024-12-03,29.016441009354818
2024-12-04,29.780031562232576
2024-12-05,29.780031562232576
2024-12-06,32.07080322086585
2024-12-07,38.943118196765674
2024-12-08,39.70670874964343
2024-12-09,28.25285045647706
2024-12-10,30.543622115110335
2024-12-11,32.07080322086585
2024-12-12,32.83439377374361
2024-12-13,35.12516543237688
2024-12-14,38.943118196765674
2024-12-15,42.761070961154466
2024-12-16,29.780031562232576
2024-12-17,31.307212667988093
2024-12-18,32.07080322086585
2024-12-19,33.597984326621365
2024-12-20,38.179527643887916
2024-12-21,41.99748040827671
2024-12-22,41.99748040827671
2024-12-23,38.943118196765674
2024-12-24,47.34261427842102
2024-12-25,53.451338701443085
2024-12-26,34.36157487949912
2024-12-27,35.88875598525464
2024-12-28,38.943118196765674
2024-12-29,39.70670874964343
2024-12-30,35.12516543237688
2024-12-31,40.47029930252119
2025-01-01,47.34261427842102
2025-01-02,32.83439377374361
2025-01-03,33.597984326621365
2025-01-04,35.88875598525464
2025-01-05,37.41593709101016
2025-01-06,26.725669350721542
2025-01-07,27.4892599035993
2025-01-08,28.25285045647706
2025-01-09,30.543622115110335
2025-01-10,29.780031562232576
2025-01-11,34.36157487949912
2025-01-12,37.41593709101016
2025-01-13,25.962078797843784
2025-01-14,28.25285045647706
2025-01-15,29.780031562232576
2025-01-16,29.780031562232576
2025-01-17,32.83439377374361
2025-01-18,38.943118196765674
2025-01-19,35.88875598525464
2025-01-20,32.83439377374361
2025-01-21,30.543622115110335
2025-01-22,31.307212667988093
2025-01-23,33.597984326621365
2025-01-24,38.943118196765674
2025-01-25,51.92415759568757
2025-01-26,50.39697648993205
2025-01-27,37.41593709101016
2025-01-28,49.63338593705429
2025-01-29,54.9785198071986
2025-01-30,71.77751197050928
2025-01-31,68.72314975899825
2025-02-01,76.35905528777583
2025-02-02,60.32365367734291
2025-02-03,40.47029930252119
2025-02-04,36.6523465381324
2025-02-05,38.179527643887916
2025-02-06,38.179527643887916
2025-02-07,35.88875598525464
2025-02-08,44.28825206690998
2025-02-09,45.8154331726655
2025-02-10,28.25285045647706
2025-02-11,29.780031562232576
2025-02-12,30.543622115110335
2025-02-13,29.016441009354818
2025-02-14,32.07080322086585
2025-02-15,35.88875598525464
2025-02-16,37.41593709101016
2025-02-17,32.83439377374361
2025-02-18,30.543622115110335
2025-02-19,30.543622115110335
2025-02-20,30.543622115110335
2025-02-21,32.83439377374361
2025-02-22,39.70670874964343
2025-02-23,43.524661514032225
2025-02-24,29.780031562232576
2025-02-25,29.780031562232576
2025-02-26,29.780031562232576
2025-02-27,32.83439377374361
2025-02-28,33.597984326621365
2025-03-01,38.943118196765674
2025-03-02,40.47029930252119
2025-03-03,31.307212667988093
2025-03-04,33.597984326621365
2025-03-05,33.597984326621365
2025-03-06,31.307212667988093
2025-03-07,35.88875598525464
2025-03-08,39.70670874964343
2025-03-09,40.47029930252119
2025-03-10,29.780031562232576
2025-03-11,32.83439377374361
2025-03-12,32.83439377374361
2025-03-13,32.83439377374361
2025-03-14,37.41593709101016
2025-03-15,42.761070961154466
2025-03-16,42.761070961154466
2025-03-17,30.543622115110335
2025-03-18,28.25285045647706
2025-03-19,30.543622115110335
2025-03-20,31.307212667988093
2025-03-21,32.83439377374361
2025-03-22,39.70670874964343
2025-03-23,38.943118196765674
2025-03-24,27.4892599035993
2025-03-25,29.780031562232576
2025-03-26,31.307212667988093
2025-03-27,30.543622115110335
2025-03-28,36.6523465381324
2025-03-29,41.23388985539895
2025-03-30,39.70670874964343
2025-03-31,29.780031562232576
2025-04-01,39.70670874964343
2025-04-02,43.524661514032225
2025-04-03,43.524661514032225
2025-04-04,48.869795384176534
2025-04-05,49.63338593705429
2025-04-06,49.63338593705429
2025-04-07,38.943118196765674
2025-04-08,35.12516543237688
2025-04-09,37.41593709101016
2025-04-10,39.70670874964343
2025-04-11,43.524661514032225
2025-04-12,49.63338593705429
2025-04-13,45.8154331726655
2025-04-14,34.36157487949912
2025-04-15,33.597984326621365
2025-04-16,34.59065204536245
2025-04-17,37.64501425687348
2025-04-18,41.3866079659745
2025-04-19,44.44097017748553
2025-04-20,49.55702688176652
2025-04-21,35.65967881939132
2025-04-22,31.230853612700315
2025-04-23,30.54362211511033
2025-04-24,31.53628983385142
2025-04-25,33.597984326621365
2025-04-26,38.714041030902344
2025-04-27,41.3866079659745
2025-04-28,30.54362211511033
2025-04-29,32.91075282903138
2025-04-30,34.59065204536245
2025-05-01,35.27788354295244
2025-05-02,36.6523465381324
2025-05-03,41.3866079659745
2025-05-04,44.13553395633443
2025-05-05,30.54362211511033
2025-05-06,32.223521331441404
2025-05-07,38.02680953331236
2025-05-08,33.597984326621365
2025-05-09,34.28521582421135
2025-05-10,39.70670874964343
2025-05-11,40.699376468384514
2025-05-12,31.230853612700315
2025-05-13,31.53628983385142
2025-05-14,31.53628983385142
2025-05-15,32.37623944201695
2025-05-16,35.43060165352799
2025-05-17,39.70670874964343
2025-05-18,43.98281584575888
2025-05-19,31.765366999714743
2025-05-20,32.987111884319155
2025-05-21,31.765366999714743
2025-05-22,32.37623944201695
2025-05-23,35.43060165352799
2025-05-24,39.09583630734122
2025-05-25,41.53932607655005
2025-05-26,39.70670874964343
2025-05-27,29.932749672808125
2025-05-28,31.765366999714743
2025-05-29,33.597984326621365
2025-05-30,37.2632189804346
2025-05-31,40.317581191945635
2025-06-01,41.53932607655005
2025-06-02,42.76107096115446
2025-06-03,61.08724423022066
2025-06-04,55.589392249500804
2025-06-05,49.48066782647874
2025-06-06,47.03717805726991
2025-06-07,48.258922941874324
2025-06-08,44.59368828806108
2025-06-09,36.04147409583019
2025-06-10,36.04147409583019
2025-06-11,36.6523465381324
2025-06-12,37.2632189804346
2025-06-13,43.37194340345667
2025-06-14,46.4263056149677
2025-06-15,39.09583630734122
2025-06-16,32.37623944201695
2025-06-17,32.987111884319155
2025-06-18,34.81972921122578
2025-06-19,36.6523465381324
2025-06-20,41.53932607655005
2025-06-21,37.87409142273681
2025-06-22,39.70670874964343
2025-06-23,31.765366999714743
2025-06-24,31.765366999714743
2025-06-25,31.765366999714743
2025-06-26,33.597984326621365
2025-06-27,36.6523465381324
2025-06-28,38.48496386503901
2025-06-29,40.317581191945635
2025-06-30,32.987111884319155
2025-07-01,32.987111884319155
2025-07-02,37.2632189804346
2025-07-03,37.87409142273681
2025-07-04,45.20456073036329
2025-07-05,37.2632189804346
2025-07-06,40.928453634247845
2025-07-07,32.37623944201695
2025-07-08,36.04147409583019
2025-07-09,34.81972921122578
2025-07-10,34.81972921122578
2025-07-11,41.53932607655005
2025-07-12,45.81543317266549
2025-07-13,43.98281584575888
2025-07-14,39.09583630734122
2025-07-15,37.87409142273681
2025-07-16,37.2632189804346
2025-07-17,37.87409142273681
2025-07-18,40.317581191945635
2025-07-19,41.53932607655005
2025-07-20,41.53932607655005
2025-07-21,34.20885676892357
2025-07-22,32.987111884319155
2025-07-23,34.81972921122578
2025-07-24,34.20885676892357
2025-07-25,37.2632189804346
2025-07-26,38.48496386503901
2025-07-27,39.09583630734122
2025-07-28,32.37623944201695
2025-07-29,44.59368828806108
2025-07-30,37.87409142273681
2025-07-31,35.43060165352799
2025-08-01,38.48496386503901
2025-08-02,40.317581191945635
2025-08-03,43.37194340345667
2025-08-04,32.987111884319155
2025-08-05,33.597984326621365
2025-08-06,32.987111884319155
2025-08-07,33.597984326621365
2025-08-08,36.6523465381324
2025-08-09,39.09583630734122
2025-08-10,42.76107096115446
2025-08-11,31.765366999714743
2025-08-12,31.765366999714743
2025-08-13,34.81972921122578
2025-08-14,34.81972921122578
2025-08-15,37.87409142273681
2025-08-16,39.70670874964343
2025-08-17,40.317581191945635
2025-08-18,31.154494557412537
2025-08-19,31.765366999714743
2025-08-20,31.765366999714743
2025-08-21,31.765366999714743
2025-08-22,32.987111884319155
2025-08-23,37.87409142273681
2025-08-24,36.6523465381324
2025-08-25,29.32187723050592
2025-08-26,27.489259903599297
2025-08-27,30.54362211511033
2025-08-28,29.932749672808125
2025-08-29,32.37623944201695
2025-08-30,37.2632189804346
2025-08-31,37.87409142273681
2025-09-01,36.04147409583019
2025-09-02,26.87838746129709
2025-09-03,27.489259903599297
2025-09-04,28.71100478820371
2025-09-05,29.32187723050592
2025-09-06,33.597984326621365
2025-09-07,34.81972921122578
2025-09-08,25.65664257669268
2025-09-09,26.267515018994885
2025-09-10,25.65664257669268
2025-09-11,26.267515018994885
2025-09-12,28.71100478820371
2025-09-13,34.20885676892357
2025-09-14,33.597984326621365
2025-09-15,26.87838746129709
2025-09-16,28.71100478820371
2025-09-17,30.54362211511033
2025-09-18,29.32187723050592
2025-09-19,32.37623944201695
2025-09-20,37.87409142273681
2025-09-21,37.2632189804346
2025-09-22,28.100132345901503
2025-09-23,28.71100478820371
2025-09-24,29.32187723050592
2025-09-25,29.32187723050592
2025-09-26,33.597984326621365
2025-09-27,42.76107096115446
2025-09-28,37.87409142273681
2025-09-29,27.489259903599297
2025-09-30,27.489259903599297
2025-10-01,30.54362211511033
2025-10-02,29.932749672808125
2025-10-03,31.154494557412537
2025-10-04,34.81972921122578
2025-10-05,37.87409142273681
2025-10-06,26.87838746129709
2025-10-07,27.489259903599297
2025-10-08,28.100132345901503
2025-10-09,28.71100478820371
2025-10-10,30.54362211511033
2025-10-11,36.04147409583019
2025-10-12,36.04147409583019
2025-10-13,28.100132345901503
2025-10-14,28.71100478820371
2025-10-15,31.765366999714743
2025-10-16,31.765366999714743
2025-10-17,34.81972921122578
2025-10-18,41.53932607655005
2025-10-19,40.928453634247845
2025-10-20,31.765366999714743
2025-10-21,31.765366999714743
2025-10-22,32.37623944201695
2025-10-23,31.765366999714743
2025-10-24,39.70670874964343
2025-10-25,40.928453634247845
2025-10-26,39.70670874964343
2025-10-27,32.987111884319155
2025-10-28,31.154494557412537
2025-10-29,33.597984326621365
2025-10-30,34.81972921122578
2025-10-31,36.6523465381324
2025-11-01,47.648050499572115
2025-11-02,45.81543317266549
2025-11-03,32.987111884319155
2025-11-04,34.81972921122578
2025-11-05,32.987111884319155
2025-11-06,34.20885676892357
2025-11-07,36.04147409583019
2025-11-08,46.4263056149677
2025-11-09,44.59368828806108
2025-11-10,32.37623944201695
2025-11-11,37.87409142273681
2025-11-12,36.6523465381324
2025-11-13,36.04147409583019
2025-11-14,36.04147409583019
2025-11-15,45.20456073036329
2025-11-16,46.4263056149677
2025-11-17,42.15019851885226
2025-11-18,54.978519807198595
2025-11-19,52.53503003798977
2025-11-20,49.48066782647874
2025-11-21,47.03717805726991
2025-11-22,54.367647364896385
2025-11-23,53.75677492259418
2025-11-24,47.03717805726991
2025-11-25,51.31328515338536
2025-11-26,58.03288201870963
2025-11-27,59.86549934561625
2025-11-28,31.154494557412537
2025-11-29,36.04147409583019
2025-11-30,37.2632189804346
2025-12-01,30.54362211511033
2025-12-02,32.987111884319155
2025-12-03,34.81972921122578
2025-12-04,33.597984326621365
2025-12-05,37.87409142273681
2025-12-06,50.09154026878094
2025-12-07,43.98281584575888
2025-12-08,31.765366999714743
2025-12-09,30.54362211511033
2025-12-10,31.765366999714743
2025-12-11,31.210595087828047
2025-12-12,32.5320742487267
2025-12-13,38.78416669392173
2025-12-14,34.81972921122578
2025-12-15,28.26220054487964
2025-12-16,26.94072138398099
2025-12-17,29.889115926929396
2025-12-18,31.210595087828047
2025-12-19,32.8375104698778
2025-12-20,37.768123754174184
2025-12-21,37.46268753302308
2025-12-22,33.85355340962535
2025-12-23,37.10738417372485
2025-12-24,46.96861074231762
2025-12-25,47.32391410161584
2025-12-26,31.210595087828047
2025-12-27,31.87133466827737
2025-12-28,34.81972921122578
2025-12-29,33.49825005032713
2025-12-30,37.10738417372485
2025-12-31,42.69873703847056
2026-01-01,45.34169536026786
2026-01-02,39.08960291507283
2026-01-03,36.446644593275536
2026-01-04,39.08960291507283
2026-01-05,29.889115926929396
2026-01-06,31.210595087828047
2026-01-07,30.855291728529824
2026-01-08,32.176770889428475
2026-01-09,33.85355340962535
2026-01-10,37.66215608561156
2026-01-11,35.53033592982222
2026-01-12,28.424268743857777
2026-01-13,27.713662025261332
2026-01-14,29.13487546245422
2026-01-15,29.13487546245422
2026-01-16,32.68790905543644
2026-01-17,35.53033592982222
2026-01-18,37.66215608561156
2026-01-19,32.68790905543644
2026-01-20,29.845482181050667
2026-01-21,29.13487546245422
2026-01-22,29.13487546245422
2026-01-23,31.266695618243553
2026-01-24,31.977302336839998
2026-01-25,28.424268743857777
2026-01-26,25.581841869472
2026-01-27,26.292448588068442
2026-01-28,29.13487546245422
2026-01-29,29.13487546245422
2026-01-30,31.266695618243553
2026-01-31,38.372762804208
2026-02-01,36.95154936701511
2026-02-02,28.424268743857777
2026-02-03,28.424268743857777
2026-02-04,28.424268743857777
2026-02-05,28.424268743857777
2026-02-06,30.55608889964711
2026-02-07,34.10912249262933
2026-02-08,36.24094264841867
2026-02-09,22.028808276489777
2026-02-10,24.16062843227911
2026-02-11,28.424268743857777
2026-02-12,27.003055306664887
2026-02-13,29.845482181050667
2026-02-14,30.55608889964711
2026-02-15,31.977302336839998
2026-02-16,30.55608889964711
2026-02-17,28.424268743857777
2026-02-18,29.845482181050667
2026-02-19,30.55608889964711
2026-02-20,33.39851577403289
2026-02-21,40.50458295999733
2026-02-22,35.53033592982222
2026-02-23,28.424268743857777
2026-02-24,29.13487546245422
2026-02-25,29.845482181050667
2026-02-26,29.845482181050667
2026-02-27,34.10912249262933
2026-02-28,41.215189678593774
2026-03-01,36.95154936701511
2026-03-02,28.424268743857777
2026-03-03,27.713662025261332
2026-03-04,29.13487546245422
2026-03-05,29.845482181050667
2026-03-06,35.53033592982222
2026-03-07,38.372762804208
2026-03-08,36.95154936701511
2026-03-09,27.713662025261332
2026-03-10,30.55608889964711
2026-03-11,29.845482181050667
2026-03-12,31.977302336839998
2026-03-13,36.24094264841867
2026-03-14,42.63640311578666
2026-03-15,44.768223271576
2026-03-16,31.266695618243553
2026-03-17,31.266695618243553
2026-03-18,31.977302336839998
2026-03-19,31.266695618243553
2026-03-20,33.39851577403289
2026-03-21,37.66215608561156
2026-03-22,38.372762804208
2026-03-23,29.13487546245422
2026-03-24,29.845482181050667
2026-03-25,31.266695618243553
2026-03-26,29.845482181050667
2026-03-27,34.10912249262933
2026-03-28,39.083369522804446
2026-03-29,39.793976241400884
2026-03-30,28.424268743857777
2026-03-31,28.424268743857777
2026-04-01,30.55608889964711
2026-04-02,31.977302336839998
2026-04-03,36.24094264841867
2026-04-04,40.50458295999733
2026-04-05,47.61065014596178
2026-04-06,31.977302336839998
2026-04-07,33.39851577403289
2026-04-08,34.10912249262933
2026-04-09,31.977302336839998
2026-04-10,36.24094264841867
2026-04-11,39.793976241400884
2026-04-12,44.05761655297955
2026-04-13,61.11217779929422
2026-04-14,71.06067185964444
2026-04-15,59.69096436210133
2026-04-16,46.18943670876889
2026-04-17,44.05761655297955
2026-04-18,47.61065014596178
2026-04-19,45.47882999017244
2026-04-20,34.81972921122578
2026-04-21,33.39851577403289
2026-04-22,37.66215608561156
2026-04-23,33.39851577403289
2026-04-24,37.66215608561156
2026-04-25,39.793976241400884
2026-04-26,43.34700983438311
2026-04-27,30.55608889964711
2026-04-28,31.266695618243553
2026-04-29,31.977302336839998
2026-04-30,31.266695618243553
2026-05-01,34.10912249262933
2026-05-02,36.24094264841867
2026-05-03,37.66215608561156
2026-05-04,38.372762804208
2026-05-05,28.424268743857777
2026-05-06,36.24094264841867
2026-05-07,30.55608889964711
2026-05-08,31.977302336839998
2026-05-09,36.95154936701511
2026-05-10,35.53033592982222
2026-05-11,27.003055306664887
2026-05-12,29.13487546245422
2026-05-13,29.13487546245422
2026-05-14,29.13487546245422
2026-05-15,30.55608889964711
2026-05-16,36.95154936701511
2026-05-17,36.95154936701511
2026-05-18,28.424268743857777
2026-05-19,28.424268743857777
2026-05-20,30.55608889964711
2026-05-21,32.68790905543644
2026-05-22,34.10912249262933
2026-05-23,35.53033592982222
2026-05-24,36.95154936701511
2026-05-25,34.81972921122578
2026-05-26,27.713662025261332
2026-05-27,29.845482181050667
2026-05-28,30.55608889964711
2026-05-29,33.39851577403289
2026-05-30,34.81972921122578
2026-05-31,40.50458295999733
