Time,apple
2025-01-30,50.62686567164179
2025-01-31,51.582089552238806
2025-02-01,53.492537313432834
2025-02-02,53.492537313432834
2025-02-03,47.76119402985074
2025-02-04,48.71641791044776
2025-02-05,46.80597014925373
2025-02-06,49.67164179104478
2025-02-07,52.53731343283582
2025-02-08,56.35820895522388
2025-02-09,57.3134328358209
2025-02-10,51.582089552238806
2025-02-11,52.53731343283582
2025-02-12,52.53731343283582
2025-02-13,48.71641791044776
2025-02-14,53.492537313432834
2025-02-15,57.3134328358209
2025-02-16,56.35820895522388
2025-02-17,52.53731343283582
2025-02-18,51.582089552238806
2025-02-19,55.40298507462686
2025-02-20,52.53731343283582
2025-02-21,51.582089552238806
2025-02-22,54.44776119402985
2025-02-23,56.35820895522388
2025-02-24,52.53731343283582
2025-02-25,51.582089552238806
2025-02-26,49.67164179104478
2025-02-27,49.67164179104478
2025-02-28,51.582089552238806
2025-03-01,54.44776119402985
2025-03-02,53.492537313432834
2025-03-03,49.67164179104478
2025-03-04,47.76119402985074
2025-03-05,48.71641791044776
2025-03-06,49.67164179104478
2025-03-07,48.71641791044776
2025-03-08,51.582089552238806
2025-03-09,54.44776119402985
2025-03-10,48.71641791044776
2025-03-11,48.71641791044776
2025-03-12,49.67164179104478
2025-03-13,49.67164179104478
2025-03-14,50.62686567164179
2025-03-15,52.53731343283582
2025-03-16,55.40298507462686
2025-03-17,47.76119402985074
2025-03-18,47.76119402985074
2025-03-19,47.76119402985074
2025-03-20,47.76119402985074
2025-03-21,45.850746268656714
2025-03-22,50.62686567164179
2025-03-23,51.582089552238806
2025-03-24,46.80597014925373
2025-03-25,46.80597014925373
2025-03-26,47.76119402985074
2025-03-27,47.76119402985074
2025-03-28,48.71641791044776
2025-03-29,53.492537313432834
2025-03-30,49.67164179104478
2025-03-31,47.76119402985074
2025-04-01,47.76119402985074
2025-04-02,46.80597014925373
2025-04-03,48.71641791044776
2025-04-04,53.492537313432834
2025-04-05,54.44776119402985
2025-04-06,50.62686567164179
2025-04-07,50.62686567164179
2025-04-08,49.67164179104478
2025-04-09,54.44776119402985
2025-04-10,52.53731343283582
2025-04-11,48.71641791044776
2025-04-12,54.44776119402985
2025-04-13,49.67164179104478
2025-04-14,47.76119402985074
2025-04-15,47.23166774821544
2025-04-16,46.702141466580144
2025-04-17,48.71641791044776
2025-04-18,50.730694354315375
2025-04-19,49.723556132381574
2025-04-20,50.730694354315375
2025-04-21,45.21739130434783
2025-04-22,47.70927968851395
2025-04-23,47.70927968851395
2025-04-24,45.69500324464633
2025-04-25,48.71641791044776
2025-04-26,48.71641791044776
2025-04-27,50.201168072680076
2025-04-28,47.70927968851395
2025-04-29,48.71641791044776
2025-04-30,51.20830629461389
2025-05-01,51.73783257624919
2025-05-02,52.744970798183004
2025-05-03,55.76638546398443
2025-05-04,56.243997404282936
2025-05-05,49.723556132381574
2025-05-06,46.702141466580144
2025-05-07,48.71641791044776
2025-05-08,54.22972096041532
2025-05-09,53.752109020116805
2025-05-10,51.73783257624919
2025-05-11,55.23685918234912
2025-05-12,54.22972096041532
2025-05-13,54.22972096041532
2025-05-14,51.20830629461389
2025-05-15,49.77547047371837
2025-05-16,51.893575600259574
2025-05-17,52.95262816353018
2025-05-18,50.83452303698897
2025-05-19,46.59831278390656
2025-05-20,46.59831278390656
2025-05-21,48.71641791044777
2025-05-22,50.83452303698897
2025-05-23,48.71641791044777
2025-05-24,51.893575600259574
2025-05-25,51.893575600259574
2025-05-26,50.83452303698897
2025-05-27,48.71641791044777
2025-05-28,50.83452303698897
2025-05-29,49.77547047371837
2025-05-30,50.83452303698897
2025-05-31,54.01168072680078
2025-06-01,56.12978585334199
2025-06-02,48.71641791044777
2025-06-03,50.83452303698897
2025-06-04,51.893575600259574
2025-06-05,51.893575600259574
2025-06-06,50.83452303698897
2025-06-07,49.77547047371837
2025-06-08,51.893575600259574
2025-06-09,59.3069435431538
2025-06-10,57.1888384166126
2025-06-11,51.893575600259574
2025-06-12,52.95262816353018
2025-06-13,50.83452303698897
2025-06-14,52.95262816353018
2025-06-15,55.07073329007139
2025-06-16,52.95262816353018
2025-06-17,54.01168072680078
2025-06-18,48.71641791044777
2025-06-19,49.77547047371837
2025-06-20,52.95262816353018
2025-06-21,54.01168072680078
2025-06-22,50.83452303698897
2025-06-23,46.59831278390656
2025-06-24,48.71641791044777
2025-06-25,48.71641791044777
2025-06-26,49.77547047371837
2025-06-27,50.83452303698897
2025-06-28,52.95262816353018
2025-06-29,51.893575600259574
2025-06-30,55.07073329007139
2025-07-01,52.95262816353018
2025-07-02,54.01168072680078
2025-07-03,55.07073329007139
2025-07-04,54.01168072680078
2025-07-05,51.893575600259574
2025-07-06,54.01168072680078
2025-07-07,51.893575600259574
2025-07-08,59.3069435431538
2025-07-09,58.247890979883195
2025-07-10,55.07073329007139
2025-07-11,56.12978585334199
2025-07-12,57.1888384166126
2025-07-13,56.12978585334199
2025-07-14,54.01168072680078
2025-07-15,57.1888384166126
2025-07-16,50.83452303698897
2025-07-17,58.247890979883195
2025-07-18,54.01168072680078
2025-07-19,63.54315379623622
2025-07-20,63.54315379623622
2025-07-21,59.3069435431538
2025-07-22,57.1888384166126
2025-07-23,55.07073329007139
2025-07-24,56.12978585334199
2025-07-25,57.1888384166126
2025-07-26,59.3069435431538
2025-07-27,59.3069435431538
2025-07-28,56.12978585334199
2025-07-29,64.60220635950682
2025-07-30,70.95652173913044
2025-07-31,69.89746917585984
2025-08-01,64.60220635950682
2025-08-02,58.247890979883195
2025-08-03,57.1888384166126
2025-08-04,55.07073329007139
2025-08-05,57.1888384166126
2025-08-06,60.365996106424404
2025-08-07,60.365996106424404
2025-08-08,59.3069435431538
2025-08-09,65.66125892277742
2025-08-10,62.484101232965614
2025-08-11,58.247890979883195
2025-08-12,55.07073329007139
2025-08-13,50.83452303698897
2025-08-14,55.07073329007139
2025-08-15,55.07073329007139
2025-08-16,58.247890979883195
2025-08-17,57.1888384166126
2025-08-18,54.01168072680078
2025-08-19,54.01168072680078
2025-08-20,55.07073329007139
2025-08-21,54.01168072680078
2025-08-22,50.83452303698897
2025-08-23,57.1888384166126
2025-08-24,58.247890979883195
2025-08-25,56.12978585334199
2025-08-26,59.3069435431538
2025-08-27,60.365996106424404
2025-08-28,54.01168072680078
2025-08-29,55.07073329007139
2025-08-30,57.1888384166126
2025-08-31,59.3069435431538
2025-09-01,62.484101232965614
2025-09-02,56.12978585334199
2025-09-03,57.1888384166126
2025-09-04,57.1888384166126
2025-09-05,56.12978585334199
2025-09-06,59.3069435431538
2025-09-07,59.3069435431538
2025-09-08,62.484101232965614
2025-09-09,105.90525632706036
2025-09-10,81.54704737183647
2025-09-11,61.42504866969501
2025-09-12,68.83841661258923
2025-09-13,67.77936404931863
2025-09-14,64.60220635950682
2025-09-15,61.42504866969501
2025-09-16,65.66125892277742
2025-09-17,60.365996106424404
2025-09-18,66.72031148604803
2025-09-19,74.13367942894226
2025-09-20,90.01946787800131
2025-09-21,81.54704737183647
2025-09-22,70.95652173913044
2025-09-23,69.89746917585984
2025-09-24,67.77936404931863
2025-09-25,66.72031148604803
2025-09-26,66.72031148604803
2025-09-27,76.25178455548345
2025-09-28,69.89746917585984
2025-09-29,64.60220635950682
2025-09-30,63.54315379623622
2025-10-01,62.484101232965614
2025-10-02,61.42504866969501
2025-10-03,63.54315379623622
2025-10-04,68.83841661258923
2025-10-05,68.83841661258923
2025-10-06,60.365996106424404
2025-10-07,61.42504866969501
2025-10-08,64.60220635950682
2025-10-09,65.66125892277742
2025-10-10,64.60220635950682
2025-10-11,72.01557430240105
2025-10-12,68.83841661258923
2025-10-13,62.484101232965614
2025-10-14,58.247890979883195
2025-10-15,60.365996106424404
2025-10-16,59.3069435431538
2025-10-17,63.54315379623622
2025-10-18,67.77936404931863
2025-10-19,64.60220635950682
2025-10-20,62.484101232965614
2025-10-21,61.42504866969501
2025-10-22,59.3069435431538
2025-10-23,58.247890979883195
2025-10-24,58.247890979883195
2025-10-25,64.60220635950682
2025-10-26,65.66125892277742
2025-10-27,54.01168072680078
2025-10-28,54.01168072680078
2025-10-29,56.12978585334199
2025-10-30,61.42504866969501
2025-10-31,59.3069435431538
2025-11-01,63.54315379623622
2025-11-02,60.365996106424404
2025-11-03,61.42504866969501
2025-11-04,57.1888384166126
2025-11-05,57.1888384166126
2025-11-06,58.247890979883195
2025-11-07,63.54315379623622
2025-11-08,65.66125892277742
2025-11-09,63.54315379623622
2025-11-10,62.484101232965614
2025-11-11,61.42504866969501
2025-11-12,61.42504866969501
2025-11-13,60.365996106424404
2025-11-14,60.365996106424404
2025-11-15,66.72031148604803
2025-11-16,68.83841661258923
2025-11-17,59.3069435431538
2025-11-18,58.247890979883195
2025-11-19,64.60220635950682
2025-11-20,67.77936404931863
2025-11-21,67.77936404931863
2025-11-22,69.89746917585984
2025-11-23,79.42894224529527
2025-11-24,72.01557430240105
2025-11-25,75.19273199221286
2025-11-26,87.9013627514601
2025-11-27,84.72420506164829
2025-11-28,92.13757300454252
2025-11-29,77.31083711875407
2025-11-30,75.19273199221286
2025-12-01,70.95652173913044
2025-12-02,73.07462686567165
2025-12-03,77.31083711875407
2025-12-04,68.83841661258923
2025-12-05,61.42504866969501
2025-12-06,66.72031148604803
2025-12-07,66.72031148604803
2025-12-08,60.365996106424404
2025-12-09,62.484101232965614
2025-12-10,60.365996106424404
2025-12-11,61.071343675340756
2025-12-12,64.5573487290275
2025-12-13,73.06276795186676
2025-12-14,65.561231562858
2025-12-15,63.55346589519698
2025-12-16,61.54570022753596
2025-12-17,63.55346589519698
2025-12-18,62.54958306136648
2025-12-19,61.071343675340756
2025-12-20,61.54570022753596
2025-12-21,65.561231562858
2025-12-22,65.0317052812227
2025-12-23,66.5651143966885
2025-12-24,74.06665078569728
2025-12-25,90.60313267918062
2025-12-26,84.57983567619758
2025-12-27,80.56430434087554
2025-12-28,72.05888511803626
2025-12-29,69.04723661654472
2025-12-30,68.57288006434952
2025-12-31,67.56899723051902
2026-01-01,63.55346589519698
2026-01-02,61.54570022753596
2026-01-03,64.5573487290275
2026-01-04,64.5573487290275
2026-01-05,61.54570022753596
2026-01-06,60.54181739370546
2026-01-07,58.05969517384923
2026-01-08,60.54181739370546
2026-01-09,59.06357800767974
2026-01-10,64.51249109854815
2026-01-11,63.563777994157746
2026-01-12,60.717638680986504
2026-01-13,61.66635178537692
2026-01-14,63.563777994157746
2026-01-15,62.61506488976733
2026-01-16,60.717638680986504
2026-01-17,61.66635178537692
2026-01-18,66.40991730732898
2026-01-19,63.563777994157746
2026-01-20,61.66635178537692
2026-01-21,66.40991730732898
2026-01-22,61.66635178537692
2026-01-23,60.717638680986504
2026-01-24,66.40991730732898
2026-01-25,62.61506488976733
2026-01-26,64.51249109854815
2026-01-27,61.66635178537692
2026-01-28,67.3586304117194
2026-01-29,65.46120420293857
2026-01-30,59.76892557659609
2026-01-31,59.76892557659609
2026-02-01,61.66635178537692
2026-02-02,57.87149936781526
2026-02-03,58.820212472205675
2026-02-04,58.820212472205675
2026-02-05,63.563777994157746
2026-02-06,57.87149936781526
2026-02-07,64.51249109854815
2026-02-08,60.717638680986504
2026-02-09,55.02536005464402
2026-02-10,61.66635178537692
2026-02-11,54.076646950253604
2026-02-12,55.02536005464402
2026-02-13,60.717638680986504
2026-02-14,69.25605662050023
2026-02-15,66.40991730732898
2026-02-16,65.46120420293857
2026-02-17,60.717638680986504
2026-02-18,56.92278626342485
2026-02-19,55.02536005464402
2026-02-20,55.97407315903443
2026-02-21,61.66635178537692
2026-02-22,60.717638680986504
2026-02-23,55.97407315903443
2026-02-24,57.87149936781526
2026-02-25,57.87149936781526
2026-02-26,62.61506488976733
2026-02-27,59.76892557659609
2026-02-28,55.97407315903443
2026-03-01,59.76892557659609
2026-03-02,62.61506488976733
2026-03-03,66.40991730732898
2026-03-04,73.05090903806189
2026-03-05,71.15348282928106
2026-03-06,65.46120420293857
2026-03-07,66.40991730732898
2026-03-08,67.3586304117194
2026-03-09,60.717638680986504
2026-03-10,57.87149936781526
2026-03-11,60.717638680986504
2026-03-12,63.563777994157746
2026-03-13,59.76892557659609
2026-03-14,65.46120420293857
2026-03-15,64.51249109854815
2026-03-16,59.76892557659609
2026-03-17,59.76892557659609
2026-03-18,66.40991730732898
2026-03-19,61.66635178537692
2026-03-20,63.563777994157746
2026-03-21,67.3586304117194
2026-03-22,66.40991730732898
2026-03-23,66.40991730732898
2026-03-24,63.563777994157746
2026-03-25,70.20476972489064
2026-03-26,67.3586304117194
2026-03-27,73.05090903806189
2026-03-28,82.53804008196603
2026-03-29,82.53804008196603
2026-03-30,77.79447456001395
2026-03-31,77.79447456001395
2026-04-01,81.58932697757561
2026-04-02,83.48675318635644
2026-04-03,77.79447456001395
2026-04-04,84.43546629074686
2026-04-05,79.69190076879478
2026-04-06,90.12774491708934
2026-04-07,83.48675318635644
2026-04-08,87.2816056039181
2026-04-09,92.97388423026058
2026-04-10,89.17903181269892
2026-04-11,91.07645802147975
2026-04-12,90.12774491708934
2026-04-13,88.23031870830852
2026-04-14,81.58932697757561
2026-04-15,83.48675318635644
2026-04-16,90.12774491708934
2026-04-17,93.922597334651
2026-04-18,94.87131043904141
2026-04-19,84.43546629074686
2026-04-20,84.43546629074686
2026-04-21,88.23031870830852
2026-04-22,85.38417939513727
2026-04-23,81.58932697757561
2026-04-24,75.89704835123312
2026-04-25,82.53804008196603
2026-04-26,82.53804008196603
2026-04-27,73.05090903806189
2026-04-28,67.3586304117194
2026-04-29,72.10219593367147
2026-04-30,75.89704835123312
2026-05-01,72.10219593367147
2026-05-02,74.94833524684272
2026-05-03,74.94833524684272
2026-05-04,68.30734351610981
2026-05-05,70.20476972489064
2026-05-06,75.89704835123312
2026-05-07,81.58932697757561
2026-05-08,79.69190076879478
2026-05-09,86.33289249952769
2026-05-10,78.74318766440437
2026-05-11,71.15348282928106
2026-05-12,72.10219593367147
2026-05-13,83.48675318635644
2026-05-14,87.2816056039181
2026-05-15,84.43546629074686
2026-05-16,89.17903181269892
2026-05-17,81.58932697757561
2026-05-18,78.74318766440437
2026-05-19,82.53804008196603
2026-05-20,77.79447456001395
2026-05-21,72.10219593367147
2026-05-22,78.74318766440437
2026-05-23,78.74318766440437
2026-05-24,76.84576145562355
2026-05-25,72.10219593367147
2026-05-26,70.20476972489064
2026-05-27,70.20476972489064
2026-05-28,74.94833524684272
2026-05-29,72.10219593367147
2026-05-30,78.74318766440437
2026-05-31,80.6406138731852
