Time,capital_one_login
2024-09-23,37.7584648874461
2024-09-24,36.59666596783237
2024-09-25,37.17756542763924
2024-09-26,36.59666596783237
2024-09-27,38.920263807059825
2024-09-28,32.53036974918433
2024-09-29,29.625872450150016
2024-09-30,40.662962186480414
2024-10-01,47.63375570416277
2024-10-02,40.662962186480414
2024-10-03,42.98656002570787
2024-10-04,40.662962186480414
2024-10-05,33.69216866879806
2024-10-06,30.20677190995688
2024-10-07,49.37645408358336
2024-10-08,44.1483589453216
2024-10-09,46.47195678454905
2024-10-10,45.31015786493532
2024-10-11,52.28095138261768
2024-10-12,40.082062726673556
2024-10-13,33.69216866879806
2024-10-14,49.37645408358336
2024-10-15,54.02364976203827
2024-10-16,49.95735354339023
2024-10-17,48.795554623776496
2024-10-18,49.95735354339023
2024-10-19,35.43486704821865
2024-10-20,33.111269208991196
2024-10-21,40.662962186480414
2024-10-22,35.43486704821865
2024-10-23,37.17756542763924
2024-10-24,34.853967588411784
2024-10-25,38.33936434725296
2024-10-26,27.883174070729428
2024-10-27,25.559576231501975
2024-10-28,36.59666596783237
2024-10-29,34.853967588411784
2024-10-30,35.43486704821865
2024-10-31,37.7584648874461
2024-11-01,48.795554623776496
2024-11-02,39.50116326686669
2024-11-03,33.111269208991196
2024-11-04,40.662962186480414
2024-11-05,37.17756542763924
2024-11-06,26.7213751511157
2024-11-07,38.33936434725296
2024-11-08,38.33936434725296
2024-11-09,32.53036974918433
2024-11-10,26.14047569130884
2024-11-11,35.43486704821865
2024-11-12,35.43486704821865
2024-11-13,38.33936434725296
2024-11-14,37.17756542763924
2024-11-15,37.7584648874461
2024-11-16,29.625872450150016
2024-11-17,26.7213751511157
2024-11-18,35.43486704821865
2024-11-19,36.015766508025514
2024-11-20,34.853967588411784
2024-11-21,33.111269208991196
2024-11-22,34.27306812860492
2024-11-23,26.14047569130884
2024-11-24,26.14047569130884
2024-11-25,31.368570829570608
2024-11-26,34.27306812860492
2024-11-27,33.111269208991196
2024-11-28,22.0741794726608
2024-11-29,33.69216866879806
2024-11-30,30.787671369763743
2024-12-01,34.853967588411784
2024-12-02,42.98656002570787
2024-12-03,45.31015786493532
2024-12-04,38.920263807059825
2024-12-05,37.17756542763924
2024-12-06,40.662962186480414
2024-12-07,30.20677190995688
2024-12-08,27.883174070729428
2024-12-09,37.17756542763924
2024-12-10,35.43486704821865
2024-12-11,37.7584648874461
2024-12-12,37.17756542763924
2024-12-13,38.920263807059825
2024-12-14,32.53036974918433
2024-12-15,29.044972990343155
2024-12-16,36.59666596783237
2024-12-17,38.33936434725296
2024-12-18,37.7584648874461
2024-12-19,34.27306812860492
2024-12-20,38.920263807059825
2024-12-21,30.20677190995688
2024-12-22,26.14047569130884
2024-12-23,31.368570829570608
2024-12-24,29.044972990343155
2024-12-25,19.16968217362648
2024-12-26,37.17756542763924
2024-12-27,39.50116326686669
2024-12-28,31.368570829570608
2024-12-29,26.7213751511157
2024-12-30,40.082062726673556
2024-12-31,41.24386164628728
2025-01-01,34.27306812860492
2025-01-02,45.31015786493532
2025-01-03,45.891057324742185
2025-01-04,34.853967588411784
2025-01-05,28.46407353053629
2025-01-06,37.17756542763924
2025-01-07,37.17756542763924
2025-01-08,35.43486704821865
2025-01-09,36.015766508025514
2025-01-10,36.015766508025514
2025-01-11,30.20677190995688
2025-01-12,27.302274610922566
2025-01-13,34.853967588411784
2025-01-14,33.69216866879806
2025-01-15,37.17756542763924
2025-01-16,37.7584648874461
2025-01-17,39.50116326686669
2025-01-18,30.787671369763743
2025-01-19,23.816877852081387
2025-01-20,29.044972990343155
2025-01-21,29.044972990343155
2025-01-22,36.59666596783237
2025-01-23,32.53036974918433
2025-01-24,33.111269208991196
2025-01-25,26.7213751511157
2025-01-26,23.816877852081387
2025-01-27,33.111269208991196
2025-01-28,33.111269208991196
2025-01-29,33.69216866879806
2025-01-30,31.94947028937747
2025-01-31,37.17756542763924
2025-02-01,38.33936434725296
2025-02-02,29.625872450150016
2025-02-03,36.015766508025514
2025-02-04,35.43486704821865
2025-02-05,35.43486704821865
2025-02-06,36.015766508025514
2025-02-07,34.27306812860492
2025-02-08,28.46407353053629
2025-02-09,24.978676771695113
2025-02-10,31.368570829570608
2025-02-11,33.111269208991196
2025-02-12,34.853967588411784
2025-02-13,35.43486704821865
2025-02-14,37.17756542763924
2025-02-15,29.625872450150016
2025-02-16,25.559576231501975
2025-02-17,30.787671369763743
2025-02-18,30.20677190995688
2025-02-19,33.111269208991196
2025-02-20,34.853967588411784
2025-02-21,30.787671369763743
2025-02-22,27.883174070729428
2025-02-23,23.816877852081387
2025-02-24,37.17756542763924
2025-02-25,40.662962186480414
2025-02-26,41.24386164628728
2025-02-27,42.98656002570787
2025-02-28,55.18544868165199
2025-03-01,54.60454922184513
2025-03-02,43.56745948551473
2025-03-03,55.766348141458856
2025-03-04,48.795554623776496
2025-03-05,44.729258405128455
2025-03-06,47.05285624435591
2025-03-07,47.63375570416277
2025-03-08,38.33936434725296
2025-03-09,32.53036974918433
2025-03-10,41.824761106094144
2025-03-11,44.1483589453216
2025-03-12,44.1483589453216
2025-03-13,44.1483589453216
2025-03-14,45.31015786493532
2025-03-15,40.662962186480414
2025-03-16,33.69216866879806
2025-03-17,40.662962186480414
2025-03-18,44.729258405128455
2025-03-19,42.98656002570787
2025-03-20,42.405660565901
2025-03-21,41.824761106094144
2025-03-22,33.69216866879806
2025-03-23,30.787671369763743
2025-03-24,38.920263807059825
2025-03-25,37.7584648874461
2025-03-26,38.33936434725296
2025-03-27,38.920263807059825
2025-03-28,41.24386164628728
2025-03-29,33.69216866879806
2025-03-30,37.17756542763924
2025-03-31,46.47195678454905
2025-04-01,49.95735354339023
2025-04-02,47.05285624435591
2025-04-03,47.63375570416277
2025-04-04,49.37645408358336
2025-04-05,38.920263807059825
2025-04-06,36.59666596783237
2025-04-07,48.21465516396964
2025-04-08,43.56745948551473
2025-04-09,46.47195678454905
2025-04-10,41.824761106094144
2025-04-11,44.1483589453216
2025-04-12,35.43486704821865
2025-04-13,31.368570829570608
2025-04-14,41.824761106094144
2025-04-15,49.37645408358336
2025-04-16,42.69611029580443
2025-04-17,41.534311376190715
2025-04-18,33.69216866879806
2025-04-19,24.68822704179168
2025-04-20,20.912380553047072
2025-04-21,34.853967588411784
2025-04-22,32.82081947908776
2025-04-23,33.40171893889463
2025-04-24,31.94947028937747
2025-04-25,29.625872450150016
2025-04-26,27.011824881019134
2025-04-27,24.397777311888248
2025-04-28,32.82081947908776
2025-04-29,30.20677190995688
2025-04-30,36.59666596783237
2025-05-01,42.405660565901
2025-05-02,41.824761106094144
2025-05-03,31.368570829570608
2025-05-04,29.044972990343155
2025-05-05,36.015766508025514
2025-05-06,34.27306812860492
2025-05-07,33.111269208991196
2025-05-08,33.111269208991196
2025-05-09,35.72531677812208
2025-05-10,29.044972990343155
2025-05-11,20.331481093240207
2025-05-12,35.14441731831522
2025-05-13,32.82081947908776
2025-05-14,34.853967588411784
2025-05-15,35.43486704821865
2025-05-16,36.015766508025514
2025-05-17,26.7213751511157
2025-05-18,22.65507893246766
2025-05-19,33.69216866879806
2025-05-20,35.43486704821865
2025-05-21,29.044972990343155
2025-05-22,31.368570829570608
2025-05-23,31.368570829570608
2025-05-24,24.397777311888248
2025-05-25,21.493280012853933
2025-05-26,24.397777311888248
2025-05-27,31.94947028937747
2025-05-28,37.17756542763924
2025-05-29,37.7584648874461
2025-05-30,37.7584648874461
2025-05-31,29.044972990343155
2025-06-01,31.368570829570608
2025-06-02,40.662962186480414
2025-06-03,40.662962186480414
2025-06-04,35.43486704821865
2025-06-05,36.015766508025514
2025-06-06,36.59666596783237
2025-06-07,26.7213751511157
2025-06-08,25.559576231501975
2025-06-09,34.853967588411784
2025-06-10,35.43486704821865
2025-06-11,33.69216866879806
2025-06-12,31.94947028937747
2025-06-13,36.015766508025514
2025-06-14,24.978676771695113
2025-06-15,22.65507893246766
2025-06-16,36.59666596783237
2025-06-17,30.787671369763743
2025-06-18,31.94947028937747
2025-06-19,29.044972990343155
2025-06-20,30.787671369763743
2025-06-21,26.7213751511157
2025-06-22,23.235978392274525
2025-06-23,29.625872450150016
2025-06-24,29.625872450150016
2025-06-25,29.625872450150016
2025-06-26,29.625872450150016
2025-06-27,32.53036974918433
2025-06-28,26.7213751511157
2025-06-29,24.397777311888248
2025-06-30,36.015766508025514
2025-07-01,41.824761106094144
2025-07-02,37.7584648874461
2025-07-03,41.24386164628728
2025-07-04,27.883174070729428
2025-07-05,25.559576231501975
2025-07-06,25.559576231501975
2025-07-07,38.33936434725296
2025-07-08,31.368570829570608
2025-07-09,34.853967588411784
2025-07-10,36.015766508025514
2025-07-11,34.27306812860492
2025-07-12,24.397777311888248
2025-07-13,22.0741794726608
2025-07-14,36.015766508025514
2025-07-15,31.368570829570608
2025-07-16,31.94947028937747
2025-07-17,31.368570829570608
2025-07-18,33.69216866879806
2025-07-19,24.978676771695113
2025-07-20,23.235978392274525
2025-07-21,30.787671369763743
2025-07-22,29.625872450150016
2025-07-23,29.625872450150016
2025-07-24,30.787671369763743
2025-07-25,29.625872450150016
2025-07-26,23.816877852081387
2025-07-27,21.493280012853933
2025-07-28,31.94947028937747
2025-07-29,30.20677190995688
2025-07-30,29.625872450150016
2025-07-31,35.43486704821865
2025-08-01,44.1483589453216
2025-08-02,32.53036974918433
2025-08-03,26.7213751511157
2025-08-04,37.7584648874461
2025-08-05,36.59666596783237
2025-08-06,30.20677190995688
2025-08-07,36.015766508025514
2025-08-08,33.111269208991196
2025-08-09,23.816877852081387
2025-08-10,24.978676771695113
2025-08-11,32.53036974918433
2025-08-12,31.94947028937747
2025-08-13,35.43486704821865
2025-08-14,33.111269208991196
2025-08-15,38.920263807059825
2025-08-16,28.46407353053629
2025-08-17,23.235978392274525
2025-08-18,31.368570829570608
2025-08-19,30.787671369763743
2025-08-20,30.20677190995688
2025-08-21,29.044972990343155
2025-08-22,28.46407353053629
2025-08-23,26.14047569130884
2025-08-24,25.559576231501975
2025-08-25,30.787671369763743
2025-08-26,30.20677190995688
2025-08-27,33.69216866879806
2025-08-28,36.015766508025514
2025-08-29,34.27306812860492
2025-08-30,26.14047569130884
2025-08-31,22.65507893246766
2025-09-01,33.69216866879806
2025-09-02,38.33936434725296
2025-09-03,34.853967588411784
2025-09-04,34.27306812860492
2025-09-05,33.69216866879806
2025-09-06,25.559576231501975
2025-09-07,22.65507893246766
2025-09-08,34.853967588411784
2025-09-09,31.94947028937747
2025-09-10,31.94947028937747
2025-09-11,29.044972990343155
2025-09-12,31.368570829570608
2025-09-13,27.302274610922566
2025-09-14,23.235978392274525
2025-09-15,37.17756542763924
2025-09-16,32.53036974918433
2025-09-17,32.53036974918433
2025-09-18,29.625872450150016
2025-09-19,30.20677190995688
2025-09-20,23.235978392274525
2025-09-21,19.16968217362648
2025-09-22,33.111269208991196
2025-09-23,28.46407353053629
2025-09-24,29.625872450150016
2025-09-25,27.302274610922566
2025-09-26,30.787671369763743
2025-09-27,23.235978392274525
2025-09-28,22.0741794726608
2025-09-29,29.625872450150016
2025-09-30,34.27306812860492
2025-10-01,40.082062726673556
2025-10-02,37.17756542763924
2025-10-03,38.33936434725296
2025-10-04,31.368570829570608
2025-10-05,28.46407353053629
2025-10-06,47.05285624435591
2025-10-07,41.824761106094144
2025-10-08,47.63375570416277
2025-10-09,43.56745948551473
2025-10-10,44.729258405128455
2025-10-11,31.94947028937747
2025-10-12,25.559576231501975
2025-10-13,39.50116326686669
2025-10-14,42.405660565901
2025-10-15,48.21465516396964
2025-10-16,44.1483589453216
2025-10-17,42.98656002570787
2025-10-18,31.368570829570608
2025-10-19,26.7213751511157
2025-10-20,43.56745948551473
2025-10-21,41.24386164628728
2025-10-22,41.24386164628728
2025-10-23,42.405660565901
2025-10-24,39.50116326686669
2025-10-25,30.787671369763743
2025-10-26,27.883174070729428
2025-10-27,37.7584648874461
2025-10-28,38.920263807059825
2025-10-29,40.082062726673556
2025-10-30,39.50116326686669
2025-10-31,45.31015786493532
2025-11-01,44.729258405128455
2025-11-02,34.853967588411784
2025-11-03,46.47195678454905
2025-11-04,43.56745948551473
2025-11-05,40.662962186480414
2025-11-06,43.56745948551473
2025-11-07,47.63375570416277
2025-11-08,31.368570829570608
2025-11-09,27.883174070729428
2025-11-10,47.63375570416277
2025-11-11,40.662962186480414
2025-11-12,40.662962186480414
2025-11-13,43.56745948551473
2025-11-14,48.795554623776496
2025-11-15,35.43486704821865
2025-11-16,29.625872450150016
2025-11-17,40.662962186480414
2025-11-18,41.824761106094144
2025-11-19,44.1483589453216
2025-11-20,42.405660565901
2025-11-21,43.56745948551473
2025-11-22,31.94947028937747
2025-11-23,27.302274610922566
2025-11-24,37.17756542763924
2025-11-25,38.33936434725296
2025-11-26,41.824761106094144
2025-11-27,26.7213751511157
2025-11-28,36.59666596783237
2025-11-29,33.111269208991196
2025-11-30,33.111269208991196
2025-12-01,55.766348141458856
2025-12-02,53.4427503022314
2025-12-03,51.700051922810815
2025-12-04,48.21465516396964
2025-12-05,49.37645408358336
2025-12-06,33.69216866879806
2025-12-07,28.46407353053629
2025-12-08,38.920263807059825
2025-12-09,45.31015786493532
2025-12-10,44.1483589453216
2025-12-11,43.56745948551473
2025-12-12,45.31015786493532
2025-12-13,36.015766508025514
2025-12-14,31.368570829570608
2025-12-15,44.729258405128455
2025-12-16,44.1483589453216
2025-12-17,42.98656002570787
2025-12-18,41.824761106094144
2025-12-19,44.729258405128455
2025-12-20,36.015766508025514
2025-12-21,27.302274610922566
2025-12-22,37.17756542763924
2025-12-23,37.7584648874461
2025-12-24,31.368570829570608
2025-12-25,20.912380553047072
2025-12-26,40.662962186480414
2025-12-27,35.43486704821865
2025-12-28,33.111269208991196
2025-12-29,44.729258405128455
2025-12-30,47.05285624435591
2025-12-31,51.11915246300395
2026-01-01,42.98656002570787
2026-01-02,58.08994598068631
2026-01-03,42.98656002570787
2026-01-04,36.015766508025514
2026-01-05,52.86185084242454
2026-01-06,48.795554623776496
2026-01-07,49.37645408358336
2026-01-08,44.729258405128455
2026-01-09,51.700051922810815
2026-01-10,40.662962186480414
2026-01-11,29.625872450150016
2026-01-12,45.891057324742185
2026-01-13,48.21465516396964
2026-01-14,46.47195678454905
2026-01-15,48.21465516396964
2026-01-16,51.700051922810815
2026-01-17,39.50116326686669
2026-01-18,29.625872450150016
2026-01-19,42.405660565901
2026-01-20,45.891057324742185
2026-01-21,47.05285624435591
2026-01-22,45.31015786493532
2026-01-23,40.662962186480414
2026-01-24,32.53036974918433
2026-01-25,27.302274610922566
2026-01-26,39.50116326686669
2026-01-27,42.405660565901
2026-01-28,40.662962186480414
2026-01-29,38.920263807059825
2026-01-30,47.05285624435591
2026-01-31,43.56745948551473
2026-02-01,40.662962186480414
2026-02-02,49.37645408358336
2026-02-03,48.21465516396964
2026-02-04,45.31015786493532
2026-02-05,48.21465516396964
2026-02-06,47.05285624435591
2026-02-07,40.662962186480414
2026-02-08,30.787671369763743
2026-02-09,36.59666596783237
2026-02-10,44.1483589453216
2026-02-11,44.1483589453216
2026-02-12,45.31015786493532
2026-02-13,49.95735354339023
2026-02-14,36.59666596783237
2026-02-15,30.787671369763743
2026-02-16,44.1483589453216
2026-02-17,40.662962186480414
2026-02-18,41.824761106094144
2026-02-19,41.24386164628728
2026-02-20,41.824761106094144
2026-02-21,34.853967588411784
2026-02-22,29.044972990343155
2026-02-23,41.24386164628728
2026-02-24,42.98656002570787
2026-02-25,42.405660565901
2026-02-26,45.891057324742185
2026-02-27,50.53825300319709
2026-02-28,45.891057324742185
2026-03-01,43.56745948551473
2026-03-02,54.02364976203827
2026-03-03,52.28095138261768
2026-03-04,47.63375570416277
2026-03-05,47.63375570416277
2026-03-06,46.47195678454905
2026-03-07,42.405660565901
2026-03-08,34.27306812860492
2026-03-09,45.891057324742185
2026-03-10,49.95735354339023
2026-03-11,50.53825300319709
2026-03-12,48.21465516396964
2026-03-13,51.11915246300395
2026-03-14,42.98656002570787
2026-03-15,38.33936434725296
2026-03-16,46.47195678454905
2026-03-17,44.729258405128455
2026-03-18,45.891057324742185
2026-03-19,44.729258405128455
2026-03-20,46.47195678454905
2026-03-21,40.082062726673556
2026-03-22,34.27306812860492
2026-03-23,43.56745948551473
2026-03-24,44.1483589453216
2026-03-25,44.729258405128455
2026-03-26,44.729258405128455
2026-03-27,47.05285624435591
2026-03-28,39.50116326686669
2026-03-29,34.27306812860492
2026-03-30,47.05285624435591
2026-03-31,48.21465516396964
2026-04-01,55.766348141458856
2026-04-02,51.11915246300395
2026-04-03,53.4427503022314
2026-04-04,38.33936434725296
2026-04-05,32.53036974918433
2026-04-06,49.37645408358336
2026-04-07,48.795554623776496
2026-04-08,48.21465516396964
2026-04-09,43.56745948551473
2026-04-10,45.31015786493532
2026-04-11,39.50116326686669
2026-04-12,34.853967588411784
2026-04-13,46.47195678454905
2026-04-14,44.1483589453216
2026-04-15,48.21465516396964
2026-04-16,44.729258405128455
2026-04-17,41.824761106094144
2026-04-18,33.111269208991196
2026-04-19,29.044972990343155
2026-04-20,40.082062726673556
2026-04-21,40.662962186480414
2026-04-22,40.082062726673556
2026-04-23,40.082062726673556
2026-04-24,42.405660565901
2026-04-25,30.20677190995688
2026-04-26,29.044972990343155
2026-04-27,40.082062726673556
2026-04-28,42.98656002570787
2026-04-29,44.1483589453216
2026-04-30,44.1483589453216
2026-05-01,54.02364976203827
2026-05-02,38.33936434725296
2026-05-03,33.69216866879806
2026-05-04,44.729258405128455
2026-05-05,47.63375570416277
2026-05-06,41.824761106094144
2026-05-07,45.31015786493532
2026-05-08,46.47195678454905
2026-05-09,33.111269208991196
2026-05-10,27.883174070729428
2026-05-11,42.98656002570787
2026-05-12,42.98656002570787
2026-05-13,46.47195678454905
2026-05-14,47.05285624435591
2026-05-15,48.795554623776496
2026-05-16,36.015766508025514
2026-05-17,28.46407353053629
2026-05-18,43.56745948551473
2026-05-19,44.729258405128455
2026-05-20,44.1483589453216
2026-05-21,44.729258405128455
2026-05-22,42.98656002570787
2026-05-23,33.69216866879806
2026-05-24,27.883174070729428
2026-05-25,32.53036974918433
2026-05-26,43.56745948551473
2026-05-27,47.63375570416277
2026-05-28,44.1483589453216
2026-05-29,46.47195678454905
2026-05-30,38.920263807059825
2026-05-31,34.853967588411784
