Time,notre_dame_basketball
2024-09-23,1.024978466838932
2024-09-24,1.5374677002583979
2024-09-25,2.5624461670973298
2024-09-26,2.5624461670973298
2024-09-27,1.5374677002583979
2024-09-28,2.049956933677864
2024-09-29,1.5374677002583979
2024-09-30,1.5374677002583979
2024-10-01,1.024978466838932
2024-10-02,1.024978466838932
2024-10-03,1.5374677002583979
2024-10-04,1.024978466838932
2024-10-05,1.024978466838932
2024-10-06,1.024978466838932
2024-10-07,1.024978466838932
2024-10-08,1.024978466838932
2024-10-09,1.5374677002583979
2024-10-10,0.512489233419466
2024-10-11,1.5374677002583979
2024-10-12,1.5374677002583979
2024-10-13,1.024978466838932
2024-10-14,1.024978466838932
2024-10-15,1.5374677002583979
2024-10-16,1.024978466838932
2024-10-17,1.5374677002583979
2024-10-18,1.024978466838932
2024-10-19,1.5374677002583979
2024-10-20,1.024978466838932
2024-10-21,1.024978466838932
2024-10-22,1.5374677002583979
2024-10-23,1.5374677002583979
2024-10-24,1.5374677002583979
2024-10-25,1.024978466838932
2024-10-26,2.049956933677864
2024-10-27,2.5624461670973298
2024-10-28,1.024978466838932
2024-10-29,2.049956933677864
2024-10-30,2.5624461670973298
2024-10-31,3.5874246339362617
2024-11-01,2.5624461670973298
2024-11-02,2.049956933677864
2024-11-03,2.5624461670973298
2024-11-04,5.1248923341946595
2024-11-05,4.612403100775193
2024-11-06,2.5624461670973298
2024-11-07,4.612403100775193
2024-11-08,3.0749354005167957
2024-11-09,4.612403100775193
2024-11-10,6.149870801033591
2024-11-11,7.68733850129199
2024-11-12,5.637381567614126
2024-11-13,4.099913867355728
2024-11-14,5.1248923341946595
2024-11-15,3.0749354005167957
2024-11-16,12.299741602067183
2024-11-17,7.68733850129199
2024-11-18,4.099913867355728
2024-11-19,4.612403100775193
2024-11-20,6.149870801033591
2024-11-21,3.0749354005167957
2024-11-22,3.5874246339362617
2024-11-23,20.499569336778638
2024-11-24,11.274763135228252
2024-11-25,5.1248923341946595
2024-11-26,6.149870801033591
2024-11-27,16.912144702842376
2024-11-28,12.812230835486648
2024-11-29,10.249784668389319
2024-11-30,13.837209302325581
2024-12-01,8.199827734711455
2024-12-02,3.5874246339362617
2024-12-03,5.1248923341946595
2024-12-04,7.68733850129199
2024-12-05,4.099913867355728
2024-12-06,15.37467700258398
2024-12-07,11.274763135228252
2024-12-08,8.199827734711455
2024-12-09,4.612403100775193
2024-12-10,4.612403100775193
2024-12-11,6.662360034453057
2024-12-12,9.737295434969854
2024-12-13,25.624461670973297
2024-12-14,8.71231696813092
2024-12-15,8.71231696813092
2024-12-16,4.612403100775193
2024-12-17,3.5874246339362617
2024-12-18,4.612403100775193
2024-12-19,4.099913867355728
2024-12-20,7.68733850129199
2024-12-21,22.037037037037035
2024-12-22,11.274763135228252
2024-12-23,5.637381567614126
2024-12-24,4.099913867355728
2024-12-25,2.049956933677864
2024-12-26,2.5624461670973298
2024-12-27,5.1248923341946595
2024-12-28,4.612403100775193
2024-12-29,9.224806201550386
2024-12-30,4.612403100775193
2024-12-31,7.174849267872523
2025-01-01,6.662360034453057
2025-01-02,12.299741602067183
2025-01-03,14.349698535745047
2025-01-04,21.52454780361757
2025-01-05,12.299741602067183
2025-01-06,5.1248923341946595
2025-01-07,4.612403100775193
2025-01-08,7.68733850129199
2025-01-09,16.39965546942291
2025-01-10,24.599483204134366
2025-01-11,25.11197243755383
2025-01-12,13.837209302325581
2025-01-13,7.68733850129199
2025-01-14,7.68733850129199
2025-01-15,6.149870801033591
2025-01-16,7.174849267872523
2025-01-17,7.68733850129199
2025-01-18,11.274763135228252
2025-01-19,9.737295434969854
2025-01-20,10.249784668389319
2025-01-21,19.987080103359173
2025-01-22,6.149870801033591
2025-01-23,4.612403100775193
2025-01-24,7.68733850129199
2025-01-25,7.174849267872523
2025-01-26,8.199827734711455
2025-01-27,3.5874246339362617
2025-01-28,4.612403100775193
2025-01-29,8.71231696813092
2025-01-30,6.149870801033591
2025-01-31,6.149870801033591
2025-02-01,6.149870801033591
2025-02-02,15.887166236003445
2025-02-03,4.099913867355728
2025-02-04,6.149870801033591
2025-02-05,6.149870801033591
2025-02-06,4.612403100775193
2025-02-07,9.224806201550386
2025-02-08,12.812230835486648
2025-02-09,9.224806201550386
2025-02-10,4.612403100775193
2025-02-11,3.5874246339362617
2025-02-12,4.099913867355728
2025-02-13,9.224806201550386
2025-02-14,7.174849267872523
2025-02-15,6.149870801033591
2025-02-16,17.937123169681307
2025-02-17,32.79931093884582
2025-02-18,16.912144702842376
2025-02-19,10.249784668389319
2025-02-20,13.324720068906114
2025-02-21,8.71231696813092
2025-02-22,14.862187769164512
2025-02-23,38.949181739879414
2025-02-24,9.737295434969854
2025-02-25,5.637381567614126
2025-02-26,6.662360034453057
2025-02-27,9.737295434969854
2025-02-28,13.324720068906114
2025-03-01,10.249784668389319
2025-03-02,21.012058570198104
2025-03-03,6.149870801033591
2025-03-04,4.099913867355728
2025-03-05,5.1248923341946595
2025-03-06,10.249784668389319
2025-03-07,11.274763135228252
2025-03-08,31.77433247200689
2025-03-09,17.937123169681307
2025-03-10,5.1248923341946595
2025-03-11,22.037037037037035
2025-03-12,18.449612403100772
2025-03-13,6.149870801033591
2025-03-14,4.099913867355728
2025-03-15,5.1248923341946595
2025-03-16,5.637381567614126
2025-03-17,9.737295434969854
2025-03-18,4.612403100775193
2025-03-19,5.1248923341946595
2025-03-20,7.174849267872523
2025-03-21,17.937123169681307
2025-03-22,13.837209302325581
2025-03-23,32.286821705426355
2025-03-24,10.249784668389319
2025-03-25,7.174849267872523
2025-03-26,5.637381567614126
2025-03-27,3.5874246339362617
2025-03-28,7.68733850129199
2025-03-29,51.24892334194659
2025-03-30,10.249784668389319
2025-03-31,4.099913867355728
2025-04-01,5.637381567614126
2025-04-02,3.5874246339362617
2025-04-03,3.0749354005167957
2025-04-04,3.0749354005167957
2025-04-05,3.5874246339362617
2025-04-06,4.099913867355728
2025-04-07,2.5624461670973298
2025-04-08,4.099913867355728
2025-04-09,2.5624461670973298
2025-04-10,1.5374677002583979
2025-04-11,1.5374677002583979
2025-04-12,2.049956933677864
2025-04-13,1.5374677002583979
2025-04-14,1.5374677002583979
2025-04-15,2.40869939707149
2025-04-16,1.9474590869939705
2025-04-17,1.4862187769164512
2025-04-18,1.5887166236003445
2025-04-19,1.8449612403100772
2025-04-20,1.8449612403100772
2025-04-21,1.383720930232558
2025-04-22,1.8449612403100772
2025-04-23,1.024978466838932
2025-04-24,1.024978466838932
2025-04-25,1.1274763135228252
2025-04-26,1.024978466838932
2025-04-27,1.024978466838932
2025-04-28,1.024978466838932
2025-04-29,1.024978466838932
2025-04-30,0.9224806201550386
2025-05-01,1.024978466838932
2025-05-02,1.383720930232558
2025-05-03,1.4862187769164512
2025-05-04,1.383720930232558
2025-05-05,0.9224806201550386
2025-05-06,1.024978466838932
2025-05-07,0.5637381567614126
2025-05-08,1.024978466838932
2025-05-09,0.0
2025-05-10,1.383720930232558
2025-05-11,1.1274763135228252
2025-05-12,1.024978466838932
2025-05-13,1.383720930232558
2025-05-14,1.383720930232558
2025-05-15,0.8199827734711455
2025-05-16,1.024978466838932
2025-05-17,1.024978466838932
2025-05-18,0.6149870801033591
2025-05-19,0.8199827734711455
2025-05-20,1.024978466838932
2025-05-21,1.024978466838932
2025-05-22,1.024978466838932
2025-05-23,1.2299741602067182
2025-05-24,0.8199827734711455
2025-05-25,0.8199827734711455
2025-05-26,1.024978466838932
2025-05-27,0.6149870801033591
2025-05-28,0.8199827734711455
2025-05-29,0.8199827734711455
2025-05-30,1.024978466838932
2025-05-31,0.8199827734711455
2025-06-01,0.6149870801033591
2025-06-02,0.6149870801033591
2025-06-03,0.6149870801033591
2025-06-04,0.6149870801033591
2025-06-05,0.6149870801033591
2025-06-06,0.4099913867355727
2025-06-07,0.8199827734711455
2025-06-08,1.024978466838932
2025-06-09,1.024978466838932
2025-06-10,1.024978466838932
2025-06-11,0.6149870801033591
2025-06-12,1.024978466838932
2025-06-13,0.6149870801033591
2025-06-14,0.6149870801033591
2025-06-15,0.8199827734711455
2025-06-16,0.6149870801033591
2025-06-17,0.6149870801033591
2025-06-18,1.2299741602067182
2025-06-19,0.6149870801033591
2025-06-20,0.8199827734711455
2025-06-21,0.8199827734711455
2025-06-22,0.6149870801033591
2025-06-23,0.8199827734711455
2025-06-24,0.4099913867355727
2025-06-25,0.4099913867355727
2025-06-26,0.6149870801033591
2025-06-27,0.6149870801033591
2025-06-28,0.8199827734711455
2025-06-29,0.8199827734711455
2025-06-30,0.6149870801033591
2025-07-01,0.6149870801033591
2025-07-02,0.8199827734711455
2025-07-03,0.6149870801033591
2025-07-04,0.8199827734711455
2025-07-05,0.6149870801033591
2025-07-06,0.8199827734711455
2025-07-07,0.4099913867355727
2025-07-08,0.8199827734711455
2025-07-09,0.6149870801033591
2025-07-10,1.024978466838932
2025-07-11,0.8199827734711455
2025-07-12,0.6149870801033591
2025-07-13,0.6149870801033591
2025-07-14,0.8199827734711455
2025-07-15,1.024978466838932
2025-07-16,0.6149870801033591
2025-07-17,0.8199827734711455
2025-07-18,0.8199827734711455
2025-07-19,0.6149870801033591
2025-07-20,0.8199827734711455
2025-07-21,0.8199827734711455
2025-07-22,1.024978466838932
2025-07-23,0.6149870801033591
2025-07-24,0.8199827734711455
2025-07-25,0.4099913867355727
2025-07-26,0.8199827734711455
2025-07-27,0.4099913867355727
2025-07-28,0.8199827734711455
2025-07-29,0.6149870801033591
2025-07-30,1.024978466838932
2025-07-31,1.024978466838932
2025-08-01,0.0
2025-08-02,0.8199827734711455
2025-08-03,0.8199827734711455
2025-08-04,0.8199827734711455
2025-08-05,0.6149870801033591
2025-08-06,0.8199827734711455
2025-08-07,0.6149870801033591
2025-08-08,0.8199827734711455
2025-08-09,0.6149870801033591
2025-08-10,0.6149870801033591
2025-08-11,0.6149870801033591
2025-08-12,0.8199827734711455
2025-08-13,0.8199827734711455
2025-08-14,0.0
2025-08-15,0.6149870801033591
2025-08-16,0.6149870801033591
2025-08-17,0.0
2025-08-18,0.6149870801033591
2025-08-19,0.0
2025-08-20,1.024978466838932
2025-08-21,0.6149870801033591
2025-08-22,0.6149870801033591
2025-08-23,1.024978466838932
2025-08-24,0.6149870801033591
2025-08-25,0.6149870801033591
2025-08-26,0.6149870801033591
2025-08-27,0.4099913867355727
2025-08-28,0.8199827734711455
2025-08-29,1.2299741602067182
2025-08-30,0.8199827734711455
2025-08-31,1.639965546942291
2025-09-01,2.25495262704565
2025-09-02,0.8199827734711455
2025-09-03,0.8199827734711455
2025-09-04,1.024978466838932
2025-09-05,1.024978466838932
2025-09-06,1.024978466838932
2025-09-07,0.8199827734711455
2025-09-08,0.8199827734711455
2025-09-09,0.8199827734711455
2025-09-10,0.6149870801033591
2025-09-11,0.6149870801033591
2025-09-12,1.024978466838932
2025-09-13,1.024978466838932
2025-09-14,2.049956933677864
2025-09-15,1.024978466838932
2025-09-16,0.0
2025-09-17,0.8199827734711455
2025-09-18,0.6149870801033591
2025-09-19,0.6149870801033591
2025-09-20,1.8449612403100772
2025-09-21,1.024978466838932
2025-09-22,0.6149870801033591
2025-09-23,1.024978466838932
2025-09-24,1.024978466838932
2025-09-25,0.8199827734711455
2025-09-26,1.2299741602067182
2025-09-27,1.4349698535745046
2025-09-28,0.8199827734711455
2025-09-29,0.6149870801033591
2025-09-30,1.024978466838932
2025-10-01,0.8199827734711455
2025-10-02,0.6149870801033591
2025-10-03,1.024978466838932
2025-10-04,1.8449612403100772
2025-10-05,1.2299741602067182
2025-10-06,1.4349698535745046
2025-10-07,1.024978466838932
2025-10-08,1.024978466838932
2025-10-09,0.8199827734711455
2025-10-10,1.024978466838932
2025-10-11,1.4349698535745046
2025-10-12,1.639965546942291
2025-10-13,1.2299741602067182
2025-10-14,1.4349698535745046
2025-10-15,1.4349698535745046
2025-10-16,1.4349698535745046
2025-10-17,1.8449612403100772
2025-10-18,3.4849267872523684
2025-10-19,1.8449612403100772
2025-10-20,1.2299741602067182
2025-10-21,1.639965546942291
2025-10-22,1.2299741602067182
2025-10-23,1.024978466838932
2025-10-24,1.4349698535745046
2025-10-25,2.049956933677864
2025-10-26,1.639965546942291
2025-10-27,0.8199827734711455
2025-10-28,1.2299741602067182
2025-10-29,1.4349698535745046
2025-10-30,1.8449612403100772
2025-10-31,2.049956933677864
2025-11-01,2.25495262704565
2025-11-02,2.049956933677864
2025-11-03,3.4849267872523684
2025-11-04,5.739879414298018
2025-11-05,3.6899224806201545
2025-11-06,4.714900947459086
2025-11-07,3.894918173987941
2025-11-08,7.994832041343668
2025-11-09,7.379844961240309
2025-11-10,2.4599483204134365
2025-11-11,3.4849267872523684
2025-11-12,6.354866494401377
2025-11-13,7.5848406546080955
2025-11-14,4.5099052540913
2025-11-15,12.504737295434968
2025-11-16,14.144702842377258
2025-11-17,4.5099052540913
2025-11-18,3.279931093884582
2025-11-19,4.5099052540913
2025-11-20,5.739879414298018
2025-11-21,5.739879414298018
2025-11-22,13.5297157622739
2025-11-23,5.1248923341946595
2025-11-24,10.65977605512489
2025-11-25,14.349698535745045
2025-11-26,11.684754521963823
2025-11-27,4.714900947459086
2025-11-28,3.279931093884582
2025-11-29,4.5099052540913
2025-11-30,4.5099052540913
2025-12-01,3.279931093884582
2025-12-02,5.534883720930232
2025-12-03,12.094745908699396
2025-12-04,4.5099052540913
2025-12-05,7.789836347975882
2025-12-06,12.094745908699396
2025-12-07,9.429801894918173
2025-12-08,7.379844961240309
2025-12-09,5.739879414298018
2025-12-10,7.5848406546080955
2025-12-11,7.430623710973613
2025-12-12,4.953749140649076
2025-12-13,7.430623710973613
2025-12-14,5.408124916040426
2025-12-15,3.3856261211072383
2025-12-16,2.9312503457158883
2025-12-17,3.136246039083675
2025-12-18,2.5793724170084307
2025-12-19,2.0224987949331874
2025-12-20,5.056246987332969
2025-12-21,8.441873108440209
2025-12-22,6.976247935582263
2025-12-23,3.4881239677911315
2025-12-24,2.9312503457158883
2025-12-25,2.0224987949331874
2025-12-26,1.9200009482492943
2025-12-27,2.3743767236406446
2025-12-28,2.476874570324538
2025-12-29,3.942499743182482
2025-12-30,5.056246987332969
2025-12-31,7.987497333048857
2026-01-01,5.056246987332969
2026-01-02,4.044997589866375
2026-01-03,20.47436803135544
2026-01-04,9.555620352590694
2026-01-05,3.590621814475025
2026-01-06,3.0337481923997816
2026-01-07,3.136246039083675
2026-01-08,3.590621814475025
2026-01-09,4.044997589866375
2026-01-10,7.481402460706918
2026-01-11,9.975203280942557
2026-01-12,3.491321148329895
2026-01-13,4.987601640471278
2026-01-14,5.985121968565535
2026-01-15,3.990081312377023
2026-01-16,4.488841476424151
2026-01-17,7.481402460706918
2026-01-18,4.488841476424151
2026-01-19,8.977682952848301
2026-01-20,4.987601640471278
2026-01-21,5.985121968565535
2026-01-22,6.98264229665979
2026-01-23,4.488841476424151
2026-01-24,6.98264229665979
2026-01-25,7.980162624754046
2026-01-26,2.493800820235639
2026-01-27,4.987601640471278
2026-01-28,12.967764265225325
2026-01-29,2.9925609842827674
2026-01-30,4.488841476424151
2026-01-31,7.980162624754046
2026-02-01,10.473963444989685
2026-02-02,3.491321148329895
2026-02-03,2.9925609842827674
2026-02-04,4.987601640471278
2026-02-05,6.98264229665979
2026-02-06,4.488841476424151
2026-02-07,9.47644311689543
2026-02-08,5.486361804518406
2026-02-09,1.9950406561885115
2026-02-10,3.491321148329895
2026-02-11,4.987601640471278
2026-02-12,1.9950406561885115
2026-02-13,2.9925609842827674
2026-02-14,9.975203280942557
2026-02-15,6.4838821326126626
2026-02-16,2.9925609842827674
2026-02-17,2.9925609842827674
2026-02-18,2.493800820235639
2026-02-19,2.9925609842827674
2026-02-20,2.9925609842827674
2026-02-21,6.98264229665979
2026-02-22,4.987601640471278
2026-02-23,3.491321148329895
2026-02-24,7.481402460706918
2026-02-25,12.469004101178196
2026-02-26,3.990081312377023
2026-02-27,4.987601640471278
2026-02-28,11.97024393713107
2026-03-01,6.98264229665979
2026-03-02,3.491321148329895
2026-03-03,3.491321148329895
2026-03-04,3.491321148329895
2026-03-05,8.478922788801174
2026-03-06,6.4838821326126626
2026-03-07,16.95784557760235
2026-03-08,5.486361804518406
2026-03-09,2.493800820235639
2026-03-10,2.493800820235639
2026-03-11,1.9950406561885115
2026-03-12,4.488841476424151
2026-03-13,3.491321148329895
2026-03-14,5.985121968565535
2026-03-15,4.488841476424151
2026-03-16,5.486361804518406
2026-03-17,3.990081312377023
2026-03-18,4.488841476424151
2026-03-19,4.987601640471278
2026-03-20,5.486361804518406
2026-03-21,11.97024393713107
2026-03-22,6.98264229665979
2026-03-23,18.45412606974373
2026-03-24,7.481402460706918
2026-03-25,4.488841476424151
2026-03-26,3.990081312377023
2026-03-27,24.938008202356393
2026-03-28,14.962804921413836
2026-03-29,49.876016404712786
2026-03-30,6.4838821326126626
2026-03-31,4.987601640471278
2026-04-01,2.9925609842827674
2026-04-02,2.493800820235639
2026-04-03,2.9925609842827674
2026-04-04,2.9925609842827674
2026-04-05,2.9925609842827674
2026-04-06,2.9925609842827674
2026-04-07,2.493800820235639
2026-04-08,1.4962804921413837
2026-04-09,1.4962804921413837
2026-04-10,1.9950406561885115
2026-04-11,2.493800820235639
2026-04-12,1.4962804921413837
2026-04-13,2.493800820235639
2026-04-14,2.9925609842827674
2026-04-15,1.4962804921413837
2026-04-16,1.9950406561885115
2026-04-17,1.4962804921413837
2026-04-18,2.493800820235639
2026-04-19,1.4962804921413837
2026-04-20,1.9950406561885115
2026-04-21,1.4962804921413837
2026-04-22,1.4962804921413837
2026-04-23,0.9975203280942557
2026-04-24,1.4962804921413837
2026-04-25,0.9975203280942557
2026-04-26,1.4962804921413837
2026-04-27,0.9975203280942557
2026-04-28,0.49876016404712786
2026-04-29,0.9975203280942557
2026-04-30,0.9975203280942557
2026-05-01,0.9975203280942557
2026-05-02,0.49876016404712786
2026-05-03,0.9975203280942557
2026-05-04,0.49876016404712786
2026-05-05,0.9975203280942557
2026-05-06,0.49876016404712786
2026-05-07,0.49876016404712786
2026-05-08,0.9975203280942557
2026-05-09,0.9975203280942557
2026-05-10,0.9975203280942557
2026-05-11,0.49876016404712786
2026-05-12,0.49876016404712786
2026-05-13,0.49876016404712786
2026-05-14,0.49876016404712786
2026-05-15,0.9975203280942557
2026-05-16,0.9975203280942557
2026-05-17,0.9975203280942557
2026-05-18,0.49876016404712786
2026-05-19,0.9975203280942557
2026-05-20,0.9975203280942557
2026-05-21,0.9975203280942557
2026-05-22,0.49876016404712786
2026-05-23,0.9975203280942557
2026-05-24,0.49876016404712786
2026-05-25,0.9975203280942557
2026-05-26,0.9975203280942557
2026-05-27,1.4962804921413837
2026-05-28,0.9975203280942557
2026-05-29,0.9975203280942557
2026-05-30,0.49876016404712786
2026-05-31,0.49876016404712786
