Time,strands
2025-06-25,41.0
2025-06-26,44.0
2025-06-27,48.0
2025-06-28,55.0
2025-06-29,59.0
2025-06-30,54.0
2025-07-01,52.0
2025-07-02,48.0
2025-07-03,49.0
2025-07-04,49.0
2025-07-05,49.0
2025-07-06,60.0
2025-07-07,60.0
2025-07-08,53.0
2025-07-09,50.0
2025-07-10,46.0
2025-07-11,54.0
2025-07-12,54.0
2025-07-13,54.0
2025-07-14,53.0
2025-07-15,50.0
2025-07-16,51.0
2025-07-17,50.0
2025-07-18,56.0
2025-07-19,51.0
2025-07-20,48.0
2025-07-21,53.0
2025-07-22,52.0
2025-07-23,48.0
2025-07-24,46.0
2025-07-25,57.0
2025-07-26,53.0
2025-07-27,60.0
2025-07-28,53.0
2025-07-29,52.0
2025-07-30,57.0
2025-07-31,47.0
2025-08-01,48.0
2025-08-02,56.0
2025-08-03,53.0
2025-08-04,46.0
2025-08-05,45.0
2025-08-06,43.0
2025-08-07,45.0
2025-08-08,61.0
2025-08-09,57.0
2025-08-10,53.0
2025-08-11,59.0
2025-08-12,60.0
2025-08-13,57.0
2025-08-14,56.0
2025-08-15,52.0
2025-08-16,53.0
2025-08-17,54.0
2025-08-18,56.0
2025-08-19,67.0
2025-08-20,69.0
2025-08-21,55.0
2025-08-22,55.0
2025-08-23,46.0
2025-08-24,56.0
2025-08-25,50.0
2025-08-26,56.0
2025-08-27,52.0
2025-08-28,62.0
2025-08-29,57.0
2025-08-30,47.0
2025-08-31,46.0
2025-09-01,51.0
2025-09-02,51.0
2025-09-03,84.0
2025-09-04,72.0
2025-09-05,52.0
2025-09-06,65.0
2025-09-07,69.0
2025-09-08,64.0
2025-09-09,54.0
2025-09-10,49.0
2025-09-11,56.0
2025-09-12,58.0
2025-09-13,58.0
2025-09-14,51.0
2025-09-15,60.0
2025-09-16,62.0
2025-09-17,56.0
2025-09-18,52.0
2025-09-19,54.0
2025-09-20,48.0
2025-09-21,47.0
2025-09-22,63.0
2025-09-23,51.0
2025-09-24,51.0
2025-09-25,63.0
2025-09-26,54.0
2025-09-27,51.0
2025-09-28,44.0
2025-09-29,51.0
2025-09-30,55.0
2025-10-01,54.0
2025-10-02,53.0
2025-10-03,49.0
2025-10-04,52.0
2025-10-05,55.0
2025-10-06,50.0
2025-10-07,60.0
2025-10-08,55.0
2025-10-09,61.0
2025-10-10,53.0
2025-10-11,51.0
2025-10-12,52.0
2025-10-13,54.0
2025-10-14,62.0
2025-10-15,54.0
2025-10-16,56.0
2025-10-17,73.0
2025-10-18,59.0
2025-10-19,49.0
2025-10-20,57.0
2025-10-21,58.0
2025-10-22,55.0
2025-10-23,70.0
2025-10-24,58.0
2025-10-25,50.0
2025-10-26,54.0
2025-10-27,65.0
2025-10-28,65.0
2025-10-29,66.0
2025-10-30,68.0
2025-10-31,63.0
2025-11-01,47.0
2025-11-02,46.0
2025-11-03,54.0
2025-11-04,52.0
2025-11-05,61.0
2025-11-06,60.0
2025-11-07,87.0
2025-11-08,62.0
2025-11-09,56.0
2025-11-10,61.0
2025-11-11,50.0
2025-11-12,57.0
2025-11-13,59.0
2025-11-14,68.0
2025-11-15,50.0
2025-11-16,57.0
2025-11-17,62.0
2025-11-18,61.0
2025-11-19,62.0
2025-11-20,61.0
2025-11-21,59.0
2025-11-22,49.0
2025-11-23,52.0
2025-11-24,60.0
2025-11-25,60.0
2025-11-26,58.0
2025-11-27,46.0
2025-11-28,52.0
2025-11-29,49.0
2025-11-30,55.0
2025-12-01,53.0
2025-12-02,55.0
2025-12-03,60.0
2025-12-04,63.0
2025-12-05,61.0
2025-12-06,49.0
2025-12-07,48.0
2025-12-08,53.0
2025-12-09,55.0
2025-12-10,54.0
2025-12-11,76.5
2025-12-12,66.5
2025-12-13,68.0
2025-12-14,52.0
2025-12-15,69.5
2025-12-16,64.0
2025-12-17,64.0
2025-12-18,62.5
2025-12-19,60.5
2025-12-20,52.5
2025-12-21,44.0
2025-12-22,57.5
2025-12-23,49.5
2025-12-24,50.5
2025-12-25,48.5
2025-12-26,54.0
2025-12-27,54.0
2025-12-28,49.5
2025-12-29,46.0
2025-12-30,74.0
2025-12-31,68.5
2026-01-01,53.5
2026-01-02,49.5
2026-01-03,62.5
2026-01-04,68.0
2026-01-05,59.5
2026-01-06,60.5
2026-01-07,57.5
2026-01-08,64.0
2026-01-09,61.0
2026-01-10,58.0
2026-01-11,64.0
2026-01-12,72.0
2026-01-13,72.0
2026-01-14,74.0
2026-01-15,75.0
2026-01-16,75.0
2026-01-17,60.0
2026-01-18,56.0
2026-01-19,49.0
2026-01-20,64.0
2026-01-21,63.0
2026-01-22,85.0
2026-01-23,77.0
2026-01-24,59.0
2026-01-25,55.0
2026-01-26,65.0
2026-01-27,67.0
2026-01-28,64.0
2026-01-29,69.0
2026-01-30,74.0
2026-01-31,55.0
2026-02-01,56.0
2026-02-02,74.0
2026-02-03,86.0
2026-02-04,90.0
2026-02-05,79.0
2026-02-06,66.0
2026-02-07,60.0
2026-02-08,51.0
2026-02-09,53.0
2026-02-10,66.0
2026-02-11,73.0
2026-02-12,74.0
2026-02-13,74.0
2026-02-14,51.0
2026-02-15,52.0
2026-02-16,60.0
2026-02-17,59.0
2026-02-18,64.0
2026-02-19,71.0
2026-02-20,72.0
2026-02-21,52.0
2026-02-22,50.0
2026-02-23,67.0
2026-02-24,67.0
2026-02-25,73.0
2026-02-26,78.0
2026-02-27,74.0
2026-02-28,53.0
2026-03-01,66.0
2026-03-02,73.0
2026-03-03,68.0
2026-03-04,71.0
2026-03-05,100.0
2026-03-06,81.0
2026-03-07,69.0
2026-03-08,55.0
2026-03-09,69.0
2026-03-10,70.0
2026-03-11,83.0
2026-03-12,85.0
2026-03-13,80.0
2026-03-14,62.0
2026-03-15,56.0
2026-03-16,67.0
2026-03-17,71.0
2026-03-18,81.0
2026-03-19,70.0
2026-03-20,76.0
2026-03-21,71.0
2026-03-22,79.0
2026-03-23,71.0
2026-03-24,68.0
2026-03-25,68.0
2026-03-26,72.0
2026-03-27,72.0
2026-03-28,50.0
2026-03-29,66.0
2026-03-30,77.0
2026-03-31,74.0
2026-04-01,70.0
2026-04-02,68.0
2026-04-03,63.0
2026-04-04,60.0
2026-04-05,58.0
2026-04-06,68.0
2026-04-07,74.0
2026-04-08,66.0
2026-04-09,74.0
2026-04-10,71.0
2026-04-11,61.0
2026-04-12,56.0
2026-04-13,62.0
2026-04-14,72.0
2026-04-15,68.0
2026-04-16,73.0
2026-04-17,78.0
2026-04-18,62.0
2026-04-19,65.0
2026-04-20,72.0
2026-04-21,86.0
2026-04-22,77.0
2026-04-23,66.0
2026-04-24,72.0
2026-04-25,56.0
2026-04-26,57.0
2026-04-27,85.0
2026-04-28,82.0
2026-04-29,72.0
2026-04-30,74.0
2026-05-01,74.0
2026-05-02,64.0
2026-05-03,64.0
2026-05-04,86.0
2026-05-05,69.0
2026-05-06,71.0
2026-05-07,74.0
2026-05-08,79.0
2026-05-09,59.0
2026-05-10,61.0
2026-05-11,75.0
2026-05-12,87.0
2026-05-13,71.0
2026-05-14,75.0
2026-05-15,74.0
2026-05-16,58.0
2026-05-17,53.0
2026-05-18,73.0
2026-05-19,72.0
2026-05-20,75.0
2026-05-21,62.0
2026-05-22,71.0
2026-05-23,65.0
2026-05-24,61.0
2026-05-25,61.0
2026-05-26,73.0
2026-05-27,64.0
2026-05-28,87.0
2026-05-29,68.0
2026-05-30,54.0
2026-05-31,53.0
