Time,tesla_stock_price
2024-09-23,34.5605605307786
2024-09-24,34.5605605307786
2024-09-25,34.5605605307786
2024-09-26,32.09194906429442
2024-09-27,29.623337597810234
2024-09-28,7.405834399452559
2024-09-29,4.937222932968372
2024-09-30,29.623337597810234
2024-10-01,29.623337597810234
2024-10-02,29.623337597810234
2024-10-03,29.623337597810234
2024-10-04,32.09194906429442
2024-10-05,9.874445865936744
2024-10-06,7.405834399452559
2024-10-07,27.154726131326047
2024-10-08,27.154726131326047
2024-10-09,27.154726131326047
2024-10-10,32.09194906429442
2024-10-11,59.24667519562047
2024-10-12,14.811668798905117
2024-10-13,9.874445865936744
2024-10-14,32.09194906429442
2024-10-15,34.5605605307786
2024-10-16,32.09194906429442
2024-10-17,29.623337597810234
2024-10-18,27.154726131326047
2024-10-19,7.405834399452559
2024-10-20,9.874445865936744
2024-10-21,29.623337597810234
2024-10-22,29.623337597810234
2024-10-23,37.02917199726279
2024-10-24,61.71528666210465
2024-10-25,61.71528666210465
2024-10-26,14.811668798905117
2024-10-27,7.405834399452559
2024-10-28,41.96639493023116
2024-10-29,37.02917199726279
2024-10-30,34.5605605307786
2024-10-31,32.09194906429442
2024-11-01,34.5605605307786
2024-11-02,7.405834399452559
2024-11-03,7.405834399452559
2024-11-04,29.623337597810234
2024-11-05,32.09194906429442
2024-11-06,98.74445865936744
2024-11-07,91.33862425991488
2024-11-08,91.33862425991488
2024-11-09,37.02917199726279
2024-11-10,22.217503198357676
2024-11-11,91.33862425991488
2024-11-12,106.15029305882
2024-11-13,86.40140132694651
2024-11-14,69.1211210615572
2024-11-15,66.65250959507303
2024-11-16,22.217503198357676
2024-11-17,12.34305733242093
2024-11-18,69.1211210615572
2024-11-19,64.18389812858884
2024-11-20,59.24667519562047
2024-11-21,56.77806372913628
2024-11-22,54.309452262652094
2024-11-23,22.217503198357676
2024-11-24,12.34305733242093
2024-11-25,51.84084079616791
2024-11-26,54.309452262652094
2024-11-27,44.43500639671535
2024-11-28,17.2802802653893
2024-11-29,37.02917199726279
2024-11-30,14.811668798905117
2024-12-01,12.34305733242093
2024-12-02,51.84084079616791
2024-12-03,51.84084079616791
2024-12-04,49.37222932968372
2024-12-05,51.84084079616791
2024-12-06,54.309452262652094
2024-12-07,22.217503198357676
2024-12-08,14.811668798905117
2024-12-09,51.84084079616791
2024-12-10,59.24667519562047
2024-12-11,71.5897325280414
2024-12-12,76.52695546100976
2024-12-13,61.71528666210465
2024-12-14,27.154726131326047
2024-12-15,17.2802802653893
2024-12-16,71.5897325280414
2024-12-17,86.40140132694651
2024-12-18,88.8700127934307
2024-12-19,86.40140132694651
2024-12-20,74.05834399452559
2024-12-21,22.217503198357676
2024-12-22,14.811668798905117
2024-12-23,59.24667519562047
2024-12-24,51.84084079616791
2024-12-25,22.217503198357676
2024-12-26,61.71528666210465
2024-12-27,54.309452262652094
2024-12-28,14.811668798905117
2024-12-29,12.34305733242093
2024-12-30,49.37222932968372
2024-12-31,51.84084079616791
2025-01-01,19.74889173187349
2025-01-02,69.1211210615572
2025-01-03,64.18389812858884
2025-01-04,22.217503198357676
2025-01-05,12.34305733242093
2025-01-06,54.309452262652094
2025-01-07,56.77806372913628
2025-01-08,46.903617863199536
2025-01-09,29.623337597810234
2025-01-10,46.903617863199536
2025-01-11,12.34305733242093
2025-01-12,9.874445865936744
2025-01-13,44.43500639671535
2025-01-14,46.903617863199536
2025-01-15,49.37222932968372
2025-01-16,51.84084079616791
2025-01-17,56.77806372913628
2025-01-18,17.2802802653893
2025-01-19,12.34305733242093
2025-01-20,27.154726131326047
2025-01-21,74.05834399452559
2025-01-22,61.71528666210465
2025-01-23,54.309452262652094
2025-01-24,44.43500639671535
2025-01-25,17.2802802653893
2025-01-26,12.34305733242093
2025-01-27,59.24667519562047
2025-01-28,61.71528666210465
2025-01-29,61.71528666210465
2025-01-30,64.18389812858884
2025-01-31,56.77806372913628
2025-02-01,17.2802802653893
2025-02-02,14.811668798905117
2025-02-03,64.18389812858884
2025-02-04,56.77806372913628
2025-02-05,54.309452262652094
2025-02-06,61.71528666210465
2025-02-07,56.77806372913628
2025-02-08,22.217503198357676
2025-02-09,14.811668798905117
2025-02-10,49.37222932968372
2025-02-11,64.18389812858884
2025-02-12,76.52695546100976
2025-02-13,61.71528666210465
2025-02-14,61.71528666210465
2025-02-15,22.217503198357676
2025-02-16,17.2802802653893
2025-02-17,27.154726131326047
2025-02-18,61.71528666210465
2025-02-19,54.309452262652094
2025-02-20,51.84084079616791
2025-02-21,56.77806372913628
2025-02-22,22.217503198357676
2025-02-23,14.811668798905117
2025-02-24,56.77806372913628
2025-02-25,78.99556692749395
2025-02-26,96.27584719288326
2025-02-27,91.33862425991488
2025-02-28,106.15029305882
2025-03-01,39.49778346374698
2025-03-02,27.154726131326047
2025-03-03,91.33862425991488
2025-03-04,128.36779625717767
2025-03-05,106.15029305882
2025-03-06,98.74445865936744
2025-03-07,111.08751599178838
2025-03-08,39.49778346374698
2025-03-09,29.623337597810234
2025-03-10,175.27141412037722
2025-03-11,246.8611466484186
2025-03-12,212.30058611764
2025-03-13,202.42614025170326
2025-03-14,155.52252238850372
2025-03-15,61.71528666210465
2025-03-16,46.903617863199536
2025-03-17,140.7108535895986
2025-03-18,185.14585998631395
2025-03-19,195.0203058522507
2025-03-20,217.23780905060838
2025-03-21,182.67724851982976
2025-03-22,103.68168159233582
2025-03-23,66.65250959507303
2025-03-24,153.05391092201953
2025-03-25,160.4597453214721
2025-03-26,143.1794650560828
2025-03-27,138.2422421231144
2025-03-28,135.77363065663025
2025-03-29,64.18389812858884
2025-03-30,44.43500639671535
2025-03-31,140.7108535895986
2025-04-01,133.30501919014606
2025-04-02,157.9911338549879
2025-04-03,224.64364345006092
2025-04-04,209.8319746511558
2025-04-05,78.99556692749395
2025-04-06,54.309452262652094
2025-04-07,214.76919758412419
2025-04-08,167.86557972092464
2025-04-09,222.17503198357676
2025-04-10,160.4597453214721
2025-04-11,138.2422421231144
2025-04-12,44.43500639671535
2025-04-13,27.154726131326047
2025-04-14,108.61890452530419
2025-04-15,93.24715156851559
2025-04-16,111.54219455648442
2025-04-17,103.97731621464848
2025-04-18,57.35374043039067
2025-04-19,22.694635025507853
2025-04-20,16.364062416913995
2025-04-21,120.34137863156246
2025-04-22,149.63540171337885
2025-04-23,146.20129996136725
2025-04-24,106.17711223341797
2025-04-25,100.81202991035155
2025-04-26,31.493819100585895
2025-04-27,23.928940758749945
2025-04-28,87.88206924544916
2025-04-29,84.44796749343755
2025-04-30,83.48247720791014
2025-05-01,94.21264185404301
2025-05-02,79.08288517037111
2025-05-03,23.928940758749945
2025-05-04,17.32955270244141
2025-05-05,69.31821080976565
2025-05-06,73.71780284730468
2025-05-07,67.11841479099614
2025-05-08,69.31821080976565
2025-05-09,73.71780284730468
2025-05-10,24.89443104427736
2025-05-11,16.364062416913995
2025-05-12,101.77752019587896
2025-05-13,88.84755953097658
2025-05-14,88.84755953097658
2025-05-15,83.03216455535794
2025-05-16,73.37726170008376
2025-05-17,25.102747423712866
2025-05-18,17.37882513949352
2025-05-19,69.51530055797409
2025-05-20,65.65333941586442
2025-05-21,69.51530055797409
2025-05-22,67.58431998691925
2025-05-23,63.722358844809584
2025-05-24,19.309805710548357
2025-05-25,13.516863997383851
2025-05-26,15.447844568438686
2025-05-27,75.3082422711386
2025-05-28,73.37726170008376
2025-05-29,75.3082422711386
2025-05-30,65.65333941586442
2025-05-31,19.309805710548357
2025-06-01,13.516863997383851
2025-06-02,55.998436560590235
2025-06-03,61.791378273754745
2025-06-04,61.791378273754745
2025-06-05,139.03060111594817
2025-06-06,193.09805710548358
2025-06-07,46.34353370531606
2025-06-08,28.964708565822537
2025-06-09,94.61804798168696
2025-06-10,86.89412569746762
2025-06-11,84.96314512641277
2025-06-12,71.44628112902892
2025-06-13,69.51530055797409
2025-06-14,21.240786281603192
2025-06-15,15.447844568438686
2025-06-16,71.44628112902892
2025-06-17,61.791378273754745
2025-06-18,61.791378273754745
2025-06-19,38.619611421096714
2025-06-20,57.929417131645074
2025-06-21,17.37882513949352
2025-06-22,17.37882513949352
2025-06-23,81.1011839843031
2025-06-24,77.23922284219343
2025-06-25,65.65333941586442
2025-06-26,65.65333941586442
2025-06-27,69.51530055797409
2025-06-28,23.17176685265803
2025-06-29,13.516863997383851
2025-06-30,57.929417131645074
2025-07-01,84.96314512641277
2025-07-02,79.17020341324827
2025-07-03,67.58431998691925
2025-07-04,23.17176685265803
2025-07-05,17.37882513949352
2025-07-06,19.309805710548357
2025-07-07,100.41098969485147
2025-07-08,83.03216455535794
2025-07-09,69.51530055797409
2025-07-10,75.3082422711386
2025-07-11,69.51530055797409
2025-07-12,19.309805710548357
2025-07-13,17.37882513949352
2025-07-14,65.65333941586442
2025-07-15,69.51530055797409
2025-07-16,63.722358844809584
2025-07-17,71.44628112902892
2025-07-18,61.791378273754745
2025-07-19,30.895689136877373
2025-07-20,23.17176685265803
2025-07-21,69.51530055797409
2025-07-22,69.51530055797409
2025-07-23,88.82510626852245
2025-07-24,96.54902855274179
2025-07-25,83.03216455535794
2025-07-26,25.102747423712866
2025-07-27,23.17176685265803
2025-07-28,67.58431998691925
2025-07-29,75.3082422711386
2025-07-30,77.23922284219343
2025-07-31,84.96314512641277
2025-08-01,73.37726170008376
2025-08-02,17.37882513949352
2025-08-03,15.447844568438686
2025-08-04,63.722358844809584
2025-08-05,65.65333941586442
2025-08-06,61.791378273754745
2025-08-07,61.791378273754745
2025-08-08,63.722358844809584
2025-08-09,25.102747423712866
2025-08-10,15.447844568438686
2025-08-11,61.791378273754745
2025-08-12,61.791378273754745
2025-08-13,55.998436560590235
2025-08-14,55.998436560590235
2025-08-15,48.274514276370894
2025-08-16,15.447844568438686
2025-08-17,11.585883426329016
2025-08-18,46.34353370531606
2025-08-19,48.274514276370894
2025-08-20,48.274514276370894
2025-08-21,44.41255313426122
2025-08-22,54.067455989535404
2025-08-23,19.309805710548357
2025-08-24,13.516863997383851
2025-08-25,50.20549484742573
2025-08-26,46.34353370531606
2025-08-27,50.20549484742573
2025-08-28,46.34353370531606
2025-08-29,42.481572563206385
2025-08-30,13.516863997383851
2025-08-31,9.654902855274178
2025-09-01,13.516863997383851
2025-09-02,44.41255313426122
2025-09-03,50.20549484742573
2025-09-04,50.20549484742573
2025-09-05,48.274514276370894
2025-09-06,17.37882513949352
2025-09-07,11.585883426329016
2025-09-08,50.20549484742573
2025-09-09,48.274514276370894
2025-09-10,48.274514276370894
2025-09-11,48.274514276370894
2025-09-12,59.860397702699906
2025-09-13,19.309805710548357
2025-09-14,11.585883426329016
2025-09-15,77.23922284219343
2025-09-16,75.3082422711386
2025-09-17,67.58431998691925
2025-09-18,71.44628112902892
2025-09-19,63.722358844809584
2025-09-20,21.240786281603192
2025-09-21,13.516863997383851
2025-09-22,71.44628112902892
2025-09-23,67.58431998691925
2025-09-24,67.58431998691925
2025-09-25,59.860397702699906
2025-09-26,63.722358844809584
2025-09-27,21.240786281603192
2025-09-28,15.447844568438686
2025-09-29,57.929417131645074
2025-09-30,55.998436560590235
2025-10-01,65.65333941586442
2025-10-02,90.75608683957728
2025-10-03,73.37726170008376
2025-10-04,17.37882513949352
2025-10-05,11.585883426329016
2025-10-06,61.791378273754745
2025-10-07,83.03216455535794
2025-10-08,67.58431998691925
2025-10-09,54.067455989535404
2025-10-10,59.860397702699906
2025-10-11,19.309805710548357
2025-10-12,15.447844568438686
2025-10-13,61.791378273754745
2025-10-14,55.998436560590235
2025-10-15,55.998436560590235
2025-10-16,48.274514276370894
2025-10-17,55.998436560590235
2025-10-18,15.447844568438686
2025-10-19,9.654902855274178
2025-10-20,54.067455989535404
2025-10-21,54.067455989535404
2025-10-22,59.860397702699906
2025-10-23,65.65333941586442
2025-10-24,57.929417131645074
2025-10-25,15.447844568438686
2025-10-26,11.585883426329016
2025-10-27,55.998436560590235
2025-10-28,57.929417131645074
2025-10-29,59.860397702699906
2025-10-30,55.998436560590235
2025-10-31,54.067455989535404
2025-11-01,19.309805710548357
2025-11-02,13.516863997383851
2025-11-03,55.998436560590235
2025-11-04,55.998436560590235
2025-11-05,54.067455989535404
2025-11-06,61.791378273754745
2025-11-07,69.51530055797409
2025-11-08,23.17176685265803
2025-11-09,13.516863997383851
2025-11-10,52.136475418480565
2025-11-11,46.34353370531606
2025-11-12,50.20549484742573
2025-11-13,59.860397702699906
2025-11-14,61.791378273754745
2025-11-15,21.240786281603192
2025-11-16,11.585883426329016
2025-11-17,52.136475418480565
2025-11-18,55.998436560590235
2025-11-19,59.860397702699906
2025-11-20,65.65333941586442
2025-11-21,61.791378273754745
2025-11-22,19.309805710548357
2025-11-23,15.447844568438686
2025-11-24,52.136475418480565
2025-11-25,59.860397702699906
2025-11-26,50.20549484742573
2025-11-27,21.240786281603192
2025-11-28,38.619611421096714
2025-11-29,15.447844568438686
2025-11-30,13.516863997383851
2025-12-01,52.136475418480565
2025-12-02,52.136475418480565
2025-12-03,54.067455989535404
2025-12-04,54.067455989535404
2025-12-05,52.136475418480565
2025-12-06,19.309805710548357
2025-12-07,13.516863997383851
2025-12-08,50.20549484742573
2025-12-09,59.860397702699906
2025-12-10,50.20549484742573
2025-12-11,46.09166667430891
2025-12-12,44.03475258775049
2025-12-13,17.420802977994715
2025-12-14,13.306974804877889
2025-12-15,53.95551508686556
2025-12-16,57.70553532630538
2025-12-17,58.43315119365938
2025-12-18,58.43315119365938
2025-12-19,56.01242917342397
2025-12-20,20.807015283757544
2025-12-21,13.670782738554887
2025-12-22,59.39864147918679
2025-12-23,50.20549484742573
2025-12-24,42.70545436854607
2025-12-25,17.420802977994715
2025-12-26,44.03475258775049
2025-12-27,17.784610911671713
2025-12-28,13.306974804877889
2025-12-29,44.76236845510449
2025-12-30,46.09166667430891
2025-12-31,38.59162619542926
2026-01-01,15.000080957759304
2026-01-02,44.76236845510449
2026-01-03,17.784610911671713
2026-01-04,13.306974804877889
2026-01-05,50.56930278110273
2026-01-06,54.319323020542555
2026-01-07,50.20549484742573
2026-01-08,41.97783850119208
2026-01-09,43.06926230222307
2026-01-10,16.007549081787914
2026-01-11,11.641853877663937
2026-01-12,37.836025102407795
2026-01-13,39.29125683711579
2026-01-14,38.56364096976179
2026-01-15,40.018872704469786
2026-01-16,38.56364096976179
2026-01-17,16.73516494914191
2026-01-18,10.186622142955946
2026-01-19,19.645628418557894
2026-01-20,40.74648857182378
2026-01-21,46.56741551065575
2026-01-22,45.112183775947756
2026-01-23,42.201720306531776
2026-01-24,14.55231734707992
2026-01-25,13.097085612371929
2026-01-26,39.29125683711579
2026-01-27,40.74648857182378
2026-01-28,53.84357418419571
2026-01-29,69.85112326598363
2026-01-30,62.57496459244366
2026-01-31,24.01132362268187
2026-02-01,18.1903966838499
2026-02-02,50.93311071477972
2026-02-03,53.11595831684171
2026-02-04,50.93311071477972
2026-02-05,55.2988059189037
2026-02-06,62.57496459244366
2026-02-07,24.01132362268187
2026-02-08,12.369469745017934
2026-02-09,38.56364096976179
2026-02-10,42.929336173885766
2026-02-11,40.74648857182378
2026-02-12,42.201720306531776
2026-02-13,42.201720306531776
2026-02-14,15.279933214433917
2026-02-15,13.097085612371929
2026-02-16,20.37324428591189
2026-02-17,36.3807933676998
2026-02-18,37.836025102407795
2026-02-19,37.1084092350538
2026-02-20,36.3807933676998
2026-02-21,17.462780816495908
2026-02-22,10.91423801030994
2026-02-23,40.74648857182378
2026-02-24,44.38456790859376
2026-02-25,42.201720306531776
2026-02-26,39.29125683711579
2026-02-27,37.836025102407795
2026-02-28,16.007549081787914
2026-03-01,11.641853877663937
2026-03-02,59.66450112302768
2026-03-03,58.20926938831968
2026-03-04,51.66072658213372
2026-03-05,56.0264217862577
2026-03-06,45.83979964330175
2026-03-07,18.918012551203898
2026-03-08,19.645628418557894
2026-03-09,45.83979964330175
2026-03-10,42.201720306531776
2026-03-11,45.112183775947756
2026-03-12,45.83979964330175
2026-03-13,42.201720306531776
2026-03-14,16.73516494914191
2026-03-15,35.653177500345805
2026-03-16,45.112183775947756
2026-03-17,53.11595831684171
2026-03-18,56.7540376536117
2026-03-19,62.57496459244366
2026-03-20,50.20549484742573
2026-03-21,22.556091887973878
2026-03-22,13.824701479725926
2026-03-23,44.38456790859376
2026-03-24,42.201720306531776
2026-03-25,41.47410443917778
2026-03-26,40.018872704469786
2026-03-27,43.65695204123976
2026-03-28,14.55231734707992
2026-03-29,10.91423801030994
2026-03-30,40.74648857182378
2026-03-31,48.75026311271774
2026-04-01,40.74648857182378
2026-04-02,41.47410443917778
2026-04-03,27.64940295945185
2026-04-04,10.91423801030994
2026-04-05,11.641853877663937
2026-04-06,41.47410443917778
2026-04-07,40.018872704469786
2026-04-08,51.66072658213372
2026-04-09,42.201720306531776
2026-04-10,35.653177500345805
2026-04-11,13.097085612371929
2026-04-12,12.369469745017934
2026-04-13,37.836025102407795
2026-04-14,40.018872704469786
2026-04-15,43.65695204123976
2026-04-16,45.112183775947756
2026-04-17,72.7615867353996
2026-04-18,20.37324428591189
2026-04-19,13.097085612371929
2026-04-20,40.74648857182378
2026-04-21,43.65695204123976
2026-04-22,56.7540376536117
2026-04-23,58.20926938831968
2026-04-24,52.388342449487716
2026-04-25,17.462780816495908
2026-04-26,14.55231734707992
2026-04-27,39.29125683711579
2026-04-28,37.836025102407795
2026-04-29,37.1084092350538
2026-04-30,45.83979964330175
2026-05-01,40.018872704469786
2026-05-02,18.1903966838499
2026-05-03,13.097085612371929
2026-05-04,37.1084092350538
2026-05-05,38.56364096976179
2026-05-06,44.38456790859376
2026-05-07,40.74648857182378
2026-05-08,54.571190051549706
2026-05-09,21.82847602061988
2026-05-10,15.279933214433917
2026-05-11,51.66072658213372
2026-05-12,50.93311071477972
2026-05-13,50.93311071477972
2026-05-14,49.477878980071736
2026-05-15,44.38456790859376
2026-05-16,16.73516494914191
2026-05-17,12.369469745017934
2026-05-18,39.29125683711579
2026-05-19,37.1084092350538
2026-05-20,37.1084092350538
2026-05-21,45.112183775947756
2026-05-22,58.93688525567368
2026-05-23,31.28748229622183
2026-05-24,12.369469745017934
2026-05-25,13.097085612371929
2026-05-26,43.65695204123976
2026-05-27,46.56741551065575
2026-05-28,48.02264724536374
2026-05-29,46.56741551065575
2026-05-30,21.100860153265888
2026-05-31,16.007549081787914
