Time,fast_food_near_me
2024-09-22,66.15726116281056
2024-09-23,44.70085213703416
2024-09-24,35.760681709627335
2024-09-25,39.33674988059006
2024-09-26,42.9128180515528
2024-09-27,50.06495439347826
2024-09-28,64.3692270773292
2024-09-29,62.58119299184783
2024-09-30,39.33674988059006
2024-10-01,37.5487157951087
2024-10-02,39.33674988059006
2024-10-03,42.9128180515528
2024-10-04,48.276920307996896
2024-10-05,66.15726116281056
2024-10-06,62.58119299184783
2024-10-07,41.12478396607143
2024-10-08,39.33674988059006
2024-10-09,42.9128180515528
2024-10-10,46.48888622251553
2024-10-11,53.641022564440995
2024-10-12,71.52136341925467
2024-10-13,67.94529524829193
2024-10-14,44.70085213703416
2024-10-15,41.12478396607143
2024-10-16,39.33674988059006
2024-10-17,42.9128180515528
2024-10-18,50.06495439347826
2024-10-19,67.94529524829193
2024-10-20,66.15726116281056
2024-10-21,39.33674988059006
2024-10-22,39.33674988059006
2024-10-23,44.70085213703416
2024-10-24,39.33674988059006
2024-10-25,48.276920307996896
2024-10-26,69.7333293337733
2024-10-27,67.94529524829193
2024-10-28,42.9128180515528
2024-10-29,35.760681709627335
2024-10-30,39.33674988059006
2024-10-31,41.12478396607143
2024-11-01,59.005124820885094
2024-11-02,64.3692270773292
2024-11-03,59.005124820885094
2024-11-04,33.972647624145964
2024-11-05,32.1846135386646
2024-11-06,26.820511282220497
2024-11-07,35.760681709627335
2024-11-08,44.70085213703416
2024-11-09,57.21709073540373
2024-11-10,60.793158906366465
2024-11-11,41.12478396607143
2024-11-12,33.972647624145964
2024-11-13,33.972647624145964
2024-11-14,39.33674988059006
2024-11-15,44.70085213703416
2024-11-16,59.005124820885094
2024-11-17,55.429056649922366
2024-11-18,33.972647624145964
2024-11-19,35.760681709627335
2024-11-20,37.5487157951087
2024-11-21,39.33674988059006
2024-11-22,39.33674988059006
2024-11-23,62.58119299184783
2024-11-24,59.005124820885094
2024-11-25,39.33674988059006
2024-11-26,39.33674988059006
2024-11-27,48.276920307996896
2024-11-28,96.55384061599379
2024-11-29,66.15726116281056
2024-11-30,53.641022564440995
2024-12-01,57.21709073540373
2024-12-02,32.1846135386646
2024-12-03,30.396579453183232
2024-12-04,33.972647624145964
2024-12-05,32.1846135386646
2024-12-06,39.33674988059006
2024-12-07,59.005124820885094
2024-12-08,59.005124820885094
2024-12-09,35.760681709627335
2024-12-10,33.972647624145964
2024-12-11,33.972647624145964
2024-12-12,35.760681709627335
2024-12-13,42.9128180515528
2024-12-14,59.005124820885094
2024-12-15,57.21709073540373
2024-12-16,35.760681709627335
2024-12-17,35.760681709627335
2024-12-18,37.5487157951087
2024-12-19,37.5487157951087
2024-12-20,44.70085213703416
2024-12-21,53.641022564440995
2024-12-22,55.429056649922366
2024-12-23,53.641022564440995
2024-12-24,59.005124820885094
2024-12-25,178.80340854813664
2024-12-26,96.55384061599379
2024-12-27,48.276920307996896
2024-12-28,55.429056649922366
2024-12-29,59.005124820885094
2024-12-30,46.48888622251553
2024-12-31,51.85298847895963
2025-01-01,94.76580653051242
2025-01-02,46.48888622251553
2025-01-03,41.12478396607143
2025-01-04,48.276920307996896
2025-01-05,50.06495439347826
2025-01-06,33.972647624145964
2025-01-07,32.1846135386646
2025-01-08,32.1846135386646
2025-01-09,33.972647624145964
2025-01-10,37.5487157951087
2025-01-11,42.9128180515528
2025-01-12,44.70085213703416
2025-01-13,32.1846135386646
2025-01-14,28.608545367701865
2025-01-15,37.5487157951087
2025-01-16,35.760681709627335
2025-01-17,39.33674988059006
2025-01-18,55.429056649922366
2025-01-19,46.48888622251553
2025-01-20,41.12478396607143
2025-01-21,33.972647624145964
2025-01-22,39.33674988059006
2025-01-23,44.70085213703416
2025-01-24,37.5487157951087
2025-01-25,57.21709073540373
2025-01-26,51.85298847895963
2025-01-27,32.1846135386646
2025-01-28,33.972647624145964
2025-01-29,37.5487157951087
2025-01-30,35.760681709627335
2025-01-31,44.70085213703416
2025-02-01,59.005124820885094
2025-02-02,53.641022564440995
2025-02-03,32.1846135386646
2025-02-04,33.972647624145964
2025-02-05,32.1846135386646
2025-02-06,37.5487157951087
2025-02-07,39.33674988059006
2025-02-08,53.641022564440995
2025-02-09,46.48888622251553
2025-02-10,28.608545367701865
2025-02-11,32.1846135386646
2025-02-12,33.972647624145964
2025-02-13,33.972647624145964
2025-02-14,42.9128180515528
2025-02-15,59.005124820885094
2025-02-16,57.21709073540373
2025-02-17,39.33674988059006
2025-02-18,35.760681709627335
2025-02-19,35.760681709627335
2025-02-20,33.972647624145964
2025-02-21,41.12478396607143
2025-02-22,57.21709073540373
2025-02-23,73.30939750473603
2025-02-24,37.5487157951087
2025-02-25,32.1846135386646
2025-02-26,37.5487157951087
2025-02-27,41.12478396607143
2025-02-28,48.276920307996896
2025-03-01,71.52136341925467
2025-03-02,66.15726116281056
2025-03-03,39.33674988059006
2025-03-04,35.760681709627335
2025-03-05,35.760681709627335
2025-03-06,39.33674988059006
2025-03-07,44.70085213703416
2025-03-08,66.15726116281056
2025-03-09,66.15726116281056
2025-03-10,39.33674988059006
2025-03-11,37.5487157951087
2025-03-12,42.9128180515528
2025-03-13,41.12478396607143
2025-03-14,46.48888622251553
2025-03-15,69.7333293337733
2025-03-16,66.15726116281056
2025-03-17,42.9128180515528
2025-03-18,37.5487157951087
2025-03-19,41.12478396607143
2025-03-20,44.70085213703416
2025-03-21,48.276920307996896
2025-03-22,66.15726116281056
2025-03-23,75.0974315902174
2025-03-24,37.5487157951087
2025-03-25,39.33674988059006
2025-03-26,39.33674988059006
2025-03-27,46.48888622251553
2025-03-28,48.276920307996896
2025-03-29,69.7333293337733
2025-03-30,69.7333293337733
2025-03-31,39.33674988059006
2025-04-01,39.33674988059006
2025-04-02,35.760681709627335
2025-04-03,37.5487157951087
2025-04-04,50.06495439347826
2025-04-05,67.94529524829193
2025-04-06,69.7333293337733
2025-04-07,41.12478396607143
2025-04-08,37.5487157951087
2025-04-09,39.33674988059006
2025-04-10,44.70085213703416
2025-04-11,50.06495439347826
2025-04-12,69.7333293337733
2025-04-13,69.7333293337733
2025-04-14,41.12478396607143
2025-04-15,37.7002553234489
2025-04-16,44.71739575366519
2025-04-17,42.96311064611112
2025-04-18,55.243106398989624
2025-04-19,64.01453193676
2025-04-20,80.66336596956002
2025-04-21,48.22596596877334
2025-04-22,36.83998725863552
2025-04-23,49.980251076327406
2025-04-24,41.20882553855705
2025-04-25,49.980251076327406
2025-04-26,67.52310215186813
2025-04-27,71.03167236697627
2025-04-28,39.454540431002975
2025-04-29,37.7002553234489
2025-04-30,46.47168086121926
2025-05-01,46.47168086121926
2025-05-02,42.96311064611112
2025-05-03,58.75167661409776
2025-05-04,58.75167661409776
2025-05-05,34.19168510834076
2025-05-06,31.5771319359733
2025-05-07,34.19168510834076
2025-05-08,36.83998725863552
2025-05-09,42.96311064611112
2025-05-10,58.75167661409776
2025-05-11,50.840519141140796
2025-05-12,35.94597021589483
2025-05-13,32.43740000078669
2025-05-14,35.94597021589483
2025-05-15,36.13125872216233
2025-05-16,43.01340324066944
2025-05-17,63.659836796190774
2025-05-18,60.218764536937215
2025-05-19,36.13125872216233
2025-05-20,36.13125872216233
2025-05-21,37.85179485178911
2025-05-22,36.13125872216233
2025-05-23,58.498228407310435
2025-05-24,60.218764536937215
2025-05-25,61.939300666563994
2025-05-26,56.77769227768366
2025-05-27,37.85179485178911
2025-05-28,36.13125872216233
2025-05-29,39.57233098141589
2025-05-30,46.45447549992299
2025-05-31,58.498228407310435
2025-06-01,63.659836796190774
2025-06-02,39.57233098141589
2025-06-03,41.29286711104266
2025-06-04,43.01340324066944
2025-06-05,43.01340324066944
2025-06-06,46.45447549992299
2025-06-07,58.498228407310435
2025-06-08,55.05715614805688
2025-06-09,37.85179485178911
2025-06-10,36.13125872216233
2025-06-11,39.57233098141589
2025-06-12,46.45447549992299
2025-06-13,48.17501162954977
2025-06-14,63.659836796190774
2025-06-15,53.336620018430104
2025-06-16,39.57233098141589
2025-06-17,39.57233098141589
2025-06-18,43.01340324066944
2025-06-19,41.29286711104266
2025-06-20,48.17501162954977
2025-06-21,60.218764536937215
2025-06-22,60.218764536937215
2025-06-23,53.336620018430104
2025-06-24,39.57233098141589
2025-06-25,37.85179485178911
2025-06-26,43.01340324066944
2025-06-27,49.89554775917655
2025-06-28,56.77769227768366
2025-06-29,61.939300666563994
2025-06-30,44.73393937029622
2025-07-01,44.73393937029622
2025-07-02,48.17501162954977
2025-07-03,48.17501162954977
2025-07-04,67.10090905544433
2025-07-05,75.70358970357822
2025-07-06,58.498228407310435
2025-07-07,39.57233098141589
2025-07-08,37.85179485178911
2025-07-09,46.45447549992299
2025-07-10,41.29286711104266
2025-07-11,53.336620018430104
2025-07-12,65.38037292581755
2025-07-13,60.218764536937215
2025-07-14,41.29286711104266
2025-07-15,43.01340324066944
2025-07-16,48.17501162954977
2025-07-17,46.45447549992299
2025-07-18,55.05715614805688
2025-07-19,65.38037292581755
2025-07-20,61.939300666563994
2025-07-21,41.29286711104266
2025-07-22,44.73393937029622
2025-07-23,63.659836796190774
2025-07-24,41.29286711104266
2025-07-25,48.17501162954977
2025-07-26,63.659836796190774
2025-07-27,58.498228407310435
2025-07-28,43.01340324066944
2025-07-29,41.29286711104266
2025-07-30,37.85179485178911
2025-07-31,46.45447549992299
2025-08-01,53.336620018430104
2025-08-02,58.498228407310435
2025-08-03,60.218764536937215
2025-08-04,43.01340324066944
2025-08-05,48.17501162954977
2025-08-06,43.01340324066944
2025-08-07,51.61608388880333
2025-08-08,48.17501162954977
2025-08-09,61.939300666563994
2025-08-10,56.77769227768366
2025-08-11,37.85179485178911
2025-08-12,37.85179485178911
2025-08-13,44.73393937029622
2025-08-14,39.57233098141589
2025-08-15,49.89554775917655
2025-08-16,61.939300666563994
2025-08-17,56.77769227768366
2025-08-18,37.85179485178911
2025-08-19,37.85179485178911
2025-08-20,39.57233098141589
2025-08-21,37.85179485178911
2025-08-22,44.73393937029622
2025-08-23,73.98305357395144
2025-08-24,55.05715614805688
2025-08-25,39.57233098141589
2025-08-26,34.41072259253555
2025-08-27,37.85179485178911
2025-08-28,36.13125872216233
2025-08-29,44.73393937029622
2025-08-30,58.498228407310435
2025-08-31,61.939300666563994
2025-09-01,56.77769227768366
2025-09-02,34.41072259253555
2025-09-03,30.969650333281997
2025-09-04,32.69018646290878
2025-09-05,37.85179485178911
2025-09-06,48.17501162954977
2025-09-07,51.61608388880333
2025-09-08,29.249114203655218
2025-09-09,39.57233098141589
2025-09-10,37.85179485178911
2025-09-11,32.69018646290878
2025-09-12,37.85179485178911
2025-09-13,55.05715614805688
2025-09-14,48.17501162954977
2025-09-15,30.969650333281997
2025-09-16,32.69018646290878
2025-09-17,37.85179485178911
2025-09-18,34.41072259253555
2025-09-19,39.57233098141589
2025-09-20,60.218764536937215
2025-09-21,51.61608388880333
2025-09-22,34.41072259253555
2025-09-23,43.01340324066944
2025-09-24,30.969650333281997
2025-09-25,32.69018646290878
2025-09-26,44.73393937029622
2025-09-27,56.77769227768366
2025-09-28,56.77769227768366
2025-09-29,36.13125872216233
2025-09-30,36.13125872216233
2025-10-01,39.57233098141589
2025-10-02,34.41072259253555
2025-10-03,39.57233098141589
2025-10-04,61.939300666563994
2025-10-05,53.336620018430104
2025-10-06,32.69018646290878
2025-10-07,36.13125872216233
2025-10-08,37.85179485178911
2025-10-09,36.13125872216233
2025-10-10,44.73393937029622
2025-10-11,60.218764536937215
2025-10-12,53.336620018430104
2025-10-13,34.41072259253555
2025-10-14,34.41072259253555
2025-10-15,37.85179485178911
2025-10-16,37.85179485178911
2025-10-17,41.29286711104266
2025-10-18,55.05715614805688
2025-10-19,55.05715614805688
2025-10-20,32.69018646290878
2025-10-21,30.969650333281997
2025-10-22,37.85179485178911
2025-10-23,41.29286711104266
2025-10-24,41.29286711104266
2025-10-25,58.498228407310435
2025-10-26,51.61608388880333
2025-10-27,29.249114203655218
2025-10-28,30.969650333281997
2025-10-29,39.57233098141589
2025-10-30,32.69018646290878
2025-10-31,37.85179485178911
2025-11-01,65.38037292581755
2025-11-02,49.89554775917655
2025-11-03,32.69018646290878
2025-11-04,30.969650333281997
2025-11-05,34.41072259253555
2025-11-06,36.13125872216233
2025-11-07,36.13125872216233
2025-11-08,56.77769227768366
2025-11-09,49.89554775917655
2025-11-10,30.969650333281997
2025-11-11,34.41072259253555
2025-11-12,29.249114203655218
2025-11-13,34.41072259253555
2025-11-14,36.13125872216233
2025-11-15,53.336620018430104
2025-11-16,46.45447549992299
2025-11-17,29.249114203655218
2025-11-18,36.13125872216233
2025-11-19,36.13125872216233
2025-11-20,34.41072259253555
2025-11-21,39.57233098141589
2025-11-22,56.77769227768366
2025-11-23,56.77769227768366
2025-11-24,36.13125872216233
2025-11-25,36.13125872216233
2025-11-26,44.73393937029622
2025-11-27,80.86519809245854
2025-11-28,61.939300666563994
2025-11-29,46.45447549992299
2025-11-30,46.45447549992299
2025-12-01,34.41072259253555
2025-12-02,29.249114203655218
2025-12-03,34.41072259253555
2025-12-04,30.969650333281997
2025-12-05,37.85179485178911
2025-12-06,48.17501162954977
2025-12-07,58.498228407310435
2025-12-08,29.249114203655218
2025-12-09,32.69018646290878
2025-12-10,34.41072259253555
2025-12-11,32.69018646290878
2025-12-12,43.01340324066944
2025-12-13,55.05715614805688
2025-12-14,44.73393937029622
2025-12-15,32.69018646290878
2025-12-16,32.69018646290878
2025-12-17,36.13125872216233
2025-12-18,34.41072259253555
2025-12-19,39.57233098141589
2025-12-20,51.61608388880333
2025-12-21,43.01340324066944
2025-12-22,39.57233098141589
2025-12-23,51.61608388880333
2025-12-24,58.498228407310435
2025-12-25,172.05361296267776
2025-12-26,87.74734261096566
2025-12-27,43.01340324066944
2025-12-28,43.01340324066944
2025-12-29,37.85179485178911
2025-12-30,39.57233098141589
2025-12-31,49.89554775917655
2026-01-01,80.86519809245854
2026-01-02,48.17501162954977
2026-01-03,51.61608388880333
2026-01-04,43.01340324066944
2026-01-05,29.249114203655218
2026-01-06,32.69018646290878
2026-01-07,32.69018646290878
2026-01-08,32.69018646290878
2026-01-09,37.85179485178911
2026-01-10,49.89554775917655
2026-01-11,43.01340324066944
2026-01-12,30.969650333281997
2026-01-13,30.969650333281997
2026-01-14,30.969650333281997
2026-01-15,30.969650333281997
2026-01-16,36.13125872216233
2026-01-17,51.61608388880333
2026-01-18,43.01340324066944
2026-01-19,36.13125872216233
2026-01-20,30.969650333281997
2026-01-21,29.249114203655218
2026-01-22,29.249114203655218
2026-01-23,39.57233098141589
2026-01-24,44.73393937029622
2026-01-25,37.85179485178911
2026-01-26,32.69018646290878
2026-01-27,29.249114203655218
2026-01-28,29.249114203655218
2026-01-29,29.249114203655218
2026-01-30,34.41072259253555
2026-01-31,55.05715614805688
2026-02-01,43.01340324066944
2026-02-02,32.69018646290878
2026-02-03,30.969650333281997
2026-02-04,30.969650333281997
2026-02-05,34.41072259253555
2026-02-06,37.85179485178911
2026-02-07,49.89554775917655
2026-02-08,39.57233098141589
2026-02-09,27.52857807402844
2026-02-10,30.969650333281997
2026-02-11,32.69018646290878
2026-02-12,30.969650333281997
2026-02-13,41.29286711104266
2026-02-14,53.336620018430104
2026-02-15,49.89554775917655
2026-02-16,37.85179485178911
2026-02-17,32.69018646290878
2026-02-18,32.69018646290878
2026-02-19,34.41072259253555
2026-02-20,39.57233098141589
2026-02-21,53.336620018430104
2026-02-22,48.17501162954977
2026-02-23,44.73393937029622
2026-02-24,34.41072259253555
2026-02-25,30.969650333281997
2026-02-26,34.41072259253555
2026-02-27,43.01340324066944
2026-02-28,55.05715614805688
2026-03-01,53.336620018430104
2026-03-02,32.69018646290878
2026-03-03,32.69018646290878
2026-03-04,32.69018646290878
2026-03-05,34.41072259253555
2026-03-06,39.57233098141589
2026-03-07,55.05715614805688
2026-03-08,53.336620018430104
2026-03-09,37.85179485178911
2026-03-10,36.13125872216233
2026-03-11,34.41072259253555
2026-03-12,41.29286711104266
2026-03-13,39.57233098141589
2026-03-14,58.498228407310435
2026-03-15,56.77769227768366
2026-03-16,34.41072259253555
2026-03-17,32.69018646290878
2026-03-18,37.85179485178911
2026-03-19,39.57233098141589
2026-03-20,43.01340324066944
2026-03-21,56.77769227768366
2026-03-22,55.05715614805688
2026-03-23,44.73393937029622
2026-03-24,36.13125872216233
2026-03-25,36.13125872216233
2026-03-26,37.85179485178911
2026-03-27,44.73393937029622
2026-03-28,55.05715614805688
2026-03-29,56.77769227768366
2026-03-30,36.13125872216233
2026-03-31,41.29286711104266
2026-04-01,39.57233098141589
2026-04-02,37.85179485178911
2026-04-03,46.45447549992299
2026-04-04,51.61608388880333
2026-04-05,60.218764536937215
2026-04-06,41.29286711104266
2026-04-07,34.41072259253555
2026-04-08,36.13125872216233
2026-04-09,39.57233098141589
2026-04-10,44.73393937029622
2026-04-11,56.77769227768366
2026-04-12,53.336620018430104
2026-04-13,32.69018646290878
2026-04-14,34.41072259253555
2026-04-15,36.13125872216233
2026-04-16,34.41072259253555
2026-04-17,41.29286711104266
2026-04-18,55.05715614805688
2026-04-19,56.77769227768366
2026-04-20,32.69018646290878
2026-04-21,34.41072259253555
2026-04-22,32.69018646290878
2026-04-23,46.45447549992299
2026-04-24,37.85179485178911
2026-04-25,55.05715614805688
2026-04-26,55.05715614805688
2026-04-27,32.69018646290878
2026-04-28,36.13125872216233
2026-04-29,34.41072259253555
2026-04-30,41.29286711104266
2026-05-01,43.01340324066944
2026-05-02,53.336620018430104
2026-05-03,56.77769227768366
2026-05-04,36.13125872216233
2026-05-05,32.69018646290878
2026-05-06,34.41072259253555
2026-05-07,37.85179485178911
2026-05-08,41.29286711104266
2026-05-09,51.61608388880333
2026-05-10,53.336620018430104
2026-05-11,34.41072259253555
2026-05-12,36.13125872216233
2026-05-13,36.13125872216233
2026-05-14,37.85179485178911
2026-05-15,41.29286711104266
2026-05-16,56.77769227768366
2026-05-17,56.77769227768366
2026-05-18,36.13125872216233
2026-05-19,36.13125872216233
2026-05-20,36.13125872216233
2026-05-21,41.29286711104266
2026-05-22,46.45447549992299
2026-05-23,68.8214451850711
2026-05-24,53.336620018430104
2026-05-25,51.61608388880333
2026-05-26,36.13125872216233
2026-05-27,37.85179485178911
2026-05-28,41.29286711104266
2026-05-29,49.89554775917655
2026-05-30,60.218764536937215
2026-05-31,61.939300666563994
