Time,amber_rose
2022-10-16,21.147540983606557
2022-10-17,22.511898466419883
2022-10-18,17.73664727657324
2022-10-19,16.372289793759915
2022-10-20,15.690111052353252
2022-10-21,21.82971972501322
2022-10-22,52.52776308831306
2022-10-23,24.55843469063987
2022-10-24,15.690111052353252
2022-10-25,18.418826017979903
2022-10-26,23.194077207826545
2022-10-27,19.783183500793232
2022-10-28,25.240613432046537
2022-10-29,23.194077207826545
2022-10-30,23.876255949233208
2022-10-31,22.511898466419883
2022-11-01,19.10100475938657
2022-11-02,18.418826017979903
2022-11-03,51.8455843469064
2022-11-04,43.65943945002644
2022-11-05,27.287149656266525
2022-11-06,32.74457958751983
2022-11-07,42.295081967213115
2022-11-08,30.698043363299842
2022-11-09,23.876255949233208
2022-11-10,23.876255949233208
2022-11-11,19.10100475938657
2022-11-12,22.511898466419883
2022-11-13,16.372289793759915
2022-11-14,17.054468535166578
2022-11-15,17.054468535166578
2022-11-16,17.054468535166578
2022-11-17,15.00793231094659
2022-11-18,15.00793231094659
2022-11-19,17.054468535166578
2022-11-20,17.73664727657324
2022-11-21,18.418826017979903
2022-11-22,19.10100475938657
2022-11-23,16.372289793759915
2022-11-24,19.10100475938657
2022-11-25,19.783183500793232
2022-11-26,23.194077207826545
2022-11-27,23.194077207826545
2022-11-28,19.10100475938657
2022-11-29,23.876255949233208
2022-11-30,17.73664727657324
2022-12-01,17.73664727657324
2022-12-02,30.698043363299842
2022-12-03,31.380222104706505
2022-12-04,19.783183500793232
2022-12-05,18.418826017979903
2022-12-06,13.643574828133262
2022-12-07,14.325753569539925
2022-12-08,16.372289793759915
2022-12-09,12.9613960867266
2022-12-10,17.054468535166578
2022-12-11,19.10100475938657
2022-12-12,14.325753569539925
2022-12-13,17.054468535166578
2022-12-14,11.597038603913273
2022-12-15,18.418826017979903
2022-12-16,17.054468535166578
2022-12-17,15.690111052353252
2022-12-18,15.00793231094659
2022-12-19,15.00793231094659
2022-12-20,15.00793231094659
2022-12-21,17.73664727657324
2022-12-22,13.643574828133262
2022-12-23,16.372289793759915
2022-12-24,18.418826017979903
2022-12-25,24.55843469063987
2022-12-26,38.20200951877314
2022-12-27,37.51983077736647
2022-12-28,38.20200951877314
2022-12-29,26.604970914859862
2022-12-30,23.876255949233208
2022-12-31,23.194077207826545
2023-01-01,30.698043363299842
2023-01-02,42.977260708619774
2023-01-03,19.783183500793232
2023-01-04,19.10100475938657
2023-01-05,17.054468535166578
2023-01-06,14.325753569539925
2023-01-07,21.147540983606557
2023-01-08,20.465362242199895
2023-01-09,15.00793231094659
2023-01-10,15.690111052353252
2023-01-11,14.325753569539925
2023-01-12,15.690111052353252
2023-01-13,17.73664727657324
2023-01-14,17.73664727657324
2023-01-15,15.690111052353252
2023-01-16,11.597038603913273
2023-01-17,13.643574828133262
2023-01-18,12.9613960867266
2023-01-19,19.10100475938657
2023-01-20,17.054468535166578
2023-01-21,23.194077207826545
2023-01-22,21.147540983606557
2023-01-23,15.00793231094659
2023-01-24,12.9613960867266
2023-01-25,15.00793231094659
2023-01-26,17.054468535166578
2023-01-27,53.209941829719725
2023-01-28,52.52776308831306
2023-01-29,50.481226864093074
2023-01-30,39.566367001586464
2023-01-31,38.8841882601798
2023-02-01,38.8841882601798
2023-02-02,24.55843469063987
2023-02-03,21.82971972501322
2023-02-04,25.9227921734532
2023-02-05,22.511898466419883
2023-02-06,26.604970914859862
2023-02-07,43.65943945002644
2023-02-08,68.21787414066631
2023-02-09,47.07033315705976
2023-02-10,32.062400846113164
2023-02-11,29.333685880486513
2023-02-12,40.93072448439979
2023-02-13,30.698043363299842
2023-02-14,38.20200951877314
2023-02-15,33.426758328926496
2023-02-16,25.240613432046537
2023-02-17,21.147540983606557
2023-02-18,19.783183500793232
2023-02-19,21.82971972501322
2023-02-20,15.690111052353252
2023-02-21,17.73664727657324
2023-02-22,19.783183500793232
2023-02-23,21.147540983606557
2023-02-24,15.00793231094659
2023-02-25,19.10100475938657
2023-02-26,15.690111052353252
2023-02-27,13.643574828133262
2023-02-28,12.9613960867266
2023-03-01,13.643574828133262
2023-03-02,12.279217345319935
2023-03-03,13.643574828133262
2023-03-04,19.10100475938657
2023-03-05,18.418826017979903
2023-03-06,15.00793231094659
2023-03-07,17.054468535166578
2023-03-08,23.194077207826545
2023-03-09,21.82971972501322
2023-03-10,23.876255949233208
2023-03-11,21.147540983606557
2023-03-12,18.418826017979903
2023-03-13,15.00793231094659
2023-03-14,13.643574828133262
2023-03-15,15.00793231094659
2023-03-16,15.00793231094659
2023-03-17,16.372289793759915
2023-03-18,14.325753569539925
2023-03-19,19.10100475938657
2023-03-20,18.418826017979903
2023-03-21,17.73664727657324
2023-03-22,15.690111052353252
2023-03-23,17.73664727657324
2023-03-24,21.147540983606557
2023-03-25,22.511898466419883
2023-03-26,19.783183500793232
2023-03-27,15.00793231094659
2023-03-28,14.325753569539925
2023-03-29,15.00793231094659
2023-03-30,15.00793231094659
2023-03-31,16.372289793759915
2023-04-01,16.372289793759915
2023-04-02,15.690111052353252
2023-04-03,11.597038603913273
2023-04-04,12.279217345319935
2023-04-05,12.279217345319935
2023-04-06,12.279217345319935
2023-04-07,15.690111052353252
2023-04-08,14.325753569539925
2023-04-09,14.325753569539925
2023-04-10,15.690111052353252
2023-04-11,14.325753569539925
2023-04-12,11.597038603913273
2023-04-13,12.9613960867266
2023-04-14,12.9613960867266
2023-04-15,18.418826017979903
2023-04-16,19.783183500793232
2023-04-17,16.372289793759915
2023-04-18,11.597038603913273
2023-04-19,12.9613960867266
2023-04-20,15.690111052353252
2023-04-21,12.279217345319935
2023-04-22,16.372289793759915
2023-04-23,11.597038603913273
2023-04-24,12.279217345319935
2023-04-25,9.550502379693285
2023-04-26,13.643574828133264
2023-04-27,19.10100475938657
2023-04-28,14.439450026441037
2023-04-29,16.37228979375992
2023-04-30,14.439450026441037
2023-05-01,18.305129561078793
2023-05-02,18.305129561078793
2023-05-03,17.964040190375464
2023-05-04,12.506610259122159
2023-05-05,13.643574828133264
2023-05-06,16.713379164463248
2023-05-07,14.78053939714437
2023-05-08,13.643574828133264
2023-05-09,11.710735060814384
2023-05-10,11.255949233209943
2023-05-11,33.540454785827606
2023-05-12,52.982548915917505
2023-05-13,47.184029613960874
2023-05-14,34.67741935483871
2023-05-15,30.01586462189318
2023-05-16,27.28714965626653
2023-05-17,22.966684294024326
2023-05-18,21.033844526705447
2023-05-19,25.354309888947647
2023-05-20,21.033844526705447
2023-05-21,21.033844526705447
2023-05-22,19.10100475938657
2023-05-23,15.576414595452142
2023-05-24,17.168164992067688
2023-05-25,34.67741935483871
2023-05-26,42.74986779481756
2023-05-27,28.19672131147541
2023-05-28,28.19672131147541
2023-05-29,25.46800634584876
2023-05-30,18.191433104177687
2023-05-31,19.10100475938657
2023-06-01,23.648863035430992
2023-06-02,30.015864621893183
2023-06-03,25.46800634584876
2023-06-04,26.377578001057643
2023-06-05,27.28714965626653
2023-06-06,24.558434690639874
2023-06-07,24.558434690639874
2023-06-08,83.68059227921735
2023-06-09,90.95716552088842
2023-06-10,63.6700158646219
2023-06-11,46.3881544156531
2023-06-12,60.941300898995244
2023-06-13,43.65943945002645
2023-06-14,34.5637228979376
2023-06-15,32.74457958751984
2023-06-16,36.382866208355374
2023-06-17,32.74457958751984
2023-06-18,30.015864621893183
2023-06-19,24.558434690639874
2023-06-20,24.558434690639874
2023-06-21,22.739291380222106
2023-06-22,32.74457958751984
2023-06-23,27.28714965626653
2023-06-24,25.46800634584876
2023-06-25,28.19672131147541
2023-06-26,20.920148069804338
2023-06-27,17.2818614489688
2023-06-28,22.739291380222106
2023-06-29,22.739291380222106
2023-06-30,15.462718138551033
2023-07-01,17.2818614489688
2023-07-02,18.191433104177687
2023-07-03,15.462718138551033
2023-07-04,17.2818614489688
2023-07-05,12.73400317292438
2023-07-06,15.462718138551033
2023-07-07,14.553146483342148
2023-07-08,30.925436277102065
2023-07-09,45.47858276044421
2023-07-10,43.65943945002645
2023-07-11,37.29243786356425
2023-07-12,29.106292966684297
2023-07-13,22.739291380222106
2023-07-14,16.37228979375992
2023-07-15,20.920148069804338
2023-07-16,16.37228979375992
2023-07-17,16.37228979375992
2023-07-18,12.73400317292438
2023-07-19,14.553146483342148
2023-07-20,15.462718138551033
2023-07-21,21.829719725013224
2023-07-22,16.37228979375992
2023-07-23,18.191433104177687
2023-07-24,12.73400317292438
2023-07-25,11.824431517715496
2023-07-26,16.37228979375992
2023-07-27,20.920148069804338
2023-07-28,18.191433104177687
2023-07-29,17.2818614489688
2023-07-30,18.191433104177687
2023-07-31,13.643574828133264
2023-08-01,11.824431517715496
2023-08-02,18.191433104177687
2023-08-03,14.553146483342148
2023-08-04,17.2818614489688
2023-08-05,16.37228979375992
2023-08-06,20.920148069804338
2023-08-07,17.2818614489688
2023-08-08,17.2818614489688
2023-08-09,17.2818614489688
2023-08-10,16.37228979375992
2023-08-11,14.553146483342148
2023-08-12,20.010576414595455
2023-08-13,27.28714965626653
2023-08-14,28.19672131147541
2023-08-15,30.015864621893183
2023-08-16,20.920148069804338
2023-08-17,17.2818614489688
2023-08-18,15.462718138551033
2023-08-19,20.920148069804338
2023-08-20,21.829719725013224
2023-08-21,14.553146483342148
2023-08-22,16.37228979375992
2023-08-23,16.37228979375992
2023-08-24,15.462718138551033
2023-08-25,16.37228979375992
2023-08-26,20.010576414595455
2023-08-27,18.191433104177687
2023-08-28,15.462718138551033
2023-08-29,17.2818614489688
2023-08-30,16.37228979375992
2023-08-31,18.191433104177687
2023-09-01,21.829719725013224
2023-09-02,22.739291380222106
2023-09-03,20.010576414595455
2023-09-04,20.010576414595455
2023-09-05,17.2818614489688
2023-09-06,17.2818614489688
2023-09-07,19.10100475938657
2023-09-08,16.37228979375992
2023-09-09,20.010576414595455
2023-09-10,16.37228979375992
2023-09-11,13.643574828133264
2023-09-12,16.37228979375992
2023-09-13,14.553146483342148
2023-09-14,12.73400317292438
2023-09-15,10.914859862506612
2023-09-16,12.73400317292438
2023-09-17,17.2818614489688
2023-09-18,11.824431517715496
2023-09-19,12.73400317292438
2023-09-20,11.824431517715496
2023-09-21,11.824431517715496
2023-09-22,15.462718138551033
2023-09-23,11.824431517715496
2023-09-24,12.73400317292438
2023-09-25,12.73400317292438
2023-09-26,11.824431517715496
2023-09-27,11.824431517715496
2023-09-28,10.914859862506612
2023-09-29,15.462718138551033
2023-09-30,13.643574828133264
2023-10-01,10.914859862506612
2023-10-02,9.095716552088843
2023-10-03,9.095716552088843
2023-10-04,11.824431517715496
2023-10-05,12.73400317292438
2023-10-06,11.824431517715496
2023-10-07,16.37228979375992
2023-10-08,14.553146483342148
2023-10-09,12.73400317292438
2023-10-10,13.643574828133264
2023-10-11,16.37228979375992
2023-10-12,15.462718138551033
2023-10-13,12.73400317292438
2023-10-14,14.553146483342148
2023-10-15,14.553146483342148
2023-10-16,10.005288207297728
2023-10-17,13.643574828133264
2023-10-18,20.010576414595455
2023-10-19,14.553146483342148
2023-10-20,29.106292966684297
2023-10-21,38.20200951877314
2023-10-22,26.377578001057643
2023-10-23,15.462718138551033
2023-10-24,20.010576414595455
2023-10-25,21.829719725013224
2023-10-26,19.10100475938657
2023-10-27,18.191433104177687
2023-10-28,23.648863035430992
2023-10-29,22.739291380222106
2023-10-30,23.648863035430992
2023-10-31,19.10100475938657
2023-11-01,18.191433104177687
2023-11-02,20.010576414595455
2023-11-03,14.553146483342148
2023-11-04,14.553146483342148
2023-11-05,10.914859862506612
2023-11-06,12.73400317292438
2023-11-07,16.37228979375992
2023-11-08,17.2818614489688
2023-11-09,16.37228979375992
2023-11-10,18.191433104177687
2023-11-11,12.73400317292438
2023-11-12,10.914859862506612
2023-11-13,18.191433104177687
2023-11-14,10.914859862506612
2023-11-15,16.37228979375992
2023-11-16,21.829719725013224
2023-11-17,22.739291380222106
2023-11-18,17.2818614489688
2023-11-19,20.010576414595455
2023-11-20,18.191433104177687
2023-11-21,20.010576414595455
2023-11-22,25.46800634584876
2023-11-23,20.920148069804338
2023-11-24,17.2818614489688
2023-11-25,14.553146483342148
2023-11-26,16.37228979375992
2023-11-27,15.462718138551033
2023-11-28,15.462718138551033
2023-11-29,20.920148069804338
2023-11-30,16.37228979375992
2023-12-01,16.37228979375992
2023-12-02,21.829719725013224
2023-12-03,23.648863035430992
2023-12-04,15.462718138551033
2023-12-05,15.462718138551033
2023-12-06,17.2818614489688
2023-12-07,13.643574828133264
2023-12-08,15.462718138551033
2023-12-09,21.829719725013224
2023-12-10,20.010576414595455
2023-12-11,17.2818614489688
2023-12-12,13.643574828133264
2023-12-13,13.643574828133264
2023-12-14,16.37228979375992
2023-12-15,19.10100475938657
2023-12-16,14.553146483342148
2023-12-17,17.2818614489688
2023-12-18,16.37228979375992
2023-12-19,17.2818614489688
2023-12-20,16.37228979375992
2023-12-21,15.462718138551033
2023-12-22,7.731359069275516
2023-12-23,7.731359069275516
2023-12-24,7.731359069275516
2023-12-25,7.276573241671074
2023-12-26,7.731359069275516
2023-12-27,21.82971972501322
2023-12-28,35.01850872554204
2023-12-29,33.654151242728716
2023-12-30,25.922792173453203
2023-12-31,24.558434690639874
2024-01-01,23.648863035430992
2024-01-02,23.19407720782655
2024-01-03,55.483870967741936
2024-01-04,27.741935483870968
2024-01-05,22.284505552617667
2024-01-06,27.741935483870968
2024-01-07,25.013220518244317
2024-01-08,21.82971972501322
2024-01-09,8.18614489687996
2024-01-10,22.739291380222106
2024-01-11,25.013220518244317
2024-01-12,21.82971972501322
2024-01-13,9.095716552088843
2024-01-14,21.82971972501322
2024-01-15,8.6409307244844
2024-01-16,6.821787414066632
2024-01-17,7.276573241671074
2024-01-18,6.36700158646219
2024-01-19,8.6409307244844
2024-01-20,8.18614489687996
2024-01-21,0.0
2024-01-22,0.0
2024-01-23,24.558434690639874
2024-01-24,24.558434690639874
2024-01-25,0.0
2024-01-26,0.0
2024-01-27,24.558434690639874
2024-01-28,0.0
2024-01-29,0.0
2024-01-30,0.0
2024-01-31,0.0
2024-02-01,0.0
2024-02-02,0.0
2024-02-03,0.0
2024-02-04,0.0
2024-02-05,0.0
2024-02-06,24.558434690639874
2024-02-07,0.0
2024-02-08,0.0
2024-02-09,24.558434690639874
2024-02-10,0.0
2024-02-11,0.0
2024-02-12,0.0
2024-02-13,0.0
2024-02-14,0.0
2024-02-15,0.0
2024-02-16,73.67530407191963
2024-02-17,196.467477525119
2024-02-18,73.67530407191963
2024-02-19,49.11686938127975
2024-02-20,24.558434690639874
2024-02-21,24.558434690639874
2024-02-22,24.558434690639874
2024-02-23,24.558434690639874
2024-02-24,24.558434690639874
2024-02-25,24.558434690639874
2024-02-26,24.558434690639874
2024-02-27,24.558434690639874
2024-02-28,24.558434690639874
2024-02-29,24.558434690639874
2024-03-01,0.0
2024-03-02,0.0
2024-03-03,0.0
2024-03-04,0.0
2024-03-05,24.558434690639874
2024-03-06,0.0
2024-03-07,0.0
2024-03-08,0.0
2024-03-09,24.558434690639874
2024-03-10,24.558434690639874
2024-03-11,0.0
2024-03-12,0.0
2024-03-13,24.558434690639874
2024-03-14,24.558434690639874
2024-03-15,24.558434690639874
2024-03-16,24.558434690639874
2024-03-17,24.558434690639874
2024-03-18,24.558434690639874
2024-03-19,24.558434690639874
2024-03-20,24.558434690639874
2024-03-21,24.558434690639874
2024-03-22,24.558434690639874
2024-03-23,0.0
2024-03-24,24.558434690639874
2024-03-25,0.0
2024-03-26,0.0
2024-03-27,0.0
2024-03-28,0.0
2024-03-29,24.558434690639874
2024-03-30,24.558434690639874
2024-03-31,0.0
2024-04-01,0.0
2024-04-02,24.558434690639874
2024-04-03,24.558434690639874
2024-04-04,24.558434690639874
2024-04-05,24.558434690639874
2024-04-06,24.558434690639874
2024-04-07,24.558434690639874
2024-04-08,0.0
2024-04-09,0.0
2024-04-10,0.0
2024-04-11,0.0
2024-04-12,0.0
2024-04-13,24.558434690639874
2024-04-14,24.558434690639874
2024-04-15,0.0
2024-04-16,0.0
2024-04-17,0.0
2024-04-18,24.558434690639874
2024-04-19,0.0
2024-04-20,0.0
2024-04-21,0.0
2024-04-22,0.0
2024-04-23,0.0
2024-04-24,0.0
2024-04-25,0.0
2024-04-26,0.0
2024-04-27,0.0
2024-04-28,24.558434690639874
2024-04-29,0.0
2024-04-30,0.0
2024-05-01,0.0
2024-05-02,0.0
2024-05-03,24.558434690639874
2024-05-04,24.558434690639874
2024-05-05,0.0
2024-05-06,0.0
2024-05-07,0.0
2024-05-08,0.0
2024-05-09,0.0
2024-05-10,0.0
2024-05-11,0.0
2024-05-12,0.0
2024-05-13,0.0
2024-05-14,0.0
2024-05-15,0.0
2024-05-16,0.0
2024-05-17,0.0
2024-05-18,0.0
2024-05-19,0.0
2024-05-20,0.0
2024-05-21,73.67530407191963
2024-05-22,24.558434690639874
2024-05-23,24.558434690639874
2024-05-24,24.558434690639874
2024-05-25,0.0
2024-05-26,24.558434690639874
2024-05-27,0.0
2024-05-28,0.0
2024-05-29,24.558434690639874
2024-05-30,0.0
2024-05-31,0.0
2024-06-01,0.0
2024-06-02,0.0
2024-06-03,0.0
2024-06-04,0.0
2024-06-05,0.0
2024-06-06,0.0
2024-06-07,0.0
2024-06-08,73.67530407191963
2024-06-09,49.11686938127975
2024-06-10,24.558434690639874
2024-06-11,49.11686938127975
2024-06-12,24.558434690639874
2024-06-13,24.558434690639874
2024-06-14,24.558434690639874
2024-06-15,24.558434690639874
2024-06-16,24.558434690639874
2024-06-17,24.558434690639874
2024-06-18,24.558434690639874
2024-06-19,24.558434690639874
2024-06-20,0.0
2024-06-21,0.0
2024-06-22,0.0
2024-06-23,24.558434690639874
2024-06-24,24.558434690639874
2024-06-25,0.0
2024-06-26,24.558434690639874
2024-06-27,24.558434690639874
2024-06-28,24.558434690639874
2024-06-29,24.558434690639874
2024-06-30,24.558434690639874
2024-07-01,24.558434690639874
2024-07-02,24.558434690639874
2024-07-03,24.558434690639874
2024-07-04,24.558434690639874
2024-07-05,24.558434690639874
2024-07-06,0.0
2024-07-07,24.558434690639874
2024-07-08,24.558434690639874
2024-07-09,49.11686938127975
2024-07-10,24.558434690639874
2024-07-11,24.558434690639874
2024-07-12,49.11686938127975
2024-07-13,49.11686938127975
2024-07-14,49.11686938127975
2024-07-15,98.2337387625595
2024-07-16,2455.8434690639874
2024-07-17,933.2205182443153
2024-07-18,392.934955050238
2024-07-19,270.1427815970386
2024-07-20,196.467477525119
2024-07-21,122.79217345319937
2024-07-22,98.2337387625595
2024-07-23,73.67530407191963
2024-07-24,98.2337387625595
2024-07-25,98.2337387625595
2024-07-26,98.2337387625595
2024-07-27,73.67530407191963
2024-07-28,49.11686938127975
2024-07-29,49.11686938127975
2024-07-30,24.558434690639874
2024-07-31,49.11686938127975
2024-08-01,49.11686938127975
2024-08-02,24.558434690639874
2024-08-03,24.558434690639874
2024-08-04,24.558434690639874
2024-08-05,24.558434690639874
2024-08-06,24.558434690639874
2024-08-07,24.558434690639874
2024-08-08,24.558434690639874
2024-08-09,24.558434690639874
2024-08-10,24.558434690639874
2024-08-11,24.558434690639874
2024-08-12,24.558434690639874
2024-08-13,24.558434690639874
2024-08-14,24.558434690639874
2024-08-15,24.558434690639874
2024-08-16,24.558434690639874
2024-08-17,24.558434690639874
2024-08-18,23.4421422047017
2024-08-19,23.4421422047017
2024-08-20,24.558434690639878
2024-08-21,24.558434690639878
2024-08-22,32.37248209220711
2024-08-23,27.349165905485314
2024-08-24,26.23287341954714
2024-08-25,25.674727176578052
2024-08-26,24.558434690639878
2024-08-27,21.209557232825347
2024-08-28,21.209557232825347
2024-08-29,24.000288447670787
2024-08-30,31.256189606268933
2024-08-31,24.558434690639878
2024-09-01,26.23287341954714
2024-09-02,26.23287341954714
2024-09-03,25.674727176578052
2024-09-04,24.000288447670787
2024-09-05,21.209557232825347
2024-09-06,21.767703475794434
2024-09-07,7.255901158598145
2024-09-08,23.4421422047017
2024-09-09,24.558434690639878
2024-09-10,7.255901158598145
2024-09-11,26.23287341954714
2024-09-12,23.4421422047017
2024-09-13,7.814047401567233
2024-09-14,8.372193644536322
2024-09-15,7.814047401567233
2024-09-16,21.767703475794434
2024-09-17,21.209557232825347
2024-09-18,15.628094803134466
2024-09-19,22.325849718763525
2024-09-20,52.46574683909428
2024-09-21,46.8842844094034
2024-09-22,26.791019662516227
2024-09-23,18.976972260948994
2024-09-24,16.744387289072645
2024-09-25,15.628094803134466
2024-09-26,13.395509831258114
2024-09-27,15.628094803134466
2024-09-28,16.744387289072645
2024-09-29,16.744387289072645
2024-09-30,15.628094803134466
2024-10-01,14.51180231719629
2024-10-02,12.279217345319939
2024-10-03,13.395509831258114
2024-10-04,11.162924859381762
2024-10-05,15.628094803134466
2024-10-06,18.976972260948994
2024-10-07,15.628094803134466
2024-10-08,14.51180231719629
2024-10-09,12.279217345319939
2024-10-10,14.51180231719629
2024-10-11,15.628094803134466
2024-10-12,14.51180231719629
2024-10-13,14.51180231719629
2024-10-14,13.395509831258114
2024-10-15,12.279217345319939
2024-10-16,27.907312148454405
