Time,jurassic_world
2024-08-29,4.771942780965257
2024-08-30,4.944407153184037
2024-08-31,3.8299230981752252
2024-09-01,3.515916537245215
2024-09-02,3.343452165026435
2024-09-03,1.8840393655800631
2024-09-04,2.0565037377988435
2024-09-05,2.0565037377988435
2024-09-06,1.7734193603763821
2024-09-07,2.6845168596588644
2024-09-08,2.998523420588875
2024-09-09,2.198045926510074
2024-09-10,1.6009549881576022
2024-09-11,1.5700328046500527
2024-09-12,1.6318771716651517
2024-09-13,1.6009549881576022
2024-09-14,2.2289681100176235
2024-09-15,2.5429746709476335
2024-09-16,2.3705102987288535
2024-09-17,1.753352077314901
2024-09-18,1.5939564339226373
2024-09-19,1.5939564339226373
2024-09-20,1.5939564339226373
2024-09-21,2.2315390074916923
2024-09-22,2.5503302942762196
2024-09-23,1.9127477207071646
2024-09-24,1.5939564339226373
2024-09-25,1.5939564339226373
2024-09-26,1.5939564339226373
2024-09-27,1.753352077314901
2024-09-28,2.5503302942762196
2024-09-29,2.0721433640994285
2024-09-30,1.9127477207071646
2024-10-01,1.4345607905303734
2024-10-02,1.5939564339226373
2024-10-03,1.753352077314901
2024-10-04,1.5939564339226373
2024-10-05,2.0721433640994285
2024-10-06,2.3909346508839557
2024-10-07,1.5939564339226373
2024-10-08,1.753352077314901
2024-10-09,1.5939564339226373
2024-10-10,1.5939564339226373
2024-10-11,1.9127477207071646
2024-10-12,2.2315390074916923
2024-10-13,2.2315390074916923
2024-10-14,1.9127477207071646
2024-10-15,1.5939564339226373
2024-10-16,1.753352077314901
2024-10-17,2.2315390074916923
2024-10-18,2.5503302942762196
2024-10-19,2.869121581060747
2024-10-20,2.7097259376684835
2024-10-21,1.9127477207071646
2024-10-22,1.9127477207071646
2024-10-23,1.753352077314901
2024-10-24,1.753352077314901
2024-10-25,1.9127477207071646
2024-10-26,2.3909346508839557
2024-10-27,2.2315390074916923
2024-10-28,1.753352077314901
2024-10-29,1.5939564339226373
2024-10-30,1.5939564339226373
2024-10-31,1.5939564339226373
2024-11-01,1.753352077314901
2024-11-02,2.3909346508839557
2024-11-03,2.869121581060747
2024-11-04,1.9127477207071646
2024-11-05,1.5939564339226373
2024-11-06,1.1157695037458462
2024-11-07,1.5939564339226373
2024-11-08,1.753352077314901
2024-11-09,2.5503302942762196
2024-11-10,2.7097259376684835
2024-11-11,2.2315390074916923
2024-11-12,1.9127477207071646
2024-11-13,1.753352077314901
2024-11-14,1.753352077314901
2024-11-15,1.9127477207071646
2024-11-16,2.3909346508839557
2024-11-17,2.869121581060747
2024-11-18,2.3909346508839557
2024-11-19,1.9127477207071646
2024-11-20,1.753352077314901
2024-11-21,1.9127477207071646
2024-11-22,1.9127477207071646
2024-11-23,2.3909346508839557
2024-11-24,2.7097259376684835
2024-11-25,2.2315390074916923
2024-11-26,2.2315390074916923
2024-11-27,2.2315390074916923
2024-11-28,2.7097259376684835
2024-11-29,3.0285172244530107
2024-11-30,2.7097259376684835
2024-12-01,2.869121581060747
2024-12-02,2.0721433640994285
2024-12-03,1.9127477207071646
2024-12-04,2.0721433640994285
2024-12-05,2.0721433640994285
2024-12-06,2.0721433640994285
2024-12-07,2.869121581060747
2024-12-08,2.869121581060747
2024-12-09,2.0721433640994285
2024-12-10,1.9127477207071646
2024-12-11,2.0721433640994285
2024-12-12,2.2315390074916923
2024-12-13,2.3909346508839557
2024-12-14,2.869121581060747
2024-12-15,3.0285172244530107
2024-12-16,2.2315390074916923
2024-12-17,2.2315390074916923
2024-12-18,2.3909346508839557
2024-12-19,2.5503302942762196
2024-12-20,2.2315390074916923
2024-12-21,2.7097259376684835
2024-12-22,3.1879128678452746
2024-12-23,2.7097259376684835
2024-12-24,2.869121581060747
2024-12-25,3.0285172244530107
2024-12-26,3.0285172244530107
2024-12-27,3.0285172244530107
2024-12-28,3.1879128678452746
2024-12-29,3.347308511237538
2024-12-30,2.869121581060747
2024-12-31,3.0285172244530107
2025-01-01,4.303682371591121
2025-01-02,3.825495441414329
2025-01-03,3.347308511237538
2025-01-04,3.506704154629802
2025-01-05,3.6660997980220658
2025-01-06,2.5503302942762196
2025-01-07,2.3909346508839557
2025-01-08,2.2315390074916923
2025-01-09,2.2315390074916923
2025-01-10,2.2315390074916923
2025-01-11,3.1879128678452746
2025-01-12,3.0285172244530107
2025-01-13,2.2315390074916923
2025-01-14,1.9127477207071646
2025-01-15,1.9127477207071646
2025-01-16,1.9127477207071646
2025-01-17,2.0721433640994285
2025-01-18,2.7097259376684835
2025-01-19,3.825495441414329
2025-01-20,3.0285172244530107
2025-01-21,2.2315390074916923
2025-01-22,2.2315390074916923
2025-01-23,1.9127477207071646
2025-01-24,2.2315390074916923
2025-01-25,2.869121581060747
2025-01-26,3.0285172244530107
2025-01-27,2.3909346508839557
2025-01-28,2.0721433640994285
2025-01-29,1.9127477207071646
2025-01-30,2.0721433640994285
2025-01-31,2.0721433640994285
2025-02-01,2.7097259376684835
2025-02-02,3.0285172244530107
2025-02-03,2.5503302942762196
2025-02-04,4.463078014983385
2025-02-05,15.939564339226372
2025-02-06,14.664399192088263
2025-02-07,9.88252989032035
2025-02-08,10.201321177104878
2025-02-09,14.186212261911471
2025-02-10,7.969782169613186
2025-02-11,5.578847518729231
2025-02-12,4.622473658375648
2025-02-13,4.144286728198857
2025-02-14,4.463078014983385
2025-02-15,6.0570344489060215
2025-02-16,6.535221379082813
2025-02-17,5.100660588552439
2025-02-18,3.984891084806593
2025-02-19,3.347308511237538
2025-02-20,3.1879128678452746
2025-02-21,3.347308511237538
2025-02-22,4.463078014983385
2025-02-23,4.622473658375648
2025-02-24,3.1879128678452746
2025-02-25,2.3909346508839557
2025-02-26,2.869121581060747
2025-02-27,2.5503302942762196
2025-02-28,3.0285172244530107
2025-03-01,3.825495441414329
2025-03-02,4.941264945160175
2025-03-03,3.1879128678452746
2025-03-04,3.0285172244530107
2025-03-05,2.869121581060747
2025-03-06,3.0285172244530107
2025-03-07,3.0285172244530107
2025-03-08,4.941264945160175
2025-03-09,4.303682371591121
2025-03-10,2.869121581060747
2025-03-11,2.3909346508839557
2025-03-12,2.3909346508839557
2025-03-13,2.5503302942762196
2025-03-14,2.5503302942762196
2025-03-15,3.506704154629802
2025-03-16,5.100660588552439
2025-03-17,2.7097259376684835
2025-03-18,2.7097259376684835
2025-03-19,2.7097259376684835
2025-03-20,2.5503302942762196
2025-03-21,2.869121581060747
2025-03-22,4.303682371591121
2025-03-23,4.941264945160175
2025-03-24,3.1879128678452746
2025-03-25,3.506704154629802
2025-03-26,2.3909346508839557
2025-03-27,2.3909346508839557
2025-03-28,2.5503302942762196
2025-03-29,3.984891084806593
2025-03-30,3.825495441414329
2025-03-31,2.869121581060747
2025-04-01,2.3909346508839557
2025-04-02,2.7097259376684835
2025-04-03,3.6660997980220658
2025-04-04,3.6660997980220658
2025-04-05,4.941264945160175
2025-04-06,5.897638805513758
2025-04-07,3.825495441414329
2025-04-08,3.6660997980220658
2025-04-09,3.6660997980220658
2025-04-10,3.984891084806593
2025-04-11,3.506704154629802
2025-04-12,5.100660588552439
2025-04-13,5.419451875336967
2025-04-14,3.1879128678452746
2025-04-15,3.1082150461491427
2025-04-16,3.1082150461491427
2025-04-17,2.55033029427622
2025-04-18,3.2676106895414065
2025-04-19,4.7021714800717795
2025-04-20,6.296127913994417
2025-04-21,3.905193263110461
2025-04-22,2.470632472580088
2025-04-23,3.0285172244530107
2025-04-24,3.0285172244530107
2025-04-25,3.1082150461491427
2025-04-26,4.7021714800717795
2025-04-27,4.941264945160176
2025-04-28,3.1879128678452746
2025-04-29,2.470632472580088
2025-04-30,2.470632472580088
2025-05-01,3.1879128678452746
2025-05-02,3.0285172244530107
2025-05-03,3.905193263110461
2025-05-04,4.064588906502725
2025-05-05,3.0285172244530107
2025-05-06,2.470632472580088
2025-05-07,2.390934650883956
2025-05-08,2.470632472580088
2025-05-09,2.470632472580088
2025-05-10,3.1082150461491427
2025-05-11,4.144286728198857
2025-05-12,3.2676106895414065
2025-05-13,2.470632472580088
2025-05-14,2.470632472580088
2025-05-15,2.390934650883956
2025-05-16,2.390934650883956
2025-05-17,3.984891084806593
2025-05-18,4.781869301767912
2025-05-19,3.1879128678452746
2025-05-20,6.375825735690549
2025-05-21,6.375825735690549
2025-05-22,5.578847518729231
2025-05-23,5.578847518729231
2025-05-24,5.578847518729231
2025-05-25,6.375825735690549
2025-05-26,8.766760386574505
2025-05-27,4.781869301767912
2025-05-28,3.984891084806593
2025-05-29,4.781869301767912
2025-05-30,4.781869301767912
2025-05-31,5.578847518729231
2025-06-01,7.172803952651868
2025-06-02,5.578847518729231
2025-06-03,5.578847518729231
2025-06-04,4.781869301767912
2025-06-05,4.781869301767912
2025-06-06,6.375825735690549
2025-06-07,7.172803952651868
2025-06-08,7.969782169613186
2025-06-09,6.375825735690549
2025-06-10,5.578847518729231
2025-06-11,5.578847518729231
2025-06-12,6.375825735690549
2025-06-13,7.172803952651868
2025-06-14,8.766760386574505
2025-06-15,8.766760386574505
2025-06-16,7.172803952651868
2025-06-17,7.969782169613186
2025-06-18,8.766760386574505
2025-06-19,9.563738603535825
2025-06-20,10.360716820497142
2025-06-21,11.157695037458462
2025-06-22,11.157695037458462
2025-06-23,10.360716820497142
2025-06-24,11.95467325441978
2025-06-25,10.360716820497142
2025-06-26,11.95467325441978
2025-06-27,13.548629688342418
2025-06-28,16.736542556187693
2025-06-29,20.721433640994285
2025-06-30,22.315390074916923
2025-07-01,26.300281159723514
2025-07-02,49.41264945160176
2025-07-03,64.55523557386681
2025-07-04,69.33710487563472
2025-07-05,68.5401266586734
2025-07-06,79.69782169613187
2025-07-07,49.41264945160176
2025-07-08,35.86401976325934
2025-07-09,34.2700633293367
2025-07-10,27.894237593646153
2025-07-11,28.69121581060747
2025-07-12,39.05193263110461
2025-07-13,36.66099798022066
2025-07-14,23.11236829187824
2025-07-15,19.12747720707165
2025-07-16,18.33049899011033
2025-07-17,15.939564339226372
2025-07-18,16.736542556187693
2025-07-19,24.70632472580088
2025-07-20,24.70632472580088
2025-07-21,16.736542556187693
2025-07-22,12.751651471381098
2025-07-23,12.751651471381098
2025-07-24,11.157695037458462
2025-07-25,12.751651471381098
2025-07-26,14.345607905303735
2025-07-27,15.939564339226372
2025-07-28,10.360716820497142
2025-07-29,9.563738603535825
2025-07-30,10.360716820497142
2025-07-31,10.360716820497142
2025-08-01,9.563738603535825
2025-08-02,11.95467325441978
2025-08-03,13.548629688342418
2025-08-04,9.563738603535825
2025-08-05,11.157695037458462
2025-08-06,12.751651471381098
2025-08-07,11.157695037458462
2025-08-08,12.751651471381098
2025-08-09,16.736542556187693
2025-08-10,19.12747720707165
2025-08-11,11.157695037458462
2025-08-12,8.766760386574505
2025-08-13,7.969782169613186
2025-08-14,7.969782169613186
2025-08-15,8.766760386574505
2025-08-16,11.157695037458462
2025-08-17,12.751651471381098
2025-08-18,7.969782169613186
2025-08-19,6.375825735690549
2025-08-20,5.578847518729231
2025-08-21,5.578847518729231
2025-08-22,5.578847518729231
2025-08-23,8.766760386574505
2025-08-24,9.563738603535825
2025-08-25,5.578847518729231
2025-08-26,4.781869301767912
2025-08-27,4.781869301767912
2025-08-28,4.781869301767912
2025-08-29,4.781869301767912
2025-08-30,7.172803952651868
2025-08-31,7.969782169613186
2025-09-01,7.969782169613186
2025-09-02,4.781869301767912
2025-09-03,3.984891084806593
2025-09-04,3.1879128678452746
2025-09-05,3.984891084806593
2025-09-06,5.578847518729231
2025-09-07,5.578847518729231
2025-09-08,3.984891084806593
2025-09-09,3.984891084806593
2025-09-10,3.984891084806593
2025-09-11,3.1879128678452746
2025-09-12,3.984891084806593
2025-09-13,5.578847518729231
2025-09-14,5.578847518729231
2025-09-15,3.1879128678452746
2025-09-16,3.1879128678452746
2025-09-17,3.1879128678452746
2025-09-18,3.1879128678452746
2025-09-19,3.1879128678452746
2025-09-20,4.781869301767912
2025-09-21,5.578847518729231
2025-09-22,3.1879128678452746
2025-09-23,3.1879128678452746
2025-09-24,3.1879128678452746
2025-09-25,2.390934650883956
2025-09-26,3.1879128678452746
2025-09-27,4.781869301767912
2025-09-28,4.781869301767912
2025-09-29,3.1879128678452746
2025-09-30,3.1879128678452746
2025-10-01,3.1879128678452746
2025-10-02,3.1879128678452746
2025-10-03,3.1879128678452746
2025-10-04,3.984891084806593
2025-10-05,3.984891084806593
2025-10-06,3.1879128678452746
2025-10-07,3.1879128678452746
2025-10-08,3.1879128678452746
2025-10-09,2.390934650883956
2025-10-10,3.1879128678452746
2025-10-11,3.984891084806593
2025-10-12,4.781869301767912
2025-10-13,3.1879128678452746
2025-10-14,3.1879128678452746
2025-10-15,3.1879128678452746
2025-10-16,3.1879128678452746
2025-10-17,3.1879128678452746
2025-10-18,4.781869301767912
2025-10-19,5.578847518729231
2025-10-20,3.984891084806593
2025-10-21,4.781869301767912
2025-10-22,4.781869301767912
2025-10-23,3.984891084806593
2025-10-24,3.984891084806593
2025-10-25,5.578847518729231
2025-10-26,6.375825735690549
2025-10-27,3.984891084806593
2025-10-28,3.1879128678452746
2025-10-29,3.1879128678452746
2025-10-30,5.578847518729231
2025-10-31,7.172803952651868
2025-11-01,10.360716820497142
2025-11-02,10.360716820497142
2025-11-03,6.375825735690549
2025-11-04,4.781869301767912
2025-11-05,3.984891084806593
2025-11-06,3.984891084806593
2025-11-07,4.781869301767912
2025-11-08,7.172803952651868
2025-11-09,7.969782169613186
2025-11-10,4.781869301767912
2025-11-11,3.984891084806593
2025-11-12,3.1879128678452746
2025-11-13,3.1879128678452746
2025-11-14,3.1879128678452746
2025-11-15,5.578847518729231
2025-11-16,5.578847518729231
2025-11-17,3.984891084806593
2025-11-18,3.1879128678452746
2025-11-19,3.1879128678452746
2025-11-20,3.984891084806593
2025-11-21,4.781869301767912
2025-11-22,5.578847518729231
2025-11-23,6.375825735690549
2025-11-24,4.781869301767912
2025-11-25,3.984891084806593
2025-11-26,3.984891084806593
2025-11-27,4.781869301767912
2025-11-28,6.375825735690549
2025-11-29,6.375825735690549
2025-11-30,6.375825735690549
2025-12-01,3.984891084806593
2025-12-02,3.1879128678452746
2025-12-03,3.1879128678452746
2025-12-04,3.1879128678452746
2025-12-05,3.1879128678452746
2025-12-06,3.984891084806593
2025-12-07,3.984891084806593
2025-12-08,3.1879128678452746
2025-12-09,3.1879128678452746
2025-12-10,3.1879128678452746
2025-12-11,3.05630178614524
2025-12-12,3.05630178614524
2025-12-13,3.96661176790381
2025-12-14,3.96661176790381
2025-12-15,3.1294190537563704
2025-12-16,3.05630178614524
2025-12-17,2.5115781424423207
2025-12-18,3.05630178614524
2025-12-19,2.9831845185341104
2025-12-20,3.2025363213675004
2025-12-21,3.8934945002926806
2025-12-22,3.82037723268155
2025-12-23,3.05630178614524
2025-12-24,3.2025363213675004
2025-12-25,4.112846303126071
2025-12-26,4.185963570737201
2025-12-27,4.039729035514941
2025-12-28,4.58445267921786
2025-12-29,3.96661176790381
2025-12-30,3.348770856589761
2025-12-31,3.348770856589761
2026-01-01,3.348770856589761
2026-01-02,3.82037723268155
2026-01-03,5.023156284884641
2026-01-04,4.039729035514941
2026-01-05,2.5115781424423207
2026-01-06,2.4384608748311907
2026-01-07,2.36534360722006
2026-01-08,2.4384608748311907
2026-01-09,2.4384608748311907
2026-01-10,3.5096288453342472
2026-01-11,3.5096288453342472
2026-01-12,2.3397525635561647
2026-01-13,2.193518028333904
2026-01-14,2.193518028333904
2026-01-15,2.193518028333904
2026-01-16,2.3397525635561647
2026-01-17,3.0709252396674662
2026-01-18,3.2171597748897263
2026-01-19,3.0709252396674662
2026-01-20,2.3397525635561647
2026-01-21,2.3397525635561647
2026-01-22,2.193518028333904
2026-01-23,2.485987098778425
2026-01-24,3.6558633805565073
2026-01-25,3.8020979157787678
2026-01-26,3.2171597748897263
2026-01-27,2.3397525635561647
2026-01-28,2.193518028333904
2026-01-29,2.193518028333904
2026-01-30,2.632221634000685
2026-01-31,3.0709252396674662
2026-02-01,3.8020979157787678
2026-02-02,2.3397525635561647
2026-02-03,2.485987098778425
2026-02-04,2.3397525635561647
2026-02-05,2.3397525635561647
2026-02-06,2.485987098778425
2026-02-07,3.5096288453342472
2026-02-08,3.948332451001028
2026-02-09,2.7784561692229457
2026-02-10,2.485987098778425
2026-02-11,2.3397525635561647
2026-02-12,2.3397525635561647
2026-02-13,2.3397525635561647
2026-02-14,3.6558633805565073
2026-02-15,4.094566986223288
2026-02-16,3.8020979157787678
2026-02-17,3.2171597748897263
2026-02-18,2.632221634000685
2026-02-19,2.632221634000685
2026-02-20,2.7784561692229457
2026-02-21,3.8020979157787678
2026-02-22,4.825739662334589
2026-02-23,3.8020979157787678
2026-02-24,3.0709252396674662
2026-02-25,2.632221634000685
2026-02-26,2.9246907044452057
2026-02-27,2.632221634000685
2026-02-28,7.0192576906684945
2026-03-01,14.62345352222603
2026-03-02,9.9439483951137
2026-03-03,8.627837578113358
2026-03-04,8.627837578113358
2026-03-05,8.335368507668838
2026-03-06,7.896664902002056
2026-03-07,11.406293747336303
2026-03-08,11.552528282558564
2026-03-09,7.1654922258907545
2026-03-10,5.4106778032236305
2026-03-11,4.97197419755685
2026-03-12,4.679505127112329
2026-03-13,4.533270591890069
2026-03-14,5.995615944112672
2026-03-15,6.7267886202239735
2026-03-16,4.97197419755685
2026-03-17,3.948332451001028
2026-03-18,3.3633943101119868
2026-03-19,3.0709252396674662
2026-03-20,3.2171597748897263
2026-03-21,4.679505127112329
2026-03-22,5.11820873277911
2026-03-23,3.5096288453342472
2026-03-24,3.0709252396674662
2026-03-25,2.632221634000685
2026-03-26,2.7784561692229457
2026-03-27,3.2171597748897263
2026-03-28,4.094566986223288
2026-03-29,4.533270591890069
2026-03-30,3.5096288453342472
2026-03-31,2.9246907044452057
2026-04-01,3.0709252396674662
2026-04-02,3.2171597748897263
2026-04-03,3.0709252396674662
2026-04-04,4.387036056667808
2026-04-05,4.533270591890069
2026-04-06,3.5096288453342472
2026-04-07,2.632221634000685
2026-04-08,2.632221634000685
2026-04-09,2.9246907044452057
2026-04-10,3.0709252396674662
2026-04-11,3.5096288453342472
2026-04-12,3.948332451001028
2026-04-13,2.485987098778425
2026-04-14,2.485987098778425
2026-04-15,2.3397525635561647
2026-04-16,2.3397525635561647
2026-04-17,2.485987098778425
2026-04-18,3.5096288453342472
2026-04-19,3.6558633805565073
2026-04-20,2.485987098778425
2026-04-21,2.193518028333904
2026-04-22,2.485987098778425
2026-04-23,2.3397525635561647
2026-04-24,2.193518028333904
2026-04-25,3.2171597748897263
2026-04-26,3.3633943101119868
2026-04-27,2.485987098778425
2026-04-28,2.193518028333904
2026-04-29,2.047283493111644
2026-04-30,2.047283493111644
2026-05-01,2.193518028333904
2026-05-02,2.7784561692229457
2026-05-03,3.3633943101119868
2026-05-04,2.193518028333904
2026-05-05,2.047283493111644
2026-05-06,2.193518028333904
2026-05-07,2.3397525635561647
2026-05-08,2.193518028333904
2026-05-09,2.632221634000685
2026-05-10,2.9246907044452057
2026-05-11,2.3397525635561647
2026-05-12,2.047283493111644
2026-05-13,2.193518028333904
2026-05-14,2.632221634000685
2026-05-15,2.9246907044452057
2026-05-16,3.3633943101119868
2026-05-17,3.0709252396674662
2026-05-18,2.3397525635561647
2026-05-19,2.193518028333904
2026-05-20,2.193518028333904
2026-05-21,2.3397525635561647
2026-05-22,2.3397525635561647
2026-05-23,2.9246907044452057
2026-05-24,3.6558633805565073
2026-05-25,3.5096288453342472
2026-05-26,2.485987098778425
2026-05-27,2.3397525635561647
2026-05-28,2.3397525635561647
2026-05-29,2.485987098778425
2026-05-30,3.0709252396674662
2026-05-31,3.5096288453342472
