Time,robert_kennedy
2024-11-26,38.19538188277087
2024-11-27,38.19538188277087
2024-11-28,38.19538188277087
2024-11-29,76.39076376554173
2024-11-30,38.19538188277087
2024-12-01,38.19538188277087
2024-12-02,38.19538188277087
2024-12-03,38.19538188277087
2024-12-04,38.19538188277087
2024-12-05,38.19538188277087
2024-12-06,38.19538188277087
2024-12-07,38.19538188277087
2024-12-08,38.19538188277087
2024-12-09,38.19538188277087
2024-12-10,38.19538188277087
2024-12-11,38.19538188277087
2024-12-12,38.19538188277087
2024-12-13,38.19538188277087
2024-12-14,38.19538188277087
2024-12-15,38.19538188277087
2024-12-16,38.19538188277087
2024-12-17,38.19538188277087
2024-12-18,38.19538188277087
2024-12-19,38.19538188277087
2024-12-20,38.19538188277087
2024-12-21,38.19538188277087
2024-12-22,38.19538188277087
2024-12-23,38.19538188277087
2024-12-24,38.19538188277087
2024-12-25,38.19538188277087
2024-12-26,38.19538188277087
2024-12-27,38.19538188277087
2024-12-28,0.0
2024-12-29,38.19538188277087
2024-12-30,0.0
2024-12-31,0.0
2025-01-01,38.19538188277087
2025-01-02,0.0
2025-01-03,0.0
2025-01-04,38.19538188277087
2025-01-05,38.19538188277087
2025-01-06,38.19538188277087
2025-01-07,0.0
2025-01-08,0.0
2025-01-09,0.0
2025-01-10,0.0
2025-01-11,0.0
2025-01-12,0.0
2025-01-13,0.0
2025-01-14,0.0
2025-01-15,38.19538188277087
2025-01-16,38.19538188277087
2025-01-17,38.19538188277087
2025-01-18,38.19538188277087
2025-01-19,38.19538188277087
2025-01-20,76.39076376554173
2025-01-21,38.19538188277087
2025-01-22,38.19538188277087
2025-01-23,38.19538188277087
2025-01-24,76.39076376554173
2025-01-25,38.19538188277087
2025-01-26,38.19538188277087
2025-01-27,38.19538188277087
2025-01-28,76.39076376554173
2025-01-29,496.5399644760213
2025-01-30,343.7584369449378
2025-01-31,190.97690941385434
2025-02-01,114.5861456483126
2025-02-02,76.39076376554173
2025-02-03,38.19538188277087
2025-02-04,114.5861456483126
2025-02-05,76.39076376554173
2025-02-06,38.19538188277087
2025-02-07,38.19538188277087
2025-02-08,38.19538188277087
2025-02-09,38.19538188277087
2025-02-10,38.19538188277087
2025-02-11,38.19538188277087
2025-02-12,76.39076376554173
2025-02-13,190.97690941385434
2025-02-14,152.78152753108347
2025-02-15,76.39076376554173
2025-02-16,76.39076376554173
2025-02-17,38.19538188277087
2025-02-18,38.19538188277087
2025-02-19,38.19538188277087
2025-02-20,38.19538188277087
2025-02-21,38.19538188277087
2025-02-22,38.19538188277087
2025-02-23,38.19538188277087
2025-02-24,38.19538188277087
2025-02-25,38.19538188277087
2025-02-26,38.19538188277087
2025-02-27,38.19538188277087
2025-02-28,38.19538188277087
2025-03-01,38.19538188277087
2025-03-02,38.19538188277087
2025-03-03,38.19538188277087
2025-03-04,38.19538188277087
2025-03-05,114.5861456483126
2025-03-06,38.19538188277087
2025-03-07,38.19538188277087
2025-03-08,38.19538188277087
2025-03-09,38.19538188277087
2025-03-10,38.19538188277087
2025-03-11,38.19538188277087
2025-03-12,38.19538188277087
2025-03-13,38.19538188277087
2025-03-14,38.19538188277087
2025-03-15,0.0
2025-03-16,0.0
2025-03-17,38.19538188277087
2025-03-18,38.19538188277087
2025-03-19,38.19538188277087
2025-03-20,38.19538188277087
2025-03-21,38.19538188277087
2025-03-22,38.19538188277087
2025-03-23,38.19538188277087
2025-03-24,0.0
2025-03-25,38.19538188277087
2025-03-26,0.0
2025-03-27,38.19538188277087
2025-03-28,38.19538188277087
2025-03-29,38.19538188277087
2025-03-30,38.19538188277087
2025-03-31,0.0
2025-04-01,38.19538188277087
2025-04-02,38.19538188277087
2025-04-03,38.19538188277087
2025-04-04,38.19538188277087
2025-04-05,0.0
2025-04-06,38.19538188277087
2025-04-07,38.19538188277087
2025-04-08,38.19538188277087
2025-04-09,38.19538188277087
2025-04-10,38.19538188277087
2025-04-11,38.19538188277087
2025-04-12,0.0
2025-04-13,38.19538188277087
2025-04-14,38.19538188277087
2025-04-15,34.6145648312611
2025-04-16,40.58259325044405
2025-04-17,58.48667850799289
2025-04-18,79.9715808170515
2025-04-19,47.744227353463586
2025-04-20,39.388987566607454
2025-04-21,37.00177619893428
2025-04-22,42.96980461811722
2025-04-23,52.51865008880995
2025-04-24,41.776198934280636
2025-04-25,37.00177619893428
2025-04-26,32.22735346358792
2025-04-27,33.42095914742451
2025-04-28,38.19538188277087
2025-04-29,37.00177619893428
2025-04-30,38.19538188277087
2025-05-01,39.388987566607454
2025-05-02,33.42095914742451
2025-05-03,11.936056838365896
2025-05-04,11.936056838365896
2025-05-05,34.6145648312611
2025-05-06,34.6145648312611
2025-05-07,13.129662522202485
2025-05-08,38.19538188277087
2025-05-09,33.42095914742451
2025-05-10,11.936056838365896
2025-05-11,13.129662522202485
2025-05-12,33.42095914742451
2025-05-13,45.357015985790404
2025-05-14,46.55062166962699
2025-05-15,62.06749555950266
2025-05-16,35.808170515097686
2025-05-17,26.25932504440497
2025-05-18,23.872113676731793
2025-05-19,21.48490230905861
2025-05-20,23.872113676731793
2025-05-21,28.64653641207815
2025-05-22,35.808170515097686
2025-05-23,33.42095914742451
2025-05-24,26.25932504440497
2025-05-25,23.872113676731793
2025-05-26,19.097690941385434
2025-05-27,31.03374777975133
2025-05-28,28.64653641207815
2025-05-29,23.872113676731793
2025-05-30,23.872113676731793
2025-05-31,21.48490230905861
2025-06-01,19.097690941385434
2025-06-02,19.097690941385434
2025-06-03,19.097690941385434
2025-06-04,16.710479573712256
2025-06-05,23.872113676731793
2025-06-06,19.097690941385434
2025-06-07,14.323268206039074
2025-06-08,19.097690941385434
2025-06-09,21.48490230905861
2025-06-10,40.58259325044405
2025-06-11,28.64653641207815
2025-06-12,26.25932504440497
2025-06-13,16.710479573712256
2025-06-14,19.097690941385434
2025-06-15,16.710479573712256
2025-06-16,14.323268206039074
2025-06-17,14.323268206039074
2025-06-18,19.097690941385434
2025-06-19,14.323268206039074
2025-06-20,19.097690941385434
2025-06-21,11.936056838365896
2025-06-22,16.710479573712256
2025-06-23,16.710479573712256
2025-06-24,19.097690941385434
2025-06-25,23.872113676731793
2025-06-26,26.25932504440497
2025-06-27,23.872113676731793
2025-06-28,16.710479573712256
2025-06-29,16.710479573712256
2025-06-30,19.097690941385434
2025-07-01,38.19538188277087
2025-07-02,21.48490230905861
2025-07-03,19.097690941385434
2025-07-04,19.097690941385434
2025-07-05,16.710479573712256
2025-07-06,23.872113676731793
2025-07-07,19.097690941385434
2025-07-08,19.097690941385434
2025-07-09,21.48490230905861
2025-07-10,19.097690941385434
2025-07-11,16.710479573712256
2025-07-12,14.323268206039074
2025-07-13,16.710479573712256
2025-07-14,19.097690941385434
2025-07-15,26.25932504440497
2025-07-16,19.097690941385434
2025-07-17,26.25932504440497
2025-07-18,19.097690941385434
2025-07-19,23.872113676731793
2025-07-20,23.872113676731793
2025-07-21,23.872113676731793
2025-07-22,21.48490230905861
2025-07-23,23.872113676731793
2025-07-24,21.48490230905861
2025-07-25,16.710479573712256
2025-07-26,26.25932504440497
2025-07-27,28.64653641207815
2025-07-28,19.097690941385434
2025-07-29,26.25932504440497
2025-07-30,26.25932504440497
2025-07-31,26.25932504440497
2025-08-01,23.872113676731793
2025-08-02,16.710479573712256
2025-08-03,23.872113676731793
2025-08-04,47.744227353463586
2025-08-05,31.03374777975133
2025-08-06,45.357015985790404
2025-08-07,28.64653641207815
2025-08-08,26.25932504440497
2025-08-09,35.808170515097686
2025-08-10,38.19538188277087
2025-08-11,35.808170515097686
2025-08-12,28.64653641207815
2025-08-13,26.25932504440497
2025-08-14,21.48490230905861
2025-08-15,21.48490230905861
2025-08-16,19.097690941385434
2025-08-17,21.48490230905861
2025-08-18,21.48490230905861
2025-08-19,33.42095914742451
2025-08-20,35.808170515097686
2025-08-21,21.48490230905861
2025-08-22,19.097690941385434
2025-08-23,19.097690941385434
2025-08-24,19.097690941385434
2025-08-25,16.710479573712256
2025-08-26,19.097690941385434
2025-08-27,26.25932504440497
2025-08-28,52.51865008880994
2025-08-29,52.51865008880994
2025-08-30,40.58259325044405
2025-08-31,40.58259325044405
2025-09-01,35.808170515097686
2025-09-02,31.03374777975133
2025-09-03,33.42095914742451
2025-09-04,140.84547069271758
2025-09-05,152.78152753108347
2025-09-06,83.55239786856127
2025-09-07,62.06749555950266
2025-09-08,42.96980461811722
2025-09-09,40.58259325044405
2025-09-10,38.19538188277087
2025-09-11,47.744227353463586
2025-09-12,35.808170515097686
2025-09-13,31.03374777975133
2025-09-14,31.03374777975133
2025-09-15,38.19538188277087
2025-09-16,35.808170515097686
2025-09-17,35.808170515097686
2025-09-18,38.19538188277087
2025-09-19,31.03374777975133
2025-09-20,31.03374777975133
2025-09-21,238.72113676731792
2025-09-22,107.42451154529306
2025-09-23,83.55239786856127
2025-09-24,50.13143872113676
2025-09-25,38.19538188277087
2025-09-26,33.42095914742451
2025-09-27,31.03374777975133
2025-09-28,21.48490230905861
2025-09-29,23.872113676731793
2025-09-30,31.03374777975133
2025-10-01,26.25932504440497
2025-10-02,21.48490230905861
2025-10-03,21.48490230905861
2025-10-04,16.710479573712256
2025-10-05,19.097690941385434
2025-10-06,21.48490230905861
2025-10-07,28.64653641207815
2025-10-08,35.808170515097686
2025-10-09,31.03374777975133
2025-10-10,42.96980461811722
2025-10-11,31.03374777975133
2025-10-12,23.872113676731793
2025-10-13,21.48490230905861
2025-10-14,38.19538188277087
2025-10-15,33.42095914742451
2025-10-16,28.64653641207815
2025-10-17,26.25932504440497
2025-10-18,21.48490230905861
2025-10-19,16.710479573712256
2025-10-20,16.710479573712256
2025-10-21,19.097690941385434
2025-10-22,31.03374777975133
2025-10-23,21.48490230905861
2025-10-24,19.097690941385434
2025-10-25,21.48490230905861
2025-10-26,19.097690941385434
2025-10-27,21.48490230905861
2025-10-28,19.097690941385434
2025-10-29,19.097690941385434
2025-10-30,21.48490230905861
2025-10-31,21.48490230905861
2025-11-01,16.710479573712256
2025-11-02,19.097690941385434
2025-11-03,19.097690941385434
2025-11-04,16.710479573712256
2025-11-05,14.323268206039074
2025-11-06,23.872113676731793
2025-11-07,21.48490230905861
2025-11-08,16.710479573712256
2025-11-09,23.872113676731793
2025-11-10,26.25932504440497
2025-11-11,26.25932504440497
2025-11-12,23.872113676731793
2025-11-13,23.872113676731793
2025-11-14,28.64653641207815
2025-11-15,26.25932504440497
2025-11-16,21.48490230905861
2025-11-17,21.48490230905861
2025-11-18,26.25932504440497
2025-11-19,23.872113676731793
2025-11-20,31.03374777975133
2025-11-21,23.872113676731793
2025-11-22,33.42095914742451
2025-11-23,33.42095914742451
2025-11-24,31.03374777975133
2025-11-25,26.25932504440497
2025-11-26,23.872113676731793
2025-11-27,21.48490230905861
2025-11-28,19.097690941385434
2025-11-29,19.097690941385434
2025-11-30,19.097690941385434
2025-12-01,19.097690941385434
2025-12-02,23.872113676731793
2025-12-03,19.097690941385434
2025-12-04,21.48490230905861
2025-12-05,23.872113676731793
2025-12-06,26.25932504440497
2025-12-07,16.710479573712256
2025-12-08,28.64653641207815
2025-12-09,33.42095914742451
2025-12-10,28.64653641207815
2025-12-11,21.97638700240309
2025-12-12,19.65938773377912
2025-12-13,21.4146902100094
2025-12-14,19.097690941385434
2025-12-15,19.097690941385434
2025-12-16,16.218994880367777
2025-12-17,13.901995611743807
2025-12-18,21.4146902100094
2025-12-19,23.73168947863337
2025-12-20,19.097690941385434
2025-12-21,17.342388465155153
2025-12-22,16.218994880367777
2025-12-23,12.708389927907218
2025-12-24,18.535994148991744
2025-12-25,19.097690941385434
2025-12-26,16.780691672761463
2025-12-27,16.218994880367777
2025-12-28,12.14669313551353
2025-12-29,16.780691672761463
2025-12-30,23.16999268623968
2025-12-31,35.8783826141469
2026-01-01,21.4146902100094
2026-01-02,16.780691672761463
2026-01-03,17.342388465155153
2026-01-04,14.463692404137497
2026-01-05,18.535994148991744
2026-01-06,26.048688747257337
2026-01-07,40.512381151394834
2026-01-08,112.26914637968864
2026-01-09,38.75707867516456
2026-01-10,31.455020374046594
2026-01-11,31.455020374046594
2026-01-12,22.46787169574757
2026-01-13,19.097690941385434
2026-01-14,26.96144603489708
2026-01-15,28.08483961968446
2026-01-16,24.714658865322324
2026-01-17,28.08483961968446
2026-01-18,29.20823320447184
2026-01-19,31.455020374046594
2026-01-20,21.34447811096019
2026-01-21,28.08483961968446
2026-01-22,20.22108452617281
2026-01-23,17.974297356598054
2026-01-24,22.46787169574757
2026-01-25,19.097690941385434
2026-01-26,17.974297356598054
2026-01-27,20.22108452617281
2026-01-28,16.850903771810675
2026-01-29,23.591265280534945
2026-01-30,24.714658865322324
2026-01-31,22.46787169574757
2026-02-01,29.20823320447184
2026-02-02,29.20823320447184
2026-02-03,30.331626789259218
2026-02-04,30.331626789259218
2026-02-05,31.455020374046594
2026-02-06,26.96144603489708
2026-02-07,22.46787169574757
2026-02-08,22.46787169574757
2026-02-09,20.22108452617281
2026-02-10,24.714658865322324
2026-02-11,21.34447811096019
2026-02-12,28.08483961968446
2026-02-13,51.67610490021941
2026-02-14,52.79949848500679
2026-02-15,50.55271131543203
2026-02-16,60.663253578518436
2026-02-17,40.44216905234562
2026-02-18,48.30592414585727
2026-02-19,46.05913697628252
2026-02-20,35.94859471319611
2026-02-21,42.68895622192038
2026-02-22,38.19538188277087
2026-02-23,37.07198829798349
2026-02-24,34.82520112840873
2026-02-25,47.18253056106989
2026-02-26,34.82520112840873
2026-02-27,42.68895622192038
2026-02-28,51.67610490021941
2026-03-01,44.93574339149514
2026-03-02,38.19538188277087
2026-03-03,34.82520112840873
2026-03-04,34.82520112840873
2026-03-05,40.44216905234562
2026-03-06,40.44216905234562
2026-03-07,47.18253056106989
2026-03-08,40.44216905234562
2026-03-09,39.31877546755825
2026-03-10,31.455020374046594
2026-03-11,32.57841395883397
2026-03-12,25.838052450109704
2026-03-13,23.591265280534945
2026-03-14,32.57841395883397
2026-03-15,33.70180754362135
2026-03-16,30.331626789259218
2026-03-17,30.331626789259218
2026-03-18,22.46787169574757
2026-03-19,25.838052450109704
2026-03-20,28.08483961968446
2026-03-21,32.57841395883397
2026-03-22,26.96144603489708
2026-03-23,25.838052450109704
2026-03-24,25.838052450109704
2026-03-25,26.96144603489708
2026-03-26,26.96144603489708
2026-03-27,29.20823320447184
2026-03-28,32.57841395883397
2026-03-29,34.82520112840873
2026-03-30,25.838052450109704
2026-03-31,24.714658865322324
2026-04-01,30.331626789259218
2026-04-02,29.20823320447184
2026-04-03,23.591265280534945
2026-04-04,22.46787169574757
2026-04-05,21.34447811096019
2026-04-06,20.22108452617281
2026-04-07,22.46787169574757
2026-04-08,22.46787169574757
2026-04-09,24.714658865322324
2026-04-10,19.097690941385434
2026-04-11,28.08483961968446
2026-04-12,21.34447811096019
2026-04-13,19.097690941385434
2026-04-14,20.22108452617281
2026-04-15,23.591265280534945
2026-04-16,44.93574339149514
2026-04-17,70.77379584160484
2026-04-18,41.565562637133
2026-04-19,26.96144603489708
2026-04-20,24.714658865322324
2026-04-21,31.455020374046594
2026-04-22,33.70180754362135
2026-04-23,52.79949848500679
2026-04-24,31.455020374046594
2026-04-25,24.714658865322324
2026-04-26,42.68895622192038
2026-04-27,29.20823320447184
2026-04-28,26.96144603489708
2026-04-29,21.34447811096019
2026-04-30,22.46787169574757
2026-05-01,23.591265280534945
2026-05-02,16.850903771810675
2026-05-03,16.850903771810675
2026-05-04,20.22108452617281
2026-05-05,24.714658865322324
2026-05-06,40.44216905234562
2026-05-07,29.20823320447184
2026-05-08,25.838052450109704
2026-05-09,20.22108452617281
2026-05-10,19.097690941385434
2026-05-11,21.34447811096019
2026-05-12,21.34447811096019
2026-05-13,20.22108452617281
2026-05-14,23.591265280534945
2026-05-15,22.46787169574757
2026-05-16,14.60411660223592
2026-05-17,14.60411660223592
2026-05-18,17.974297356598054
2026-05-19,15.727510187023297
2026-05-20,15.727510187023297
2026-05-21,30.331626789259218
2026-05-22,20.22108452617281
2026-05-23,19.097690941385434
2026-05-24,15.727510187023297
2026-05-25,15.727510187023297
2026-05-26,22.46787169574757
2026-05-27,30.331626789259218
2026-05-28,23.591265280534945
2026-05-29,25.838052450109704
2026-05-30,25.838052450109704
2026-05-31,23.591265280534945
