Time,chase
2024-09-23,71.70915933113228
2024-09-24,71.70915933113228
2024-09-25,65.60625215401464
2024-09-26,59.503344976897004
2024-09-27,67.13197894829406
2024-09-28,64.08052535973523
2024-09-29,59.503344976897004
2024-09-30,68.65770574257347
2024-10-01,73.23488612541169
2024-10-02,71.70915933113228
2024-10-03,74.76061291969111
2024-10-04,76.28633971397052
2024-10-05,65.60625215401464
2024-10-06,53.40043779977936
2024-10-07,64.08052535973523
2024-10-08,67.13197894829406
2024-10-09,64.08052535973523
2024-10-10,65.60625215401464
2024-10-11,70.18343253685288
2024-10-12,65.60625215401464
2024-10-13,61.02907177117642
2024-10-14,73.23488612541169
2024-10-15,71.70915933113228
2024-10-16,68.65770574257347
2024-10-17,67.13197894829406
2024-10-18,71.70915933113228
2024-10-19,59.503344976897004
2024-10-20,51.874711005499954
2024-10-21,65.60625215401464
2024-10-22,67.13197894829406
2024-10-23,64.08052535973523
2024-10-24,68.65770574257347
2024-10-25,68.65770574257347
2024-10-26,64.08052535973523
2024-10-27,57.9776181826176
2024-10-28,65.60625215401464
2024-10-29,64.08052535973523
2024-10-30,64.08052535973523
2024-10-31,65.60625215401464
2024-11-01,74.76061291969111
2024-11-02,73.23488612541169
2024-11-03,62.554798565455826
2024-11-04,70.18343253685288
2024-11-05,112.90378277667637
2024-11-06,152.57267942794104
2024-11-07,74.76061291969111
2024-11-08,90.01788086248521
2024-11-09,70.18343253685288
2024-11-10,50.34898421122054
2024-11-11,62.554798565455826
2024-11-12,67.13197894829406
2024-11-13,67.13197894829406
2024-11-14,64.08052535973523
2024-11-15,67.13197894829406
2024-11-16,59.503344976897004
2024-11-17,51.874711005499954
2024-11-18,71.70915933113228
2024-11-19,64.08052535973523
2024-11-20,65.60625215401464
2024-11-21,64.08052535973523
2024-11-22,65.60625215401464
2024-11-23,62.554798565455826
2024-11-24,47.297530622661725
2024-11-25,65.60625215401464
2024-11-26,67.13197894829406
2024-11-27,70.18343253685288
2024-11-28,48.82325741694113
2024-11-29,64.08052535973523
2024-11-30,62.554798565455826
2024-12-01,64.08052535973523
2024-12-02,71.70915933113228
2024-12-03,70.18343253685288
2024-12-04,67.13197894829406
2024-12-05,65.60625215401464
2024-12-06,68.65770574257347
2024-12-07,67.13197894829406
2024-12-08,53.40043779977936
2024-12-09,73.23488612541169
2024-12-10,83.91497368536757
2024-12-11,65.60625215401464
2024-12-12,67.13197894829406
2024-12-13,67.13197894829406
2024-12-14,67.13197894829406
2024-12-15,56.45189138833818
2024-12-16,68.65770574257347
2024-12-17,70.18343253685288
2024-12-18,67.13197894829406
2024-12-19,67.13197894829406
2024-12-20,73.23488612541169
2024-12-21,67.13197894829406
2024-12-22,57.9776181826176
2024-12-23,71.70915933113228
2024-12-24,71.70915933113228
2024-12-25,50.34898421122054
2024-12-26,71.70915933113228
2024-12-27,76.28633971397052
2024-12-28,74.76061291969111
2024-12-29,61.02907177117642
2024-12-30,76.28633971397052
2024-12-31,80.86352009680876
2025-01-01,56.45189138833818
2025-01-02,76.28633971397052
2025-01-03,80.86352009680876
2025-01-04,83.91497368536757
2025-01-05,65.60625215401464
2025-01-06,71.70915933113228
2025-01-07,70.18343253685288
2025-01-08,70.18343253685288
2025-01-09,65.60625215401464
2025-01-10,67.13197894829406
2025-01-11,65.60625215401464
2025-01-12,50.34898421122054
2025-01-13,67.13197894829406
2025-01-14,64.08052535973523
2025-01-15,67.13197894829406
2025-01-16,68.65770574257347
2025-01-17,71.70915933113228
2025-01-18,65.60625215401464
2025-01-19,48.82325741694113
2025-01-20,57.9776181826176
2025-01-21,67.13197894829406
2025-01-22,64.08052535973523
2025-01-23,61.02907177117642
2025-01-24,70.18343253685288
2025-01-25,65.60625215401464
2025-01-26,53.40043779977936
2025-01-27,64.08052535973523
2025-01-28,64.08052535973523
2025-01-29,64.08052535973523
2025-01-30,59.503344976897004
2025-01-31,71.70915933113228
2025-02-01,73.23488612541169
2025-02-02,59.503344976897004
2025-02-03,70.18343253685288
2025-02-04,68.65770574257347
2025-02-05,64.08052535973523
2025-02-06,65.60625215401464
2025-02-07,67.13197894829406
2025-02-08,65.60625215401464
2025-02-09,48.82325741694113
2025-02-10,61.02907177117642
2025-02-11,64.08052535973523
2025-02-12,65.60625215401464
2025-02-13,65.60625215401464
2025-02-14,68.65770574257347
2025-02-15,71.70915933113228
2025-02-16,59.503344976897004
2025-02-17,82.38924689108816
2025-02-18,77.81206650824993
2025-02-19,70.18343253685288
2025-02-20,71.70915933113228
2025-02-21,71.70915933113228
2025-02-22,68.65770574257347
2025-02-23,62.554798565455826
2025-02-24,68.65770574257347
2025-02-25,71.70915933113228
2025-02-26,67.13197894829406
2025-02-27,67.13197894829406
2025-02-28,71.70915933113228
2025-03-01,73.23488612541169
2025-03-02,61.02907177117642
2025-03-03,71.70915933113228
2025-03-04,71.70915933113228
2025-03-05,67.13197894829406
2025-03-06,67.13197894829406
2025-03-07,67.13197894829406
2025-03-08,67.13197894829406
2025-03-09,53.40043779977936
2025-03-10,70.18343253685288
2025-03-11,70.18343253685288
2025-03-12,65.60625215401464
2025-03-13,67.13197894829406
2025-03-14,68.65770574257347
2025-03-15,67.13197894829406
2025-03-16,54.926164594058775
2025-03-17,73.23488612541169
2025-03-18,67.13197894829406
2025-03-19,64.08052535973523
2025-03-20,61.02907177117642
2025-03-21,67.13197894829406
2025-03-22,64.08052535973523
2025-03-23,53.40043779977936
2025-03-24,67.13197894829406
2025-03-25,68.65770574257347
2025-03-26,68.65770574257347
2025-03-27,67.13197894829406
2025-03-28,71.70915933113228
2025-03-29,71.70915933113228
2025-03-30,56.45189138833818
2025-03-31,71.70915933113228
2025-04-01,71.70915933113228
2025-04-02,70.18343253685288
2025-04-03,77.81206650824993
2025-04-04,76.28633971397052
2025-04-05,73.23488612541169
2025-04-06,57.9776181826176
2025-04-07,68.65770574257347
2025-04-08,68.65770574257347
2025-04-09,68.65770574257347
2025-04-10,68.65770574257347
2025-04-11,73.23488612541169
2025-04-12,74.76061291969111
2025-04-13,59.503344976897004
2025-04-14,70.18343253685288
2025-04-15,76.17377190281483
2025-04-16,68.6187399617888
2025-04-17,68.6187399617888
2025-04-18,73.40114012342626
2025-04-19,62.45002391045708
2025-04-20,46.71650753585044
2025-04-21,65.84610818240023
2025-04-22,65.84610818240023
2025-04-23,63.836339800151364
2025-04-24,63.836339800151364
2025-04-25,64.45979229270594
2025-04-26,61.06370802076279
2025-04-27,50.1125918077936
2025-04-28,65.22265568984565
2025-04-29,65.84610818240023
2025-04-30,67.23242407209452
2025-05-01,74.78745601312055
2025-05-02,73.40114012342626
2025-05-03,70.62850834403768
2025-05-04,54.89499196943105
2025-05-05,68.6187399617888
2025-05-06,67.23242407209452
2025-05-07,68.6187399617888
2025-05-08,65.84610818240023
2025-05-09,66.60897157953994
2025-05-10,65.22265568984565
2025-05-11,48.72627591809931
2025-05-12,67.23242407209452
2025-05-13,67.23242407209452
2025-05-14,67.23242407209452
2025-05-15,68.57977418100415
2025-05-16,68.57977418100415
2025-05-17,63.59215424056749
2025-05-18,52.370009374584995
2025-05-19,67.33286919589499
2025-05-20,66.08596421078582
2025-05-21,66.08596421078582
2025-05-22,67.33286919589499
2025-05-23,68.57977418100415
2025-05-24,61.09834427034916
2025-05-25,49.87619940436666
2025-05-26,52.370009374584995
2025-05-27,69.82667916611332
2025-05-28,73.56739412144083
2025-05-29,72.32048913633166
2025-05-30,74.81429910654998
2025-05-31,67.33286919589499
2025-06-01,58.60453430013082
2025-06-02,76.06120409165915
2025-06-03,73.56739412144083
2025-06-04,71.07358415122249
2025-06-05,69.82667916611332
2025-06-06,73.56739412144083
2025-06-07,64.83905922567666
2025-06-08,52.370009374584995
2025-06-09,69.82667916611332
2025-06-10,68.57977418100415
2025-06-11,69.82667916611332
2025-06-12,67.33286919589499
2025-06-13,69.82667916611332
2025-06-14,63.59215424056749
2025-06-15,48.62929441925749
2025-06-16,73.56739412144083
2025-06-17,84.78953898742333
2025-06-18,79.80191904698665
2025-06-19,69.82667916611332
2025-06-20,72.32048913633166
2025-06-21,66.08596421078582
2025-06-22,53.61691435969416
2025-06-23,78.55501406187749
2025-06-24,78.55501406187749
2025-06-25,71.07358415122249
2025-06-26,73.56739412144083
2025-06-27,76.06120409165915
2025-06-28,67.33286919589499
2025-06-29,58.60453430013082
2025-06-30,77.30810907676832
2025-07-01,81.04882403209582
2025-07-02,77.30810907676832
2025-07-03,81.04882403209582
2025-07-04,58.60453430013082
2025-07-05,64.83905922567666
2025-07-06,57.357629315021654
2025-07-07,76.06120409165915
2025-07-08,78.55501406187749
2025-07-09,74.81429910654998
2025-07-10,68.57977418100415
2025-07-11,78.55501406187749
2025-07-12,69.82667916611332
2025-07-13,54.863819344803325
2025-07-14,76.06120409165915
2025-07-15,76.06120409165915
2025-07-16,73.56739412144083
2025-07-17,76.06120409165915
2025-07-18,78.55501406187749
2025-07-19,73.56739412144083
2025-07-20,62.34524925545833
2025-07-21,72.32048913633166
2025-07-22,77.30810907676832
2025-07-23,76.06120409165915
2025-07-24,69.82667916611332
2025-07-25,76.06120409165915
2025-07-26,69.82667916611332
2025-07-27,57.357629315021654
2025-07-28,74.81429910654998
2025-07-29,72.32048913633166
2025-07-30,74.81429910654998
2025-07-31,79.80191904698665
2025-08-01,82.29572901720499
2025-08-02,76.06120409165915
2025-08-03,62.34524925545833
2025-08-04,76.06120409165915
2025-08-05,78.55501406187749
2025-08-06,76.06120409165915
2025-08-07,76.06120409165915
2025-08-08,82.29572901720499
2025-08-09,72.32048913633166
2025-08-10,58.60453430013082
2025-08-11,76.06120409165915
2025-08-12,73.56739412144083
2025-08-13,72.32048913633166
2025-08-14,74.81429910654998
2025-08-15,76.06120409165915
2025-08-16,71.07358415122249
2025-08-17,59.85143928523999
2025-08-18,76.06120409165915
2025-08-19,69.82667916611332
2025-08-20,69.82667916611332
2025-08-21,69.82667916611332
2025-08-22,78.55501406187749
2025-08-23,72.32048913633166
2025-08-24,57.357629315021654
2025-08-25,73.56739412144083
2025-08-26,71.07358415122249
2025-08-27,71.07358415122249
2025-08-28,68.57977418100415
2025-08-29,77.30810907676832
2025-08-30,71.07358415122249
2025-08-31,56.11072432991249
2025-09-01,69.82667916611332
2025-09-02,81.04882403209582
2025-09-03,78.55501406187749
2025-09-04,73.56739412144083
2025-09-05,72.32048913633166
2025-09-06,69.82667916611332
2025-09-07,58.60453430013082
2025-09-08,67.33286919589499
2025-09-09,68.57977418100415
2025-09-10,66.08596421078582
2025-09-11,66.08596421078582
2025-09-12,69.82667916611332
2025-09-13,64.83905922567666
2025-09-14,59.85143928523999
2025-09-15,81.04882403209582
2025-09-16,71.07358415122249
2025-09-17,72.32048913633166
2025-09-18,69.82667916611332
2025-09-19,74.81429910654998
2025-09-20,68.57977418100415
2025-09-21,62.34524925545833
2025-09-22,69.82667916611332
2025-09-23,71.07358415122249
2025-09-24,67.33286919589499
2025-09-25,69.82667916611332
2025-09-26,74.81429910654998
2025-09-27,69.82667916611332
2025-09-28,56.11072432991249
2025-09-29,77.30810907676832
2025-09-30,83.54263400231416
2025-10-01,81.04882403209582
2025-10-02,78.55501406187749
2025-10-03,76.06120409165915
2025-10-04,67.33286919589499
2025-10-05,61.09834427034916
2025-10-06,69.82667916611332
2025-10-07,71.07358415122249
2025-10-08,71.07358415122249
2025-10-09,71.07358415122249
2025-10-10,69.82667916611332
2025-10-11,66.08596421078582
2025-10-12,61.09834427034916
2025-10-13,73.56739412144083
2025-10-14,68.57977418100415
2025-10-15,73.56739412144083
2025-10-16,81.04882403209582
2025-10-17,83.54263400231416
2025-10-18,64.83905922567666
2025-10-19,56.11072432991249
2025-10-20,68.57977418100415
2025-10-21,64.83905922567666
2025-10-22,66.08596421078582
2025-10-23,67.33286919589499
2025-10-24,72.32048913633166
2025-10-25,59.85143928523999
2025-10-26,56.11072432991249
2025-10-27,69.82667916611332
2025-10-28,69.82667916611332
2025-10-29,66.08596421078582
2025-10-30,68.57977418100415
2025-10-31,71.07358415122249
2025-11-01,68.57977418100415
2025-11-02,63.59215424056749
2025-11-03,72.32048913633166
2025-11-04,72.32048913633166
2025-11-05,68.57977418100415
2025-11-06,72.32048913633166
2025-11-07,72.32048913633166
2025-11-08,71.07358415122249
2025-11-09,56.11072432991249
2025-11-10,71.07358415122249
2025-11-11,68.57977418100415
2025-11-12,67.33286919589499
2025-11-13,66.08596421078582
2025-11-14,72.32048913633166
2025-11-15,66.08596421078582
2025-11-16,59.85143928523999
2025-11-17,84.78953898742333
2025-11-18,81.04882403209582
2025-11-19,72.32048913633166
2025-11-20,68.57977418100415
2025-11-21,71.07358415122249
2025-11-22,67.33286919589499
2025-11-23,56.11072432991249
2025-11-24,67.33286919589499
2025-11-25,69.82667916611332
2025-11-26,71.07358415122249
2025-11-27,52.370009374584995
2025-11-28,77.30810907676832
2025-11-29,68.57977418100415
2025-11-30,58.60453430013082
2025-12-01,72.32048913633166
2025-12-02,72.32048913633166
2025-12-03,72.32048913633166
2025-12-04,71.07358415122249
2025-12-05,71.07358415122249
2025-12-06,68.57977418100415
2025-12-07,59.85143928523999
2025-12-08,67.33286919589499
2025-12-09,69.82667916611332
2025-12-10,67.33286919589499
2025-12-11,68.57977418100415
2025-12-12,68.57977418100415
2025-12-13,63.59215424056749
2025-12-14,52.370009374584995
2025-12-15,66.08596421078582
2025-12-16,67.33286919589499
2025-12-17,66.08596421078582
2025-12-18,69.82667916611332
2025-12-19,72.32048913633166
2025-12-20,89.77715892785999
2025-12-21,100.99930379384249
2025-12-22,124.69049851091665
2025-12-23,120.94978355558915
2025-12-24,122.19668854069832
2025-12-25,81.04882403209582
2025-12-26,91.02406391296915
2025-12-27,81.04882403209582
2025-12-28,66.08596421078582
2025-12-29,81.04882403209582
2025-12-30,87.28334895764165
2025-12-31,83.54263400231416
2026-01-01,69.82667916611332
2026-01-02,92.27096889807832
2026-01-03,82.29572901720499
2026-01-04,68.57977418100415
2026-01-05,83.54263400231416
2026-01-06,76.06120409165915
2026-01-07,77.30810907676832
2026-01-08,69.82667916611332
2026-01-09,76.06120409165915
2026-01-10,69.82667916611332
2026-01-11,61.09834427034916
2026-01-12,77.30810907676832
2026-01-13,74.81429910654998
2026-01-14,67.33286919589499
2026-01-15,68.57977418100415
2026-01-16,72.32048913633166
2026-01-17,69.82667916611332
2026-01-18,54.863819344803325
2026-01-19,64.83905922567666
2026-01-20,67.33286919589499
2026-01-21,69.82667916611332
2026-01-22,72.32048913633166
2026-01-23,68.57977418100415
2026-01-24,56.11072432991249
2026-01-25,49.87619940436666
2026-01-26,64.83905922567666
2026-01-27,66.08596421078582
2026-01-28,64.83905922567666
2026-01-29,66.08596421078582
2026-01-30,72.32048913633166
2026-01-31,69.82667916611332
2026-02-01,61.09834427034916
2026-02-02,71.07358415122249
2026-02-03,68.57977418100415
2026-02-04,68.57977418100415
2026-02-05,66.08596421078582
2026-02-06,68.57977418100415
2026-02-07,66.08596421078582
2026-02-08,52.370009374584995
2026-02-09,58.60453430013082
2026-02-10,71.07358415122249
2026-02-11,62.34524925545833
2026-02-12,67.33286919589499
2026-02-13,73.56739412144083
2026-02-14,68.57977418100415
2026-02-15,61.09834427034916
2026-02-16,69.82667916611332
2026-02-17,69.82667916611332
2026-02-18,68.57977418100415
2026-02-19,67.33286919589499
2026-02-20,68.57977418100415
2026-02-21,69.82667916611332
2026-02-22,58.60453430013082
2026-02-23,73.56739412144083
2026-02-24,69.82667916611332
2026-02-25,74.81429910654998
2026-02-26,74.81429910654998
2026-02-27,76.06120409165915
2026-02-28,78.55501406187749
2026-03-01,69.82667916611332
2026-03-02,79.80191904698665
2026-03-03,81.04882403209582
2026-03-04,79.80191904698665
2026-03-05,73.56739412144083
2026-03-06,74.81429910654998
2026-03-07,69.82667916611332
2026-03-08,59.85143928523999
2026-03-09,73.56739412144083
2026-03-10,68.57977418100415
2026-03-11,71.07358415122249
2026-03-12,69.82667916611332
2026-03-13,73.56739412144083
2026-03-14,71.07358415122249
2026-03-15,64.83905922567666
2026-03-16,83.54263400231416
2026-03-17,71.07358415122249
2026-03-18,71.07358415122249
2026-03-19,71.07358415122249
2026-03-20,78.55501406187749
2026-03-21,72.32048913633166
2026-03-22,58.60453430013082
2026-03-23,71.07358415122249
2026-03-24,69.82667916611332
2026-03-25,72.32048913633166
2026-03-26,69.82667916611332
2026-03-27,79.80191904698665
2026-03-28,76.06120409165915
2026-03-29,66.08596421078582
2026-03-30,67.33286919589499
2026-03-31,73.56739412144083
2026-04-01,73.56739412144083
2026-04-02,72.32048913633166
2026-04-03,83.54263400231416
2026-04-04,66.08596421078582
2026-04-05,53.61691435969416
2026-04-06,77.30810907676832
2026-04-07,72.32048913633166
2026-04-08,76.06120409165915
2026-04-09,73.56739412144083
2026-04-10,72.32048913633166
2026-04-11,64.83905922567666
2026-04-12,62.34524925545833
2026-04-13,71.07358415122249
2026-04-14,73.56739412144083
2026-04-15,79.80191904698665
2026-04-16,69.82667916611332
2026-04-17,73.56739412144083
2026-04-18,66.08596421078582
2026-04-19,61.09834427034916
2026-04-20,72.32048913633166
2026-04-21,68.57977418100415
2026-04-22,69.82667916611332
2026-04-23,71.07358415122249
2026-04-24,66.08596421078582
2026-04-25,62.34524925545833
2026-04-26,58.60453430013082
2026-04-27,69.82667916611332
2026-04-28,69.82667916611332
2026-04-29,68.57977418100415
2026-04-30,76.06120409165915
2026-05-01,86.03644397253248
2026-05-02,74.81429910654998
2026-05-03,62.34524925545833
2026-05-04,74.81429910654998
2026-05-05,74.81429910654998
2026-05-06,76.06120409165915
2026-05-07,72.32048913633166
2026-05-08,71.07358415122249
2026-05-09,66.08596421078582
2026-05-10,49.87619940436666
2026-05-11,72.32048913633166
2026-05-12,72.32048913633166
2026-05-13,72.32048913633166
2026-05-14,74.81429910654998
2026-05-15,76.06120409165915
2026-05-16,71.07358415122249
2026-05-17,57.357629315021654
2026-05-18,71.07358415122249
2026-05-19,73.56739412144083
2026-05-20,72.32048913633166
2026-05-21,73.56739412144083
2026-05-22,71.07358415122249
2026-05-23,73.56739412144083
2026-05-24,56.11072432991249
2026-05-25,68.57977418100415
2026-05-26,76.06120409165915
2026-05-27,76.06120409165915
2026-05-28,78.55501406187749
2026-05-29,77.30810907676832
2026-05-30,71.07358415122249
2026-05-31,62.34524925545833
