Time,nhl
2024-09-19,5.727759323959176
2024-09-20,5.727759323959176
2024-09-21,8.591638985938763
2024-09-22,12.171488563413249
2024-09-23,10.739548732423454
2024-09-24,10.739548732423454
2024-09-25,10.739548732423454
2024-09-26,10.023578816928557
2024-09-27,10.023578816928557
2024-09-28,12.887458478908146
2024-09-29,12.887458478908146
2024-09-30,10.739548732423454
2024-10-01,12.171488563413249
2024-10-02,15.035368225392837
2024-10-03,14.31939830989794
2024-10-04,25.058947042321392
2024-10-05,21.47909746484691
2024-10-06,13.603428394403043
2024-10-07,12.171488563413249
2024-10-08,23.6270072113316
2024-10-09,34.36655594375505
2024-10-10,29.354766535290775
2024-10-11,30.78670636628057
2024-10-12,31.502676281775468
2024-10-13,30.070736450785674
2024-10-14,25.77491695781629
2024-10-15,25.058947042321392
2024-10-16,29.354766535290775
2024-10-17,28.63879661979588
2024-10-18,26.490886873311187
2024-10-19,27.92282670430098
2024-10-20,29.354766535290775
2024-10-21,15.751338140887734
2024-10-22,24.342977126826497
2024-10-23,31.502676281775468
2024-10-24,20.047157633857115
2024-10-25,23.6270072113316
2024-10-26,25.058947042321392
2024-10-27,26.490886873311187
2024-10-28,17.183277971877526
2024-10-29,23.6270072113316
2024-10-30,25.058947042321392
2024-10-31,20.763127549352014
2024-11-01,24.342977126826497
2024-11-02,26.490886873311187
2024-11-03,25.058947042321392
2024-11-04,18.61521780286732
2024-11-05,16.46730805638263
2024-11-06,17.183277971877526
2024-11-07,18.61521780286732
2024-11-08,25.058947042321392
2024-11-09,24.342977126826497
2024-11-10,26.490886873311187
2024-11-11,17.183277971877526
2024-11-12,19.33118771836222
2024-11-13,21.47909746484691
2024-11-14,22.195067380341808
2024-11-15,23.6270072113316
2024-11-16,22.195067380341808
2024-11-17,24.342977126826497
2024-11-18,19.33118771836222
2024-11-19,22.195067380341808
2024-11-20,22.195067380341808
2024-11-21,20.047157633857115
2024-11-22,21.47909746484691
2024-11-23,21.47909746484691
2024-11-24,25.058947042321392
2024-11-25,13.603428394403043
2024-11-26,22.195067380341808
2024-11-27,17.183277971877526
2024-11-28,29.354766535290775
2024-11-29,22.195067380341808
2024-11-30,25.058947042321392
2024-12-01,27.92282670430098
2024-12-02,14.31939830989794
2024-12-03,17.183277971877526
2024-12-04,24.342977126826497
2024-12-05,20.047157633857115
2024-12-06,20.047157633857115
2024-12-07,30.070736450785674
2024-12-08,25.058947042321392
2024-12-09,15.035368225392837
2024-12-10,17.183277971877526
2024-12-11,22.911037295836703
2024-12-12,15.751338140887734
2024-12-13,23.6270072113316
2024-12-14,24.342977126826497
2024-12-15,29.354766535290775
2024-12-16,15.035368225392837
2024-12-17,17.899247887372425
2024-12-18,25.77491695781629
2024-12-19,25.058947042321392
2024-12-20,22.911037295836703
2024-12-21,25.77491695781629
2024-12-22,27.206856788806085
2024-12-23,20.047157633857115
2024-12-24,25.058947042321392
2024-12-25,13.603428394403043
2024-12-26,13.603428394403043
2024-12-27,14.31939830989794
2024-12-28,31.502676281775468
2024-12-29,30.070736450785674
2024-12-30,22.195067380341808
2024-12-31,31.502676281775468
2025-01-01,31.502676281775468
2025-01-02,17.183277971877526
2025-01-03,25.77491695781629
2025-01-04,28.63879661979588
2025-01-05,29.354766535290775
2025-01-06,18.61521780286732
2025-01-07,19.33118771836222
2025-01-08,22.911037295836703
2025-01-09,18.61521780286732
2025-01-10,22.195067380341808
2025-01-11,26.490886873311187
2025-01-12,30.78670636628057
2025-01-13,15.751338140887734
2025-01-14,17.183277971877526
2025-01-15,22.911037295836703
2025-01-16,18.61521780286732
2025-01-17,27.92282670430098
2025-01-18,25.058947042321392
2025-01-19,28.63879661979588
2025-01-20,19.33118771836222
2025-01-21,20.047157633857115
2025-01-22,21.47909746484691
2025-01-23,20.047157633857115
2025-01-24,24.342977126826497
2025-01-25,32.21864619727037
2025-01-26,31.502676281775468
2025-01-27,17.183277971877526
2025-01-28,20.763127549352014
2025-01-29,23.6270072113316
2025-01-30,20.047157633857115
2025-01-31,24.342977126826497
2025-02-01,28.63879661979588
2025-02-02,35.08252585924995
2025-02-03,21.47909746484691
2025-02-04,16.46730805638263
2025-02-05,27.92282670430098
2025-02-06,20.763127549352014
2025-02-07,22.911037295836703
2025-02-08,31.502676281775468
2025-02-09,30.78670636628057
2025-02-10,12.171488563413249
2025-02-11,11.455518647918352
2025-02-12,11.455518647918352
2025-02-13,17.183277971877526
2025-02-14,17.183277971877526
2025-02-15,17.183277971877526
2025-02-16,37.23043560573464
2025-02-17,21.47909746484691
2025-02-18,22.911037295836703
2025-02-19,12.171488563413249
2025-02-20,14.31939830989794
2025-02-21,60.14147290157135
2025-02-22,24.342977126826497
2025-02-23,35.08252585924995
2025-02-24,23.6270072113316
2025-02-25,19.33118771836222
2025-02-26,27.206856788806085
2025-02-27,20.047157633857115
2025-02-28,25.058947042321392
2025-03-01,31.502676281775468
2025-03-02,37.946405521229536
2025-03-03,21.47909746484691
2025-03-04,25.058947042321392
2025-03-05,27.206856788806085
2025-03-06,30.070736450785674
2025-03-07,50.83386400013769
2025-03-08,38.66237543672444
2025-03-09,35.08252585924995
2025-03-10,20.763127549352014
2025-03-11,21.47909746484691
2025-03-12,25.77491695781629
2025-03-13,21.47909746484691
2025-03-14,20.763127549352014
2025-03-15,28.63879661979588
2025-03-16,32.21864619727037
2025-03-17,19.33118771836222
2025-03-18,19.33118771836222
2025-03-19,22.195067380341808
2025-03-20,17.899247887372425
2025-03-21,24.342977126826497
2025-03-22,27.206856788806085
2025-03-23,29.354766535290775
2025-03-24,19.33118771836222
2025-03-25,22.195067380341808
2025-03-26,27.206856788806085
2025-03-27,21.47909746484691
2025-03-28,26.490886873311187
2025-03-29,31.502676281775468
2025-03-30,37.23043560573464
2025-03-31,20.763127549352014
2025-04-01,21.47909746484691
2025-04-02,27.206856788806085
2025-04-03,27.92282670430098
2025-04-04,28.63879661979588
2025-04-05,45.10610467617851
2025-04-06,58.70953307058155
2025-04-07,31.502676281775468
2025-04-08,25.77491695781629
2025-04-09,27.206856788806085
2025-04-10,27.92282670430098
2025-04-11,29.354766535290775
2025-04-12,37.23043560573464
2025-04-13,40.09431526771423
2025-04-14,32.21864619727037
2025-04-15,32.168107144411906
2025-04-16,43.0213687457669
2025-04-17,43.37935370351435
2025-04-18,35.916420231414605
2025-04-19,38.52339304136366
2025-04-20,66.58520214102543
2025-04-21,45.270356597968515
2025-04-22,53.12496772972136
2025-04-23,45.62834155571596
2025-04-24,45.62834155571596
2025-04-25,44.129016320914886
2025-04-26,67.33486475842597
2025-04-27,61.33756381922165
2025-04-28,43.37935370351435
2025-04-29,44.520693980567984
2025-04-30,55.37395558192298
2025-05-01,54.98227792226989
2025-05-02,64.7278919484769
2025-05-03,50.87597987751974
2025-05-04,62.47890409627528
2025-05-05,71.83284046282921
2025-05-06,52.37530511232082
2025-05-07,45.62834155571596
2025-05-08,43.0213687457669
2025-05-09,44.129016320914886
2025-05-10,59.83823858442057
2025-05-11,67.33486475842597
2025-05-12,40.414395935817836
2025-05-13,47.12766679051704
2025-05-14,41.52204351096582
2025-05-15,55.61822767073889
2025-05-16,52.48480639351416
2025-05-17,54.83487235143271
2025-05-18,68.93526809894398
2025-05-19,56.40158299004507
2025-05-20,29.7675021336349
2025-05-21,40.734476603921436
2025-05-22,39.951121284615255
2025-05-23,39.16776596530907
2025-05-24,45.43460851975853
2025-05-25,61.10171490588216
2025-05-26,36.817700007390535
2025-05-27,42.3011872425338
2025-05-28,39.16776596530907
2025-05-29,49.351385116289435
2025-05-30,47.00131915837089
2025-05-31,19.583882982654536
2025-06-01,17.233817024735995
2025-06-02,14.100395747511268
2025-06-03,14.88375106681745
2025-06-04,22.717304259879263
2025-06-05,57.18493830935125
2025-06-06,24.284014898491627
2025-06-07,78.33553193061815
2025-06-08,27.417436175716354
2025-06-09,26.634080856410172
2025-06-10,55.61822767073889
2025-06-11,25.06737021779781
2025-06-12,28.200791495022536
2025-06-13,71.28533405686252
2025-06-14,30.55085745294108
2025-06-15,71.28533405686252
2025-06-16,26.634080856410172
2025-06-17,32.117568091553444
2025-06-18,70.50197873755634
2025-06-19,12.533685108898904
2025-06-20,10.96697447028654
2025-06-21,9.400263831674177
2025-06-22,8.616908512367997
2025-06-23,10.96697447028654
2025-06-24,11.750329789592723
2025-06-25,10.96697447028654
2025-06-26,14.100395747511268
2025-06-27,32.900923410859626
2025-06-28,54.83487235143271
2025-06-29,14.88375106681745
2025-06-30,13.317040428205086
2025-07-01,21.93394894057308
2025-07-02,11.750329789592723
2025-07-03,9.400263831674177
2025-07-04,7.050197873755634
2025-07-05,6.266842554449452
2025-07-06,7.050197873755634
2025-07-07,6.266842554449452
2025-07-08,6.266842554449452
2025-07-09,6.266842554449452
2025-07-10,6.266842554449452
2025-07-11,7.050197873755634
2025-07-12,5.48348723514327
2025-07-13,5.48348723514327
2025-07-14,6.266842554449452
2025-07-15,5.48348723514327
2025-07-16,7.833553193061816
2025-07-17,6.266842554449452
2025-07-18,5.48348723514327
2025-07-19,5.48348723514327
2025-07-20,5.48348723514327
2025-07-21,4.700131915837089
2025-07-22,4.700131915837089
2025-07-23,4.700131915837089
2025-07-24,4.700131915837089
2025-07-25,4.700131915837089
2025-07-26,4.700131915837089
2025-07-27,4.700131915837089
2025-07-28,3.916776596530908
2025-07-29,4.700131915837089
2025-07-30,6.266842554449452
2025-07-31,6.266842554449452
2025-08-01,4.700131915837089
2025-08-02,4.700131915837089
2025-08-03,4.700131915837089
2025-08-04,4.700131915837089
2025-08-05,3.916776596530908
2025-08-06,5.48348723514327
2025-08-07,4.700131915837089
2025-08-08,3.916776596530908
2025-08-09,4.700131915837089
2025-08-10,4.700131915837089
2025-08-11,3.916776596530908
2025-08-12,3.916776596530908
2025-08-13,3.916776596530908
2025-08-14,3.916776596530908
2025-08-15,3.916776596530908
2025-08-16,3.916776596530908
2025-08-17,3.916776596530908
2025-08-18,3.916776596530908
2025-08-19,3.916776596530908
2025-08-20,3.916776596530908
2025-08-21,3.916776596530908
2025-08-22,3.916776596530908
2025-08-23,3.916776596530908
2025-08-24,3.916776596530908
2025-08-25,3.916776596530908
2025-08-26,3.916776596530908
2025-08-27,3.916776596530908
2025-08-28,3.916776596530908
2025-08-29,3.916776596530908
2025-08-30,3.916776596530908
2025-08-31,3.916776596530908
2025-09-01,4.700131915837089
2025-09-02,4.700131915837089
2025-09-03,4.700131915837089
2025-09-04,4.700131915837089
2025-09-05,6.266842554449452
2025-09-06,5.48348723514327
2025-09-07,5.48348723514327
2025-09-08,5.48348723514327
2025-09-09,4.700131915837089
2025-09-10,4.700131915837089
2025-09-11,4.700131915837089
2025-09-12,6.266842554449452
2025-09-13,5.48348723514327
2025-09-14,6.266842554449452
2025-09-15,5.48348723514327
2025-09-16,5.48348723514327
2025-09-17,4.700131915837089
2025-09-18,5.48348723514327
2025-09-19,6.266842554449452
2025-09-20,10.96697447028654
2025-09-21,11.750329789592723
2025-09-22,10.183619150980359
2025-09-23,10.183619150980359
2025-09-24,10.183619150980359
2025-09-25,8.616908512367997
2025-09-26,9.400263831674177
2025-09-27,10.96697447028654
2025-09-28,10.96697447028654
2025-09-29,9.400263831674177
2025-09-30,11.750329789592723
2025-10-01,11.750329789592723
2025-10-02,10.96697447028654
2025-10-03,12.533685108898904
2025-10-04,14.100395747511268
2025-10-05,12.533685108898904
2025-10-06,12.533685108898904
2025-10-07,29.7675021336349
2025-10-08,37.60105532669671
2025-10-09,32.900923410859626
2025-10-10,30.55085745294108
2025-10-11,23.500659579185445
2025-10-12,32.117568091553444
2025-10-13,25.06737021779781
2025-10-14,24.284014898491627
2025-10-15,30.55085745294108
2025-10-16,28.984146814328717
2025-10-17,27.417436175716354
2025-10-18,30.55085745294108
2025-10-19,30.55085745294108
2025-10-20,19.583882982654536
2025-10-21,25.06737021779781
2025-10-22,28.200791495022536
2025-10-23,23.500659579185445
2025-10-24,28.984146814328717
2025-10-25,28.200791495022536
2025-10-26,27.417436175716354
2025-10-27,19.583882982654536
2025-10-28,24.284014898491627
2025-10-29,30.55085745294108
2025-10-30,18.800527663348355
2025-10-31,28.984146814328717
2025-11-01,26.634080856410172
2025-11-02,26.634080856410172
2025-11-03,18.800527663348355
2025-11-04,19.583882982654536
2025-11-05,26.634080856410172
2025-11-06,23.500659579185445
2025-11-07,28.984146814328717
2025-11-08,28.984146814328717
2025-11-09,33.68427873016581
2025-11-10,21.1505936212669
2025-11-11,21.93394894057308
2025-11-12,24.284014898491627
2025-11-13,24.284014898491627
2025-11-14,27.417436175716354
2025-11-15,24.284014898491627
2025-11-16,31.334212772247263
2025-11-17,18.800527663348355
2025-11-18,21.1505936212669
2025-11-19,25.85072553710399
2025-11-20,23.500659579185445
2025-11-21,28.200791495022536
2025-11-22,28.200791495022536
2025-11-23,31.334212772247263
2025-11-24,21.1505936212669
2025-11-25,21.1505936212669
2025-11-26,21.1505936212669
2025-11-27,32.900923410859626
2025-11-28,25.06737021779781
2025-11-29,28.984146814328717
2025-11-30,30.55085745294108
2025-12-01,16.450461705429813
2025-12-02,21.93394894057308
2025-12-03,25.85072553710399
2025-12-04,24.284014898491627
2025-12-05,25.85072553710399
2025-12-06,28.200791495022536
2025-12-07,28.984146814328717
2025-12-08,21.93394894057308
2025-12-09,21.93394894057308
2025-12-10,28.200791495022536
2025-12-11,25.06737021779781
2025-12-12,29.655594230876872
2025-12-13,35.922436785326326
2025-12-14,33.01283131361765
2025-12-15,21.31845547540394
2025-12-16,22.157764746089136
2025-12-17,32.17352204293246
2025-12-18,24.228060947112617
2025-12-19,26.7459887591682
2025-12-20,33.852140584302845
2025-12-21,30.494903501562067
2025-12-22,26.298357148136095
2025-12-23,25.06737021779781
2025-12-24,33.852140584302845
2025-12-25,16.282599851292773
2025-12-26,15.443290580607579
2025-12-27,20.03151459368664
2025-12-28,34.243818243955936
2025-12-29,24.228060947112617
2025-12-30,29.655594230876872
2025-12-31,32.17352204293246
2026-01-01,35.922436785326326
2026-01-02,33.01283131361765
2026-01-03,43.02858861046097
2026-01-04,33.01283131361765
2026-01-05,20.03151459368664
2026-01-06,24.228060947112617
2026-01-07,29.26391657122378
2026-01-08,26.7459887591682
2026-01-09,32.17352204293246
2026-01-10,33.12473921637568
2026-01-11,35.8105288825683
2026-01-12,22.381580551605186
2026-01-13,28.64842310605464
2026-01-14,26.857896661926226
2026-01-15,25.06737021779781
2026-01-16,32.22947599431147
2026-01-17,34.91526566050409
2026-01-18,32.22947599431147
2026-01-19,25.962633439862017
2026-01-20,28.64842310605464
2026-01-21,25.962633439862017
2026-01-22,25.962633439862017
2026-01-23,28.64842310605464
2026-01-24,34.02000243843988
2026-01-25,33.12473921637568
2026-01-26,22.381580551605186
2026-01-27,25.06737021779781
2026-01-28,30.438949550183054
2026-01-29,26.857896661926226
2026-01-30,35.8105288825683
2026-01-31,34.91526566050409
2026-02-01,40.286844992889336
2026-02-02,33.12473921637568
2026-02-03,30.438949550183054
2026-02-04,31.334212772247263
2026-02-05,32.22947599431147
2026-02-06,28.64842310605464
2026-02-07,17.90526444128415
2026-02-08,13.428948330963113
2026-02-09,10.74315866477049
2026-02-10,10.74315866477049
2026-02-11,11.638421886834697
2026-02-12,17.01000121921994
2026-02-13,12.533685108898904
2026-02-14,17.90526444128415
2026-02-15,19.695790885412563
2026-02-16,11.638421886834697
2026-02-17,11.638421886834697
2026-02-18,15.219474775091527
2026-02-19,11.638421886834697
2026-02-20,19.695790885412563
2026-02-21,13.428948330963113
2026-02-22,59.0873726562377
2026-02-23,24.172106995733603
2026-02-24,19.695790885412563
2026-02-25,19.695790885412563
2026-02-26,32.22947599431147
2026-02-27,35.8105288825683
2026-02-28,33.12473921637568
2026-03-01,37.60105532669672
2026-03-02,29.54368632811885
2026-03-03,34.02000243843988
2026-03-04,34.91526566050409
2026-03-05,38.496318548760925
2026-03-06,51.925266879724035
2026-03-07,42.97263465908196
2026-03-08,41.182108214953544
2026-03-09,32.22947599431147
2026-03-10,25.962633439862017
2026-03-11,32.22947599431147
2026-03-12,24.172106995733603
2026-03-13,30.438949550183054
2026-03-14,32.22947599431147
2026-03-15,37.60105532669672
2026-03-16,23.276843773669395
2026-03-17,27.75315988399043
2026-03-18,28.64842310605464
2026-03-19,27.75315988399043
2026-03-20,30.438949550183054
2026-03-21,37.60105532669672
2026-03-22,40.286844992889336
2026-03-23,27.75315988399043
2026-03-24,24.172106995733603
2026-03-25,33.12473921637568
2026-03-26,26.857896661926226
2026-03-27,31.334212772247263
2026-03-28,34.91526566050409
2026-03-29,42.97263465908196
2026-03-30,25.06737021779781
2026-03-31,31.334212772247263
2026-04-01,32.22947599431147
2026-04-02,30.438949550183054
2026-04-03,37.60105532669672
2026-04-04,44.76316110321037
2026-04-05,59.0873726562377
2026-04-06,34.02000243843988
2026-04-07,32.22947599431147
2026-04-08,41.182108214953544
2026-04-09,34.02000243843988
2026-04-10,45.65842432527458
2026-04-11,44.76316110321037
2026-04-12,56.40158299004507
2026-04-13,41.182108214953544
2026-04-14,59.0873726562377
2026-04-15,53.71579332385245
2026-04-16,51.925266879724035
2026-04-17,51.030003657659826
2026-04-18,59.0873726562377
2026-04-19,82.36421642990709
2026-04-20,63.563688766558734
2026-04-21,67.14474165481556
2026-04-22,63.563688766558734
2026-04-23,66.24947843275136
2026-04-24,51.925266879724035
2026-04-25,76.99263709752185
2026-04-26,89.52632220642074
2026-04-27,60.87789910036611
2026-04-28,60.87789910036611
2026-04-29,66.24947843275136
2026-04-30,71.6210577651366
2026-05-01,74.30684743132922
2026-05-02,85.94526931816392
2026-05-03,73.41158420926502
2026-05-04,63.563688766558734
2026-05-05,67.14474165481556
2026-05-06,61.773162322430316
2026-05-07,49.239477213531416
2026-05-08,50.13474043559562
2026-05-09,58.19210943417349
2026-05-10,68.04000487687976
2026-05-11,49.239477213531416
2026-05-12,46.55368754733879
2026-05-13,51.030003657659826
2026-05-14,56.40158299004507
2026-05-15,56.40158299004507
2026-05-16,40.286844992889336
2026-05-17,56.40158299004507
2026-05-18,31.334212772247263
2026-05-19,54.61105654591666
2026-05-20,27.75315988399043
2026-05-21,44.76316110321037
2026-05-22,49.239477213531416
2026-05-23,51.030003657659826
2026-05-24,52.82053010178824
2026-05-25,58.19210943417349
2026-05-26,52.82053010178824
2026-05-27,55.50631976798086
2026-05-28,46.55368754733879
2026-05-29,29.54368632811885
2026-05-30,51.030003657659826
2026-05-31,24.172106995733603
