Time,etsy
2024-09-23,61.369956958539575
2024-09-24,58.400442912158624
2024-09-25,58.400442912158624
2024-09-26,56.420766881237995
2024-09-27,53.451252834857044
2024-09-28,56.420766881237995
2024-09-29,62.35979497399989
2024-09-30,59.39028092761894
2024-10-01,58.400442912158624
2024-10-02,60.38011894307926
2024-10-03,59.39028092761894
2024-10-04,55.43092886577768
2024-10-05,57.41060489669831
2024-10-06,61.369956958539575
2024-10-07,58.400442912158624
2024-10-08,55.43092886577768
2024-10-09,54.441090850317366
2024-10-10,56.420766881237995
2024-10-11,52.46141481939673
2024-10-12,60.38011894307926
2024-10-13,62.35979497399989
2024-10-14,62.35979497399989
2024-10-15,64.33947100492053
2024-10-16,56.420766881237995
2024-10-17,55.43092886577768
2024-10-18,54.441090850317366
2024-10-19,55.43092886577768
2024-10-20,63.349632989460204
2024-10-21,60.38011894307926
2024-10-22,59.39028092761894
2024-10-23,57.41060489669831
2024-10-24,57.41060489669831
2024-10-25,54.441090850317366
2024-10-26,53.451252834857044
2024-10-27,57.41060489669831
2024-10-28,60.38011894307926
2024-10-29,57.41060489669831
2024-10-30,55.43092886577768
2024-10-31,53.451252834857044
2024-11-01,55.43092886577768
2024-11-02,62.35979497399989
2024-11-03,71.26833711314274
2024-11-04,64.33947100492053
2024-11-05,58.400442912158624
2024-11-06,40.58335863387294
2024-11-07,59.39028092761894
2024-11-08,65.32930902038083
2024-11-09,68.29882306676178
2024-11-10,71.26833711314274
2024-11-11,74.23785115952367
2024-11-12,69.28866108222209
2024-11-13,67.30898505130146
2024-11-14,68.29882306676178
2024-11-15,63.349632989460204
2024-11-16,65.32930902038083
2024-11-17,78.19720322136494
2024-11-18,72.25817512860304
2024-11-19,73.24801314406336
2024-11-20,72.25817512860304
2024-11-21,70.27849909768241
2024-11-22,67.30898505130146
2024-11-23,72.25817512860304
2024-11-24,79.18704123682525
2024-11-25,80.17687925228557
2024-11-26,79.18704123682525
2024-11-27,73.24801314406336
2024-11-28,66.31914703584116
2024-11-29,91.06509742234904
2024-11-30,98.98380154603157
2024-12-01,97.00412551511094
2024-12-02,95.02444948419031
2024-12-03,92.05493543780936
2024-12-04,85.12606932958715
2024-12-05,80.17687925228557
2024-12-06,81.16671726774588
2024-12-07,87.10574536050778
2024-12-08,93.04477345326967
2024-12-09,90.07525940688873
2024-12-10,89.08542139142841
2024-12-11,84.13623131412683
2024-12-12,86.11590734504746
2024-12-13,80.17687925228557
2024-12-14,83.14639329866652
2024-12-15,83.14639329866652
2024-12-16,79.18704123682525
2024-12-17,79.18704123682525
2024-12-18,68.29882306676178
2024-12-19,64.33947100492053
2024-12-20,61.369956958539575
2024-12-21,56.420766881237995
2024-12-22,57.41060489669831
2024-12-23,56.420766881237995
2024-12-24,52.46141481939673
2024-12-25,52.46141481939673
2024-12-26,57.41060489669831
2024-12-27,63.349632989460204
2024-12-28,59.39028092761894
2024-12-29,61.369956958539575
2024-12-30,60.38011894307926
2024-12-31,56.420766881237995
2025-01-01,47.51222474209516
2025-01-02,59.39028092761894
2025-01-03,62.35979497399989
2025-01-04,62.35979497399989
2025-01-05,64.33947100492053
2025-01-06,59.39028092761894
2025-01-07,56.420766881237995
2025-01-08,54.441090850317366
2025-01-09,54.441090850317366
2025-01-10,55.43092886577768
2025-01-11,55.43092886577768
2025-01-12,60.38011894307926
2025-01-13,56.420766881237995
2025-01-14,56.420766881237995
2025-01-15,54.441090850317366
2025-01-16,55.43092886577768
2025-01-17,54.441090850317366
2025-01-18,55.43092886577768
2025-01-19,54.441090850317366
2025-01-20,64.33947100492053
2025-01-21,52.46141481939673
2025-01-22,52.46141481939673
2025-01-23,56.420766881237995
2025-01-24,53.451252834857044
2025-01-25,57.41060489669831
2025-01-26,70.27849909768241
2025-01-27,58.400442912158624
2025-01-28,55.43092886577768
2025-01-29,54.441090850317366
2025-01-30,54.441090850317366
2025-01-31,53.451252834857044
2025-02-01,60.38011894307926
2025-02-02,61.369956958539575
2025-02-03,55.43092886577768
2025-02-04,55.43092886577768
2025-02-05,56.420766881237995
2025-02-06,55.43092886577768
2025-02-07,52.46141481939673
2025-02-08,54.441090850317366
2025-02-09,54.441090850317366
2025-02-10,50.4817387884761
2025-02-11,53.451252834857044
2025-02-12,54.441090850317366
2025-02-13,50.4817387884761
2025-02-14,47.51222474209516
2025-02-15,51.471576803936415
2025-02-16,59.39028092761894
2025-02-17,54.441090850317366
2025-02-18,53.451252834857044
2025-02-19,54.441090850317366
2025-02-20,54.441090850317366
2025-02-21,52.46141481939673
2025-02-22,54.441090850317366
2025-02-23,57.41060489669831
2025-02-24,52.46141481939673
2025-02-25,53.451252834857044
2025-02-26,49.491900773015786
2025-02-27,52.46141481939673
2025-02-28,49.491900773015786
2025-03-01,54.441090850317366
2025-03-02,57.41060489669831
2025-03-03,52.46141481939673
2025-03-04,56.420766881237995
2025-03-05,52.46141481939673
2025-03-06,50.4817387884761
2025-03-07,50.4817387884761
2025-03-08,52.46141481939673
2025-03-09,58.400442912158624
2025-03-10,54.441090850317366
2025-03-11,52.46141481939673
2025-03-12,54.441090850317366
2025-03-13,50.4817387884761
2025-03-14,48.50206275755547
2025-03-15,50.4817387884761
2025-03-16,55.43092886577768
2025-03-17,53.451252834857044
2025-03-18,53.451252834857044
2025-03-19,51.471576803936415
2025-03-20,51.471576803936415
2025-03-21,48.50206275755547
2025-03-22,49.491900773015786
2025-03-23,58.400442912158624
2025-03-24,55.43092886577768
2025-03-25,54.441090850317366
2025-03-26,52.46141481939673
2025-03-27,50.4817387884761
2025-03-28,48.50206275755547
2025-03-29,51.471576803936415
2025-03-30,57.41060489669831
2025-03-31,54.441090850317366
2025-04-01,51.471576803936415
2025-04-02,49.491900773015786
2025-04-03,54.441090850317366
2025-04-04,49.491900773015786
2025-04-05,52.46141481939673
2025-04-06,58.400442912158624
2025-04-07,52.46141481939673
2025-04-08,55.43092886577768
2025-04-09,52.46141481939673
2025-04-10,51.471576803936415
2025-04-11,53.451252834857044
2025-04-12,53.451252834857044
2025-04-13,52.46141481939673
2025-04-14,53.451252834857044
2025-04-15,52.39188982830527
2025-04-16,53.35397280779626
2025-04-17,52.39188982830527
2025-04-18,50.46772386932328
2025-04-19,45.657308971868304
2025-04-20,46.61939195135929
2025-04-21,52.85905380006611
2025-04-22,57.20230472576024
2025-04-23,53.821136779557094
2025-04-24,50.93488784108411
2025-04-25,49.50564088983228
2025-04-26,51.429806848814266
2025-04-27,55.745302738539095
2025-04-28,56.70738571803008
2025-04-29,58.16438770525124
2025-04-30,54.783219759048094
2025-05-01,56.24022174626925
2025-05-02,54.783219759048094
2025-05-03,58.63155167701208
2025-05-04,62.47988359497606
2025-05-05,60.55571763599407
2025-05-06,59.59363465650307
2025-05-07,60.08855366423323
2025-05-08,54.316055787287254
2025-05-09,51.429806848814266
2025-05-10,49.50564088983228
2025-05-11,52.39188982830527
2025-05-12,53.35397280779626
2025-05-13,56.24022174626925
2025-05-14,58.16438770525124
2025-05-15,54.19102072425715
2025-05-16,46.71639717608375
2025-05-17,50.45370895017045
2025-05-18,53.25669278073548
2025-05-19,57.92833249834385
2025-05-20,55.12534866777883
2025-05-21,54.19102072425715
2025-05-22,50.45370895017045
2025-05-23,47.650725119605426
2025-05-24,45.78206923256208
2025-05-25,49.51938100664878
2025-05-26,56.0596766113005
2025-05-27,56.994004554822176
2025-05-28,55.12534866777883
2025-05-29,55.12534866777883
2025-05-30,54.19102072425715
2025-05-31,53.25669278073548
2025-06-01,57.92833249834385
2025-06-02,60.731316328908875
2025-06-03,58.86266044186553
2025-06-04,59.7969883853872
2025-06-05,56.0596766113005
2025-06-06,52.322364837213804
2025-06-07,51.388036893692124
2025-06-08,54.19102072425715
2025-06-09,57.92833249834385
2025-06-10,58.86266044186553
2025-06-11,55.12534866777883
2025-06-12,65.40295604651725
2025-06-13,51.388036893692124
2025-06-14,45.78206923256208
2025-06-15,51.388036893692124
2025-06-16,57.92833249834385
2025-06-17,55.12534866777883
2025-06-18,52.322364837213804
2025-06-19,50.45370895017045
2025-06-20,49.51938100664878
2025-06-21,45.78206923256208
2025-06-22,44.8477412890404
2025-06-23,53.25669278073548
2025-06-24,55.12534866777883
2025-06-25,50.45370895017045
2025-06-26,47.650725119605426
2025-06-27,51.388036893692124
2025-06-28,46.71639717608375
2025-06-29,54.19102072425715
2025-06-30,55.12534866777883
2025-07-01,55.12534866777883
2025-07-02,56.0596766113005
2025-07-03,50.45370895017045
2025-07-04,47.650725119605426
2025-07-05,46.71639717608375
2025-07-06,57.92833249834385
2025-07-07,56.994004554822176
2025-07-08,59.7969883853872
2025-07-09,57.92833249834385
2025-07-10,56.994004554822176
2025-07-11,55.12534866777883
2025-07-12,53.25669278073548
2025-07-13,55.12534866777883
2025-07-14,57.92833249834385
2025-07-15,61.665644272430555
2025-07-16,57.92833249834385
2025-07-17,61.665644272430555
2025-07-18,57.92833249834385
2025-07-19,59.7969883853872
2025-07-20,64.46862810299558
2025-07-21,63.5343001594739
2025-07-22,64.46862810299558
2025-07-23,59.7969883853872
2025-07-24,61.665644272430555
2025-07-25,56.994004554822176
2025-07-26,56.0596766113005
2025-07-27,60.731316328908875
2025-07-28,60.731316328908875
2025-07-29,62.59997221595223
2025-07-30,63.5343001594739
2025-07-31,66.33728399003893
2025-08-01,62.59997221595223
2025-08-02,56.994004554822176
2025-08-03,62.59997221595223
2025-08-04,59.7969883853872
2025-08-05,66.33728399003893
2025-08-06,62.59997221595223
2025-08-07,59.7969883853872
2025-08-08,61.665644272430555
2025-08-09,59.7969883853872
2025-08-10,62.59997221595223
2025-08-11,63.5343001594739
2025-08-12,66.33728399003893
2025-08-13,63.5343001594739
2025-08-14,62.59997221595223
2025-08-15,60.731316328908875
2025-08-16,60.731316328908875
2025-08-17,66.33728399003893
2025-08-18,62.59997221595223
2025-08-19,61.665644272430555
2025-08-20,60.731316328908875
2025-08-21,56.994004554822176
2025-08-22,56.0596766113005
2025-08-23,59.7969883853872
2025-08-24,58.86266044186553
2025-08-25,61.665644272430555
2025-08-26,58.86266044186553
2025-08-27,57.92833249834385
2025-08-28,54.19102072425715
2025-08-29,59.7969883853872
2025-08-30,53.25669278073548
2025-08-31,61.665644272430555
2025-09-01,63.5343001594739
2025-09-02,60.731316328908875
2025-09-03,58.86266044186553
2025-09-04,56.0596766113005
2025-09-05,54.19102072425715
2025-09-06,56.994004554822176
2025-09-07,62.59997221595223
2025-09-08,63.5343001594739
2025-09-09,57.92833249834385
2025-09-10,55.12534866777883
2025-09-11,56.0596766113005
2025-09-12,52.322364837213804
2025-09-13,52.322364837213804
2025-09-14,56.0596766113005
2025-09-15,56.994004554822176
2025-09-16,56.994004554822176
2025-09-17,54.19102072425715
2025-09-18,54.19102072425715
2025-09-19,52.322364837213804
2025-09-20,63.5343001594739
2025-09-21,59.7969883853872
2025-09-22,56.994004554822176
2025-09-23,58.86266044186553
2025-09-24,58.86266044186553
2025-09-25,54.19102072425715
2025-09-26,55.12534866777883
2025-09-27,55.12534866777883
2025-09-28,57.92833249834385
2025-09-29,60.731316328908875
2025-09-30,59.7969883853872
2025-10-01,54.19102072425715
2025-10-02,59.7969883853872
2025-10-03,52.322364837213804
2025-10-04,51.388036893692124
2025-10-05,59.7969883853872
2025-10-06,56.0596766113005
2025-10-07,57.92833249834385
2025-10-08,58.86266044186553
2025-10-09,57.92833249834385
2025-10-10,53.25669278073548
2025-10-11,53.25669278073548
2025-10-12,57.92833249834385
2025-10-13,64.46862810299558
2025-10-14,57.92833249834385
2025-10-15,60.731316328908875
2025-10-16,56.994004554822176
2025-10-17,55.12534866777883
2025-10-18,53.25669278073548
2025-10-19,56.994004554822176
2025-10-20,60.731316328908875
2025-10-21,61.665644272430555
2025-10-22,56.994004554822176
2025-10-23,57.92833249834385
2025-10-24,54.19102072425715
2025-10-25,54.19102072425715
2025-10-26,56.994004554822176
2025-10-27,56.0596766113005
2025-10-28,56.0596766113005
2025-10-29,56.994004554822176
2025-10-30,54.19102072425715
2025-10-31,49.51938100664878
2025-11-01,52.322364837213804
2025-11-02,65.40295604651725
2025-11-03,64.46862810299558
2025-11-04,65.40295604651725
2025-11-05,60.731316328908875
2025-11-06,63.5343001594739
2025-11-07,60.731316328908875
2025-11-08,63.5343001594739
2025-11-09,70.07459576412563
2025-11-10,64.46862810299558
2025-11-11,70.07459576412563
2025-11-12,66.33728399003893
2025-11-13,66.33728399003893
2025-11-14,63.5343001594739
2025-11-15,63.5343001594739
2025-11-16,73.81190753821232
2025-11-17,71.94325165116898
2025-11-18,69.14026782060395
2025-11-19,65.40295604651725
2025-11-20,68.20593987708227
2025-11-21,65.40295604651725
2025-11-22,71.94325165116898
2025-11-23,72.87757959469066
2025-11-24,71.94325165116898
2025-11-25,69.14026782060395
2025-11-26,69.14026782060395
2025-11-27,55.12534866777883
2025-11-28,83.15518697342908
2025-11-29,91.56413846512416
2025-11-30,93.4327943521675
2025-12-01,93.4327943521675
2025-12-02,92.49846640864583
2025-12-03,85.02384286047243
2025-12-04,82.2208590299074
2025-12-05,75.68056342525568
2025-12-06,82.2208590299074
2025-12-07,86.89249874751577
2025-12-08,85.95817080399411
2025-12-09,84.08951491695075
2025-12-10,79.41787519934238
2025-12-11,73.79632883252677
2025-12-12,73.79632883252677
2025-12-13,76.73491970878513
2025-12-14,75.88348099678034
2025-12-15,73.79632883252677
2025-12-16,69.1548605322588
2025-12-17,65.36483094399561
2025-12-18,64.12911749174685
2025-12-19,59.02048521971804
2025-12-20,53.52757820744526
2025-12-21,55.23045563145486
2025-12-22,57.784771767469266
2025-12-23,49.353273878938126
2025-12-24,45.94751903091891
2025-12-25,45.563244290674945
2025-12-26,55.23045563145486
2025-12-27,56.081894343459666
2025-12-28,53.14330346720129
2025-12-29,58.63621047947407
2025-12-30,59.02048521971804
2025-12-31,50.20471259094292
2026-01-01,45.096080318914105
2026-01-02,57.784771767469266
2026-01-03,58.16904650771323
2026-01-04,58.63621047947407
2026-01-05,53.52757820744526
2026-01-06,53.9947421792061
2026-01-07,53.52757820744526
2026-01-08,50.588987331186885
2026-01-09,52.29186475519649
2026-01-10,54.56701311464297
2026-01-11,58.40976051708262
2026-01-12,53.79846363415504
2026-01-13,53.79846363415504
2026-01-14,49.95571623171539
2026-01-15,50.72426571220333
2026-01-16,51.49281519269125
2026-01-17,53.029914153667114
2026-01-18,55.335562595130895
2026-01-19,56.872661556106756
2026-01-20,53.79846363415504
2026-01-21,52.26136467317918
2026-01-22,49.187166751227466
2026-01-23,49.187166751227466
2026-01-24,52.26136467317918
2026-01-25,58.40976051708262
2026-01-26,55.335562595130895
2026-01-27,55.335562595130895
2026-01-28,53.79846363415504
2026-01-29,53.79846363415504
2026-01-30,52.26136467317918
2026-01-31,55.335562595130895
2026-02-01,59.94685947805847
2026-02-02,55.335562595130895
2026-02-03,54.56701311464297
2026-02-04,53.79846363415504
2026-02-05,49.95571623171539
2026-02-06,49.95571623171539
2026-02-07,52.26136467317918
2026-02-08,53.029914153667114
2026-02-09,46.11296882927575
2026-02-10,50.72426571220333
2026-02-11,50.72426571220333
2026-02-12,45.34441934878782
2026-02-13,45.34441934878782
2026-02-14,42.2702214268361
2026-02-15,49.95571623171539
2026-02-16,52.26136467317918
2026-02-17,48.41861727073954
2026-02-18,47.650067790251605
2026-02-19,50.72426571220333
2026-02-20,53.029914153667114
2026-02-21,57.64121103659468
2026-02-22,56.10411207561883
2026-02-23,59.178309997570544
2026-02-24,53.029914153667114
2026-02-25,48.41861727073954
2026-02-26,53.79846363415504
2026-02-27,50.72426571220333
2026-02-28,47.650067790251605
2026-03-01,56.872661556106756
2026-03-02,56.10411207561883
2026-03-03,59.94685947805847
2026-03-04,53.79846363415504
2026-03-05,56.10411207561883
2026-03-06,51.49281519269125
2026-03-07,57.64121103659468
2026-03-08,59.178309997570544
2026-03-09,58.40976051708262
2026-03-10,56.10411207561883
2026-03-11,53.029914153667114
2026-03-12,53.029914153667114
2026-03-13,53.029914153667114
2026-03-14,54.56701311464297
2026-03-15,57.64121103659468
2026-03-16,51.49281519269125
2026-03-17,53.79846363415504
2026-03-18,55.335562595130895
2026-03-19,55.335562595130895
2026-03-20,49.95571623171539
2026-03-21,50.72426571220333
2026-03-22,56.10411207561883
2026-03-23,61.48395843903433
2026-03-24,56.10411207561883
2026-03-25,56.872661556106756
2026-03-26,51.49281519269125
2026-03-27,50.72426571220333
2026-03-28,50.72426571220333
2026-03-29,59.178309997570544
2026-03-30,55.335562595130895
2026-03-31,55.335562595130895
2026-04-01,53.79846363415504
2026-04-02,51.49281519269125
2026-04-03,47.650067790251605
2026-04-04,43.038770907324036
2026-04-05,46.88151830976368
2026-04-06,55.335562595130895
2026-04-07,54.56701311464297
2026-04-08,54.56701311464297
2026-04-09,52.26136467317918
2026-04-10,50.72426571220333
2026-04-11,50.72426571220333
2026-04-12,53.029914153667114
2026-04-13,53.79846363415504
2026-04-14,54.56701311464297
2026-04-15,56.10411207561883
2026-04-16,53.79846363415504
2026-04-17,55.335562595130895
2026-04-18,53.029914153667114
2026-04-19,54.56701311464297
2026-04-20,54.56701311464297
2026-04-21,56.10411207561883
2026-04-22,53.79846363415504
2026-04-23,52.26136467317918
2026-04-24,51.49281519269125
2026-04-25,52.26136467317918
2026-04-26,56.872661556106756
2026-04-27,57.64121103659468
2026-04-28,56.10411207561883
2026-04-29,57.64121103659468
2026-04-30,51.49281519269125
2026-05-01,53.029914153667114
2026-05-02,54.56701311464297
2026-05-03,54.56701311464297
2026-05-04,56.872661556106756
2026-05-05,56.10411207561883
2026-05-06,56.10411207561883
2026-05-07,54.56701311464297
2026-05-08,51.49281519269125
2026-05-09,48.41861727073954
2026-05-10,49.95571623171539
2026-05-11,51.49281519269125
2026-05-12,53.79846363415504
2026-05-13,49.95571623171539
2026-05-14,51.49281519269125
2026-05-15,47.650067790251605
2026-05-16,47.650067790251605
2026-05-17,50.72426571220333
2026-05-18,51.49281519269125
2026-05-19,49.95571623171539
2026-05-20,53.029914153667114
2026-05-21,53.79846363415504
2026-05-22,50.72426571220333
2026-05-23,52.26136467317918
2026-05-24,53.029914153667114
2026-05-25,55.335562595130895
2026-05-26,55.335562595130895
2026-05-27,53.79846363415504
2026-05-28,52.26136467317918
2026-05-29,54.56701311464297
2026-05-30,57.64121103659468
2026-05-31,58.40976051708262
