Time,strands
2024-09-14,975.9530610005452
2024-09-15,859.4893924522413
2024-09-16,1044.0838613357942
2024-09-17,996.0184524279027
2024-09-18,926.1224206785763
2024-09-19,1048.4404762398976
2024-09-20,1258.1285714878773
2024-09-21,1030.966468302566
2024-09-22,838.7523809919181
2024-09-23,891.174404803913
2024-09-24,1170.758531801219
2024-09-25,926.1224206785763
2024-09-26,908.6484127412447
2024-09-27,978.5444444905711
2024-09-28,803.8043651172549
2024-09-29,873.7003968665814
2024-09-30,1100.8625000518925
2024-10-01,996.0184524279027
2024-10-02,1205.7065476758823
2024-10-03,1065.9144841772293
2024-10-04,1030.966468302566
2024-10-05,1048.4404762398976
2024-10-06,943.5964286159079
2024-10-07,1100.8625000518925
2024-10-08,1170.758531801219
2024-10-09,961.0704365532396
2024-10-10,1118.3365079892242
2024-10-11,1118.3365079892242
2024-10-12,996.0184524279027
2024-10-13,926.1224206785763
2024-10-14,908.6484127412447
2024-10-15,1362.972619111867
2024-10-16,1275.602579425209
2024-10-17,1065.9144841772293
2024-10-18,1293.0765873625405
2024-10-19,961.0704365532396
2024-10-20,891.174404803913
2024-10-21,978.5444444905711
2024-10-22,1030.966468302566
2024-10-23,1030.966468302566
2024-10-24,1205.7065476758823
2024-10-25,926.1224206785763
2024-10-26,838.7523809919181
2024-10-27,891.174404803913
2024-10-28,926.1224206785763
2024-10-29,1013.4924603652344
2024-10-30,961.0704365532396
2024-10-31,803.8043651172549
2024-11-01,856.2263889292498
2024-11-02,1100.8625000518925
2024-11-03,1135.8105159265558
2024-11-04,1083.388492114561
2024-11-05,908.6484127412447
2024-11-06,698.9603174932652
2024-11-07,856.2263889292498
2024-11-08,943.5964286159079
2024-11-09,926.1224206785763
2024-11-10,978.5444444905711
2024-11-11,908.6484127412447
2024-11-12,1450.342658798525
2024-11-13,1450.342658798525
2024-11-14,1170.758531801219
2024-11-15,1258.1285714878773
2024-11-16,943.5964286159079
2024-11-17,926.1224206785763
2024-11-18,1188.2325397385507
2024-11-19,961.0704365532396
2024-11-20,1030.966468302566
2024-11-21,978.5444444905711
2024-11-22,1048.4404762398976
2024-11-23,821.2783730545865
2024-11-24,978.5444444905711
2024-11-25,1100.8625000518925
2024-11-26,926.1224206785763
2024-11-27,821.2783730545865
2024-11-28,803.8043651172549
2024-11-29,1013.4924603652344
2024-11-30,1135.8105159265558
2024-12-01,873.7003968665814
2024-12-02,926.1224206785763
2024-12-03,978.5444444905711
2024-12-04,1747.4007937331628
2024-12-05,1380.4466270491987
2024-12-06,1030.966468302566
2024-12-07,891.174404803913
2024-12-08,873.7003968665814
2024-12-09,1223.180555613214
2024-12-10,1083.388492114561
2024-12-11,908.6484127412447
2024-12-12,891.174404803913
2024-12-13,1083.388492114561
2024-12-14,1030.966468302566
2024-12-15,873.7003968665814
2024-12-16,1555.1867064225148
2024-12-17,1467.8166667358566
2024-12-18,1275.602579425209
2024-12-19,1188.2325397385507
2024-12-20,926.1224206785763
2024-12-21,873.7003968665814
2024-12-22,891.174404803913
2024-12-23,716.4343254305967
2024-12-24,1030.966468302566
2024-12-25,978.5444444905711
2024-12-26,891.174404803913
2024-12-27,838.7523809919181
2024-12-28,1030.966468302566
2024-12-29,1083.388492114561
2024-12-30,943.5964286159079
2024-12-31,978.5444444905711
2025-01-01,803.8043651172549
2025-01-02,768.8563492425916
2025-01-03,803.8043651172549
2025-01-04,908.6484127412447
2025-01-05,716.4343254305967
2025-01-06,786.3303571799232
2025-01-07,1153.2845238638874
2025-01-08,838.7523809919181
2025-01-09,943.5964286159079
2025-01-10,943.5964286159079
2025-01-11,751.38234130526
2025-01-12,891.174404803913
2025-01-13,873.7003968665814
2025-01-14,751.38234130526
2025-01-15,856.2263889292498
2025-01-16,1030.966468302566
2025-01-17,1083.388492114561
2025-01-18,1013.4924603652344
2025-01-19,908.6484127412447
2025-01-20,856.2263889292498
2025-01-21,1223.180555613214
2025-01-22,1048.4404762398976
2025-01-23,803.8043651172549
2025-01-24,838.7523809919181
2025-01-25,1013.4924603652344
2025-01-26,943.5964286159079
2025-01-27,978.5444444905711
2025-01-28,1065.9144841772293
2025-01-29,1240.6545635505456
2025-01-30,1065.9144841772293
2025-01-31,891.174404803913
2025-02-01,943.5964286159079
2025-02-02,821.2783730545865
2025-02-03,908.6484127412447
2025-02-04,1100.8625000518925
2025-02-05,1013.4924603652344
2025-02-06,961.0704365532396
2025-02-07,1013.4924603652344
2025-02-08,908.6484127412447
2025-02-09,768.8563492425916
2025-02-10,786.3303571799232
2025-02-11,873.7003968665814
2025-02-12,961.0704365532396
2025-02-13,891.174404803913
2025-02-14,908.6484127412447
2025-02-15,873.7003968665814
2025-02-16,838.7523809919181
2025-02-17,891.174404803913
2025-02-18,873.7003968665814
2025-02-19,1065.9144841772293
2025-02-20,1065.9144841772293
2025-02-21,891.174404803913
2025-02-22,786.3303571799232
2025-02-23,943.5964286159079
2025-02-24,891.174404803913
2025-02-25,1065.9144841772293
2025-02-26,1432.8686508611934
2025-02-27,1310.5505952998722
2025-02-28,943.5964286159079
2025-03-01,926.1224206785763
2025-03-02,838.7523809919181
2025-03-03,943.5964286159079
2025-03-04,1328.0246032372038
2025-03-05,1170.758531801219
2025-03-06,961.0704365532396
2025-03-07,1100.8625000518925
2025-03-08,891.174404803913
2025-03-09,856.2263889292498
2025-03-10,856.2263889292498
2025-03-11,891.174404803913
2025-03-12,1135.8105159265558
2025-03-13,1083.388492114561
2025-03-14,821.2783730545865
2025-03-15,908.6484127412447
2025-03-16,926.1224206785763
2025-03-17,1590.134722297178
2025-03-18,1328.0246032372038
2025-03-19,1100.8625000518925
2025-03-20,1100.8625000518925
2025-03-21,978.5444444905711
2025-03-22,803.8043651172549
2025-03-23,838.7523809919181
2025-03-24,1065.9144841772293
2025-03-25,926.1224206785763
2025-03-26,891.174404803913
2025-03-27,926.1224206785763
2025-03-28,943.5964286159079
2025-03-29,1030.966468302566
2025-03-30,821.2783730545865
2025-03-31,1013.4924603652344
2025-04-01,873.7003968665814
2025-04-02,856.2263889292498
2025-04-03,978.5444444905711
2025-04-04,926.1224206785763
2025-04-05,821.2783730545865
2025-04-06,908.6484127412447
2025-04-07,1153.2845238638874
2025-04-08,1275.602579425209
2025-04-09,1083.388492114561
2025-04-10,926.1224206785763
2025-04-11,1100.8625000518925
2025-04-12,891.174404803913
2025-04-13,1100.8625000518925
2025-04-14,943.5964286159079
2025-04-15,1044.564724716357
2025-04-16,922.5862114893628
2025-04-17,1348.5213661020834
2025-04-18,822.8601434413308
2025-04-19,975.8281058159528
2025-04-20,754.1235245409267
2025-04-21,853.8495925889588
2025-04-22,922.5862114893628
2025-04-23,960.3333812421389
2025-04-24,960.3333812421389
2025-04-25,975.8281058159528
2025-04-26,731.8710793619646
2025-04-27,769.6182491147407
2025-04-28,838.3548680151448
2025-04-29,1333.0266415282695
2025-04-30,1104.564339648095
2025-05-01,769.6182491147407
2025-05-02,822.8601434413308
2025-05-03,685.3869056405227
2025-05-04,769.6182491147407
2025-05-05,754.1235245409267
2025-05-06,913.849207520697
2025-05-07,922.5862114893628
2025-05-08,938.0809360631768
2025-05-09,929.3439320945109
2025-05-10,822.8601434413308
2025-05-11,700.8816302143367
2025-05-12,975.8281058159528
2025-05-13,960.3333812421389
2025-05-14,891.5967623417348
2025-05-15,810.9264726177788
2025-05-16,864.988237458964
2025-05-17,864.988237458964
2025-05-18,756.8647077765935
2025-05-19,864.988237458964
2025-05-20,837.9573550383714
2025-05-21,878.5036786692604
2025-05-22,932.5654435104456
2025-05-23,932.5654435104456
2025-05-24,743.3492665662972
2025-05-25,973.1117671413346
2025-05-26,1027.1735319825198
2025-05-27,1054.2044144031124
2025-05-28,783.8955901971862
2025-05-29,783.8955901971862
2025-05-30,756.8647077765935
2025-05-31,648.741178094223
2025-06-01,729.833825356001
2025-06-02,756.8647077765935
2025-06-03,878.5036786692604
2025-06-04,932.5654435104456
2025-06-05,824.441913828075
2025-06-06,919.0500023001492
2025-06-07,837.9573550383714
2025-06-08,716.3183841457046
2025-06-09,783.8955901971862
2025-06-10,797.4110314074825
2025-06-11,864.988237458964
2025-06-12,648.741178094223
2025-06-13,608.1948544633341
2025-06-14,689.287501725112
2025-06-15,702.8029429354083
2025-06-16,837.9573550383714
2025-06-17,919.0500023001492
2025-06-18,837.9573550383714
2025-06-19,729.833825356001
2025-06-20,743.3492665662972
2025-06-21,824.441913828075
2025-06-22,729.833825356001
2025-06-23,689.287501725112
2025-06-24,662.2566193045193
2025-06-25,554.1330896221489
2025-06-26,594.6794132530378
2025-06-27,648.741178094223
2025-06-28,743.3492665662972
2025-06-29,797.4110314074825
2025-06-30,729.833825356001
2025-07-01,702.8029429354083
2025-07-02,648.741178094223
2025-07-03,662.2566193045193
2025-07-04,662.2566193045193
2025-07-05,662.2566193045193
2025-07-06,810.9264726177788
2025-07-07,810.9264726177788
2025-07-08,716.3183841457046
2025-07-09,675.7720605148156
2025-07-10,621.7102956736304
2025-07-11,729.833825356001
2025-07-12,729.833825356001
2025-07-13,729.833825356001
2025-07-14,716.3183841457046
2025-07-15,675.7720605148156
2025-07-16,689.287501725112
2025-07-17,675.7720605148156
2025-07-18,756.8647077765935
2025-07-19,689.287501725112
2025-07-20,648.741178094223
2025-07-21,716.3183841457046
2025-07-22,702.8029429354083
2025-07-23,648.741178094223
2025-07-24,621.7102956736304
2025-07-25,770.3801489868898
2025-07-26,716.3183841457046
2025-07-27,810.9264726177788
2025-07-28,716.3183841457046
2025-07-29,702.8029429354083
2025-07-30,770.3801489868898
2025-07-31,635.2257368839267
2025-08-01,648.741178094223
2025-08-02,756.8647077765935
2025-08-03,716.3183841457046
2025-08-04,621.7102956736304
2025-08-05,608.1948544633341
2025-08-06,581.1639720427414
2025-08-07,608.1948544633341
2025-08-08,824.441913828075
2025-08-09,770.3801489868898
2025-08-10,716.3183841457046
2025-08-11,797.4110314074825
2025-08-12,810.9264726177788
2025-08-13,770.3801489868898
2025-08-14,756.8647077765935
2025-08-15,702.8029429354083
2025-08-16,716.3183841457046
2025-08-17,729.833825356001
2025-08-18,756.8647077765935
2025-08-19,905.534561089853
2025-08-20,932.5654435104456
2025-08-21,743.3492665662972
2025-08-22,743.3492665662972
2025-08-23,621.7102956736304
2025-08-24,756.8647077765935
2025-08-25,675.7720605148156
2025-08-26,756.8647077765935
2025-08-27,702.8029429354083
2025-08-28,837.9573550383714
2025-08-29,770.3801489868898
2025-08-30,635.2257368839267
2025-08-31,621.7102956736304
2025-09-01,689.287501725112
2025-09-02,689.287501725112
2025-09-03,1135.2970616648902
2025-09-04,973.1117671413346
2025-09-05,702.8029429354083
2025-09-06,878.5036786692604
2025-09-07,932.5654435104456
2025-09-08,864.988237458964
2025-09-09,729.833825356001
2025-09-10,662.2566193045193
2025-09-11,756.8647077765935
2025-09-12,783.8955901971862
2025-09-13,783.8955901971862
2025-09-14,689.287501725112
2025-09-15,810.9264726177788
2025-09-16,837.9573550383714
2025-09-17,756.8647077765935
2025-09-18,702.8029429354083
2025-09-19,729.833825356001
2025-09-20,648.741178094223
2025-09-21,635.2257368839267
2025-09-22,851.4727962486677
2025-09-23,689.287501725112
2025-09-24,689.287501725112
2025-09-25,851.4727962486677
2025-09-26,729.833825356001
2025-09-27,689.287501725112
2025-09-28,594.6794132530378
2025-09-29,689.287501725112
2025-09-30,743.3492665662972
2025-10-01,729.833825356001
2025-10-02,716.3183841457046
2025-10-03,662.2566193045193
2025-10-04,702.8029429354083
2025-10-05,743.3492665662972
2025-10-06,675.7720605148156
2025-10-07,810.9264726177788
2025-10-08,743.3492665662972
2025-10-09,824.441913828075
2025-10-10,716.3183841457046
2025-10-11,689.287501725112
2025-10-12,702.8029429354083
2025-10-13,729.833825356001
2025-10-14,837.9573550383714
2025-10-15,729.833825356001
2025-10-16,756.8647077765935
2025-10-17,986.6272083516309
2025-10-18,797.4110314074825
2025-10-19,662.2566193045193
2025-10-20,770.3801489868898
2025-10-21,783.8955901971862
2025-10-22,743.3492665662972
2025-10-23,946.0808847207419
2025-10-24,783.8955901971862
2025-10-25,675.7720605148156
2025-10-26,729.833825356001
2025-10-27,878.5036786692604
2025-10-28,878.5036786692604
2025-10-29,892.0191198795567
2025-10-30,919.0500023001492
2025-10-31,851.4727962486677
2025-11-01,635.2257368839267
2025-11-02,621.7102956736304
2025-11-03,729.833825356001
2025-11-04,702.8029429354083
2025-11-05,824.441913828075
2025-11-06,810.9264726177788
2025-11-07,1175.8433852957792
2025-11-08,837.9573550383714
2025-11-09,756.8647077765935
2025-11-10,824.441913828075
2025-11-11,675.7720605148156
2025-11-12,770.3801489868898
2025-11-13,797.4110314074825
2025-11-14,919.0500023001492
2025-11-15,675.7720605148156
2025-11-16,770.3801489868898
2025-11-17,837.9573550383714
2025-11-18,824.441913828075
2025-11-19,837.9573550383714
2025-11-20,824.441913828075
2025-11-21,797.4110314074825
2025-11-22,662.2566193045193
2025-11-23,702.8029429354083
2025-11-24,810.9264726177788
2025-11-25,810.9264726177788
2025-11-26,783.8955901971862
2025-11-27,621.7102956736304
2025-11-28,702.8029429354083
2025-11-29,662.2566193045193
2025-11-30,743.3492665662972
2025-12-01,716.3183841457046
2025-12-02,743.3492665662972
2025-12-03,810.9264726177788
2025-12-04,851.4727962486677
2025-12-05,824.441913828075
2025-12-06,662.2566193045193
2025-12-07,648.741178094223
2025-12-08,716.3183841457046
2025-12-09,743.3492665662972
2025-12-10,729.833825356001
2025-12-11,920.6680480788466
2025-12-12,800.1712271476133
2025-12-13,819.1118806747188
2025-12-14,625.517462211742
2025-12-15,836.7200259134851
2025-12-16,770.3801489868898
2025-12-17,770.3801489868898
2025-12-18,752.7720037481236
2025-12-19,728.4061379042091
2025-12-20,632.2751828168903
2025-12-21,529.3865071244231
2025-12-22,691.8573391383372
2025-12-23,595.7263840510184
2025-12-24,607.9093169729757
2025-12-25,583.5434511290612
2025-12-26,649.8833280556564
2025-12-27,649.8833280556564
2025-12-28,595.7263840510184
2025-12-29,553.7523729683377
2025-12-30,890.8769699181232
2025-12-31,824.5370929915279
2026-01-01,644.4581157388474
2026-01-02,595.7263840510184
2026-01-03,752.7720037481236
2026-01-04,819.1118806747188
2026-01-05,716.2232049822518
2026-01-06,728.4061379042091
2026-01-07,691.8573391383372
2026-01-08,770.3801489868898
2026-01-09,733.831350221018
2026-01-10,629.3246287498537
2026-01-11,694.4271765515626
2026-01-12,781.2305736205079
2026-01-13,781.2305736205079
2026-01-14,802.9314228877442
2026-01-15,813.7818475213625
2026-01-16,813.7818475213625
2026-01-17,651.02547801709
2026-01-18,607.6237794826174
2026-01-19,531.6708070472902
2026-01-20,694.4271765515626
2026-01-21,683.5767519179444
2026-01-22,922.2860938575441
2026-01-23,835.4826967885988
2026-01-24,640.1750533834718
2026-01-25,596.7733548489991
2026-01-26,705.2776011851809
2026-01-27,726.9784504524172
2026-01-28,694.4271765515626
2026-01-29,748.6792997196535
2026-01-30,802.9314228877442
2026-01-31,596.7733548489991
2026-02-01,607.6237794826174
2026-02-02,802.9314228877442
2026-02-03,933.1365184911623
2026-02-04,976.5382170256349
2026-02-05,857.1835460558351
2026-02-06,716.128025818799
2026-02-07,651.02547801709
2026-02-08,553.3716563145265
2026-02-09,575.0725055817628
2026-02-10,716.128025818799
2026-02-11,792.0809982541261
2026-02-12,802.9314228877442
2026-02-13,802.9314228877442
2026-02-14,553.3716563145265
2026-02-15,564.2220809481446
2026-02-16,651.02547801709
2026-02-17,640.1750533834718
2026-02-18,694.4271765515626
2026-02-19,770.3801489868898
2026-02-20,781.2305736205079
2026-02-21,564.2220809481446
2026-02-22,542.5212316809083
2026-02-23,726.9784504524172
2026-02-24,726.9784504524172
2026-02-25,792.0809982541261
2026-02-26,846.333121422217
2026-02-27,802.9314228877442
2026-02-28,575.0725055817628
2026-03-01,716.128025818799
2026-03-02,792.0809982541261
2026-03-03,737.8288750860353
2026-03-04,770.3801489868898
2026-03-05,1085.0424633618165
2026-03-06,878.8843953230714
2026-03-07,748.6792997196535
2026-03-08,596.7733548489991
2026-03-09,748.6792997196535
2026-03-10,759.5297243532716
2026-03-11,900.5852445903078
2026-03-12,922.2860938575441
2026-03-13,868.0339706894533
2026-03-14,672.7263272843263
2026-03-15,607.6237794826174
2026-03-16,726.9784504524172
2026-03-17,770.3801489868898
2026-03-18,878.8843953230714
2026-03-19,759.5297243532716
2026-03-20,824.6322721549807
2026-03-21,770.3801489868898
2026-03-22,857.1835460558351
2026-03-23,770.3801489868898
2026-03-24,737.8288750860353
2026-03-25,737.8288750860353
2026-03-26,781.2305736205079
2026-03-27,781.2305736205079
2026-03-28,542.5212316809083
2026-03-29,716.128025818799
2026-03-30,835.4826967885988
2026-03-31,802.9314228877442
2026-04-01,759.5297243532716
2026-04-02,737.8288750860353
2026-04-03,683.5767519179444
2026-04-04,651.02547801709
2026-04-05,629.3246287498537
2026-04-06,737.8288750860353
2026-04-07,802.9314228877442
2026-04-08,716.128025818799
2026-04-09,802.9314228877442
2026-04-10,770.3801489868898
2026-04-11,661.8759026507081
2026-04-12,607.6237794826174
2026-04-13,672.7263272843263
2026-04-14,781.2305736205079
2026-04-15,737.8288750860353
2026-04-16,792.0809982541261
2026-04-17,846.333121422217
2026-04-18,672.7263272843263
2026-04-19,705.2776011851809
2026-04-20,781.2305736205079
2026-04-21,933.1365184911623
2026-04-22,835.4826967885988
2026-04-23,716.128025818799
2026-04-24,781.2305736205079
2026-04-25,607.6237794826174
2026-04-26,618.4742041162355
2026-04-27,922.2860938575441
2026-04-28,889.7348199566896
2026-04-29,781.2305736205079
2026-04-30,802.9314228877442
2026-05-01,802.9314228877442
2026-05-02,694.4271765515626
2026-05-03,694.4271765515626
2026-05-04,933.1365184911623
2026-05-05,748.6792997196535
2026-05-06,770.3801489868898
2026-05-07,802.9314228877442
2026-05-08,857.1835460558351
2026-05-09,640.1750533834718
2026-05-10,661.8759026507081
2026-05-11,813.7818475213625
2026-05-12,943.9869431247805
2026-05-13,770.3801489868898
2026-05-14,813.7818475213625
2026-05-15,802.9314228877442
2026-05-16,629.3246287498537
2026-05-17,575.0725055817628
2026-05-18,792.0809982541261
2026-05-19,781.2305736205079
2026-05-20,813.7818475213625
2026-05-21,672.7263272843263
2026-05-22,770.3801489868898
2026-05-23,705.2776011851809
2026-05-24,661.8759026507081
2026-05-25,661.8759026507081
2026-05-26,792.0809982541261
2026-05-27,694.4271765515626
2026-05-28,943.9869431247805
2026-05-29,737.8288750860353
2026-05-30,585.922930215381
2026-05-31,575.0725055817628
