Time,packers
2024-08-18,5.736637956053329
2024-08-19,7.9173659253052975
2024-08-20,1.7779549934006806
2024-08-21,1.7779549934006806
2024-08-22,1.7779549934006806
2024-08-23,2.1807279692519677
2024-08-24,7.51459294945401
2024-08-25,3.9586829626526487
2024-08-26,2.666932490101021
2024-08-27,4.847660459352989
2024-08-28,3.0697054659523078
2024-08-29,2.666932490101021
2024-08-30,2.666932490101021
2024-08-31,2.666932490101021
2024-09-01,3.0697054659523078
2024-09-02,3.0697054659523078
2024-09-03,3.0697054659523078
2024-09-04,3.0697054659523078
2024-09-05,4.847660459352989
2024-09-06,22.057574327512974
2024-09-07,80.14606829475107
2024-09-08,7.51459294945401
2024-09-09,4.847660459352989
2024-09-10,3.0697054659523078
2024-09-11,2.1807279692519677
2024-09-12,2.1807279692519677
2024-09-13,2.666932490101021
2024-09-14,3.0697054659523078
2024-09-15,27.308007762717253
2024-09-16,6.1394109319046155
2024-09-17,2.4166378551077212
2024-09-18,2.4166378551077212
2024-09-19,2.4166378551077212
2024-09-20,2.4166378551077212
2024-09-21,3.2221838068102953
2024-09-22,24.166378551077216
2024-09-23,5.6388216619180165
2024-09-24,2.4166378551077212
2024-09-25,2.4166378551077212
2024-09-26,2.4166378551077212
2024-09-27,2.4166378551077212
2024-09-28,3.2221838068102953
2024-09-29,34.63847592321068
2024-09-30,4.8332757102154424
2024-10-01,2.4166378551077212
2024-10-02,2.4166378551077212
2024-10-03,2.4166378551077212
2024-10-04,2.4166378551077212
2024-10-05,3.2221838068102953
2024-10-06,23.36083259937464
2024-10-07,7.2499135653231646
2024-10-08,2.4166378551077212
2024-10-09,2.4166378551077212
2024-10-10,2.4166378551077212
2024-10-11,2.4166378551077212
2024-10-12,3.2221838068102953
2024-10-13,24.166378551077216
2024-10-14,4.8332757102154424
2024-10-15,3.2221838068102953
2024-10-16,2.4166378551077212
2024-10-17,2.4166378551077212
2024-10-18,2.4166378551077212
2024-10-19,3.2221838068102953
2024-10-20,24.97192450277979
2024-10-21,5.6388216619180165
2024-10-22,2.4166378551077212
2024-10-23,2.4166378551077212
2024-10-24,2.4166378551077212
2024-10-25,3.2221838068102953
2024-10-26,2.4166378551077212
2024-10-27,23.36083259937464
2024-10-28,4.8332757102154424
2024-10-29,3.2221838068102953
2024-10-30,2.4166378551077212
2024-10-31,2.4166378551077212
2024-11-01,3.2221838068102953
2024-11-02,3.2221838068102953
2024-11-03,22.555286647672066
2024-11-04,10.47209737213346
2024-11-05,2.4166378551077212
2024-11-06,1.6110919034051476
2024-11-07,1.6110919034051476
2024-11-08,1.6110919034051476
2024-11-09,1.6110919034051476
2024-11-10,5.6388216619180165
2024-11-11,2.4166378551077212
2024-11-12,1.6110919034051476
2024-11-13,2.4166378551077212
2024-11-14,1.6110919034051476
2024-11-15,1.6110919034051476
2024-11-16,2.4166378551077212
2024-11-17,24.97192450277979
2024-11-18,4.8332757102154424
2024-11-19,2.4166378551077212
2024-11-20,1.6110919034051476
2024-11-21,2.4166378551077212
2024-11-22,2.4166378551077212
2024-11-23,2.4166378551077212
2024-11-24,18.527556889159197
2024-11-25,12.083189275538608
2024-11-26,2.4166378551077212
2024-11-27,3.2221838068102953
2024-11-28,10.47209737213346
2024-11-29,36.249567826615824
2024-11-30,3.2221838068102953
2024-12-01,4.027729758512869
2024-12-02,3.2221838068102953
2024-12-03,2.4166378551077212
2024-12-04,2.4166378551077212
2024-12-05,8.055459517025739
2024-12-06,43.499481391938986
2024-12-07,3.2221838068102953
2024-12-08,3.2221838068102953
2024-12-09,2.4166378551077212
2024-12-10,1.6110919034051476
2024-12-11,1.6110919034051476
2024-12-12,2.4166378551077212
2024-12-13,2.4166378551077212
2024-12-14,2.4166378551077212
2024-12-15,7.2499135653231646
2024-12-16,23.36083259937464
2024-12-17,3.2221838068102953
2024-12-18,2.4166378551077212
2024-12-19,2.4166378551077212
2024-12-20,2.4166378551077212
2024-12-21,2.4166378551077212
2024-12-22,6.4443676136205905
2024-12-23,8.861005468728312
2024-12-24,33.8329299715081
2024-12-25,4.027729758512869
2024-12-26,3.2221838068102953
2024-12-27,3.2221838068102953
2024-12-28,3.2221838068102953
2024-12-29,24.97192450277979
2024-12-30,15.305373082348902
2024-12-31,2.4166378551077212
2025-01-01,2.4166378551077212
2025-01-02,2.4166378551077212
2025-01-03,2.4166378551077212
2025-01-04,3.2221838068102953
2025-01-05,30.610746164697805
2025-01-06,8.055459517025739
2025-01-07,2.4166378551077212
2025-01-08,2.4166378551077212
2025-01-09,2.4166378551077212
2025-01-10,2.4166378551077212
2025-01-11,4.027729758512869
2025-01-12,44.30502734364156
2025-01-13,24.97192450277979
2025-01-14,3.2221838068102953
2025-01-15,2.4166378551077212
2025-01-16,1.6110919034051476
2025-01-17,1.6110919034051476
2025-01-18,1.6110919034051476
2025-01-19,2.4166378551077212
2025-01-20,1.6110919034051476
2025-01-21,0.8055459517025738
2025-01-22,0.8055459517025738
2025-01-23,0.8055459517025738
2025-01-24,0.8055459517025738
2025-01-25,0.8055459517025738
2025-01-26,1.6110919034051476
2025-01-27,1.6110919034051476
2025-01-28,0.8055459517025738
2025-01-29,0.8055459517025738
2025-01-30,0.8055459517025738
2025-01-31,0.8055459517025738
2025-02-01,0.8055459517025738
2025-02-02,0.8055459517025738
2025-02-03,0.8055459517025738
2025-02-04,0.8055459517025738
2025-02-05,0.8055459517025738
2025-02-06,0.8055459517025738
2025-02-07,0.8055459517025738
2025-02-08,0.8055459517025738
2025-02-09,1.6110919034051476
2025-02-10,1.6110919034051476
2025-02-11,0.8055459517025738
2025-02-12,0.8055459517025738
2025-02-13,0.8055459517025738
2025-02-14,0.8055459517025738
2025-02-15,0.8055459517025738
2025-02-16,0.8055459517025738
2025-02-17,0.8055459517025738
2025-02-18,0.8055459517025738
2025-02-19,0.8055459517025738
2025-02-20,0.8055459517025738
2025-02-21,0.8055459517025738
2025-02-22,0.8055459517025738
2025-02-23,0.8055459517025738
2025-02-24,0.8055459517025738
2025-02-25,0.8055459517025738
2025-02-26,0.8055459517025738
2025-02-27,0.8055459517025738
2025-02-28,0.8055459517025738
2025-03-01,0.8055459517025738
2025-03-02,0.8055459517025738
2025-03-03,0.8055459517025738
2025-03-04,0.8055459517025738
2025-03-05,0.8055459517025738
2025-03-06,0.8055459517025738
2025-03-07,0.8055459517025738
2025-03-08,0.8055459517025738
2025-03-09,0.8055459517025738
2025-03-10,2.4166378551077212
2025-03-11,2.4166378551077212
2025-03-12,1.6110919034051476
2025-03-13,1.6110919034051476
2025-03-14,1.6110919034051476
2025-03-15,0.8055459517025738
2025-03-16,0.8055459517025738
2025-03-17,0.8055459517025738
2025-03-18,0.8055459517025738
2025-03-19,1.6110919034051476
2025-03-20,0.8055459517025738
2025-03-21,0.8055459517025738
2025-03-22,0.8055459517025738
2025-03-23,0.8055459517025738
2025-03-24,0.8055459517025738
2025-03-25,0.8055459517025738
2025-03-26,0.8055459517025738
2025-03-27,0.8055459517025738
2025-03-28,0.8055459517025738
2025-03-29,0.8055459517025738
2025-03-30,0.8055459517025738
2025-03-31,0.8055459517025738
2025-04-01,0.8055459517025738
2025-04-02,0.8055459517025738
2025-04-03,0.8055459517025738
2025-04-04,0.8055459517025738
2025-04-05,0.8055459517025738
2025-04-06,0.8055459517025738
2025-04-07,0.8055459517025738
2025-04-08,0.8055459517025738
2025-04-09,0.8055459517025738
2025-04-10,0.8055459517025738
2025-04-11,0.8055459517025738
2025-04-12,0.8055459517025738
2025-04-13,0.8055459517025738
2025-04-14,0.8055459517025738
2025-04-15,0.8055459517025738
2025-04-16,0.8055459517025738
2025-04-17,0.8055459517025738
2025-04-18,0.8055459517025738
2025-04-19,0.8055459517025738
2025-04-20,0.8055459517025738
2025-04-21,0.8055459517025738
2025-04-22,0.8055459517025738
2025-04-23,0.8055459517025738
2025-04-24,1.6110919034051476
2025-04-25,5.6388216619180165
2025-04-26,6.4443676136205905
2025-04-27,2.4166378551077212
2025-04-28,1.6110919034051476
2025-04-29,1.6110919034051476
2025-04-30,0.8055459517025738
2025-05-01,0.8055459517025738
2025-05-02,0.8055459517025738
2025-05-03,0.8055459517025738
2025-05-04,0.8055459517025738
2025-05-05,0.8055459517025738
2025-05-06,0.8055459517025738
2025-05-07,0.8055459517025738
2025-05-08,0.8055459517025738
2025-05-09,0.8055459517025738
2025-05-10,0.8055459517025738
2025-05-11,0.8055459517025738
2025-05-12,0.8055459517025738
2025-05-13,1.6110919034051476
2025-05-14,2.4166378551077212
2025-05-15,3.2221838068102953
2025-05-16,1.6110919034051476
2025-05-17,0.8055459517025738
2025-05-18,0.8055459517025738
2025-05-19,0.8055459517025738
2025-05-20,0.8055459517025738
2025-05-21,1.6110919034051476
2025-05-22,0.8055459517025738
2025-05-23,0.8055459517025738
2025-05-24,0.8055459517025738
2025-05-25,0.8055459517025738
2025-05-26,0.8055459517025738
2025-05-27,0.8055459517025738
2025-05-28,0.8055459517025738
2025-05-29,0.8055459517025738
2025-05-30,0.8055459517025738
2025-05-31,0.8055459517025738
2025-06-01,0.8055459517025738
2025-06-02,0.8055459517025738
2025-06-03,0.8055459517025738
2025-06-04,0.8055459517025738
2025-06-05,0.8055459517025738
2025-06-06,1.6110919034051476
2025-06-07,0.8055459517025738
2025-06-08,0.8055459517025738
2025-06-09,1.6110919034051476
2025-06-10,0.8055459517025738
2025-06-11,0.8055459517025738
2025-06-12,0.8055459517025738
2025-06-13,0.8055459517025738
2025-06-14,0.8055459517025738
2025-06-15,0.8055459517025738
2025-06-16,0.8055459517025738
2025-06-17,0.8055459517025738
2025-06-18,0.8055459517025738
2025-06-19,0.8055459517025738
2025-06-20,0.8055459517025738
2025-06-21,0.8055459517025738
2025-06-22,0.8055459517025738
2025-06-23,0.8055459517025738
2025-06-24,0.8055459517025738
2025-06-25,0.8055459517025738
2025-06-26,0.8055459517025738
2025-06-27,0.8055459517025738
2025-06-28,0.8055459517025738
2025-06-29,0.8055459517025738
2025-06-30,0.8055459517025738
2025-07-01,0.8055459517025738
2025-07-02,0.8055459517025738
2025-07-03,0.8055459517025738
2025-07-04,0.8055459517025738
2025-07-05,0.8055459517025738
2025-07-06,0.8055459517025738
2025-07-07,0.8055459517025738
2025-07-08,0.8055459517025738
2025-07-09,0.8055459517025738
2025-07-10,0.8055459517025738
2025-07-11,0.8055459517025738
2025-07-12,0.8055459517025738
2025-07-13,0.8055459517025738
2025-07-14,0.8055459517025738
2025-07-15,0.8055459517025738
2025-07-16,0.8055459517025738
2025-07-17,0.8055459517025738
2025-07-18,0.8055459517025738
2025-07-19,0.8055459517025738
2025-07-20,0.8055459517025738
2025-07-21,0.8055459517025738
2025-07-22,1.6110919034051476
2025-07-23,1.6110919034051476
2025-07-24,2.4166378551077212
2025-07-25,1.6110919034051476
2025-07-26,1.6110919034051476
2025-07-27,1.6110919034051476
2025-07-28,1.6110919034051476
2025-07-29,1.6110919034051476
2025-07-30,1.6110919034051476
2025-07-31,1.6110919034051476
2025-08-01,1.6110919034051476
2025-08-02,2.4166378551077212
2025-08-03,2.4166378551077212
2025-08-04,1.6110919034051476
2025-08-05,1.6110919034051476
2025-08-06,1.6110919034051476
2025-08-07,1.6110919034051476
2025-08-08,2.4166378551077212
2025-08-09,4.027729758512869
2025-08-10,8.055459517025739
2025-08-11,1.6110919034051476
2025-08-12,1.6110919034051476
2025-08-13,1.6110919034051476
2025-08-14,1.6110919034051476
2025-08-15,1.6110919034051476
2025-08-16,6.4443676136205905
2025-08-17,2.4166378551077212
2025-08-18,2.4166378551077212
2025-08-19,1.6110919034051476
2025-08-20,1.6110919034051476
2025-08-21,1.6110919034051476
2025-08-22,2.4166378551077212
2025-08-23,7.2499135653231646
2025-08-24,3.2221838068102953
2025-08-25,2.4166378551077212
2025-08-26,3.2221838068102953
2025-08-27,2.4166378551077212
2025-08-28,9.666551420430885
2025-08-29,8.055459517025739
2025-08-30,4.8332757102154424
2025-08-31,4.027729758512869
2025-09-01,3.2221838068102953
2025-09-02,3.2221838068102953
2025-09-03,3.2221838068102953
2025-09-04,3.2221838068102953
2025-09-05,3.2221838068102953
2025-09-06,4.027729758512869
2025-09-07,33.8329299715081
2025-09-08,9.666551420430885
2025-09-09,4.8332757102154424
2025-09-10,4.027729758512869
2025-09-11,14.499827130646329
2025-09-12,54.77712471577502
2025-09-13,4.8332757102154424
2025-09-14,5.6388216619180165
2025-09-15,4.027729758512869
2025-09-16,3.2221838068102953
2025-09-17,2.4166378551077212
2025-09-18,2.4166378551077212
2025-09-19,3.2221838068102953
2025-09-20,3.2221838068102953
2025-09-21,35.44402187491325
2025-09-22,5.6388216619180165
2025-09-23,3.2221838068102953
2025-09-24,2.4166378551077212
2025-09-25,2.4166378551077212
2025-09-26,2.4166378551077212
2025-09-27,3.2221838068102953
2025-09-28,15.305373082348902
2025-09-29,62.832584232800755
2025-09-30,3.2221838068102953
2025-10-01,2.4166378551077212
2025-10-02,2.4166378551077212
2025-10-03,2.4166378551077212
2025-10-04,2.4166378551077212
2025-10-05,7.2499135653231646
2025-10-06,3.2221838068102953
2025-10-07,2.4166378551077212
2025-10-08,2.4166378551077212
2025-10-09,2.4166378551077212
2025-10-10,2.4166378551077212
2025-10-11,2.4166378551077212
2025-10-12,33.8329299715081
2025-10-13,8.055459517025739
2025-10-14,3.2221838068102953
2025-10-15,2.4166378551077212
2025-10-16,2.4166378551077212
2025-10-17,2.4166378551077212
2025-10-18,3.2221838068102953
2025-10-19,35.44402187491325
2025-10-20,8.055459517025739
2025-10-21,3.2221838068102953
2025-10-22,2.4166378551077212
2025-10-23,2.4166378551077212
2025-10-24,2.4166378551077212
2025-10-25,2.4166378551077212
2025-10-26,12.888735227241181
2025-10-27,41.08284353683126
2025-10-28,3.2221838068102953
2025-10-29,2.4166378551077212
2025-10-30,2.4166378551077212
2025-10-31,2.4166378551077212
2025-11-01,3.2221838068102953
2025-11-02,34.63847592321068
2025-11-03,6.4443676136205905
2025-11-04,4.027729758512869
2025-11-05,2.4166378551077212
2025-11-06,2.4166378551077212
2025-11-07,2.4166378551077212
2025-11-08,2.4166378551077212
2025-11-09,7.2499135653231646
2025-11-10,10.47209737213346
2025-11-11,57.999308522585316
2025-11-12,3.2221838068102953
2025-11-13,2.4166378551077212
2025-11-14,2.4166378551077212
2025-11-15,3.2221838068102953
2025-11-16,34.63847592321068
2025-11-17,6.4443676136205905
2025-11-18,2.4166378551077212
2025-11-19,2.4166378551077212
2025-11-20,2.4166378551077212
2025-11-21,2.4166378551077212
2025-11-22,3.2221838068102953
2025-11-23,27.38856235788751
2025-11-24,5.6388216619180165
2025-11-25,3.2221838068102953
2025-11-26,3.2221838068102953
2025-11-27,52.3604868606673
2025-11-28,9.666551420430885
2025-11-29,4.027729758512869
2025-11-30,4.027729758512869
2025-12-01,4.027729758512869
2025-12-02,3.2221838068102953
2025-12-03,3.2221838068102953
2025-12-04,3.2221838068102953
2025-12-05,4.027729758512869
2025-12-06,4.027729758512869
2025-12-07,38.66620568172354
2025-12-08,24.97192450277979
2025-12-09,4.027729758512869
2025-12-10,3.2221838068102953
2025-12-11,2.98346081181755
2025-12-12,2.98346081181755
2025-12-13,4.072418241875038
2025-12-14,31.893161480794102
2025-12-15,24.43450945125023
2025-12-16,4.072418241875038
2025-12-17,2.98346081181755
2025-12-18,2.98346081181755
2025-12-19,4.072418241875038
2025-12-20,12.217254725625114
2025-12-21,56.32767093204433
2025-12-22,7.055879053692587
2025-12-23,4.072418241875038
2025-12-24,2.98346081181755
2025-12-25,5.564148647783813
2025-12-26,8.144836483750076
2025-12-27,13.708985131533888
2025-12-28,80.76218038329455
2025-12-29,5.564148647783813
2025-12-30,2.98346081181755
2025-12-31,2.98346081181755
2026-01-01,2.98346081181755
2026-01-02,2.5806878359662626
2026-01-03,3.669645266023751
2026-01-04,31.08761552909153
2026-01-05,9.63656688965885
2026-01-06,4.072418241875038
2026-01-07,4.072418241875038
2026-01-08,4.072418241875038
2026-01-09,5.564148647783813
2026-01-10,20.585533626186034
2026-01-11,137.2368908412402
2026-01-12,8.234213450474414
2026-01-13,4.117106725237207
2026-01-14,2.7447378168248044
2026-01-15,2.7447378168248044
2026-01-16,2.7447378168248044
2026-01-17,2.7447378168248044
2026-01-18,2.7447378168248044
2026-01-19,2.7447378168248044
2026-01-20,2.7447378168248044
2026-01-21,1.3723689084124022
2026-01-22,1.3723689084124022
2026-01-23,1.3723689084124022
2026-01-24,1.3723689084124022
2026-01-25,1.3723689084124022
2026-01-26,1.3723689084124022
2026-01-27,1.3723689084124022
2026-01-28,1.3723689084124022
2026-01-29,1.3723689084124022
2026-01-30,1.3723689084124022
2026-01-31,1.3723689084124022
2026-02-01,1.3723689084124022
2026-02-02,1.3723689084124022
2026-02-03,1.3723689084124022
2026-02-04,1.3723689084124022
2026-02-05,1.3723689084124022
2026-02-06,1.3723689084124022
2026-02-07,1.3723689084124022
2026-02-08,1.3723689084124022
2026-02-09,1.3723689084124022
2026-02-10,1.3723689084124022
2026-02-11,1.3723689084124022
2026-02-12,1.3723689084124022
2026-02-13,1.3723689084124022
2026-02-14,1.3723689084124022
2026-02-15,1.3723689084124022
2026-02-16,1.3723689084124022
2026-02-17,1.3723689084124022
2026-02-18,1.3723689084124022
2026-02-19,1.3723689084124022
2026-02-20,1.3723689084124022
2026-02-21,1.3723689084124022
2026-02-22,1.3723689084124022
2026-02-23,1.3723689084124022
2026-02-24,1.3723689084124022
2026-02-25,1.3723689084124022
2026-02-26,1.3723689084124022
2026-02-27,1.3723689084124022
2026-02-28,1.3723689084124022
2026-03-01,1.3723689084124022
2026-03-02,1.3723689084124022
2026-03-03,1.3723689084124022
2026-03-04,1.3723689084124022
2026-03-05,1.3723689084124022
2026-03-06,1.3723689084124022
2026-03-07,1.3723689084124022
2026-03-08,1.3723689084124022
2026-03-09,2.7447378168248044
2026-03-10,2.7447378168248044
2026-03-11,2.7447378168248044
2026-03-12,1.3723689084124022
2026-03-13,1.3723689084124022
2026-03-14,1.3723689084124022
2026-03-15,1.3723689084124022
2026-03-16,1.3723689084124022
2026-03-17,1.3723689084124022
2026-03-18,1.3723689084124022
2026-03-19,1.3723689084124022
2026-03-20,1.3723689084124022
2026-03-21,1.3723689084124022
2026-03-22,1.3723689084124022
2026-03-23,1.3723689084124022
2026-03-24,1.3723689084124022
2026-03-25,1.3723689084124022
2026-03-26,1.3723689084124022
2026-03-27,1.3723689084124022
2026-03-28,1.3723689084124022
2026-03-29,1.3723689084124022
2026-03-30,1.3723689084124022
2026-03-31,1.3723689084124022
2026-04-01,1.3723689084124022
2026-04-02,1.3723689084124022
2026-04-03,1.3723689084124022
2026-04-04,1.3723689084124022
2026-04-05,1.3723689084124022
2026-04-06,1.3723689084124022
2026-04-07,1.3723689084124022
2026-04-08,1.3723689084124022
2026-04-09,1.3723689084124022
2026-04-10,1.3723689084124022
2026-04-11,1.3723689084124022
2026-04-12,1.3723689084124022
2026-04-13,1.3723689084124022
2026-04-14,1.3723689084124022
2026-04-15,1.3723689084124022
2026-04-16,1.3723689084124022
2026-04-17,1.3723689084124022
2026-04-18,1.3723689084124022
2026-04-19,1.3723689084124022
2026-04-20,1.3723689084124022
2026-04-21,1.3723689084124022
2026-04-22,1.3723689084124022
2026-04-23,1.3723689084124022
2026-04-24,2.7447378168248044
2026-04-25,5.489475633649609
2026-04-26,2.7447378168248044
2026-04-27,1.3723689084124022
2026-04-28,1.3723689084124022
2026-04-29,1.3723689084124022
2026-04-30,1.3723689084124022
2026-05-01,1.3723689084124022
2026-05-02,1.3723689084124022
2026-05-03,1.3723689084124022
2026-05-04,1.3723689084124022
2026-05-05,1.3723689084124022
2026-05-06,1.3723689084124022
2026-05-07,1.3723689084124022
2026-05-08,1.3723689084124022
2026-05-09,1.3723689084124022
2026-05-10,1.3723689084124022
2026-05-11,1.3723689084124022
2026-05-12,1.3723689084124022
2026-05-13,1.3723689084124022
2026-05-14,2.7447378168248044
2026-05-15,2.7447378168248044
2026-05-16,1.3723689084124022
2026-05-17,1.3723689084124022
2026-05-18,1.3723689084124022
2026-05-19,1.3723689084124022
2026-05-20,1.3723689084124022
2026-05-21,1.3723689084124022
2026-05-22,1.3723689084124022
2026-05-23,1.3723689084124022
2026-05-24,1.3723689084124022
2026-05-25,1.3723689084124022
2026-05-26,1.3723689084124022
2026-05-27,1.3723689084124022
2026-05-28,1.3723689084124022
2026-05-29,1.3723689084124022
2026-05-30,1.3723689084124022
2026-05-31,1.3723689084124022
