Time,kevin samuels
2025-06-24,57.0
2025-06-25,52.0
2025-06-26,40.0
2025-06-27,21.0
2025-06-28,24.0
2025-06-29,37.0
2025-06-30,33.0
2025-07-01,23.0
2025-07-02,27.0
2025-07-03,33.0
2025-07-04,32.0
2025-07-05,45.0
2025-07-06,29.0
2025-07-07,28.0
2025-07-08,36.0
2025-07-09,32.0
2025-07-10,28.0
2025-07-11,37.0
2025-07-12,21.0
2025-07-13,0.0
2025-07-14,43.0
2025-07-15,34.0
2025-07-16,19.0
2025-07-17,27.0
2025-07-18,55.0
2025-07-19,34.0
2025-07-20,32.0
2025-07-21,0.0
2025-07-22,26.0
2025-07-23,20.0
2025-07-24,57.0
2025-07-25,56.0
2025-07-26,37.0
2025-07-27,43.0
2025-07-28,26.0
2025-07-29,24.0
2025-07-30,27.0
2025-07-31,24.0
2025-08-01,23.0
2025-08-02,29.0
2025-08-03,36.0
2025-08-04,20.0
2025-08-05,45.0
2025-08-06,39.0
2025-08-07,22.0
2025-08-08,40.0
2025-08-09,46.0
2025-08-10,28.0
2025-08-11,35.0
2025-08-12,49.0
2025-08-13,47.0
2025-08-14,45.0
2025-08-15,21.0
2025-08-16,44.0
2025-08-17,48.0
2025-08-18,34.0
2025-08-19,36.0
2025-08-20,34.0
2025-08-21,34.0
2025-08-22,42.0
2025-08-23,36.0
2025-08-24,53.0
2025-08-25,31.0
2025-08-26,31.0
2025-08-27,46.0
2025-08-28,32.0
2025-08-29,36.0
2025-08-30,23.0
2025-08-31,25.0
2025-09-01,52.0
2025-09-02,20.0
2025-09-03,47.0
2025-09-04,42.0
2025-09-05,35.0
2025-09-06,67.0
2025-09-07,80.0
2025-09-08,51.0
2025-09-09,41.0
2025-09-10,67.0
2025-09-11,100.0
2025-09-12,44.0
2025-09-13,55.0
2025-09-14,34.0
2025-09-15,50.0
2025-09-16,59.0
2025-09-17,25.0
2025-09-18,31.0
2025-09-19,41.0
2025-09-20,34.0
2025-09-21,27.0
2025-09-22,45.0
2025-09-23,33.0
2025-09-24,27.0
2025-09-25,21.0
2025-09-26,31.0
2025-09-27,52.0
2025-09-28,22.0
2025-09-29,26.0
2025-09-30,23.0
2025-10-01,22.0
2025-10-02,26.0
2025-10-03,24.0
2025-10-04,25.0
2025-10-05,33.0
2025-10-06,32.0
2025-10-07,29.0
2025-10-08,44.0
2025-10-09,30.0
2025-10-10,29.0
2025-10-11,27.0
2025-10-12,41.0
2025-10-13,38.0
2025-10-14,46.0
2025-10-15,30.0
2025-10-16,40.0
2025-10-17,48.0
2025-10-18,27.0
2025-10-19,0.0
2025-10-20,20.0
2025-10-21,35.0
2025-10-22,49.0
2025-10-23,47.0
2025-10-24,22.0
2025-10-25,30.0
2025-10-26,30.0
2025-10-27,27.0
2025-10-28,25.0
2025-10-29,19.0
2025-10-30,21.0
2025-10-31,30.0
2025-11-01,27.0
2025-11-02,27.0
2025-11-03,19.0
2025-11-04,38.0
2025-11-05,26.0
2025-11-06,17.0
2025-11-07,0.0
2025-11-08,0.0
2025-11-09,29.0
2025-11-10,26.0
2025-11-11,31.0
2025-11-12,28.0
2025-11-13,27.0
2025-11-14,34.0
2025-11-15,31.0
2025-11-16,29.0
2025-11-17,23.0
2025-11-18,28.0
2025-11-19,23.0
2025-11-20,26.0
2025-11-21,20.0
2025-11-22,32.0
2025-11-23,36.0
2025-11-24,21.0
2025-11-25,38.0
2025-11-26,37.0
2025-11-27,0.0
2025-11-28,43.0
2025-11-29,32.0
2025-11-30,29.0
2025-12-01,39.0
2025-12-02,28.0
2025-12-03,50.0
2025-12-04,30.0
2025-12-05,24.0
2025-12-06,39.0
2025-12-07,33.0
2025-12-08,27.0
2025-12-09,25.0
2025-12-10,31.0
2025-12-11,50.0
2025-12-12,27.0
2025-12-13,71.5
2025-12-14,0.0
2025-12-15,48.0
2025-12-16,35.5
2025-12-17,44.5
2025-12-18,55.5
2025-12-19,28.5
2025-12-20,42.0
2025-12-21,63.0
2025-12-22,45.5
2025-12-23,38.0
2025-12-24,0.0
2025-12-25,0.0
2025-12-26,43.5
2025-12-27,43.0
2025-12-28,36.5
2025-12-29,37.0
2025-12-30,43.5
2025-12-31,35.0
2026-01-01,57.0
2026-01-02,41.5
2026-01-03,58.5
2026-01-04,64.5
2026-01-05,48.5
2026-01-06,40.5
2026-01-07,45.0
2026-01-08,49.0
2026-01-09,50.5
2026-01-10,70.0
2026-01-11,53.0
2026-01-12,77.0
2026-01-13,65.0
2026-01-14,44.0
2026-01-15,63.0
2026-01-16,90.0
2026-01-17,70.0
2026-01-18,74.0
2026-01-19,57.0
2026-01-20,63.0
2026-01-21,93.0
2026-01-22,75.0
2026-01-23,38.0
2026-01-24,42.0
2026-01-25,0.0
2026-01-26,53.0
2026-01-27,50.0
2026-01-28,55.0
2026-01-29,62.0
2026-01-30,71.0
2026-01-31,44.0
2026-02-01,75.0
2026-02-02,45.0
2026-02-03,77.0
2026-02-04,84.0
2026-02-05,61.0
2026-02-06,51.0
2026-02-07,61.0
2026-02-08,43.0
2026-02-09,64.0
2026-02-10,64.0
2026-02-11,80.0
2026-02-12,82.0
2026-02-13,56.0
2026-02-14,53.0
2026-02-15,85.0
2026-02-16,40.0
2026-02-17,53.0
2026-02-18,0.0
2026-02-19,83.0
2026-02-20,71.0
2026-02-21,62.0
2026-02-22,81.0
2026-02-23,58.0
2026-02-24,74.0
2026-02-25,58.0
2026-02-26,61.0
2026-02-27,61.0
2026-02-28,50.0
2026-03-01,0.0
2026-03-02,51.0
2026-03-03,56.0
2026-03-04,64.0
2026-03-05,65.0
2026-03-06,81.0
2026-03-07,0.0
2026-03-08,50.0
2026-03-09,64.0
2026-03-10,43.0
2026-03-11,43.0
2026-03-12,65.0
2026-03-13,41.0
2026-03-14,0.0
2026-03-15,52.0
2026-03-16,53.0
2026-03-17,89.0
2026-03-18,49.0
2026-03-19,61.0
2026-03-20,72.0
2026-03-21,0.0
2026-03-22,64.0
2026-03-23,52.0
2026-03-24,47.0
2026-03-25,59.0
2026-03-26,63.0
2026-03-27,66.0
2026-03-28,0.0
2026-03-29,0.0
2026-03-30,0.0
2026-03-31,0.0
2026-04-01,0.0
2026-04-02,78.0
2026-04-03,62.0
2026-04-04,67.0
2026-04-05,0.0
2026-04-06,38.0
2026-04-07,68.0
2026-04-08,51.0
2026-04-09,47.0
2026-04-10,59.0
2026-04-11,0.0
2026-04-12,73.0
2026-04-13,40.0
2026-04-14,42.0
2026-04-15,63.0
2026-04-16,68.0
2026-04-17,58.0
2026-04-18,50.0
2026-04-19,0.0
2026-04-20,54.0
2026-04-21,0.0
2026-04-22,85.0
2026-04-23,55.0
2026-04-24,49.0
2026-04-25,0.0
2026-04-26,81.0
2026-04-27,56.0
2026-04-28,69.0
2026-04-29,61.0
2026-04-30,42.0
2026-05-01,88.0
2026-05-02,0.0
2026-05-03,62.0
2026-05-04,69.0
2026-05-05,81.0
2026-05-06,57.0
2026-05-07,59.0
2026-05-08,57.0
2026-05-09,66.0
2026-05-10,50.0
2026-05-11,0.0
2026-05-12,58.0
2026-05-13,66.0
2026-05-14,40.0
2026-05-15,38.0
2026-05-16,59.0
2026-05-17,71.0
2026-05-18,49.0
2026-05-19,58.0
2026-05-20,63.0
2026-05-21,47.0
2026-05-22,47.0
2026-05-23,0.0
2026-05-24,0.0
2026-05-25,0.0
2026-05-26,87.0
2026-05-27,73.0
2026-05-28,0.0
2026-05-29,54.0
2026-05-30,0.0
2026-05-31,58.0
