Time,iready
2024-09-20,79.73724611643061
2024-09-21,10.222723861080848
2024-09-22,10.222723861080848
2024-09-23,85.87088043307911
2024-09-24,89.95996997751145
2024-09-25,83.82633566086294
2024-09-26,80.7595185025387
2024-09-27,61.33634316648508
2024-09-28,10.222723861080848
2024-09-29,10.222723861080848
2024-09-30,70.53679464145785
2024-10-01,74.62588418589019
2024-10-02,69.51452225534976
2024-10-03,60.314070780376994
2024-10-04,58.269526008160824
2024-10-05,8.178179088864677
2024-10-06,10.222723861080848
2024-10-07,64.40316032480933
2024-10-08,63.38088793870125
2024-10-09,60.314070780376994
2024-10-10,61.33634316648508
2024-10-11,57.24725362205274
2024-10-12,7.155906702756592
2024-10-13,7.155906702756592
2024-10-14,37.824078285999136
2024-10-15,67.46997748313359
2024-10-16,65.42543271091742
2024-10-17,63.38088793870125
2024-10-18,60.314070780376994
2024-10-19,7.155906702756592
2024-10-20,10.222723861080848
2024-10-21,66.4477050970255
2024-10-22,65.42543271091742
2024-10-23,67.46997748313359
2024-10-24,71.55906702756593
2024-10-25,60.314070780376994
2024-10-26,8.178179088864677
2024-10-27,11.244996247188931
2024-10-28,62.358615552593164
2024-10-29,63.38088793870125
2024-10-30,65.42543271091742
2024-10-31,47.024529760971895
2024-11-01,51.113619305404235
2024-11-02,8.178179088864677
2024-11-03,9.200451474972763
2024-11-04,63.38088793870125
2024-11-05,43.95771260264764
2024-11-06,53.158164077620405
2024-11-07,63.38088793870125
2024-11-08,59.29179839426891
2024-11-09,7.155906702756592
2024-11-10,8.178179088864677
2024-11-11,33.734988741566795
2024-11-12,63.38088793870125
2024-11-13,64.40316032480933
2024-11-14,66.4477050970255
2024-11-15,65.42543271091742
2024-11-16,8.178179088864677
2024-11-17,8.178179088864677
2024-11-18,66.4477050970255
2024-11-19,66.4477050970255
2024-11-20,66.4477050970255
2024-11-21,65.42543271091742
2024-11-22,59.29179839426891
2024-11-23,8.178179088864677
2024-11-24,7.155906702756592
2024-11-25,34.75726112767488
2024-11-26,30.66817158324254
2024-11-27,11.244996247188931
2024-11-28,3.066817158324254
2024-11-29,4.089089544432339
2024-11-30,5.111361930540424
2024-12-01,8.178179088864677
2024-12-02,63.38088793870125
2024-12-03,80.7595185025387
2024-12-04,81.78179088864678
2024-12-05,75.64815657199827
2024-12-06,74.62588418589019
2024-12-07,10.222723861080848
2024-12-08,10.222723861080848
2024-12-09,81.78179088864678
2024-12-10,84.84860804697102
2024-12-11,81.78179088864678
2024-12-12,84.84860804697102
2024-12-13,70.53679464145785
2024-12-14,8.178179088864677
2024-12-15,8.178179088864677
2024-12-16,73.6036117997821
2024-12-17,69.51452225534976
2024-12-18,63.38088793870125
2024-12-19,51.113619305404235
2024-12-20,23.512264880485947
2024-12-21,4.089089544432339
2024-12-22,4.089089544432339
2024-12-23,4.089089544432339
2024-12-24,2.0445447722161694
2024-12-25,3.066817158324254
2024-12-26,4.089089544432339
2024-12-27,4.089089544432339
2024-12-28,3.066817158324254
2024-12-29,3.066817158324254
2024-12-30,4.089089544432339
2024-12-31,4.089089544432339
2025-01-01,4.089089544432339
2025-01-02,18.400902949945525
2025-01-03,17.37863056383744
2025-01-04,4.089089544432339
2025-01-05,6.133634316648508
2025-01-06,47.024529760971895
2025-01-07,68.49224986924168
2025-01-08,75.64815657199827
2025-01-09,84.84860804697102
2025-01-10,65.42543271091742
2025-01-11,10.222723861080848
2025-01-12,10.222723861080848
2025-01-13,85.87088043307911
2025-01-14,99.16042145248421
2025-01-15,102.22723861080847
2025-01-16,93.0267871358357
2025-01-17,75.64815657199827
2025-01-18,10.222723861080848
2025-01-19,8.178179088864677
2025-01-20,11.244996247188931
2025-01-21,62.358615552593164
2025-01-22,72.58133941367402
2025-01-23,79.73724611643061
2025-01-24,72.58133941367402
2025-01-25,11.244996247188931
2025-01-26,11.244996247188931
2025-01-27,74.62588418589019
2025-01-28,81.78179088864678
2025-01-29,69.51452225534976
2025-01-30,76.67042895810636
2025-01-31,65.42543271091742
2025-02-01,9.200451474972763
2025-02-02,9.200451474972763
2025-02-03,69.51452225534976
2025-02-04,74.62588418589019
2025-02-05,67.46997748313359
2025-02-06,62.358615552593164
2025-02-07,61.33634316648508
2025-02-08,8.178179088864677
2025-02-09,8.178179088864677
2025-02-10,60.314070780376994
2025-02-11,60.314070780376994
2025-02-12,58.269526008160824
2025-02-13,56.22498123594466
2025-02-14,43.95771260264764
2025-02-15,7.155906702756592
2025-02-16,7.155906702756592
2025-02-17,17.37863056383744
2025-02-18,49.069074533188065
2025-02-19,47.024529760971895
2025-02-20,46.00225737486381
2025-02-21,47.024529760971895
2025-02-22,8.178179088864677
2025-02-23,9.200451474972763
2025-02-24,60.314070780376994
2025-02-25,62.358615552593164
2025-02-26,64.40316032480933
2025-02-27,61.33634316648508
2025-02-28,56.22498123594466
2025-03-01,8.178179088864677
2025-03-02,10.222723861080848
2025-03-03,58.269526008160824
2025-03-04,58.269526008160824
2025-03-05,56.22498123594466
2025-03-06,67.46997748313359
2025-03-07,53.158164077620405
2025-03-08,8.178179088864677
2025-03-09,8.178179088864677
2025-03-10,56.22498123594466
2025-03-11,59.29179839426891
2025-03-12,60.314070780376994
2025-03-13,60.314070780376994
2025-03-14,49.069074533188065
2025-03-15,8.178179088864677
2025-03-16,8.178179088864677
2025-03-17,47.024529760971895
2025-03-18,59.29179839426891
2025-03-19,60.314070780376994
2025-03-20,57.24725362205274
2025-03-21,47.024529760971895
2025-03-22,6.133634316648508
2025-03-23,8.178179088864677
2025-03-24,55.202708849836576
2025-03-25,51.113619305404235
2025-03-26,52.13589169151232
2025-03-27,51.113619305404235
2025-03-28,47.024529760971895
2025-03-29,7.155906702756592
2025-03-30,7.155906702756592
2025-03-31,42.935440216539554
2025-04-01,59.29179839426891
2025-04-02,52.13589169151232
2025-04-03,56.22498123594466
2025-04-04,53.158164077620405
2025-04-05,6.133634316648508
2025-04-06,9.200451474972763
2025-04-07,57.24725362205274
2025-04-08,52.13589169151232
2025-04-09,54.18043646372849
2025-04-10,55.202708849836576
2025-04-11,44.979984988755724
2025-04-12,7.155906702756592
2025-04-13,7.155906702756592
2025-04-14,43.95771260264764
2025-04-15,45.958525034217715
2025-04-16,40.292757346068655
2025-04-17,39.85959892443119
2025-04-18,17.352483714668082
2025-04-19,5.154631495095021
2025-04-20,6.0989261097865315
2025-04-21,39.85959892443119
2025-04-22,47.847114263600744
2025-04-23,47.847114263600744
2025-04-24,44.0699358048347
2025-04-25,40.292757346068655
2025-04-26,6.0989261097865315
2025-04-27,7.987515339169553
2025-04-28,61.42241951950278
2025-04-29,64.68846178521478
2025-04-30,63.311008748885804
2025-05-01,67.52134562928931
2025-05-02,49.73570349298376
2025-05-03,7.043220724478042
2025-05-04,8.42067376080702
2025-05-05,63.74416717052327
2025-05-06,73.62027173907585
2025-05-07,71.29852408805536
2025-05-08,71.29852408805536
2025-05-09,59.53383029011976
2025-05-10,8.42067376080702
2025-05-11,8.42067376080702
2025-05-12,73.62027173907585
2025-05-13,77.83060861947936
2025-05-14,74.56456635376736
2025-05-15,70.17166430526984
2025-05-16,52.84532743977112
2025-05-17,7.796851589474428
2025-05-18,7.796851589474428
2025-05-19,64.97376324562023
2025-05-20,65.84008008889516
2025-05-21,62.37481271579542
2025-05-22,60.64217902924555
2025-05-23,43.31584216374682
2025-05-24,6.064217902924555
2025-05-25,5.1979010596496185
2025-05-26,6.064217902924555
2025-05-27,48.51374322339644
2025-05-28,52.84532743977112
2025-05-29,51.97901059649618
2025-05-30,40.71689163392201
2025-05-31,6.930534746199491
2025-06-01,5.1979010596496185
2025-06-02,37.25162426082227
2025-06-03,37.25162426082227
2025-06-04,31.18740635789771
2025-06-05,22.52423792514835
2025-06-06,19.0589705520486
2025-06-07,4.331584216374682
2025-06-08,4.331584216374682
2025-06-09,24.25687161169822
2025-06-10,21.65792108187341
2025-06-11,19.0589705520486
2025-06-12,17.326336865498728
2025-06-13,12.994752649124045
2025-06-14,3.4652673730997456
2025-06-15,3.4652673730997456
2025-06-16,12.994752649124045
2025-06-17,11.262118962574174
2025-06-18,10.395802119299237
2025-06-19,4.331584216374682
2025-06-20,5.1979010596496185
2025-06-21,3.4652673730997456
2025-06-22,2.5989505298248092
2025-06-23,6.930534746199491
2025-06-24,6.064217902924555
2025-06-25,5.1979010596496185
2025-06-26,5.1979010596496185
2025-06-27,4.331584216374682
2025-06-28,1.7326336865498728
2025-06-29,2.5989505298248092
2025-06-30,3.4652673730997456
2025-07-01,4.331584216374682
2025-07-02,4.331584216374682
2025-07-03,3.4652673730997456
2025-07-04,1.7326336865498728
2025-07-05,1.7326336865498728
2025-07-06,1.7326336865498728
2025-07-07,5.1979010596496185
2025-07-08,4.331584216374682
2025-07-09,5.1979010596496185
2025-07-10,5.1979010596496185
2025-07-11,3.4652673730997456
2025-07-12,1.7326336865498728
2025-07-13,1.7326336865498728
2025-07-14,4.331584216374682
2025-07-15,5.1979010596496185
2025-07-16,4.331584216374682
2025-07-17,4.331584216374682
2025-07-18,3.4652673730997456
2025-07-19,1.7326336865498728
2025-07-20,1.7326336865498728
2025-07-21,4.331584216374682
2025-07-22,4.331584216374682
2025-07-23,5.1979010596496185
2025-07-24,5.1979010596496185
2025-07-25,3.4652673730997456
2025-07-26,1.7326336865498728
2025-07-27,2.5989505298248092
2025-07-28,5.1979010596496185
2025-07-29,6.064217902924555
2025-07-30,6.930534746199491
2025-07-31,6.064217902924555
2025-08-01,6.064217902924555
2025-08-02,3.4652673730997456
2025-08-03,2.5989505298248092
2025-08-04,8.663168432749364
2025-08-05,10.395802119299237
2025-08-06,12.994752649124045
2025-08-07,14.72738633567392
2025-08-08,15.593703178948855
2025-08-09,2.5989505298248092
2025-08-10,5.1979010596496185
2025-08-11,19.925287395323537
2025-08-12,25.98950529824809
2025-08-13,31.18740635789771
2025-08-14,35.518990574272394
2025-08-15,30.321089514622773
2025-08-16,6.930534746199491
2025-08-17,6.064217902924555
2025-08-18,44.18215900702176
2025-08-19,58.04322849942074
2025-08-20,63.24112955907036
2025-08-21,64.10744640234529
2025-08-22,53.711644283046056
2025-08-23,10.395802119299237
2025-08-24,9.5294852760243
2025-08-25,60.64217902924555
2025-08-26,77.96851589474427
2025-08-27,78.83483273801922
2025-08-28,74.50324852164454
2025-08-29,57.176911656145805
2025-08-30,7.796851589474428
2025-08-31,6.064217902924555
2025-09-01,10.395802119299237
2025-09-02,63.24112955907036
2025-09-03,81.43378326784402
2025-09-04,81.43378326784402
2025-09-05,67.57271377544504
2025-09-06,12.12843580584911
2025-09-07,10.395802119299237
2025-09-08,65.84008008889516
2025-09-09,72.77061483509466
2025-09-10,72.77061483509466
2025-09-11,74.50324852164454
2025-09-12,64.10744640234529
2025-09-13,10.395802119299237
2025-09-14,9.5294852760243
2025-09-15,70.17166430526984
2025-09-16,75.36956536491947
2025-09-17,74.50324852164454
2025-09-18,73.63693167836959
2025-09-19,65.84008008889516
2025-09-20,9.5294852760243
2025-09-21,10.395802119299237
2025-09-22,62.37481271579542
2025-09-23,57.176911656145805
2025-09-24,58.04322849942074
2025-09-25,68.43903061871998
2025-09-26,55.44427796959593
2025-09-27,7.796851589474428
2025-09-28,9.5294852760243
2025-09-29,59.77586218597061
2025-09-30,60.64217902924555
2025-10-01,59.77586218597061
2025-10-02,49.380060066671376
2025-10-03,45.0484758502967
2025-10-04,8.663168432749364
2025-10-05,10.395802119299237
2025-10-06,47.6474263801215
2025-10-07,46.781109536846564
2025-10-08,47.6474263801215
2025-10-09,49.380060066671376
2025-10-10,38.984257947372136
2025-10-11,6.930534746199491
2025-10-12,6.930534746199491
2025-10-13,32.92004004444758
2025-10-14,48.51374322339644
2025-10-15,86.63168432749364
2025-10-16,51.97901059649618
2025-10-17,45.91479269357163
2025-10-18,6.930534746199491
2025-10-19,9.5294852760243
2025-10-20,66.70639693217011
2025-10-21,53.711644283046056
2025-10-22,51.97901059649618
2025-10-23,55.44427796959593
2025-10-24,45.91479269357163
2025-10-25,6.930534746199491
2025-10-26,8.663168432749364
2025-10-27,46.781109536846564
2025-10-28,50.246376909946314
2025-10-29,50.246376909946314
2025-10-30,47.6474263801215
2025-10-31,30.321089514622773
2025-11-01,6.064217902924555
2025-11-02,7.796851589474428
2025-11-03,48.51374322339644
2025-11-04,45.0484758502967
2025-11-05,51.11269375322125
2025-11-06,49.380060066671376
2025-11-07,44.18215900702176
2025-11-08,6.930534746199491
2025-11-09,7.796851589474428
2025-11-10,45.91479269357163
2025-11-11,28.588455828072902
2025-11-12,55.44427796959593
2025-11-13,55.44427796959593
2025-11-14,49.380060066671376
2025-11-15,6.930534746199491
2025-11-16,7.796851589474428
2025-11-17,51.97901059649618
2025-11-18,46.781109536846564
2025-11-19,45.91479269357163
2025-11-20,45.0484758502967
2025-11-21,35.518990574272394
2025-11-22,6.064217902924555
2025-11-23,6.064217902924555
2025-11-24,24.25687161169822
2025-11-25,21.65792108187341
2025-11-26,9.5294852760243
2025-11-27,3.4652673730997456
2025-11-28,2.5989505298248092
2025-11-29,3.4652673730997456
2025-11-30,6.064217902924555
2025-12-01,45.0484758502967
2025-12-02,48.51374322339644
2025-12-03,59.77586218597061
2025-12-04,63.24112955907036
2025-12-05,48.51374322339644
2025-12-06,9.5294852760243
2025-12-07,7.796851589474428
2025-12-08,49.380060066671376
2025-12-09,58.90954534269568
2025-12-10,57.176911656145805
2025-12-11,59.88151058149195
2025-12-12,48.54543774205284
2025-12-13,6.634719238739757
2025-12-14,7.26860961186776
2025-12-15,44.91113293611896
2025-12-16,43.41092571971602
2025-12-17,43.41092571971602
2025-12-18,35.07526731308279
2025-12-19,21.171938462475275
2025-12-20,5.134512022336819
2025-12-21,2.5672560111684093
2025-12-22,8.768816828270698
2025-12-23,5.134512022336819
2025-12-24,2.5672560111684093
2025-12-25,2.134097589530941
2025-12-26,2.5672560111684093
2025-12-27,3.0004144328058775
2025-12-28,2.5672560111684093
2025-12-29,3.63430480593388
2025-12-30,2.5672560111684093
2025-12-31,2.5672560111684093
2026-01-01,2.5672560111684093
2026-01-02,4.0674632275713485
2026-01-03,2.5672560111684093
2026-01-04,4.0674632275713485
2026-01-05,27.373499279577565
2026-01-06,44.91113293611896
2026-01-07,53.67994976438966
2026-01-08,59.88151058149195
2026-01-09,57.31425457032354
2026-01-10,8.874465223792033
2026-01-11,8.874465223792033
2026-01-12,65.92459880531224
2026-01-13,73.53128328284828
2026-01-14,72.26350253659227
2026-01-15,63.389037312800234
2026-01-16,58.317914327776215
2026-01-17,10.142245970048037
2026-01-18,6.338903731280023
2026-01-19,10.142245970048037
2026-01-20,58.317914327776215
2026-01-21,68.46016029782425
2026-01-22,67.19237955156825
2026-01-23,53.246791342752196
2026-01-24,10.142245970048037
2026-01-25,8.874465223792033
2026-01-26,35.49786089516813
2026-01-27,46.90788761147218
2026-01-28,49.44344910398418
2026-01-29,50.71122985024019
2026-01-30,48.17566835772818
2026-01-31,8.874465223792033
2026-02-01,8.874465223792033
2026-02-02,44.37232611896016
2026-02-03,49.44344910398418
2026-02-04,53.246791342752196
2026-02-05,48.17566835772818
2026-02-06,44.37232611896016
2026-02-07,7.606684477536028
2026-02-08,6.338903731280023
2026-02-09,39.30120313393614
2026-02-10,54.5145720890082
2026-02-11,50.71122985024019
2026-02-12,48.17566835772818
2026-02-13,31.694518656400117
2026-02-14,6.338903731280023
2026-02-15,6.338903731280023
2026-02-16,13.945588208816051
2026-02-17,35.49786089516813
2026-02-18,38.03342238768014
2026-02-19,39.30120313393614
2026-02-20,31.694518656400117
2026-02-21,6.338903731280023
2026-02-22,5.071122985024019
2026-02-23,36.76564164142414
2026-02-24,40.56898388019215
2026-02-25,40.56898388019215
2026-02-26,40.56898388019215
2026-02-27,40.56898388019215
2026-02-28,7.606684477536028
2026-03-01,7.606684477536028
2026-03-02,43.10454537270416
2026-03-03,45.64010686521617
2026-03-04,43.10454537270416
2026-03-05,45.64010686521617
2026-03-06,44.37232611896016
2026-03-07,8.874465223792033
2026-03-08,7.606684477536028
2026-03-09,43.10454537270416
2026-03-10,46.90788761147218
2026-03-11,46.90788761147218
2026-03-12,48.17566835772818
2026-03-13,34.23008014891212
2026-03-14,6.338903731280023
2026-03-15,7.606684477536028
2026-03-16,32.96229940265612
2026-03-17,39.30120313393614
2026-03-18,40.56898388019215
2026-03-19,39.30120313393614
2026-03-20,29.158957163888108
2026-03-21,5.071122985024019
2026-03-22,7.606684477536028
2026-03-23,40.56898388019215
2026-03-24,43.10454537270416
2026-03-25,44.37232611896016
2026-03-26,43.10454537270416
2026-03-27,31.694518656400117
2026-03-28,6.338903731280023
2026-03-29,6.338903731280023
2026-03-30,34.23008014891212
2026-03-31,34.23008014891212
2026-04-01,30.426737910144112
2026-04-02,26.623395671376098
2026-04-03,12.677807462560047
2026-04-04,5.071122985024019
2026-04-05,5.071122985024019
2026-04-06,19.01671119384007
2026-04-07,26.623395671376098
2026-04-08,31.694518656400117
2026-04-09,34.23008014891212
2026-04-10,35.49786089516813
2026-04-11,19.01671119384007
2026-04-12,43.10454537270416
2026-04-13,126.77807462560047
2026-04-14,83.67352925289632
2026-04-15,74.79906402910427
2026-04-16,63.389037312800234
2026-04-17,50.71122985024019
2026-04-18,13.945588208816051
2026-04-19,13.945588208816051
2026-04-20,55.782352835264206
2026-04-21,51.979010596496195
2026-04-22,49.44344910398418
2026-04-23,48.17566835772818
2026-04-24,40.56898388019215
2026-04-25,10.142245970048037
2026-04-26,11.410026716304042
2026-04-27,54.5145720890082
2026-04-28,58.317914327776215
2026-04-29,51.979010596496195
2026-04-30,51.979010596496195
2026-05-01,40.56898388019215
2026-05-02,7.606684477536028
2026-05-03,7.606684477536028
2026-05-04,57.050133581520214
2026-05-05,54.5145720890082
2026-05-06,58.317914327776215
2026-05-07,54.5145720890082
2026-05-08,44.37232611896016
2026-05-09,7.606684477536028
2026-05-10,6.338903731280023
2026-05-11,48.17566835772818
2026-05-12,59.585695074032216
2026-05-13,59.585695074032216
2026-05-14,54.5145720890082
2026-05-15,41.83676462644816
2026-05-16,7.606684477536028
2026-05-17,7.606684477536028
2026-05-18,45.64010686521617
2026-05-19,49.44344910398418
2026-05-20,46.90788761147218
2026-05-21,48.17566835772818
2026-05-22,31.694518656400117
2026-05-23,6.338903731280023
2026-05-24,5.071122985024019
2026-05-25,6.338903731280023
2026-05-26,32.96229940265612
2026-05-27,30.426737910144112
2026-05-28,40.56898388019215
2026-05-29,31.694518656400117
2026-05-30,6.338903731280023
2026-05-31,5.071122985024019
