Time,desmos
2024-11-26,39.23360270432724
2024-11-27,14.572481004464402
2024-11-28,8.96768061813194
2024-11-29,7.846720540865448
2024-11-30,8.96768061813194
2024-12-01,13.45152092719791
2024-12-02,71.74144494505552
2024-12-03,90.7977662585859
2024-12-04,89.67680618131939
2024-12-05,86.31392594951993
2024-12-06,82.95104571772045
2024-12-07,17.93536123626388
2024-12-08,17.93536123626388
2024-12-09,84.07200579498694
2024-12-10,86.31392594951993
2024-12-11,85.19296587225342
2024-12-12,87.43488602678642
2024-12-13,69.49952479052253
2024-12-14,13.45152092719791
2024-12-15,15.693441081730896
2024-12-16,71.74144494505552
2024-12-17,69.49952479052253
2024-12-18,63.89472440419007
2024-12-19,53.80608370879164
2024-12-20,31.38688216346179
2024-12-21,5.604800386332462
2024-12-22,4.48384030906597
2024-12-23,3.3628802317994775
2024-12-24,3.3628802317994775
2024-12-25,2.241920154532985
2024-12-26,3.3628802317994775
2024-12-27,3.3628802317994775
2024-12-28,3.3628802317994775
2024-12-29,3.3628802317994775
2024-12-30,3.3628802317994775
2024-12-31,3.3628802317994775
2025-01-01,3.3628802317994775
2025-01-02,11.209600772664924
2025-01-03,11.209600772664924
2025-01-04,4.48384030906597
2025-01-05,5.604800386332462
2025-01-06,30.265922086195296
2025-01-07,45.95936316792619
2025-01-08,61.65280424965709
2025-01-09,65.01568448145656
2025-01-10,54.927043786058135
2025-01-11,10.088640695398432
2025-01-12,12.330560849931418
2025-01-13,71.74144494505552
2025-01-14,80.70912556318746
2025-01-15,96.40256664491835
2025-01-16,84.07200579498694
2025-01-17,78.46720540865448
2025-01-18,11.209600772664924
2025-01-19,10.088640695398432
2025-01-20,16.814401158997388
2025-01-21,52.685123631525144
2025-01-22,61.65280424965709
2025-01-23,76.22528525412149
2025-01-24,71.74144494505552
2025-01-25,14.572481004464402
2025-01-26,16.814401158997388
2025-01-27,71.74144494505552
2025-01-28,90.7977662585859
2025-01-29,94.16064649038537
2025-01-30,95.28160656765186
2025-01-31,79.58816548592097
2025-02-01,14.572481004464402
2025-02-02,19.056321313530372
2025-02-03,77.34624533138798
2025-02-04,94.16064649038537
2025-02-05,91.91872633585238
2025-02-06,84.07200579498694
2025-02-07,82.95104571772045
2025-02-08,15.693441081730896
2025-02-09,17.93536123626388
2025-02-10,72.86240502232201
2025-02-11,84.07200579498694
2025-02-12,80.70912556318746
2025-02-13,85.19296587225342
2025-02-14,57.16896394059112
2025-02-15,13.45152092719791
2025-02-16,13.45152092719791
2025-02-17,28.024001931662312
2025-02-18,67.25760463598955
2025-02-19,68.37856471325604
2025-02-20,65.01568448145656
2025-02-21,61.65280424965709
2025-02-22,14.572481004464402
2025-02-23,17.93536123626388
2025-02-24,85.19296587225342
2025-02-25,89.67680618131939
2025-02-26,84.07200579498694
2025-02-27,88.5558461040529
2025-02-28,79.58816548592097
2025-03-01,15.693441081730896
2025-03-02,16.814401158997388
2025-03-03,80.70912556318746
2025-03-04,88.5558461040529
2025-03-05,80.70912556318746
2025-03-06,82.95104571772045
2025-03-07,71.74144494505552
2025-03-08,15.693441081730896
2025-03-09,14.572481004464402
2025-03-10,66.13664455872306
2025-03-11,70.62048486778903
2025-03-12,73.98336509958851
2025-03-13,70.62048486778903
2025-03-14,50.44320347699216
2025-03-15,10.088640695398432
2025-03-16,13.45152092719791
2025-03-17,60.53184417239059
2025-03-18,69.49952479052253
2025-03-19,68.37856471325604
2025-03-20,70.62048486778903
2025-03-21,56.048003863324624
2025-03-22,10.088640695398432
2025-03-23,12.330560849931418
2025-03-24,66.13664455872306
2025-03-25,75.104325176855
2025-03-26,76.22528525412149
2025-03-27,77.34624533138798
2025-03-28,58.28992401785761
2025-03-29,11.209600772664924
2025-03-30,13.45152092719791
2025-03-31,62.77376432692358
2025-04-01,67.25760463598955
2025-04-02,72.86240502232201
2025-04-03,76.22528525412149
2025-04-04,61.65280424965709
2025-04-05,11.209600772664924
2025-04-06,14.572481004464402
2025-04-07,67.25760463598955
2025-04-08,70.62048486778903
2025-04-09,71.74144494505552
2025-04-10,72.86240502232201
2025-04-11,61.65280424965709
2025-04-12,11.209600772664924
2025-04-13,13.45152092719791
2025-04-14,63.89472440419007
2025-04-15,65.07501251538977
2025-04-16,65.07501251538977
2025-04-17,63.96254653989785
2025-04-18,32.81349922612422
2025-04-19,11.124659754919154
2025-04-20,12.237125730411071
2025-04-21,55.06281873596253
2025-04-22,78.42460422129275
2025-04-23,75.08720629481701
2025-04-24,73.9747403193251
2025-04-25,66.18747849088169
2025-04-26,12.237125730411071
2025-04-27,15.574523656886818
2025-04-28,80.64953617227658
2025-04-29,80.64953617227658
2025-04-30,73.9747403193251
2025-05-01,79.53707019678467
2025-05-02,67.2999444663736
2025-05-03,13.349591705902986
2025-05-04,15.574523656886818
2025-05-05,71.74980836834126
2025-05-06,70.63734239284935
2025-05-07,77.31213824580084
2025-05-08,69.52487641735743
2025-05-09,63.96254653989785
2025-05-10,13.349591705902986
2025-05-11,17.799455607870648
2025-05-12,71.74980836834126
2025-05-13,67.2999444663736
2025-05-14,65.07501251538977
2025-05-15,68.44625617047498
2025-05-16,52.99064993843225
2025-05-17,9.935746863456046
2025-05-18,12.143690610890724
2025-05-19,56.30256555958427
2025-05-20,49.67873431728023
2025-05-21,52.99064993843225
2025-05-22,45.26284682241088
2025-05-23,33.119156211520156
2025-05-24,7.72780311602137
2025-05-25,7.72780311602137
2025-05-26,11.039718737173384
2025-05-27,36.431071832672174
2025-05-28,36.431071832672174
2025-05-29,36.431071832672174
2025-05-30,27.599296842933462
2025-05-31,8.831774989738708
2025-06-01,9.935746863456046
2025-06-02,29.80724059036814
2025-06-03,32.015184337802815
2025-06-04,28.7032687166508
2025-06-05,27.599296842933462
2025-06-06,22.07943747434677
2025-06-07,11.039718737173384
2025-06-08,7.72780311602137
2025-06-09,20.97546560062943
2025-06-10,19.871493726912092
2025-06-11,17.663549979477416
2025-06-12,16.559578105760078
2025-06-13,9.935746863456046
2025-06-14,5.519859368586692
2025-06-15,5.519859368586692
2025-06-16,13.247662484608062
2025-06-17,12.143690610890724
2025-06-18,12.143690610890724
2025-06-19,7.72780311602137
2025-06-20,7.72780311602137
2025-06-21,4.415887494869354
2025-06-22,5.519859368586692
2025-06-23,11.039718737173384
2025-06-24,9.935746863456046
2025-06-25,9.935746863456046
2025-06-26,9.935746863456046
2025-06-27,7.72780311602137
2025-06-28,5.519859368586692
2025-06-29,5.519859368586692
2025-06-30,9.935746863456046
2025-07-01,9.935746863456046
2025-07-02,9.935746863456046
2025-07-03,7.72780311602137
2025-07-04,5.519859368586692
2025-07-05,4.415887494869354
2025-07-06,6.623831242304031
2025-07-07,9.935746863456046
2025-07-08,11.039718737173384
2025-07-09,11.039718737173384
2025-07-10,9.935746863456046
2025-07-11,7.72780311602137
2025-07-12,5.519859368586692
2025-07-13,6.623831242304031
2025-07-14,9.935746863456046
2025-07-15,9.935746863456046
2025-07-16,9.935746863456046
2025-07-17,9.935746863456046
2025-07-18,7.72780311602137
2025-07-19,5.519859368586692
2025-07-20,6.623831242304031
2025-07-21,9.935746863456046
2025-07-22,9.935746863456046
2025-07-23,8.831774989738708
2025-07-24,9.935746863456046
2025-07-25,7.72780311602137
2025-07-26,5.519859368586692
2025-07-27,6.623831242304031
2025-07-28,9.935746863456046
2025-07-29,9.935746863456046
2025-07-30,9.935746863456046
2025-07-31,9.935746863456046
2025-08-01,9.935746863456046
2025-08-02,6.623831242304031
2025-08-03,6.623831242304031
2025-08-04,11.039718737173384
2025-08-05,14.3516343583254
2025-08-06,17.663549979477416
2025-08-07,20.97546560062943
2025-08-08,22.07943747434677
2025-08-09,6.623831242304031
2025-08-10,7.72780311602137
2025-08-11,25.391353095498786
2025-08-12,32.015184337802815
2025-08-13,40.846959327541526
2025-08-14,47.470790569845555
2025-08-15,52.99064993843225
2025-08-16,9.935746863456046
2025-08-17,12.143690610890724
2025-08-18,55.198593685866925
2025-08-19,61.82242492817096
2025-08-20,75.07008741277902
2025-08-21,81.69391865508305
2025-08-22,76.17405928649636
2025-08-23,17.663549979477416
2025-08-24,15.45560623204274
2025-08-25,76.17405928649636
2025-08-26,89.42172177110442
2025-08-27,101.56541238199515
2025-08-28,98.25349676084313
2025-08-29,77.2780311602137
2025-08-30,14.3516343583254
2025-08-31,14.3516343583254
2025-09-01,22.07943747434677
2025-09-02,89.42172177110442
2025-09-03,105.9812998768645
2025-09-04,110.39718737173385
2025-09-05,98.25349676084313
2025-09-06,17.663549979477416
2025-09-07,22.07943747434677
2025-09-08,102.66938425571249
2025-09-09,109.29321549801651
2025-09-10,102.66938425571249
2025-09-11,105.9812998768645
2025-09-12,93.83760926597377
2025-09-13,20.97546560062943
2025-09-14,19.871493726912092
2025-09-15,99.35746863456046
2025-09-16,97.14952488712579
2025-09-17,100.4614405082778
2025-09-18,94.94158113969111
2025-09-19,80.58994678136571
2025-09-20,14.3516343583254
2025-09-21,19.871493726912092
2025-09-22,86.1098061499524
2025-09-23,86.1098061499524
2025-09-24,90.52569364482176
2025-09-25,90.52569364482176
2025-09-26,77.2780311602137
2025-09-27,16.559578105760078
2025-09-28,18.767521853194754
2025-09-29,83.90186240251772
2025-09-30,92.73363739225644
2025-10-01,92.73363739225644
2025-10-02,85.00583427623506
2025-10-03,79.48597490764837
2025-10-04,20.97546560062943
2025-10-05,18.767521853194754
2025-10-06,78.38200303393103
2025-10-07,83.90186240251772
2025-10-08,81.69391865508305
2025-10-09,83.90186240251772
2025-10-10,55.198593685866925
2025-10-11,13.247662484608062
2025-10-12,14.3516343583254
2025-10-13,49.67873431728023
2025-10-14,73.96611553906168
2025-10-15,79.48597490764837
2025-10-16,83.90186240251772
2025-10-17,61.82242492817096
2025-10-18,14.3516343583254
2025-10-19,17.663549979477416
2025-10-20,72.86214366534435
2025-10-21,92.73363739225644
2025-10-22,93.83760926597377
2025-10-23,91.6296655185391
2025-10-24,73.96611553906168
2025-10-25,12.143690610890724
2025-10-26,16.559578105760078
2025-10-27,80.58994678136571
2025-10-28,87.21377802366975
2025-10-29,85.00583427623506
2025-10-30,87.21377802366975
2025-10-31,56.30256555958427
2025-11-01,11.039718737173384
2025-11-02,15.45560623204274
2025-11-03,69.55022804419232
2025-11-04,61.82242492817096
2025-11-05,85.00583427623506
2025-11-06,87.21377802366975
2025-11-07,71.758171791627
2025-11-08,15.45560623204274
2025-11-09,15.45560623204274
2025-11-10,66.23831242304031
2025-11-11,55.198593685866925
2025-11-12,80.58994678136571
2025-11-13,80.58994678136571
2025-11-14,72.86214366534435
2025-11-15,13.247662484608062
2025-11-16,15.45560623204274
2025-11-17,77.2780311602137
2025-11-18,82.7978905288004
2025-11-19,77.2780311602137
2025-11-20,71.758171791627
2025-11-21,58.51050930701894
2025-11-22,9.935746863456046
2025-11-23,11.039718737173384
2025-11-24,39.742987453824185
2025-11-25,34.22312808523749
2025-11-26,11.039718737173384
2025-11-27,6.623831242304031
2025-11-28,6.623831242304031
2025-11-29,7.72780311602137
2025-11-30,11.039718737173384
2025-12-01,59.61448118073628
2025-12-02,62.926396801888295
2025-12-03,72.86214366534435
2025-12-04,77.2780311602137
2025-12-05,67.34228429675765
2025-12-06,17.663549979477416
2025-12-07,14.3516343583254
2025-12-08,65.13434054932297
2025-12-09,68.44625617047498
2025-12-10,67.34228429675765
2025-12-11,71.47098640165495
2025-12-12,57.572254682499974
2025-12-13,12.003828723085604
2025-12-14,14.294197280330991
2025-12-15,57.572254682499974
2025-12-16,58.51970618053466
2025-12-17,55.28188612525459
2025-12-18,49.75369751272913
2025-12-19,27.640943062627294
2025-12-20,4.580737114490773
2025-12-21,4.580737114490773
2025-12-22,7.8185571697708465
2025-12-23,5.528188612525459
2025-12-24,3.237820055280072
2025-12-25,3.237820055280072
2025-12-26,3.237820055280072
2025-12-27,3.6332856164560883
2025-12-28,3.6332856164560883
2025-12-29,4.185271553314758
2025-12-30,4.185271553314758
2025-12-31,3.237820055280072
2026-01-01,3.237820055280072
2026-01-02,4.185271553314758
2026-01-03,4.185271553314758
2026-01-04,5.528188612525459
2026-01-05,27.24547750145128
2026-01-06,47.463328955483746
2026-01-07,59.86262323974536
2026-01-08,68.6286319075509
2026-01-09,62.70497773384942
2026-01-10,8.700242345872354
2026-01-11,11.073035712928451
2026-01-12,62.48355866581055
2026-01-13,74.34752550109103
2026-01-14,69.60193876697883
2026-01-15,64.0654209105146
2026-01-16,59.319834176402416
2026-01-17,9.491173468224387
2026-01-18,7.909311223520322
2026-01-19,13.445829079984549
2026-01-20,56.156109686994284
2026-01-21,67.22914539992274
2026-01-22,71.97473213403494
2026-01-23,56.94704080934632
2026-01-24,11.863966835280483
2026-01-25,11.863966835280483
2026-01-26,37.96469387289755
2026-01-27,48.246798463473965
2026-01-28,52.99238519758616
2026-01-29,60.90169642110648
2026-01-30,53.783316319938194
2026-01-31,11.073035712928451
2026-02-01,14.23676020233658
2026-02-02,54.57424744229022
2026-02-03,58.52890305405038
2026-02-04,63.274489788162576
2026-02-05,70.39286988933087
2026-02-06,60.11076529875445
2026-02-07,11.073035712928451
2026-02-08,13.445829079984549
2026-02-09,54.57424744229022
2026-02-10,68.8110076446268
2026-02-11,76.72031886814713
2026-02-12,60.90169642110648
2026-02-13,52.99238519758616
2026-02-14,10.282104590576418
2026-02-15,9.491173468224387
2026-02-16,25.30979591526503
2026-02-17,51.4105229528821
2026-02-18,64.0654209105146
2026-02-19,66.43821427757071
2026-02-20,55.36517856464226
2026-02-21,11.863966835280483
2026-02-22,12.654897957632516
2026-02-23,55.36517856464226
2026-02-24,68.02007652227478
2026-02-25,69.60193876697883
2026-02-26,68.02007652227478
2026-02-27,62.48355866581055
2026-02-28,11.073035712928451
2026-03-01,14.23676020233658
2026-03-02,69.60193876697883
2026-03-03,72.76566325638696
2026-03-04,70.39286988933087
2026-03-05,78.30218111285119
2026-03-06,58.52890305405038
2026-03-07,12.654897957632516
2026-03-08,15.027691324688613
2026-03-09,60.11076529875445
2026-03-10,69.60193876697883
2026-03-11,64.85635203286664
2026-03-12,60.90169642110648
2026-03-13,52.201454075234125
2026-03-14,14.23676020233658
2026-03-15,11.073035712928451
2026-03-16,40.337487239953646
2026-03-17,51.4105229528821
2026-03-18,56.94704080934632
2026-03-19,53.783316319938194
2026-03-20,42.71028060700974
2026-03-21,9.491173468224387
2026-03-22,11.073035712928451
2026-03-23,60.90169642110648
2026-03-24,70.39286988933087
2026-03-25,69.60193876697883
2026-03-26,66.43821427757071
2026-03-27,53.783316319938194
2026-03-28,10.282104590576418
2026-03-29,12.654897957632516
2026-03-30,51.4105229528821
2026-03-31,54.57424744229022
2026-04-01,53.783316319938194
2026-04-02,46.6649362187699
2026-04-03,21.35514030350487
2026-04-04,7.909311223520322
2026-04-05,9.491173468224387
2026-04-06,39.54655611760161
2026-04-07,52.201454075234125
2026-04-08,51.4105229528821
2026-04-09,50.61959183053006
2026-04-10,48.246798463473965
2026-04-11,11.073035712928451
2026-04-12,12.654897957632516
2026-04-13,63.274489788162576
2026-04-14,71.97473213403494
2026-04-15,68.02007652227478
2026-04-16,79.09311223520322
2026-04-17,62.48355866581055
2026-04-18,10.282104590576418
2026-04-19,12.654897957632516
2026-04-20,65.64728315521867
2026-04-21,62.48355866581055
2026-04-22,67.22914539992274
2026-04-23,66.43821427757071
2026-04-24,55.36517856464226
2026-04-25,11.073035712928451
2026-04-26,14.23676020233658
2026-04-27,65.64728315521867
2026-04-28,67.22914539992274
2026-04-29,63.274489788162576
2026-04-30,61.692627543458514
2026-05-01,53.783316319938194
2026-05-02,14.23676020233658
2026-05-03,14.23676020233658
2026-05-04,59.319834176402416
2026-05-05,57.737971931698354
2026-05-06,56.156109686994284
2026-05-07,60.11076529875445
2026-05-08,48.246798463473965
2026-05-09,12.654897957632516
2026-05-10,16.609553569392677
2026-05-11,56.94704080934632
2026-05-12,61.692627543458514
2026-05-13,48.246798463473965
2026-05-14,51.4105229528821
2026-05-15,42.71028060700974
2026-05-16,9.491173468224387
2026-05-17,11.073035712928451
2026-05-18,45.87400509641787
2026-05-19,45.87400509641787
2026-05-20,41.12841836230567
2026-05-21,39.54655611760161
2026-05-22,29.26445152702519
2026-05-23,7.909311223520322
2026-05-24,7.11838010116829
2026-05-25,8.700242345872354
2026-05-26,30.846313771729257
2026-05-27,28.47352040467316
2026-05-28,32.42817601643332
2026-05-29,23.727933670560965
2026-05-30,8.700242345872354
2026-05-31,9.491173468224387
