Time,bum
2022-07-06,60.53532935210509
2022-07-07,62.07095528693409
2022-07-08,67.35023320292636
2022-07-09,71.13875634630017
2022-07-10,74.93221038662018
2022-07-11,61.48484587198749
2022-07-12,63.776204076712766
2022-07-13,60.06410983600524
2022-07-14,58.60096808628556
2022-07-15,63.90194194884116
2022-07-16,70.71438035118933
2022-07-17,67.74963585556952
2022-07-18,61.01461253527689
2022-07-19,58.03951315607003
2022-07-20,61.848746066617935
2022-07-21,61.88917942157687
2022-07-22,62.68485195673747
2022-07-23,71.79456564014636
2022-07-24,65.79160628440818
2022-07-25,60.53747594284158
2022-07-26,58.305288501470855
2022-07-27,56.82784715060716
2022-07-28,64.44680606139758
2022-07-29,62.971337069312376
2022-07-30,64.53063130948318
2022-07-31,70.64995983315197
2022-08-01,58.53309594038584
2022-08-02,58.571063846871674
2022-08-03,59.37018800989462
2022-08-04,56.36205162114814
2022-08-05,63.25782218188729
2022-08-06,67.11192625464571
2022-08-07,68.68157537840358
2022-08-08,58.79887128578667
2022-08-09,54.25215042404348
2022-08-10,55.05176767676103
2022-08-11,55.08727013477377
2022-08-12,55.88836665657519
2022-08-13,62.05305943214912
2022-08-14,64.39274042694726
2022-08-15,54.4622066339521
2022-08-16,50.659383889434274
2022-08-17,59.14058244415915
2022-08-18,56.8728925447757
2022-08-19,51.526061340620316
2022-08-20,65.41079641438202
2022-08-21,66.99277278050539
2022-08-22,53.93674725144392
2022-08-23,56.28431768135601
2022-08-24,56.32031322906336
2022-08-25,49.40827070840171
2022-08-26,51.757320407397664
2022-08-27,55.65530946297737
2022-08-28,63.425646910016496
2022-08-29,48.4288208293715
2022-08-30,52.66393812384802
2022-08-31,52.309986839089014
2022-09-01,52.7309983223165
2022-09-02,48.940208609484564
2022-09-03,56.236587542096615
2022-09-04,63.542194296136564
2022-09-05,63.204913998166276
2022-09-06,45.23056737211028
2022-09-07,45.25923701578326
2022-09-08,44.52012642370624
2022-09-09,47.999941140734656
2022-09-10,64.17410728589203
2022-09-11,58.83001291669225
2022-09-12,54.24883832768117
2022-09-13,48.51209673194363
2022-09-14,48.54271055784111
2022-09-15,55.8939703734645
2022-09-16,54.3858609096779
2022-09-17,55.96442584668738
2022-09-18,62.953419805100154
2022-09-19,63.76614868858411
2022-09-20,55.68890855503763
2022-09-21,52.627501479021674
2022-09-22,45.68928167087788
2022-09-23,48.043164071826546
2022-09-24,54.27774756935207
2022-09-25,55.863849734550726
2022-09-26,45.02743118980952
2022-09-27,45.94524077349151
2022-09-28,45.20774784424029
2022-09-29,43.70258489642699
2022-09-30,49.10022509724297
2022-10-01,52.20156126221962
2022-10-02,53.00228237859828
2022-10-03,43.04316919824977
2022-10-04,45.37731434608201
2022-10-05,44.635989405489724
2022-10-06,48.514096615963446
2022-10-07,50.08536175940995
2022-10-08,50.88751988004151
2022-10-09,53.23364006331455
2022-10-10,48.63480497320671
2022-10-11,45.57514193156403
2022-10-12,44.057524946892315
2022-10-13,45.63166409884462
2022-10-14,47.20771925646744
2022-10-15,54.2063226886231
2022-10-16,54.23985278785735
2022-10-17,47.2953765158941
2022-10-18,45.77296951704606
2022-10-19,48.906398777004064
2022-10-20,48.15980482081782
2022-10-21,46.63500281488162
2022-10-22,50.55238814160116
2022-10-23,53.696355432747076
2022-10-24,45.942536018887786
2022-10-25,46.7499631551133
2022-10-26,49.11763840217978
2022-10-27,44.46707115896769
2022-10-28,46.055580353448946
2022-10-29,49.98925172836798
2022-10-30,51.5830299384432
2022-10-31,42.230163298914746
2022-11-01,43.03854843797552
2022-11-02,43.84789157987156
2022-11-03,43.874715659258946
2022-11-04,50.17318827273868
2022-11-05,52.55714956800465
2022-11-06,53.37415673258279
2022-11-07,44.76740504782296
2022-11-08,47.93819641835626
2022-11-09,44.035660135583306
2022-11-10,47.99663459130737
2022-11-11,56.686253521317546
2022-11-12,55.145165467181855
2022-11-13,55.178695566416096
2022-11-14,48.90225701814744
2022-11-15,46.564279858974146
2022-11-16,44.223428691295055
2022-11-17,48.201168196636246
2022-11-18,53.765021889370516
2022-11-19,57.753299425899606
2022-11-20,56.205026350499445
2022-11-21,58.615332723735165
2022-11-22,57.0656226440821
2022-11-23,59.47928202724126
2022-11-24,60.30874322867784
2022-11-25,72.25537378439509
2022-11-26,65.14851603185458
2022-11-27,65.18779414810041
2022-11-28,62.04526386120739
2022-11-29,58.89890156297332
2022-11-30,53.35947694253827
2022-12-01,55.782237352632436
2022-12-02,61.397344197053336
2022-12-03,63.02992152195675
2022-12-04,68.6560453989832
2022-12-05,59.91038330311007
2022-12-06,55.94988784880364
2022-12-07,55.18365483449448
2022-12-08,60.818400737038296
2022-12-09,59.253362612021014
2022-12-10,71.3068104838702
2022-12-11,76.159516325323
2022-12-12,60.16185904736688
2022-12-13,65.01360688598442
2022-12-14,59.43059313654486
2022-12-15,60.26963436633408
2022-12-16,60.30555947265649
2022-12-17,70.80067523933522
2022-12-18,77.28308439718565
2022-12-19,64.44089044439859
2022-12-20,63.67322042583654
2022-12-21,65.32399980460997
2022-12-22,58.90721384097513
2022-12-23,66.20902517049187
2022-12-24,63.82458487380826
2022-12-25,71.13789223734815
2022-12-26,77.65095748592702
2022-12-27,71.22219648685139
2022-12-28,71.26434861160301
2022-12-29,72.92710302581725
2022-12-30,70.53787271495732
2022-12-31,67.33450924802504
2023-01-01,60.880361173814904
2023-01-02,62.48808519012946
2023-01-03,60.849674910852876
2023-01-04,57.58983408447204
2023-01-05,60.818988647890855
2023-01-06,52.696492780888526
2023-01-07,72.13545216344887
2023-01-08,69.68632661062017
2023-01-09,52.6566006390379
2023-01-10,52.64330325842102
2023-01-11,58.29785266464459
2023-01-12,53.426196320220924
2023-01-13,52.603411116570385
2023-01-14,63.10813648314422
2023-01-15,55.00343864865986
2023-01-16,60.65021420159973
2023-01-17,55.784081384509214
2023-01-18,57.38648644857703
2023-01-19,55.75585002258415
2023-01-20,50.89462700756758
2023-01-21,66.22702507498617
2023-01-22,66.21024991790027
2023-01-23,59.73557478414954
2023-01-24,58.106370383761565
2023-01-25,50.023357508437044
2023-01-26,58.88353534314189
2023-01-27,58.062182165096246
2023-01-28,57.241238137223455
2023-01-29,56.42070325952347
2023-01-30,47.54252281721425
2023-01-31,47.53045288711585
2023-02-01,55.572346170071256
2023-02-02,53.142655250451824
2023-02-03,59.569050663808966
2023-02-04,60.35869470346051
2023-02-05,63.56166365581841
2023-02-06,59.52363499462517
2023-02-07,58.70432756744367
2023-02-08,57.88542929043499
2023-02-09,56.26318044298509
2023-02-10,53.0346396048255
2023-02-11,65.87474677618215
2023-02-12,69.8737015958704
2023-02-13,50.58530947691038
2023-02-14,52.177894936830334
2023-02-15,50.55953301602228
2023-02-16,49.74431709056905
2023-02-17,55.346495274670765
2023-02-18,68.96499485592621
2023-02-19,74.55939918674422
2023-02-20,58.51018581043727
2023-02-21,55.29003255082064
2023-02-22,57.6792176033302
2023-02-23,52.85911418068273
2023-02-24,54.44699441361517
2023-02-25,58.435515903896345
2023-02-26,70.42481108476382
2023-02-27,57.605570572221346
2023-02-28,55.99109557805515
2023-03-01,56.77644354089201
2023-03-02,50.366209559361536
2023-03-03,58.345912016047244
2023-03-04,66.3215229710047
2023-03-05,67.10339315737251
2023-03-06,56.703819385215226
2023-03-07,61.47993916428379
2023-03-08,53.481824949820876
2023-03-09,58.256308128198135
2023-03-10,57.44354710378187
2023-03-11,68.59553224986345
2023-03-12,63.79343143482036
2023-03-13,55.804932249418876
2023-03-14,54.19659450784507
2023-03-15,51.79227089894091
2023-03-16,58.948369851630446
2023-03-17,54.154861190216714
2023-03-18,58.91809273884125
2023-03-19,59.698940049777015
2023-03-20,50.93000270361259
2023-03-21,49.32575646376706
2023-03-22,58.85753851326286
2023-03-23,58.04723238988355
2023-03-24,58.82726140047367
2023-03-25,63.580673344950334
2023-03-26,68.33163038839005
2023-03-27,57.98749646465081
2023-03-28,62.737430632658466
2023-03-29,57.95762850203444
2023-03-30,59.53016560348589
2023-03-31,61.101884404591665
2023-04-01,69.01939603500769
2023-04-02,72.96720708309256
2023-04-03,56.29712411342521
2023-04-04,56.28259928228985
2023-04-05,58.64559872373849
2023-04-06,56.253549620019136
2023-04-07,61.783717373703304
2023-04-08,65.7272323449735
2023-04-09,56.20997512661307
2023-04-10,60.944361588053276
2023-04-11,57.76348674502805
2023-04-12,62.49500915525848
2023-04-13,60.10623325292174
2023-04-14,64.83468703685598
2023-04-15,67.18929889976165
2023-04-16,72.70371437179199
2023-04-17,55.303723287705836
2023-04-18,57.65894887587075
2023-04-19,59.22330297386566
2023-04-20,59.20795984238465
2023-04-21,61.560321379339776
2023-04-22,70.22369798091484
2023-04-23,71.78314227683582
2023-04-24,57.56934498802165
2023-04-25,59.91966077411264
2023-04-26,55.79490110098204
2023-04-27,56.58944088319761
2023-04-28,50.519171650681876
2023-04-29,66.26326936331385
2023-04-30,68.67123041757601
2023-05-01,58.147037705663664
2023-05-02,58.131926425947256
2023-05-03,58.53118594014349
2023-05-04,55.67905159337999
2023-05-05,50.42734062205868
2023-05-06,60.49287339768375
2023-05-07,66.93249735826382
2023-05-08,62.07481192776518
2023-05-09,58.439871804571965
2023-05-10,58.81732676339515
2023-05-11,57.99592490849957
2023-05-12,60.00595576545635
2023-05-13,70.8562700916751
2023-05-14,71.23006315645146
2023-05-15,65.1826435972542
2023-05-16,65.16564204373934
2023-05-17,61.92935904132519
2023-05-18,61.91319760949853
2023-05-19,63.505836780433285
2023-05-20,68.3143969135145
2023-05-21,78.33586694319392
2023-05-22,64.25986251253555
2023-05-23,64.24307098944273
2023-05-24,64.22627946634992
2023-05-25,63.44806938902418
2023-05-26,65.90283323187755
2023-05-27,74.94486359731101
2023-05-28,78.2186721688937
2023-05-29,82.31389581254027
2023-05-30,70.77141862362339
2023-05-31,64.17122295558194
2023-06-01,67.44438506989157
2023-06-02,63.31533016228783
2023-06-03,74.8075991696632
2023-06-04,72.32245183497571
2023-06-05,69.01696685701278
2023-06-06,63.248960548919655
2023-06-07,64.05356773188383
2023-06-08,62.394791641687064
2023-06-09,62.37841472410272
2023-06-10,69.74701596781658
2023-06-11,72.18971260823938
2023-06-12,65.60977260142069
2023-06-13,62.3129070537653
2023-06-14,67.21467725219523
2023-06-15,61.46067751835189
2023-06-16,62.26377630101223
2023-06-17,76.99020450055554
2023-06-18,77.7887780823044
2023-06-19,69.58216936318459
2023-06-20,64.65346344504356
2023-06-21,63.81825728448757
2023-06-22,60.52958019562437
2023-06-23,66.23789694883766
2023-06-24,71.9431969014433
2023-06-25,77.6454800534413
2023-06-26,67.81974462353949
2023-06-27,69.43563904795616
2023-06-28,62.883927675394716
2023-06-29,71.8483831680602
2023-06-30,68.56444676586614
2023-07-01,72.62648560282862
2023-07-02,77.5021820245782
2023-07-03,73.4037260945663
2023-07-04,75.0150953180715
2023-07-05,66.84361077745498
2023-07-06,69.27079244332417
2023-07-07,71.69668119464723
2023-07-08,76.56483561487771
2023-07-09,75.73027591159479
2023-07-10,63.49890739159267
2023-07-11,73.24857634903032
2023-07-12,78.11112813956086
2023-07-13,69.1425784174993
2023-07-14,65.05812906173718
2023-07-15,62.601856818579975
2023-07-16,69.08762954928864
2023-07-17,65.00641247989184
2023-07-18,60.92735026807193
2023-07-19,66.59623312762815
2023-07-20,63.330828500595345
2023-07-21,55.196838481816684
2023-07-22,74.65825090333873
2023-07-23,73.82713897217883
2023-07-24,61.64145343280677
2023-07-25,62.435932785159544
2023-07-26,54.31293254002302
2023-07-27,55.91934559110139
2023-07-28,64.00657520046157
2023-07-29,64.79954615251052
2023-07-30,71.26053802108495
2023-07-31,58.28856158815227
2023-08-01,53.41695939579878
2023-08-02,52.59360495191569
2023-08-03,56.624182868255595
2023-08-04,54.182994628136626
2023-08-05,61.44493042179452
2023-08-06,63.045094385899894
2023-08-07,54.947736945928355
2023-08-08,50.893886567758045
2023-08-09,51.68793494859545
2023-08-10,52.48155235791747
2023-08-11,56.503510843949826
2023-08-12,62.94424705130151
2023-08-13,64.54096324328388
2023-08-14,54.03861917048509
2023-08-15,49.99252627959158
2023-08-16,49.979166162614874
2023-08-17,53.189406435679324
2023-08-18,53.98086898742447
2023-08-19,57.188307945638975
2023-08-20,57.9782620970803
2023-08-21,47.49725111429271
2023-08-22,48.289360123310914
2023-08-23,47.471823794885424
2023-08-24,45.045935043562366
2023-08-25,50.66310132127326
2023-08-26,54.66932934699433
2023-08-27,55.45842155540489
2023-08-28,41.7835472171372
2023-08-29,42.575656226155395
2023-08-30,45.77663061163924
2023-08-31,46.56723122035362
2023-09-01,47.35740085755263
2023-09-02,54.56675812633442
2023-09-03,58.56328929295949
2023-09-04,56.14149477103252
2023-09-05,44.09932274628124
2023-09-06,47.29383255903441
2023-09-07,45.67836910613312
2023-09-08,47.26840523962712
2023-09-09,50.45946728025727
2023-09-10,53.64880543482591
2023-09-11,44.82872539981198
2023-09-12,45.61695566519178
2023-09-13,44.00450901289813
2023-09-14,43.19279079993024
2023-09-15,43.98080557955236
2023-09-16,48.76556701155723
2023-09-17,50.35086245838208
2023-09-18,46.342264089326434
2023-09-19,46.329765915380484
2023-09-20,45.51869415968566
2023-09-21,47.10312766347976
2023-09-22,45.49412878330913
2023-09-23,51.067335966451495
2023-09-24,52.64896815539563
2023-09-25,44.6597845657839
2023-09-26,44.64771736335332
2023-09-27,45.4327153423678
2023-09-28,45.42043265417953
2023-09-29,45.40814996599127
2023-09-30,47.78512345031894
2023-10-01,51.753210496929086
2023-10-02,42.191678862657746
2023-10-03,45.36832843572457
2023-10-04,43.76909683741881
2023-10-05,45.35307228183441
2023-10-06,46.140978313747034
2023-10-07,52.49641867446176
2023-10-08,51.69231970727975
2023-10-09,42.93716208068282
2023-10-10,45.314931897109005
2023-10-11,42.92270888226056
2023-10-12,43.71021343643923
2023-10-13,46.086644993752245
2023-10-14,50.05120059873169
2023-10-15,49.24843989066286
2023-10-16,41.29818418671584
2023-10-17,44.46747333466021
2023-10-18,44.45997908362644
2023-10-19,46.04007357661385
2023-10-20,44.44499058155892
2023-10-21,48.405129931464906
2023-10-22,49.98375233942781
2023-10-23,42.042730623361685
2023-10-24,44.415013577423856
2023-10-25,44.407519326390094
2023-10-26,42.81430989409361
2023-10-27,45.185254589042614
2023-10-28,46.76280638971499
2023-10-29,47.547366773844686
2023-10-30,46.74701493217956
2023-10-31,44.36255382018751
2023-11-01,42.77095029882683
2023-11-02,43.55564450886784
2023-11-03,48.299005983790344
2023-11-04,53.04076154777703
2023-11-05,53.03179521171878
2023-11-06,50.64867235883991
2023-11-07,46.683849102037826
2023-11-08,45.88483551948587
2023-11-09,45.87707361662947
2023-11-10,46.660161915734676
2023-11-11,52.977997195369255
2023-11-12,55.34077850972791
2023-11-13,45.846026005203875
2023-11-14,41.8866896107658
2023-11-15,47.41086434430111
2023-11-16,45.03269305014098
2023-11-17,49.7645454966902
2023-11-18,52.91523284296148
2023-11-19,55.27520381318247
2023-11-20,52.89730017084497
2023-11-21,53.677711951723836
2023-11-22,56.82558895385746
2023-11-23,56.81595348824262
2023-11-24,76.53073400270686
2023-11-25,69.41816756968248
2023-11-26,55.99833810401757
2023-11-27,59.93171227166011
2023-11-28,56.767776160168424
2023-11-29,50.45168061738096
2023-11-30,55.172157861468214
2023-12-01,50.434550900732354
2023-12-02,58.30504636153431
2023-12-03,61.44623206810207
2023-12-04,55.922324986389384
2023-12-05,50.400291467435146
2023-12-06,48.81698515257613
2023-12-07,53.532109360210704
2023-12-08,55.09721535113057
2023-12-09,66.89238629533945
2023-12-10,63.73366939438913
2023-12-11,54.28241031104319
2023-12-12,55.05974409596175
2023-12-13,51.11820654772887
2023-12-14,52.68210810544688
2023-12-15,58.96247212991265
2023-12-16,61.310532594026405
2023-12-17,63.657790102672266
2023-12-18,52.64624276121387
2023-12-19,51.85164543373538
2023-12-20,54.984801585624105
2023-12-21,57.33152379062469
2023-12-22,60.05651935710939
2023-12-23,61.31868044173427
2023-12-24,60.428529538296274
2023-12-25,57.3871672495488
2023-12-26,66.07666416966043
2023-12-27,58.246845070042546
2023-12-28,62.14551784505944
2023-12-29,59.105922981278674
2023-12-30,59.97463635812964
2023-12-31,57.32845459197332
2024-01-01,57.31866914904407
2024-01-02,50.37668438019242
2024-01-03,53.39449100120477
2024-01-04,50.35948082855827
2024-01-05,52.10667687378634
2024-01-06,56.39199300118966
2024-01-07,57.259956491468586
2024-01-08,49.447624746710595
2024-01-09,47.29316462203673
2024-01-10,50.30787017365579
2024-01-11,46.39999571356419
2024-01-12,45.51521169063867
2024-01-13,56.810101162074446
2024-01-14,56.31490927627094
2024-01-15,51.14126043194889
2024-01-16,48.11281926567344
2024-01-17,53.26683031118133
2024-01-18,48.096349449208226
2024-01-19,50.23045419130207
2024-01-20,55.287146543227045
2024-01-21,63.0359476914286
2024-01-22,45.5720310502337
2024-01-23,49.4420292133208
2024-01-24,45.556414950788955
2024-01-25,47.48684549260133
2024-01-26,48.447658352493846
2024-01-27,58.12722229994278
2024-01-28,50.368287299973886
2024-01-29,47.45428426397188
2024-01-30,46.47785530463462
2024-01-31,48.40612617311954
2024-02-01,45.493950553009995
2024-02-02,45.486142503287624
2024-02-03,54.186951689354345
2024-02-04,59.01493852413651
2024-02-05,44.495426474245605
2024-02-06,44.487784553240736
2024-02-07,45.44710225467577
2024-02-08,43.50570721750858
2024-02-09,44.46485879022612
2024-02-10,54.12182923209543
2024-02-11,56.04511623905542
2024-02-12,42.50967506950665
2024-02-13,43.4683282560717
2024-02-14,46.358242628036614
2024-02-15,46.35026844959675
2024-02-16,50.204152127086616
2024-02-17,55.98730344536638
2024-02-18,55.97766797975154
2024-02-19,55.00306643630677
2024-02-20,45.34559760828496
2024-02-21,51.12559248093228
2024-02-22,47.258916892195124
2024-02-23,47.250776585037755
2024-02-24,55.9198551860625
2024-02-25,63.62197416464735
2024-02-26,48.19015884037313
2024-02-27,48.181852404498265
2024-02-28,45.283133210505994
2024-02-29,45.27532516078362
2024-03-01,49.12007175881115
2024-03-02,56.8153794599786
2024-03-03,55.84277146114378
2024-03-04,49.09465406503407
2024-03-05,48.12370735337423
2024-03-06,51.00232497254933
2024-03-07,47.144952591992016
2024-03-08,50.02273956757963
2024-03-09,59.632197196244725
2024-03-10,61.5451842227199
2024-03-11,96.14773747625011
2024-03-12,59.60129725479024
2024-03-13,51.90183633568535
2024-03-14,48.04894943050047
2024-03-15,51.88389443419565
2024-03-16,59.56009733285092
2024-03-17,59.549797352366085
2024-03-18,48.976038160741034
2024-03-19,49.927713941171206
2024-03-20,51.839039680471394
2024-03-21,48.95062046696396
2024-03-22,51.82109777898169
2024-03-23,56.60954597899951
2024-03-24,63.314968294712436
2024-03-25,51.794184926747135
2024-03-26,57.53912664000254
2024-03-27,50.817423709974896
2024-03-28,49.849965701382494
2024-03-29,53.67527523946284
2024-03-30,60.374218535193364
2024-03-31,60.36375242599104
2024-04-01,54.605354286618365
2024-04-02,48.848949691855644
2024-04-03,51.71344637004348
2024-04-04,53.61945599038377
2024-04-05,54.56747693902899
2024-04-06,59.34379774266951
2024-04-07,63.16146535974499
2024-04-08,49.75494007497407
2024-04-09,48.78964173970913
2024-04-10,50.694156201591944
2024-04-11,51.64167876408467
2024-04-12,59.28199785976053
2024-04-13,58.31570275219062
2024-04-14,63.08471389226126
2024-04-15,53.517120700405464
2024-04-16,54.46331423315822
2024-04-17,53.498514284045775
2024-04-18,53.48921107586593
2024-04-19,53.47990786768609
2024-04-20,58.2447657898193
2024-04-21,63.00796242477754
2024-04-22,59.17899805491224
2024-04-23,51.534027355146456
2024-04-24,52.479224115594235
2024-04-25,50.56208387118164
2024-04-26,51.507114502911904
2024-04-27,60.08116747752823
2024-04-28,64.83821734993907
2024-04-29,49.573527515467084
2024-04-30,58.143427272145985
2024-05-01,52.415264559357794
2024-05-02,54.31180484280074
2024-05-03,53.34966295316825
2024-05-04,59.0553982890943
2024-05-05,61.902119194509936
2024-05-06,48.56088249571543
2024-05-07,52.36044208258371
2024-05-08,53.30314691226902
2024-05-09,52.34216792365901
2024-05-10,52.333030844196664
2024-05-11,60.88598547169084
2024-05-12,59.924175839493344
2024-05-13,54.20764213692997
2024-05-14,58.00155334740334
2024-05-15,57.99141949563601
2024-05-16,52.27820836742257
2024-05-17,57.02080504141116
2024-05-18,61.76174042822477
2024-05-19,71.25108699413936
2024-05-20,60.79029533041243
2024-05-21,60.779663092492605
2024-05-22,53.17290199775118
2024-05-23,56.960998703112146
2024-05-24,65.49368562707167
2024-05-25,78.76847083886726
2024-05-26,83.49894011647854
2024-05-27,70.2027243001258
2024-05-28,57.85967942266069
2024-05-29,64.48801801345489
2024-05-30,53.098476332312416
2024-05-31,62.56938261058482
2024-06-01,71.08911149457954
2024-06-02,64.44283100229563
2024-06-03,58.74639887454942
2024-06-04,58.7360988940646
2024-06-05,62.514560133810726
2024-06-06,64.39764399113639
2024-06-07,65.33320528596931
2024-06-08,71.94858583679873
2024-06-09,74.77553742483218
2024-06-10,71.92333427173915
2024-06-11,64.34116022718733
2024-06-12,62.437808666327
2024-06-13,56.75167651906562
2024-06-14,67.14435540861868
2024-06-15,69.96914732332468
2024-06-16,79.41048268988256
2024-06-17,64.27337971044845
2024-06-18,63.317052325928366
2024-06-19,68.03024421691994
2024-06-20,61.40539432919318
2024-06-21,64.2281926992892
2024-06-22,70.82745876452138
2024-06-23,75.53599905142303
2024-06-24,69.8585055974715
2024-06-25,55.68819611175981
2024-06-26,60.396902527378955
2024-06-27,63.21687670927753
2024-06-28,58.488899362428704
2024-06-29,64.13781867697071
2024-06-30,66.01259609842151
2024-07-01,58.45799942097421
2024-07-02,63.16122358891595
2024-07-03,62.20755426387583
2024-07-04,70.67794291877387
2024-07-05,67.83886393436312
2024-07-06,70.65302361114928
2024-07-07,70.640563957337
2024-07-08,62.152731787101736
2024-07-09,60.25868343442125
2024-07-10,51.77566899699342
2024-07-11,57.4137899448981
2024-07-12,55.52156900811008
2024-07-13,56.45264482757059
2024-07-14,62.08694481497283
2024-07-15,53.61107391239737
2024-07-16,63.00539485190354
2024-07-17,67.6953287224455
2024-07-18,55.46275944211606
2024-07-19,54.513077206295854
2024-07-20,61.08144333007356
2024-07-21,60.131096579383374
2024-07-22,52.60540629878061
2024-07-23,52.596103090600764
2024-07-24,52.58679988242091
2024-07-25,55.3941482817897
2024-07-26,53.50691120652661
2024-07-27,69.45281926934325
2024-07-28,60.99505639697499
2024-07-29,51.60206448720879
2024-07-30,45.02655482857872
2024-07-31,45.95646774701674
2024-08-01,50.63693228066135
2024-08-02,51.5655161693594
2024-08-03,58.118100064974854
2024-08-04,54.35890975645841
2024-08-05,47.78987911781073
2024-08-06,44.03384525492673
2024-08-07,47.77293398862601
2024-08-08,44.01822915548199
2024-08-09,44.01042110575962
2024-08-10,54.30109696276937
2024-08-11,58.97175990208165
2024-08-12,46.79467761339629
2024-08-13,43.04346148331971
2024-08-14,43.97138085714777
2024-08-15,45.83436313965627
2024-08-16,45.82622283249891
2024-08-17,53.29858579478506
2024-08-18,54.648966319652
2024-08-19,43.252536498539236
2024-08-20,41.63060145806313
2024-08-21,50.712349191349006
2024-08-22,47.13626428423538
2024-08-23,47.93457581672228
2024-08-24,54.59070044764251
2024-08-25,54.58098946897426
2024-08-26,43.198725896680806
2024-08-27,40.09384237830302
2024-08-28,44.79530365382256
2024-08-29,41.22470099438634
2024-08-30,46.26351953500438
2024-08-31,49.01109523957331
2024-09-01,52.563091482649845
2024-09-02,49.442902558950145
2024-09-03,35.65487867523899
2024-09-04,39.19146604947851
2024-09-05,43.06275731337941
2024-09-06,37.205756865925636
2024-09-07,47.70838446522824
2024-09-08,44.93818988568991
2024-09-09,40.22906211616289
2024-09-10,38.267248404793996
2024-09-11,37.44602620254232
2024-09-12,39.02801484177873
2024-09-13,42.8830668928196
2024-09-14,48.67078591584339
