Time,nashville_weather
2024-09-23,17.181986716446943
2024-09-24,25.772980074670418
2024-09-25,28.636644527411576
2024-09-26,44.38679901748794
2024-09-27,61.56878573393489
2024-09-28,34.363973432893886
2024-09-29,21.477483395558682
2024-09-30,15.750154490076365
2024-10-01,11.45465781096463
2024-10-02,11.45465781096463
2024-10-03,11.45465781096463
2024-10-04,11.45465781096463
2024-10-05,12.886490037335209
2024-10-06,12.886490037335209
2024-10-07,12.886490037335209
2024-10-08,12.886490037335209
2024-10-09,12.886490037335209
2024-10-10,11.45465781096463
2024-10-11,12.886490037335209
2024-10-12,11.45465781096463
2024-10-13,12.886490037335209
2024-10-14,14.318322263705788
2024-10-15,15.750154490076365
2024-10-16,12.886490037335209
2024-10-17,12.886490037335209
2024-10-18,12.886490037335209
2024-10-19,12.886490037335209
2024-10-20,11.45465781096463
2024-10-21,11.45465781096463
2024-10-22,11.45465781096463
2024-10-23,11.45465781096463
2024-10-24,10.02282558459405
2024-10-25,12.886490037335209
2024-10-26,20.0456511691881
2024-10-27,11.45465781096463
2024-10-28,11.45465781096463
2024-10-29,11.45465781096463
2024-10-30,12.886490037335209
2024-10-31,18.613818942817524
2024-11-01,14.318322263705788
2024-11-02,11.45465781096463
2024-11-03,14.318322263705788
2024-11-04,12.886490037335209
2024-11-05,14.318322263705788
2024-11-06,12.886490037335209
2024-11-07,14.318322263705788
2024-11-08,15.750154490076365
2024-11-09,17.181986716446943
2024-11-10,18.613818942817524
2024-11-11,14.318322263705788
2024-11-12,12.886490037335209
2024-11-13,15.750154490076365
2024-11-14,15.750154490076365
2024-11-15,12.886490037335209
2024-11-16,11.45465781096463
2024-11-17,15.750154490076365
2024-11-18,12.886490037335209
2024-11-19,15.750154490076365
2024-11-20,14.318322263705788
2024-11-21,14.318322263705788
2024-11-22,11.45465781096463
2024-11-23,11.45465781096463
2024-11-24,11.45465781096463
2024-11-25,14.318322263705788
2024-11-26,14.318322263705788
2024-11-27,12.886490037335209
2024-11-28,11.45465781096463
2024-11-29,12.886490037335209
2024-11-30,14.318322263705788
2024-12-01,15.750154490076365
2024-12-02,20.0456511691881
2024-12-03,20.0456511691881
2024-12-04,15.750154490076365
2024-12-05,14.318322263705788
2024-12-06,14.318322263705788
2024-12-07,12.886490037335209
2024-12-08,14.318322263705788
2024-12-09,14.318322263705788
2024-12-10,15.750154490076365
2024-12-11,15.750154490076365
2024-12-12,12.886490037335209
2024-12-13,12.886490037335209
2024-12-14,15.750154490076365
2024-12-15,20.0456511691881
2024-12-16,15.750154490076365
2024-12-17,14.318322263705788
2024-12-18,17.181986716446943
2024-12-19,12.886490037335209
2024-12-20,12.886490037335209
2024-12-21,12.886490037335209
2024-12-22,11.45465781096463
2024-12-23,12.886490037335209
2024-12-24,10.02282558459405
2024-12-25,10.02282558459405
2024-12-26,15.750154490076365
2024-12-27,22.90931562192926
2024-12-28,21.477483395558682
2024-12-29,21.477483395558682
2024-12-30,22.90931562192926
2024-12-31,20.0456511691881
2025-01-01,22.90931562192926
2025-01-02,20.0456511691881
2025-01-03,25.772980074670418
2025-01-04,35.79580565926447
2025-01-05,51.545960149340836
2025-01-06,47.2504634702291
2025-01-07,42.954966791117364
2025-01-08,40.0913023383762
2025-01-09,55.84145682845257
2025-01-10,70.15977909215836
2025-01-11,32.93214120652331
2025-01-12,20.0456511691881
2025-01-13,18.613818942817524
2025-01-14,15.750154490076365
2025-01-15,17.181986716446943
2025-01-16,17.181986716446943
2025-01-17,17.181986716446943
2025-01-18,22.90931562192926
2025-01-19,25.772980074670418
2025-01-20,22.90931562192926
2025-01-21,22.90931562192926
2025-01-22,22.90931562192926
2025-01-23,15.750154490076365
2025-01-24,15.750154490076365
2025-01-25,14.318322263705788
2025-01-26,12.886490037335209
2025-01-27,12.886490037335209
2025-01-28,12.886490037335209
2025-01-29,12.886490037335209
2025-01-30,15.750154490076365
2025-01-31,15.750154490076365
2025-02-01,11.45465781096463
2025-02-02,14.318322263705788
2025-02-03,12.886490037335209
2025-02-04,15.750154490076365
2025-02-05,18.613818942817524
2025-02-06,20.0456511691881
2025-02-07,18.613818942817524
2025-02-08,15.750154490076365
2025-02-09,17.181986716446943
2025-02-10,12.886490037335209
2025-02-11,21.477483395558682
2025-02-12,20.0456511691881
2025-02-13,18.613818942817524
2025-02-14,18.613818942817524
2025-02-15,32.93214120652331
2025-02-16,58.705121281193726
2025-02-17,34.363973432893886
2025-02-18,50.114127922970255
2025-02-19,50.114127922970255
2025-02-20,27.204812301040995
2025-02-21,17.181986716446943
2025-02-22,15.750154490076365
2025-02-23,14.318322263705788
2025-02-24,14.318322263705788
2025-02-25,12.886490037335209
2025-02-26,15.750154490076365
2025-02-27,14.318322263705788
2025-02-28,14.318322263705788
2025-03-01,14.318322263705788
2025-03-02,17.181986716446943
2025-03-03,14.318322263705788
2025-03-04,24.341147848299837
2025-03-05,22.90931562192926
2025-03-06,17.181986716446943
2025-03-07,15.750154490076365
2025-03-08,15.750154490076365
2025-03-09,17.181986716446943
2025-03-10,14.318322263705788
2025-03-11,14.318322263705788
2025-03-12,15.750154490076365
2025-03-13,22.90931562192926
2025-03-14,37.22763788563505
2025-03-15,94.5009269404582
2025-03-16,30.068476753782154
2025-03-17,15.750154490076365
2025-03-18,14.318322263705788
2025-03-19,20.0456511691881
2025-03-20,21.477483395558682
2025-03-21,15.750154490076365
2025-03-22,14.318322263705788
2025-03-23,27.204812301040995
2025-03-24,18.613818942817524
2025-03-25,14.318322263705788
2025-03-26,15.750154490076365
2025-03-27,12.886490037335209
2025-03-28,15.750154490076365
2025-03-29,22.90931562192926
2025-03-30,30.068476753782154
2025-03-31,47.2504634702291
2025-04-01,21.477483395558682
2025-04-02,44.38679901748794
2025-04-03,143.18322263705787
2025-04-04,50.114127922970255
2025-04-05,74.4552757712701
2025-04-06,48.682295696599674
2025-04-07,21.477483395558682
2025-04-08,14.318322263705788
2025-04-09,17.181986716446943
2025-04-10,24.341147848299837
2025-04-11,20.0456511691881
2025-04-12,14.318322263705788
2025-04-13,11.45465781096463
2025-04-14,14.318322263705788
2025-04-15,14.108869587905774
2025-04-16,11.468392412656433
2025-04-17,14.411030825125465
2025-04-18,14.108869587905774
2025-04-19,11.770553649876124
2025-04-20,13.090792237500795
2025-04-21,17.353669237594495
2025-04-22,12.788631000281104
2025-04-23,15.429108175530445
2025-04-24,20.296307650063525
2025-04-25,18.371746587999475
2025-04-26,15.429108175530445
2025-04-27,13.090792237500795
2025-04-28,11.468392412656433
2025-04-29,15.731269412750134
2025-04-30,15.731269412750134
2025-05-01,21.616546237688198
2025-05-02,25.8794232377819
2025-05-03,25.8794232377819
2025-05-04,21.314385000468505
2025-05-05,15.731269412750134
2025-05-06,14.108869587905774
2025-05-07,16.749346763155113
2025-05-08,22.936784825312866
2025-05-09,14.411030825125465
2025-05-10,15.731269412750134
2025-05-11,18.673907825219167
2025-05-12,18.673907825219167
2025-05-13,17.353669237594495
2025-05-14,14.108869587905774
2025-05-15,16.921029284302666
2025-05-16,27.79883382421152
2025-05-17,33.23773609416595
2025-05-18,19.33831918206019
2025-05-19,25.98586640089338
2025-05-20,60.432247443938095
2025-05-21,19.94264165649957
2025-05-22,15.108061860984524
2025-05-23,16.316706809863284
2025-05-24,18.733996707620808
2025-05-25,25.381543926454
2025-05-26,20.546964130938953
2025-05-27,16.316706809863284
2025-05-28,13.89941691210576
2025-05-29,14.503739386545142
2025-05-30,15.712384335423904
2025-05-31,13.29509443766638
2025-06-01,15.712384335423904
2025-06-02,10.273482065469477
2025-06-03,12.086449488787618
2025-06-04,13.29509443766638
2025-06-05,16.316706809863284
2025-06-06,25.98586640089338
2025-06-07,24.172898977575237
2025-06-08,16.316706809863284
2025-06-09,18.129674233181426
2025-06-10,12.086449488787618
2025-06-11,10.877804539908857
2025-06-12,13.89941691210576
2025-06-13,18.733996707620808
2025-06-14,21.15128660537833
2025-06-15,15.108061860984524
2025-06-16,15.108061860984524
2025-06-17,19.33831918206019
2025-06-18,16.921029284302666
2025-06-19,18.129674233181426
2025-06-20,10.273482065469477
2025-06-21,10.273482065469477
2025-06-22,13.89941691210576
2025-06-23,12.690771963227
2025-06-24,15.108061860984524
2025-06-25,10.273482065469477
2025-06-26,17.525351758742048
2025-06-27,19.94264165649957
2025-06-28,18.733996707620808
2025-06-29,14.503739386545142
2025-06-30,10.877804539908857
2025-07-01,12.086449488787618
2025-07-02,9.064837116590713
2025-07-03,7.856192167711952
2025-07-04,7.251869693272571
2025-07-05,10.273482065469477
2025-07-06,13.29509443766638
2025-07-07,18.733996707620808
2025-07-08,16.316706809863284
2025-07-09,14.503739386545142
2025-07-10,12.086449488787618
2025-07-11,9.669159591030095
2025-07-12,10.273482065469477
2025-07-13,15.108061860984524
2025-07-14,13.89941691210576
2025-07-15,12.690771963227
2025-07-16,16.316706809863284
2025-07-17,14.503739386545142
2025-07-18,16.316706809863284
2025-07-19,22.359931554257095
2025-07-20,13.29509443766638
2025-07-21,15.108061860984524
2025-07-22,14.503739386545142
2025-07-23,10.273482065469477
2025-07-24,9.669159591030095
2025-07-25,10.877804539908857
2025-07-26,10.273482065469477
2025-07-27,10.273482065469477
2025-07-28,10.877804539908857
2025-07-29,10.273482065469477
2025-07-30,10.877804539908857
2025-07-31,12.690771963227
2025-08-01,12.690771963227
2025-08-02,10.877804539908857
2025-08-03,15.108061860984524
2025-08-04,11.482127014348237
2025-08-05,10.273482065469477
2025-08-06,9.669159591030095
2025-08-07,9.669159591030095
2025-08-08,7.251869693272571
2025-08-09,9.064837116590713
2025-08-10,9.064837116590713
2025-08-11,10.273482065469477
2025-08-12,13.29509443766638
2025-08-13,16.316706809863284
2025-08-14,10.877804539908857
2025-08-15,10.273482065469477
2025-08-16,8.460514642151333
2025-08-17,8.460514642151333
2025-08-18,9.669159591030095
2025-08-19,10.877804539908857
2025-08-20,11.482127014348237
2025-08-21,10.877804539908857
2025-08-22,9.064837116590713
2025-08-23,12.086449488787618
2025-08-24,9.669159591030095
2025-08-25,9.669159591030095
2025-08-26,10.273482065469477
2025-08-27,8.460514642151333
2025-08-28,10.273482065469477
2025-08-29,10.273482065469477
2025-08-30,9.064837116590713
2025-08-31,9.669159591030095
2025-09-01,10.877804539908857
2025-09-02,13.89941691210576
2025-09-03,10.877804539908857
2025-09-04,12.086449488787618
2025-09-05,15.108061860984524
2025-09-06,22.359931554257095
2025-09-07,11.482127014348237
2025-09-08,11.482127014348237
2025-09-09,9.669159591030095
2025-09-10,8.460514642151333
2025-09-11,10.273482065469477
2025-09-12,7.856192167711952
2025-09-13,9.064837116590713
2025-09-14,10.877804539908857
2025-09-15,9.669159591030095
2025-09-16,12.690771963227
2025-09-17,10.877804539908857
2025-09-18,9.669159591030095
2025-09-19,11.482127014348237
2025-09-20,10.877804539908857
2025-09-21,15.712384335423904
2025-09-22,18.129674233181426
2025-09-23,18.129674233181426
2025-09-24,17.525351758742048
2025-09-25,13.89941691210576
2025-09-26,9.064837116590713
2025-09-27,10.273482065469477
2025-09-28,9.669159591030095
2025-09-29,9.064837116590713
2025-09-30,9.669159591030095
2025-10-01,9.064837116590713
2025-10-02,9.669159591030095
2025-10-03,8.460514642151333
2025-10-04,8.460514642151333
2025-10-05,11.482127014348237
2025-10-06,15.108061860984524
2025-10-07,16.316706809863284
2025-10-08,13.29509443766638
2025-10-09,12.690771963227
2025-10-10,12.086449488787618
2025-10-11,12.690771963227
2025-10-12,12.086449488787618
2025-10-13,11.482127014348237
2025-10-14,11.482127014348237
2025-10-15,11.482127014348237
2025-10-16,12.690771963227
2025-10-17,14.503739386545142
2025-10-18,19.94264165649957
2025-10-19,29.611801247529666
2025-10-20,12.690771963227
2025-10-21,12.690771963227
2025-10-22,12.086449488787618
2025-10-23,13.29509443766638
2025-10-24,13.29509443766638
2025-10-25,16.921029284302666
2025-10-26,17.525351758742048
2025-10-27,14.503739386545142
2025-10-28,12.690771963227
2025-10-29,14.503739386545142
2025-10-30,13.29509443766638
2025-10-31,10.273482065469477
2025-11-01,16.316706809863284
2025-11-02,19.33831918206019
2025-11-03,12.086449488787618
2025-11-04,11.482127014348237
2025-11-05,13.29509443766638
2025-11-06,14.503739386545142
2025-11-07,31.424768670847808
2025-11-08,19.33831918206019
2025-11-09,21.15128660537833
2025-11-10,24.172898977575237
2025-11-11,17.525351758742048
2025-11-12,13.29509443766638
2025-11-13,13.29509443766638
2025-11-14,11.482127014348237
2025-11-15,11.482127014348237
2025-11-16,13.89941691210576
2025-11-17,13.29509443766638
2025-11-18,15.108061860984524
2025-11-19,15.108061860984524
2025-11-20,18.129674233181426
2025-11-21,16.316706809863284
2025-11-22,15.712384335423904
2025-11-23,13.29509443766638
2025-11-24,13.29509443766638
2025-11-25,15.712384335423904
2025-11-26,13.89941691210576
2025-11-27,12.690771963227
2025-11-28,12.690771963227
2025-11-29,17.525351758742048
2025-11-30,20.546964130938953
2025-12-01,18.733996707620808
2025-12-02,22.359931554257095
2025-12-03,15.108061860984524
2025-12-04,22.359931554257095
2025-12-05,17.525351758742048
2025-12-06,13.29509443766638
2025-12-07,15.712384335423904
2025-12-08,13.29509443766638
2025-12-09,12.690771963227
2025-12-10,13.29509443766638
2025-12-11,13.341580781854026
2025-12-12,13.643742019073716
2025-12-13,15.66589799123626
2025-12-14,19.15237380530961
2025-12-15,17.688053963398804
2025-12-16,13.341580781854026
2025-12-17,13.643742019073716
2025-12-18,15.66589799123626
2025-12-19,16.525895358707686
2025-12-20,14.805900623764835
2025-12-21,14.503739386545142
2025-12-22,12.179422177162909
2025-12-23,13.341580781854026
2025-12-24,12.179422177162909
2025-12-25,11.01726357247179
2025-12-26,17.130217833147068
2025-12-27,19.15237380530961
2025-12-28,22.336688382163274
2025-12-29,24.661005591545507
2025-12-30,17.688053963398804
2025-12-31,17.130217833147068
2026-01-01,25.823164196236625
2026-01-02,14.805900623764835
2026-01-03,13.341580781854026
2026-01-04,12.481583414382598
2026-01-05,14.201578149325453
2026-01-06,14.503739386545142
2026-01-07,14.503739386545142
2026-01-08,14.805900623764835
2026-01-09,20.012371172781037
2026-01-10,20.082100689062507
2026-01-11,16.735083907552088
2026-01-12,13.38806712604167
2026-01-13,14.503739386545144
2026-01-14,16.735083907552088
2026-01-15,15.619411647048615
2026-01-16,17.85075616805556
2026-01-17,16.735083907552088
2026-01-18,15.619411647048615
2026-01-19,29.007478773090288
2026-01-20,45.74256268064237
2026-01-21,70.28735241171877
2026-01-22,76.98138597473961
2026-01-23,79.21273049574656
2026-01-24,111.56722605034726
2026-01-25,109.33588152934031
2026-01-26,78.09705823524308
2026-01-27,49.08957946215279
2026-01-28,39.04852911762154
2026-01-29,32.3544955546007
2026-01-30,37.93285685711807
2026-01-31,32.3544955546007
2026-02-01,32.3544955546007
2026-02-02,23.429117470572923
2026-02-03,20.082100689062507
2026-02-04,16.735083907552088
2026-02-05,17.85075616805556
2026-02-06,15.619411647048615
2026-02-07,16.735083907552088
2026-02-08,13.38806712604167
2026-02-09,13.38806712604167
2026-02-10,14.503739386545144
2026-02-11,16.735083907552088
2026-02-12,14.503739386545144
2026-02-13,12.272394865538198
2026-02-14,13.38806712604167
2026-02-15,15.619411647048615
2026-02-16,13.38806712604167
2026-02-17,13.38806712604167
2026-02-18,16.735083907552088
2026-02-19,16.735083907552088
2026-02-20,15.619411647048615
2026-02-21,17.85075616805556
2026-02-22,15.619411647048615
2026-02-23,20.082100689062507
2026-02-24,14.503739386545144
2026-02-25,15.619411647048615
2026-02-26,15.619411647048615
2026-02-27,13.38806712604167
2026-02-28,13.38806712604167
2026-03-01,15.619411647048615
2026-03-02,16.735083907552088
2026-03-03,14.503739386545144
2026-03-04,13.38806712604167
2026-03-05,14.503739386545144
2026-03-06,17.85075616805556
2026-03-07,26.77613425208334
2026-03-08,20.082100689062507
2026-03-09,18.966428428559034
2026-03-10,20.082100689062507
2026-03-11,29.007478773090288
2026-03-12,18.966428428559034
2026-03-13,17.85075616805556
2026-03-14,18.966428428559034
2026-03-15,31.23882329409723
2026-03-16,60.24630206718752
2026-03-17,17.85075616805556
2026-03-18,16.735083907552088
2026-03-19,15.619411647048615
2026-03-20,13.38806712604167
2026-03-21,14.503739386545144
2026-03-22,13.38806712604167
2026-03-23,16.735083907552088
2026-03-24,13.38806712604167
2026-03-25,14.503739386545144
2026-03-26,13.38806712604167
2026-03-27,18.966428428559034
2026-03-28,16.735083907552088
2026-03-29,16.735083907552088
2026-03-30,15.619411647048615
2026-03-31,12.272394865538198
2026-04-01,12.272394865538198
2026-04-02,13.38806712604167
2026-04-03,13.38806712604167
2026-04-04,20.082100689062507
2026-04-05,13.38806712604167
2026-04-06,12.272394865538198
2026-04-07,11.156722605034727
2026-04-08,12.272394865538198
2026-04-09,10.041050344531254
2026-04-10,11.156722605034727
2026-04-11,12.272394865538198
2026-04-12,11.156722605034727
2026-04-13,13.38806712604167
2026-04-14,11.156722605034727
2026-04-15,13.38806712604167
2026-04-16,15.619411647048615
2026-04-17,25.66046199157987
2026-04-18,22.313445210069453
2026-04-19,15.619411647048615
2026-04-20,13.38806712604167
2026-04-21,12.272394865538198
2026-04-22,11.156722605034727
2026-04-23,13.38806712604167
2026-04-24,17.85075616805556
2026-04-25,16.735083907552088
2026-04-26,11.156722605034727
2026-04-27,20.082100689062507
2026-04-28,42.39554589913196
2026-04-29,21.19777294956598
2026-04-30,13.38806712604167
2026-05-01,12.272394865538198
2026-05-02,14.503739386545144
2026-05-03,13.38806712604167
2026-05-04,14.503739386545144
2026-05-05,18.966428428559034
2026-05-06,22.313445210069453
2026-05-07,14.503739386545144
2026-05-08,11.156722605034727
2026-05-09,12.272394865538198
2026-05-10,13.38806712604167
2026-05-11,12.272394865538198
2026-05-12,8.92537808402778
2026-05-13,8.92537808402778
2026-05-14,11.156722605034727
2026-05-15,11.156722605034727
2026-05-16,13.38806712604167
2026-05-17,11.156722605034727
2026-05-18,15.619411647048615
2026-05-19,17.85075616805556
2026-05-20,20.082100689062507
2026-05-21,20.082100689062507
2026-05-22,21.19777294956598
2026-05-23,26.77613425208334
2026-05-24,20.082100689062507
2026-05-25,17.85075616805556
2026-05-26,14.503739386545144
2026-05-27,14.503739386545144
2026-05-28,16.735083907552088
2026-05-29,18.966428428559034
2026-05-30,26.77613425208334
2026-05-31,29.007478773090288
