Time,bruins
2025-03-22,8.228571428571428
2025-03-23,14.74285714285714
2025-03-24,11.314285714285713
2025-03-25,5.828571428571427
2025-03-26,5.828571428571427
2025-03-27,9.942857142857141
2025-03-28,5.142857142857142
2025-03-29,8.57142857142857
2025-03-30,16.457142857142856
2025-03-31,5.828571428571427
2025-04-01,8.914285714285713
2025-04-02,11.999999999999998
2025-04-03,6.514285714285713
2025-04-04,9.599999999999998
2025-04-05,14.399999999999999
2025-04-06,16.11428571428571
2025-04-07,7.885714285714284
2025-04-08,5.828571428571427
2025-04-09,8.228571428571428
2025-04-10,7.199999999999999
2025-04-11,9.942857142857141
2025-04-12,5.828571428571427
2025-04-13,11.657142857142855
2025-04-14,5.142857142857142
2025-04-15,6.825688073394494
2025-04-16,9.925557011795542
2025-04-17,3.725819134993446
2025-04-18,3.412844036697247
2025-04-19,3.412844036697247
2025-04-20,3.867365661861074
2025-04-21,2.786893840104849
2025-04-22,2.786893840104849
2025-04-23,3.271297509829619
2025-04-24,2.786893840104849
2025-04-25,2.3323722149410218
2025-04-26,2.786893840104849
2025-04-27,3.412844036697247
2025-04-28,2.786893840104849
2025-04-29,2.3323722149410218
2025-04-30,2.1609436435124505
2025-05-01,2.4739187418086495
2025-05-02,2.645347313237221
2025-05-03,2.786893840104849
2025-05-04,3.0998689384010483
2025-05-05,3.412844036697247
2025-05-06,3.412844036697247
2025-05-07,2.1609436435124505
2025-05-08,2.645347313237221
2025-05-09,2.4739187418086495
2025-05-10,3.0998689384010483
2025-05-11,2.645347313237221
2025-05-12,2.645347313237221
2025-05-13,2.3323722149410218
2025-05-14,2.4739187418086495
2025-05-15,2.264744429882044
2025-05-16,1.9816513761467887
2025-05-17,2.5478374836172994
2025-05-18,2.264744429882044
2025-05-19,3.1140235910878107
2025-05-20,2.5478374836172994
2025-05-21,2.264744429882044
2025-05-22,3.397116644823066
2025-05-23,2.5478374836172994
2025-05-24,1.9816513761467887
2025-05-25,2.5478374836172994
2025-05-26,1.9816513761467887
2025-05-27,1.9816513761467887
2025-05-28,3.1140235910878107
2025-05-29,3.1140235910878107
2025-05-30,3.1140235910878107
2025-05-31,2.264744429882044
2025-06-01,2.830930537352555
2025-06-02,2.264744429882044
2025-06-03,2.264744429882044
2025-06-04,2.264744429882044
2025-06-05,3.9633027522935773
2025-06-06,2.5478374836172994
2025-06-07,3.397116644823066
2025-06-08,1.9816513761467887
2025-06-09,1.9816513761467887
2025-06-10,2.830930537352555
2025-06-11,1.9816513761467887
2025-06-12,1.9816513761467887
2025-06-13,2.264744429882044
2025-06-14,2.5478374836172994
2025-06-15,3.1140235910878107
2025-06-16,1.9816513761467887
2025-06-17,2.5478374836172994
2025-06-18,3.9633027522935773
2025-06-19,2.5478374836172994
2025-06-20,2.5478374836172994
2025-06-21,2.5478374836172994
2025-06-22,2.5478374836172994
2025-06-23,3.397116644823066
2025-06-24,3.1140235910878107
2025-06-25,3.6802096985583215
2025-06-26,3.6802096985583215
2025-06-27,3.9633027522935773
2025-06-28,9.908256880733942
2025-06-29,4.8125819134993435
2025-06-30,4.8125819134993435
2025-07-01,6.511140235910877
2025-07-02,4.529488859764088
2025-07-03,3.397116644823066
2025-07-04,2.5478374836172994
2025-07-05,3.1140235910878107
2025-07-06,3.6802096985583215
2025-07-07,2.830930537352555
2025-07-08,2.830930537352555
2025-07-09,2.5478374836172994
2025-07-10,2.5478374836172994
2025-07-11,1.9816513761467887
2025-07-12,2.264744429882044
2025-07-13,1.9816513761467887
2025-07-14,2.264744429882044
2025-07-15,2.5478374836172994
2025-07-16,3.397116644823066
2025-07-17,2.830930537352555
2025-07-18,2.5478374836172994
2025-07-19,2.264744429882044
2025-07-20,2.5478374836172994
2025-07-21,2.264744429882044
2025-07-22,2.264744429882044
2025-07-23,1.9816513761467887
2025-07-24,2.264744429882044
2025-07-25,2.264744429882044
2025-07-26,3.1140235910878107
2025-07-27,3.1140235910878107
2025-07-28,2.5478374836172994
2025-07-29,2.5478374836172994
2025-07-30,2.264744429882044
2025-07-31,2.5478374836172994
2025-08-01,2.264744429882044
2025-08-02,2.264744429882044
2025-08-03,2.5478374836172994
2025-08-04,1.9816513761467887
2025-08-05,2.264744429882044
2025-08-06,1.9816513761467887
2025-08-07,1.9816513761467887
2025-08-08,1.9816513761467887
2025-08-09,1.9816513761467887
2025-08-10,2.264744429882044
2025-08-11,1.9816513761467887
2025-08-12,1.698558322411533
2025-08-13,1.9816513761467887
2025-08-14,1.9816513761467887
2025-08-15,2.264744429882044
2025-08-16,1.9816513761467887
2025-08-17,1.9816513761467887
2025-08-18,1.9816513761467887
2025-08-19,2.264744429882044
2025-08-20,2.264744429882044
2025-08-21,1.9816513761467887
2025-08-22,1.698558322411533
2025-08-23,2.264744429882044
2025-08-24,1.9816513761467887
2025-08-25,2.264744429882044
2025-08-26,1.9816513761467887
2025-08-27,1.698558322411533
2025-08-28,1.9816513761467887
2025-08-29,2.264744429882044
2025-08-30,2.5478374836172994
2025-08-31,3.6802096985583215
2025-09-01,2.264744429882044
2025-09-02,2.264744429882044
2025-09-03,1.698558322411533
2025-09-04,2.264744429882044
2025-09-05,2.264744429882044
2025-09-06,2.5478374836172994
2025-09-07,3.6802096985583215
2025-09-08,2.5478374836172994
2025-09-09,2.264744429882044
2025-09-10,1.9816513761467887
2025-09-11,2.264744429882044
2025-09-12,2.5478374836172994
2025-09-13,4.529488859764088
2025-09-14,2.830930537352555
2025-09-15,2.5478374836172994
2025-09-16,2.5478374836172994
2025-09-17,3.1140235910878107
2025-09-18,2.830930537352555
2025-09-19,2.830930537352555
2025-09-20,3.397116644823066
2025-09-21,7.926605504587155
2025-09-22,4.246395806028833
2025-09-23,4.529488859764088
2025-09-24,6.228047182175621
2025-09-25,3.397116644823066
2025-09-26,3.6802096985583215
2025-09-27,6.511140235910877
2025-09-28,5.095674967234599
2025-09-29,5.095674967234599
2025-09-30,5.944954128440366
2025-10-01,3.9633027522935773
2025-10-02,4.529488859764088
2025-10-03,6.794233289646132
2025-10-04,13.022280471821754
2025-10-05,6.228047182175621
2025-10-06,5.944954128440366
2025-10-07,6.511140235910877
2025-10-08,15.85321100917431
2025-10-09,28.30930537352555
2025-10-10,20.948885976408906
2025-10-11,16.41939711664482
2025-10-12,20.665792922673653
2025-10-13,22.930537352555696
2025-10-14,7.926605504587155
2025-10-15,7.360419397116643
2025-10-16,7.0773263433813876
2025-10-17,16.98558322411533
2025-10-18,9.625163826998687
2025-10-19,23.779816513761464
2025-10-20,12.173001310615987
2025-10-21,13.022280471821754
2025-10-22,23.496723460026207
2025-10-23,11.040629095674964
2025-10-24,15.85321100917431
2025-10-25,21.798165137614674
2025-10-26,8.77588466579292
2025-10-27,8.77588466579292
2025-10-28,16.41939711664482
2025-10-29,13.305373525557009
2025-10-30,10.474442988204453
2025-10-31,14.720838794233286
2025-11-01,18.96723460026212
2025-11-02,8.492791612057665
2025-11-03,5.66186107470511
2025-11-04,7.360419397116643
2025-11-05,14.43774574049803
2025-11-06,8.492791612057665
2025-11-07,15.003931847968541
2025-11-08,10.191349934469198
2025-11-09,20.099606815203142
2025-11-10,6.511140235910877
2025-11-11,9.625163826998687
2025-11-12,19.250327653997374
2025-11-13,7.926605504587155
2025-11-14,14.720838794233286
2025-11-15,10.474442988204453
2025-11-16,22.364351245085185
2025-11-17,9.342070773263432
2025-11-18,14.720838794233286
2025-11-19,7.360419397116643
2025-11-20,14.154652686762775
2025-11-21,7.643512450851898
2025-11-22,17.268676277850584
2025-11-23,10.757536041939709
2025-11-24,13.305373525557009
2025-11-25,6.511140235910877
2025-11-26,7.643512450851898
2025-11-27,13.87155963302752
2025-11-28,19.53342070773263
2025-11-29,10.757536041939709
2025-11-30,20.948885976408906
2025-12-01,5.944954128440366
2025-12-02,7.0773263433813876
2025-12-03,13.588466579292264
2025-12-04,8.77588466579292
2025-12-05,13.87155963302752
2025-12-06,10.474442988204453
2025-12-07,16.136304062909563
2025-12-08,6.228047182175621
2025-12-09,7.643512450851898
2025-12-10,16.41939711664482
2025-12-11,7.714285714285712
2025-12-12,16.348623853211006
2025-12-13,9.908256880733942
2025-12-14,11.960681520314544
2025-12-15,10.686762778505894
2025-12-16,8.492791612057665
2025-12-17,14.933158584534727
2025-12-18,9.271297509829617
2025-12-19,12.59764089121887
2025-12-20,9.908256880733942
2025-12-21,17.622542595019652
2025-12-22,13.376146788990823
2025-12-23,9.12975098296199
2025-12-24,17.76408912188728
2025-12-25,5.803407601572738
2025-12-26,5.803407601572738
2025-12-27,8.351245085190037
2025-12-28,13.376146788990823
2025-12-29,5.520314547837482
2025-12-30,11.465268676277848
2025-12-31,6.93577981651376
2026-01-01,14.933158584534727
2026-01-02,6.93577981651376
2026-01-03,7.85583224115334
2026-01-04,14.013106159895147
2026-01-05,5.520314547837482
2026-01-06,6.298820445609435
2026-01-07,12.739187418086498
2026-01-08,7.218872870249015
2026-01-09,12.739187418086498
2026-01-10,25.478374836172993
2026-01-11,19.108781127129745
2026-01-12,12.031454783748359
2026-01-13,8.492791612057665
2026-01-14,14.154652686762773
2026-01-15,9.200524246395803
2026-01-16,18.401048492791606
2026-01-17,10.61598951507208
2026-01-18,19.108781127129745
2026-01-19,7.077326343381387
2026-01-20,7.785058977719526
2026-01-21,14.862385321100913
2026-01-22,8.492791612057665
2026-01-23,14.154652686762773
2026-01-24,11.32372214941022
2026-01-25,19.816513761467885
2026-01-26,8.492791612057665
2026-01-27,16.98558322411533
2026-01-28,13.446920052424636
2026-01-29,9.200524246395803
2026-01-30,15.570117955439052
2026-01-31,10.61598951507208
2026-02-01,19.816513761467885
2026-02-02,32.55570117955438
2026-02-03,7.077326343381387
2026-02-04,8.492791612057665
2026-02-05,16.98558322411533
2026-02-06,4.954128440366971
2026-02-07,5.66186107470511
2026-02-08,4.246395806028833
2026-02-09,3.5386631716906933
2026-02-10,3.5386631716906933
2026-02-11,3.5386631716906933
2026-02-12,3.5386631716906933
2026-02-13,3.5386631716906933
2026-02-14,4.954128440366971
2026-02-15,4.954128440366971
2026-02-16,3.5386631716906933
2026-02-17,3.5386631716906933
2026-02-18,3.5386631716906933
2026-02-19,2.830930537352555
2026-02-20,3.5386631716906933
2026-02-21,4.246395806028833
2026-02-22,7.785058977719526
2026-02-23,3.5386631716906933
2026-02-24,4.246395806028833
2026-02-25,4.954128440366971
2026-02-26,7.785058977719526
2026-02-27,14.154652686762773
2026-02-28,16.27785058977719
2026-03-01,9.200524246395803
2026-03-02,5.66186107470511
2026-03-03,9.200524246395803
2026-03-04,14.154652686762773
2026-03-05,8.492791612057665
2026-03-06,17.693315858453467
2026-03-07,20.524246395806024
2026-03-08,21.23197903014416
2026-03-09,8.492791612057665
2026-03-10,8.492791612057665
2026-03-11,12.031454783748359
2026-03-12,9.908256880733942
2026-03-13,12.739187418086496
2026-03-14,19.816513761467885
2026-03-15,9.200524246395803
2026-03-16,9.908256880733942
2026-03-17,16.98558322411533
2026-03-18,11.32372214941022
2026-03-19,9.200524246395803
2026-03-20,12.739187418086496
2026-03-21,11.32372214941022
2026-03-22,21.9397116644823
2026-03-23,8.492791612057665
2026-03-24,11.32372214941022
2026-03-25,16.27785058977719
2026-03-26,18.401048492791606
2026-03-27,7.077326343381387
2026-03-28,21.9397116644823
2026-03-29,22.64744429882044
2026-03-30,12.739187418086496
2026-03-31,11.32372214941022
2026-04-01,15.570117955439052
2026-04-02,11.32372214941022
2026-04-03,14.154652686762773
2026-04-04,20.524246395806024
2026-04-05,28.309305373525547
2026-04-06,9.908256880733942
2026-04-07,10.61598951507208
2026-04-08,16.98558322411533
2026-04-09,8.492791612057665
2026-04-10,8.492791612057665
2026-04-11,24.062909567496718
2026-04-12,21.23197903014416
2026-04-13,14.154652686762773
2026-04-14,13.446920052424636
2026-04-15,16.98558322411533
2026-04-16,12.739187418086496
2026-04-17,12.031454783748359
2026-04-18,12.031454783748359
2026-04-19,28.309305373525547
2026-04-20,48.83355176933157
2026-04-21,19.108781127129745
2026-04-22,48.125819134993435
2026-04-23,26.186107470511132
2026-04-24,38.92529488859763
2026-04-25,19.816513761467885
2026-04-26,67.94233289646132
2026-04-27,15.570117955439052
2026-04-28,21.9397116644823
2026-04-29,60.86500655307993
2026-04-30,17.693315858453467
2026-05-01,33.26343381389252
2026-05-02,70.77326343381387
2026-05-03,9.908256880733942
2026-05-04,4.954128440366971
2026-05-05,4.246395806028833
2026-05-06,4.954128440366971
2026-05-07,2.830930537352555
2026-05-08,3.5386631716906933
2026-05-09,3.5386631716906933
2026-05-10,2.830930537352555
2026-05-11,2.1231979030144164
2026-05-12,2.830930537352555
2026-05-13,2.830930537352555
2026-05-14,2.830930537352555
2026-05-15,2.830930537352555
2026-05-16,2.830930537352555
2026-05-17,2.830930537352555
2026-05-18,2.830930537352555
2026-05-19,2.1231979030144164
2026-05-20,2.1231979030144164
2026-05-21,2.1231979030144164
2026-05-22,2.1231979030144164
2026-05-23,2.1231979030144164
2026-05-24,2.830930537352555
2026-05-25,2.830930537352555
2026-05-26,2.830930537352555
2026-05-27,2.1231979030144164
2026-05-28,2.1231979030144164
2026-05-29,2.1231979030144164
2026-05-30,2.830930537352555
2026-05-31,2.1231979030144164
