Time,academy
2025-06-25,56.0
2025-06-26,54.0
2025-06-27,52.0
2025-06-28,47.0
2025-06-29,44.0
2025-06-30,53.0
2025-07-01,55.0
2025-07-02,51.0
2025-07-03,51.0
2025-07-04,46.0
2025-07-05,42.0
2025-07-06,47.0
2025-07-07,59.0
2025-07-08,61.0
2025-07-09,62.0
2025-07-10,60.0
2025-07-11,59.0
2025-07-12,52.0
2025-07-13,51.0
2025-07-14,63.0
2025-07-15,62.0
2025-07-16,59.0
2025-07-17,63.0
2025-07-18,55.0
2025-07-19,59.0
2025-07-20,58.0
2025-07-21,70.0
2025-07-22,67.0
2025-07-23,66.0
2025-07-24,63.0
2025-07-25,60.0
2025-07-26,59.0
2025-07-27,56.0
2025-07-28,71.0
2025-07-29,77.0
2025-07-30,79.0
2025-07-31,80.0
2025-08-01,76.0
2025-08-02,57.0
2025-08-03,54.0
2025-08-04,71.0
2025-08-05,76.0
2025-08-06,76.0
2025-08-07,74.0
2025-08-08,72.0
2025-08-09,64.0
2025-08-10,61.0
2025-08-11,79.0
2025-08-12,76.0
2025-08-13,78.0
2025-08-14,76.0
2025-08-15,71.0
2025-08-16,56.0
2025-08-17,54.0
2025-08-18,71.0
2025-08-19,70.0
2025-08-20,73.0
2025-08-21,70.0
2025-08-22,71.0
2025-08-23,55.0
2025-08-24,54.0
2025-08-25,76.0
2025-08-26,76.0
2025-08-27,75.0
2025-08-28,73.0
2025-08-29,65.0
2025-08-30,57.0
2025-08-31,48.0
2025-09-01,56.0
2025-09-02,74.0
2025-09-03,75.0
2025-09-04,72.0
2025-09-05,70.0
2025-09-06,55.0
2025-09-07,49.0
2025-09-08,73.0
2025-09-09,70.0
2025-09-10,66.0
2025-09-11,91.0
2025-09-12,100.0
2025-09-13,55.0
2025-09-14,47.0
2025-09-15,70.0
2025-09-16,69.0
2025-09-17,69.0
2025-09-18,68.0
2025-09-19,68.0
2025-09-20,55.0
2025-09-21,48.0
2025-09-22,65.0
2025-09-23,67.0
2025-09-24,67.0
2025-09-25,64.0
2025-09-26,66.0
2025-09-27,52.0
2025-09-28,46.0
2025-09-29,67.0
2025-09-30,67.0
2025-10-01,65.0
2025-10-02,62.0
2025-10-03,68.0
2025-10-04,51.0
2025-10-05,47.0
2025-10-06,58.0
2025-10-07,62.0
2025-10-08,65.0
2025-10-09,67.0
2025-10-10,65.0
2025-10-11,51.0
2025-10-12,47.0
2025-10-13,63.0
2025-10-14,66.0
2025-10-15,78.0
2025-10-16,62.0
2025-10-17,66.0
2025-10-18,50.0
2025-10-19,48.0
2025-10-20,67.0
2025-10-21,67.0
2025-10-22,67.0
2025-10-23,64.0
2025-10-24,62.0
2025-10-25,50.0
2025-10-26,46.0
2025-10-27,63.0
2025-10-28,62.0
2025-10-29,64.0
2025-10-30,62.0
2025-10-31,58.0
2025-11-01,52.0
2025-11-02,50.0
2025-11-03,67.0
2025-11-04,65.0
2025-11-05,67.0
2025-11-06,66.0
2025-11-07,67.0
2025-11-08,57.0
2025-11-09,52.0
2025-11-10,68.0
2025-11-11,65.0
2025-11-12,65.0
2025-11-13,68.0
2025-11-14,69.0
2025-11-15,57.0
2025-11-16,51.0
2025-11-17,68.0
2025-11-18,67.0
2025-11-19,69.0
2025-11-20,70.0
2025-11-21,72.0
2025-11-22,59.0
2025-11-23,53.0
2025-11-24,60.0
2025-11-25,62.0
2025-11-26,53.0
2025-11-27,51.0
2025-11-28,70.0
2025-11-29,60.0
2025-11-30,57.0
2025-12-01,70.0
2025-12-02,76.0
2025-12-03,72.0
2025-12-04,74.0
2025-12-05,72.0
2025-12-06,63.0
2025-12-07,59.0
2025-12-08,78.0
2025-12-09,71.0
2025-12-10,73.0
2025-12-11,69.0
2025-12-12,68.5
2025-12-13,63.5
2025-12-14,54.5
2025-12-15,67.5
2025-12-16,62.5
2025-12-17,68.0
2025-12-18,67.5
2025-12-19,62.5
2025-12-20,57.0
2025-12-21,50.0
2025-12-22,55.5
2025-12-23,54.5
2025-12-24,53.5
2025-12-25,38.5
2025-12-26,46.0
2025-12-27,47.0
2025-12-28,44.5
2025-12-29,49.0
2025-12-30,47.0
2025-12-31,45.5
2026-01-01,42.5
2026-01-02,50.0
2026-01-03,50.0
2026-01-04,50.0
2026-01-05,65.5
2026-01-06,67.5
2026-01-07,66.5
2026-01-08,68.0
2026-01-09,70.0
2026-01-10,53.0
2026-01-11,50.0
2026-01-12,65.0
2026-01-13,66.0
2026-01-14,64.0
2026-01-15,68.0
2026-01-16,66.0
2026-01-17,56.0
2026-01-18,51.0
2026-01-19,57.0
2026-01-20,63.0
2026-01-21,70.0
2026-01-22,72.0
2026-01-23,65.0
2026-01-24,55.0
2026-01-25,55.0
2026-01-26,66.0
2026-01-27,66.0
2026-01-28,65.0
2026-01-29,68.0
2026-01-30,64.0
2026-01-31,59.0
2026-02-01,59.0
2026-02-02,68.0
2026-02-03,69.0
2026-02-04,66.0
2026-02-05,75.0
2026-02-06,68.0
2026-02-07,63.0
2026-02-08,55.0
2026-02-09,57.0
2026-02-10,63.0
2026-02-11,63.0
2026-02-12,62.0
2026-02-13,62.0
2026-02-14,56.0
2026-02-15,54.0
2026-02-16,66.0
2026-02-17,65.0
2026-02-18,62.0
2026-02-19,64.0
2026-02-20,62.0
2026-02-21,59.0
2026-02-22,57.0
2026-02-23,66.0
2026-02-24,63.0
2026-02-25,68.0
2026-02-26,70.0
2026-02-27,73.0
2026-02-28,52.0
2026-03-01,50.0
2026-03-02,69.0
2026-03-03,68.0
2026-03-04,65.0
2026-03-05,66.0
2026-03-06,61.0
2026-03-07,59.0
2026-03-08,54.0
2026-03-09,62.0
2026-03-10,61.0
2026-03-11,67.0
2026-03-12,69.0
2026-03-13,64.0
2026-03-14,61.0
2026-03-15,73.0
2026-03-16,100.0
2026-03-17,66.0
2026-03-18,67.0
2026-03-19,67.0
2026-03-20,64.0
2026-03-21,58.0
2026-03-22,55.0
2026-03-23,66.0
2026-03-24,64.0
2026-03-25,63.0
2026-03-26,62.0
2026-03-27,63.0
2026-03-28,55.0
2026-03-29,57.0
2026-03-30,64.0
2026-03-31,63.0
2026-04-01,62.0
2026-04-02,64.0
2026-04-03,58.0
2026-04-04,53.0
2026-04-05,51.0
2026-04-06,61.0
2026-04-07,62.0
2026-04-08,65.0
2026-04-09,70.0
2026-04-10,63.0
2026-04-11,58.0
2026-04-12,57.0
2026-04-13,68.0
2026-04-14,70.0
2026-04-15,70.0
2026-04-16,76.0
2026-04-17,76.0
2026-04-18,67.0
2026-04-19,61.0
2026-04-20,65.0
2026-04-21,68.0
2026-04-22,66.0
2026-04-23,64.0
2026-04-24,61.0
2026-04-25,56.0
2026-04-26,55.0
2026-04-27,65.0
2026-04-28,65.0
2026-04-29,64.0
2026-04-30,67.0
2026-05-01,66.0
2026-05-02,64.0
2026-05-03,59.0
2026-05-04,68.0
2026-05-05,67.0
2026-05-06,65.0
2026-05-07,68.0
2026-05-08,66.0
2026-05-09,62.0
2026-05-10,56.0
2026-05-11,64.0
2026-05-12,67.0
2026-05-13,73.0
2026-05-14,72.0
2026-05-15,72.0
2026-05-16,68.0
2026-05-17,65.0
2026-05-18,75.0
2026-05-19,72.0
2026-05-20,74.0
2026-05-21,70.0
2026-05-22,71.0
2026-05-23,64.0
2026-05-24,61.0
2026-05-25,64.0
2026-05-26,69.0
2026-05-27,67.0
2026-05-28,73.0
2026-05-29,69.0
2026-05-30,67.0
2026-05-31,72.0
