Time,cnbc
2024-09-25,39.875636914816965
2024-09-26,42.448258651256765
2024-09-27,38.58932604659706
2024-09-28,10.290486945759216
2024-09-29,11.576797813979118
2024-09-30,41.161947783036865
2024-10-01,43.73456951947667
2024-10-02,43.73456951947667
2024-10-03,41.161947783036865
2024-10-04,41.161947783036865
2024-10-05,11.576797813979118
2024-10-06,11.576797813979118
2024-10-07,41.161947783036865
2024-10-08,36.01670431015726
2024-10-09,37.30301517837716
2024-10-10,39.875636914816965
2024-10-11,36.01670431015726
2024-10-12,9.004176077539315
2024-10-13,11.576797813979118
2024-10-14,37.30301517837716
2024-10-15,39.875636914816965
2024-10-16,37.30301517837716
2024-10-17,38.58932604659706
2024-10-18,36.01670431015726
2024-10-19,10.290486945759216
2024-10-20,11.576797813979118
2024-10-21,37.30301517837716
2024-10-22,41.161947783036865
2024-10-23,45.02088038769657
2024-10-24,42.448258651256765
2024-10-25,37.30301517837716
2024-10-26,10.290486945759216
2024-10-27,12.86310868219902
2024-10-28,37.30301517837716
2024-10-29,41.161947783036865
2024-10-30,39.875636914816965
2024-10-31,42.448258651256765
2024-11-01,39.875636914816965
2024-11-02,11.576797813979118
2024-11-03,11.576797813979118
2024-11-04,41.161947783036865
2024-11-05,45.02088038769657
2024-11-06,66.8881651474349
2024-11-07,51.45243472879608
2024-11-08,45.02088038769657
2024-11-09,12.86310868219902
2024-11-10,12.86310868219902
2024-11-11,39.875636914816965
2024-11-12,42.448258651256765
2024-11-13,43.73456951947667
2024-11-14,39.875636914816965
2024-11-15,36.01670431015726
2024-11-16,11.576797813979118
2024-11-17,11.576797813979118
2024-11-18,39.875636914816965
2024-11-19,41.161947783036865
2024-11-20,46.30719125591647
2024-11-21,42.448258651256765
2024-11-22,38.58932604659706
2024-11-23,12.86310868219902
2024-11-24,11.576797813979118
2024-11-25,43.73456951947667
2024-11-26,39.875636914816965
2024-11-27,37.30301517837716
2024-11-28,12.86310868219902
2024-11-29,27.012528232617942
2024-11-30,11.576797813979118
2024-12-01,11.576797813979118
2024-12-02,34.73039344193735
2024-12-03,36.01670431015726
2024-12-04,38.58932604659706
2024-12-05,39.875636914816965
2024-12-06,37.30301517837716
2024-12-07,11.576797813979118
2024-12-08,10.290486945759216
2024-12-09,36.01670431015726
2024-12-10,37.30301517837716
2024-12-11,36.01670431015726
2024-12-12,38.58932604659706
2024-12-13,36.01670431015726
2024-12-14,12.86310868219902
2024-12-15,12.86310868219902
2024-12-16,37.30301517837716
2024-12-17,37.30301517837716
2024-12-18,54.025056465235885
2024-12-19,52.738745597015985
2024-12-20,48.87981299235628
2024-12-21,11.576797813979118
2024-12-22,11.576797813979118
2024-12-23,38.58932604659706
2024-12-24,30.87146083727765
2024-12-25,12.86310868219902
2024-12-26,38.58932604659706
2024-12-27,38.58932604659706
2024-12-28,11.576797813979118
2024-12-29,11.576797813979118
2024-12-30,42.448258651256765
2024-12-31,37.30301517837716
2025-01-01,14.149419550418923
2025-01-02,42.448258651256765
2025-01-03,38.58932604659706
2025-01-04,12.86310868219902
2025-01-05,11.576797813979118
2025-01-06,41.161947783036865
2025-01-07,45.02088038769657
2025-01-08,39.875636914816965
2025-01-09,32.15777170549755
2025-01-10,43.73456951947667
2025-01-11,11.576797813979118
2025-01-12,12.86310868219902
2025-01-13,43.73456951947667
2025-01-14,41.161947783036865
2025-01-15,43.73456951947667
2025-01-16,41.161947783036865
2025-01-17,37.30301517837716
2025-01-18,11.576797813979118
2025-01-19,11.576797813979118
2025-01-20,28.298839100837846
2025-01-21,47.59350212413638
2025-01-22,42.448258651256765
2025-01-23,43.73456951947667
2025-01-24,43.73456951947667
2025-01-25,12.86310868219902
2025-01-26,11.576797813979118
2025-01-27,59.17029993811549
2025-01-28,51.45243472879608
2025-01-29,52.738745597015985
2025-01-30,48.87981299235628
2025-01-31,47.59350212413638
2025-02-01,16.722041286858726
2025-02-02,23.153595627958236
2025-02-03,69.4607868838747
2025-02-04,51.45243472879608
2025-02-05,47.59350212413638
2025-02-06,45.02088038769657
2025-02-07,45.02088038769657
2025-02-08,12.86310868219902
2025-02-09,12.86310868219902
2025-02-10,43.73456951947667
2025-02-11,41.161947783036865
2025-02-12,45.02088038769657
2025-02-13,42.448258651256765
2025-02-14,39.875636914816965
2025-02-15,12.86310868219902
2025-02-16,11.576797813979118
2025-02-17,25.72621736439804
2025-02-18,43.73456951947667
2025-02-19,42.448258651256765
2025-02-20,42.448258651256765
2025-02-21,45.02088038769657
2025-02-22,14.149419550418923
2025-02-23,14.149419550418923
2025-02-24,48.87981299235628
2025-02-25,48.87981299235628
2025-02-26,48.87981299235628
2025-02-27,48.87981299235628
2025-02-28,48.87981299235628
2025-03-01,14.149419550418923
2025-03-02,14.149419550418923
2025-03-03,52.738745597015985
2025-03-04,69.4607868838747
2025-03-05,59.17029993811549
2025-03-06,57.88398906989559
2025-03-07,54.025056465235885
2025-03-08,14.149419550418923
2025-03-09,15.435730418638824
2025-03-10,65.601854279215
2025-03-11,81.03758469785383
2025-03-12,64.3155434109951
2025-03-13,63.0292325427752
2025-03-14,52.738745597015985
2025-03-15,14.149419550418923
2025-03-16,15.435730418638824
2025-03-17,51.45243472879608
2025-03-18,51.45243472879608
2025-03-19,48.87981299235628
2025-03-20,45.02088038769657
2025-03-21,42.448258651256765
2025-03-22,11.576797813979118
2025-03-23,14.149419550418923
2025-03-24,45.02088038769657
2025-03-25,42.448258651256765
2025-03-26,47.59350212413638
2025-03-27,43.73456951947667
2025-03-28,47.59350212413638
2025-03-29,14.149419550418923
2025-03-30,16.722041286858726
2025-03-31,54.025056465235885
2025-04-01,48.87981299235628
2025-04-02,64.3155434109951
2025-04-03,101.61855858937226
2025-04-04,96.47331511649266
2025-04-05,27.012528232617942
2025-04-06,37.30301517837716
2025-04-07,128.6310868219902
2025-04-08,90.04176077539314
2025-04-09,113.19535640335138
2025-04-10,84.89651730251353
2025-04-11,74.60603035675432
2025-04-12,21.867284759738336
2025-04-13,25.72621736439804
2025-04-14,69.4607868838747
2025-04-15,58.18108827434307
2025-04-16,60.20762936381349
2025-04-17,59.56447392970354
2025-04-18,34.76060692035574
2025-04-19,11.710240676993665
2025-04-20,16.873668187810267
2025-04-21,74.31452624090282
2025-04-22,63.98767121926963
2025-04-23,62.974400674534415
2025-04-24,57.440858053092555
2025-04-25,46.470847597349405
2025-04-26,12.723511221728874
2025-04-27,15.860397643075057
2025-04-28,55.044201852996885
2025-04-29,53.66081619763642
2025-04-30,55.41431696362214
2025-05-01,51.63427510816601
2025-05-02,49.88077434218029
2025-05-03,15.490282532449802
2025-05-04,15.490282532449802
2025-05-05,51.264159997540744
2025-05-06,49.88077434218029
2025-05-07,51.63427510816601
2025-05-08,52.647545652901215
2025-05-09,46.10073248672415
2025-05-10,13.09362633235413
2025-05-11,19.640439498531194
2025-05-12,65.37105687463009
2025-05-13,52.647545652901215
2025-05-14,47.11400303145936
2025-05-15,46.63450393878234
2025-05-16,42.19312261127926
2025-05-17,14.804604425010266
2025-05-18,17.025295088761805
2025-05-19,48.114964381283365
2025-05-20,47.37473416003285
2025-05-21,52.556345708786445
2025-05-22,48.85519460253388
2025-05-23,43.673583053780284
2025-05-24,12.583913761258726
2025-05-25,12.583913761258726
2025-05-26,20.726446195014372
2025-05-27,48.85519460253388
2025-05-28,51.07588526628542
2025-05-29,58.47818747879055
2025-05-30,46.63450393878234
2025-05-31,13.32414398250924
2025-06-01,14.804604425010266
2025-06-02,48.114964381283365
2025-06-03,48.114964381283365
2025-06-04,47.37473416003285
2025-06-05,48.114964381283365
2025-06-06,47.37473416003285
2025-06-07,12.583913761258726
2025-06-08,14.064374203759753
2025-06-09,48.114964381283365
2025-06-10,49.59542482378439
2025-06-11,49.59542482378439
2025-06-12,46.63450393878234
2025-06-13,52.556345708786445
2025-06-14,14.804604425010266
2025-06-15,17.025295088761805
2025-06-16,48.85519460253388
2025-06-17,48.85519460253388
2025-06-18,47.37473416003285
2025-06-19,34.05059017752361
2025-06-20,39.232201726277204
2025-06-21,11.1034533187577
2025-06-22,28.86897862877002
2025-06-23,54.777036372537985
2025-06-24,47.37473416003285
2025-06-25,42.19312261127926
2025-06-26,43.673583053780284
2025-06-27,44.4138132750308
2025-06-28,11.1034533187577
2025-06-29,14.804604425010266
2025-06-30,45.894273717531824
2025-07-01,44.4138132750308
2025-07-02,44.4138132750308
2025-07-03,41.452892390028744
2025-07-04,15.54483464626078
2025-07-05,11.843683540008213
2025-07-06,16.28506486751129
2025-07-07,51.07588526628542
2025-07-08,45.894273717531824
2025-07-09,44.4138132750308
2025-07-10,46.63450393878234
2025-07-11,42.19312261127926
2025-07-12,14.064374203759753
2025-07-13,17.76552531001232
2025-07-14,47.37473416003285
2025-07-15,53.29657593003696
2025-07-16,47.37473416003285
2025-07-17,46.63450393878234
2025-07-18,42.19312261127926
2025-07-19,17.025295088761805
2025-07-20,17.76552531001232
2025-07-21,51.81611548753593
2025-07-22,50.335655045034905
2025-07-23,55.5172665937885
2025-07-24,48.85519460253388
2025-07-25,44.4138132750308
2025-07-26,17.025295088761805
2025-07-27,23.687367080016426
2025-07-28,53.29657593003696
2025-07-29,58.47818747879055
2025-07-30,58.47818747879055
2025-07-31,59.95864792129158
2025-08-01,60.69887814254209
2025-08-02,14.804604425010266
2025-08-03,15.54483464626078
2025-08-04,51.81611548753593
2025-08-05,58.47818747879055
2025-08-06,53.29657593003696
2025-08-07,52.556345708786445
2025-08-08,42.93335283252977
2025-08-09,14.064374203759753
2025-08-10,15.54483464626078
2025-08-11,48.85519460253388
2025-08-12,48.85519460253388
2025-08-13,46.63450393878234
2025-08-14,48.85519460253388
2025-08-15,42.93335283252977
2025-08-16,11.843683540008213
2025-08-17,15.54483464626078
2025-08-18,47.37473416003285
2025-08-19,47.37473416003285
2025-08-20,46.63450393878234
2025-08-21,42.93335283252977
2025-08-22,49.59542482378439
2025-08-23,12.583913761258726
2025-08-24,15.54483464626078
2025-08-25,45.894273717531824
2025-08-26,44.4138132750308
2025-08-27,48.114964381283365
2025-08-28,42.19312261127926
2025-08-29,42.19312261127926
2025-08-30,10.363223097507186
2025-08-31,10.363223097507186
2025-09-01,17.025295088761805
2025-09-02,48.114964381283365
2025-09-03,44.4138132750308
2025-09-04,42.93335283252977
2025-09-05,44.4138132750308
2025-09-06,11.1034533187577
2025-09-07,13.32414398250924
2025-09-08,45.894273717531824
2025-09-09,45.894273717531824
2025-09-10,46.63450393878234
2025-09-11,47.37473416003285
2025-09-12,38.49197150502669
2025-09-13,11.843683540008213
2025-09-14,13.32414398250924
2025-09-15,42.19312261127926
2025-09-16,43.673583053780284
2025-09-17,55.5172665937885
2025-09-18,45.15404349628131
2025-09-19,39.97243194752772
2025-09-20,12.583913761258726
2025-09-21,14.064374203759753
2025-09-22,45.15404349628131
2025-09-23,43.673583053780284
2025-09-24,43.673583053780284
2025-09-25,42.19312261127926
2025-09-26,38.49197150502669
2025-09-27,11.843683540008213
2025-09-28,11.843683540008213
2025-09-29,39.97243194752772
2025-09-30,43.673583053780284
2025-10-01,45.15404349628131
2025-10-02,43.673583053780284
2025-10-03,37.75174128377618
2025-10-04,11.1034533187577
2025-10-05,13.32414398250924
2025-10-06,42.19312261127926
2025-10-07,42.19312261127926
2025-10-08,39.97243194752772
2025-10-09,42.19312261127926
2025-10-10,48.85519460253388
2025-10-11,15.54483464626078
2025-10-12,18.50575553126283
2025-10-13,49.59542482378439
2025-10-14,51.07588526628542
2025-10-15,46.63450393878234
2025-10-16,47.37473416003285
2025-10-17,45.894273717531824
2025-10-18,11.1034533187577
2025-10-19,13.32414398250924
2025-10-20,46.63450393878234
2025-10-21,42.19312261127926
2025-10-22,45.15404349628131
2025-10-23,43.673583053780284
2025-10-24,42.93335283252977
2025-10-25,12.583913761258726
2025-10-26,15.54483464626078
2025-10-27,45.15404349628131
2025-10-28,45.15404349628131
2025-10-29,53.29657593003696
2025-10-30,49.59542482378439
2025-10-31,41.452892390028744
2025-11-01,14.804604425010266
2025-11-02,14.804604425010266
2025-11-03,45.15404349628131
2025-11-04,47.37473416003285
2025-11-05,48.114964381283365
2025-11-06,49.59542482378439
2025-11-07,48.114964381283365
2025-11-08,15.54483464626078
2025-11-09,15.54483464626078
2025-11-10,48.85519460253388
2025-11-11,43.673583053780284
2025-11-12,45.15404349628131
2025-11-13,52.556345708786445
2025-11-14,46.63450393878234
2025-11-15,14.064374203759753
2025-11-16,14.064374203759753
2025-11-17,47.37473416003285
2025-11-18,48.85519460253388
2025-11-19,51.07588526628542
2025-11-20,53.29657593003696
2025-11-21,48.85519460253388
2025-11-22,14.804604425010266
2025-11-23,14.804604425010266
2025-11-24,46.63450393878234
2025-11-25,44.4138132750308
2025-11-26,40.71266216877823
2025-11-27,15.54483464626078
2025-11-28,28.86897862877002
2025-11-29,11.843683540008213
2025-11-30,14.064374203759753
2025-12-01,42.93335283252977
2025-12-02,42.19312261127926
2025-12-03,41.452892390028744
2025-12-04,39.97243194752772
2025-12-05,39.97243194752772
2025-12-06,14.064374203759753
2025-12-07,13.32414398250924
2025-12-08,39.97243194752772
2025-12-09,39.97243194752772
2025-12-10,48.85519460253388
2025-12-11,50.173238075179825
2025-12-12,42.62510073005612
2025-12-13,14.775692503674806
2025-12-14,15.096274690247402
2025-12-15,47.08986669981582
2025-12-16,41.93440343285827
2025-12-17,42.25498561943086
2025-12-18,42.94568291662871
2025-12-19,41.56428832223301
2025-12-20,12.703600612081253
2025-12-21,12.703600612081253
2025-12-22,39.86231154126472
2025-12-23,38.480916946869016
2025-12-24,28.169990412953908
2025-12-25,14.084995206476954
2025-12-26,34.70684827430716
2025-12-27,12.703600612081253
2025-12-28,12.0129033148834
2025-12-29,36.40882505527546
2025-12-30,34.70684827430716
2025-12-31,31.623476898943167
2026-01-01,13.76441301990436
2026-01-02,34.70684827430716
2026-01-03,14.775692503674806
2026-01-04,14.775692503674806
2026-01-05,42.25498561943086
2026-01-06,42.25498561943086
2026-01-07,41.24370613566042
2026-01-08,41.56428832223301
2026-01-09,39.17161424406686
2026-01-10,13.464451836048967
2026-01-11,12.182123089758589
2026-01-12,46.80499923959879
2026-01-13,45.52267049330841
2026-01-14,48.728492359034355
2026-01-15,42.316848627582466
2026-01-16,39.11102676185652
2026-01-17,14.105616209194157
2026-01-18,14.746780582339346
2026-01-19,30.13472553782388
2026-01-20,56.422464836776626
2026-01-21,59.62828670250257
2026-01-22,46.163834866453605
2026-01-23,43.59917737387285
2026-01-24,18.59376682121048
2026-01-25,20.517259940646046
2026-01-26,47.44616361274398
2026-01-27,44.88150612016322
2026-01-28,51.9343142247603
2026-01-29,55.140136090486244
2026-01-30,55.78130046363144
2026-01-31,26.287739298952747
2026-02-01,28.211232418388313
2026-02-02,53.85780734419587
2026-02-03,53.21664297105068
2026-02-04,53.85780734419587
2026-02-05,63.4752729413737
2026-02-06,56.422464836776626
2026-02-07,26.287739298952747
2026-02-08,25.646574925807556
2026-02-09,47.44616361274398
2026-02-10,51.9343142247603
2026-02-11,46.80499923959879
2026-02-12,46.163834866453605
2026-02-13,46.163834866453605
2026-02-14,17.95260244806529
2026-02-15,20.517259940646046
2026-02-16,37.82869801556615
2026-02-17,51.29314985161511
2026-02-18,44.88150612016322
2026-02-19,43.59917737387285
2026-02-20,46.80499923959879
2026-02-21,19.234931194355667
2026-02-22,17.95260244806529
2026-02-23,49.36965673217955
2026-02-24,44.88150612016322
2026-02-25,46.80499923959879
2026-02-26,45.52267049330841
2026-02-27,46.163834866453605
2026-02-28,19.876095567500858
2026-03-01,21.799588686936424
2026-03-02,57.704793583067
2026-03-03,60.910615448792946
2026-03-04,46.80499923959879
2026-03-05,52.575478597905494
2026-03-06,49.36965673217955
2026-03-07,16.670273701774914
2026-03-08,21.799588686936424
2026-03-09,64.11643731451889
2026-03-10,53.85780734419587
2026-03-11,47.44616361274398
2026-03-12,53.85780734419587
2026-03-13,50.651985478469925
2026-03-14,17.95260244806529
2026-03-15,22.44075306008161
2026-03-16,51.29314985161511
2026-03-17,46.163834866453605
2026-03-18,54.49897171734106
2026-03-19,57.063629209921814
2026-03-20,49.36965673217955
2026-03-21,20.517259940646046
2026-03-22,20.517259940646046
2026-03-23,61.55177982193814
2026-03-24,56.422464836776626
2026-03-25,51.9343142247603
2026-03-26,51.29314985161511
2026-03-27,53.85780734419587
2026-03-28,19.234931194355667
2026-03-29,23.081917433226803
2026-03-30,55.78130046363144
2026-03-31,58.34595795621219
2026-04-01,51.9343142247603
2026-04-02,60.26945107564776
2026-04-03,33.34054740354983
2026-04-04,14.746780582339346
2026-04-05,19.234931194355667
2026-04-06,54.49897171734106
2026-04-07,60.26945107564776
2026-04-08,61.55177982193814
2026-04-09,56.422464836776626
2026-04-10,49.36965673217955
2026-04-11,16.670273701774914
2026-04-12,22.44075306008161
2026-04-13,54.49897171734106
2026-04-14,48.08732798588917
2026-04-15,46.163834866453605
2026-04-16,48.08732798588917
2026-04-17,51.29314985161511
2026-04-18,19.876095567500858
2026-04-19,23.72308180637199
2026-04-20,55.78130046363144
2026-04-21,61.55177982193814
2026-04-22,51.29314985161511
2026-04-23,46.80499923959879
2026-04-24,44.240341747018036
2026-04-25,17.95260244806529
2026-04-26,21.799588686936424
2026-04-27,44.240341747018036
2026-04-28,44.240341747018036
2026-04-29,50.01082110532474
2026-04-30,46.80499923959879
2026-05-01,44.240341747018036
2026-05-02,17.95260244806529
2026-05-03,19.234931194355667
2026-05-04,47.44616361274398
2026-05-05,49.36965673217955
2026-05-06,49.36965673217955
2026-05-07,46.163834866453605
2026-05-08,46.80499923959879
2026-05-09,14.746780582339346
2026-05-10,19.234931194355667
2026-05-11,46.163834866453605
2026-05-12,47.44616361274398
2026-05-13,45.52267049330841
2026-05-14,46.163834866453605
2026-05-15,42.316848627582466
2026-05-16,16.029109328629723
2026-05-17,16.670273701774914
2026-05-18,48.08732798588917
2026-05-19,46.163834866453605
2026-05-20,52.575478597905494
2026-05-21,48.728492359034355
2026-05-22,42.316848627582466
2026-05-23,17.3114380749201
2026-05-24,25.646574925807556
2026-05-25,26.287739298952747
2026-05-26,50.01082110532474
2026-05-27,47.44616361274398
2026-05-28,46.80499923959879
2026-05-29,44.240341747018036
2026-05-30,16.670273701774914
2026-05-31,21.158424313791233
