Time,riches
2022-07-06,29.05645622735075
2022-07-07,30.037667683895986
2022-07-08,27.142234089897638
2022-07-09,30.062993515163072
2022-07-10,29.105473965287047
2022-07-11,25.23536461313497
2022-07-12,23.303986267404156
2022-07-13,25.256605632907366
2022-07-14,23.323593362578677
2022-07-15,27.222296395193588
2022-07-16,31.124267277004257
2022-07-17,31.13733867378727
2022-07-18,27.256608811748997
2022-07-19,26.29418748807934
2022-07-20,25.330949202110748
2022-07-21,25.341569711996947
2022-07-22,28.27744293979274
2022-07-23,26.338303452222007
2022-07-24,29.277036048064083
2022-07-25,26.360361434293342
2022-07-26,29.30154491703223
2022-07-27,39.08506580202174
2022-07-28,47.89922118380062
2022-07-29,50.853067582173054
2022-07-30,46.960900247949645
2022-07-31,57.74687360925678
2022-08-01,43.083438235107124
2022-08-02,43.10141140568376
2022-08-03,42.13939856316358
2022-08-04,40.19617426409816
2022-08-05,37.2705130650391
2022-08-06,39.24845826180939
2022-08-07,44.17289719626168
2022-08-08,35.35302307839023
2022-08-09,35.367728399771124
2022-08-10,33.41674295886579
2022-08-11,30.480869731069994
2022-08-12,29.50987030326149
2022-08-13,40.34690380825227
2022-08-14,33.47229639519359
2022-08-15,30.53152139360417
2022-08-16,33.50007311335749
2022-08-17,29.57114247568186
2022-08-18,28.59728367982707
2022-08-19,34.528259902091676
2022-08-20,30.594835971771882
2022-08-21,32.58217623497997
2022-08-22,29.632414648102227
2022-08-23,33.59729162693114
2022-08-24,31.634051751541737
2022-08-25,29.669177951554452
2022-08-26,30.670813465573143
2022-08-27,31.673265941890772
2022-08-28,30.69613929684023
2022-08-29,26.686939729162688
2022-08-30,30.582723027528765
2022-08-31,31.725551529022823
2022-09-01,28.981330059126453
2022-09-02,37.268551211138664
2022-09-03,36.1522739843601
2022-09-04,37.29923631508678
2022-09-05,29.029073335876404
2022-09-06,40.72897177188632
2022-09-07,35.714640091550635
2022-09-08,31.830122703286918
2022-09-09,32.34074400788353
2022-09-10,31.219140186915887
2022-09-11,32.36729528259902
2022-09-12,29.610786699726617
2022-09-13,27.988283425519736
2022-09-14,33.04529321635196
2022-09-15,29.647206879013282
2022-09-16,33.07236734693877
2022-09-17,32.4469491067455
2022-09-18,36.37542723631508
2022-09-19,32.473500381460994
2022-09-20,26.929038336830054
2022-09-21,26.94004281899675
2022-09-22,26.951047301163452
2022-09-23,29.744327357111064
2022-09-24,28.615068599402374
2022-09-25,49.40066355140186
2022-09-26,39.2801246105919
2022-09-27,30.795340072477583
2022-09-28,38.509860766736594
2022-09-29,26.967882510013343
2022-09-30,30.832985695212663
2022-10-01,29.56030364295251
2022-10-02,29.57232932799288
2022-10-03,30.870631317947737
2022-10-04,30.883179858859428
2022-10-05,33.47037243308538
2022-10-06,32.19612181321126
2022-10-07,28.344090024794962
2022-10-08,24.488921101150737
2022-10-09,28.367095683133062
2022-10-10,30.958471104329575
2022-10-11,32.26147879712632
2022-10-12,28.401604170640216
2022-10-13,30.996116727064653
2022-10-14,27.1325821094793
2022-10-15,29.7286632335177
2022-10-16,25.86146862483311
2022-10-17,28.459118316485473
2022-10-18,31.058859431623116
2022-10-19,25.89283997711234
2022-10-20,27.198461949265685
2022-10-21,28.505129633161676
2022-10-22,28.516632462330726
2022-10-23,29.824868713840676
2022-10-24,28.539638120668826
2022-10-25,25.955582681670798
2022-10-26,29.860945768961788
2022-10-27,25.976496916523615
2022-10-28,29.88499713904253
2022-10-29,27.297281708945256
2022-10-30,26.007868268802845
2022-10-31,23.416492847606328
2022-11-01,26.028782503655663
2022-11-02,26.039239621082075
2022-11-03,29.957151249284763
2022-11-04,29.969176934325134
2022-11-05,31.284733168033565
2022-11-06,29.993228304405875
2022-11-07,28.700677729035537
2022-11-08,23.49178409307648
2022-11-09,26.112439443066947
2022-11-10,26.122896560493356
2022-11-11,27.44002136181575
2022-11-12,24.836620255578865
2022-11-13,26.154267912772582
2022-11-14,23.54825252717909
2022-11-15,26.175182147625403
2022-11-16,26.18563926505181
2022-11-17,28.815706020726044
2022-11-18,30.137536524890326
2022-11-19,27.52786114819759
2022-11-20,28.8502145082332
2022-11-21,22.302236124356284
2022-11-22,26.248381969610275
2022-11-23,30.197664950092186
2022-11-24,24.955831394239937
2022-11-25,27.593740987983974
2022-11-26,24.975699917350116
2022-11-27,27.615700934579436
2022-11-28,28.942237141585604
2022-11-29,28.953739970754654
2022-11-30,31.598446690825856
2022-12-01,32.92812003305995
2022-12-02,76.42356411723566
2022-12-03,100.0
2022-12-04,100.0
2022-12-05,100.0
2022-12-06,95.02121380888802
2022-12-07,88.45754974887151
2022-12-08,80.56787233772013
2022-12-09,75.31453595269885
2022-12-10,83.27532176234979
2022-12-11,99.17650200267022
2022-12-12,70.11243944306695
2022-12-13,56.90616008646449
2022-12-14,51.63295517833301
2022-12-15,60.92446004196071
2022-12-16,54.32367321508042
2022-12-17,62.29805327738571
2022-12-18,53.040534045393855
2022-12-19,51.7349120732405
2022-12-20,47.77412626358954
2022-12-21,45.13778523745946
2022-12-22,46.48366711170449
2022-12-23,45.173339436709256
2022-12-24,53.166019454510774
2022-12-25,51.857260347129504
2022-12-26,58.52863271663805
2022-12-27,55.89020026702269
2022-12-28,53.24967639392205
2022-12-29,53.27059062877487
2022-12-30,46.63006675567423
2022-12-31,50.64679814355648
2023-01-01,55.99999999999999
2023-01-02,59.975024975024965
2023-01-03,42.63114663114662
2023-01-04,43.94505494505494
2023-01-05,43.92673992673993
2023-01-06,41.24730824730824
2023-01-07,46.55011655011654
2023-01-08,49.189588189588186
2023-01-09,39.86679986679986
2023-01-10,37.19347319347319
2023-01-11,31.86679986679986
2023-01-12,33.18070818070817
2023-01-13,38.47352647352647
2023-01-14,46.41414141414141
2023-01-15,46.39471639471639
2023-01-16,41.07525807525807
2023-01-17,38.4091464091464
2023-01-18,37.06915306915307
2023-01-19,35.730269730269725
2023-01-20,37.03807303807304
2023-01-21,38.344766344766334
2023-01-22,39.650349650349646
2023-01-23,36.99145299145299
2023-01-24,33.01420801420801
2023-01-25,33.00033300033299
2023-01-26,32.986457986457985
2023-01-27,38.248196248196244
2023-01-28,34.277056277056275
2023-01-29,36.8982128982129
2023-01-30,30.29648129648129
2023-01-31,32.917082917082915
2023-02-01,34.21933621933621
2023-02-02,31.573759573759567
2023-02-03,31.56043956043955
2023-02-04,40.748362748362744
2023-02-05,34.16161616161616
2023-02-06,32.83383283383283
2023-02-07,31.5071595071595
2023-02-08,30.181596181596177
2023-02-09,34.103896103896105
2023-02-10,32.778332778332775
2023-02-11,35.38561438561438
2023-02-12,36.68065268065268
2023-02-13,28.80830280830281
2023-02-14,30.105006105006105
2023-02-15,34.01731601731601
2023-02-16,32.69508269508269
2023-02-17,26.14496614496614
2023-02-18,33.97402597402597
2023-02-19,30.04118104118104
2023-02-20,31.33399933399933
2023-02-21,31.320679320679314
2023-02-22,30.002886002886004
2023-02-23,28.686202686202684
2023-02-24,32.58408258408258
2023-02-25,35.175824175824175
2023-02-26,36.46309246309246
2023-02-27,32.54245754245754
2023-02-28,31.227439227439223
2023-03-01,27.31235431235431
2023-03-02,24.700632700632696
2023-03-03,29.88800088800089
2023-03-04,33.77200577200577
2023-03-05,31.160839160839156
2023-03-06,31.14751914751914
2023-03-07,27.242424242424235
2023-03-08,32.417582417582416
2023-03-09,32.4037074037074
2023-03-10,32.389832389832385
2023-03-11,37.556110556110546
2023-03-12,31.067599067599065
2023-03-13,29.76035076035076
2023-03-14,29.747585747585745
2023-03-15,32.320457320457315
2023-03-16,31.014319014319007
2023-03-17,29.70929070929071
2023-03-18,29.696525696525693
2023-03-19,36.136752136752136
2023-03-20,30.961038961038955
2023-03-21,29.658230658230654
2023-03-22,33.512265512265515
2023-03-23,29.63270063270063
2023-03-24,29.619935619935617
2023-03-25,30.89443889443889
2023-03-26,36.02797202797203
2023-03-27,28.295482295482294
2023-03-28,29.568875568875566
2023-03-29,29.556110556110553
2023-03-30,29.543345543345545
2023-03-31,26.96270396270396
2023-04-01,33.36796536796537
2023-04-02,28.222222222222218
2023-04-03,29.492285492285486
2023-04-04,25.634365634365636
2023-04-05,28.185592185592185
2023-04-06,28.17338217338217
2023-04-07,28.161172161172157
2023-04-08,26.869463869463864
2023-04-09,30.694638694638687
2023-04-10,28.12454212454212
2023-04-11,29.390165390165386
2023-04-12,26.82284382284382
2023-04-13,25.534465534465532
2023-04-14,28.075702075702072
2023-04-15,30.61471861471861
2023-04-16,34.42657342657342
2023-04-17,26.76456876456876
2023-04-18,30.57475857475857
2023-04-19,29.288045288045286
2023-04-20,28.002442002442
2023-04-21,29.26251526251526
2023-04-22,31.79320679320679
2023-04-23,33.05050505050505
2023-04-24,31.76545676545676
2023-04-25,26.671328671328666
2023-04-26,25.36064194203729
2023-04-27,27.916971916971917
2023-04-28,25.662941709453335
2023-04-29,25.65171262845681
2023-04-30,30.44439023508791
2023-05-01,28.192179913110145
2023-05-02,25.29411931737513
2023-05-03,26.563372028488303
2023-05-04,25.595567223474195
2023-05-05,29.42198886384933
2023-05-06,24.294453608407096
2023-05-07,31.62915379194449
2023-05-08,29.060194327636186
2023-05-09,28.416276230229716
2023-05-10,30.31106103199126
2023-05-11,25.83959193261519
2023-05-12,25.505734575502014
2023-05-13,28.04395604395604
2023-05-14,25.48327641350897
2023-05-15,27.6971916971917
2023-05-16,27.684981684981686
2023-05-17,31.81198646314925
2023-05-18,30.526032107427454
2023-05-19,30.191064749204283
2023-05-20,31.44852692527111
2023-05-21,28.57295675900327
2023-05-22,26.663115953813627
2023-05-23,26.65132541876728
2023-05-24,26.639534883720927
2023-05-25,30.140216372774514
2023-05-26,28.84487605417838
2023-05-27,25.628531675043305
2023-05-28,26.257602862254025
2023-05-29,29.44668767924582
2023-05-30,27.514041514041516
2023-05-31,28.14140897861828
2023-06-01,25.57174092057813
2023-06-02,23.64335406195871
2023-06-03,26.826475849731665
2023-06-04,31.92208308487378
2023-06-05,24.888150609080842
2023-06-06,29.3421926910299
2023-06-07,26.77877161598092
2023-06-08,21.668398784677855
2023-06-09,25.480875713433853
2023-06-10,29.926683135985463
2023-06-11,29.27688332339495
2023-06-12,24.81063122923588
2023-06-13,27.978987420847886
2023-06-14,28.602095578839766
2023-06-15,25.412726808075647
2023-06-16,27.30647130647131
2023-06-17,32.37226339551921
2023-06-18,32.9922480620155
2023-06-19,32.34330011074197
2023-06-20,24.72203765227021
2023-06-21,30.413493483260925
2023-06-22,26.599880739415624
2023-06-23,25.954908140954654
2023-06-24,28.474316381293125
2023-06-25,30.991452991452995
2023-06-26,29.080955220490104
2023-06-27,25.27642899735923
2023-06-28,27.15995115995116
2023-06-29,25.25371269557316
2023-06-30,22.718119090212113
2023-07-01,29.015645852855155
2023-07-02,27.741602067183464
2023-07-03,26.468694096601073
2023-07-04,24.56699889258029
2023-07-05,24.55592469545958
2023-07-06,24.54485049833887
2023-07-07,23.90470511400744
2023-07-08,30.810574438481417
2023-07-09,31.425163983303516
2023-07-10,25.756992361643526
2023-07-11,23.86154414061391
2023-07-12,25.733708152312804
2023-07-13,23.839963653917145
2023-07-14,30.727092029417612
2023-07-15,29.45957918050941
2023-07-16,33.20532697276884
2023-07-17,25.675497628986
2023-07-18,24.411960132890368
2023-07-19,23.775222193826846
2023-07-20,25.015191526819436
2023-07-21,40.6312292358804
2023-07-22,38.738336598801716
2023-07-23,33.72450805008945
2023-07-24,23.72127097708493
2023-07-25,28.702160888207402
2023-07-26,24.947042621461225
2023-07-27,29.92282136468183
2023-07-28,31.155407899593943
2023-07-29,29.272737598318997
2023-07-30,29.881932021466902
2023-07-31,24.890251866996056
2023-08-01,20.52508731578499
2023-08-02,23.002470397819234
2023-08-03,27.96319959110657
2023-08-04,23.60257830025272
2023-08-05,27.31680722378397
2023-08-06,28.545418405883524
2023-08-07,24.190476190476193
2023-08-08,27.279325325836954
2023-08-09,24.168327796234774
2023-08-10,29.11258767072721
2023-08-11,28.480109038248575
2023-08-12,30.942442570349545
2023-08-13,25.979725700655933
2023-08-14,27.20436152994293
2023-08-15,22.865888633330496
2023-08-16,27.179373597978252
2023-08-17,23.462305136723742
2023-08-18,24.685805150921432
2023-08-19,24.057585825027687
2023-08-20,35.14490161001789
2023-08-21,29.58207683789079
2023-08-22,44.968679898912455
2023-08-23,39.40642303433001
2023-08-24,32.61839452537127
2023-08-25,30.757872618337736
2023-08-26,28.899054433938158
2023-08-27,26.42735042735043
2023-08-28,24.572223641991084
2023-08-29,28.244995314762757
2023-08-30,29.459408808246017
2023-08-31,26.378510378510377
2023-09-01,27.592639918221316
2023-09-02,22.67677542096147
2023-09-03,26.34188034188034
2023-09-04,29.391259902887807
2023-09-05,28.153562200073832
2023-09-06,29.975750347843373
2023-09-07,26.904506346366812
2023-09-08,25.66964818127609
2023-09-09,25.046823977056537
2023-09-10,44.57483601669648
2023-09-11,35.39915381775847
2023-09-12,34.77263821449868
2023-09-13,32.927165857398414
2023-09-14,34.13078910753329
2023-09-15,29.24133231109975
2023-09-16,24.965329244399012
2023-09-17,32.25720532697277
2023-09-18,29.808785529715763
2023-09-19,27.362637362637365
2023-09-20,30.996507368600394
2023-09-21,34.62696992929551
2023-09-22,30.36033733708152
2023-09-23,28.525371269557315
2023-09-24,31.545219638242894
2023-09-25,30.31774427123264
2023-09-26,28.48533378765937
2023-09-27,29.683561916120055
2023-09-28,26.03663003663004
2023-09-29,28.445296305761424
2023-09-30,27.827015361899083
2023-10-01,24.790697674418606
2023-10-02,30.224871268837617
2023-10-03,24.173747518512283
2023-10-04,25.980167873601054
2023-10-05,30.80584686988074
2023-10-06,26.57082893172273
2023-10-07,26.564064485509135
2023-10-08,24.7465750366163
2023-10-09,27.757378120040215
2023-10-10,23.527433516542402
2023-10-11,24.12455154604978
2023-10-12,26.530242254441163
2023-10-13,27.126284122050922
2023-10-14,25.311408209195157
2023-10-15,24.099953559818527
2023-10-16,25.29849426642375
2023-10-17,22.883271838367754
2023-10-18,27.693730830666855
2023-10-19,25.27912335226664
2023-10-20,25.87439653280667
2023-10-21,28.27409148205419
2023-10-22,24.056907083913835
2023-10-23,26.455833346091627
2023-10-24,29.45464491122781
2023-10-25,25.841342988808428
2023-10-26,26.435540007450843
2023-10-27,31.2340074814622
2023-10-28,23.419509851952785
2023-10-29,22.813167577608688
2023-10-30,23.40751833366505
2023-10-31,22.201444493776506
2023-11-01,29.99426514791963
2023-11-02,23.989262621777893
2023-11-03,23.983113125220083
2023-11-04,22.178691356512598
2023-11-05,26.3678955453149
2023-11-06,28.158480946767305
2023-11-07,24.557478017463552
2023-11-08,25.748793065613345
2023-11-09,27.538148567754185
2023-11-10,22.74306331684962
2023-11-11,25.130613010395457
2023-11-12,30.507903761654703
2023-11-13,28.107901337579296
2023-11-14,28.100675679123864
2023-11-15,26.30025108317896
2023-11-16,27.48864512046379
2023-11-17,28.078998703757573
2023-11-18,25.682685977616853
2023-11-19,26.87031132783196
2023-11-20,24.475535975830695
2023-11-21,28.050096069935854
2023-11-22,28.63952722874596
2023-11-23,23.86012319406382
2023-11-24,26.83572040969426
2023-11-25,20.86684617582967
2023-11-26,26.821884042439184
2023-11-27,22.047860817245127
2023-11-28,33.36112599578466
2023-11-29,23.823226214716943
2023-11-30,25.603357472021067
2023-12-01,25.596746763221418
2023-12-02,27.970613826926122
2023-12-03,29.748285285607114
2023-12-04,25.576914636822472
2023-12-05,27.35427862067558
2023-12-06,26.15819771269348
2023-12-07,22.58532873014172
2023-12-08,23.76788074569663
2023-12-09,26.1379043740527
2023-12-10,25.537250384024578
2023-12-11,26.71811128802609
2023-12-12,28.49193931135845
2023-12-13,29.077988247061764
2023-12-14,31.443553490413418
2023-12-15,39.739097401901496
2023-12-16,40.91473123382886
2023-12-17,47.425070553352626
2023-12-18,40.30085582620145
2023-12-19,42.06791940332021
2023-12-20,43.83406055595531
2023-12-21,37.9006996647121
2023-12-22,36.65743402262131
2023-12-23,36.64791511440786
2023-12-24,35.62751178866145
2023-12-25,35.32246377389416
2023-12-26,34.30292522110119
2023-12-27,35.30410496437885
2023-12-28,33.69396941072003
2023-12-29,30.06552411380906
2023-12-30,32.66713473649024
2023-12-31,34.9720568162874
2024-01-01,34.24942460104822
2024-01-02,30.034238550071183
2024-01-03,33.936491138090645
2024-01-04,28.420554224440462
2024-01-05,30.72356099228889
2024-01-06,34.20484075100408
2024-01-07,36.2103390430941
2024-01-08,48.08775870625819
2024-01-09,59.36970020566365
2024-01-10,58.765087477226444
2024-01-11,50.35693043158749
2024-01-12,30.667510893454654
2024-01-13,35.44238631936896
2024-01-14,39.62625477798021
2024-01-15,28.044921519495517
2024-01-16,32.228527343357946
2024-01-17,29.622893925011862
2024-01-18,29.615149402784365
2024-01-19,33.50118269363259
2024-01-20,35.500006219667156
2024-01-21,34.07108920087164
2024-01-22,28.38514369238568
2024-01-23,36.89102696592516
2024-01-24,31.207310649941395
2024-01-25,32.61727953246815
2024-01-26,34.0265053508275
2024-01-27,35.43498810501944
2024-01-28,32.591643818692766
2024-01-29,31.166442120734263
2024-01-30,31.158268414892838
2024-01-31,32.56600810491739
2024-02-01,32.55746286699226
2024-02-02,35.379258292464264
2024-02-03,36.78476878998661
2024-02-04,33.94625442074804
2024-02-05,31.10922617984428
2024-02-06,28.273684067275322
2024-02-07,26.85294075432123
2024-02-08,31.084705062319998
2024-02-09,29.663961749365907
2024-02-10,40.95374417583987
2024-02-11,36.707490116576764
2024-02-12,25.40619019550806
2024-02-13,33.86600349066858
2024-02-14,31.03566282727144
2024-02-15,35.25851036526138
2024-02-16,31.019315415588586
2024-02-17,31.01114170974716
2024-02-18,33.82141964062444
2024-02-19,28.17708572551301
2024-02-20,29.57813783803093
2024-02-21,30.978446886381455
2024-02-22,29.56253349051548
2024-02-23,32.36946763263945
2024-02-24,35.17491564642861
2024-02-25,36.57225243810952
2024-02-26,36.5625926039333
2024-02-27,32.33528668093894
2024-02-28,32.326741443013816
2024-02-29,32.31819620508869
2024-03-01,29.500116100453678
2024-03-02,30.896709827967193
2024-03-03,36.504633598875905
2024-03-04,37.898626601803514
2024-03-05,33.67875132048318
2024-03-06,30.864015004601487
2024-03-07,35.063456021318245
2024-03-08,32.24983430168767
2024-03-09,33.64308424044786
2024-03-10,40.641285693447166
2024-03-11,30.823146475394356
2024-03-12,29.4142921891187
2024-03-13,30.8067990637115
2024-03-14,27.99875032533643
2024-03-15,34.98914960457801
2024-03-16,33.580666850386066
2024-03-17,36.36939592040867
2024-03-18,36.35973608623244
2024-03-19,36.350076252056205
2024-03-20,32.14729144658614
2024-03-21,34.93341979202283
2024-03-22,32.130200970735885
2024-03-23,51.6739679179999
2024-03-24,75.39599855320974
2024-03-25,47.458922553767685
2024-03-26,32.09602001903537
2024-03-27,30.692367181931537
2024-03-28,30.68419347609011
2024-03-29,32.07038430525999
2024-03-30,30.667846064407254
2024-03-31,29.266050887721924
2024-04-01,29.2582487139642
2024-04-02,25.07181132017698
2024-04-03,29.24264436644875
2024-04-04,27.84270685018193
2024-04-05,30.618803829358697
2024-04-06,26.43645328849219
2024-04-07,30.602456417675842
2024-04-08,25.03168585513725
2024-04-09,29.1958313239024
2024-04-10,37.527466050186014
2024-04-11,27.79069235846376
2024-04-12,31.950750974308203
2024-04-13,24.998247967604144
2024-04-14,27.76840043344169
2024-04-15,27.760969791767668
2024-04-16,27.753539150093644
2024-04-17,24.971497657577657
2024-04-18,24.964810080071036
2024-04-19,27.73124722507157
2024-04-20,26.33762575422767
2024-04-21,33.259663130068226
2024-04-22,33.2507463600594
2024-04-23,26.316448425456702
2024-04-24,26.30938931586638
2024-04-25,30.45532971253017
2024-04-26,29.06319437002107
2024-04-27,29.055392196263345
2024-04-28,29.047590022505624
2024-04-29,31.805481929581035
2024-04-30,24.884559149991578
2024-05-01,27.642079524983284
2024-05-02,27.63464888330926
2024-05-03,24.86449641747171
2024-05-04,29.000776979959266
2024-05-05,26.23173911037283
2024-05-06,28.98517263244382
2024-05-07,27.59749567493914
2024-05-08,27.590065033265116
2024-05-09,30.3408978307502
2024-05-10,24.81768337492536
2024-05-11,26.189384452830893
2024-05-12,28.93835958989747
2024-05-13,26.175266233650248
2024-05-14,27.54548118322097
2024-05-15,26.1611480144696
2024-05-16,39.91939885481573
2024-05-17,48.16558120184808
2024-05-18,39.89784999396107
2024-05-19,30.25916077233594
2024-05-20,20.62567299988262
2024-05-21,30.242813360653084
2024-05-22,24.7374324448459
2024-05-23,21.982884326523806
2024-05-24,26.097616028156697
2024-05-25,23.344182506085705
2024-05-26,30.201944831445953
2024-05-27,26.076438699385726
2024-05-28,26.069379589795403
2024-05-29,26.06232048020508
2024-05-30,28.797920462258414
2024-05-31,34.2739503434532
2024-06-01,34.26466204136067
2024-06-02,30.144728890555967
2024-06-03,26.027024932253468
2024-06-04,28.758909593469788
2024-06-05,24.6438063597532
2024-06-06,27.374576424718423
2024-06-07,25.998788493892178
2024-06-08,32.83165816964445
2024-06-09,32.82274139963562
2024-06-10,30.079339243824556
2024-06-11,28.704294377165713
2024-06-12,28.696492203407985
2024-06-13,27.322561933000255
2024-06-14,25.949374726759917
2024-06-15,27.307700649652205
2024-06-16,30.030297008776
2024-06-17,28.657481334619362
2024-06-18,25.921138288398627
2024-06-19,25.914079178808304
2024-06-20,31.361129557474403
2024-06-21,100.0
2024-06-22,50.42301939217796
2024-06-23,28.61066829207301
2024-06-24,25.878783630856688
2024-06-25,24.51005480962077
2024-06-26,28.587261770799838
2024-06-27,27.21853294956392
2024-06-28,27.211102307889895
2024-06-29,28.56385524952666
2024-06-30,27.196241024541845
2024-07-01,29.907691421154603
2024-07-02,29.89951771531318
2024-07-03,29.89134400947175
2024-07-04,29.883170303630326
2024-07-05,27.159087816171727
2024-07-06,31.22440575067236
2024-07-07,32.57307183938841
2024-07-08,32.56415506937958
2024-07-09,39.33757961173966
2024-07-10,31.19022479897185
2024-07-11,28.47022916443396
2024-07-12,31.173134323121594
2024-07-13,40.6494640241693
2024-07-14,39.28370745960299
2024-07-15,44.689889309061954
2024-07-16,24.369615681981717
2024-07-17,28.42341612188761
2024-07-18,25.709365000688944
2024-07-19,27.05505883273539
2024-07-20,31.10477241972057
2024-07-21,33.800246936734176
2024-07-22,24.329490216941988
2024-07-23,27.025336266039297
2024-07-24,25.66701034314701
2024-07-25,28.360998731825806
2024-07-26,25.65289212396636
2024-07-27,32.39473643921184
2024-07-28,32.38581966920301
2024-07-29,22.933639553595878
2024-07-30,26.97332177432113
2024-07-31,24.269302019382394
2024-08-01,24.26261444187577
2024-08-02,24.255926864369147
2024-08-03,36.37385893029379
2024-08-04,43.09786970552161
2024-08-05,39.04666999020162
2024-08-06,24.229176554342665
2024-08-07,25.568182808882487
2024-08-08,21.525156799403927
2024-08-09,25.55406458970184
2024-08-10,26.891584715906866
2024-08-11,33.60519259279105
2024-08-12,28.220559604186754
2024-08-13,26.869292790884792
2024-08-14,33.577327686513456
2024-08-15,26.85443150753674
2024-08-16,26.847000865862718
2024-08-17,26.839570224188698
2024-08-18,30.521558775110442
2024-08-19,25.31581906291836
2024-08-20,27.487710256645787
2024-08-21,26.8098476574926
2024-08-22,26.802417015818573
2024-08-23,27.464861033498167
2024-08-24,25.280755722519064
2024-08-25,25.2737430544392
2024-08-26,28.947975873113677
2024-08-27,26.765263807448456
2024-08-28,25.92165087934398
2024-08-29,27.419162587202916
2024-08-30,23.065813248592757
2024-08-31,26.73554124075236
2024-09-01,30.40322580645161
2024-09-02,30.390770220027527
2024-09-03,25.203986316890777
2024-09-04,26.69526070081703
2024-09-05,28.85241098192673
2024-09-06,25.839818244622737
2024-09-07,26.662410802555726
2024-09-08,27.317747357380338
2024-09-09,23.643453397463603
2024-09-10,26.62956090429442
2024-09-11,28.115907803481473
2024-09-12,28.769533426104978
2024-09-13,30.253758769362666
2024-09-14,30.241303182938587
2024-09-15,28.73401447360994
