Time,profitable
2022-07-05,47.58650993245907
2022-07-06,50.10780304408447
2022-07-07,49.23100834912161
2022-07-08,46.65848991092045
2022-07-09,53.41529791200635
2022-07-10,49.995866219344855
2022-07-11,53.355535031001295
2022-07-12,48.24701991521317
2022-07-13,53.295772149996246
2022-07-14,49.038439065883104
2022-07-15,48.165913148134884
2022-07-16,50.67250269379873
2022-07-17,50.64404417903442
2022-07-18,53.146364947483605
2022-07-19,50.5871271495058
2022-07-20,49.71602415749579
2022-07-21,48.00369961397831
2022-07-22,47.134968164865334
2022-07-23,46.26718533291117
2022-07-24,49.60408733275617
2022-07-25,53.77746779831459
2022-07-26,50.38791754615561
2022-07-27,47.002161762631886
2022-07-28,53.68640055106879
2022-07-29,52.817669101955815
2022-07-30,45.24667513838854
2022-07-31,52.757906220950765
2022-08-01,52.72802478044824
2022-08-02,44.33335868281147
2022-08-03,48.488241113773086
2022-08-04,52.63838045894065
2022-08-05,50.938387938487715
2022-08-06,50.909455115144
2022-08-07,55.885163828698666
2022-08-08,51.685222082693556
2022-08-09,49.15634003379767
2022-08-10,53.291775813003675
2022-08-11,54.093629752420526
2022-08-12,45.74544589556547
2022-08-13,42.39431463833831
2022-08-14,59.81664691876045
2022-08-15,51.4793721592317
2022-08-16,50.62012688170684
2022-08-17,48.932466384318424
2022-08-18,46.41781359280469
2022-08-19,45.56283709249447
2022-08-20,52.16027741090023
2022-08-21,48.820529559578794
2022-08-22,52.9275068240205
2022-08-23,53.723669060484475
2022-08-24,54.51888267978965
2022-08-25,52.8364395767747
2022-08-26,44.55513322961577
2022-08-27,41.231037561414716
2022-08-28,55.21781165747557
2022-08-29,55.3919510161728
2022-08-30,53.439258838064276
2022-08-31,53.065666840738444
2022-09-01,49.3349524998761
2022-09-02,53.00448103399518
2022-09-03,47.01945884462322
2022-09-04,47.813130961045324
2022-09-05,58.860254135479224
2022-09-06,54.79515730652188
2022-09-07,55.17315936155905
2022-09-08,51.38779777928337
2022-09-09,48.766261573554935
2022-09-10,45.3979139269725
2022-09-11,44.281581637432566
2022-09-12,58.690118635969455
2022-09-13,52.736005555688735
2022-09-14,57.87390003966249
2022-09-15,58.58790513710764
2022-09-16,56.651853284993244
2022-09-17,47.31818407744729
2022-09-18,54.75400597687282
2022-09-19,56.146104119236284
2022-09-20,56.99438395135678
2022-09-21,59.467162188374886
2022-09-22,61.32779897636384
2022-09-23,50.53544761912605
2022-09-24,41.310733985335325
2022-09-25,52.03055565563908
2022-09-26,52.67544709999902
2022-09-27,56.01927198094907
2022-09-28,51.2647155235308
2022-09-29,50.5605355067452
2022-09-30,49.183400787984844
2022-10-01,42.42104742482842
2022-10-02,51.144557350081485
2022-10-03,53.13219614119492
2022-10-04,57.13395595243856
2022-10-05,47.02382513683704
2022-10-06,51.02439917663217
2022-10-07,53.67827329817879
2022-10-08,45.59965481728567
2022-10-09,52.27465635040163
2022-10-10,55.592789516633914
2022-10-11,56.89877794848349
2022-10-12,54.85817469933649
2022-10-13,58.16879797972817
2022-10-14,47.44302474883002
2022-10-15,38.733348823809614
2022-10-16,51.39142484489059
2022-10-17,49.35991251018218
2022-10-18,59.996752882441854
2022-10-19,53.298826434654636
2022-10-20,56.59640622911268
2022-10-21,47.91202676166055
2022-10-22,44.55832045197288
2022-10-23,45.861146826626424
2022-10-24,56.462018798281214
2022-10-25,55.10069436550103
2022-10-26,52.41401390054556
2022-10-27,55.03508167868331
2022-10-28,51.02620723874859
2022-10-29,46.35979312566978
2022-10-30,50.30345013593629
2022-10-31,55.565348549687
2022-11-01,58.17653489908716
2022-11-02,56.15964707891041
2022-11-03,57.44666316758377
2022-11-04,54.77263093141244
2022-11-05,50.12321287576232
2022-11-06,52.72965613936841
2022-11-07,55.33293734577847
2022-11-08,48.71643387078914
2022-11-09,52.63479442348737
2022-11-10,55.23333254410338
2022-11-11,53.22869769556126
2022-11-12,48.599437754535856
2022-11-13,52.508312135645994
2022-11-14,58.380319364600275
2022-11-15,57.68957809089784
2022-11-16,54.37895481050614
2022-11-17,51.727056974707054
2022-11-18,59.548363051272844
2022-11-19,42.50885332190568
2022-11-20,49.67261972532739
2022-11-21,47.683004648466444
2022-11-22,49.61254063860273
2022-11-23,45.66809311403721
2022-11-24,42.38039474831678
2022-11-25,43.65792466540204
2022-11-26,46.23630467139333
2022-11-27,50.76398352499612
2022-11-28,51.383578511787796
2022-11-29,53.30244255888747
2022-11-30,53.91966600278212
2022-12-01,59.08077384340924
2022-12-02,48.66330118912446
2022-12-03,46.03986186808968
2022-12-04,48.6040126166988
2022-12-05,55.050950774550785
2022-12-06,53.72282794232897
2022-12-07,58.2180957096724
2022-12-08,56.243105147343115
2022-12-09,49.10186840144315
2022-12-10,44.55205514746811
2022-12-11,50.977649419246866
2022-12-12,49.656641215716114
2022-12-13,51.559694976835615
2022-12-14,50.88397347481434
2022-12-15,48.92163114126918
2022-12-16,47.60497076638298
2022-12-17,46.93280657870724
2022-12-18,46.90395280679342
2022-12-19,46.232974390566184
2022-12-20,46.204515875801874
2022-12-21,47.458725621066385
2022-12-22,42.94290448194872
2022-12-23,39.07316055863952
2022-12-24,34.56801136255847
2022-12-25,40.94419849064918
2022-12-26,43.476333410148456
2022-12-27,53.67285731786031
2022-12-28,51.08538639743043
2022-12-29,50.415593752651716
2022-12-30,40.179939387138916
2022-12-31,42.06718286227825
2023-01-01,43.95205479452055
2023-01-02,56.049102193608164
2023-01-03,54.13283907575921
2023-01-04,55.40092529495891
2023-01-05,51.5749322981351
2023-01-06,57.93632150695745
2023-01-07,50.92785505355378
2023-01-08,54.74188122669732
2023-01-09,56.645724722132165
2023-01-10,53.45794705181295
2023-01-11,53.452513467006774
2023-01-12,53.4470798822006
2023-01-13,52.16922614745648
2023-01-14,51.52777654428154
2023-01-15,51.52253701607558
2023-01-16,50.88128146950087
2023-01-17,57.87157128801723
2023-01-18,57.8656849044772
2023-01-19,55.316510673863014
2023-01-20,52.13209665128096
2023-01-21,52.762485028243326
2023-01-22,56.57088355998048
2023-01-23,60.378505865316754
2023-01-24,57.83036660323708
2023-01-25,57.824480219697065
2023-01-26,54.64174802098357
2023-01-27,49.5537492451003
2023-01-28,41.29058647791214
2023-01-29,55.89540936623357
2023-01-30,57.159937881095885
2023-01-31,56.519070447721624
2023-02-01,57.783275534916925
2023-02-02,58.41230551567774
2023-02-03,56.501799410302
2023-02-04,48.24381148578639
2023-02-05,59.02917461615809
2023-02-06,63.46576221672178
2023-02-07,56.478771360409176
2023-02-08,51.39678833913273
2023-02-09,52.02601237649379
2023-02-10,53.2895059228216
2023-02-11,47.57506458751377
2023-02-12,50.10729120837538
2023-02-13,50.10218105123624
2023-02-14,52.63363144569695
2023-02-15,55.79863980825697
2023-02-16,54.52492594765087
2023-02-17,50.71568650397942
2023-02-18,48.17498607824153
2023-02-19,54.50823708003191
2023-02-20,57.03768222295701
2023-02-21,55.76448584661817
2023-02-22,52.590680251514826
2023-02-23,52.58531135224206
2023-02-24,52.5799424529693
2023-02-25,47.507144777436615
2023-02-26,56.36938812341825
2023-02-27,55.73033188497938
2023-02-28,54.45817047717503
2023-03-01,55.71894723109977
2023-03-02,50.64841354923634
2023-03-03,49.3771577388997
2023-03-04,48.73913646899532
2023-03-05,52.5316223595144
2023-03-06,59.48756415979174
2023-03-07,56.950356752857815
2023-03-08,58.20996916718122
2023-03-09,51.877494391791735
2023-03-10,47.444076382364976
2023-03-11,51.23436296474822
2023-03-12,52.49404006460504
2023-03-13,49.95909665134037
2023-03-14,52.48330226605951
2023-03-15,48.68434782219975
2023-03-16,52.472564467513976
2023-03-17,43.61730715914028
2023-03-18,48.03733526315183
2023-03-19,52.45645776969568
2023-03-20,56.87467467877183
2023-03-21,54.97322454807305
2023-03-22,60.65390003494252
2023-03-23,60.01594345057155
2023-03-24,49.27120283517933
2023-03-25,45.47645295099102
2023-03-26,48.62955917540418
2023-03-27,56.20243476169526
2023-03-28,51.14529098524704
2023-03-29,51.771410117004564
2023-03-30,56.18516372427564
2023-03-31,52.3920309784225
2023-04-01,40.394534615247984
2023-04-02,51.119093344217276
2023-04-03,58.05524137127212
2023-04-04,53.6324964748575
2023-04-05,50.4724688983698
2023-04-06,55.51402346126699
2023-04-07,46.67746027204785
2023-04-08,46.67267354257575
2023-04-09,52.974358004063596
2023-04-10,56.752419020632956
2023-04-11,56.746597322626336
2023-04-12,55.47986949962819
2023-04-13,51.69184691091418
2023-04-14,52.31686638860377
2023-04-15,49.16020245985323
2023-04-16,54.19671155114469
2023-04-17,61.75270421321659
2023-04-18,54.81565058869404
2023-04-19,61.11002558490693
2023-04-20,57.32413761879535
2023-04-21,52.27928409369442
2023-04-22,53.53352760874507
2023-04-23,60.45518607631678
2023-04-24,59.189622592919946
2023-04-25,59.81315430334119
2023-04-26,59.13549188163759
2023-04-27,50.35862235957381
2023-04-28,45.8006566372481
2023-04-29,49.047608963477806
2023-04-30,59.1111873705522
2023-05-01,61.05570575860009
2023-05-02,51.63301080665486
2023-05-03,52.927831257554686
2023-05-04,54.22238434158311
2023-05-05,48.36743120298845
2023-05-06,45.44855072722055
2023-05-07,44.794078997707054
2023-05-08,57.76311778855188
2023-05-09,48.34753393291252
2023-05-10,51.59054259778883
2023-05-11,51.58523407168058
2023-05-12,48.98207389339892
2023-05-13,40.87005597277597
2023-05-14,47.67333311570994
2023-05-15,51.563999967247575
2023-05-16,54.46960050300706
2023-05-17,53.8148635628066
2023-05-18,44.74339356991392
2023-05-19,46.35080569466753
2023-05-20,42.13846532038579
2023-05-21,47.97387695933825
2023-05-22,50.229251292760175
2023-05-23,50.22407645008763
2023-05-24,44.71574697293585
2023-05-25,47.535661337289596
2023-05-26,46.86131512726533
2023-05-27,44.848350190928386
2023-05-28,44.17441796831792
2023-05-29,51.53150812456041
2023-05-30,53.53370938813846
2023-05-31,48.844472969808415
2023-06-01,48.83943612294047
2023-06-02,46.1585417814932
2023-06-03,47.49157167771952
2023-06-04,51.49963109369754
2023-06-05,54.1693477749721
2023-06-06,51.48900541674324
2023-06-07,49.47783442586613
2023-06-08,50.141278967326905
2023-06-09,46.125215794682006
2023-06-10,46.788867329849694
2023-06-11,46.11569408416453
2023-06-12,45.44265883428397
2023-06-13,54.79284253100084
2023-06-14,56.12345750064663
2023-06-15,53.445392073193695
2023-06-16,50.09988022594655
2023-06-17,44.08334073728112
2023-06-18,54.096692983849564
2023-06-19,48.08098147001175
2023-06-20,46.072846386835856
2023-06-21,49.4063525990827
2023-06-22,48.06607792311482
2023-06-23,47.39359465645266
2023-06-24,46.7212493855951
2023-06-25,47.38379695432597
2023-06-26,50.04813179922109
2023-06-27,55.380872365247065
2023-06-28,50.037782113876
2023-06-29,46.029998689507174
2023-06-30,43.35710810472679
2023-07-01,41.351732937642915
2023-07-02,54.01844936264068
2023-07-03,54.679685971227855
2023-07-04,50.006733057840734
2023-07-05,46.668121000823646
2023-07-06,51.99623870739546
2023-07-07,53.32395576514463
2023-07-08,47.320111890502524
2023-07-09,55.312150454555656
2023-07-10,53.97373872194989
2023-07-11,55.30069680277376
2023-07-12,47.96672094380195
2023-07-13,53.95697223169084
2023-07-14,52.61925047810809
2023-07-15,50.61580725228863
2023-07-16,63.26320426464225
2023-07-17,55.26633584742806
2023-07-18,49.2684947902861
2023-07-19,53.92343925117275
2023-07-20,48.59263062641121
2023-07-21,42.597342491654366
2023-07-22,43.258441104436926
2023-07-23,51.23930200831737
2023-07-24,53.23011861801581
2023-07-25,53.224598785831766
2023-07-26,56.5452713882507
2023-07-27,48.557372698335605
2023-07-28,49.88253683369964
2023-07-29,47.88226751138601
2023-07-30,47.87729966242037
2023-07-31,53.85637329013657
2023-08-01,54.515608959557014
2023-08-02,49.85666262033692
2023-08-03,49.851487777664374
2023-08-04,51.17554794659161
2023-08-05,45.85384704493374
2023-08-06,45.18460667967971
2023-08-07,51.15960943116017
2023-08-08,56.469028706208526
2023-08-09,52.477528786782656
2023-08-10,51.14367091572873
2023-08-11,51.13835807725158
2023-08-12,47.14865210328552
2023-08-13,49.13574282625974
2023-08-14,48.466709454712614
2023-08-15,51.78096525221759
2023-08-16,48.456635760976724
2023-08-17,50.442760513318724
2023-08-18,48.44656206724083
2023-08-19,46.450777608576736
2023-08-20,43.79189359796337
2023-08-21,54.40245239978403
2023-08-22,58.37704783314626
2023-08-23,53.72783019815054
2023-08-24,52.395766272556436
2023-08-25,44.43229284005575
2023-08-26,40.44907266890595
2023-08-27,48.401230445429334
2023-08-28,54.362847603863486
2023-08-29,55.68297489235958
2023-08-30,51.0374141461858
2023-08-31,54.34587411989753
2023-09-01,51.026788469231505
2023-09-02,42.40746026452311
2023-09-03,49.69106765481547
2023-09-04,61.61050708705723
2023-09-05,58.292042417511915
2023-09-06,58.285970602109465
2023-09-07,54.306269323976984
2023-09-08,49.66519344145274
2023-09-09,45.02508352956072
2023-09-10,50.97897292293719
2023-09-11,56.93162035407225
2023-09-12,63.54495241057609
2023-09-13,58.90532548400016
2023-09-14,58.237396078889844
2023-09-15,50.952408730551454
2023-09-16,48.30049350807046
2023-09-17,48.95703825930118
2023-09-18,56.89008361688729
2023-09-19,59.529924206465694
2023-09-20,58.200965186475116
2023-09-21,64.14664382947782
2023-09-22,49.59274564403711
2023-09-23,46.28173274794026
2023-09-24,52.887889022604824
2023-09-25,57.509576494582596
2023-09-26,52.876849358236726
2023-09-27,56.17578762143097
2023-09-28,56.83074542090878
2023-09-29,51.538782615142466
2023-09-30,46.247923775812964
2023-10-01,51.528018942383575
2023-10-02,56.81311039528534
2023-10-03,54.170798836434294
2023-10-04,56.15282182835088
2023-10-05,60.11672653751641
2023-10-06,48.22564717838963
2023-10-07,48.2257884530573
2023-10-08,52.18970477383934
2023-10-09,58.79616875634169
2023-10-10,55.49317577086389
2023-10-11,56.81460829381649
2023-10-12,57.4754116424167
2023-10-13,49.54791380246228
2023-10-14,40.299087944103945
2023-10-15,54.83334586278199
2023-10-16,59.458019085698155
2023-10-17,59.45819325994597
2023-10-18,58.13707038010058
2023-10-19,54.83398837222946
2023-10-20,51.53088701166414
2023-10-21,44.924494634130326
2023-10-22,58.137751594936454
2023-10-23,59.459238305432805
2023-10-24,61.44139289566997
2023-10-25,56.81693835819827
2023-10-26,52.192456726954696
2023-10-27,49.54994583535337
2023-10-28,46.90741946159668
2023-10-29,48.889566310756166
2023-10-30,56.81777052404891
2023-10-31,54.83591590057187
2023-11-01,48.889995940567424
2023-11-02,60.78233516008669
2023-11-03,50.21164134315623
2023-11-04,45.587018437244986
2023-11-05,52.19398558979656
2023-11-06,58.800991447736536
2023-11-07,66.06872324349993
2023-11-08,52.855133416353546
2023-11-09,60.12289037061939
2023-11-10,52.855443059460754
2023-11-11,48.89142803993829
2023-11-12,56.15923724647846
2023-11-13,61.44499249679133
2023-11-14,54.838164683638006
2023-11-15,58.80254159854202
2023-11-16,61.44553243695953
2023-11-17,46.9101675441732
2023-11-18,44.26747086670755
2023-11-19,46.24973189676282
2023-11-20,48.892716929372064
2023-11-21,49.55357446551603
2023-11-22,47.57157082629363
2023-11-23,40.964528198234675
2023-11-24,39.64320792090844
2023-11-25,45.58982264263469
2023-11-26,52.85792020431846
2023-11-27,56.16170471498907
2023-11-28,57.48332495907543
2023-11-29,62.769331794412906
2023-11-30,60.78732041411283
2023-12-01,54.84089534878974
2023-12-02,47.57296422027609
2023-12-03,52.85900395519371
2023-12-04,64.75246950151546
2023-12-05,58.145244958131016
2023-12-06,54.180955130350895
2023-12-07,60.12782143710176
2023-12-08,55.502766966109824
2023-12-09,44.930942951838055
2023-12-10,53.52083880239482
2023-12-11,57.48551374878954
2023-12-12,56.82492715036438
2023-12-13,55.50357977926627
2023-12-14,61.45057187852944
2023-12-15,51.53934026849107
2023-12-16,42.28881330831248
2023-12-17,48.89658359767339
2023-12-18,44.93212733672314
2023-12-19,50.87917555879949
2023-12-20,51.54009502356491
2023-12-21,48.23638405313226
2023-12-22,39.99423513119676
2023-12-23,43.037400807897356
2023-12-24,44.393861034724694
2023-12-25,42.02909376348509
2023-12-26,48.11536741530069
2023-12-27,48.793681381901195
2023-12-28,53.54104952866128
2023-12-29,52.86302931558748
2023-12-30,47.78553618712623
2023-12-31,47.43789101293393
2024-01-01,54.219859739083624
2024-01-02,50.82909370495625
2024-01-03,62.358420748734495
2024-01-04,52.86395824490913
2024-01-05,52.185922142254825
2024-01-06,55.577039529638235
2024-01-07,60.32456657220333
2024-01-08,54.22097129672474
2024-01-09,58.96852217366062
2024-01-10,52.864887174230766
2024-01-11,61.681678933897096
2024-01-12,57.612630610473936
2024-01-13,51.85673637736011
2024-01-14,51.50908886047325
2024-01-15,52.8656612819988
2024-01-16,56.256879965457905
2024-01-17,59.64811851089264
2024-01-18,62.6915734594434
2024-01-19,55.926959969530834
2024-01-20,51.475213405825606
2024-01-21,55.649042327705736
2024-01-22,61.9097408937604
2024-01-23,65.38800771468684
2024-01-24,63.301341783082826
2024-01-25,65.38839069431944
2024-01-26,63.99733575468605
2024-01-27,50.78064338509042
2024-01-28,50.085164806290656
2024-01-29,63.99789800138072
2024-01-30,68.17187359631164
2024-01-31,60.520105830743645
2024-02-01,61.91155393563817
2024-02-02,58.43354786680201
2024-02-03,60.52063752055274
2024-02-04,66.78158869019487
2024-02-05,67.47742784024449
2024-02-06,61.216814833469435
2024-02-07,59.825698780064876
2024-02-08,56.34762548608045
2024-02-09,52.869531820838965
2024-02-10,52.17403287078215
2024-02-11,50.782874037737784
2024-02-12,59.130916898256345
2024-02-13,61.91372958589148
2024-02-14,62.6095728101925
2024-02-15,57.7401084508333
2024-02-16,58.4359435266315
2024-02-17,56.34911055071966
2024-02-18,61.91463610683036
2024-02-19,64.69750583398523
2024-02-20,65.39336942954333
2024-02-21,63.306532379380066
2024-02-22,60.524004889343686
2024-02-23,59.82850186503544
2024-02-24,52.87185414414307
2024-02-25,59.828852250656766
2024-02-26,68.87295019654971
2024-02-27,62.61195624726776
2024-02-28,59.133687389215616
2024-02-29,61.916630452895895
2024-03-01,53.56847758758924
2024-03-02,48.69875858751687
2024-03-03,58.438681423579496
2024-03-04,61.22165504414536
2024-03-05,60.52613164858007
2024-03-06,64.00483237728174
2024-03-07,52.87371200278635
2024-03-08,55.656701920357854
2024-03-09,48.69975677911249
2024-03-10,54.26560216395893
2024-03-11,61.91862479896144
2024-03-12,56.353070723090866
2024-03-13,57.048954689906
2024-03-14,59.83200572124865
2024-03-15,52.87495057521521
2024-03-16,54.26655553878904
2024-03-17,55.65816865086571
2024-03-18,62.6156230735374
2024-03-19,64.00726877962533
2024-03-20,56.354390780547924
2024-03-21,60.528967327561915
2024-03-22,50.093085151033065
2024-03-23,51.48471048586396
2024-03-24,53.57208533721342
2024-03-25,65.39988008329763
2024-03-26,62.61708980404526
2024-03-27,68.18325298050173
2024-03-28,58.442959387560734
2024-03-29,50.789863416032844
2024-03-30,49.39850494466935
2024-03-31,54.2689389758643
2024-04-01,57.052128531754924
2024-04-02,59.13957468250409
2024-04-03,61.922794795280296
2024-04-04,56.356865888279934
2024-04-05,61.22739159013163
2024-04-06,50.791053097444774
2024-04-07,56.35736090982633
2024-04-08,54.27021014230444
2024-04-09,65.40275243054217
2024-04-10,61.924063924594726
2024-04-11,62.62002326506096
2024-04-12,57.05396601914116
2024-04-13,49.40052984762047
2024-04-14,52.87959522182341
2024-04-15,64.70811518465871
2024-04-16,64.70830463734931
2024-04-17,66.10007460810529
2024-04-18,61.22972206193855
2024-04-19,59.14251832914832
2024-04-20,53.57632052155485
2024-04-21,58.44706623298272
2024-04-22,66.10104224281532
2024-04-23,69.58024817869193
2024-04-24,59.83918862648572
2024-04-25,63.31839659948803
2024-04-26,52.88145308046669
2024-04-27,51.489986641440815
2024-04-28,58.44826406289747
2024-04-29,59.84006459053902
2024-04-30,59.84023978334968
2024-05-01,52.18640840944216
2024-05-02,57.7531277212162
2024-05-03,57.05747394960577
2024-05-04,52.18686676272587
2024-05-05,49.40371183797223
2024-05-06,57.057975082529296
2024-05-07,52.18732511600957
2024-05-08,54.970810055127465
2024-05-09,59.14598144284742
2024-05-10,52.88362058221718
2024-05-11,48.01290135342348
2024-05-12,42.44631241769458
2024-05-13,59.146674065587234
2024-05-14,51.492549345578155
2024-05-15,52.188547391432785
2024-05-16,54.27624818289511
2024-05-17,50.79715021468089
2024-05-18,46.622178465280065
2024-05-19,46.62231495270232
2024-05-20,53.581026281934214
2024-05-21,58.45219978976021
2024-05-22,50.10203220713097
2024-05-23,50.798042475739834
2024-05-24,46.62299738981361
2024-05-25,46.62313387723587
2024-05-26,50.10261889933412
2024-05-27,53.5821242926894
2024-05-28,48.01529090187586
2024-05-29,52.190686373423404
2024-05-30,52.1908391578513
2024-05-31,47.319832694333144
2024-06-01,45.92820735950225
2024-06-02,57.06248527884094
2024-06-03,48.712020275858706
2024-06-04,57.758707408523165
2024-06-05,50.10408562984197
2024-06-06,54.27958499480047
2024-06-07,50.8002731283872
2024-06-08,49.40862945942495
2024-06-09,51.49646877543525
2024-06-10,54.976120841841315
2024-06-11,57.75989097855797
2024-06-12,54.97644270770276
2024-06-13,51.497071764644026
2024-06-14,52.193130924269816
2024-06-15,47.3219105625526
2024-06-16,52.889348979700635
2024-06-17,57.064990943458525
2024-06-18,43.8427433320644
2024-06-19,53.58573204231357
2024-06-20,53.585888900992884
2024-06-21,41.05943766000857
2024-06-22,47.32288023438835
2024-06-23,58.45784670221544
2024-06-24,43.843513365581025
2024-06-25,52.890742373683096
2024-06-26,52.19496433740464
2024-06-27,48.019507752085936
2024-06-28,45.931837517509194
2024-06-29,50.80354475226999
2024-06-30,50.80369346244648
2024-07-01,53.58761434646532
2024-07-02,50.10804580221317
2024-07-03,54.28387518153594
2024-07-04,45.2366950644508
2024-07-05,46.62872986154847
2024-07-06,46.62886634897073
2024-07-07,54.284510764756014
2024-07-08,48.71701123383682
2024-07-09,51.500991194501125
2024-07-10,56.372871584946886
2024-07-11,52.19725610382316
2024-07-12,45.23775436981759
2024-07-13,48.71772422783369
2024-07-14,44.54204967006452
2024-07-15,45.238151609330124
2024-07-16,44.54231042215481
2024-07-17,49.414270260503066
2024-07-18,51.50234792022089
2024-07-19,48.71857982062995
2024-07-20,47.32675892173134
2024-07-21,48.71886501822869
2024-07-22,47.32703597082727
2024-07-23,52.89507737718408
2024-07-24,47.327313019923196
2024-07-25,48.02344347894867
2024-07-26,43.15162623939978
2024-07-27,53.59169267212744
2024-07-28,48.71986320982432
2024-07-29,49.41600589160403
2024-07-30,48.02414628731702
2024-07-31,41.76024943390495
2024-08-01,50.11244599373673
2024-08-02,41.06448565750643
2024-08-03,50.1127393398383
2024-08-04,53.59294754156193
2024-08-05,45.93694662877821
2024-08-06,50.113179358990664
2024-08-07,46.63323394648301
2024-08-08,49.41745225085483
2024-08-09,44.54543944723823
2024-08-10,45.93761888026098
2024-08-11,41.76159393687048
2024-08-12,53.59420241099643
2024-08-13,51.50626735007799
2024-08-14,46.63418935843882
2024-08-15,54.29070770115169
2024-08-16,47.330499084526366
2024-08-17,48.02667639744307
2024-08-18,45.12359404225175
2024-08-19,51.11335810898766
2024-08-20,54.639524630049706
2024-08-21,53.229273646019934
2024-08-22,54.291819971786815
2024-08-23,51.819166064918115
2024-08-24,50.0608679174641
2024-08-25,52.88186924936431
2024-08-26,57.46134719165202
2024-08-27,56.051079696182335
2024-08-28,51.114704461448895
2024-08-29,57.81904204561567
2024-08-30,52.17741906452074
2024-08-31,47.240989149044694
2024-09-01,51.472496320122126
2024-09-02,55.46790376803024
2024-09-03,58.78116459401969
2024-09-04,58.549817286386045
2024-09-05,57.25441403387723
2024-09-06,56.665783673994326
2024-09-07,48.57648918906318
2024-09-08,53.69380079757363
2024-09-09,62.05721645204125
2024-09-10,56.80199496084254
2024-09-11,58.72101854946816
2024-09-12,63.180206550783474
2024-09-13,56.444273168097
2024-09-14,52.212884191963674
