Time,nvidia_stock
2025-01-30,551.5714285714287
2025-01-31,441.257142857143
2025-02-01,165.47142857142862
2025-02-02,124.10357142857146
2025-02-03,427.46785714285727
2025-02-04,303.3642857142858
2025-02-05,303.3642857142858
2025-02-06,275.78571428571433
2025-02-07,248.2071428571429
2025-02-08,82.73571428571431
2025-02-09,55.15714285714287
2025-02-10,206.83928571428578
2025-02-11,220.6285714285715
2025-02-12,220.6285714285715
2025-02-13,234.4178571428572
2025-02-14,261.9964285714286
2025-02-15,96.52500000000003
2025-02-16,55.15714285714287
2025-02-17,96.52500000000003
2025-02-18,220.6285714285715
2025-02-19,206.83928571428578
2025-02-20,193.05000000000007
2025-02-21,206.83928571428578
2025-02-22,68.94642857142858
2025-02-23,55.15714285714287
2025-02-24,234.4178571428572
2025-02-25,248.2071428571429
2025-02-26,468.8357142857144
2025-02-27,523.9928571428572
2025-02-28,303.3642857142858
2025-03-01,82.73571428571431
2025-03-02,55.15714285714287
2025-03-03,275.78571428571433
2025-03-04,330.94285714285724
2025-03-05,248.2071428571429
2025-03-06,248.2071428571429
2025-03-07,234.4178571428572
2025-03-08,82.73571428571431
2025-03-09,55.15714285714287
2025-03-10,275.78571428571433
2025-03-11,289.5750000000001
2025-03-12,248.2071428571429
2025-03-13,220.6285714285715
2025-03-14,220.6285714285715
2025-03-15,68.94642857142858
2025-03-16,55.15714285714287
2025-03-17,234.4178571428572
2025-03-18,220.6285714285715
2025-03-19,220.6285714285715
2025-03-20,193.05000000000007
2025-03-21,179.26071428571433
2025-03-22,55.15714285714287
2025-03-23,41.367857142857154
2025-03-24,179.26071428571433
2025-03-25,165.47142857142862
2025-03-26,179.26071428571433
2025-03-27,179.26071428571433
2025-03-28,179.26071428571433
2025-03-29,55.15714285714287
2025-03-30,41.367857142857154
2025-03-31,206.83928571428578
2025-04-01,165.47142857142862
2025-04-02,193.05000000000007
2025-04-03,317.1535714285715
2025-04-04,386.10000000000014
2025-04-05,137.89285714285717
2025-04-06,82.73571428571431
2025-04-07,427.46785714285727
2025-04-08,358.52142857142866
2025-04-09,455.0464285714287
2025-04-10,330.94285714285724
2025-04-11,261.9964285714286
2025-04-12,82.73571428571431
2025-04-13,55.15714285714287
2025-04-14,248.2071428571429
2025-04-15,220.7473166230971
2025-04-16,381.85485929570984
2025-04-17,248.78602568045523
2025-04-18,126.17419075811168
2025-04-19,45.62041942180534
2025-04-20,42.05806358603722
2025-04-21,220.7473166230971
2025-04-22,206.72796209441805
2025-04-23,220.7473166230971
2025-04-24,206.72796209441805
2025-04-25,192.70860756573896
2025-04-26,56.0774181147163
2025-04-27,42.05806358603722
2025-04-28,189.14625172997086
2025-04-29,182.25160887282797
2025-04-30,175.12689720129174
2025-05-01,206.72796209441805
2025-05-02,182.25160887282797
2025-05-03,52.51506227894819
2025-05-04,42.05806358603722
2025-05-05,150.65054397970172
2025-05-06,150.65054397970172
2025-05-07,161.10754267261268
2025-05-08,206.72796209441805
2025-05-09,164.6698985083808
2025-05-10,42.05806358603722
2025-05-11,38.49570775026912
2025-05-12,248.78602568045523
2025-05-13,245.22366984468715
2025-05-14,248.78602568045523
2025-05-15,242.24019683223136
2025-05-16,199.49192680301405
2025-05-17,64.12240504382595
2025-05-18,49.87298170075351
2025-05-19,206.61663847455029
2025-05-20,185.24250345994162
2025-05-21,185.24250345994162
2025-05-22,199.49192680301405
2025-05-23,163.86836844533298
2025-05-24,42.748270029217295
2025-05-25,35.623558357681084
2025-05-26,49.87298170075351
2025-05-27,206.61663847455029
2025-05-28,427.482700292173
2025-05-29,427.482700292173
2025-05-30,220.86606181762272
2025-05-31,56.99769337228973
2025-06-01,42.748270029217295
2025-06-02,170.99308011686918
2025-06-03,206.61663847455029
2025-06-04,199.49192680301405
2025-06-05,192.36721513147785
2025-06-06,199.49192680301405
2025-06-07,56.99769337228973
2025-06-08,35.623558357681084
2025-06-09,199.49192680301405
2025-06-10,185.24250345994162
2025-06-11,185.24250345994162
2025-06-12,178.1177917884054
2025-06-13,170.99308011686918
2025-06-14,49.87298170075351
2025-06-15,35.623558357681084
2025-06-16,185.24250345994162
2025-06-17,163.86836844533298
2025-06-18,156.74365677379677
2025-06-19,92.62125172997081
2025-06-20,142.49423343072434
2025-06-21,42.748270029217295
2025-06-22,35.623558357681084
2025-06-23,156.74365677379677
2025-06-24,178.1177917884054
2025-06-25,206.61663847455029
2025-06-26,235.11548516069513
2025-06-27,213.7413501460865
2025-06-28,71.24711671536217
2025-06-29,49.87298170075351
2025-06-30,199.49192680301405
2025-07-01,206.61663847455029
2025-07-02,185.24250345994162
2025-07-03,192.36721513147785
2025-07-04,71.24711671536217
2025-07-05,49.87298170075351
2025-07-06,42.748270029217295
2025-07-07,178.1177917884054
2025-07-08,185.24250345994162
2025-07-09,277.86375518991247
2025-07-10,270.7390435183762
2025-07-11,227.99077348915893
2025-07-12,78.37182838689839
2025-07-13,56.99769337228973
2025-07-14,220.86606181762272
2025-07-15,349.1108719052746
2025-07-16,256.4896201753038
2025-07-17,263.61433184684
2025-07-18,235.11548516069513
2025-07-19,85.49654005843459
2025-07-20,78.37182838689839
2025-07-21,227.99077348915893
2025-07-22,227.99077348915893
2025-07-23,227.99077348915893
2025-07-24,235.11548516069513
2025-07-25,213.7413501460865
2025-07-26,71.24711671536217
2025-07-27,64.12240504382595
2025-07-28,220.86606181762272
2025-07-29,235.11548516069513
2025-07-30,263.61433184684
2025-07-31,306.3626018760573
2025-08-01,242.24019683223136
2025-08-02,71.24711671536217
2025-08-03,49.87298170075351
2025-08-04,213.7413501460865
2025-08-05,227.99077348915893
2025-08-06,227.99077348915893
2025-08-07,227.99077348915893
2025-08-08,220.86606181762272
2025-08-09,85.49654005843459
2025-08-10,64.12240504382595
2025-08-11,256.4896201753038
2025-08-12,220.86606181762272
2025-08-13,206.61663847455029
2025-08-14,206.61663847455029
2025-08-15,206.61663847455029
2025-08-16,56.99769337228973
2025-08-17,49.87298170075351
2025-08-18,199.49192680301405
2025-08-19,213.7413501460865
2025-08-20,220.86606181762272
2025-08-21,206.61663847455029
2025-08-22,227.99077348915893
2025-08-23,71.24711671536217
2025-08-24,56.99769337228973
2025-08-25,220.86606181762272
2025-08-26,213.7413501460865
2025-08-27,520.1039520221437
2025-08-28,427.482700292173
2025-08-29,263.61433184684
2025-08-30,78.37182838689839
2025-08-31,49.87298170075351
2025-09-01,78.37182838689839
2025-09-02,242.24019683223136
2025-09-03,199.49192680301405
2025-09-04,206.61663847455029
2025-09-05,199.49192680301405
2025-09-06,71.24711671536217
2025-09-07,42.748270029217295
2025-09-08,185.24250345994162
2025-09-09,192.36721513147785
2025-09-10,199.49192680301405
2025-09-11,163.86836844533298
2025-09-12,156.74365677379677
2025-09-13,42.748270029217295
2025-09-14,35.623558357681084
2025-09-15,178.1177917884054
2025-09-16,170.99308011686918
2025-09-17,206.61663847455029
2025-09-18,235.11548516069513
2025-09-19,220.86606181762272
2025-09-20,71.24711671536217
2025-09-21,56.99769337228973
2025-09-22,256.4896201753038
2025-09-23,249.36490850376757
2025-09-24,206.61663847455029
2025-09-25,199.49192680301405
2025-09-26,192.36721513147785
2025-09-27,71.24711671536217
2025-09-28,49.87298170075351
2025-09-29,206.61663847455029
2025-09-30,213.7413501460865
2025-10-01,206.61663847455029
2025-10-02,227.99077348915893
2025-10-03,227.99077348915893
2025-10-04,49.87298170075351
2025-10-05,42.748270029217295
2025-10-06,206.61663847455029
2025-10-07,256.4896201753038
2025-10-08,220.86606181762272
2025-10-09,220.86606181762272
2025-10-10,235.11548516069513
2025-10-11,85.49654005843459
2025-10-12,56.99769337228973
2025-10-13,213.7413501460865
2025-10-14,206.61663847455029
2025-10-15,199.49192680301405
2025-10-16,192.36721513147785
2025-10-17,178.1177917884054
2025-10-18,56.99769337228973
2025-10-19,42.748270029217295
2025-10-20,192.36721513147785
2025-10-21,170.99308011686918
2025-10-22,163.86836844533298
2025-10-23,163.86836844533298
2025-10-24,178.1177917884054
2025-10-25,49.87298170075351
2025-10-26,49.87298170075351
2025-10-27,206.61663847455029
2025-10-28,256.4896201753038
2025-10-29,470.23097032139026
2025-10-30,306.3626018760573
2025-10-31,263.61433184684
2025-11-01,99.74596340150703
2025-11-02,78.37182838689839
2025-11-03,249.36490850376757
2025-11-04,242.24019683223136
2025-11-05,242.24019683223136
2025-11-06,242.24019683223136
2025-11-07,242.24019683223136
2025-11-08,99.74596340150703
2025-11-09,56.99769337228973
2025-11-10,220.86606181762272
2025-11-11,242.24019683223136
2025-11-12,235.11548516069513
2025-11-13,249.36490850376757
2025-11-14,220.86606181762272
2025-11-15,78.37182838689839
2025-11-16,64.12240504382595
2025-11-17,299.2378902045211
2025-11-18,341.98616023373836
2025-11-19,641.2240504382595
2025-11-20,712.4711671536216
2025-11-21,391.8591419344919
2025-11-22,121.12009841611568
2025-11-23,71.24711671536217
2025-11-24,242.24019683223136
2025-11-25,320.61202521912975
2025-11-26,249.36490850376757
2025-11-27,99.74596340150703
2025-11-28,163.86836844533298
2025-11-29,78.37182838689839
2025-11-30,64.12240504382595
2025-12-01,220.86606181762272
2025-12-02,220.86606181762272
2025-12-03,213.7413501460865
2025-12-04,199.49192680301405
2025-12-05,213.7413501460865
2025-12-06,71.24711671536217
2025-12-07,56.99769337228973
2025-12-08,199.49192680301405
2025-12-09,227.99077348915893
2025-12-10,206.61663847455029
2025-12-11,198.68230047670312
2025-12-12,198.68230047670312
2025-12-13,63.636629248039384
2025-12-14,42.42441949869292
2025-12-15,171.8027064431801
2025-12-16,161.9252652621867
2025-12-17,183.13747501153318
2025-12-18,204.34968476087965
2025-12-19,198.68230047670312
2025-12-20,61.53160079963095
2025-12-21,50.19683223127788
2025-12-22,183.13747501153318
2025-12-23,171.8027064431801
2025-12-24,158.36290942641864
2025-12-25,65.74165769644782
2025-12-26,171.8027064431801
2025-12-27,71.40904198062435
2025-12-28,55.864216515454416
2025-12-29,169.69767799477168
2025-12-30,150.59049669383364
2025-12-31,148.48546824542524
2026-01-01,57.96924496386285
2026-01-02,164.03029371059515
2026-01-03,63.636629248039384
2026-01-04,50.19683223127788
2026-01-05,185.2425034599416
2026-01-06,200.78732892511152
2026-01-07,185.2425034599416
2026-01-08,164.03029371059515
2026-01-09,164.03029371059515
2026-01-10,58.94079655543596
2026-01-11,42.100568968168545
2026-01-12,155.7721051822236
2026-01-13,155.7721051822236
2026-01-14,143.14193449177304
2026-01-15,159.98216207904048
2026-01-16,147.3519913885899
2026-01-17,54.73073965861911
2026-01-18,42.100568968168545
2026-01-19,67.36091034906967
2026-01-20,176.82238966630788
2026-01-21,202.082731047209
2026-01-22,172.61233276949102
2026-01-23,147.3519913885899
2026-01-24,54.73073965861911
2026-01-25,42.100568968168545
2026-01-26,147.3519913885899
2026-01-27,155.7721051822236
2026-01-28,164.19221897585732
2026-01-29,172.61233276949102
2026-01-30,159.98216207904048
2026-01-31,67.36091034906967
2026-02-01,54.73073965861911
2026-02-02,172.61233276949102
2026-02-03,176.82238966630788
2026-02-04,189.45256035675845
2026-02-05,193.6626172535753
2026-02-06,218.92295863447643
2026-02-07,79.99108103952024
2026-02-08,46.3106258649854
2026-02-09,172.61233276949102
2026-02-10,151.56204828540675
2026-02-11,159.98216207904048
2026-02-12,159.98216207904048
2026-02-13,147.3519913885899
2026-02-14,50.52068276180225
2026-02-15,42.100568968168545
2026-02-16,67.36091034906967
2026-02-17,138.9318775949562
2026-02-18,164.19221897585732
2026-02-19,143.14193449177304
2026-02-20,151.56204828540675
2026-02-21,58.94079655543596
2026-02-22,50.52068276180225
2026-02-23,155.7721051822236
2026-02-24,176.82238966630788
2026-02-25,303.1240965708135
2026-02-26,341.01460864216523
2026-02-27,227.34307242811013
2026-02-28,84.20113793633709
2026-03-01,58.94079655543596
2026-03-02,193.6626172535753
2026-03-03,189.45256035675845
2026-03-04,176.82238966630788
2026-03-05,185.2425034599416
2026-03-06,159.98216207904048
2026-03-07,63.15085345225282
2026-03-08,46.3106258649854
2026-03-09,176.82238966630788
2026-03-10,159.98216207904048
2026-03-11,151.56204828540675
2026-03-12,147.3519913885899
2026-03-13,138.9318775949562
2026-03-14,54.73073965861911
2026-03-15,75.78102414270337
2026-03-16,185.2425034599416
2026-03-17,206.29278794402586
2026-03-18,181.03244656312475
2026-03-19,206.29278794402586
2026-03-20,168.40227587267418
2026-03-21,75.78102414270337
2026-03-22,46.3106258649854
2026-03-23,176.82238966630788
2026-03-24,155.7721051822236
2026-03-25,147.3519913885899
2026-03-26,134.72182069813934
2026-03-27,159.98216207904048
2026-03-28,58.94079655543596
2026-03-29,54.73073965861911
2026-03-30,168.40227587267418
2026-03-31,189.45256035675845
2026-04-01,168.40227587267418
2026-04-02,138.9318775949562
2026-04-03,79.99108103952024
2026-04-04,37.89051207135169
2026-04-05,37.89051207135169
2026-04-06,143.14193449177304
2026-04-07,126.30170690450564
2026-04-08,176.82238966630788
2026-04-09,138.9318775949562
2026-04-10,138.9318775949562
2026-04-11,46.3106258649854
2026-04-12,42.100568968168545
2026-04-13,138.9318775949562
2026-04-14,168.40227587267418
2026-04-15,181.03244656312475
2026-04-16,172.61233276949102
2026-04-17,185.2425034599416
2026-04-18,67.36091034906967
2026-04-19,50.52068276180225
2026-04-20,159.98216207904048
2026-04-21,164.19221897585732
2026-04-22,168.40227587267418
2026-04-23,159.98216207904048
2026-04-24,193.6626172535753
2026-04-25,75.78102414270337
2026-04-26,54.73073965861911
2026-04-27,202.082731047209
2026-04-28,206.29278794402586
2026-04-29,193.6626172535753
2026-04-30,197.87267415039216
2026-05-01,181.03244656312475
2026-05-02,71.57096724588652
2026-05-03,88.41119483315394
2026-05-04,159.98216207904048
2026-05-05,168.40227587267418
2026-05-06,206.29278794402586
2026-05-07,185.2425034599416
2026-05-08,197.87267415039216
2026-05-09,84.20113793633709
2026-05-10,71.57096724588652
2026-05-11,202.082731047209
2026-05-12,214.71290173765956
2026-05-13,214.71290173765956
2026-05-14,277.8637551899124
2026-05-15,252.60341380901127
2026-05-16,96.83130862678765
2026-05-17,79.99108103952024
2026-05-18,227.34307242811013
2026-05-19,214.71290173765956
2026-05-20,421.00568968168545
2026-05-21,307.33415346763036
2026-05-22,239.9732431185607
2026-05-23,101.0413655236045
2026-05-24,71.57096724588652
2026-05-25,75.78102414270337
2026-05-26,223.13301553129327
2026-05-27,231.553129324927
2026-05-28,218.92295863447643
2026-05-29,223.13301553129327
2026-05-30,88.41119483315394
2026-05-31,88.41119483315394
