Time,shein
2025-06-25,58.0
2025-06-26,63.0
2025-06-27,60.0
2025-06-28,51.0
2025-06-29,62.0
2025-06-30,59.0
2025-07-01,62.0
2025-07-02,58.0
2025-07-03,58.0
2025-07-04,51.0
2025-07-05,51.0
2025-07-06,64.0
2025-07-07,65.0
2025-07-08,66.0
2025-07-09,66.0
2025-07-10,62.0
2025-07-11,60.0
2025-07-12,60.0
2025-07-13,68.0
2025-07-14,69.0
2025-07-15,65.0
2025-07-16,71.0
2025-07-17,80.0
2025-07-18,70.0
2025-07-19,85.0
2025-07-20,93.0
2025-07-21,87.0
2025-07-22,79.0
2025-07-23,77.0
2025-07-24,72.0
2025-07-25,70.0
2025-07-26,71.0
2025-07-27,72.0
2025-07-28,76.0
2025-07-29,90.0
2025-07-30,100.0
2025-07-31,95.0
2025-08-01,77.0
2025-08-02,60.0
2025-08-03,65.0
2025-08-04,69.0
2025-08-05,71.0
2025-08-06,67.0
2025-08-07,69.0
2025-08-08,71.0
2025-08-09,70.0
2025-08-10,74.0
2025-08-11,66.0
2025-08-12,67.0
2025-08-13,63.0
2025-08-14,61.0
2025-08-15,61.0
2025-08-16,58.0
2025-08-17,65.0
2025-08-18,63.0
2025-08-19,59.0
2025-08-20,61.0
2025-08-21,57.0
2025-08-22,55.0
2025-08-23,54.0
2025-08-24,61.0
2025-08-25,59.0
2025-08-26,54.0
2025-08-27,55.0
2025-08-28,53.0
2025-08-29,49.0
2025-08-30,49.0
2025-08-31,56.0
2025-09-01,60.0
2025-09-02,55.0
2025-09-03,55.0
2025-09-04,52.0
2025-09-05,51.0
2025-09-06,50.0
2025-09-07,58.0
2025-09-08,60.0
2025-09-09,56.0
2025-09-10,52.0
2025-09-11,48.0
2025-09-12,46.0
2025-09-13,46.0
2025-09-14,54.0
2025-09-15,50.0
2025-09-16,53.0
2025-09-17,54.0
2025-09-18,51.0
2025-09-19,48.0
2025-09-20,48.0
2025-09-21,56.0
2025-09-22,58.0
2025-09-23,55.0
2025-09-24,55.0
2025-09-25,55.0
2025-09-26,52.0
2025-09-27,51.0
2025-09-28,58.0
2025-09-29,60.0
2025-09-30,55.0
2025-10-01,56.0
2025-10-02,58.0
2025-10-03,57.0
2025-10-04,55.0
2025-10-05,60.0
2025-10-06,65.0
2025-10-07,62.0
2025-10-08,60.0
2025-10-09,64.0
2025-10-10,54.0
2025-10-11,49.0
2025-10-12,61.0
2025-10-13,67.0
2025-10-14,63.0
2025-10-15,58.0
2025-10-16,57.0
2025-10-17,54.0
2025-10-18,52.0
2025-10-19,59.0
2025-10-20,58.0
2025-10-21,56.0
2025-10-22,51.0
2025-10-23,53.0
2025-10-24,46.0
2025-10-25,46.0
2025-10-26,48.0
2025-10-27,49.0
2025-10-28,46.0
2025-10-29,41.0
2025-10-30,43.0
2025-10-31,36.0
2025-11-01,39.0
2025-11-02,55.0
2025-11-03,55.0
2025-11-04,58.0
2025-11-05,60.0
2025-11-06,60.0
2025-11-07,52.0
2025-11-08,57.0
2025-11-09,55.0
2025-11-10,60.0
2025-11-11,58.0
2025-11-12,56.0
2025-11-13,57.0
2025-11-14,52.0
2025-11-15,48.0
2025-11-16,59.0
2025-11-17,55.0
2025-11-18,51.0
2025-11-19,51.0
2025-11-20,52.0
2025-11-21,50.0
2025-11-22,47.0
2025-11-23,54.0
2025-11-24,50.0
2025-11-25,52.0
2025-11-26,51.0
2025-11-27,46.0
2025-11-28,73.0
2025-11-29,71.0
2025-11-30,59.0
2025-12-01,67.0
2025-12-02,65.0
2025-12-03,52.0
2025-12-04,50.0
2025-12-05,47.0
2025-12-06,54.0
2025-12-07,54.0
2025-12-08,52.0
2025-12-09,51.0
2025-12-10,49.0
2025-12-11,52.5
2025-12-12,48.0
2025-12-13,51.5
2025-12-14,51.0
2025-12-15,47.5
2025-12-16,47.0
2025-12-17,42.5
2025-12-18,43.5
2025-12-19,43.5
2025-12-20,45.5
2025-12-21,43.0
2025-12-22,43.0
2025-12-23,41.5
2025-12-24,40.0
2025-12-25,42.5
2025-12-26,52.5
2025-12-27,48.0
2025-12-28,49.0
2025-12-29,50.5
2025-12-30,47.0
2025-12-31,43.5
2026-01-01,41.0
2026-01-02,46.5
2026-01-03,53.5
2026-01-04,51.5
2026-01-05,50.0
2026-01-06,48.0
2026-01-07,48.0
2026-01-08,47.0
2026-01-09,47.0
2026-01-10,56.0
2026-01-11,64.0
2026-01-12,59.0
2026-01-13,58.0
2026-01-14,56.0
2026-01-15,56.0
2026-01-16,56.0
2026-01-17,59.0
2026-01-18,62.0
2026-01-19,69.0
2026-01-20,56.0
2026-01-21,58.0
2026-01-22,56.0
2026-01-23,53.0
2026-01-24,59.0
2026-01-25,68.0
2026-01-26,69.0
2026-01-27,66.0
2026-01-28,60.0
2026-01-29,63.0
2026-01-30,58.0
2026-01-31,57.0
2026-02-01,68.0
2026-02-02,69.0
2026-02-03,58.0
2026-02-04,59.0
2026-02-05,55.0
2026-02-06,53.0
2026-02-07,57.0
2026-02-08,58.0
2026-02-09,50.0
2026-02-10,57.0
2026-02-11,55.0
2026-02-12,53.0
2026-02-13,51.0
2026-02-14,53.0
2026-02-15,57.0
2026-02-16,68.0
2026-02-17,61.0
2026-02-18,55.0
2026-02-19,60.0
2026-02-20,59.0
2026-02-21,64.0
2026-02-22,76.0
2026-02-23,79.0
2026-02-24,73.0
2026-02-25,71.0
2026-02-26,71.0
2026-02-27,66.0
2026-02-28,69.0
2026-03-01,72.0
2026-03-02,76.0
2026-03-03,75.0
2026-03-04,72.0
2026-03-05,76.0
2026-03-06,70.0
2026-03-07,69.0
2026-03-08,79.0
2026-03-09,85.0
2026-03-10,79.0
2026-03-11,75.0
2026-03-12,74.0
2026-03-13,77.0
2026-03-14,73.0
2026-03-15,83.0
2026-03-16,84.0
2026-03-17,77.0
2026-03-18,71.0
2026-03-19,73.0
2026-03-20,67.0
2026-03-21,70.0
2026-03-22,83.0
2026-03-23,82.0
2026-03-24,75.0
2026-03-25,75.0
2026-03-26,67.0
2026-03-27,66.0
2026-03-28,69.0
2026-03-29,84.0
2026-03-30,81.0
2026-03-31,79.0
2026-04-01,74.0
2026-04-02,78.0
2026-04-03,78.0
2026-04-04,75.0
2026-04-05,83.0
2026-04-06,87.0
2026-04-07,84.0
2026-04-08,89.0
2026-04-09,90.0
2026-04-10,86.0
2026-04-11,84.0
2026-04-12,100.0
2026-04-13,91.0
2026-04-14,84.0
2026-04-15,78.0
2026-04-16,85.0
2026-04-17,81.0
2026-04-18,76.0
2026-04-19,91.0
2026-04-20,79.0
2026-04-21,82.0
2026-04-22,78.0
2026-04-23,82.0
2026-04-24,71.0
2026-04-25,72.0
2026-04-26,82.0
2026-04-27,81.0
2026-04-28,76.0
2026-04-29,73.0
2026-04-30,73.0
2026-05-01,64.0
2026-05-02,69.0
2026-05-03,72.0
2026-05-04,72.0
2026-05-05,64.0
2026-05-06,69.0
2026-05-07,68.0
2026-05-08,61.0
2026-05-09,65.0
2026-05-10,69.0
2026-05-11,72.0
2026-05-12,75.0
2026-05-13,80.0
2026-05-14,74.0
2026-05-15,72.0
2026-05-16,75.0
2026-05-17,97.0
2026-05-18,89.0
2026-05-19,86.0
2026-05-20,78.0
2026-05-21,74.0
2026-05-22,71.0
2026-05-23,70.0
2026-05-24,76.0
2026-05-25,83.0
2026-05-26,74.0
2026-05-27,70.0
2026-05-28,73.0
2026-05-29,67.0
2026-05-30,69.0
2026-05-31,77.0
