Time,dairy_queen
2024-09-28,37.27373012684383
2024-09-29,40.140940136601046
2024-09-30,22.937680078057742
2024-10-01,22.937680078057742
2024-10-02,22.937680078057742
2024-10-03,25.80489008781496
2024-10-04,25.80489008781496
2024-10-05,37.27373012684383
2024-10-06,43.00815014635827
2024-10-07,25.80489008781496
2024-10-08,22.937680078057742
2024-10-09,22.937680078057742
2024-10-10,22.937680078057742
2024-10-11,25.80489008781496
2024-10-12,37.27373012684383
2024-10-13,37.27373012684383
2024-10-14,25.80489008781496
2024-10-15,22.937680078057742
2024-10-16,20.070470068300523
2024-10-17,20.070470068300523
2024-10-18,22.937680078057742
2024-10-19,31.539310107329396
2024-10-20,37.27373012684383
2024-10-21,22.937680078057742
2024-10-22,20.070470068300523
2024-10-23,20.070470068300523
2024-10-24,22.937680078057742
2024-10-25,22.937680078057742
2024-10-26,28.672100097572176
2024-10-27,34.406520117086615
2024-10-28,20.070470068300523
2024-10-29,20.070470068300523
2024-10-30,20.070470068300523
2024-10-31,17.203260058543307
2024-11-01,20.070470068300523
2024-11-02,28.672100097572176
2024-11-03,28.672100097572176
2024-11-04,20.070470068300523
2024-11-05,17.203260058543307
2024-11-06,14.336050048786088
2024-11-07,20.070470068300523
2024-11-08,20.070470068300523
2024-11-09,28.672100097572176
2024-11-10,31.539310107329396
2024-11-11,28.672100097572176
2024-11-12,17.203260058543307
2024-11-13,17.203260058543307
2024-11-14,17.203260058543307
2024-11-15,20.070470068300523
2024-11-16,25.80489008781496
2024-11-17,31.539310107329396
2024-11-18,20.070470068300523
2024-11-19,17.203260058543307
2024-11-20,17.203260058543307
2024-11-21,17.203260058543307
2024-11-22,17.203260058543307
2024-11-23,25.80489008781496
2024-11-24,28.672100097572176
2024-11-25,20.070470068300523
2024-11-26,20.070470068300523
2024-11-27,22.937680078057742
2024-11-28,22.937680078057742
2024-11-29,20.070470068300523
2024-11-30,22.937680078057742
2024-12-01,25.80489008781496
2024-12-02,17.203260058543307
2024-12-03,14.336050048786088
2024-12-04,14.336050048786088
2024-12-05,14.336050048786088
2024-12-06,17.203260058543307
2024-12-07,22.937680078057742
2024-12-08,28.672100097572176
2024-12-09,17.203260058543307
2024-12-10,14.336050048786088
2024-12-11,17.203260058543307
2024-12-12,17.203260058543307
2024-12-13,17.203260058543307
2024-12-14,22.937680078057742
2024-12-15,28.672100097572176
2024-12-16,17.203260058543307
2024-12-17,17.203260058543307
2024-12-18,17.203260058543307
2024-12-19,17.203260058543307
2024-12-20,20.070470068300523
2024-12-21,22.937680078057742
2024-12-22,22.937680078057742
2024-12-23,20.070470068300523
2024-12-24,22.937680078057742
2024-12-25,22.937680078057742
2024-12-26,20.070470068300523
2024-12-27,22.937680078057742
2024-12-28,22.937680078057742
2024-12-29,28.672100097572176
2024-12-30,25.80489008781496
2024-12-31,25.80489008781496
2025-01-01,37.27373012684383
2025-01-02,25.80489008781496
2025-01-03,22.937680078057742
2025-01-04,28.672100097572176
2025-01-05,28.672100097572176
2025-01-06,17.203260058543307
2025-01-07,14.336050048786088
2025-01-08,17.203260058543307
2025-01-09,17.203260058543307
2025-01-10,17.203260058543307
2025-01-11,22.937680078057742
2025-01-12,28.672100097572176
2025-01-13,17.203260058543307
2025-01-14,17.203260058543307
2025-01-15,17.203260058543307
2025-01-16,20.070470068300523
2025-01-17,20.070470068300523
2025-01-18,28.672100097572176
2025-01-19,25.80489008781496
2025-01-20,22.937680078057742
2025-01-21,17.203260058543307
2025-01-22,17.203260058543307
2025-01-23,17.203260058543307
2025-01-24,17.203260058543307
2025-01-25,28.672100097572176
2025-01-26,31.539310107329396
2025-01-27,20.070470068300523
2025-01-28,20.070470068300523
2025-01-29,22.937680078057742
2025-01-30,20.070470068300523
2025-01-31,22.937680078057742
2025-02-01,31.539310107329396
2025-02-02,37.27373012684383
2025-02-03,22.937680078057742
2025-02-04,20.070470068300523
2025-02-05,22.937680078057742
2025-02-06,22.937680078057742
2025-02-07,25.80489008781496
2025-02-08,34.406520117086615
2025-02-09,31.539310107329396
2025-02-10,20.070470068300523
2025-02-11,17.203260058543307
2025-02-12,17.203260058543307
2025-02-13,20.070470068300523
2025-02-14,22.937680078057742
2025-02-15,28.672100097572176
2025-02-16,31.539310107329396
2025-02-17,25.80489008781496
2025-02-18,20.070470068300523
2025-02-19,20.070470068300523
2025-02-20,20.070470068300523
2025-02-21,22.937680078057742
2025-02-22,34.406520117086615
2025-02-23,37.27373012684383
2025-02-24,25.80489008781496
2025-02-25,22.937680078057742
2025-02-26,28.672100097572176
2025-02-27,34.406520117086615
2025-02-28,37.27373012684383
2025-03-01,57.34420019514435
2025-03-02,63.07862021465879
2025-03-03,43.00815014635827
2025-03-04,37.27373012684383
2025-03-05,40.140940136601046
2025-03-06,37.27373012684383
2025-03-07,40.140940136601046
2025-03-08,51.60978017562992
2025-03-09,63.07862021465879
2025-03-10,40.140940136601046
2025-03-11,40.140940136601046
2025-03-12,40.140940136601046
2025-03-13,37.27373012684383
2025-03-14,40.140940136601046
2025-03-15,51.60978017562992
2025-03-16,51.60978017562992
2025-03-17,37.27373012684383
2025-03-18,37.27373012684383
2025-03-19,54.47699018538714
2025-03-20,286.7210009757218
2025-03-21,123.29003041956037
2025-03-22,51.60978017562992
2025-03-23,60.211410204901576
2025-03-24,51.60978017562992
2025-03-25,48.7425701658727
2025-03-26,43.00815014635827
2025-03-27,37.27373012684383
2025-03-28,40.140940136601046
2025-03-29,54.47699018538714
2025-03-30,54.47699018538714
2025-03-31,37.27373012684383
2025-04-01,34.406520117086615
2025-04-02,34.406520117086615
2025-04-03,31.539310107329396
2025-04-04,34.406520117086615
2025-04-05,45.875360156115484
2025-04-06,54.47699018538714
2025-04-07,31.539310107329396
2025-04-08,28.672100097572176
2025-04-09,28.672100097572176
2025-04-10,28.672100097572176
2025-04-11,34.406520117086615
2025-04-12,48.7425701658727
2025-04-13,48.7425701658727
2025-04-14,34.406520117086615
2025-04-15,28.937582505883032
2025-04-16,30.95524880904552
2025-04-17,31.247279458187457
2025-04-18,37.326826608506
2025-04-19,48.317798312575334
2025-04-20,57.875165011766065
2025-04-21,31.5393101073294
2025-04-22,26.04382425529473
2025-04-23,28.937582505883032
2025-04-24,28.645551856741093
2025-04-25,28.937582505883032
2025-04-26,39.92855420995237
2025-04-27,48.90185961085922
2025-04-28,34.14103770877576
2025-04-29,31.247279458187457
2025-04-30,28.937582505883032
2025-05-01,30.95524880904552
2025-05-02,32.12337140561328
2025-05-03,42.82231246054067
2025-05-04,48.90185961085922
2025-05-05,31.5393101073294
2025-05-06,30.95524880904552
2025-05-07,31.247279458187457
2025-05-08,31.5393101073294
2025-05-09,31.831340756471334
2025-05-10,46.30013200941285
2025-05-11,55.2734374103197
2025-05-12,37.91088790678988
2025-05-13,28.645551856741093
2025-05-14,29.22961315502497
2025-05-15,30.371187510761644
2025-05-16,37.37992309016818
2025-05-17,45.556781266142465
2025-05-18,50.22927165241349
2025-05-19,35.62773919531654
2025-05-20,28.61900361591001
2025-05-21,29.787126212477766
2025-05-22,29.203064914193888
2025-05-23,33.87555530046491
2025-05-24,41.46835217815532
2025-05-25,49.06114905584573
2025-05-26,54.31770074040063
2025-05-27,34.45961659874879
2025-05-28,32.12337140561328
2025-05-29,32.12337140561328
2025-05-30,37.37992309016818
2025-05-31,42.63647477472308
2025-06-01,56.65394593353614
2025-06-02,35.043677897032666
2025-06-03,32.707432703897155
2025-06-04,35.043677897032666
2025-06-05,33.29149400218103
2025-06-06,37.37992309016818
2025-06-07,43.220536073006954
2025-06-08,50.813332950697365
2025-06-09,35.62773919531654
2025-06-10,31.5393101073294
2025-06-11,34.45961659874879
2025-06-12,35.043677897032666
2025-06-13,35.043677897032666
2025-06-14,39.71616828330369
2025-06-15,50.22927165241349
2025-06-16,36.21180049360042
2025-06-17,32.12337140561328
2025-06-18,33.29149400218103
2025-06-19,34.45961659874879
2025-06-20,37.37992309016818
2025-06-21,44.97271996785859
2025-06-22,50.22927165241349
2025-06-23,35.62773919531654
2025-06-24,32.707432703897155
2025-06-25,33.29149400218103
2025-06-26,33.87555530046491
2025-06-27,34.45961659874879
2025-06-28,41.46835217815532
2025-06-29,47.893026459277976
2025-06-30,36.7958617918843
2025-07-01,32.707432703897155
2025-07-02,35.62773919531654
2025-07-03,40.88429087987144
2025-07-04,55.48582333696839
2025-07-05,53.149578143832876
2025-07-06,52.565516845549
2025-07-07,38.54804568673593
2025-07-08,32.12337140561328
2025-07-09,32.12337140561328
2025-07-10,33.29149400218103
2025-07-11,33.87555530046491
2025-07-12,42.0524134764392
2025-07-13,49.64521035412961
2025-07-14,37.963984388452054
2025-07-15,33.29149400218103
2025-07-16,33.29149400218103
2025-07-17,33.29149400218103
2025-07-18,35.043677897032666
2025-07-19,41.46835217815532
2025-07-20,52.565516845549
2025-07-21,37.963984388452054
2025-07-22,31.5393101073294
2025-07-23,32.12337140561328
2025-07-24,32.12337140561328
2025-07-25,33.87555530046491
2025-07-26,37.963984388452054
2025-07-27,42.0524134764392
2025-07-28,35.62773919531654
2025-07-29,31.5393101073294
2025-07-30,30.371187510761644
2025-07-31,36.7958617918843
2025-08-01,36.7958617918843
2025-08-02,46.14084256442634
2025-08-03,45.556781266142465
2025-08-04,33.29149400218103
2025-08-05,29.787126212477766
2025-08-06,29.787126212477766
2025-08-07,31.5393101073294
2025-08-08,33.87555530046491
2025-08-09,41.46835217815532
2025-08-10,44.97271996785859
2025-08-11,33.29149400218103
2025-08-12,28.61900361591001
2025-08-13,28.61900361591001
2025-08-14,28.61900361591001
2025-08-15,30.95524880904552
2025-08-16,37.963984388452054
2025-08-17,44.38865866957471
2025-08-18,29.787126212477766
2025-08-19,25.69869712449062
2025-08-20,25.69869712449062
2025-08-21,25.114635826206744
2025-08-22,26.866819721058377
2025-08-23,36.7958617918843
2025-08-24,43.220536073006954
2025-08-25,27.450881019342255
2025-08-26,23.946513229638988
2025-08-27,24.530574527922866
2025-08-28,25.69869712449062
2025-08-29,30.371187510761644
2025-08-30,40.88429087987144
2025-08-31,46.72490386271022
2025-09-01,49.64521035412961
2025-09-02,26.866819721058377
2025-09-03,23.946513229638988
2025-09-04,22.778390633071233
2025-09-05,25.69869712449062
2025-09-06,35.62773919531654
2025-09-07,37.963984388452054
2025-09-08,29.203064914193888
2025-09-09,26.866819721058377
2025-09-10,24.530574527922866
2025-09-11,24.530574527922866
2025-09-12,26.866819721058377
2025-09-13,37.37992309016818
2025-09-14,42.0524134764392
2025-09-15,25.114635826206744
2025-09-16,22.194329334787355
2025-09-17,23.36245193135511
2025-09-18,25.114635826206744
2025-09-19,29.787126212477766
2025-09-20,39.13210698501981
2025-09-21,37.37992309016818
2025-09-22,23.946513229638988
2025-09-23,22.194329334787355
2025-09-24,23.36245193135511
2025-09-25,22.778390633071233
2025-09-26,26.866819721058377
2025-09-27,36.21180049360042
2025-09-28,39.13210698501981
2025-09-29,25.114635826206744
2025-09-30,22.778390633071233
2025-10-01,25.69869712449062
2025-10-02,22.778390633071233
2025-10-03,25.114635826206744
2025-10-04,35.043677897032666
2025-10-05,37.963984388452054
2025-10-06,24.530574527922866
2025-10-07,21.610268036503477
2025-10-08,21.610268036503477
2025-10-09,21.610268036503477
2025-10-10,23.946513229638988
2025-10-11,33.29149400218103
2025-10-12,35.043677897032666
2025-10-13,24.530574527922866
2025-10-14,19.858084141651844
2025-10-15,22.194329334787355
2025-10-16,20.44214543993572
2025-10-17,23.36245193135511
2025-10-18,30.371187510761644
2025-10-19,33.87555530046491
2025-10-20,20.44214543993572
2025-10-21,19.274022843367966
2025-10-22,18.68996154508409
2025-10-23,19.274022843367966
2025-10-24,21.610268036503477
2025-10-25,28.034942317626133
2025-10-26,30.371187510761644
2025-10-27,20.44214543993572
2025-10-28,22.194329334787355
2025-10-29,22.194329334787355
2025-10-30,19.858084141651844
2025-10-31,19.274022843367966
2025-11-01,24.530574527922866
2025-11-02,28.61900361591001
2025-11-03,20.44214543993572
2025-11-04,18.10590024680021
2025-11-05,20.44214543993572
2025-11-06,19.274022843367966
2025-11-07,19.858084141651844
2025-11-08,28.034942317626133
2025-11-09,30.95524880904552
2025-11-10,19.274022843367966
2025-11-11,25.69869712449062
2025-11-12,21.610268036503477
2025-11-13,18.68996154508409
2025-11-14,21.610268036503477
2025-11-15,28.61900361591001
2025-11-16,57.23800723182002
2025-11-17,26.866819721058377
2025-11-18,18.10590024680021
2025-11-19,19.858084141651844
2025-11-20,19.858084141651844
2025-11-21,21.0262067382196
2025-11-22,29.787126212477766
2025-11-23,32.707432703897155
2025-11-24,23.36245193135511
2025-11-25,19.274022843367966
2025-11-26,22.194329334787355
2025-11-27,23.36245193135511
2025-11-28,21.0262067382196
2025-11-29,21.0262067382196
2025-11-30,25.114635826206744
2025-12-01,16.353716351948577
2025-12-02,15.7696550536647
2025-12-03,17.521838948516333
2025-12-04,19.274022843367966
2025-12-05,18.68996154508409
2025-12-06,26.2827584227745
2025-12-07,25.69869712449062
2025-12-08,18.68996154508409
2025-12-09,17.521838948516333
2025-12-10,18.68996154508409
2025-12-11,19.1359259203464
2025-12-12,24.795999347858814
2025-12-13,27.772051386185993
2025-12-14,26.603928789618237
2025-12-15,17.912057776870853
2025-12-16,17.620027127728918
2025-12-17,19.1359259203464
2025-12-18,19.427956569488337
2025-12-19,19.719987218630276
2025-12-20,26.895959438760176
2025-12-21,28.995919529661535
2025-12-22,22.696039256957455
2025-12-23,22.404008607815513
2025-12-24,29.287950178803477
2025-12-25,24.795999347858814
2025-12-26,21.5279166603897
2025-12-27,26.895959438760176
2025-12-28,28.995919529661535
2025-12-29,25.088029997000753
2025-12-30,24.211938049574936
2025-12-31,27.772051386185993
2026-01-01,37.04798369721725
2026-01-02,31.971971567988714
2026-01-03,31.679940918846775
2026-01-04,34.07193165889008
2026-01-05,24.211938049574936
2026-01-06,20.012017867772215
2026-01-07,21.5279166603897
2026-01-08,20.304048516914154
2026-01-09,24.503968698716875
2026-01-10,31.82057173036415
2026-01-11,31.82057173036415
2026-01-12,19.58189029560871
2026-01-13,19.58189029560871
2026-01-14,19.58189029560871
2026-01-15,19.58189029560871
2026-01-16,22.029626582559796
2026-01-17,29.372835443413063
2026-01-18,31.82057173036415
2026-01-19,26.925099156461975
2026-01-20,17.13415400865762
2026-01-21,22.029626582559796
2026-01-22,19.58189029560871
2026-01-23,24.477362869510884
2026-01-24,31.82057173036415
2026-01-25,24.477362869510884
2026-01-26,22.029626582559796
2026-01-27,22.029626582559796
2026-01-28,22.029626582559796
2026-01-29,24.477362869510884
2026-01-30,24.477362869510884
2026-01-31,31.82057173036415
2026-02-01,34.26830801731524
2026-02-02,24.477362869510884
2026-02-03,24.477362869510884
2026-02-04,24.477362869510884
2026-02-05,24.477362869510884
2026-02-06,26.925099156461975
2026-02-07,34.26830801731524
2026-02-08,34.26830801731524
2026-02-09,22.029626582559796
2026-02-10,22.029626582559796
2026-02-11,24.477362869510884
2026-02-12,26.925099156461975
2026-02-13,29.372835443413063
2026-02-14,36.716044304266326
2026-02-15,39.16378059121742
2026-02-16,29.372835443413063
2026-02-17,22.029626582559796
2026-02-18,22.029626582559796
2026-02-19,22.029626582559796
2026-02-20,24.477362869510884
2026-02-21,34.26830801731524
2026-02-22,34.26830801731524
2026-02-23,24.477362869510884
2026-02-24,24.477362869510884
2026-02-25,26.925099156461975
2026-02-26,26.925099156461975
2026-02-27,31.82057173036415
2026-02-28,41.61151687816851
2026-03-01,44.05925316511959
2026-03-02,31.82057173036415
2026-03-03,26.925099156461975
2026-03-04,26.925099156461975
2026-03-05,26.925099156461975
2026-03-06,31.82057173036415
2026-03-07,41.61151687816851
2026-03-08,48.95472573902177
2026-03-09,39.16378059121742
2026-03-10,31.82057173036415
2026-03-11,31.82057173036415
2026-03-12,31.82057173036415
2026-03-13,31.82057173036415
2026-03-14,41.61151687816851
2026-03-15,44.05925316511959
2026-03-16,34.26830801731524
2026-03-17,31.82057173036415
2026-03-18,41.61151687816851
2026-03-19,244.77362869510887
2026-03-20,107.7003966258479
2026-03-21,48.95472573902177
2026-03-22,48.95472573902177
2026-03-23,31.82057173036415
2026-03-24,26.925099156461975
2026-03-25,29.372835443413063
2026-03-26,29.372835443413063
2026-03-27,31.82057173036415
2026-03-28,41.61151687816851
2026-03-29,51.40246202597286
2026-03-30,31.82057173036415
2026-03-31,31.82057173036415
2026-04-01,31.82057173036415
2026-04-02,31.82057173036415
2026-04-03,36.716044304266326
2026-04-04,41.61151687816851
2026-04-05,51.40246202597286
2026-04-06,34.26830801731524
2026-04-07,26.925099156461975
2026-04-08,31.82057173036415
2026-04-09,29.372835443413063
2026-04-10,31.82057173036415
2026-04-11,41.61151687816851
2026-04-12,51.40246202597286
2026-04-13,34.26830801731524
2026-04-14,26.925099156461975
2026-04-15,29.372835443413063
2026-04-16,31.82057173036415
2026-04-17,31.82057173036415
2026-04-18,44.05925316511959
2026-04-19,46.506989452070684
2026-04-20,31.82057173036415
2026-04-21,31.82057173036415
2026-04-22,29.372835443413063
2026-04-23,31.82057173036415
2026-04-24,31.82057173036415
2026-04-25,41.61151687816851
2026-04-26,46.506989452070684
2026-04-27,36.716044304266326
2026-04-28,31.82057173036415
2026-04-29,34.26830801731524
2026-04-30,34.26830801731524
2026-05-01,31.82057173036415
2026-05-02,44.05925316511959
2026-05-03,48.95472573902177
2026-05-04,34.26830801731524
2026-05-05,29.372835443413063
2026-05-06,29.372835443413063
2026-05-07,29.372835443413063
2026-05-08,31.82057173036415
2026-05-09,44.05925316511959
2026-05-10,53.85019831292395
2026-05-11,31.82057173036415
2026-05-12,34.26830801731524
2026-05-13,29.372835443413063
2026-05-14,36.716044304266326
2026-05-15,34.26830801731524
2026-05-16,46.506989452070684
2026-05-17,48.95472573902177
2026-05-18,31.82057173036415
2026-05-19,29.372835443413063
2026-05-20,34.26830801731524
2026-05-21,29.372835443413063
2026-05-22,31.82057173036415
2026-05-23,41.61151687816851
2026-05-24,46.506989452070684
2026-05-25,51.40246202597286
2026-05-26,36.716044304266326
2026-05-27,31.82057173036415
2026-05-28,36.716044304266326
2026-05-29,36.716044304266326
2026-05-30,44.05925316511959
2026-05-31,41.61151687816851
