Time,bts
2024-10-02,5.708955223880597
2024-10-03,5.957170668397144
2024-10-04,6.122647631408176
2024-10-05,5.626216742375081
2024-10-06,5.708955223880597
2024-10-07,6.619078520441271
2024-10-08,4.964308890330954
2024-10-09,5.295262816353017
2024-10-10,5.626216742375081
2024-10-11,5.378001297858534
2024-10-12,5.708955223880597
2024-10-13,5.874432186891629
2024-10-14,5.543478260869565
2024-10-15,5.708955223880597
2024-10-16,5.791693705386113
2024-10-17,6.701817001946788
2024-10-18,6.370863075924724
2024-10-19,6.039909149902661
2024-10-20,6.536340038935756
2024-10-21,6.288124594419208
2024-10-22,5.791693705386113
2024-10-23,5.626216742375081
2024-10-24,5.047047371836469
2024-10-25,6.370863075924724
2024-10-26,5.957170668397144
2024-10-27,5.957170668397144
2024-10-28,5.129785853341986
2024-10-29,5.543478260869565
2024-10-30,5.543478260869565
2024-10-31,4.8815704088254375
2024-11-01,5.129785853341986
2024-11-02,5.543478260869565
2024-11-03,5.708955223880597
2024-11-04,5.626216742375081
2024-11-05,5.378001297858534
2024-11-06,3.805970149253731
2024-11-07,4.8815704088254375
2024-11-08,5.295262816353017
2024-11-09,5.874432186891629
2024-11-10,6.619078520441271
2024-11-11,5.874432186891629
2024-11-12,5.708955223880597
2024-11-13,6.122647631408176
2024-11-14,5.626216742375081
2024-11-15,5.791693705386113
2024-11-16,5.543478260869565
2024-11-17,5.378001297858534
2024-11-18,6.370863075924724
2024-11-19,5.708955223880597
2024-11-20,4.964308890330954
2024-11-21,6.2053861129136925
2024-11-22,5.874432186891629
2024-11-23,6.370863075924724
2024-11-24,6.536340038935756
2024-11-25,5.791693705386113
2024-11-26,6.45360155743024
2024-11-27,5.543478260869565
2024-11-28,6.45360155743024
2024-11-29,5.957170668397144
2024-11-30,5.957170668397144
2024-12-01,6.701817001946788
2024-12-02,8.108371187540557
2024-12-03,7.2809863724853985
2024-12-04,6.370863075924724
2024-12-05,6.2053861129136925
2024-12-06,6.039909149902661
2024-12-07,5.708955223880597
2024-12-08,5.791693705386113
2024-12-09,6.039909149902661
2024-12-10,5.543478260869565
2024-12-11,5.047047371836469
2024-12-12,6.039909149902661
2024-12-13,6.370863075924724
2024-12-14,6.784555483452303
2024-12-15,6.2053861129136925
2024-12-16,5.791693705386113
2024-12-17,6.039909149902661
2024-12-18,5.708955223880597
2024-12-19,6.2053861129136925
2024-12-20,5.212524334847501
2024-12-21,5.378001297858534
2024-12-22,5.874432186891629
2024-12-23,6.039909149902661
2024-12-24,5.626216742375081
2024-12-25,6.2053861129136925
2024-12-26,5.791693705386113
2024-12-27,6.619078520441271
2024-12-28,5.957170668397144
2024-12-29,6.2053861129136925
2024-12-30,6.8672939649578195
2024-12-31,6.784555483452303
2025-01-01,6.701817001946788
2025-01-02,6.536340038935756
2025-01-03,6.122647631408176
2025-01-04,7.198247890979883
2025-01-05,7.777417261518494
2025-01-06,6.370863075924724
2025-01-07,6.784555483452303
2025-01-08,6.370863075924724
2025-01-09,6.370863075924724
2025-01-10,6.950032446463335
2025-01-11,6.784555483452303
2025-01-12,7.198247890979883
2025-01-13,6.288124594419208
2025-01-14,5.708955223880597
2025-01-15,6.122647631408176
2025-01-16,6.039909149902661
2025-01-17,6.122647631408176
2025-01-18,6.701817001946788
2025-01-19,6.122647631408176
2025-01-20,6.45360155743024
2025-01-21,5.708955223880597
2025-01-22,6.288124594419208
2025-01-23,6.45360155743024
2025-01-24,6.784555483452303
2025-01-25,7.198247890979883
2025-01-26,7.694678780012978
2025-01-27,6.122647631408176
2025-01-28,5.460739779364049
2025-01-29,6.536340038935756
2025-01-30,5.957170668397144
2025-01-31,6.122647631408176
2025-02-01,5.626216742375081
2025-02-02,6.536340038935756
2025-02-03,5.874432186891629
2025-02-04,5.791693705386113
2025-02-05,5.708955223880597
2025-02-06,5.791693705386113
2025-02-07,5.460739779364049
2025-02-08,6.288124594419208
2025-02-09,6.536340038935756
2025-02-10,5.295262816353017
2025-02-11,5.957170668397144
2025-02-12,5.047047371836469
2025-02-13,5.460739779364049
2025-02-14,5.791693705386113
2025-02-15,5.874432186891629
2025-02-16,5.708955223880597
2025-02-17,6.288124594419208
2025-02-18,6.039909149902661
2025-02-19,5.460739779364049
2025-02-20,5.957170668397144
2025-02-21,6.039909149902661
2025-02-22,6.370863075924724
2025-02-23,6.619078520441271
2025-02-24,5.874432186891629
2025-02-25,6.288124594419208
2025-02-26,5.708955223880597
2025-02-27,6.2053861129136925
2025-02-28,6.288124594419208
2025-03-01,5.874432186891629
2025-03-02,6.370863075924724
2025-03-03,5.708955223880597
2025-03-04,5.626216742375081
2025-03-05,5.957170668397144
2025-03-06,6.039909149902661
2025-03-07,5.626216742375081
2025-03-08,6.288124594419208
2025-03-09,6.701817001946788
2025-03-10,5.957170668397144
2025-03-11,5.791693705386113
2025-03-12,5.874432186891629
2025-03-13,6.122647631408176
2025-03-14,6.2053861129136925
2025-03-15,6.288124594419208
2025-03-16,7.115509409474367
2025-03-17,5.957170668397144
2025-03-18,6.2053861129136925
2025-03-19,6.370863075924724
2025-03-20,5.874432186891629
2025-03-21,6.370863075924724
2025-03-22,6.45360155743024
2025-03-23,6.950032446463335
2025-03-24,6.370863075924724
2025-03-25,6.536340038935756
2025-03-26,6.2053861129136925
2025-03-27,6.2053861129136925
2025-03-28,6.288124594419208
2025-03-29,6.950032446463335
2025-03-30,7.032770927968851
2025-03-31,6.536340038935756
2025-04-01,6.288124594419208
2025-04-02,5.957170668397144
2025-04-03,7.611940298507462
2025-04-04,7.115509409474367
2025-04-05,7.115509409474367
2025-04-06,6.536340038935756
2025-04-07,6.619078520441271
2025-04-08,5.874432186891629
2025-04-09,6.701817001946788
2025-04-10,6.2053861129136925
2025-04-11,6.288124594419208
2025-04-12,6.950032446463335
2025-04-13,7.529201817001947
2025-04-14,6.039909149902661
2025-04-15,5.456978939295617
2025-04-16,6.028626629697364
2025-04-17,6.42351483688278
2025-04-18,6.953793286531768
2025-04-19,6.164016872160934
2025-04-20,7.525440976933514
2025-04-21,6.028626629697364
2025-04-22,6.028626629697364
2025-04-23,6.2053861129136925
2025-04-24,6.42351483688278
2025-04-25,5.810497905728276
2025-04-26,5.851867146481034
2025-04-27,6.818403044068196
2025-04-28,6.600274320099109
2025-04-29,7.130552769748098
2025-04-30,6.600274320099109
2025-05-01,6.340776355377264
2025-05-02,6.2053861129136925
2025-05-03,6.558905079346351
2025-05-04,6.9124240457790105
2025-05-05,5.592369181759189
2025-05-06,6.953793286531768
2025-05-07,6.9124240457790105
2025-05-08,6.2053861129136925
2025-05-09,6.24675535366645
2025-05-10,6.164016872160934
2025-05-11,6.735664562562681
2025-05-12,6.7770338033154385
2025-05-13,6.028626629697364
2025-05-14,6.953793286531768
2025-05-15,5.829302106070439
2025-05-16,7.145596130021828
2025-05-17,6.39342811633532
2025-05-18,7.145596130021828
2025-05-19,6.017344109492066
2025-05-20,6.2053861129136925
2025-05-21,5.829302106070439
2025-05-22,6.769512123178574
2025-05-23,5.829302106070439
2025-05-24,6.017344109492066
2025-05-25,6.39342811633532
2025-05-26,6.769512123178574
2025-05-27,6.581470119756947
2025-05-28,6.2053861129136925
2025-05-29,6.769512123178574
2025-05-30,6.581470119756947
2025-05-31,8.461890153973217
2025-06-01,8.461890153973217
2025-06-02,7.145596130021828
2025-06-03,6.581470119756947
2025-06-04,7.145596130021828
2025-06-05,7.333638133443455
2025-06-06,7.333638133443455
2025-06-07,8.085806147129963
2025-06-08,7.897764143708336
2025-06-09,11.470562208719251
2025-06-10,14.479234263465283
2025-06-11,14.855318270308537
2025-06-12,12.410772225827385
2025-06-13,12.222730222405758
2025-06-14,11.282520205297622
2025-06-15,10.154268184767862
2025-06-16,9.214058167659726
2025-06-17,8.649932157394844
2025-06-18,6.957554126600201
2025-06-19,8.461890153973217
2025-06-20,10.530352191611115
2025-06-21,10.718394195032742
2025-06-22,10.342310188189488
2025-06-23,8.649932157394844
2025-06-24,9.214058167659726
2025-06-25,9.59014217450298
2025-06-26,9.026016164238099
2025-06-27,9.778184177924606
2025-06-28,9.778184177924606
2025-06-29,9.778184177924606
2025-06-30,8.461890153973217
2025-07-01,8.837974160816472
2025-07-02,9.59014217450298
2025-07-03,9.402100171081353
2025-07-04,10.342310188189488
2025-07-05,9.214058167659726
2025-07-06,10.342310188189488
2025-07-07,8.27384815055159
2025-07-08,9.402100171081353
2025-07-09,9.778184177924606
2025-07-10,9.59014217450298
2025-07-11,9.966226181346233
2025-07-12,10.342310188189488
2025-07-13,10.530352191611115
2025-07-14,9.214058167659726
2025-07-15,9.778184177924606
2025-07-16,8.837974160816472
2025-07-17,14.10315025662203
2025-07-18,10.154268184767862
2025-07-19,17.111822311368062
2025-07-20,17.111822311368062
2025-07-21,15.043360273730164
2025-07-22,12.034688218984131
2025-07-23,10.906436198454369
2025-07-24,10.718394195032742
2025-07-25,10.530352191611115
2025-07-26,12.78685623267064
2025-07-27,13.35098224293552
2025-07-28,11.470562208719251
2025-07-29,15.23140227715179
2025-07-30,18.804200342162705
2025-07-31,17.111822311368062
2025-08-01,13.727066249778774
2025-08-02,9.214058167659726
2025-08-03,8.837974160816472
2025-08-04,7.7097221402867095
2025-08-05,9.402100171081353
2025-08-06,9.778184177924606
2025-08-07,10.154268184767862
2025-08-08,8.837974160816472
2025-08-09,10.718394195032742
2025-08-10,10.342310188189488
2025-08-11,8.649932157394844
2025-08-12,7.145596130021828
2025-08-13,7.145596130021828
2025-08-14,7.333638133443455
2025-08-15,6.957554126600201
2025-08-16,7.521680136865082
2025-08-17,8.649932157394844
2025-08-18,8.085806147129963
2025-08-19,8.085806147129963
2025-08-20,9.026016164238099
2025-08-21,7.7097221402867095
2025-08-22,7.333638133443455
2025-08-23,8.461890153973217
2025-08-24,8.461890153973217
2025-08-25,7.333638133443455
2025-08-26,9.402100171081353
2025-08-27,8.837974160816472
2025-08-28,7.7097221402867095
2025-08-29,7.897764143708336
2025-08-30,10.154268184767862
2025-08-31,9.026016164238099
2025-09-01,10.154268184767862
2025-09-02,9.214058167659726
2025-09-03,14.855318270308537
2025-09-04,15.419444280573419
2025-09-05,12.598814229249012
2025-09-06,13.162940239513894
2025-09-07,12.034688218984131
2025-09-08,9.778184177924606
2025-09-09,9.026016164238099
2025-09-10,8.649932157394844
2025-09-11,8.649932157394844
2025-09-12,10.530352191611115
2025-09-13,10.718394195032742
2025-09-14,10.342310188189488
2025-09-15,8.085806147129963
2025-09-16,8.27384815055159
2025-09-17,7.897764143708336
2025-09-18,7.897764143708336
2025-09-19,8.461890153973217
2025-09-20,9.59014217450298
2025-09-21,8.649932157394844
2025-09-22,8.649932157394844
2025-09-23,8.649932157394844
2025-09-24,8.27384815055159
2025-09-25,8.649932157394844
2025-09-26,9.026016164238099
2025-09-27,9.214058167659726
2025-09-28,9.966226181346233
2025-09-29,8.27384815055159
2025-09-30,8.085806147129963
2025-10-01,8.649932157394844
2025-10-02,8.649932157394844
2025-10-03,8.085806147129963
2025-10-04,8.461890153973217
2025-10-05,8.649932157394844
2025-10-06,7.521680136865082
2025-10-07,6.769512123178574
2025-10-08,7.145596130021828
2025-10-09,6.957554126600201
2025-10-10,6.957554126600201
2025-10-11,7.521680136865082
2025-10-12,7.7097221402867095
2025-10-13,6.957554126600201
2025-10-14,6.581470119756947
2025-10-15,6.39342811633532
2025-10-16,5.829302106070439
2025-10-17,6.769512123178574
2025-10-18,8.27384815055159
2025-10-19,6.957554126600201
2025-10-20,6.39342811633532
2025-10-21,5.829302106070439
2025-10-22,6.017344109492066
2025-10-23,6.017344109492066
2025-10-24,6.017344109492066
2025-10-25,6.581470119756947
2025-10-26,5.641260102648811
2025-10-27,6.017344109492066
2025-10-28,6.017344109492066
2025-10-29,6.017344109492066
2025-10-30,6.2053861129136925
2025-10-31,6.957554126600201
2025-11-01,7.145596130021828
2025-11-02,7.145596130021828
2025-11-03,6.581470119756947
2025-11-04,6.39342811633532
2025-11-05,6.2053861129136925
2025-11-06,6.017344109492066
2025-11-07,6.2053861129136925
2025-11-08,6.769512123178574
2025-11-09,6.769512123178574
2025-11-10,6.2053861129136925
2025-11-11,6.769512123178574
2025-11-12,6.39342811633532
2025-11-13,6.2053861129136925
2025-11-14,6.769512123178574
2025-11-15,6.957554126600201
2025-11-16,7.333638133443455
2025-11-17,6.581470119756947
2025-11-18,6.769512123178574
2025-11-19,7.145596130021828
2025-11-20,7.521680136865082
2025-11-21,7.7097221402867095
2025-11-22,9.026016164238099
2025-11-23,8.649932157394844
2025-11-24,8.085806147129963
2025-11-25,8.085806147129963
2025-11-26,7.521680136865082
2025-11-27,7.897764143708336
2025-11-28,8.649932157394844
2025-11-29,8.837974160816472
2025-11-30,9.778184177924606
2025-12-01,8.461890153973217
2025-12-02,8.27384815055159
2025-12-03,9.214058167659726
2025-12-04,9.026016164238099
2025-12-05,9.026016164238099
2025-12-06,10.530352191611115
2025-12-07,10.718394195032742
2025-12-08,9.026016164238099
2025-12-09,8.649932157394844
2025-12-10,8.649932157394844
2025-12-11,8.351829271752756
2025-12-12,9.410632022416273
2025-12-13,10.46943477307979
2025-12-14,10.375413771368976
2025-12-15,9.316611020705459
2025-12-16,9.128569017283832
2025-12-17,9.598674025837898
2025-12-18,9.504653024127085
2025-12-19,9.598674025837898
2025-12-20,7.975745264909501
2025-12-21,7.293026521089238
2025-12-22,7.104984517667611
2025-12-23,8.351829271752756
2025-12-24,9.598674025837898
2025-12-25,9.410632022416273
2025-12-26,9.128569017283832
2025-12-27,8.351829271752756
2025-12-28,9.128569017283832
2025-12-29,9.504653024127085
2025-12-30,9.598674025837898
2025-12-31,11.62225852545412
2026-01-01,11.716279527164932
2026-01-02,11.998342532297373
2026-01-03,13.92790603020278
2026-01-04,16.13953253324063
2026-01-05,14.303990037046034
2026-01-06,13.057145282960892
2026-01-07,12.587040274406824
2026-01-08,12.587040274406824
2026-01-09,12.963124281250078
2026-01-10,14.128745810626787
2026-01-11,14.128745810626787
2026-01-12,14.128745810626787
2026-01-13,67.11154260047724
2026-01-14,61.22456517938274
2026-01-15,36.49926001078587
2026-01-16,28.257491621253575
2026-01-17,30.61228258969137
2026-01-18,27.080096137034676
2026-01-19,22.37051420015908
2026-01-20,22.37051420015908
2026-01-21,25.902700652815778
2026-01-22,91.83684776907411
2026-01-23,58.869774210944946
2026-01-24,72.99852002157174
2026-01-25,41.20884194766146
2026-01-26,27.080096137034676
2026-01-27,21.19311871594018
2026-01-28,20.01572323172128
2026-01-29,17.660932263283485
2026-01-30,16.483536779064586
2026-01-31,17.660932263283485
2026-02-01,17.660932263283485
2026-02-02,15.306141294845686
2026-02-03,16.483536779064586
2026-02-04,16.483536779064586
2026-02-05,21.19311871594018
2026-02-06,17.660932263283485
2026-02-07,16.483536779064586
2026-02-08,18.838327747502383
2026-02-09,18.838327747502383
2026-02-10,14.128745810626787
2026-02-11,11.773954842188989
2026-02-12,11.773954842188989
2026-02-13,15.306141294845686
2026-02-14,15.306141294845686
2026-02-15,15.306141294845686
2026-02-16,14.128745810626787
2026-02-17,12.951350326407889
2026-02-18,11.773954842188989
2026-02-19,11.773954842188989
2026-02-20,11.773954842188989
2026-02-21,12.951350326407889
2026-02-22,12.951350326407889
2026-02-23,11.773954842188989
2026-02-24,11.773954842188989
2026-02-25,11.773954842188989
2026-02-26,11.773954842188989
2026-02-27,11.773954842188989
2026-02-28,9.419163873751192
2026-03-01,9.419163873751192
2026-03-02,9.419163873751192
2026-03-03,10.59655935797009
2026-03-04,18.838327747502383
2026-03-05,16.483536779064586
2026-03-06,12.951350326407889
2026-03-07,14.128745810626787
2026-03-08,12.951350326407889
2026-03-09,11.773954842188989
2026-03-10,12.951350326407889
2026-03-11,12.951350326407889
2026-03-12,11.773954842188989
2026-03-13,14.128745810626787
2026-03-14,15.306141294845686
2026-03-15,15.306141294845686
2026-03-16,17.660932263283485
2026-03-17,18.838327747502383
2026-03-18,20.01572323172128
2026-03-19,27.080096137034676
2026-03-20,88.30466131641742
2026-03-21,117.73954842188989
2026-03-22,64.75675163203944
2026-03-23,45.918423884537056
2026-03-24,41.20884194766146
2026-03-25,32.96707355812917
2026-03-26,38.854050979223665
2026-03-27,36.49926001078587
2026-03-28,31.78967807391027
2026-03-29,30.61228258969137
2026-03-30,27.080096137034676
2026-03-31,22.37051420015908
2026-04-01,25.902700652815778
2026-04-02,20.01572323172128
2026-04-03,22.37051420015908
2026-04-04,21.19311871594018
2026-04-05,24.72530516859688
2026-04-06,22.37051420015908
2026-04-07,25.902700652815778
2026-04-08,27.080096137034676
2026-04-09,36.49926001078587
2026-04-10,30.61228258969137
2026-04-11,30.61228258969137
2026-04-12,28.257491621253575
2026-04-13,24.72530516859688
2026-04-14,21.19311871594018
2026-04-15,20.01572323172128
2026-04-16,20.01572323172128
2026-04-17,21.19311871594018
2026-04-18,25.902700652815778
2026-04-19,22.37051420015908
2026-04-20,18.838327747502383
2026-04-21,21.19311871594018
2026-04-22,20.01572323172128
2026-04-23,22.37051420015908
2026-04-24,22.37051420015908
2026-04-25,30.61228258969137
2026-04-26,41.20884194766146
2026-04-27,36.49926001078587
2026-04-28,31.78967807391027
2026-04-29,34.14446904234807
2026-04-30,25.902700652815778
2026-05-01,24.72530516859688
2026-05-02,30.61228258969137
2026-05-03,35.32186452656697
2026-05-04,27.080096137034676
2026-05-05,21.19311871594018
2026-05-06,20.01572323172128
2026-05-07,27.080096137034676
2026-05-08,24.72530516859688
2026-05-09,24.72530516859688
2026-05-10,28.257491621253575
2026-05-11,23.547909684377977
2026-05-12,20.01572323172128
2026-05-13,20.01572323172128
2026-05-14,23.547909684377977
2026-05-15,25.902700652815778
2026-05-16,34.14446904234807
2026-05-17,38.854050979223665
2026-05-18,31.78967807391027
2026-05-19,27.080096137034676
2026-05-20,28.257491621253575
2026-05-21,23.547909684377977
2026-05-22,27.080096137034676
2026-05-23,32.96707355812917
2026-05-24,42.38623743188036
2026-05-25,41.20884194766146
2026-05-26,58.869774210944946
2026-05-27,36.49926001078587
2026-05-28,41.20884194766146
2026-05-29,40.03144646344256
2026-05-30,32.96707355812917
2026-05-31,28.257491621253575
