Time,taco_bell
2024-09-23,26.668175959870055
2024-09-24,25.53335996157771
2024-09-25,27.235583959016225
2024-09-26,28.93780795645474
2024-09-27,30.07262395474708
2024-09-28,36.881519944501136
2024-09-29,39.718559940232
2024-09-30,27.802991958162394
2024-10-01,52.768943920593934
2024-10-02,32.342255951331765
2024-10-03,28.93780795645474
2024-10-04,31.207439953039426
2024-10-05,38.58374394193965
2024-10-06,39.15115194108582
2024-10-07,26.100767960723882
2024-10-08,26.668175959870055
2024-10-09,26.668175959870055
2024-10-10,32.909663950477935
2024-10-11,35.17929594706263
2024-10-12,39.15115194108582
2024-10-13,40.28596793937817
2024-10-14,28.93780795645474
2024-10-15,24.96595196243154
2024-10-16,24.39854396328537
2024-10-17,26.668175959870055
2024-10-18,29.50521595560091
2024-10-19,33.47707194962411
2024-10-20,38.01633594279348
2024-10-21,23.831135964139197
2024-10-22,24.96595196243154
2024-10-23,23.831135964139197
2024-10-24,28.370399957308567
2024-10-25,32.342255951331765
2024-10-26,38.01633594279348
2024-10-27,42.55559993596285
2024-10-28,26.668175959870055
2024-10-29,28.93780795645474
2024-10-30,26.668175959870055
2024-10-31,29.50521595560091
2024-11-01,39.15115194108582
2024-11-02,42.55559993596285
2024-11-03,43.69041593425519
2024-11-04,28.370399957308567
2024-11-05,26.668175959870055
2024-11-06,19.291871970969826
2024-11-07,27.235583959016225
2024-11-08,30.640031953893253
2024-11-09,36.314111945354966
2024-11-10,36.881519944501136
2024-11-11,28.93780795645474
2024-11-12,23.263727964993024
2024-11-13,22.128911966700684
2024-11-14,24.96595196243154
2024-11-15,27.802991958162394
2024-11-16,32.342255951331765
2024-11-17,35.7467039462088
2024-11-18,24.39854396328537
2024-11-19,23.831135964139197
2024-11-20,24.39854396328537
2024-11-21,24.96595196243154
2024-11-22,27.802991958162394
2024-11-23,35.7467039462088
2024-11-24,37.448927943647305
2024-11-25,26.100767960723882
2024-11-26,26.100767960723882
2024-11-27,30.640031953893253
2024-11-28,38.01633594279348
2024-11-29,27.802991958162394
2024-11-30,28.93780795645474
2024-12-01,31.207439953039426
2024-12-02,23.263727964993024
2024-12-03,21.56150396755451
2024-12-04,22.128911966700684
2024-12-05,21.56150396755451
2024-12-06,26.668175959870055
2024-12-07,34.04447994877028
2024-12-08,36.881519944501136
2024-12-09,21.56150396755451
2024-12-10,22.696319965846854
2024-12-11,22.128911966700684
2024-12-12,23.263727964993024
2024-12-13,26.100767960723882
2024-12-14,40.85337593852434
2024-12-15,36.881519944501136
2024-12-16,23.831135964139197
2024-12-17,25.53335996157771
2024-12-18,28.370399957308567
2024-12-19,32.342255951331765
2024-12-20,38.58374394193965
2024-12-21,45.39263993169371
2024-12-22,45.39263993169371
2024-12-23,36.314111945354966
2024-12-24,41.42078393767051
2024-12-25,51.06671992315542
2024-12-26,36.881519944501136
2024-12-27,35.7467039462088
2024-12-28,36.881519944501136
2024-12-29,39.15115194108582
2024-12-30,35.17929594706263
2024-12-31,36.881519944501136
2025-01-01,56.740799914617135
2025-01-02,33.47707194962411
2025-01-03,34.04447994877028
2025-01-04,36.314111945354966
2025-01-05,34.61188794791645
2025-01-06,23.831135964139197
2025-01-07,24.96595196243154
2025-01-08,24.96595196243154
2025-01-09,26.100767960723882
2025-01-10,28.370399957308567
2025-01-11,32.909663950477935
2025-01-12,36.314111945354966
2025-01-13,22.696319965846854
2025-01-14,23.831135964139197
2025-01-15,23.831135964139197
2025-01-16,30.07262395474708
2025-01-17,31.774847952185596
2025-01-18,37.448927943647305
2025-01-19,38.01633594279348
2025-01-20,31.207439953039426
2025-01-21,27.235583959016225
2025-01-22,26.668175959870055
2025-01-23,27.235583959016225
2025-01-24,29.50521595560091
2025-01-25,35.7467039462088
2025-01-26,36.314111945354966
2025-01-27,26.100767960723882
2025-01-28,26.668175959870055
2025-01-29,27.802991958162394
2025-01-30,26.668175959870055
2025-01-31,29.50521595560091
2025-02-01,34.04447994877028
2025-02-02,36.881519944501136
2025-02-03,23.831135964139197
2025-02-04,23.263727964993024
2025-02-05,25.53335996157771
2025-02-06,26.100767960723882
2025-02-07,26.668175959870055
2025-02-08,34.61188794791645
2025-02-09,32.909663950477935
2025-02-10,22.128911966700684
2025-02-11,20.42668796926217
2025-02-12,24.39854396328537
2025-02-13,24.39854396328537
2025-02-14,26.100767960723882
2025-02-15,29.50521595560091
2025-02-16,34.04447994877028
2025-02-17,27.802991958162394
2025-02-18,23.831135964139197
2025-02-19,24.96595196243154
2025-02-20,26.100767960723882
2025-02-21,32.909663950477935
2025-02-22,36.881519944501136
2025-02-23,39.718559940232
2025-02-24,26.668175959870055
2025-02-25,26.668175959870055
2025-02-26,27.802991958162394
2025-02-27,28.370399957308567
2025-02-28,35.7467039462088
2025-03-01,43.69041593425519
2025-03-02,38.58374394193965
2025-03-03,27.235583959016225
2025-03-04,28.370399957308567
2025-03-05,30.07262395474708
2025-03-06,35.17929594706263
2025-03-07,35.17929594706263
2025-03-08,39.15115194108582
2025-03-09,39.15115194108582
2025-03-10,27.802991958162394
2025-03-11,27.235583959016225
2025-03-12,27.802991958162394
2025-03-13,27.235583959016225
2025-03-14,31.207439953039426
2025-03-15,36.881519944501136
2025-03-16,39.718559940232
2025-03-17,23.831135964139197
2025-03-18,25.53335996157771
2025-03-19,26.668175959870055
2025-03-20,26.668175959870055
2025-03-21,28.370399957308567
2025-03-22,35.17929594706263
2025-03-23,37.448927943647305
2025-03-24,22.696319965846854
2025-03-25,24.39854396328537
2025-03-26,25.53335996157771
2025-03-27,27.802991958162394
2025-03-28,34.61188794791645
2025-03-29,39.15115194108582
2025-03-30,39.718559940232
2025-03-31,26.668175959870055
2025-04-01,26.100767960723882
2025-04-02,25.53335996157771
2025-04-03,27.802991958162394
2025-04-04,31.207439953039426
2025-04-05,35.17929594706263
2025-04-06,36.881519944501136
2025-04-07,24.39854396328537
2025-04-08,24.96595196243154
2025-04-09,25.53335996157771
2025-04-10,26.100767960723882
2025-04-11,28.93780795645474
2025-04-12,32.342255951331765
2025-04-13,35.7467039462088
2025-04-14,24.96595196243154
2025-04-15,24.841831462618316
2025-04-16,25.143266962164716
2025-04-17,27.76752895821576
2025-04-18,30.108086954693718
2025-04-19,35.07290694722272
2025-04-20,39.16888344105914
2025-04-21,27.18238945909627
2025-04-22,22.80270896568676
2025-04-23,24.55812746304523
2025-04-24,26.898685459523186
2025-04-25,30.976930453386295
2025-04-26,34.48776744810323
2025-04-27,37.12976094412758
2025-04-28,26.597249959976782
2025-04-29,25.72840646128421
2025-04-30,28.93780795645474
2025-05-01,30.108086954693718
2025-05-02,30.108086954693718
2025-05-03,35.07290694722272
2025-05-04,37.99860444282017
2025-05-05,28.93780795645474
2025-05-06,26.012110460857294
2025-05-07,26.313545960403694
2025-05-08,25.143266962164716
2025-05-09,28.35266845733525
2025-05-10,32.73234895074476
2025-05-11,34.78920294764963
2025-05-12,24.55812746304523
2025-05-13,24.841831462618316
2025-05-14,24.841831462618316
2025-05-15,25.320581961897897
2025-05-16,27.732065958269125
2025-05-17,34.96651794738281
2025-05-18,36.77513094466123
2025-05-19,24.71771096280509
2025-05-20,24.71771096280509
2025-05-21,25.320581961897897
2025-05-22,27.732065958269125
2025-05-23,29.540678955547545
2025-05-24,33.760775949197196
2025-05-25,38.58374394193965
2025-05-26,36.77513094466123
2025-05-27,25.923452960990705
2025-05-28,25.320581961897897
2025-05-29,28.93780795645474
2025-05-30,31.952162951918773
2025-05-31,34.363646948290004
2025-06-01,38.58374394193965
2025-06-02,27.732065958269125
2025-06-03,29.540678955547545
2025-06-04,28.93780795645474
2025-06-05,28.93780795645474
2025-06-06,28.334936957361933
2025-06-07,33.15790495010439
2025-06-08,36.17225994556842
2025-06-09,26.52632396008351
2025-06-10,26.52632396008351
2025-06-11,27.732065958269125
2025-06-12,28.93780795645474
2025-06-13,30.143549954640353
2025-06-14,33.15790495010439
2025-06-15,33.15790495010439
2025-06-16,24.11483996371228
2025-06-17,26.52632396008351
2025-06-18,31.952162951918773
2025-06-19,30.74642095373316
2025-06-20,31.34929195282597
2025-06-21,34.363646948290004
2025-06-22,35.56938894647562
2025-06-23,27.129194959176317
2025-06-24,27.732065958269125
2025-06-25,28.334936957361933
2025-06-26,30.74642095373316
2025-06-27,32.55503395101158
2025-06-28,34.96651794738281
2025-06-29,39.18661494103246
2025-06-30,29.540678955547545
2025-07-01,29.540678955547545
2025-07-02,30.143549954640353
2025-07-03,31.34929195282597
2025-07-04,39.18661494103246
2025-07-05,41.598098937403684
2025-07-06,36.77513094466123
2025-07-07,27.732065958269125
2025-07-08,25.320581961897897
2025-07-09,29.540678955547545
2025-07-10,28.334936957361933
2025-07-11,31.952162951918773
2025-07-12,33.760775949197196
2025-07-13,37.378001943754036
2025-07-14,28.93780795645474
2025-07-15,34.96651794738281
2025-07-16,30.74642095373316
2025-07-17,29.540678955547545
2025-07-18,32.55503395101158
2025-07-19,36.77513094466123
2025-07-20,38.58374394193965
2025-07-21,28.93780795645474
2025-07-22,27.129194959176317
2025-07-23,31.952162951918773
2025-07-24,31.34929195282597
2025-07-25,33.760775949197196
2025-07-26,36.77513094466123
2025-07-27,39.18661494103246
2025-07-28,28.93780795645474
2025-07-29,28.93780795645474
2025-07-30,28.93780795645474
2025-07-31,31.34929195282597
2025-08-01,33.760775949197196
2025-08-02,36.17225994556842
2025-08-03,37.378001943754036
2025-08-04,28.334936957361933
2025-08-05,26.52632396008351
2025-08-06,28.334936957361933
2025-08-07,30.74642095373316
2025-08-08,31.952162951918773
2025-08-09,35.56938894647562
2025-08-10,36.77513094466123
2025-08-11,26.52632396008351
2025-08-12,27.732065958269125
2025-08-13,30.143549954640353
2025-08-14,32.55503395101158
2025-08-15,35.56938894647562
2025-08-16,41.598098937403684
2025-08-17,44.009582933774915
2025-08-18,30.74642095373316
2025-08-19,30.74642095373316
2025-08-20,30.74642095373316
2025-08-21,28.93780795645474
2025-08-22,30.74642095373316
2025-08-23,38.58374394193965
2025-08-24,39.78948594012527
2025-08-25,27.129194959176317
2025-08-26,24.71771096280509
2025-08-27,27.732065958269125
2025-08-28,33.15790495010439
2025-08-29,37.378001943754036
2025-08-30,38.58374394193965
2025-08-31,41.598098937403684
2025-09-01,37.980872942846844
2025-09-02,28.93780795645474
2025-09-03,28.334936957361933
2025-09-04,27.129194959176317
2025-09-05,28.93780795645474
2025-09-06,35.56938894647562
2025-09-07,37.378001943754036
2025-09-08,25.320581961897897
2025-09-09,30.143549954640353
2025-09-10,29.540678955547545
2025-09-11,30.143549954640353
2025-09-12,31.952162951918773
2025-09-13,40.99522793831088
2025-09-14,38.58374394193965
2025-09-15,27.129194959176317
2025-09-16,26.52632396008351
2025-09-17,27.129194959176317
2025-09-18,26.52632396008351
2025-09-19,30.74642095373316
2025-09-20,37.980872942846844
2025-09-21,37.378001943754036
2025-09-22,24.71771096280509
2025-09-23,24.71771096280509
2025-09-24,25.923452960990705
2025-09-25,25.923452960990705
2025-09-26,27.732065958269125
2025-09-27,36.17225994556842
2025-09-28,34.363646948290004
2025-09-29,25.320581961897897
2025-09-30,25.320581961897897
2025-10-01,31.952162951918773
2025-10-02,29.540678955547545
2025-10-03,30.143549954640353
2025-10-04,36.77513094466123
2025-10-05,37.378001943754036
2025-10-06,25.923452960990705
2025-10-07,31.34929195282597
2025-10-08,28.334936957361933
2025-10-09,25.923452960990705
2025-10-10,27.732065958269125
2025-10-11,34.96651794738281
2025-10-12,35.56938894647562
2025-10-13,26.52632396008351
2025-10-14,26.52632396008351
2025-10-15,26.52632396008351
2025-10-16,29.540678955547545
2025-10-17,34.363646948290004
2025-10-18,40.392356939218075
2025-10-19,40.99522793831088
2025-10-20,28.334936957361933
2025-10-21,27.732065958269125
2025-10-22,28.93780795645474
2025-10-23,29.540678955547545
2025-10-24,32.55503395101158
2025-10-25,34.96651794738281
2025-10-26,38.58374394193965
2025-10-27,25.320581961897897
2025-10-28,24.11483996371228
2025-10-29,25.923452960990705
2025-10-30,24.71771096280509
2025-10-31,26.52632396008351
2025-11-01,43.40671193468211
2025-11-02,37.980872942846844
2025-11-03,24.11483996371228
2025-11-04,22.30622696643386
2025-11-05,25.923452960990705
2025-11-06,31.34929195282597
2025-11-07,37.378001943754036
2025-11-08,45.21532493196053
2025-11-09,39.18661494103246
2025-11-10,27.129194959176317
2025-11-11,31.34929195282597
2025-11-12,26.52632396008351
2025-11-13,25.923452960990705
2025-11-14,28.93780795645474
2025-11-15,34.96651794738281
2025-11-16,34.96651794738281
2025-11-17,24.71771096280509
2025-11-18,24.71771096280509
2025-11-19,26.52632396008351
2025-11-20,27.129194959176317
2025-11-21,28.334936957361933
2025-11-22,34.96651794738281
2025-11-23,33.760775949197196
2025-11-24,25.923452960990705
2025-11-25,29.540678955547545
2025-11-26,34.363646948290004
2025-11-27,35.56938894647562
2025-11-28,25.923452960990705
2025-11-29,26.52632396008351
2025-11-30,28.334936957361933
2025-12-01,24.11483996371228
2025-12-02,25.320581961897897
2025-12-03,25.320581961897897
2025-12-04,27.129194959176317
2025-12-05,27.732065958269125
2025-12-06,34.363646948290004
2025-12-07,36.17225994556842
2025-12-08,23.511968964619474
2025-12-09,24.71771096280509
2025-12-10,25.320581961897897
2025-12-11,23.511968964619474
2025-12-12,29.540678955547545
2025-12-13,34.363646948290004
2025-12-14,34.363646948290004
2025-12-15,24.71771096280509
2025-12-16,24.11483996371228
2025-12-17,29.540678955547545
2025-12-18,35.56938894647562
2025-12-19,37.378001943754036
2025-12-20,45.81819593105334
2025-12-21,44.009582933774915
2025-12-22,36.77513094466123
2025-12-23,35.56938894647562
2025-12-24,45.21532493196053
2025-12-25,52.44977692107421
2025-12-26,39.18661494103246
2025-12-27,37.378001943754036
2025-12-28,39.78948594012527
2025-12-29,37.378001943754036
2025-12-30,38.58374394193965
2025-12-31,39.18661494103246
2026-01-01,60.287099909280705
2026-01-02,42.20096993649649
2026-01-03,39.18661494103246
2026-01-04,37.980872942846844
2026-01-05,28.93780795645474
2026-01-06,28.334936957361933
2026-01-07,29.540678955547545
2026-01-08,28.93780795645474
2026-01-09,32.55503395101158
2026-01-10,36.77513094466123
2026-01-11,38.58374394193965
2026-01-12,27.129194959176317
2026-01-13,28.93780795645474
2026-01-14,28.93780795645474
2026-01-15,29.540678955547545
2026-01-16,32.55503395101158
2026-01-17,39.18661494103246
2026-01-18,38.58374394193965
2026-01-19,33.15790495010439
2026-01-20,30.143549954640353
2026-01-21,28.93780795645474
2026-01-22,30.143549954640353
2026-01-23,33.15790495010439
2026-01-24,35.56938894647562
2026-01-25,33.760775949197196
2026-01-26,30.143549954640353
2026-01-27,29.540678955547545
2026-01-28,29.540678955547545
2026-01-29,28.93780795645474
2026-01-30,30.74642095373316
2026-01-31,36.17225994556842
2026-02-01,36.77513094466123
2026-02-02,25.320581961897897
2026-02-03,26.52632396008351
2026-02-04,25.923452960990705
2026-02-05,27.129194959176317
2026-02-06,28.334936957361933
2026-02-07,33.760775949197196
2026-02-08,33.760775949197196
2026-02-09,18.689000971877018
2026-02-10,21.703355967341054
2026-02-11,25.320581961897897
2026-02-12,25.320581961897897
2026-02-13,27.129194959176317
2026-02-14,31.34929195282597
2026-02-15,31.34929195282597
2026-02-16,28.334936957361933
2026-02-17,23.511968964619474
2026-02-18,24.71771096280509
2026-02-19,27.129194959176317
2026-02-20,27.732065958269125
2026-02-21,33.760775949197196
2026-02-22,31.952162951918773
2026-02-23,25.923452960990705
2026-02-24,27.732065958269125
2026-02-25,27.732065958269125
2026-02-26,26.52632396008351
2026-02-27,28.93780795645474
2026-02-28,39.78948594012527
2026-03-01,37.378001943754036
2026-03-02,26.52632396008351
2026-03-03,25.320581961897897
2026-03-04,28.93780795645474
2026-03-05,29.540678955547545
2026-03-06,30.143549954640353
2026-03-07,36.77513094466123
2026-03-08,36.77513094466123
2026-03-09,25.923452960990705
2026-03-10,27.732065958269125
2026-03-11,29.540678955547545
2026-03-12,30.74642095373316
2026-03-13,30.143549954640353
2026-03-14,37.378001943754036
2026-03-15,37.378001943754036
2026-03-16,28.93780795645474
2026-03-17,26.52632396008351
2026-03-18,29.540678955547545
2026-03-19,30.74642095373316
2026-03-20,31.34929195282597
2026-03-21,39.18661494103246
2026-03-22,40.392356939218075
2026-03-23,27.129194959176317
2026-03-24,28.93780795645474
2026-03-25,41.598098937403684
2026-03-26,37.378001943754036
2026-03-27,51.2440349228886
2026-03-28,53.655518919259826
2026-03-29,55.46413191653825
2026-03-30,47.02393792923895
2026-03-31,31.952162951918773
2026-04-01,29.540678955547545
2026-04-02,28.93780795645474
2026-04-03,33.760775949197196
2026-04-04,34.96651794738281
2026-04-05,40.99522793831088
2026-04-06,31.952162951918773
2026-04-07,30.143549954640353
2026-04-08,27.732065958269125
2026-04-09,28.93780795645474
2026-04-10,30.143549954640353
2026-04-11,36.17225994556842
2026-04-12,35.56938894647562
2026-04-13,24.11483996371228
2026-04-14,27.129194959176317
2026-04-15,28.93780795645474
2026-04-16,30.143549954640353
2026-04-17,31.34929195282597
2026-04-18,35.56938894647562
2026-04-19,37.980872942846844
2026-04-20,28.334936957361933
2026-04-21,27.129194959176317
2026-04-22,28.93780795645474
2026-04-23,28.334936957361933
2026-04-24,29.540678955547545
2026-04-25,36.77513094466123
2026-04-26,36.17225994556842
2026-04-27,25.320581961897897
2026-04-28,25.923452960990705
2026-04-29,28.334936957361933
2026-04-30,27.732065958269125
2026-05-01,30.143549954640353
2026-05-02,36.17225994556842
2026-05-03,36.77513094466123
2026-05-04,26.52632396008351
2026-05-05,33.760775949197196
2026-05-06,30.143549954640353
2026-05-07,24.71771096280509
2026-05-08,29.540678955547545
2026-05-09,33.760775949197196
2026-05-10,33.760775949197196
2026-05-11,24.11483996371228
2026-05-12,27.129194959176317
2026-05-13,28.334936957361933
2026-05-14,28.93780795645474
2026-05-15,30.143549954640353
2026-05-16,36.77513094466123
2026-05-17,36.17225994556842
2026-05-18,26.52632396008351
2026-05-19,26.52632396008351
2026-05-20,31.34929195282597
2026-05-21,31.952162951918773
2026-05-22,33.15790495010439
2026-05-23,37.378001943754036
2026-05-24,36.77513094466123
2026-05-25,36.77513094466123
2026-05-26,28.93780795645474
2026-05-27,29.540678955547545
2026-05-28,30.143549954640353
2026-05-29,31.34929195282597
2026-05-30,37.980872942846844
2026-05-31,33.760775949197196
