Time,vans
2024-09-25,38.92727960076642
2024-09-26,38.92727960076642
2024-09-27,38.02199402865557
2024-09-28,49.79070646609658
2024-09-29,46.16956417765319
2024-09-30,40.73785074498811
2024-10-01,36.21142288443388
2024-10-02,40.73785074498811
2024-10-03,38.02199402865557
2024-10-04,38.92727960076642
2024-10-05,46.16956417765319
2024-10-06,47.07484974976404
2024-10-07,40.73785074498811
2024-10-08,37.11670845654472
2024-10-09,35.30613731232303
2024-10-10,37.11670845654472
2024-10-11,39.83256517287727
2024-10-12,47.98013532187489
2024-10-13,51.60127761031828
2024-10-14,39.83256517287727
2024-10-15,42.548421889209806
2024-10-16,38.02199402865557
2024-10-17,47.07484974976404
2024-10-18,47.07484974976404
2024-10-19,51.60127761031828
2024-10-20,47.07484974976404
2024-10-21,42.548421889209806
2024-10-22,39.83256517287727
2024-10-23,41.64313631709896
2024-10-24,55.222419898761665
2024-10-25,47.98013532187489
2024-10-26,47.07484974976404
2024-10-27,47.07484974976404
2024-10-28,38.92727960076642
2024-10-29,38.02199402865557
2024-10-30,37.11670845654472
2024-10-31,33.495566168101334
2024-11-01,38.02199402865557
2024-11-02,46.16956417765319
2024-11-03,50.69599203820743
2024-11-04,38.02199402865557
2024-11-05,37.11670845654472
2024-11-06,25.347996019103714
2024-11-07,36.21142288443388
2024-11-08,41.64313631709896
2024-11-09,48.88542089398573
2024-11-10,51.60127761031828
2024-11-11,47.07484974976404
2024-11-12,42.548421889209806
2024-11-13,38.92727960076642
2024-11-14,40.73785074498811
2024-11-15,41.64313631709896
2024-11-16,53.41184875453997
2024-11-17,50.69599203820743
2024-11-18,43.453707461320654
2024-11-19,40.73785074498811
2024-11-20,42.548421889209806
2024-11-21,47.07484974976404
2024-11-22,46.16956417765319
2024-11-23,52.50656318242912
2024-11-24,57.9382766150942
2024-11-25,48.88542089398573
2024-11-26,50.69599203820743
2024-11-27,53.41184875453997
2024-11-28,57.032991042983355
2024-11-29,90.52855721108469
2024-11-30,80.57041591786538
2024-12-01,61.55941890353759
2024-12-02,61.55941890353759
2024-12-03,55.222419898761665
2024-12-04,47.07484974976404
2024-12-05,45.264278605542344
2024-12-06,45.264278605542344
2024-12-07,57.032991042983355
2024-12-08,62.46470447564844
2024-12-09,49.79070646609658
2024-12-10,47.98013532187489
2024-12-11,47.98013532187489
2024-12-12,50.69599203820743
2024-12-13,46.16956417765319
2024-12-14,62.46470447564844
2024-12-15,59.7488477593159
2024-12-16,52.50656318242912
2024-12-17,47.07484974976404
2024-12-18,51.60127761031828
2024-12-19,51.60127761031828
2024-12-20,47.98013532187489
2024-12-21,56.127705470872506
2024-12-22,56.127705470872506
2024-12-23,49.79070646609658
2024-12-24,48.88542089398573
2024-12-25,52.50656318242912
2024-12-26,54.317134326650816
2024-12-27,49.79070646609658
2024-12-28,53.41184875453997
2024-12-29,47.98013532187489
2024-12-30,45.264278605542344
2024-12-31,42.548421889209806
2025-01-01,39.83256517287727
2025-01-02,44.3589930334315
2025-01-03,44.3589930334315
2025-01-04,47.98013532187489
2025-01-05,44.3589930334315
2025-01-06,36.21142288443388
2025-01-07,38.02199402865557
2025-01-08,32.59028059599049
2025-01-09,33.495566168101334
2025-01-10,32.59028059599049
2025-01-11,41.64313631709896
2025-01-12,40.73785074498811
2025-01-13,34.40085174021218
2025-01-14,32.59028059599049
2025-01-15,33.495566168101334
2025-01-16,38.02199402865557
2025-01-17,38.92727960076642
2025-01-18,43.453707461320654
2025-01-19,45.264278605542344
2025-01-20,38.02199402865557
2025-01-21,33.495566168101334
2025-01-22,32.59028059599049
2025-01-23,33.495566168101334
2025-01-24,33.495566168101334
2025-01-25,42.548421889209806
2025-01-26,40.73785074498811
2025-01-27,38.02199402865557
2025-01-28,40.73785074498811
2025-01-29,35.30613731232303
2025-01-30,34.40085174021218
2025-01-31,35.30613731232303
2025-02-01,46.16956417765319
2025-02-02,44.3589930334315
2025-02-03,36.21142288443388
2025-02-04,34.40085174021218
2025-02-05,35.30613731232303
2025-02-06,34.40085174021218
2025-02-07,35.30613731232303
2025-02-08,44.3589930334315
2025-02-09,43.453707461320654
2025-02-10,31.684995023879644
2025-02-11,34.40085174021218
2025-02-12,33.495566168101334
2025-02-13,35.30613731232303
2025-02-14,37.11670845654472
2025-02-15,42.548421889209806
2025-02-16,45.264278605542344
2025-02-17,39.83256517287727
2025-02-18,38.02199402865557
2025-02-19,35.30613731232303
2025-02-20,38.02199402865557
2025-02-21,38.02199402865557
2025-02-22,53.41184875453997
2025-02-23,45.264278605542344
2025-02-24,39.83256517287727
2025-02-25,37.11670845654472
2025-02-26,41.64313631709896
2025-02-27,42.548421889209806
2025-02-28,38.92727960076642
2025-03-01,53.41184875453997
2025-03-02,52.50656318242912
2025-03-03,39.83256517287727
2025-03-04,41.64313631709896
2025-03-05,37.11670845654472
2025-03-06,38.92727960076642
2025-03-07,38.92727960076642
2025-03-08,53.41184875453997
2025-03-09,47.98013532187489
2025-03-10,39.83256517287727
2025-03-11,38.02199402865557
2025-03-12,38.02199402865557
2025-03-13,39.83256517287727
2025-03-14,39.83256517287727
2025-03-15,48.88542089398573
2025-03-16,53.41184875453997
2025-03-17,43.453707461320654
2025-03-18,40.73785074498811
2025-03-19,38.92727960076642
2025-03-20,43.453707461320654
2025-03-21,39.83256517287727
2025-03-22,51.60127761031828
2025-03-23,48.88542089398573
2025-03-24,38.02199402865557
2025-03-25,38.92727960076642
2025-03-26,36.21142288443388
2025-03-27,38.92727960076642
2025-03-28,38.92727960076642
2025-03-29,49.79070646609658
2025-03-30,47.98013532187489
2025-03-31,38.92727960076642
2025-04-01,37.11670845654472
2025-04-02,37.11670845654472
2025-04-03,38.02199402865557
2025-04-04,37.11670845654472
2025-04-05,52.50656318242912
2025-04-06,45.264278605542344
2025-04-07,38.02199402865557
2025-04-08,36.21142288443388
2025-04-09,37.11670845654472
2025-04-10,37.11670845654472
2025-04-11,38.92727960076642
2025-04-12,51.60127761031828
2025-04-13,48.88542089398573
2025-04-14,39.83256517287727
2025-04-15,38.166016733309576
2025-04-16,38.618659519364996
2025-04-17,37.209294480965156
2025-04-18,39.57538177170942
2025-04-19,46.725080324175764
2025-04-20,43.40227078108708
2025-04-21,36.705215014676156
2025-04-22,41.48882627639824
2025-04-23,37.209294480965156
2025-04-24,36.252572228620735
2025-04-25,36.252572228620735
2025-04-26,44.3589930334315
2025-04-27,43.40227078108708
2025-04-28,37.209294480965156
2025-04-29,36.705215014676156
2025-04-30,36.252572228620735
2025-05-01,37.209294480965156
2025-05-02,37.661937267020576
2025-05-03,45.31571528577592
2025-05-04,48.63852482886459
2025-05-05,40.53210402405383
2025-05-06,37.209294480965156
2025-05-07,38.618659519364996
2025-05-08,36.252572228620735
2025-05-09,44.3589930334315
2025-05-10,48.18588204280917
2025-05-11,46.272437538120336
2025-05-12,41.48882627639824
2025-05-13,37.661937267020576
2025-05-14,37.209294480965156
2025-05-15,37.30188050538558
2025-05-16,37.30188050538558
2025-05-17,44.3589930334315
2025-05-18,42.34267516827553
2025-05-19,38.310039437963574
2025-05-20,37.30188050538558
2025-05-21,36.29372157280759
2025-05-22,39.31819837054156
2025-05-23,39.31819837054156
2025-05-24,44.3589930334315
2025-05-25,48.391628763743455
2025-05-26,46.37531089858748
2025-05-27,38.310039437963574
2025-05-28,38.310039437963574
2025-05-29,38.310039437963574
2025-05-30,39.31819837054156
2025-05-31,50.40794662889944
2025-06-01,48.391628763743455
2025-06-02,38.310039437963574
2025-06-03,38.310039437963574
2025-06-04,38.310039437963574
2025-06-05,38.310039437963574
2025-06-06,38.310039437963574
2025-06-07,43.35083410085352
2025-06-08,43.35083410085352
2025-06-09,38.310039437963574
2025-06-10,38.310039437963574
2025-06-11,39.31819837054156
2025-06-12,40.32635730311955
2025-06-13,41.334516235697535
2025-06-14,49.39978769632145
2025-06-15,52.424264494055414
2025-06-16,42.34267516827553
2025-06-17,38.310039437963574
2025-06-18,38.310039437963574
2025-06-19,39.31819837054156
2025-06-20,43.35083410085352
2025-06-21,41.334516235697535
2025-06-22,39.31819837054156
2025-06-23,37.30188050538558
2025-06-24,38.310039437963574
2025-06-25,37.30188050538558
2025-06-26,39.31819837054156
2025-06-27,41.334516235697535
2025-06-28,43.35083410085352
2025-06-29,44.3589930334315
2025-06-30,38.310039437963574
2025-07-01,44.3589930334315
2025-07-02,44.3589930334315
2025-07-03,43.35083410085352
2025-07-04,45.367151966009494
2025-07-05,46.37531089858748
2025-07-06,54.44058235921139
2025-07-07,43.35083410085352
2025-07-08,44.3589930334315
2025-07-09,42.34267516827553
2025-07-10,43.35083410085352
2025-07-11,47.38346983116547
2025-07-12,49.39978769632145
2025-07-13,49.39978769632145
2025-07-14,47.38346983116547
2025-07-15,47.38346983116547
2025-07-16,45.367151966009494
2025-07-17,46.37531089858748
2025-07-18,47.38346983116547
2025-07-19,55.44874129178938
2025-07-20,57.46505915694536
2025-07-21,49.39978769632145
2025-07-22,50.40794662889944
2025-07-23,50.40794662889944
2025-07-24,47.38346983116547
2025-07-25,49.39978769632145
2025-07-26,64.52217168499128
2025-07-27,66.53848955014726
2025-07-28,51.41610556147742
2025-07-29,47.38346983116547
2025-07-30,53.4324234266334
2025-07-31,71.5792842130372
2025-08-01,56.45690022436737
2025-08-02,67.54664848272525
2025-08-03,63.51401275241329
2025-08-04,55.44874129178938
2025-08-05,58.47321808952334
2025-08-06,55.44874129178938
2025-08-07,56.45690022436737
2025-08-08,56.45690022436737
2025-08-09,65.53033061756926
2025-08-10,62.5058538198353
2025-08-11,53.4324234266334
2025-08-12,54.44058235921139
2025-08-13,46.37531089858748
2025-08-14,51.41610556147742
2025-08-15,50.40794662889944
2025-08-16,55.44874129178938
2025-08-17,55.44874129178938
2025-08-18,47.38346983116547
2025-08-19,48.391628763743455
2025-08-20,41.334516235697535
2025-08-21,43.35083410085352
2025-08-22,44.3589930334315
2025-08-23,47.38346983116547
2025-08-24,50.40794662889944
2025-08-25,44.3589930334315
2025-08-26,40.32635730311955
2025-08-27,42.34267516827553
2025-08-28,43.35083410085352
2025-08-29,44.3589930334315
2025-08-30,48.391628763743455
2025-08-31,52.424264494055414
2025-09-01,50.40794662889944
2025-09-02,43.35083410085352
2025-09-03,45.367151966009494
2025-09-04,39.31819837054156
2025-09-05,41.334516235697535
2025-09-06,45.367151966009494
2025-09-07,44.3589930334315
2025-09-08,38.310039437963574
2025-09-09,39.31819837054156
2025-09-10,37.30188050538558
2025-09-11,36.29372157280759
2025-09-12,37.30188050538558
2025-09-13,47.38346983116547
2025-09-14,43.35083410085352
2025-09-15,43.35083410085352
2025-09-16,37.30188050538558
2025-09-17,47.38346983116547
2025-09-18,50.40794662889944
2025-09-19,49.39978769632145
2025-09-20,59.481377022101334
2025-09-21,54.44058235921139
2025-09-22,48.391628763743455
2025-09-23,45.367151966009494
2025-09-24,50.40794662889944
2025-09-25,49.39978769632145
2025-09-26,50.40794662889944
2025-09-27,60.489535954679326
2025-09-28,56.45690022436737
2025-09-29,46.37531089858748
2025-09-30,50.40794662889944
2025-10-01,48.391628763743455
2025-10-02,45.367151966009494
2025-10-03,42.34267516827553
2025-10-04,44.3589930334315
2025-10-05,41.334516235697535
2025-10-06,37.30188050538558
2025-10-07,35.28556264022961
2025-10-08,39.31819837054156
2025-10-09,38.310039437963574
2025-10-10,37.30188050538558
2025-10-11,43.35083410085352
2025-10-12,42.34267516827553
2025-10-13,41.334516235697535
2025-10-14,38.310039437963574
2025-10-15,36.29372157280759
2025-10-16,38.310039437963574
2025-10-17,37.30188050538558
2025-10-18,40.32635730311955
2025-10-19,39.31819837054156
2025-10-20,35.28556264022961
2025-10-21,33.26924477507363
2025-10-22,35.28556264022961
2025-10-23,36.29372157280759
2025-10-24,36.29372157280759
2025-10-25,41.334516235697535
2025-10-26,39.31819837054156
2025-10-27,37.30188050538558
2025-10-28,35.28556264022961
2025-10-29,34.277403707651615
2025-10-30,35.28556264022961
2025-10-31,30.244767977339663
2025-11-01,36.29372157280759
2025-11-02,41.334516235697535
2025-11-03,35.28556264022961
2025-11-04,36.29372157280759
2025-11-05,36.29372157280759
2025-11-06,37.30188050538558
2025-11-07,37.30188050538558
2025-11-08,44.3589930334315
2025-11-09,44.3589930334315
2025-11-10,40.32635730311955
2025-11-11,41.334516235697535
2025-11-12,41.334516235697535
2025-11-13,41.334516235697535
2025-11-14,44.3589930334315
2025-11-15,50.40794662889944
2025-11-16,52.424264494055414
2025-11-17,43.35083410085352
2025-11-18,54.44058235921139
2025-11-19,49.39978769632145
2025-11-20,48.391628763743455
2025-11-21,46.37531089858748
2025-11-22,56.45690022436737
2025-11-23,53.4324234266334
2025-11-24,48.391628763743455
2025-11-25,46.37531089858748
2025-11-26,52.424264494055414
2025-11-27,53.4324234266334
2025-11-28,76.62007887592715
2025-11-29,73.59560207819318
2025-11-30,68.55480741530323
2025-12-01,60.489535954679326
2025-12-02,56.45690022436737
2025-12-03,53.4324234266334
2025-12-04,52.424264494055414
2025-12-05,56.45690022436737
2025-12-06,77.62823780850513
2025-12-07,63.51401275241329
2025-12-08,100.81589325779888
2025-12-09,60.489535954679326
2025-12-10,52.424264494055414
2025-12-11,56.44639466049979
2025-12-12,56.44639466049979
2025-12-13,59.74457891685513
2025-12-14,56.08920548900211
2025-12-15,54.009479041931115
2025-12-16,47.2662202344291
2025-12-17,52.64413093785545
2025-12-18,54.723857384926454
2025-12-19,52.28694176635778
2025-12-20,57.30766329828646
2025-12-21,52.28694176635778
2025-12-22,47.62340940592677
2025-12-23,47.62340940592677
2025-12-24,48.48467804371344
2025-12-25,49.34594668150011
2025-12-26,55.227936851215446
2025-12-27,51.425673128571106
2025-12-28,53.505399575642116
2025-12-29,45.186493787358096
2025-12-30,44.6824143210691
2025-12-31,43.10676734028709
2026-01-01,38.94731444614508
2026-01-02,41.384230064713755
2026-01-03,44.32522514957142
2026-01-04,44.6824143210691
2026-01-05,41.384230064713755
2026-01-06,37.58196634206942
2026-01-07,36.363508532785076
2026-01-08,36.867587999074075
2026-01-09,38.443234979856086
2026-01-10,41.433943893729975
2026-01-11,44.29145726571135
2026-01-12,37.14767383575791
2026-01-13,39.290808864743944
2026-01-14,44.29145726571135
2026-01-15,43.57707892271601
2026-01-16,42.862700579720666
2026-01-17,46.43459229469739
2026-01-18,45.72021395170204
2026-01-19,39.290808864743944
2026-01-20,37.86205217875325
2026-01-21,37.14767383575791
2026-01-22,37.14767383575791
2026-01-23,36.43329549276257
2026-01-24,41.433943893729975
2026-01-25,38.5764305217486
2026-01-26,35.71891714976722
2026-01-27,35.004538806771876
2026-01-28,35.71891714976722
2026-01-29,40.00518720773929
2026-01-30,40.71956555073463
2026-01-31,44.29145726571135
2026-02-01,45.0058356087067
2026-02-02,37.86205217875325
2026-02-03,36.43329549276257
2026-02-04,37.86205217875325
2026-02-05,38.5764305217486
2026-02-06,40.71956555073463
2026-02-07,45.72021395170204
2026-02-08,45.72021395170204
2026-02-09,39.290808864743944
2026-02-10,41.433943893729975
2026-02-11,41.433943893729975
2026-02-12,40.71956555073463
2026-02-13,42.862700579720666
2026-02-14,47.86334898068807
2026-02-15,52.14961903866014
2026-02-16,45.72021395170204
2026-02-17,44.29145726571135
2026-02-18,40.71956555073463
2026-02-19,40.71956555073463
2026-02-20,45.72021395170204
2026-02-21,50.00648400967411
2026-02-22,48.57772732368342
2026-02-23,42.862700579720666
2026-02-24,41.433943893729975
2026-02-25,41.433943893729975
2026-02-26,43.57707892271601
2026-02-27,42.14832223672532
2026-02-28,45.0058356087067
2026-03-01,48.57772732368342
2026-03-02,40.00518720773929
2026-03-03,40.71956555073463
2026-03-04,41.433943893729975
2026-03-05,41.433943893729975
2026-03-06,41.433943893729975
2026-03-07,53.57837572465083
2026-03-08,56.43588909663221
2026-03-09,43.57707892271601
2026-03-10,42.862700579720666
2026-03-11,45.72021395170204
2026-03-12,42.862700579720666
2026-03-13,44.29145726571135
2026-03-14,52.14961903866014
2026-03-15,48.57772732368342
2026-03-16,42.14832223672532
2026-03-17,41.433943893729975
2026-03-18,45.72021395170204
2026-03-19,55.72151075363686
2026-03-20,50.00648400967411
2026-03-21,58.57902412561824
2026-03-22,55.00713241064152
2026-03-23,47.86334898068807
2026-03-24,48.57772732368342
2026-03-25,44.29145726571135
2026-03-26,45.0058356087067
2026-03-27,43.57707892271601
2026-03-28,56.43588909663221
2026-03-29,55.72151075363686
2026-03-30,46.43459229469739
2026-03-31,49.292105666678765
2026-04-01,52.14961903866014
2026-04-02,51.435240695664795
2026-04-03,62.15091584059496
2026-04-04,57.150267439627555
2026-04-05,55.00713241064152
2026-04-06,52.14961903866014
2026-04-07,51.435240695664795
2026-04-08,52.86399738165549
2026-04-09,52.86399738165549
2026-04-10,52.86399738165549
2026-04-11,60.72215915460428
2026-04-12,71.43783429953444
2026-04-13,55.00713241064152
2026-04-14,53.57837572465083
2026-04-15,51.435240695664795
2026-04-16,52.86399738165549
2026-04-17,50.00648400967411
2026-04-18,56.43588909663221
2026-04-19,60.72215915460428
2026-04-20,52.14961903866014
2026-04-21,54.29275406764618
2026-04-22,50.72086235266946
2026-04-23,47.148970637692734
2026-04-24,52.14961903866014
2026-04-25,53.57837572465083
2026-04-26,58.57902412561824
2026-04-27,49.292105666678765
2026-04-28,49.292105666678765
2026-04-29,46.43459229469739
2026-04-30,54.29275406764618
2026-05-01,46.43459229469739
2026-05-02,52.14961903866014
2026-05-03,54.29275406764618
2026-05-04,45.72021395170204
2026-05-05,41.433943893729975
2026-05-06,42.862700579720666
2026-05-07,45.72021395170204
2026-05-08,46.43459229469739
2026-05-09,55.00713241064152
2026-05-10,55.72151075363686
2026-05-11,45.72021395170204
2026-05-12,44.29145726571135
2026-05-13,52.14961903866014
2026-05-14,55.72151075363686
2026-05-15,52.86399738165549
2026-05-16,60.72215915460428
2026-05-17,62.15091584059496
2026-05-18,52.14961903866014
2026-05-19,52.14961903866014
2026-05-20,51.435240695664795
2026-05-21,50.72086235266946
2026-05-22,57.8646457826229
2026-05-23,58.57902412561824
2026-05-24,59.293402468613586
2026-05-25,52.86399738165549
2026-05-26,50.00648400967411
2026-05-27,47.148970637692734
2026-05-28,47.86334898068807
2026-05-29,48.57772732368342
2026-05-30,51.435240695664795
2026-05-31,56.43588909663221
