Time,vans
2024-09-23,41.690404349240964
2024-09-24,39.87777807318701
2024-09-25,38.97146493516003
2024-09-26,38.97146493516003
2024-09-27,38.065151797133055
2024-09-28,49.84722259148376
2024-09-29,46.22197003937585
2024-09-30,40.78409121121398
2024-10-01,36.2525255210791
2024-10-02,40.78409121121398
2024-10-03,38.065151797133055
2024-10-04,38.97146493516003
2024-10-05,46.22197003937585
2024-10-06,47.12828317740283
2024-10-07,40.78409121121398
2024-10-08,37.158838659106074
2024-10-09,35.34621238305212
2024-10-10,37.158838659106074
2024-10-11,39.87777807318701
2024-10-12,48.0345963154298
2024-10-13,51.65984886753771
2024-10-14,39.87777807318701
2024-10-15,42.59671748726794
2024-10-16,38.065151797133055
2024-10-17,47.12828317740283
2024-10-18,47.12828317740283
2024-10-19,51.65984886753771
2024-10-20,47.12828317740283
2024-10-21,42.59671748726794
2024-10-22,39.87777807318701
2024-10-23,41.690404349240964
2024-10-24,55.28510141964562
2024-10-25,48.0345963154298
2024-10-26,47.12828317740283
2024-10-27,47.12828317740283
2024-10-28,38.97146493516003
2024-10-29,38.065151797133055
2024-10-30,37.158838659106074
2024-10-31,33.533586106998165
2024-11-01,38.065151797133055
2024-11-02,46.22197003937585
2024-11-03,50.75353572951074
2024-11-04,38.065151797133055
2024-11-05,37.158838659106074
2024-11-06,25.37676786475537
2024-11-07,36.2525255210791
2024-11-08,41.690404349240964
2024-11-09,48.94090945345678
2024-11-10,51.65984886753771
2024-11-11,47.12828317740283
2024-11-12,42.59671748726794
2024-11-13,38.97146493516003
2024-11-14,40.78409121121398
2024-11-15,41.690404349240964
2024-11-16,53.472475143591666
2024-11-17,50.75353572951074
2024-11-18,43.50303062529492
2024-11-19,40.78409121121398
2024-11-20,42.59671748726794
2024-11-21,47.12828317740283
2024-11-22,46.22197003937585
2024-11-23,52.56616200556469
2024-11-24,58.004040833726556
2024-11-25,48.94090945345678
2024-11-26,50.75353572951074
2024-11-27,53.472475143591666
2024-11-28,57.097727695699575
2024-11-29,90.63131380269775
2024-11-30,80.66186928440099
2024-12-01,61.629293385834465
2024-12-02,61.629293385834465
2024-12-03,55.28510141964562
2024-12-04,47.12828317740283
2024-12-05,45.31565690134887
2024-12-06,45.31565690134887
2024-12-07,57.097727695699575
2024-12-08,62.535606523861446
2024-12-09,49.84722259148376
2024-12-10,48.0345963154298
2024-12-11,48.0345963154298
2024-12-12,50.75353572951074
2024-12-13,46.22197003937585
2024-12-14,62.535606523861446
2024-12-15,59.81666710978051
2024-12-16,52.56616200556469
2024-12-17,47.12828317740283
2024-12-18,51.65984886753771
2024-12-19,51.65984886753771
2024-12-20,48.0345963154298
2024-12-21,56.1914145576726
2024-12-22,56.1914145576726
2024-12-23,49.84722259148376
2024-12-24,48.94090945345678
2024-12-25,52.56616200556469
2024-12-26,54.37878828161865
2024-12-27,49.84722259148376
2024-12-28,53.472475143591666
2024-12-29,48.0345963154298
2024-12-30,45.31565690134887
2024-12-31,42.59671748726794
2025-01-01,39.87777807318701
2025-01-02,44.40934376332189
2025-01-03,44.40934376332189
2025-01-04,48.0345963154298
2025-01-05,44.40934376332189
2025-01-06,36.2525255210791
2025-01-07,38.065151797133055
2025-01-08,32.62727296897119
2025-01-09,33.533586106998165
2025-01-10,32.62727296897119
2025-01-11,41.690404349240964
2025-01-12,40.78409121121398
2025-01-13,34.439899245025146
2025-01-14,32.62727296897119
2025-01-15,33.533586106998165
2025-01-16,38.065151797133055
2025-01-17,38.97146493516003
2025-01-18,43.50303062529492
2025-01-19,45.31565690134887
2025-01-20,38.065151797133055
2025-01-21,33.533586106998165
2025-01-22,32.62727296897119
2025-01-23,33.533586106998165
2025-01-24,33.533586106998165
2025-01-25,42.59671748726794
2025-01-26,40.78409121121398
2025-01-27,38.065151797133055
2025-01-28,40.78409121121398
2025-01-29,35.34621238305212
2025-01-30,34.439899245025146
2025-01-31,35.34621238305212
2025-02-01,46.22197003937585
2025-02-02,44.40934376332189
2025-02-03,36.2525255210791
2025-02-04,34.439899245025146
2025-02-05,35.34621238305212
2025-02-06,34.439899245025146
2025-02-07,35.34621238305212
2025-02-08,44.40934376332189
2025-02-09,43.50303062529492
2025-02-10,31.72095983094421
2025-02-11,34.439899245025146
2025-02-12,33.533586106998165
2025-02-13,35.34621238305212
2025-02-14,37.158838659106074
2025-02-15,42.59671748726794
2025-02-16,45.31565690134887
2025-02-17,39.87777807318701
2025-02-18,38.065151797133055
2025-02-19,35.34621238305212
2025-02-20,38.065151797133055
2025-02-21,38.065151797133055
2025-02-22,53.472475143591666
2025-02-23,45.31565690134887
2025-02-24,39.87777807318701
2025-02-25,37.158838659106074
2025-02-26,41.690404349240964
2025-02-27,42.59671748726794
2025-02-28,38.97146493516003
2025-03-01,53.472475143591666
2025-03-02,52.56616200556469
2025-03-03,39.87777807318701
2025-03-04,41.690404349240964
2025-03-05,37.158838659106074
2025-03-06,38.97146493516003
2025-03-07,38.97146493516003
2025-03-08,53.472475143591666
2025-03-09,48.0345963154298
2025-03-10,39.87777807318701
2025-03-11,38.065151797133055
2025-03-12,38.065151797133055
2025-03-13,39.87777807318701
2025-03-14,39.87777807318701
2025-03-15,48.94090945345678
2025-03-16,53.472475143591666
2025-03-17,43.50303062529492
2025-03-18,40.78409121121398
2025-03-19,38.97146493516003
2025-03-20,43.50303062529492
2025-03-21,39.87777807318701
2025-03-22,51.65984886753771
2025-03-23,48.94090945345678
2025-03-24,38.065151797133055
2025-03-25,38.97146493516003
2025-03-26,36.2525255210791
2025-03-27,38.97146493516003
2025-03-28,38.97146493516003
2025-03-29,49.84722259148376
2025-03-30,48.0345963154298
2025-03-31,38.97146493516003
2025-04-01,37.158838659106074
2025-04-02,37.158838659106074
2025-04-03,38.065151797133055
2025-04-04,37.158838659106074
2025-04-05,52.56616200556469
2025-04-06,45.31565690134887
2025-04-07,38.065151797133055
2025-04-08,36.2525255210791
2025-04-09,37.158838659106074
2025-04-10,37.158838659106074
2025-04-11,38.97146493516003
2025-04-12,51.65984886753771
2025-04-13,48.94090945345678
2025-04-14,39.87777807318701
2025-04-15,38.2093379781828
2025-04-16,38.66249454719629
2025-04-17,37.2515297754952
2025-04-18,39.62030274988389
2025-04-19,46.77811673771059
2025-04-20,43.4515355606343
2025-04-21,36.746878141821085
2025-04-22,41.535919155259094
2025-04-23,37.2515297754952
2025-04-24,36.2937215728076
2025-04-25,36.2937215728076
2025-04-26,44.4093437633219
2025-04-27,43.4515355606343
2025-04-28,37.2515297754952
2025-04-29,36.746878141821085
2025-04-30,36.2937215728076
2025-05-01,37.2515297754952
2025-05-02,37.70468634450869
2025-05-03,45.3671519660095
2025-05-04,48.693733143085794
2025-05-05,40.57811095257149
2025-05-06,37.2515297754952
2025-05-07,38.66249454719629
2025-05-08,36.2937215728076
2025-05-09,44.4093437633219
2025-05-10,48.2405765740723
2025-05-11,46.324960168697096
2025-05-12,41.535919155259094
2025-05-13,37.70468634450869
2025-05-14,37.2515297754952
2025-05-15,37.344220891884326
2025-05-16,37.344220891884326
2025-05-17,44.4093437633219
2025-05-18,42.39073722862545
2025-05-19,38.35352415923255
2025-05-20,37.344220891884326
2025-05-21,36.3349176245361
2025-05-22,39.36282742658077
2025-05-23,39.36282742658077
2025-05-24,44.4093437633219
2025-05-25,48.4465568327148
2025-05-26,46.427950298018345
2025-05-27,38.35352415923255
2025-05-28,38.35352415923255
2025-05-29,38.35352415923255
2025-05-30,39.36282742658077
2025-05-31,50.46516336741125
2025-06-01,48.4465568327148
2025-06-02,38.35352415923255
2025-06-03,38.35352415923255
2025-06-04,38.35352415923255
2025-06-05,38.35352415923255
2025-06-06,38.35352415923255
2025-06-07,43.40004049597367
2025-06-08,43.40004049597367
2025-06-09,38.35352415923255
2025-06-10,38.35352415923255
2025-06-11,39.36282742658077
2025-06-12,40.372130693928995
2025-06-13,41.381433961277224
2025-06-14,49.45586010006302
2025-06-15,52.483769902107696
2025-06-16,42.39073722862545
2025-06-17,38.35352415923255
2025-06-18,38.35352415923255
2025-06-19,39.36282742658077
2025-06-20,43.40004049597367
2025-06-21,41.381433961277224
2025-06-22,39.36282742658077
2025-06-23,37.344220891884326
2025-06-24,38.35352415923255
2025-06-25,37.344220891884326
2025-06-26,39.36282742658077
2025-06-27,41.381433961277224
2025-06-28,43.40004049597367
2025-06-29,44.4093437633219
2025-06-30,38.35352415923255
2025-07-01,44.4093437633219
2025-07-02,44.4093437633219
2025-07-03,43.40004049597367
2025-07-04,45.41864703067012
2025-07-05,46.427950298018345
2025-07-06,54.50237643680415
2025-07-07,43.40004049597367
2025-07-08,44.4093437633219
2025-07-09,42.39073722862545
2025-07-10,43.40004049597367
2025-07-11,47.437253565366575
2025-07-12,49.45586010006302
2025-07-13,49.45586010006302
2025-07-14,47.437253565366575
2025-07-15,47.437253565366575
2025-07-16,45.41864703067012
2025-07-17,46.427950298018345
2025-07-18,47.437253565366575
2025-07-19,55.51167970415237
2025-07-20,57.530286238848824
2025-07-21,49.45586010006302
2025-07-22,50.46516336741125
2025-07-23,50.46516336741125
2025-07-24,47.437253565366575
2025-07-25,49.45586010006302
2025-07-26,64.5954091102864
2025-07-27,66.61401564498284
2025-07-28,51.47446663475947
2025-07-29,47.437253565366575
2025-07-30,53.493073169455926
2025-07-31,71.66053198172398
2025-08-01,56.5209829715006
2025-08-02,67.62331891233107
2025-08-03,63.586105842938174
2025-08-04,55.51167970415237
2025-08-05,58.539589506197046
2025-08-06,55.51167970415237
2025-08-07,56.5209829715006
2025-08-08,56.5209829715006
2025-08-09,65.60471237763463
2025-08-10,62.576802575589944
2025-08-11,53.493073169455926
2025-08-12,54.50237643680415
2025-08-13,46.427950298018345
2025-08-14,51.47446663475947
2025-08-15,50.46516336741125
2025-08-16,55.51167970415237
2025-08-17,55.51167970415237
2025-08-18,47.437253565366575
2025-08-19,48.4465568327148
2025-08-20,41.381433961277224
2025-08-21,43.40004049597367
2025-08-22,44.4093437633219
2025-08-23,47.437253565366575
2025-08-24,50.46516336741125
2025-08-25,44.4093437633219
2025-08-26,40.372130693928995
2025-08-27,42.39073722862545
2025-08-28,43.40004049597367
2025-08-29,44.4093437633219
2025-08-30,48.4465568327148
2025-08-31,52.483769902107696
2025-09-01,50.46516336741125
2025-09-02,43.40004049597367
2025-09-03,45.41864703067012
2025-09-04,39.36282742658077
2025-09-05,41.381433961277224
2025-09-06,45.41864703067012
2025-09-07,44.4093437633219
2025-09-08,38.35352415923255
2025-09-09,39.36282742658077
2025-09-10,37.344220891884326
2025-09-11,36.3349176245361
2025-09-12,37.344220891884326
2025-09-13,47.437253565366575
2025-09-14,43.40004049597367
2025-09-15,43.40004049597367
2025-09-16,37.344220891884326
2025-09-17,47.437253565366575
2025-09-18,50.46516336741125
2025-09-19,49.45586010006302
2025-09-20,59.54889277354527
2025-09-21,54.50237643680415
2025-09-22,48.4465568327148
2025-09-23,45.41864703067012
2025-09-24,50.46516336741125
2025-09-25,49.45586010006302
2025-09-26,50.46516336741125
2025-09-27,60.5581960408935
2025-09-28,56.5209829715006
2025-09-29,46.427950298018345
2025-09-30,50.46516336741125
2025-10-01,48.4465568327148
2025-10-02,45.41864703067012
2025-10-03,42.39073722862545
2025-10-04,44.4093437633219
2025-10-05,41.381433961277224
2025-10-06,37.344220891884326
2025-10-07,35.325614357187874
2025-10-08,39.36282742658077
2025-10-09,38.35352415923255
2025-10-10,37.344220891884326
2025-10-11,43.40004049597367
2025-10-12,42.39073722862545
2025-10-13,41.381433961277224
2025-10-14,38.35352415923255
2025-10-15,36.3349176245361
2025-10-16,38.35352415923255
2025-10-17,37.344220891884326
2025-10-18,40.372130693928995
2025-10-19,39.36282742658077
2025-10-20,35.325614357187874
2025-10-21,33.30700782249142
2025-10-22,35.325614357187874
2025-10-23,36.3349176245361
2025-10-24,36.3349176245361
2025-10-25,41.381433961277224
2025-10-26,39.36282742658077
2025-10-27,37.344220891884326
2025-10-28,35.325614357187874
2025-10-29,34.31631108983965
2025-10-30,35.325614357187874
2025-10-31,30.27909802044675
2025-11-01,36.3349176245361
2025-11-02,41.381433961277224
2025-11-03,35.325614357187874
2025-11-04,36.3349176245361
2025-11-05,36.3349176245361
2025-11-06,37.344220891884326
2025-11-07,37.344220891884326
2025-11-08,44.4093437633219
2025-11-09,44.4093437633219
2025-11-10,40.372130693928995
2025-11-11,41.381433961277224
2025-11-12,41.381433961277224
2025-11-13,41.381433961277224
2025-11-14,44.4093437633219
2025-11-15,50.46516336741125
2025-11-16,52.483769902107696
2025-11-17,43.40004049597367
2025-11-18,54.50237643680415
2025-11-19,49.45586010006302
2025-11-20,48.4465568327148
2025-11-21,46.427950298018345
2025-11-22,56.5209829715006
2025-11-23,53.493073169455926
2025-11-24,48.4465568327148
2025-11-25,46.427950298018345
2025-11-26,52.483769902107696
2025-11-27,53.493073169455926
2025-11-28,76.7070483184651
2025-11-29,73.67913851642042
2025-11-30,68.6326221796793
2025-12-01,60.5581960408935
2025-12-02,56.5209829715006
2025-12-03,53.493073169455926
2025-12-04,52.483769902107696
2025-12-05,56.5209829715006
2025-12-06,77.71635158581333
2025-12-07,63.586105842938174
2025-12-08,100.9303267348225
2025-12-09,60.5581960408935
2025-12-10,52.483769902107696
2025-12-11,56.510465483042935
2025-12-12,56.510465483042935
2025-12-13,59.8123934218686
2025-12-14,56.152870875482265
2025-12-15,54.07078378545204
2025-12-16,47.31987088168726
2025-12-17,52.70388591054315
2025-12-18,54.78597300057338
2025-12-19,52.34629130298248
2025-12-20,57.37271172427771
2025-12-21,52.34629130298248
2025-12-22,47.67746548924792
2025-12-23,47.67746548924792
2025-12-24,48.53971173048271
2025-12-25,49.40195797171748
2025-12-26,55.290624634247486
2025-12-27,51.48404506174771
2025-12-28,53.566132151777936
2025-12-29,45.23778379165704
2025-12-30,44.73313215798292
2025-12-31,43.15569670162681
2026-01-01,38.99152252156637
2026-01-02,41.43120421915725
2026-01-03,44.37553755042226
2026-01-04,44.73313215798292
2026-01-05,41.43120421915725
2026-01-06,37.62462464665747
2026-01-07,36.404783797862024
2026-01-08,36.90943543153614
2026-01-09,38.48687088789225
2026-01-10,41.480974477037286
2026-01-11,44.34173133752262
2026-01-12,37.18983918630929
2026-01-13,39.33540683167329
2026-01-14,44.34173133752262
2026-01-15,43.62654212240128
2026-01-16,42.91135290727995
2026-01-17,46.487298982886614
2026-01-18,45.77210976776528
2026-01-19,39.33540683167329
2026-01-20,37.90502840143062
2026-01-21,37.18983918630929
2026-01-22,37.18983918630929
2026-01-23,36.47464997118796
2026-01-24,41.480974477037286
2026-01-25,38.620217616551955
2026-01-26,35.75946075606662
2026-01-27,35.04427154094529
2026-01-28,35.75946075606662
2026-01-29,40.05059604679462
2026-01-30,40.76578526191595
2026-01-31,44.34173133752262
2026-02-01,45.056920552643945
2026-02-02,37.90502840143062
2026-02-03,36.47464997118796
2026-02-04,37.90502840143062
2026-02-05,38.620217616551955
2026-02-06,40.76578526191595
2026-02-07,45.77210976776528
2026-02-08,45.77210976776528
2026-02-09,39.33540683167329
2026-02-10,41.480974477037286
2026-02-11,41.480974477037286
2026-02-12,40.76578526191595
2026-02-13,42.91135290727995
2026-02-14,47.917677413129276
2026-02-15,52.20881270385727
2026-02-16,45.77210976776528
2026-02-17,44.34173133752262
2026-02-18,40.76578526191595
2026-02-19,40.76578526191595
2026-02-20,45.77210976776528
2026-02-21,50.06324505849327
2026-02-22,48.63286662825061
2026-02-23,42.91135290727995
2026-02-24,41.480974477037286
2026-02-25,41.480974477037286
2026-02-26,43.62654212240128
2026-02-27,42.19616369215861
2026-02-28,45.056920552643945
2026-03-01,48.63286662825061
2026-03-02,40.05059604679462
2026-03-03,40.76578526191595
2026-03-04,41.480974477037286
2026-03-05,41.480974477037286
2026-03-06,41.480974477037286
2026-03-07,53.63919113409994
2026-03-08,56.49994799458527
2026-03-09,43.62654212240128
2026-03-10,42.91135290727995
2026-03-11,45.77210976776528
2026-03-12,42.91135290727995
2026-03-13,44.34173133752262
2026-03-14,52.20881270385727
2026-03-15,48.63286662825061
2026-03-16,42.19616369215861
2026-03-17,41.480974477037286
2026-03-18,45.77210976776528
2026-03-19,55.784758779463935
2026-03-20,50.06324505849327
2026-03-21,58.64551563994927
2026-03-22,55.0695695643426
2026-03-23,47.917677413129276
2026-03-24,48.63286662825061
2026-03-25,44.34173133752262
2026-03-26,45.056920552643945
2026-03-27,43.62654212240128
2026-03-28,56.49994799458527
2026-03-29,55.784758779463935
2026-03-30,46.487298982886614
2026-03-31,49.348055843371945
2026-04-01,52.20881270385727
2026-04-02,51.49362348873594
2026-04-03,62.221461715555925
2026-04-04,57.2151372097066
2026-04-05,55.0695695643426
2026-04-06,52.20881270385727
2026-04-07,51.49362348873594
2026-04-08,52.924001918978604
2026-04-09,52.924001918978604
2026-04-10,52.924001918978604
2026-04-11,60.79108328531326
2026-04-12,71.51892151213325
2026-04-13,55.0695695643426
2026-04-14,53.63919113409994
2026-04-15,51.49362348873594
2026-04-16,52.924001918978604
2026-04-17,50.06324505849327
2026-04-18,56.49994799458527
2026-04-19,60.79108328531326
2026-04-20,52.20881270385727
2026-04-21,54.354380349221266
2026-04-22,50.77843427361461
2026-04-23,47.20248819800794
2026-04-24,52.20881270385727
2026-04-25,53.63919113409994
2026-04-26,58.64551563994927
2026-04-27,49.348055843371945
2026-04-28,49.348055843371945
2026-04-29,46.487298982886614
2026-04-30,54.354380349221266
2026-05-01,46.487298982886614
2026-05-02,52.20881270385727
2026-05-03,54.354380349221266
2026-05-04,45.77210976776528
2026-05-05,41.480974477037286
2026-05-06,42.91135290727995
2026-05-07,45.77210976776528
2026-05-08,46.487298982886614
2026-05-09,55.0695695643426
2026-05-10,55.784758779463935
2026-05-11,45.77210976776528
2026-05-12,44.34173133752262
2026-05-13,52.20881270385727
2026-05-14,55.784758779463935
2026-05-15,52.924001918978604
2026-05-16,60.79108328531326
2026-05-17,62.221461715555925
2026-05-18,52.20881270385727
2026-05-19,52.20881270385727
2026-05-20,51.49362348873594
2026-05-21,50.77843427361461
2026-05-22,57.93032642482793
2026-05-23,58.64551563994927
2026-05-24,59.360704855070594
2026-05-25,52.924001918978604
2026-05-26,50.06324505849327
2026-05-27,47.20248819800794
2026-05-28,47.917677413129276
2026-05-29,48.63286662825061
2026-05-30,51.49362348873594
2026-05-31,56.49994799458527
