Time,nobleman
2022-07-12,39.272145995495386
2022-07-13,31.413065955722118
2022-07-14,33.37144088955776
2022-07-15,37.291969505213075
2022-07-16,39.24889059084919
2022-07-17,0.0
2022-07-18,43.160987855975954
2022-07-19,41.19301928188954
2022-07-20,41.1869135819425
2022-07-21,0.0
2022-07-22,0.0
2022-07-23,0.0
2022-07-24,45.08272569705816
2022-07-25,0.0
2022-07-26,48.98842258044495
2022-07-27,0.0
2022-07-28,74.44029979736298
2022-07-29,43.0906172424898
2022-07-30,37.20909787541717
2022-07-31,0.0
2022-08-01,0.0
2022-08-02,35.23501744484811
2022-08-03,50.88746211621605
2022-08-04,66.53525224297782
2022-08-05,0.0
2022-08-06,0.0
2022-08-07,0.0
2022-08-08,44.982376325361045
2022-08-09,50.84207815902636
2022-08-10,35.1931245612884
2022-08-11,44.96230023442227
2022-08-12,0.0
2022-08-13,0.0
2022-08-14,50.80425103710331
2022-08-15,31.25949835808603
2022-08-16,0.0
2022-08-17,0.0
2022-08-18,41.00975683640078
2022-08-19,0.0
2022-08-20,35.14074223962304
2022-08-21,42.94339257560541
2022-08-22,0.0
2022-08-23,48.784755596379654
2022-08-24,33.168685139734166
2022-08-25,44.86858441095522
2022-08-26,40.96085489701578
2022-08-27,46.80541852410103
2022-08-28,0.0
2022-08-29,41.4522740616273
2022-08-30,42.24449001763621
2022-08-31,0.0
2022-09-01,0.0
2022-09-02,0.0
2022-09-03,0.0
2022-09-04,52.903446731970426
2022-09-05,0.0
2022-09-06,48.34022418354909
2022-09-07,33.73702407397167
2022-09-08,0.0
2022-09-09,45.207641570812896
2022-09-10,43.68594808890706
2022-09-11,45.99060675199727
2022-09-12,29.885178088067494
2022-09-13,31.394322944111288
2022-09-14,58.95467824402006
2022-09-15,45.164902118133405
2022-09-16,55.90979809553802
2022-09-17,73.4993676571402
2022-09-18,38.29654050995825
2022-09-19,47.44503119148891
2022-09-20,55.874511328688044
2022-09-21,55.86568928481599
2022-09-22,58.16439652591258
2022-09-23,59.6666864187468
2022-09-24,38.97594708294096
2022-09-25,0.0
2022-09-26,47.392605258184396
2022-09-27,39.571850727789545
2022-09-28,51.05275135120776
2022-09-29,34.45540868164494
2022-09-30,38.27801114592223
2022-10-01,0.0
2022-10-02,0.0
2022-10-03,63.76780196484692
2022-10-04,40.805231088739355
2022-10-05,33.14924333387881
2022-10-06,57.36502426942151
2022-10-07,47.15967202654788
2022-10-08,34.40861471260341
2022-10-09,43.32281830111289
2022-10-10,53.508333175072785
2022-10-11,38.21445962757707
2022-10-12,54.765776220668734
2022-10-13,63.67150392004345
2022-10-14,61.115397489748545
2022-10-15,49.64874761780411
2022-10-16,0.0
2022-10-17,50.906380714216255
2022-10-18,31.811671549701384
2022-10-19,48.346419593475794
2022-10-20,50.88326125504685
2022-10-21,41.972332268844056
2022-10-22,0.0
2022-10-23,50.86013953061556
2022-10-24,0.0
2022-10-25,35.59130665242779
2022-10-26,45.753313986830165
2022-10-27,50.829307040966484
2022-10-28,77.50293739120507
2022-10-29,45.73250035737062
2022-10-30,44.45540752705863
2022-10-31,71.11785873385925
2022-11-01,49.52099174660667
2022-11-02,39.35686433560545
2022-11-03,62.19979210489725
2022-11-04,46.96005773175126
2022-11-05,46.952925273924805
2022-11-06,0.0
2022-11-07,39.326985120386496
2022-11-08,39.32100869215005
2022-11-09,55.80198100094752
2022-11-10,49.453327573190194
2022-11-11,34.23171330324181
2022-11-12,0.0
2022-11-13,67.17514684274975
2022-11-14,68.4321898524088
2022-11-15,67.15470697848174
2022-11-16,50.67508418573765
2022-11-17,62.067528740209106
2022-11-18,58.25860481734416
2022-11-19,0.0
2022-11-20,0.0
2022-11-21,50.63651274094518
2022-11-22,44.30019798478696
2022-11-23,41.76239298095522
2022-11-24,0.0
2022-11-25,41.74966212003464
2022-11-26,43.0082447531948
2022-11-27,64.50252884407334
2022-11-28,60.699002576416326
2022-11-29,51.83915497462491
2022-11-30,49.30289157639843
2022-12-01,37.919513230633434
2022-12-02,70.77228677844427
2022-12-03,48.01671982045151
2022-12-04,58.116627166492364
2022-12-05,39.15957139549194
2022-12-06,60.624912782643726
2022-12-07,42.936085557812724
2022-12-08,40.40425820923427
2022-12-09,59.334684040436144
2022-12-10,35.34291870486966
2022-12-11,0.0
2022-12-12,0.0
2022-12-13,0.0
2022-12-14,52.98195320130687
2022-12-15,50.451282215815326
2022-12-16,49.182472102794414
2022-12-17,41.609567830570825
2022-12-18,56.731632982307595
2022-12-19,40.336317093331374
2022-12-20,54.193624845772305
2022-12-21,56.70557092340333
2022-12-22,35.278060535896756
2022-12-23,0.0
2022-12-24,46.60314963766533
2022-12-25,42.81795103575493
2022-12-26,0.0
2022-12-27,0.0
2022-12-28,60.421066178246406
2022-12-29,0.0
2022-12-30,35.234807661618675
2022-12-31,36.4875931259027
2023-01-01,0.0
2023-01-02,52.82927877551111
2023-01-03,50.307208528293366
2023-01-04,98.08659632452381
2023-01-05,80.47108661251649
2023-01-06,51.54524104395097
2023-01-07,33.94011466673742
2023-01-08,0.0
2023-01-09,41.47182204347608
2023-01-10,52.775612121799206
2023-01-11,46.486893120744
2023-01-12,0.0
2023-01-13,59.035910116487784
2023-01-14,69.07579512669506
2023-01-15,0.0
2023-01-16,38.92373285757417
2023-01-17,48.962342126413525
2023-01-18,65.27482333932232
2023-01-19,51.460144214949
2023-01-20,53.963532978748354
2023-01-21,0.0
2023-01-22,0.0
2023-01-23,32.616666880566406
2023-01-24,46.41012278370867
2023-01-25,45.15005188877901
2023-01-26,0.0
2023-01-27,30.092377652366807
2023-01-28,48.8938930138188
2023-01-29,46.38061259721594
2023-01-30,58.90841754496178
2023-01-31,97.75046674074747
2023-02-01,100.0
2023-02-02,58.88593313896839
2023-02-03,66.39483579417858
2023-02-04,90.18527884926033
2023-02-05,98.94069762584004
2023-02-06,80.14428676959811
2023-02-07,66.36103911713666
2023-02-08,55.08517012761552
2023-02-09,45.0639468678637
2023-02-10,92.61965275943315
2023-02-11,67.57870859682191
2023-02-12,38.79024463908261
2023-02-13,53.79897148954806
2023-02-14,77.56073145928035
2023-02-15,82.5541343623608
2023-02-16,45.0237926047356
2023-02-17,52.52106736348628
2023-02-18,37.51026936683457
2023-02-19,65.00951759603419
2023-02-20,65.00123548297438
2023-02-21,38.74579943839775
2023-02-22,71.23319907145036
2023-02-23,49.9818402340851
2023-02-24,44.97792389879624
2023-02-25,36.2275990721148
2023-02-26,53.70993877415524
2023-02-27,64.94327544062871
2023-02-28,58.69124777797534
2023-03-01,54.93799398941056
2023-03-02,47.44040089044703
2023-03-03,51.179170138548606
2023-03-04,57.41321145761838
2023-03-05,34.94271627952214
2023-03-06,51.159595953376645
2023-03-07,48.657800248042406
2023-03-08,47.404118189810106
2023-03-09,64.86052015410621
2023-03-10,43.65055121713008
2023-03-11,0.0
2023-03-12,33.66469237837078
2023-03-13,76.04756538659183
2023-03-14,63.572639912835484
2023-03-15,48.60816919973823
2023-03-16,57.32539708816799
2023-03-17,0.0
2023-03-18,0.0
2023-03-19,53.566272198890246
2023-03-20,0.0
2023-03-21,57.288827571435576
2023-03-22,52.30051375592168
2023-03-23,69.72511672798221
2023-03-24,100.0
2023-03-25,87.13414400413112
2023-03-26,68.45380073309082
2023-03-27,41.06703618347533
2023-03-28,31.107418379834446
2023-03-29,31.103445964827973
2023-03-30,36.07538961155881
2023-03-31,52.24044318285133
2023-04-01,44.77180354457359
2023-04-02,83.31465768387427
2023-04-03,69.62723642222268
2023-04-04,33.56598613640161
2023-04-05,53.45011137917491
2023-04-06,34.80027685304594
2023-04-07,44.737496101237944
2023-04-08,39.76158175144659
2023-04-09,0.0
2023-04-10,0.0
2023-04-11,53.40914349809276
2023-04-12,38.49934484456129
2023-04-13,57.12075783791961
2023-04-14,59.596649791182266
2023-04-15,37.24314438770861
2023-04-16,45.92733898378297
2023-04-17,0.0
2023-04-18,58.32521559132923
2023-04-19,43.428117249468805
2023-04-20,35.978695611001605
2023-04-21,42.17652442934873
2023-04-22,0.0
2023-04-23,0.0
2023-04-24,47.120383137525444
2023-04-25,43.39480108153259
2023-04-26,65.69217307390376
2023-04-27,28.479409961903933
2023-04-28,0.0
2023-04-29,70.95261572746315
2023-04-30,53.96138356001778
2023-05-01,98.7239674633453
2023-05-02,53.95115198731671
2023-05-03,37.18539803554524
2023-05-04,61.51402587711583
2023-05-05,0.0
2023-05-06,43.59847602196995
2023-05-07,51.629747833183075
2023-05-08,33.040960644056824
2023-05-09,37.164260736850444
2023-05-10,70.19543095350558
2023-05-11,48.16773576581177
2023-05-12,47.015801503434766
2023-05-13,0.0
2023-05-14,0.0
2023-05-15,33.70201021249066
2023-05-16,32.551886610512646
2023-05-17,56.85095016752017
2023-05-18,46.98906209620565
2023-05-19,32.54263530959771
2023-05-20,0.0
2023-05-21,38.26838611602765
2023-05-22,33.67965941958779
2023-05-23,35.968796791238724
2023-05-24,54.52110661871971
2023-05-25,36.02099949003405
2023-05-26,39.290593319616356
2023-05-27,0.0
2023-05-28,0.0
2023-05-29,0.0
2023-05-30,0.0
2023-05-31,29.449039294586242
2023-06-01,0.0
2023-06-02,0.0
2023-06-03,34.88912448532194
2023-06-04,47.966386679778616
2023-06-05,46.870222414582436
2023-06-06,0.0
2023-06-07,39.23010866111859
2023-06-08,0.0
2023-06-09,40.309477751300555
2023-06-10,0.0
2023-06-11,41.38828841333702
2023-06-12,66.43055964712272
2023-06-13,39.19988377374823
2023-06-14,0.0
2023-06-15,35.92399377900067
2023-06-16,0.0
2023-06-17,0.0
2023-06-18,0.0
2023-06-19,46.78599533652128
2023-06-20,46.77998201018128
2023-06-21,0.0
2023-06-22,0.0
2023-06-23,36.97456064565741
2023-06-24,0.0
2023-06-25,51.09875104138704
2023-06-26,0.0
2023-06-27,41.30326004824886
2023-06-28,31.51685556657144
2023-06-29,35.85939584488982
2023-06-30,44.54685275822096
2023-07-01,35.850172305888606
2023-07-02,0.0
2023-07-03,33.66877116629051
2023-07-04,0.0
2023-07-05,31.488488928635807
2023-07-06,0.0
2023-07-07,31.4803865166736
2023-07-08,0.0
2023-07-09,51.00680695991898
2023-07-10,0.0
2023-07-11,47.738763167678414
2023-07-12,67.25959905133197
2023-07-13,0.0
2023-07-14,0.0
2023-07-15,43.37653417452423
2023-07-16,49.87659217067008
2023-07-17,0.0
2023-07-18,0.0
2023-07-19,0.0
2023-07-20,34.67889236711823
2023-07-21,35.75800205375613
2023-07-22,43.33745048485194
2023-07-23,0.0
2023-07-24,0.0
2023-07-25,48.73579392985997
2023-07-26,0.0
2023-07-27,0.0
2023-07-28,51.96475701118527
2023-07-29,48.71068242818932
2023-07-30,62.77456716897996
2023-07-31,54.109032333152356
2023-08-01,33.54327653954967
2023-08-02,0.0
2023-08-03,0.0
2023-08-04,0.0
2023-08-05,38.93340227562592
2023-08-06,0.0
2023-08-07,47.57300060933771
2023-08-08,0.0
2023-08-09,37.83240152824069
2023-08-10,51.877745795101205
2023-08-11,0.0
2023-08-12,41.05928968201184
2023-08-13,0.0
2023-08-14,0.0
2023-08-15,34.562866215084135
2023-08-16,0.0
2023-08-17,0.0
2023-08-18,0.0
2023-08-19,53.97661447561688
2023-08-20,71.23993747302146
2023-08-21,35.615372215195585
2023-08-22,35.6107759899617
2023-08-23,38.84310552088266
2023-08-24,49.62645102048295
2023-08-25,38.83307900808841
2023-08-26,0.0
2023-08-27,57.156162520169836
2023-08-28,34.50492592122682
2023-08-29,63.61024337916395
2023-08-30,33.41801582598517
2023-08-31,34.4915619748015
2023-09-01,47.419773362790515
2023-09-02,0.0
2023-09-03,0.0
2023-09-04,0.0
2023-09-05,32.31496356838267
2023-09-06,46.3121312142989
2023-09-07,30.152840796716138
2023-09-08,0.0
2023-09-09,0.0
2023-09-10,52.747021040364274
2023-09-11,30.137260077146443
2023-09-12,36.59051528072774
2023-09-13,41.96604920581044
2023-09-14,44.11245229238033
2023-09-15,32.2732321897546
2023-09-16,37.64723728768117
2023-09-17,0.0
2023-09-18,60.2200069797753
2023-09-19,46.23438428404848
2023-09-20,86.0063375843207
2023-09-21,62.34653214614302
2023-09-22,39.76764469602475
2023-09-23,0.0
2023-09-24,0.0
2023-09-25,38.67783327312687
2023-09-26,44.044056974456154
2023-09-27,73.03923081434782
2023-09-28,62.29010849950403
2023-09-29,55.8390793642246
2023-09-30,0.0
2023-10-01,0.0
2023-10-02,51.531583413071274
2023-10-03,57.974327282566705
2023-10-04,60.12286536665848
2023-10-05,54.7559705715935
2023-10-06,100.0
2023-10-07,45.09515153861781
2023-10-08,46.16986543211651
2023-10-09,40.802175508554264
2023-10-10,51.540723084787295
2023-10-11,45.099121674256374
2023-10-12,0.0
2023-10-13,42.9534214349591
2023-10-14,39.732779796936626
2023-10-15,0.0
2023-10-16,49.399652957474416
2023-10-17,38.66143345788958
2023-10-18,50.47573736181918
2023-10-19,52.624772739682065
2023-10-20,47.25591166958012
2023-10-21,0.0
2023-10-22,60.14645841459208
2023-10-23,49.40707139291952
2023-10-24,58.00083743191266
2023-10-25,49.40916755922684
2023-10-26,42.965401517044334
2023-10-27,51.55956869369268
2023-10-28,0.0
2023-10-29,38.67130072925646
2023-10-30,38.67210978331381
2023-10-31,63.38061365058546
2023-11-01,63.38193293452272
2023-11-02,68.75471065554012
2023-11-03,0.0
2023-11-04,54.791176444755585
2023-11-05,53.71794639104453
2023-11-06,36.5289542080052
2023-11-07,60.166569563808494
2023-11-08,66.61434958106258
2023-11-09,59.09457961391494
2023-11-10,0.0
2023-11-11,39.75615035958218
2023-11-12,42.980491584741586
2023-11-13,35.45962109212193
2023-11-14,49.429557547973495
2023-11-15,0.0
2023-11-16,51.580736743737916
2023-11-17,41.910185423846166
2023-11-18,37.61245388233175
2023-11-19,0.0
2023-11-20,39.76331432222503
2023-11-21,32.241162054734595
2023-11-22,38.69015674638488
2023-11-23,35.46667391067547
2023-11-24,0.0
2023-11-25,39.767221147493494
2023-11-26,51.59091404394324
2023-11-27,36.544274443010345
2023-11-28,80.61393275937333
2023-11-29,49.44416792812116
2023-11-30,50.520015103683235
2023-12-01,33.322352737460186
2023-12-02,0.0
2023-12-03,0.0
2023-12-04,42.99905054682934
2023-12-05,37.624884631966175
2023-12-06,36.55058097094151
2023-12-07,36.55127209304235
2023-12-08,52.67782657148271
2023-12-09,0.0
2023-12-10,0.0
2023-12-11,47.30519895587714
2023-12-12,58.05746294909075
2023-12-13,49.45727678343343
2023-12-14,0.0
2023-12-15,60.211087879155414
2023-12-16,0.0
2023-12-17,0.0
2023-12-18,0.0
2023-12-19,35.48413881418156
2023-12-20,39.78597148121918
2023-12-21,74.19680833225046
2023-12-22,0.0
2023-12-23,0.0
2023-12-24,0.0
2023-12-25,56.55771416932692
2023-12-26,0.0
2023-12-27,34.01766792622524
2023-12-28,38.514306237503995
2023-12-29,54.89656751000156
2023-12-30,34.815532592592554
2023-12-31,48.74556098897415
2024-01-01,0.0
2024-01-02,0.0
2024-01-03,0.0
2024-01-04,0.0
2024-01-05,44.63459550120081
2024-01-06,0.0
2024-01-07,0.0
2024-01-08,31.942818006488768
2024-01-09,0.0
2024-01-10,45.02153590376257
2024-01-11,34.78698464458949
2024-01-12,36.42851518098314
2024-01-13,0.0
2024-01-14,34.77982715128902
2024-01-15,0.0
2024-01-16,0.0
2024-01-17,38.05924753864371
2024-01-18,0.0
2024-01-19,34.365754169210106
2024-01-20,0.0
2024-01-21,45.37336729185055
2024-01-22,43.40117641155431
2024-01-23,55.238576143742854
2024-01-24,35.51097121650591
2024-01-25,47.348569828484386
2024-01-26,0.0
2024-01-27,0.0
2024-01-28,0.0
2024-01-29,43.405063444037914
2024-01-30,37.48666301375288
2024-01-31,41.433146937486406
2024-02-01,33.54153768787867
2024-02-02,53.27251629052897
2024-02-03,0.0
2024-02-04,0.0
2024-02-05,39.46258281485193
2024-02-06,69.06036427811284
2024-02-07,51.30260948720524
2024-02-08,0.0
2024-02-09,45.384175674656134
2024-02-10,55.25096493884308
2024-02-11,45.385264391157286
2024-02-12,41.43921348806774
2024-02-13,43.413024478330826
2024-02-14,47.360222570139335
2024-02-15,43.414048001342636
2024-02-16,41.44116748654484
2024-02-17,35.521414850748926
2024-02-18,45.38900138690427
2024-02-19,0.0
2024-02-20,39.46960704047327
2024-02-21,0.0
2024-02-22,51.31166183715136
2024-02-23,31.576765675231584
2024-02-24,41.44497320592401
2024-02-25,0.0
2024-02-26,49.340361104691276
2024-02-27,35.525455879521246
2024-02-28,35.5258499372795
2024-02-29,0.0
2024-03-01,39.47403619293356
2024-03-02,43.42191474162991
2024-03-03,43.42238743878424
2024-03-04,57.23922178213671
2024-03-05,41.4495385846948
2024-03-06,43.42379213675528
2024-03-07,29.60744720789657
2024-03-08,37.503165062531544
2024-03-09,35.529690063672305
2024-03-10,41.4517413697247
2024-03-11,0.0
2024-03-12,41.45260756825698
2024-03-13,41.45303747134889
2024-03-14,43.42743977907029
2024-03-15,31.583916864902317
2024-03-16,35.5322694822238
2024-03-17,37.5066657019943
2024-03-18,0.0
2024-03-19,37.50742241551262
2024-03-20,63.17102800925492
2024-03-21,33.559942847350015
2024-03-22,29.61200765282111
2024-03-23,37.508912708335885
2024-03-24,55.27683436492577
2024-03-25,37.50964628764082
2024-03-26,0.0
2024-03-27,33.561911928642196
2024-03-28,29.613735945564347
2024-03-29,0.0
2024-03-30,0.0
2024-03-31,43.43471666614915
2024-04-01,0.0
2024-04-02,51.33289951374805
2024-04-03,41.46157322544934
2024-04-04,0.0
2024-04-05,43.43673415337833
2024-04-06,0.0
2024-04-07,0.0
2024-04-08,0.0
2024-04-09,78.97874175033779
2024-04-10,59.23458522871497
2024-04-11,0.0
2024-04-12,39.490422619141285
2024-04-13,0.0
2024-04-14,0.0
2024-04-15,37.51688329429795
2024-04-16,33.568027053900266
2024-04-17,0.0
2024-04-18,49.36558914441004
2024-04-19,39.49280566231645
2024-04-20,0.0
2024-04-21,0.0
2024-04-22,0.0
2024-04-23,51.3423595831906
2024-04-24,0.0
2024-04-25,29.621076845543016
2024-04-26,0.0
2024-04-27,0.0
2024-04-28,0.0
2024-04-29,0.0
2024-04-30,35.54671458786241
2024-05-01,0.0
2024-05-02,35.54727075244985
2024-05-03,57.271046486655784
2024-05-04,78.9951546922138
2024-05-05,100.0
2024-05-06,65.17199546916943
2024-05-07,57.27279149239507
2024-05-08,47.398527217287636
2024-05-09,45.42392640775047
2024-05-10,41.474326081287025
2024-05-11,0.0
2024-05-12,0.0
2024-05-13,43.45024330916388
2024-05-14,0.0
2024-05-15,45.425904346844696
2024-05-16,0.0
2024-05-17,45.42654499016004
2024-05-18,47.401942759560974
2024-05-19,59.252838650370435
2024-05-20,0.0
2024-05-21,37.52731161617892
2024-05-22,31.602160527613535
2024-05-23,0.0
2024-05-24,37.52806786371202
2024-05-25,0.0
2024-05-26,0.0
2024-05-27,0.0
2024-05-28,43.45468855181533
2024-05-29,49.38064436742743
2024-05-30,0.0
2024-05-31,0.0
2024-06-01,0.0
2024-06-02,0.0
2024-06-03,0.0
2024-06-04,0.0
2024-06-05,49.38278861479463
2024-06-06,61.2350251386852
2024-06-07,0.0
2024-06-08,0.0
2024-06-09,0.0
2024-06-10,0.0
2024-06-11,0.0
2024-06-12,35.55706216787838
2024-06-13,0.0
2024-06-14,0.0
2024-06-15,0.0
2024-06-16,0.0
2024-06-17,31.607152185444246
2024-06-18,0.0
2024-06-19,0.0
2024-06-20,0.0
2024-06-21,0.0
2024-06-22,0.0
2024-06-23,0.0
2024-06-24,45.43694359012417
2024-06-25,0.0
2024-06-26,0.0
2024-06-27,0.0
2024-06-28,0.0
2024-06-29,0.0
2024-06-30,53.34058654123357
2024-07-01,0.0
2024-07-02,0.0
2024-07-03,35.560888306288206
2024-07-04,55.317189531515936
2024-07-05,0.0
2024-07-06,43.46389562486883
2024-07-07,35.56152577529333
2024-07-08,0.0
2024-07-09,39.513148390538106
2024-07-10,0.0
2024-07-11,0.0
2024-07-12,0.0
2024-07-13,0.0
2024-07-14,39.51396781135497
2024-07-15,0.0
2024-07-16,45.44142358063242
2024-07-17,0.0
2024-07-18,0.0
2024-07-19,0.0
2024-07-20,0.0
2024-07-21,0.0
2024-07-22,41.4909320281888
2024-07-23,0.0
2024-07-24,0.0
2024-07-25,0.0
2024-07-26,0.0
2024-07-27,0.0
2024-07-28,35.56439306143732
2024-07-29,35.5645095086348
2024-07-30,43.46787393599078
2024-07-31,0.0
2024-08-01,0.0
2024-08-02,45.44411176511981
2024-08-03,0.0
2024-08-04,0.0
2024-08-05,0.0
2024-08-06,0.0
2024-08-07,0.0
2024-08-08,37.541438725498686
2024-08-09,0.0
2024-08-10,0.0
2024-08-11,0.0
2024-08-12,0.0
2024-08-13,35.566037050364756
2024-08-14,51.373290620019255
2024-08-15,41.49391128638684
2024-08-16,47.42172432841134
2024-08-17,47.42183332291451
2024-08-18,0.0
2024-08-19,35.424411260048664
2024-08-20,0.0
2024-08-21,38.79846386102017
2024-08-22,47.02449293468134
2024-08-23,51.134817101774715
2024-08-24,0.0
2024-08-25,45.39635747456131
2024-08-26,36.28470346390007
2024-08-27,51.99858443020132
2024-08-28,42.887931750162494
2024-08-29,52.72438993071416
2024-08-30,0.0
2024-08-31,100.0
2024-09-01,53.59164188929499
2024-09-02,59.291958917262946
2024-09-03,46.9431101498994
2024-09-04,0.0
2024-09-05,55.1096125414785
2024-09-06,38.67673178049629
2024-09-07,50.96063958071834
2024-09-08,0.0
2024-09-09,0.0
2024-09-10,45.921029723104404
2024-09-11,40.199484905474684
2024-09-12,52.455514511116974
2024-09-13,57.39776053302102
2024-09-14,0.0
2024-09-15,0.0
2024-09-16,37.71740167886969
2024-09-17,78.094906905379
2024-09-18,39.03045456094892
2024-09-19,39.013455063607594
2024-09-20,40.34116030413671
2024-09-21,0.0
2024-09-22,0.0
2024-09-23,41.631344191905974
2024-09-24,55.036772007188574
2024-09-25,0.0
2024-09-26,64.37700682824315
2024-09-27,40.218038568878775
2024-09-28,45.560506876104974
2024-09-29,0.0
2024-09-30,32.13221017092633
2024-10-01,53.53022601193404
2024-10-02,61.53278270589806
2024-10-03,0.0
2024-10-04,0.0
2024-10-05,0.0
2024-10-06,0.0
2024-10-07,41.37683369537016
2024-10-08,52.03184939479744
2024-10-09,37.339774563358226
2024-10-10,45.321209471467796
2024-10-11,38.63931290510563
2024-10-12,0.0
2024-10-13,0.0
2024-10-14,0.0
2024-10-15,46.551515339320694
2024-10-16,0.0
2024-10-17,45.18157210278622
2024-10-18,45.161621067201544
2024-10-19,0.0
2024-10-20,0.0
2024-10-21,42.44871877680883
2024-10-22,57.0152300724349
2024-10-23,49.03790128956297
2024-10-24,38.41809112818139
2024-10-25,50.318643224485555
2024-10-26,0.0
2024-10-27,0.0
2024-10-28,33.060346809225784
2024-10-29,39.654805424824275
2024-10-30,42.279673655567
2024-10-31,0.0
2024-11-01,66.00328237863835
2024-11-02,0.0
2024-11-03,38.24785088645985
2024-11-04,43.504040570308824
2024-11-05,30.307493038994746
2024-11-06,38.19676700472856
2024-11-07,61.8775061430568
2024-11-08,36.84675260537847
2024-11-09,42.09178225941011
2024-11-10,0.0
2024-11-11,0.0
2024-11-12,49.917039649025035
2024-11-13,63.02491048495818
2024-11-14,36.74808506424111
2024-11-15,47.22639226397824
2024-11-16,0.0
2024-11-17,0.0
2024-11-18,48.473032690627285
2024-11-19,34.04685703115261
2024-11-20,39.26721050706065
2024-11-21,40.55790486341553
2024-11-22,77.15618715402002
2024-11-23,0.0
2024-11-24,50.9557179646925
2024-11-25,32.649232054486774
2024-11-26,54.826030248637466
2024-11-27,56.106143810771144
2024-11-28,0.0
2024-11-29,39.108561555339094
2024-11-30,0.0
2024-12-01,37.77085603003479
2024-12-02,51.04544681904501
2024-12-03,57.87261784663637
2024-12-04,52.86923147485945
2024-12-05,38.51750024538586
