Time,kahoot
2022-05-15,6.0
2022-05-16,67.0
2022-05-17,66.0
2022-05-18,68.0
2022-05-19,74.0
2022-05-20,72.0
2022-05-21,8.0
2022-05-22,6.0
2022-05-23,59.0
2022-05-24,59.0
2022-05-25,54.0
2022-05-26,50.0
2022-05-27,42.0
2022-05-28,5.0
2022-05-29,5.0
2022-05-30,5.0
2022-05-31,36.0
2022-06-01,37.0
2022-06-02,37.0
2022-06-03,37.0
2022-06-04,5.0
2022-06-05,5.0
2022-06-06,30.0
2022-06-07,33.0
2022-06-08,34.0
2022-06-09,30.0
2022-06-10,25.0
2022-06-11,4.0
2022-06-12,4.0
2022-06-13,24.0
2022-06-14,27.0
2022-06-15,20.0
2022-06-16,19.0
2022-06-17,15.0
2022-06-18,4.0
2022-06-19,3.0
2022-06-20,10.0
2022-06-21,14.0
2022-06-22,14.0
2022-06-23,13.0
2022-06-24,8.0
2022-06-25,3.0
2022-06-26,3.0
2022-06-27,8.0
2022-06-28,9.0
2022-06-29,10.0
2022-06-30,9.0
2022-07-01,6.0
2022-07-02,3.0
2022-07-03,3.0
2022-07-04,2.0
2022-07-05,5.0
2022-07-06,7.0
2022-07-07,7.0
2022-07-08,6.0
2022-07-09,3.0
2022-07-10,3.0
2022-07-11,8.0
2022-07-12,8.0
2022-07-13,8.0
2022-07-14,8.0
2022-07-15,6.0
2022-07-16,3.0
2022-07-17,3.0
2022-07-18,6.0
2022-07-19,7.0
2022-07-20,8.0
2022-07-21,8.0
2022-07-22,6.0
2022-07-23,3.0
2022-07-24,2.0
2022-07-25,6.0
2022-07-26,7.0
2022-07-27,8.0
2022-07-28,8.0
2022-07-29,7.0
2022-07-30,3.0
2022-07-31,2.0
2022-08-01,7.0
2022-08-02,9.0
2022-08-03,10.0
2022-08-04,11.0
2022-08-05,14.0
2022-08-06,3.0
2022-08-07,3.0
2022-08-08,13.0
2022-08-09,15.0
2022-08-10,21.0
2022-08-11,29.0
2022-08-12,39.0
2022-08-13,4.0
2022-08-14,4.0
2022-08-15,26.0
2022-08-16,34.0
2022-08-17,41.0
2022-08-18,54.0
2022-08-19,68.0
2022-08-20,5.0
2022-08-21,5.0
2022-08-22,43.0
2022-08-23,53.0
2022-08-24,58.0
2022-08-25,68.0
2022-08-26,83.0
2022-08-27,5.0
2022-08-28,5.0
2022-08-29,54.71672597864769
2022-08-30,61.811387900355875
2022-08-31,73.97366548042704
2022-09-01,82.58185053380782
2022-09-02,81.06832740213522
2022-09-03,5.067615658362989
2022-09-04,4.0540925266903916
2022-09-05,5.067615658362989
2022-09-06,62.82491103202847
2022-09-07,67.89252669039146
2022-09-08,83.59537366548042
2022-09-09,91.70355871886122
2022-09-10,6.081138790035587
2022-09-11,6.081138790035587
2022-09-12,64.85195729537367
2022-09-13,78.02775800711744
2022-09-14,78.02775800711744
2022-09-15,95.75765124555161
2022-09-16,99.811743772242
2022-09-17,7.094661921708186
2022-09-18,8.108185053380783
2022-09-19,66.87900355871886
2022-09-20,71.44661921708186
2022-09-21,83.09537366548042
2022-09-22,87.64946619217082
2022-09-23,96.7711743772242
2022-09-24,7.094661921708186
2022-09-25,7.094661921708186
2022-09-26,54.71672597864769
2022-09-27,64.85195729537367
2022-09-28,72.9202846975089
2022-09-29,93.46120996441282
2022-09-30,102.70462633451957
2022-10-01,7.18932384341637
2022-10-02,8.216370106761566
2022-10-03,66.75800711743773
2022-10-04,80.10960854092527
2022-10-05,70.86619217081851
2022-10-06,85.24483985765124
2022-10-07,91.40711743772242
2022-10-08,7.18932384341637
2022-10-09,7.18932384341637
2022-10-10,44.16298932384342
2022-10-11,64.70391459074733
2022-10-12,68.81209964412811
2022-10-13,84.21779359430606
2022-10-14,82.16370106761566
2022-10-15,7.18932384341637
2022-10-16,7.18932384341637
2022-10-17,56.487544483985765
2022-10-18,64.70391459074733
2022-10-19,68.81209964412811
2022-10-20,67.78505338078293
2022-10-21,76.00142348754449
2022-10-22,7.18932384341637
2022-10-23,7.18932384341637
2022-10-24,54.433451957295375
2022-10-25,56.487544483985765
2022-10-26,67.78505338078293
2022-10-27,76.00142348754449
2022-10-28,81.13665480427046
2022-10-29,7.18932384341637
2022-10-30,7.18932384341637
2022-10-31,83.19074733096086
2022-11-01,61.62277580071175
2022-11-02,66.75800711743773
2022-11-03,76.00142348754449
2022-11-04,80.10960854092527
2022-11-05,9.243416370106761
2022-11-06,7.18932384341637
2022-11-07,54.433451957295375
2022-11-08,45.19003558718862
2022-11-09,65.73096085409253
2022-11-10,69.83914590747331
2022-11-11,46.21708185053381
2022-11-12,7.18932384341637
2022-11-13,7.18932384341637
2022-11-14,59.56868327402135
2022-11-15,66.75800711743773
2022-11-16,76.00142348754449
2022-11-17,86.27188612099644
2022-11-18,90.38007117437724
2022-11-19,8.216370106761566
2022-11-20,7.18932384341637
2022-11-21,41.08185053380783
2022-11-22,50.325266903914596
2022-11-23,20.540925266903916
2022-11-24,6.162277580071175
2022-11-25,6.162277580071175
2022-11-26,4.108185053380783
2022-11-27,5.135231316725979
2022-11-28,46.21708185053381
2022-11-29,53.40640569395018
2022-11-30,58.54163701067616
2022-12-01,64.70391459074733
2022-12-02,69.83914590747331
2022-12-03,7.18932384341637
2022-12-04,6.162277580071175
2022-12-05,54.433451957295375
2022-12-06,61.62277580071175
2022-12-07,64.70391459074733
2022-12-08,76.00142348754449
2022-12-09,81.13665480427046
2022-12-10,7.18932384341637
2022-12-11,7.18932384341637
2022-12-12,71.8932384341637
2022-12-13,74.97437722419929
2022-12-14,72.9202846975089
2022-12-15,76.00142348754449
2022-12-16,74.97437722419929
2022-12-17,7.18932384341637
2022-12-18,6.162277580071175
2022-12-19,45.19003558718862
2022-12-20,47.24412811387901
2022-12-21,45.19003558718862
2022-12-22,30.811387900355875
2022-12-23,15.405693950177938
2022-12-24,6.162277580071175
2022-12-25,7.18932384341637
2022-12-26,4.108185053380783
2022-12-27,3.0811387900355873
2022-12-28,3.0811387900355873
2022-12-29,4.108185053380783
2022-12-30,3.0811387900355873
2022-12-31,3.0811387900355873
2023-01-01,5.135231316725979
2023-01-02,5.135231316725979
2023-01-03,25.676156583629894
2023-01-04,38.00071174377224
2023-01-05,48.2711743772242
2023-01-06,58.54163701067616
2023-01-07,4.108185053380783
2023-01-08,4.108185053380783
2023-01-09,54.433451957295375
2023-01-10,58.54163701067616
2023-01-11,59.56868327402135
2023-01-12,70.86619217081851
2023-01-13,72.9202846975089
2023-01-14,6.162277580071175
2023-01-15,4.108185053380783
2023-01-16,7.18932384341637
2023-01-17,56.487544483985765
2023-01-18,57.51459074733096
2023-01-19,67.78505338078293
2023-01-20,73.94733096085409
2023-01-21,6.162277580071175
2023-01-22,5.135231316725979
2023-01-23,52.379359430604985
2023-01-24,60.59572953736655
2023-01-25,57.51459074733096
2023-01-26,67.78505338078293
2023-01-27,66.75800711743773
2023-01-28,7.18932384341637
2023-01-29,6.162277580071175
2023-01-30,51.35231316725979
2023-01-31,57.51459074733096
2023-02-01,56.487544483985765
2023-02-02,60.59572953736655
2023-02-03,72.9202846975089
2023-02-04,7.18932384341637
2023-02-05,7.18932384341637
2023-02-06,53.40640569395018
2023-02-07,60.59572953736655
2023-02-08,60.59572953736655
2023-02-09,67.78505338078293
2023-02-10,76.00142348754449
2023-02-11,7.18932384341637
2023-02-12,5.135231316725979
2023-02-13,49.2982206405694
2023-02-14,63.67686832740214
2023-02-15,62.64982206405694
2023-02-16,63.67686832740214
2023-02-17,58.54163701067616
2023-02-18,6.162277580071175
2023-02-19,5.135231316725979
2023-02-20,13.351601423487544
2023-02-21,49.2982206405694
2023-02-22,48.2711743772242
2023-02-23,51.35231316725979
2023-02-24,61.62277580071175
2023-02-25,7.18932384341637
2023-02-26,6.162277580071175
2023-02-27,52.379359430604985
2023-02-28,51.35231316725979
2023-03-01,56.487544483985765
2023-03-02,62.64982206405694
2023-03-03,61.62277580071175
2023-03-04,6.162277580071175
2023-03-05,5.135231316725979
2023-03-06,52.379359430604985
2023-03-07,54.433451957295375
2023-03-08,59.56868327402135
2023-03-09,62.64982206405694
2023-03-10,62.64982206405694
2023-03-11,6.162277580071175
2023-03-12,6.162277580071175
2023-03-13,36.973665480427044
2023-03-14,42.10889679715303
2023-03-15,43.13594306049822
2023-03-16,47.24412811387901
2023-03-17,45.19003558718862
2023-03-18,5.135231316725979
2023-03-19,5.135231316725979
2023-03-20,45.19003558718862
2023-03-21,50.325266903914596
2023-03-22,51.35231316725979
2023-03-23,58.54163701067616
2023-03-24,61.62277580071175
2023-03-25,6.162277580071175
2023-03-26,6.162277580071175
2023-03-27,47.24412811387901
2023-03-28,53.40640569395018
2023-03-29,54.433451957295375
2023-03-30,58.54163701067616
2023-03-31,55.460498220640574
2023-04-01,6.162277580071175
2023-04-02,5.135231316725979
2023-04-03,42.10889679715303
2023-04-04,43.13594306049822
2023-04-05,47.24412811387901
2023-04-06,49.2982206405694
2023-04-07,16.432740213523132
2023-04-08,4.108185053380783
2023-04-09,3.0811387900355873
2023-04-10,30.811387900355875
2023-04-11,44.16298932384342
2023-04-12,46.21708185053381
2023-04-13,51.35231316725979
2023-04-14,58.54163701067616
2023-04-15,6.162277580071175
2023-04-16,5.135231316725979
2023-04-17,52.379359430604985
2023-04-18,52.379359430604985
2023-04-19,60.59572953736655
2023-04-20,60.59572953736655
2023-04-21,62.64982206405694
2023-04-22,6.162277580071175
2023-04-23,5.135231316725979
2023-04-24,60.59572953736655
2023-04-25,59.56868327402135
2023-04-26,57.72221014194264
2023-04-27,65.9035863346124
2023-04-28,67.83578618446626
2023-04-29,6.249176342815901
2023-04-30,6.249176342815901
2023-05-01,59.20183319854216
2023-05-02,56.75611021701571
2023-05-03,57.26963334868831
2023-05-04,59.6544099917965
2023-05-05,60.1679331234691
2023-05-06,5.796599549561571
2023-05-07,5.283076417888973
2023-05-08,52.43913372405367
2023-05-09,51.47303379912674
2023-05-10,54.37133357390752
2023-05-11,56.75611021701571
2023-05-12,56.75611021701571
2023-05-13,5.283076417888973
2023-05-14,4.316976492962045
2023-05-15,54.37133357390752
2023-05-16,55.33743349883446
2023-05-17,55.33743349883446
2023-05-18,59.20183319854216
2023-05-19,54.37133357390752
2023-05-20,5.796599549561571
2023-05-21,5.283076417888973
2023-05-22,50.05435708094548
2023-05-23,48.12215723109162
2023-05-24,44.25775753138391
2023-05-25,41.87298088827572
2023-05-26,33.490682700820464
2023-05-27,4.525767932543306
2023-05-28,3.6206143460346447
2023-05-29,3.6206143460346447
2023-05-30,30.77522194129448
2023-05-31,31.68037552780314
2023-06-01,29.87006835478582
2023-06-02,28.964914768277158
2023-06-03,4.525767932543306
2023-06-04,3.6206143460346447
2023-06-05,24.43914683573385
2023-06-06,25.34430042224251
2023-06-07,26.249454008751176
2023-06-08,23.53399324922519
2023-06-09,19.913378903190544
2023-06-10,3.6206143460346447
2023-06-11,3.6206143460346447
2023-06-12,19.913378903190544
2023-06-13,18.103071730173223
2023-06-14,16.292764557155902
2023-06-15,15.38761097064724
2023-06-16,10.861843038103935
2023-06-17,3.6206143460346447
2023-06-18,2.7154607595259836
2023-06-19,5.430921519051967
2023-06-20,10.861843038103935
2023-06-21,10.861843038103935
2023-06-22,9.051535865086612
2023-06-23,7.241228692069289
2023-06-24,2.7154607595259836
2023-06-25,2.7154607595259836
2023-06-26,7.241228692069289
2023-06-27,7.241228692069289
2023-06-28,8.146382278577951
2023-06-29,7.241228692069289
2023-06-30,6.336075105560628
2023-07-01,1.8103071730173224
2023-07-02,1.8103071730173224
2023-07-03,3.6206143460346447
2023-07-04,1.8103071730173224
2023-07-05,4.525767932543306
2023-07-06,5.430921519051967
2023-07-07,4.525767932543306
2023-07-08,2.7154607595259836
2023-07-09,2.7154607595259836
2023-07-10,5.430921519051967
2023-07-11,6.336075105560628
2023-07-12,7.241228692069289
2023-07-13,7.241228692069289
2023-07-14,5.430921519051967
2023-07-15,1.8103071730173224
2023-07-16,1.8103071730173224
2023-07-17,5.430921519051967
2023-07-18,7.241228692069289
2023-07-19,6.336075105560628
2023-07-20,8.146382278577951
2023-07-21,5.430921519051967
2023-07-22,2.7154607595259836
2023-07-23,1.8103071730173224
2023-07-24,5.430921519051967
2023-07-25,7.241228692069289
2023-07-26,6.336075105560628
2023-07-27,7.241228692069289
2023-07-28,6.336075105560628
2023-07-29,2.7154607595259836
2023-07-30,1.8103071730173224
2023-07-31,5.430921519051967
2023-08-01,7.241228692069289
2023-08-02,8.146382278577951
2023-08-03,10.861843038103935
2023-08-04,11.766996624612595
2023-08-05,2.7154607595259836
2023-08-06,2.7154607595259836
2023-08-07,10.861843038103935
2023-08-08,14.482457384138579
2023-08-09,16.292764557155902
2023-08-10,21.72368607620787
2023-08-11,29.87006835478582
2023-08-12,2.7154607595259836
2023-08-13,3.6206143460346447
2023-08-14,21.72368607620787
2023-08-15,29.87006835478582
2023-08-16,38.92160421987243
2023-08-17,51.593754430993684
2023-08-18,58.834983123062976
2023-08-19,3.6206143460346447
2023-08-20,3.6206143460346447
2023-08-21,39.82675780638109
2023-08-22,46.16283291194172
2023-08-23,53.40406160401101
2023-08-24,65.17105822862361
2023-08-25,68.79167257465825
2023-08-26,3.6206143460346447
2023-08-27,4.525767932543306
2023-08-28,51.593754430993684
2023-08-29,57.929829536554315
2023-08-30,61.55044388258896
2023-08-31,72.41228692069289
2023-09-01,72.41228692069289
2023-09-02,3.6206143460346447
2023-09-03,2.7154607595259836
2023-09-04,3.6206143460346447
2023-09-05,59.74013670957164
2023-09-06,70.60197974767557
2023-09-07,77.84320843974486
2023-09-08,90.51535865086612
2023-09-09,4.525767932543306
2023-09-10,4.525767932543306
2023-09-11,58.834983123062976
2023-09-12,66.98136540164093
2023-09-13,75.12774768021887
2023-09-14,83.27412995879683
2023-09-15,88.7050514778488
2023-09-16,5.430921519051967
2023-09-17,5.430921519051967
2023-09-18,61.55044388258896
2023-09-19,73.31744050720155
2023-09-20,76.03290126672754
2023-09-21,83.27412995879683
2023-09-22,88.7050514778488
2023-09-23,5.430921519051967
2023-09-24,5.430921519051967
2023-09-25,50.68860084448502
2023-09-26,67.88651898814959
2023-09-27,76.03290126672754
2023-09-28,84.1792835453055
2023-09-29,88.7050514778488
2023-09-30,5.430921519051967
2023-10-01,5.430921519051967
2023-10-02,60.6452902960803
2023-10-03,66.98136540164093
2023-10-04,69.69682616116691
2023-10-05,79.65351561276218
2023-10-06,73.31744050720155
2023-10-07,5.430921519051967
2023-10-08,5.430921519051967
2023-10-09,36.206143460346446
2023-10-10,56.119522363536994
2023-10-11,56.119522363536994
2023-10-12,64.26590464211495
2023-10-13,60.6452902960803
2023-10-14,5.430921519051967
2023-10-15,5.430921519051967
2023-10-16,51.593754430993684
2023-10-17,58.834983123062976
2023-10-18,60.6452902960803
2023-10-19,68.79167257465825
2023-10-20,66.98136540164093
2023-10-21,6.336075105560628
2023-10-22,5.430921519051967
2023-10-23,57.929829536554315
2023-10-24,60.6452902960803
2023-10-25,63.36075105560628
2023-10-26,68.79167257465825
2023-10-27,68.79167257465825
2023-10-28,5.430921519051967
2023-10-29,5.430921519051967
2023-10-30,54.30921519051967
2023-10-31,79.65351561276218
2023-11-01,52.49890801750235
2023-11-02,58.834983123062976
2023-11-03,58.834983123062976
2023-11-04,5.430921519051967
2023-11-05,5.430921519051967
2023-11-06,50.68860084448502
2023-11-07,47.06798649845038
2023-11-08,54.30921519051967
2023-11-09,60.6452902960803
2023-11-10,36.206143460346446
2023-11-11,5.430921519051967
2023-11-12,5.430921519051967
2023-11-13,48.8782936714677
2023-11-14,53.40406160401101
2023-11-15,59.74013670957164
2023-11-16,63.36075105560628
2023-11-17,70.60197974767557
2023-11-18,7.241228692069289
2023-11-19,6.336075105560628
2023-11-20,37.11129704685511
2023-11-21,44.3525257389244
2023-11-22,18.103071730173223
2023-11-23,4.525767932543306
2023-11-24,4.525767932543306
2023-11-25,3.6206143460346447
2023-11-26,3.6206143460346447
2023-11-27,42.54221856590708
2023-11-28,50.68860084448502
2023-11-29,54.30921519051967
2023-11-30,58.834983123062976
2023-12-01,64.26590464211495
2023-12-02,6.336075105560628
2023-12-03,5.430921519051967
2023-12-04,49.78344725797636
2023-12-05,53.40406160401101
2023-12-06,57.024675950045655
2023-12-07,60.6452902960803
2023-12-08,63.36075105560628
2023-12-09,6.336075105560628
2023-12-10,5.430921519051967
2023-12-11,53.40406160401101
2023-12-12,57.929829536554315
2023-12-13,60.6452902960803
2023-12-14,72.41228692069289
2023-12-15,69.69682616116691
2023-12-16,6.336075105560628
2023-12-17,6.336075105560628
2023-12-18,55.214368777028334
2023-12-19,55.214368777028334
2023-12-20,48.8782936714677
2023-12-21,41.63706497939842
2023-12-22,28.059761181768497
2023-12-23,4.525767932543306
2023-12-24,4.525767932543306
2023-12-25,6.336075105560628
2023-12-26,3.6206143460346447
2023-12-27,2.7154607595259836
2023-12-28,2.7154607595259836
2023-12-29,2.7154607595259836
2023-12-30,2.7154607595259836
2023-12-31,2.7154607595259836
2024-01-01,4.525767932543306
2024-01-02,14.482457384138579
2024-01-03,28.059761181768497
2024-01-04,34.395836287329125
2024-01-05,39.37418101312676
2024-01-06,3.6206143460346447
2024-01-07,3.6206143460346447
2024-01-08,42.08964177265275
2024-01-09,40.73191139288976
2024-01-10,48.42571687821337
2024-01-11,57.929829536554315
2024-01-12,55.666945570282664
2024-01-13,4.525767932543306
2024-01-14,3.6206143460346447
2024-01-15,4.525767932543306
2024-01-16,30.77522194129448
2024-01-17,43.44737215241574
2024-01-18,54.30921519051967
2024-01-19,50.68860084448502
2024-01-20,4.525767932543306
2024-01-21,4.525767932543306
2024-01-22,47.06798649845038
2024-01-23,48.8782936714677
2024-01-24,55.214368777028334
2024-01-25,61.55044388258896
2024-01-26,66.98136540164093
2024-01-27,7.241228692069289
2024-01-28,4.525767932543306
2024-01-29,48.8782936714677
2024-01-30,57.929829536554315
2024-01-31,57.929829536554315
2024-02-01,62.45559746909762
2024-02-02,65.17105822862361
2024-02-03,6.336075105560628
2024-02-04,5.430921519051967
2024-02-05,47.97314008495904
2024-02-06,54.30921519051967
2024-02-07,57.929829536554315
2024-02-08,65.17105822862361
2024-02-09,66.98136540164093
2024-02-10,6.336075105560628
2024-02-11,5.430921519051967
2024-02-12,44.3525257389244
2024-02-13,49.78344725797636
2024-02-14,59.74013670957164
2024-02-15,59.74013670957164
2024-02-16,52.49890801750235
2024-02-17,5.430921519051967
2024-02-18,4.525767932543306
2024-02-19,14.482457384138579
2024-02-20,43.44737215241574
2024-02-21,48.8782936714677
2024-02-22,57.024675950045655
2024-02-23,57.024675950045655
2024-02-24,6.336075105560628
2024-02-25,5.430921519051967
2024-02-26,47.97314008495904
2024-02-27,51.593754430993684
2024-02-28,55.214368777028334
2024-02-29,61.55044388258896
2024-03-01,60.6452902960803
2024-03-02,5.430921519051967
2024-03-03,5.430921519051967
2024-03-04,50.68860084448502
2024-03-05,53.40406160401101
2024-03-06,57.024675950045655
2024-03-07,60.6452902960803
2024-03-08,59.74013670957164
2024-03-09,6.336075105560628
2024-03-10,5.430921519051967
2024-03-11,37.11129704685511
2024-03-12,42.54221856590708
2024-03-13,43.44737215241574
2024-03-14,48.8782936714677
2024-03-15,47.06798649845038
2024-03-16,4.525767932543306
2024-03-17,4.525767932543306
2024-03-18,43.44737215241574
2024-03-19,47.06798649845038
2024-03-20,50.68860084448502
2024-03-21,52.49890801750235
2024-03-22,55.214368777028334
2024-03-23,5.430921519051967
2024-03-24,4.525767932543306
2024-03-25,38.92160421987243
2024-03-26,41.63706497939842
2024-03-27,45.25767932543306
2024-03-28,45.25767932543306
2024-03-29,15.38761097064724
2024-03-30,3.6206143460346447
2024-03-31,3.6206143460346447
2024-04-01,24.43914683573385
2024-04-02,38.01645063336377
2024-04-03,40.73191139288976
2024-04-04,44.3525257389244
2024-04-05,48.8782936714677
2024-04-06,4.525767932543306
2024-04-07,4.525767932543306
2024-04-08,41.63706497939842
2024-04-09,55.214368777028334
2024-04-10,46.16283291194172
2024-04-11,59.74013670957164
2024-04-12,64.26590464211495
2024-04-13,5.430921519051967
2024-04-14,4.525767932543306
2024-04-15,52.49890801750235
2024-04-16,53.40406160401101
2024-04-17,57.929829536554315
2024-04-18,60.6452902960803
2024-04-19,66.07621181513227
2024-04-20,4.525767932543306
2024-04-21,5.430921519051967
2024-04-22,54.30921519051967
2024-04-23,53.40406160401101
2024-04-24,56.119522363536994
2024-04-25,62.45559746909762
2024-04-26,58.834983123062976
2024-04-27,5.430921519051967
2024-04-28,4.525767932543306
2024-04-29,54.30921519051967
2024-04-30,56.119522363536994
2024-05-01,55.214368777028334
2024-05-02,61.55044388258896
2024-05-03,68.79167257465825
2024-05-04,4.525767932543306
2024-05-05,4.525767932543306
2024-05-06,53.40406160401101
2024-05-07,55.214368777028334
2024-05-08,54.30921519051967
2024-05-09,57.929829536554315
2024-05-10,55.214368777028334
2024-05-11,4.525767932543306
2024-05-12,3.6206143460346447
2024-05-13,55.214368777028334
2024-05-14,55.214368777028334
2024-05-15,54.30921519051967
2024-05-16,57.929829536554315
2024-05-17,53.40406160401101
2024-05-18,4.525767932543306
2024-05-19,4.525767932543306
2024-05-20,50.68860084448502
2024-05-21,52.49890801750235
2024-05-22,44.3525257389244
2024-05-23,44.3525257389244
2024-05-24,34.395836287329125
2024-05-25,4.525767932543306
2024-05-26,3.6206143460346447
2024-05-27,3.6206143460346447
2024-05-28,29.87006835478582
2024-05-29,30.77522194129448
2024-05-30,32.585529114311804
2024-05-31,28.059761181768497
2024-06-01,3.6206143460346447
2024-06-02,3.6206143460346447
2024-06-03,25.34430042224251
2024-06-04,27.154607595259836
2024-06-05,28.059761181768497
2024-06-06,24.43914683573385
2024-06-07,19.913378903190544
2024-06-08,3.6206143460346447
2024-06-09,3.6206143460346447
2024-06-10,18.103071730173223
2024-06-11,20.81853248969921
2024-06-12,17.197918143664563
2024-06-13,18.103071730173223
2024-06-14,11.766996624612595
2024-06-15,2.7154607595259836
2024-06-16,2.7154607595259836
2024-06-17,10.861843038103935
2024-06-18,11.766996624612595
2024-06-19,5.430921519051967
2024-06-20,9.956689451595272
2024-06-21,8.146382278577951
2024-06-22,2.7154607595259836
2024-06-23,2.7154607595259836
2024-06-24,8.146382278577951
2024-06-25,9.051535865086612
2024-06-26,8.146382278577951
2024-06-27,7.241228692069289
2024-06-28,5.430921519051967
2024-06-29,2.7154607595259836
2024-06-30,1.8103071730173224
2024-07-01,4.525767932543306
2024-07-02,4.525767932543306
2024-07-03,5.430921519051967
2024-07-04,1.8103071730173224
2024-07-05,2.7154607595259836
2024-07-06,1.8103071730173224
2024-07-07,1.8103071730173224
2024-07-08,5.430921519051967
2024-07-09,6.336075105560628
2024-07-10,7.241228692069289
2024-07-11,7.241228692069289
2024-07-12,5.430921519051967
2024-07-13,2.7154607595259836
2024-07-14,1.8103071730173224
2024-07-15,5.430921519051967
2024-07-16,6.336075105560628
2024-07-17,6.336075105560628
2024-07-18,6.336075105560628
2024-07-19,4.525767932543306
2024-07-20,2.7154607595259836
2024-07-21,2.7154607595259836
2024-07-22,5.430921519051967
2024-07-23,6.336075105560628
2024-07-24,6.336075105560628
2024-07-25,7.241228692069289
2024-07-26,6.336075105560628
2024-07-27,2.7154607595259836
2024-07-28,2.7154607595259836
2024-07-29,5.430921519051967
2024-07-30,6.336075105560628
2024-07-31,7.241228692069289
2024-08-01,8.146382278577951
2024-08-02,8.146382278577951
2024-08-03,2.7154607595259836
2024-08-04,2.7154607595259836
2024-08-05,9.051535865086612
2024-08-06,10.861843038103935
2024-08-07,13.577303797629918
2024-08-08,17.197918143664563
2024-08-09,19.008225316681884
2024-08-10,2.7154607595259836
2024-08-11,2.7154607595259836
2024-08-12,19.008225316681884
2024-08-13,24.43914683573385
2024-08-14,33.490682700820464
2024-08-15,45.25767932543306
2024-08-16,54.30921519051967
2024-08-17,3.6206143460346447
2024-08-18,3.6206143460346447
2024-08-19,37.11129704685511
2024-08-20,46.16283291194172
2024-08-21,48.42571687821337
2024-08-22,61.09786708933463
2024-08-23,73.77001730045589
2024-08-24,4.525767932543306
2024-08-25,4.525767932543306
2024-08-26,53.85663839726534
2024-08-27,59.287559916317306
2024-08-28,65.62363502187793
2024-08-29,76.9380548532362
2024-08-30,70.14940295442125
2024-08-31,3.6206143460346447
2024-09-01,3.6206143460346447
2024-09-02,3.6206143460346447
2024-09-03,56.572099156791325
2024-09-04,68.33909578140393
2024-09-05,82.8215531655425
2024-09-06,90.06278185761178
2024-09-07,4.525767932543306
2024-09-08,4.525767932543306
2024-09-09,62.90817426235195
2024-09-10,64.71848143536928
2024-09-11,65.17105822862361
2024-09-12,79.65351561276218
2024-09-13,85.53701392506849
2024-09-14,4.525767932543306
2024-09-15,4.525767932543306
2024-09-16,59.287559916317306
