Time,kahoot
2024-09-19,78.23832386386195
2024-09-20,81.87731567148343
2024-09-21,5.4584877114322286
2024-09-22,4.548739759526858
2024-09-23,58.223868921943776
2024-09-24,64.59210458528138
2024-09-25,66.41160048909212
2024-09-26,70.0505922967136
2024-09-27,64.59210458528138
2024-09-28,4.548739759526858
2024-09-29,4.548739759526858
2024-09-30,55.49462506622766
2024-10-01,54.58487711432229
2024-10-02,68.23109639290286
2024-10-03,60.043364825754516
2024-10-04,66.41160048909212
2024-10-05,4.548739759526858
2024-10-06,4.548739759526858
2024-10-07,51.855633258606176
2024-10-08,57.3141209700384
2024-10-09,58.223868921943776
2024-10-10,58.223868921943776
2024-10-11,53.675129162416916
2024-10-12,8.187731567148344
2024-10-13,6.3682356633376
2024-10-14,31.841178316688
2024-10-15,54.58487711432229
2024-10-16,56.404373018133036
2024-10-17,60.043364825754516
2024-10-18,60.95311277765989
2024-10-19,4.548739759526858
2024-10-20,4.548739759526858
2024-10-21,50.9458853067008
2024-10-22,56.404373018133036
2024-10-23,57.3141209700384
2024-10-24,62.772608681470636
2024-10-25,66.41160048909212
2024-10-26,6.3682356633376
2024-10-27,5.4584877114322286
2024-10-28,52.76538121051155
2024-10-29,60.95311277765989
2024-10-30,59.13361687384915
2024-10-31,90.97479519053715
2024-11-01,57.3141209700384
2024-11-02,5.4584877114322286
2024-11-03,5.4584877114322286
2024-11-04,44.5776496433632
2024-11-05,30.93143036478263
2024-11-06,40.938657835741715
2024-11-07,58.223868921943776
2024-11-08,60.043364825754516
2024-11-09,5.4584877114322286
2024-11-10,4.548739759526858
2024-11-11,31.841178316688
2024-11-12,56.404373018133036
2024-11-13,55.49462506622766
2024-11-14,62.772608681470636
2024-11-15,70.0505922967136
2024-11-16,7.277983615242972
2024-11-17,7.277983615242972
2024-11-18,54.58487711432229
2024-11-19,59.13361687384915
2024-11-20,65.50185253718675
2024-11-21,70.0505922967136
2024-11-22,71.87008820052435
2024-11-23,6.3682356633376
2024-11-24,6.3682356633376
2024-11-25,36.38991807621486
2024-11-26,43.66790169145783
2024-11-27,17.285211086202057
2024-11-28,5.4584877114322286
2024-11-29,4.548739759526858
2024-11-30,3.638991807621486
2024-12-01,4.548739759526858
2024-12-02,46.39714554717395
2024-12-03,50.036137354795436
2024-12-04,57.3141209700384
2024-12-05,56.404373018133036
2024-12-06,65.50185253718675
2024-12-07,6.3682356633376
2024-12-08,6.3682356633376
2024-12-09,52.76538121051155
2024-12-10,59.13361687384915
2024-12-11,62.772608681470636
2024-12-12,65.50185253718675
2024-12-13,70.0505922967136
2024-12-14,6.3682356633376
2024-12-15,6.3682356633376
2024-12-16,72.77983615242972
2024-12-17,72.77983615242972
2024-12-18,67.3213484409975
2024-12-19,62.772608681470636
2024-12-20,61.86286072956526
2024-12-21,5.4584877114322286
2024-12-22,5.4584877114322286
2024-12-23,5.4584877114322286
2024-12-24,7.277983615242972
2024-12-25,10.007227470959087
2024-12-26,4.548739759526858
2024-12-27,3.638991807621486
2024-12-28,2.7292438557161143
2024-12-29,3.638991807621486
2024-12-30,2.7292438557161143
2024-12-31,2.7292438557161143
2025-01-01,4.548739759526858
2025-01-02,10.007227470959087
2025-01-03,10.916975422864457
2025-01-04,2.7292438557161143
2025-01-05,3.638991807621486
2025-01-06,26.382690605255775
2025-01-07,40.938657835741715
2025-01-08,43.66790169145783
2025-01-09,46.39714554717395
2025-01-10,49.12638940289006
2025-01-11,4.548739759526858
2025-01-12,3.638991807621486
2025-01-13,47.306893499079315
2025-01-14,50.9458853067008
2025-01-15,55.49462506622766
2025-01-16,60.043364825754516
2025-01-17,61.86286072956526
2025-01-18,5.4584877114322286
2025-01-19,3.638991807621486
2025-01-20,5.4584877114322286
2025-01-21,35.48017012430949
2025-01-22,40.02890988383635
2025-01-23,53.675129162416916
2025-01-24,66.41160048909212
2025-01-25,5.4584877114322286
2025-01-26,5.4584877114322286
2025-01-27,48.21664145098469
2025-01-28,51.855633258606176
2025-01-29,51.855633258606176
2025-01-30,59.13361687384915
2025-01-31,60.043364825754516
2025-02-01,5.4584877114322286
2025-02-02,4.548739759526858
2025-02-03,41.84840578764709
2025-02-04,49.12638940289006
2025-02-05,52.76538121051155
2025-02-06,50.9458853067008
2025-02-07,63.682356633376
2025-02-08,5.4584877114322286
2025-02-09,4.548739759526858
2025-02-10,40.938657835741715
2025-02-11,47.306893499079315
2025-02-12,48.21664145098469
2025-02-13,52.76538121051155
2025-02-14,50.9458853067008
2025-02-15,4.548739759526858
2025-02-16,4.548739759526858
2025-02-17,11.826723374769829
2025-02-18,37.29966602812023
2025-02-19,39.119161931930975
2025-02-20,41.84840578764709
2025-02-21,49.12638940289006
2025-02-22,5.4584877114322286
2025-02-23,4.548739759526858
2025-02-24,44.5776496433632
2025-02-25,48.21664145098469
2025-02-26,51.855633258606176
2025-02-27,57.3141209700384
2025-02-28,59.13361687384915
2025-03-01,4.548739759526858
2025-03-02,4.548739759526858
2025-03-03,44.5776496433632
2025-03-04,50.036137354795436
2025-03-05,50.036137354795436
2025-03-06,55.49462506622766
2025-03-07,55.49462506622766
2025-03-08,5.4584877114322286
2025-03-09,4.548739759526858
2025-03-10,41.84840578764709
2025-03-11,46.39714554717395
2025-03-12,44.5776496433632
2025-03-13,58.223868921943776
2025-03-14,47.306893499079315
2025-03-15,4.548739759526858
2025-03-16,4.548739759526858
2025-03-17,38.2094139800256
2025-03-18,41.84840578764709
2025-03-19,42.75815373955246
2025-03-20,45.487397595268575
2025-03-21,49.12638940289006
2025-03-22,4.548739759526858
2025-03-23,4.548739759526858
2025-03-24,40.938657835741715
2025-03-25,47.306893499079315
2025-03-26,46.39714554717395
2025-03-27,51.855633258606176
2025-03-28,52.76538121051155
2025-03-29,5.4584877114322286
2025-03-30,4.548739759526858
2025-03-31,40.938657835741715
2025-04-01,47.306893499079315
2025-04-02,50.9458853067008
2025-04-03,58.223868921943776
2025-04-04,58.223868921943776
2025-04-05,5.4584877114322286
2025-04-06,4.548739759526858
2025-04-07,54.58487711432229
2025-04-08,52.76538121051155
2025-04-09,56.404373018133036
2025-04-10,60.95311277765989
2025-04-11,70.0505922967136
2025-04-12,6.3682356633376
2025-04-13,4.548739759526858
2025-04-14,49.12638940289006
2025-04-15,48.069440992597706
2025-04-16,51.05854565042901
2025-04-17,52.780534967321
2025-04-18,20.160244533291866
2025-04-19,3.8500993162772987
2025-04-20,3.8500993162772987
2025-04-21,35.609395091860435
2025-04-22,51.919540308875
2025-04-23,54.502524284212996
2025-04-24,54.502524284212996
2025-04-25,60.935607575828286
2025-04-26,5.572088633169292
2025-04-27,5.165967950675981
2025-04-28,56.22451360110499
2025-04-29,57.94650291799698
2025-04-30,58.807497576442984
2025-05-01,60.935607575828286
2025-05-02,62.65759689272028
2025-05-03,5.572088633169292
2025-05-04,5.572088633169292
2025-05-05,52.374414284827694
2025-05-06,60.935607575828286
2025-05-07,57.085508259550984
2025-05-08,60.07461291738228
2025-05-09,61.79660223427428
2025-05-10,4.711093974723296
2025-05-11,4.711093974723296
2025-05-12,58.807497576442984
2025-05-13,57.491628942044294
2025-05-14,57.491628942044294
2025-05-15,61.7303437389833
2025-05-16,57.669136914050185
2025-05-17,4.873448189919734
2025-05-18,4.873448189919734
2025-05-19,54.420171454103695
2025-05-20,52.79568872413045
2025-05-21,50.358964629170586
2025-05-22,45.48551643925085
2025-05-23,38.17534415437125
2025-05-24,4.0612068249331115
2025-05-25,4.0612068249331115
2025-05-26,4.0612068249331115
2025-05-27,35.73862005941138
2025-05-28,35.73862005941138
2025-05-29,33.30189596445152
2025-05-30,31.677413234478273
2025-05-31,4.0612068249331115
2025-06-01,3.2489654599464894
2025-06-02,26.803965044558538
2025-06-03,29.240689139518405
2025-06-04,26.803965044558538
2025-06-05,23.554999584612048
2025-06-06,20.30603412466556
2025-06-07,3.2489654599464894
2025-06-08,3.2489654599464894
2025-06-09,19.493792759678936
2025-06-10,21.11827548965218
2025-06-11,17.86931002970569
2025-06-12,18.681551394692313
2025-06-13,15.432585934745825
2025-06-14,3.2489654599464894
2025-06-15,3.2489654599464894
2025-06-16,13.80810320477258
2025-06-17,12.995861839785958
2025-06-18,11.371379109812713
2025-06-19,4.0612068249331115
2025-06-20,7.310172284879601
2025-06-21,2.436724094959867
2025-06-22,2.436724094959867
2025-06-23,8.122413649866223
2025-06-24,8.934655014852845
2025-06-25,8.122413649866223
2025-06-26,8.122413649866223
2025-06-27,5.685689554906356
2025-06-28,2.436724094959867
2025-06-29,2.436724094959867
2025-06-30,4.873448189919734
2025-07-01,4.873448189919734
2025-07-02,4.873448189919734
2025-07-03,4.873448189919734
2025-07-04,2.436724094959867
2025-07-05,1.6244827299732447
2025-07-06,2.436724094959867
2025-07-07,5.685689554906356
2025-07-08,6.497930919892979
2025-07-09,5.685689554906356
2025-07-10,5.685689554906356
2025-07-11,4.873448189919734
2025-07-12,2.436724094959867
2025-07-13,2.436724094959867
2025-07-14,5.685689554906356
2025-07-15,6.497930919892979
2025-07-16,6.497930919892979
2025-07-17,7.310172284879601
2025-07-18,4.873448189919734
2025-07-19,2.436724094959867
2025-07-20,2.436724094959867
2025-07-21,4.873448189919734
2025-07-22,5.685689554906356
2025-07-23,5.685689554906356
2025-07-24,6.497930919892979
2025-07-25,5.685689554906356
2025-07-26,2.436724094959867
2025-07-27,2.436724094959867
2025-07-28,4.873448189919734
2025-07-29,5.685689554906356
2025-07-30,6.497930919892979
2025-07-31,7.310172284879601
2025-08-01,8.122413649866223
2025-08-02,2.436724094959867
2025-08-03,2.436724094959867
2025-08-04,7.310172284879601
2025-08-05,9.746896379839468
2025-08-06,12.183620474799335
2025-08-07,14.620344569759203
2025-08-08,17.86931002970569
2025-08-09,2.436724094959867
2025-08-10,2.436724094959867
2025-08-11,16.244827299732446
2025-08-12,19.493792759678936
2025-08-13,27.61620640954516
2025-08-14,40.61206824933112
2025-08-15,51.17120599415721
2025-08-16,3.2489654599464894
2025-08-17,3.2489654599464894
2025-08-18,34.92637869442476
2025-08-19,42.23655097930436
2025-08-20,45.48551643925085
2025-08-21,57.669136914050185
2025-08-22,66.60379192890304
2025-08-23,4.0612068249331115
2025-08-24,4.0612068249331115
2025-08-25,51.98344735914383
2025-08-26,54.420171454103695
2025-08-27,61.7303437389833
2025-08-28,72.2894814838094
2025-08-29,66.60379192890304
2025-08-30,3.2489654599464894
2025-08-31,3.2489654599464894
2025-09-01,3.2489654599464894
2025-09-02,53.607930089117076
2025-09-03,63.354826468956546
2025-09-04,73.91396421378263
2025-09-05,81.22413649866223
2025-09-06,4.0612068249331115
2025-09-07,4.0612068249331115
2025-09-08,60.918102373996675
2025-09-09,63.354826468956546
2025-09-10,66.60379192890304
2025-09-11,73.91396421378263
2025-09-12,78.78741240370236
2025-09-13,4.873448189919734
2025-09-14,4.873448189919734
2025-09-15,57.669136914050185
2025-09-16,63.354826468956546
2025-09-17,69.85275738884953
2025-09-18,73.91396421378263
2025-09-19,76.3506883087425
2025-09-20,5.685689554906356
2025-09-21,5.685689554906356
2025-09-22,53.607930089117076
2025-09-23,56.856895549063566
2025-09-24,61.7303437389833
2025-09-25,67.41603329388965
2025-09-26,69.85275738884953
2025-09-27,8.122413649866223
2025-09-28,5.685689554906356
2025-09-29,55.23241281909032
2025-09-30,63.354826468956546
2025-10-01,61.7303437389833
2025-10-02,56.04465418407694
2025-10-03,71.47724011882276
2025-10-04,5.685689554906356
2025-10-05,4.873448189919734
2025-10-06,53.607930089117076
2025-10-07,56.04465418407694
2025-10-08,57.669136914050185
2025-10-09,60.105861009010056
2025-10-10,55.23241281909032
2025-10-11,6.497930919892979
2025-10-12,4.873448189919734
2025-10-13,30.86517186949165
2025-10-14,51.98344735914383
2025-10-15,56.04465418407694
2025-10-16,56.04465418407694
2025-10-17,54.420171454103695
2025-10-18,4.873448189919734
2025-10-19,5.685689554906356
2025-10-20,48.73448189919734
2025-10-21,53.607930089117076
2025-10-22,53.607930089117076
2025-10-23,60.105861009010056
2025-10-24,64.16706783394316
2025-10-25,5.685689554906356
2025-10-26,4.873448189919734
2025-10-27,50.358964629170586
2025-10-28,53.607930089117076
2025-10-29,60.918102373996675
2025-10-30,60.918102373996675
2025-10-31,80.41189513367561
2025-11-01,4.873448189919734
2025-11-02,4.873448189919734
2025-11-03,43.04879234429099
2025-11-04,39.7998268843445
2025-11-05,49.54672326418397
2025-11-06,56.04465418407694
2025-11-07,57.669136914050185
2025-11-08,6.497930919892979
2025-11-09,5.685689554906356
2025-11-10,43.04879234429099
2025-11-11,33.30189596445152
2025-11-12,51.17120599415721
2025-11-13,56.856895549063566
2025-11-14,60.918102373996675
2025-11-15,5.685689554906356
2025-11-16,5.685689554906356
2025-11-17,48.73448189919734
2025-11-18,53.607930089117076
2025-11-19,55.23241281909032
2025-11-20,64.16706783394316
2025-11-21,64.97930919892978
2025-11-22,6.497930919892979
2025-11-23,6.497930919892979
2025-11-24,33.30189596445152
2025-11-25,38.17534415437125
2025-11-26,14.620344569759203
2025-11-27,5.685689554906356
2025-11-28,4.873448189919734
2025-11-29,4.0612068249331115
2025-11-30,4.0612068249331115
2025-12-01,41.42430961431774
2025-12-02,42.23655097930436
2025-12-03,46.29775780423748
2025-12-04,53.607930089117076
2025-12-05,56.04465418407694
2025-12-06,6.497930919892979
2025-12-07,6.497930919892979
2025-12-08,43.861033709277606
2025-12-09,51.17120599415721
2025-12-10,48.73448189919734
2025-12-11,55.33394298971365
2025-12-12,60.511981691503365
2025-12-13,6.294870578646323
2025-12-14,5.888749896153012
2025-12-15,60.20739117963338
2025-12-16,60.918102373996675
2025-12-17,59.496679985270085
2025-12-18,58.481378279036804
2025-12-19,51.171205994157205
2025-12-20,5.584159384283028
2025-12-21,5.584159384283028
2025-12-22,15.331055764122496
2025-12-23,14.620344569759201
2025-12-24,5.888749896153012
2025-12-25,9.036185185476175
2025-12-26,4.568857678049751
2025-12-27,3.4520258011931446
2025-12-28,3.4520258011931446
2025-12-29,2.7413146068298504
2025-12-30,3.1474352893231616
2025-12-31,3.1474352893231616
2026-01-01,4.16273699555644
2026-01-02,2.436724094959867
2026-01-03,3.1474352893231616
2026-01-04,2.7413146068298504
2026-01-05,24.36724094959867
2026-01-06,38.98758551935787
2026-01-07,42.135020808681034
2026-01-08,43.150322514914315
2026-01-09,51.881917188520504
2026-01-10,4.264267166179767
2026-01-11,4.264267166179767
2026-01-12,42.03349063805771
2026-01-13,45.07939575675754
2026-01-14,46.29775780423747
2026-01-15,48.73448189919734
2026-01-16,53.607930089117076
2026-01-17,4.264267166179767
2026-01-18,4.264267166179767
2026-01-19,4.873448189919734
2026-01-20,38.98758551935787
2026-01-21,45.688576780497506
2026-01-22,50.56202497041724
2026-01-23,48.12530087545737
2026-01-24,5.482629213659701
2026-01-25,4.264267166179767
2026-01-26,23.148878902118735
2026-01-27,31.068232210738305
2026-01-28,38.37840449561791
2026-01-29,45.07939575675754
2026-01-30,48.73448189919734
2026-01-31,4.264267166179767
2026-02-01,4.264267166179767
2026-02-02,37.16004244813797
2026-02-03,40.81512859057777
2026-02-04,45.07939575675754
2026-02-05,48.73448189919734
2026-02-06,48.12530087545737
2026-02-07,5.482629213659701
2026-02-08,4.264267166179767
2026-02-09,33.50495630569817
2026-02-10,44.47021473301757
2026-02-11,46.90693882797744
2026-02-12,49.95284394667727
2026-02-13,42.03349063805771
2026-02-14,3.6550861424398002
2026-02-15,3.6550861424398002
2026-02-16,11.574439451059368
2026-02-17,31.67741323447827
2026-02-18,35.33249937691807
2026-02-19,42.03349063805771
2026-02-20,42.64267166179767
2026-02-21,5.482629213659701
2026-02-22,4.264267166179767
2026-02-23,35.941680400658036
2026-02-24,42.03349063805771
2026-02-25,42.03349063805771
2026-02-26,46.29775780423747
2026-02-27,50.56202497041724
2026-02-28,4.264267166179767
2026-03-01,4.873448189919734
2026-03-02,40.81512859057777
2026-03-03,44.47021473301757
2026-03-04,46.29775780423747
2026-03-05,51.780387017897176
2026-03-06,51.780387017897176
2026-03-07,5.482629213659701
2026-03-08,4.264267166179767
2026-03-09,40.20594756683781
2026-03-10,43.25185268553764
2026-03-11,45.07939575675754
2026-03-12,43.861033709277606
2026-03-13,42.64267166179767
2026-03-14,4.873448189919734
2026-03-15,4.264267166179767
2026-03-16,26.19478402081857
2026-03-17,35.941680400658036
2026-03-18,37.16004244813797
2026-03-19,39.596766543097836
2026-03-20,33.50495630569817
2026-03-21,4.873448189919734
2026-03-22,4.264267166179767
2026-03-23,37.16004244813797
2026-03-24,41.424309614317735
2026-03-25,43.25185268553764
2026-03-26,47.516119851717406
2026-03-27,46.90693882797744
2026-03-28,4.873448189919734
2026-03-29,4.264267166179767
2026-03-30,34.7233183531781
2026-03-31,37.16004244813797
2026-04-01,37.769223471877936
2026-04-02,35.941680400658036
2026-04-03,15.838706617239135
2026-04-04,3.6550861424398002
2026-04-05,3.6550861424398002
2026-04-06,23.758059925858703
2026-04-07,35.33249937691807
2026-04-08,36.55086142439801
2026-04-09,39.596766543097836
2026-04-10,42.64267166179767
2026-04-11,5.482629213659701
2026-04-12,4.264267166179767
2026-04-13,48.12530087545737
2026-04-14,44.47021473301757
2026-04-15,48.12530087545737
2026-04-16,51.780387017897176
2026-04-17,54.826292136597004
2026-04-18,5.482629213659701
2026-04-19,4.264267166179767
2026-04-20,49.95284394667727
2026-04-21,47.516119851717406
2026-04-22,48.73448189919734
2026-04-23,52.38956804163714
2026-04-24,48.73448189919734
2026-04-25,4.873448189919734
2026-04-26,5.482629213659701
2026-04-27,48.12530087545737
2026-04-28,46.90693882797744
2026-04-29,49.343662922937305
2026-04-30,50.56202497041724
2026-05-01,52.998749065377105
2026-05-02,5.482629213659701
2026-05-03,4.873448189919734
2026-05-04,48.73448189919734
2026-05-05,47.516119851717406
2026-05-06,46.29775780423747
2026-05-07,46.90693882797744
2026-05-08,48.12530087545737
2026-05-09,4.873448189919734
2026-05-10,4.264267166179767
2026-05-11,47.516119851717406
2026-05-12,48.12530087545737
2026-05-13,46.90693882797744
2026-05-14,49.343662922937305
2026-05-15,47.516119851717406
2026-05-16,4.873448189919734
2026-05-17,4.264267166179767
2026-05-18,49.343662922937305
2026-05-19,43.25185268553764
2026-05-20,40.81512859057777
2026-05-21,39.596766543097836
2026-05-22,32.8957752819582
2026-05-23,4.264267166179767
2026-05-24,4.264267166179767
2026-05-25,3.045905118699834
2026-05-26,27.413146068298502
2026-05-27,26.19478402081857
2026-05-28,26.803965044558538
2026-05-29,23.758059925858703
2026-05-30,3.6550861424398002
2026-05-31,4.264267166179767
