Time,minecraft
2023-05-08,48.21025937870394
2023-05-09,50.866010639764056
2023-05-10,49.09550979905731
2023-05-11,44.66925769729045
2023-05-12,49.09550979905731
2023-05-13,58.37867636924943
2023-05-14,62.8049284710163
2023-05-15,46.0090961713388
2023-05-16,49.09550979905731
2023-05-17,47.32500895835056
2023-05-18,47.32500895835056
2023-05-19,49.09550979905731
2023-05-20,58.83326442294441
2023-05-21,62.8049284710163
2023-05-22,50.866010639764056
2023-05-23,48.21025937870394
2023-05-24,45.55450811764382
2023-05-25,47.32500895835056
2023-05-26,50.00468590644726
2023-05-27,61.82397530251661
2023-05-28,60.91479919512666
2023-05-29,65.46067973207641
2023-05-30,54.55056644339701
2023-05-31,52.73221422861711
2023-06-01,50.91386201383721
2023-06-02,50.91386201383721
2023-06-03,60.91479919512666
2023-06-04,69.09738416163621
2023-06-05,54.55056644339701
2023-06-06,55.459742550786956
2023-06-07,75.46161691336586
2023-06-08,80.91667355770556
2023-06-09,80.00749745031561
2023-06-10,83.64420187987541
2023-06-11,90.91761073899501
2023-06-12,76.37079302075581
2023-06-13,75.46161691336586
2023-06-14,77.27996912814577
2023-06-15,71.82491248380606
2023-06-16,72.73408859119601
2023-06-17,80.91667355770556
2023-06-18,84.55337798726536
2023-06-19,74.5524408059759
2023-06-20,72.73408859119601
2023-06-21,70.00656026902617
2023-06-22,70.00656026902617
2023-06-23,72.73408859119601
2023-06-24,81.82584966509552
2023-06-25,83.64420187987541
2023-06-26,70.9157363764161
2023-06-27,74.5524408059759
2023-06-28,70.00656026902617
2023-06-29,69.09738416163621
2023-06-30,64.55150362468646
2023-07-01,70.9157363764161
2023-07-02,76.37079302075581
2023-07-03,71.82491248380606
2023-07-04,74.5524408059759
2023-07-05,61.82397530251661
2023-07-06,70.9157363764161
2023-07-07,66.36985583946635
2023-07-08,77.27996912814577
2023-07-09,75.46161691336586
2023-07-10,67.2790319468563
2023-07-11,66.36985583946635
2023-07-12,66.36985583946635
2023-07-13,63.64232751729651
2023-07-14,63.64232751729651
2023-07-15,71.82491248380606
2023-07-16,79.09832134292566
2023-07-17,63.64232751729651
2023-07-18,65.46067973207641
2023-07-19,65.46067973207641
2023-07-20,61.82397530251661
2023-07-21,62.73315140990656
2023-07-22,64.55150362468646
2023-07-23,71.82491248380606
2023-07-24,62.73315140990656
2023-07-25,61.82397530251661
2023-07-26,59.09644698034676
2023-07-27,58.18727087295681
2023-07-28,58.18727087295681
2023-07-29,66.36985583946635
2023-07-30,69.09738416163621
2023-07-31,60.00562308773671
2023-08-01,57.278094765566856
2023-08-02,57.278094765566856
2023-08-03,60.00562308773671
2023-08-04,59.09644698034676
2023-08-05,62.73315140990656
2023-08-06,69.09738416163621
2023-08-07,60.00562308773671
2023-08-08,59.09644698034676
2023-08-09,54.55056644339701
2023-08-10,52.73221422861711
2023-08-11,54.55056644339701
2023-08-12,56.36891865817691
2023-08-13,66.36985583946635
2023-08-14,52.73221422861711
2023-08-15,51.82303812122716
2023-08-16,49.09550979905731
2023-08-17,47.277157584277404
2023-08-18,46.36798147688746
2023-08-19,58.18727087295681
2023-08-20,61.82397530251661
2023-08-21,50.00468590644726
2023-08-22,46.36798147688746
2023-08-23,44.54962926210756
2023-08-24,43.640453154717605
2023-08-25,44.54962926210756
2023-08-26,52.73221422861711
2023-08-27,58.18727087295681
2023-08-28,40.91292483254776
2023-08-29,41.822100939937705
2023-08-30,40.91292483254776
2023-08-31,40.003748725157806
2023-09-01,41.822100939937705
2023-09-02,50.00468590644726
2023-09-03,52.73221422861711
2023-09-04,58.18727087295681
2023-09-05,40.91292483254776
2023-09-06,37.27622040298795
2023-09-07,36.367044295598006
2023-09-08,37.27622040298795
2023-09-09,49.09550979905731
2023-09-10,53.641390336007056
2023-09-11,38.185396510377906
2023-09-12,36.367044295598006
2023-09-13,34.54869208081811
2023-09-14,38.185396510377906
2023-09-15,37.27622040298795
2023-09-16,49.09550979905731
2023-09-17,51.82303812122716
2023-09-18,37.27622040298795
2023-09-19,38.185396510377906
2023-09-20,38.185396510377906
2023-09-21,39.09457261776786
2023-09-22,40.91292483254776
2023-09-23,51.82303812122716
2023-09-24,54.55056644339701
2023-09-25,43.640453154717605
2023-09-26,39.09457261776786
2023-09-27,38.185396510377906
2023-09-28,38.185396510377906
2023-09-29,42.73127704732766
2023-09-30,50.91386201383721
2023-10-01,56.36891865817691
2023-10-02,39.09457261776786
2023-10-03,40.91292483254776
2023-10-04,41.822100939937705
2023-10-05,44.54962926210756
2023-10-06,48.18633369166736
2023-10-07,57.278094765566856
2023-10-08,59.09644698034676
2023-10-09,50.00468590644726
2023-10-10,44.54962926210756
2023-10-11,42.73127704732766
2023-10-12,46.36798147688746
2023-10-13,51.82303812122716
2023-10-14,66.36985583946635
2023-10-15,80.00749745031561
2023-10-16,53.641390336007056
2023-10-17,47.277157584277404
2023-10-18,43.640453154717605
2023-10-19,47.277157584277404
2023-10-20,46.36798147688746
2023-10-21,59.09644698034676
2023-10-22,61.82397530251661
2023-10-23,45.458805369497505
2023-10-24,43.640453154717605
2023-10-25,46.36798147688746
2023-10-26,47.277157584277404
2023-10-27,45.458805369497505
2023-10-28,55.459742550786956
2023-10-29,61.82397530251661
2023-10-30,42.73127704732766
2023-10-31,40.003748725157806
2023-11-01,40.91292483254776
2023-11-02,41.822100939937705
2023-11-03,44.54962926210756
2023-11-04,54.55056644339701
2023-11-05,56.36891865817691
2023-11-06,43.640453154717605
2023-11-07,41.822100939937705
2023-11-08,40.91292483254776
2023-11-09,42.73127704732766
2023-11-10,48.18633369166736
2023-11-11,58.18727087295681
2023-11-12,60.00562308773671
2023-11-13,42.73127704732766
2023-11-14,41.822100939937705
2023-11-15,42.73127704732766
2023-11-16,39.09457261776786
2023-11-17,45.458805369497505
2023-11-18,54.55056644339701
2023-11-19,59.09644698034676
2023-11-20,50.00468590644726
2023-11-21,50.91386201383721
2023-11-22,52.73221422861711
2023-11-23,57.278094765566856
2023-11-24,53.641390336007056
2023-11-25,58.18727087295681
2023-11-26,61.82397530251661
2023-11-27,43.640453154717605
2023-11-28,41.822100939937705
2023-11-29,41.822100939937705
2023-11-30,39.09457261776786
2023-12-01,41.822100939937705
2023-12-02,52.73221422861711
2023-12-03,59.09644698034676
2023-12-04,40.91292483254776
2023-12-05,44.54962926210756
2023-12-06,45.458805369497505
2023-12-07,43.640453154717605
2023-12-08,43.640453154717605
2023-12-09,57.278094765566856
2023-12-10,60.00562308773671
2023-12-11,44.54962926210756
2023-12-12,41.822100939937705
2023-12-13,43.640453154717605
2023-12-14,43.640453154717605
2023-12-15,44.54962926210756
2023-12-16,56.36891865817691
2023-12-17,59.09644698034676
2023-12-18,49.09550979905731
2023-12-19,50.00468590644726
2023-12-20,51.82303812122716
2023-12-21,56.36891865817691
2023-12-22,59.09644698034676
2023-12-23,59.09644698034676
2023-12-24,67.2790319468563
2023-12-25,58.18727087295681
2023-12-26,60.91479919512666
2023-12-27,58.18727087295681
2023-12-28,58.18727087295681
2023-12-29,59.09644698034676
2023-12-30,59.09644698034676
2023-12-31,64.55150362468646
2024-01-01,60.91479919512666
2024-01-02,56.36891865817691
2024-01-03,62.73315140990656
2024-01-04,55.459742550786956
2024-01-05,53.641390336007056
2024-01-06,64.55150362468646
2024-01-07,65.46067973207641
2024-01-08,50.00468590644726
2024-01-09,49.09550979905731
2024-01-10,48.18633369166736
2024-01-11,46.36798147688746
2024-01-12,50.91386201383721
2024-01-13,64.55150362468646
2024-01-14,66.36985583946635
2024-01-15,66.36985583946635
2024-01-16,57.278094765566856
2024-01-17,53.641390336007056
2024-01-18,47.277157584277404
2024-01-19,54.55056644339701
2024-01-20,68.18820805424626
2024-01-21,69.09738416163621
2024-01-22,50.91386201383721
2024-01-23,48.18633369166736
2024-01-24,45.458805369497505
2024-01-25,44.54962926210756
2024-01-26,44.54962926210756
2024-01-27,62.73315140990656
2024-01-28,64.55150362468646
2024-01-29,44.54962926210756
2024-01-30,45.458805369497505
2024-01-31,43.640453154717605
2024-02-01,43.640453154717605
2024-02-02,43.640453154717605
2024-02-03,60.00562308773671
2024-02-04,70.00656026902617
2024-02-05,45.458805369497505
2024-02-06,45.458805369497505
2024-02-07,44.54962926210756
2024-02-08,45.458805369497505
2024-02-09,45.458805369497505
2024-02-10,60.91479919512666
2024-02-11,64.55150362468646
2024-02-12,43.640453154717605
2024-02-13,48.18633369166736
2024-02-14,42.73127704732766
2024-02-15,43.640453154717605
2024-02-16,49.09550979905731
2024-02-17,62.73315140990656
2024-02-18,72.73408859119601
2024-02-19,63.64232751729651
2024-02-20,48.18633369166736
2024-02-21,45.458805369497505
2024-02-22,44.54962926210756
2024-02-23,46.36798147688746
2024-02-24,65.46067973207641
2024-02-25,70.00656026902617
2024-02-26,50.91386201383721
2024-02-27,44.54962926210756
2024-02-28,43.640453154717605
2024-02-29,44.54962926210756
2024-03-01,48.18633369166736
2024-03-02,62.73315140990656
2024-03-03,68.18820805424626
2024-03-04,48.18633369166736
2024-03-05,44.54962926210756
2024-03-06,47.277157584277404
2024-03-07,46.36798147688746
2024-03-08,51.82303812122716
2024-03-09,66.36985583946635
2024-03-10,66.36985583946635
2024-03-11,52.73221422861711
2024-03-12,48.18633369166736
2024-03-13,48.18633369166736
2024-03-14,50.91386201383721
2024-03-15,56.36891865817691
2024-03-16,62.73315140990656
2024-03-17,70.9157363764161
2024-03-18,49.09550979905731
2024-03-19,48.18633369166736
2024-03-20,49.09550979905731
2024-03-21,44.54962926210756
2024-03-22,49.09550979905731
2024-03-23,62.73315140990656
2024-03-24,70.00656026902617
2024-03-25,51.82303812122716
2024-03-26,49.09550979905731
2024-03-27,51.82303812122716
2024-03-28,52.73221422861711
2024-03-29,54.55056644339701
2024-03-30,63.64232751729651
2024-03-31,63.64232751729651
2024-04-01,60.00562308773671
2024-04-02,52.73221422861711
2024-04-03,49.09550979905731
2024-04-04,46.36798147688746
2024-04-05,50.00468590644726
2024-04-06,61.82397530251661
2024-04-07,66.36985583946635
2024-04-08,47.277157584277404
2024-04-09,44.54962926210756
2024-04-10,45.458805369497505
2024-04-11,42.73127704732766
2024-04-12,48.18633369166736
2024-04-13,60.00562308773671
2024-04-14,67.2790319468563
2024-04-15,47.277157584277404
2024-04-16,42.73127704732766
2024-04-17,43.640453154717605
2024-04-18,42.73127704732766
2024-04-19,44.54962926210756
2024-04-20,56.36891865817691
2024-04-21,63.64232751729651
2024-04-22,46.36798147688746
2024-04-23,46.36798147688746
2024-04-24,47.277157584277404
2024-04-25,45.458805369497505
2024-04-26,49.09550979905731
2024-04-27,60.00562308773671
2024-04-28,62.73315140990656
2024-04-29,48.18633369166736
2024-04-30,44.54962926210756
2024-05-01,41.822100939937705
2024-05-02,42.73127704732766
2024-05-03,48.18633369166736
2024-05-04,56.36891865817691
2024-05-05,64.55150362468646
2024-05-06,50.00468590644726
2024-05-07,44.54962926210756
2024-05-08,49.09550979905731
2024-05-09,49.09550979905731
2024-05-10,49.09550979905731
2024-05-11,57.278094765566856
2024-05-12,62.73315140990656
2024-05-13,50.00468590644726
2024-05-14,50.91386201383721
2024-05-15,51.82303812122716
2024-05-16,59.09644698034676
2024-05-17,62.73315140990656
2024-05-18,76.37079302075581
2024-05-19,79.09832134292566
2024-05-20,70.00656026902617
2024-05-21,62.73315140990656
2024-05-22,58.18727087295681
2024-05-23,57.278094765566856
2024-05-24,61.82397530251661
2024-05-25,66.36985583946635
2024-05-26,72.73408859119601
2024-05-27,76.37079302075581
2024-05-28,63.64232751729651
2024-05-29,64.55150362468646
2024-05-30,62.73315140990656
2024-05-31,64.55150362468646
2024-06-01,76.37079302075581
2024-06-02,79.09832134292566
2024-06-03,65.46067973207641
2024-06-04,63.64232751729651
2024-06-05,65.46067973207641
2024-06-06,66.36985583946635
2024-06-07,66.36985583946635
2024-06-08,72.73408859119601
2024-06-09,82.73502577248546
2024-06-10,70.00656026902617
2024-06-11,68.18820805424626
2024-06-12,70.9157363764161
2024-06-13,75.46161691336586
2024-06-14,79.09832134292566
2024-06-15,86.37173020204526
2024-06-16,89.09925852421512
2024-06-17,80.91667355770556
2024-06-18,79.09832134292566
2024-06-19,88.19008241682516
2024-06-20,79.09832134292566
2024-06-21,80.91667355770556
2024-06-22,84.55337798726536
2024-06-23,88.19008241682516
2024-06-24,76.37079302075581
2024-06-25,78.18914523553572
2024-06-26,73.64326469858597
2024-06-27,74.5524408059759
2024-06-28,74.5524408059759
2024-06-29,80.00749745031561
2024-06-30,90.91761073899501
2024-07-01,79.09832134292566
2024-07-02,80.91667355770556
2024-07-03,78.18914523553572
2024-07-04,80.91667355770556
2024-07-05,71.82491248380606
2024-07-06,85.46255409465532
2024-07-07,87.28090630943521
2024-07-08,77.27996912814577
2024-07-09,76.37079302075581
2024-07-10,74.5524408059759
2024-07-11,76.37079302075581
2024-07-12,79.09832134292566
2024-07-13,82.73502577248546
2024-07-14,80.91667355770556
2024-07-15,74.5524408059759
2024-07-16,76.37079302075581
2024-07-17,78.18914523553572
2024-07-18,77.27996912814577
2024-07-19,81.82584966509552
2024-07-20,83.64420187987541
2024-07-21,90.00843463160507
2024-07-22,79.09832134292566
2024-07-23,75.46161691336586
2024-07-24,72.73408859119601
2024-07-25,75.46161691336586
2024-07-26,69.09738416163621
2024-07-27,78.18914523553572
2024-07-28,81.82584966509552
2024-07-29,71.82491248380606
2024-07-30,70.9157363764161
2024-07-31,70.00656026902617
2024-08-01,70.9157363764161
2024-08-02,67.2790319468563
2024-08-03,80.00749745031561
2024-08-04,85.46255409465532
2024-08-05,70.00656026902617
2024-08-06,69.09738416163621
2024-08-07,70.9157363764161
2024-08-08,68.18820805424626
2024-08-09,69.09738416163621
2024-08-10,74.5524408059759
2024-08-11,80.00749745031561
2024-08-12,66.36985583946635
2024-08-13,67.2790319468563
2024-08-14,65.46067973207641
2024-08-15,62.73315140990656
2024-08-16,64.55150362468646
2024-08-17,75.46161691336586
2024-08-18,85.85724497067898
2024-08-19,65.50607548778521
2024-08-20,64.59689938039526
2024-08-21,59.32846973174725
2024-08-22,59.32846973174725
2024-08-23,61.0535084486813
2024-08-24,73.04744540490809
2024-08-25,80.13422726833599
2024-08-26,58.419293624357294
2024-08-27,57.96470557066232
2024-08-28,54.87590269264335
2024-08-29,55.33049074633832
2024-08-30,55.7850788000333
2024-08-31,68.59487836580419
2024-09-01,72.59285735121311
2024-09-02,78.77046310725106
2024-09-03,51.78709981462437
2024-09-04,73.04744540490809
2024-09-05,79.22505116094604
2024-09-06,69.04946641949917
2024-09-07,79.22505116094604
2024-09-08,86.76642107806893
2024-09-09,57.96470557066232
2024-09-10,54.87590269264335
2024-09-11,54.421314638948374
2024-09-12,55.33049074633832
2024-09-13,55.33049074633832
2024-09-14,69.50405447319415
2024-09-15,72.13826929751814
2024-09-16,55.33049074633832
2024-09-17,55.201238941889684
2024-09-18,55.201238941889684
2024-09-19,51.75116150802158
2024-09-20,55.201238941889684
2024-09-21,65.551471243494
2024-09-22,69.00154867736211
