Time,t_mobile
2024-09-29,55.930575525696746
2024-09-30,63.808121374386424
2024-10-01,59.869348450041585
2024-10-02,59.081593865172614
2024-10-03,55.930575525696746
2024-10-04,52.77955718622087
2024-10-05,56.71833011056571
2024-10-06,50.416293431613965
2024-10-07,50.416293431613965
2024-10-08,49.628538846744995
2024-10-09,49.628538846744995
2024-10-10,55.930575525696746
2024-10-11,54.355066355958805
2024-10-12,55.930575525696746
2024-10-13,48.84078426187603
2024-10-14,53.56731177108984
2024-10-15,51.204048016482936
2024-10-16,48.84078426187603
2024-10-17,51.204048016482936
2024-10-18,48.84078426187603
2024-10-19,52.77955718622087
2024-10-20,47.26527509213809
2024-10-21,46.477520507269126
2024-10-22,48.05302967700706
2024-10-23,48.05302967700706
2024-10-24,44.11425675266222
2024-10-25,47.26527509213809
2024-10-26,49.628538846744995
2024-10-27,42.53874758292428
2024-10-28,42.53874758292428
2024-10-29,41.75099299805532
2024-10-30,42.53874758292428
2024-10-31,40.963238413186346
2024-11-01,47.26527509213809
2024-11-02,45.689765922400156
2024-11-03,43.32650216779325
2024-11-04,44.11425675266222
2024-11-05,38.59997465857944
2024-11-06,30.72242880988976
2024-11-07,40.175483828317375
2024-11-08,50.416293431613965
2024-11-09,46.477520507269126
2024-11-10,42.53874758292428
2024-11-11,44.11425675266222
2024-11-12,60.657103034910556
2024-11-13,48.05302967700706
2024-11-14,46.477520507269126
2024-11-15,48.84078426187603
2024-11-16,50.416293431613965
2024-11-17,45.689765922400156
2024-11-18,44.11425675266222
2024-11-19,48.05302967700706
2024-11-20,47.26527509213809
2024-11-21,43.32650216779325
2024-11-22,48.05302967700706
2024-11-23,53.56731177108984
2024-11-24,44.11425675266222
2024-11-25,47.26527509213809
2024-11-26,48.84078426187603
2024-11-27,53.56731177108984
2024-11-28,50.416293431613965
2024-11-29,76.41219473228992
2024-11-30,58.29383928030365
2024-12-01,52.77955718622087
2024-12-02,53.56731177108984
2024-12-03,52.77955718622087
2024-12-04,46.477520507269126
2024-12-05,46.477520507269126
2024-12-06,47.26527509213809
2024-12-07,51.204048016482936
2024-12-08,48.05302967700706
2024-12-09,42.53874758292428
2024-12-10,49.628538846744995
2024-12-11,48.84078426187603
2024-12-12,47.26527509213809
2024-12-13,49.628538846744995
2024-12-14,51.9918026013519
2024-12-15,51.9918026013519
2024-12-16,47.26527509213809
2024-12-17,48.84078426187603
2024-12-18,51.204048016482936
2024-12-19,54.355066355958805
2024-12-20,58.29383928030365
2024-12-21,55.142820940827775
2024-12-22,51.204048016482936
2024-12-23,56.71833011056571
2024-12-24,57.50608469543468
2024-12-25,43.32650216779325
2024-12-26,63.808121374386424
2024-12-27,63.02036678951745
2024-12-28,58.29383928030365
2024-12-29,51.204048016482936
2024-12-30,48.84078426187603
2024-12-31,54.355066355958805
2025-01-01,46.477520507269126
2025-01-02,51.204048016482936
2025-01-03,50.416293431613965
2025-01-04,44.902011337531185
2025-01-05,44.11425675266222
2025-01-06,42.53874758292428
2025-01-07,44.902011337531185
2025-01-08,40.963238413186346
2025-01-09,40.175483828317375
2025-01-10,43.32650216779325
2025-01-11,44.11425675266222
2025-01-12,41.75099299805532
2025-01-13,39.38772924344841
2025-01-14,40.175483828317375
2025-01-15,41.75099299805532
2025-01-16,45.689765922400156
2025-01-17,47.26527509213809
2025-01-18,48.05302967700706
2025-01-19,47.26527509213809
2025-01-20,41.75099299805532
2025-01-21,41.75099299805532
2025-01-22,45.689765922400156
2025-01-23,44.902011337531185
2025-01-24,44.902011337531185
2025-01-25,45.689765922400156
2025-01-26,40.963238413186346
2025-01-27,37.02446548884151
2025-01-28,40.175483828317375
2025-01-29,40.175483828317375
2025-01-30,39.38772924344841
2025-01-31,40.175483828317375
2025-02-01,42.53874758292428
2025-02-02,44.902011337531185
2025-02-03,37.02446548884151
2025-02-04,40.963238413186346
2025-02-05,40.175483828317375
2025-02-06,41.75099299805532
2025-02-07,40.175483828317375
2025-02-08,48.84078426187603
2025-02-09,37.81222007371048
2025-02-10,66.9591397138623
2025-02-11,51.9918026013519
2025-02-12,45.689765922400156
2025-02-13,40.963238413186346
2025-02-14,41.75099299805532
2025-02-15,45.689765922400156
2025-02-16,40.963238413186346
2025-02-17,42.53874758292428
2025-02-18,44.11425675266222
2025-02-19,41.75099299805532
2025-02-20,48.05302967700706
2025-02-21,47.26527509213809
2025-02-22,51.204048016482936
2025-02-23,43.32650216779325
2025-02-24,39.38772924344841
2025-02-25,44.11425675266222
2025-02-26,44.11425675266222
2025-02-27,42.53874758292428
2025-02-28,49.628538846744995
2025-03-01,52.77955718622087
2025-03-02,44.11425675266222
2025-03-03,44.11425675266222
2025-03-04,43.32650216779325
2025-03-05,42.53874758292428
2025-03-06,44.902011337531185
2025-03-07,40.963238413186346
2025-03-08,43.32650216779325
2025-03-09,44.11425675266222
2025-03-10,41.75099299805532
2025-03-11,40.963238413186346
2025-03-12,43.32650216779325
2025-03-13,51.9918026013519
2025-03-14,48.05302967700706
2025-03-15,51.204048016482936
2025-03-16,44.11425675266222
2025-03-17,42.53874758292428
2025-03-18,40.963238413186346
2025-03-19,40.175483828317375
2025-03-20,42.53874758292428
2025-03-21,37.81222007371048
2025-03-22,44.902011337531185
2025-03-23,43.32650216779325
2025-03-24,39.38772924344841
2025-03-25,50.416293431613965
2025-03-26,51.9918026013519
2025-03-27,45.689765922400156
2025-03-28,44.11425675266222
2025-03-29,43.32650216779325
2025-03-30,40.175483828317375
2025-03-31,36.236710903972536
2025-04-01,41.75099299805532
2025-04-02,39.38772924344841
2025-04-03,40.175483828317375
2025-04-04,41.75099299805532
2025-04-05,45.689765922400156
2025-04-06,42.53874758292428
2025-04-07,38.59997465857944
2025-04-08,41.75099299805532
2025-04-09,41.75099299805532
2025-04-10,39.38772924344841
2025-04-11,42.53874758292428
2025-04-12,45.689765922400156
2025-04-13,39.38772924344841
2025-04-14,38.59997465857944
2025-04-15,38.59997465857944
2025-04-16,40.963238413186346
2025-04-17,38.59997465857944
2025-04-18,41.75099299805532
2025-04-19,44.11425675266222
2025-04-20,37.81222007371048
2025-04-21,40.963238413186346
2025-04-22,38.59997465857944
2025-04-23,40.963238413186346
2025-04-24,39.38772924344841
2025-04-25,40.963238413186346
2025-04-26,41.75099299805532
2025-04-27,41.75099299805532
2025-04-28,36.63058819640702
2025-04-29,47.26527509213809
2025-04-30,43.32650216779325
2025-05-01,45.689765922400156
2025-05-02,38.20609736614496
2025-05-03,46.477520507269126
2025-05-04,40.963238413186346
2025-05-05,39.38772924344841
2025-05-06,42.53874758292428
2025-05-07,39.38772924344841
2025-05-08,39.38772924344841
2025-05-09,39.38772924344841
2025-05-10,43.32650216779325
2025-05-11,45.689765922400156
2025-05-12,40.175483828317375
2025-05-13,40.963238413186346
2025-05-14,37.81222007371048
2025-05-15,42.53874758292428
2025-05-16,40.963238413186346
2025-05-17,43.32650216779325
2025-05-18,40.175483828317375
2025-05-19,41.75099299805532
2025-05-20,44.11425675266222
2025-05-21,43.32650216779325
2025-05-22,41.75099299805532
2025-05-23,43.32650216779325
2025-05-24,46.477520507269126
2025-05-25,44.11425675266222
2025-05-26,42.53874758292428
2025-05-27,45.689765922400156
2025-05-28,47.26527509213809
2025-05-29,44.902011337531185
2025-05-30,44.11425675266222
2025-05-31,48.84078426187603
2025-06-01,44.11425675266222
2025-06-02,43.32650216779325
2025-06-03,44.902011337531185
2025-06-04,46.477520507269126
2025-06-05,44.902011337531185
2025-06-06,44.902011337531185
2025-06-07,41.75099299805532
2025-06-08,46.477520507269126
2025-06-09,44.11425675266222
2025-06-10,48.84078426187603
2025-06-11,43.32650216779325
2025-06-12,44.11425675266222
2025-06-13,44.902011337531185
2025-06-14,43.32650216779325
2025-06-15,40.963238413186346
2025-06-16,45.689765922400156
2025-06-17,54.355066355958805
2025-06-18,48.05302967700706
2025-06-19,44.11425675266222
2025-06-20,45.689765922400156
2025-06-21,39.38772924344841
2025-06-22,39.38772924344841
2025-06-23,43.32650216779325
2025-06-24,48.84078426187603
2025-06-25,43.32650216779325
2025-06-26,50.416293431613965
2025-06-27,53.56731177108984
2025-06-28,47.26527509213809
2025-06-29,46.477520507269126
2025-06-30,48.84078426187603
2025-07-01,51.9918026013519
2025-07-02,51.204048016482936
2025-07-03,50.416293431613965
2025-07-04,45.689765922400156
2025-07-05,45.689765922400156
2025-07-06,42.53874758292428
2025-07-07,48.05302967700706
2025-07-08,53.56731177108984
2025-07-09,55.930575525696746
2025-07-10,54.355066355958805
2025-07-11,52.77955718622087
2025-07-12,53.56731177108984
2025-07-13,44.902011337531185
2025-07-14,50.416293431613965
2025-07-15,51.9918026013519
2025-07-16,48.05302967700706
2025-07-17,51.9918026013519
2025-07-18,51.204048016482936
2025-07-19,55.142820940827775
2025-07-20,48.84078426187603
2025-07-21,48.05302967700706
2025-07-22,54.355066355958805
2025-07-23,51.9918026013519
2025-07-24,47.26527509213809
2025-07-25,51.204048016482936
2025-07-26,50.416293431613965
2025-07-27,48.05302967700706
2025-07-28,51.204048016482936
2025-07-29,55.930575525696746
2025-07-30,55.142820940827775
2025-07-31,54.355066355958805
2025-08-01,59.869348450041585
2025-08-02,57.50608469543468
2025-08-03,50.416293431613965
2025-08-04,54.355066355958805
2025-08-05,57.50608469543468
2025-08-06,56.71833011056571
2025-08-07,55.142820940827775
2025-08-08,56.71833011056571
2025-08-09,52.77955718622087
2025-08-10,52.77955718622087
2025-08-11,49.628538846744995
2025-08-12,59.869348450041585
2025-08-13,55.930575525696746
2025-08-14,54.355066355958805
2025-08-15,54.355066355958805
2025-08-16,50.416293431613965
2025-08-17,48.05302967700706
2025-08-18,49.628538846744995
2025-08-19,48.05302967700706
2025-08-20,48.84078426187603
2025-08-21,50.416293431613965
2025-08-22,50.416293431613965
2025-08-23,48.84078426187603
2025-08-24,47.26527509213809
2025-08-25,47.26527509213809
2025-08-26,55.142820940827775
2025-08-27,48.05302967700706
2025-08-28,46.477520507269126
2025-08-29,51.204048016482936
2025-08-30,48.05302967700706
2025-08-31,45.689765922400156
2025-09-01,45.689765922400156
2025-09-02,45.689765922400156
2025-09-03,43.32650216779325
2025-09-04,44.902011337531185
2025-09-05,45.689765922400156
2025-09-06,42.53874758292428
2025-09-07,40.175483828317375
2025-09-08,40.963238413186346
2025-09-09,55.930575525696746
2025-09-10,62.23261220464849
2025-09-11,54.355066355958805
2025-09-12,70.89791263820715
2025-09-13,63.02036678951745
2025-09-14,55.142820940827775
2025-09-15,54.355066355958805
2025-09-16,53.56731177108984
2025-09-17,59.081593865172614
2025-09-18,50.416293431613965
2025-09-19,67.74689429873126
2025-09-20,77.19994931715888
2025-09-21,63.808121374386424
2025-09-22,63.808121374386424
2025-09-23,63.808121374386424
2025-09-24,58.29383928030365
2025-09-25,59.081593865172614
2025-09-26,59.869348450041585
2025-09-27,63.808121374386424
2025-09-28,53.56731177108984
2025-09-29,55.142820940827775
2025-09-30,53.56731177108984
2025-10-01,55.142820940827775
2025-10-02,54.355066355958805
2025-10-03,53.56731177108984
2025-10-04,60.657103034910556
2025-10-05,53.56731177108984
2025-10-06,51.9918026013519
2025-10-07,59.869348450041585
2025-10-08,53.56731177108984
2025-10-09,48.84078426187603
2025-10-10,53.56731177108984
2025-10-11,57.50608469543468
2025-10-12,48.84078426187603
2025-10-13,51.204048016482936
2025-10-14,51.204048016482936
2025-10-15,51.204048016482936
2025-10-16,52.77955718622087
2025-10-17,54.355066355958805
2025-10-18,51.204048016482936
2025-10-19,51.9918026013519
2025-10-20,53.56731177108984
2025-10-21,48.84078426187603
2025-10-22,50.416293431613965
2025-10-23,46.477520507269126
2025-10-24,47.26527509213809
2025-10-25,48.84078426187603
2025-10-26,40.175483828317375
2025-10-27,44.11425675266222
2025-10-28,43.32650216779325
2025-10-29,48.05302967700706
2025-10-30,43.32650216779325
2025-10-31,42.53874758292428
2025-11-01,48.05302967700706
2025-11-02,44.902011337531185
2025-11-03,45.689765922400156
2025-11-04,51.9918026013519
2025-11-05,40.175483828317375
2025-11-06,44.11425675266222
2025-11-07,48.84078426187603
2025-11-08,49.628538846744995
2025-11-09,48.84078426187603
2025-11-10,47.26527509213809
2025-11-11,47.26527509213809
2025-11-12,43.32650216779325
2025-11-13,48.05302967700706
2025-11-14,51.204048016482936
2025-11-15,48.84078426187603
2025-11-16,47.26527509213809
2025-11-17,49.628538846744995
2025-11-18,50.416293431613965
2025-11-19,49.628538846744995
2025-11-20,50.416293431613965
2025-11-21,50.416293431613965
2025-11-22,59.081593865172614
2025-11-23,53.56731177108984
2025-11-24,50.416293431613965
2025-11-25,51.204048016482936
2025-11-26,53.56731177108984
2025-11-27,42.53874758292428
2025-11-28,78.77545848689682
2025-11-29,66.17138512899334
2025-11-30,55.930575525696746
2025-12-01,57.50608469543468
2025-12-02,56.71833011056571
2025-12-03,50.416293431613965
2025-12-04,49.628538846744995
2025-12-05,48.05302967700706
2025-12-06,53.56731177108984
2025-12-07,49.628538846744995
2025-12-08,46.477520507269126
2025-12-09,70.11015805333817
2025-12-10,56.71833011056571
2025-12-11,51.05255675016198
2025-12-12,48.658994742290886
2025-12-13,55.142820940827775
2025-12-14,46.26543273441979
2025-12-15,44.871713084267
2025-12-16,51.05255675016198
2025-12-17,48.96197727493279
2025-12-18,48.658994742290886
2025-12-19,50.35569692508558
2025-12-20,52.05239910788029
2025-12-21,50.35569692508558
2025-12-22,50.6586794577275
2025-12-23,54.44596111575138
2025-12-24,53.44611875803308
2025-12-25,41.084431426243114
2025-12-26,60.62680478164637
2025-12-27,52.05239910788029
2025-12-28,48.265117449856405
2025-12-29,50.6586794577275
2025-12-30,55.142820940827775
2025-12-31,49.658837100009194
2026-01-01,42.78113360903781
2026-01-02,52.74925893295668
2026-01-03,48.658994742290886
2026-01-04,47.2652750921381
2026-01-05,46.5684152670617
2026-01-06,44.174853259190606
2026-01-07,48.96197727493279
2026-01-08,42.4781510763959
2026-01-09,44.871713084267
2026-01-10,47.2652750921381
2026-01-11,43.62948470043517
2026-01-12,42.41755456986753
2026-01-13,42.41755456986753
2026-01-14,50.295100418557205
2026-01-15,52.71896067969249
2026-01-16,47.87124015742192
2026-01-17,47.2652750921381
2026-01-18,41.8115895045837
2026-01-19,43.62948470043517
2026-01-20,42.41755456986753
2026-01-21,44.84141483100281
2026-01-22,44.84141483100281
2026-01-23,43.62948470043517
2026-01-24,44.23544976571899
2026-01-25,41.8115895045837
2026-01-26,43.023519635151345
2026-01-27,38.78176417816459
2026-01-28,39.99369430873224
2026-01-29,41.20562443929988
2026-01-30,40.599659374016056
2026-01-31,44.23544976571899
2026-02-01,35.751938851745486
2026-02-02,41.8115895045837
2026-02-03,44.23544976571899
2026-02-04,39.99369430873224
2026-02-05,38.78176417816459
2026-02-06,38.78176417816459
2026-02-07,43.023519635151345
2026-02-08,37.56983404759695
2026-02-09,38.78176417816459
2026-02-10,44.23544976571899
2026-02-11,40.599659374016056
2026-02-12,42.41755456986753
2026-02-13,43.023519635151345
2026-02-14,44.84141483100281
2026-02-15,41.8115895045837
2026-02-16,41.8115895045837
2026-02-17,39.38772924344841
2026-02-18,40.599659374016056
2026-02-19,39.99369430873224
2026-02-20,44.84141483100281
2026-02-21,58.77861133253071
2026-02-22,41.8115895045837
2026-02-23,40.599659374016056
2026-02-24,43.023519635151345
2026-02-25,49.08317028798956
2026-02-26,50.295100418557205
2026-02-27,52.112995614408675
2026-02-28,50.295100418557205
2026-03-01,47.2652750921381
2026-03-02,49.689135353273386
2026-03-03,49.689135353273386
2026-03-04,46.65931002685428
2026-03-05,51.50703054912485
2026-03-06,49.08317028798956
2026-03-07,52.112995614408675
2026-03-08,46.65931002685428
2026-03-09,43.023519635151345
2026-03-10,43.62948470043517
2026-03-11,45.447379896286634
2026-03-12,46.65931002685428
2026-03-13,46.65931002685428
2026-03-14,50.90106548384103
2026-03-15,43.62948470043517
2026-03-16,40.599659374016056
2026-03-17,45.447379896286634
2026-03-18,41.20562443929988
2026-03-19,43.023519635151345
2026-03-20,46.05334496157045
2026-03-21,46.65931002685428
2026-03-22,43.023519635151345
2026-03-23,42.41755456986753
2026-03-24,49.689135353273386
2026-03-25,44.23544976571899
2026-03-26,49.08317028798956
2026-03-27,49.08317028798956
2026-03-28,47.87124015742192
2026-03-29,47.2652750921381
2026-03-30,43.023519635151345
2026-03-31,44.23544976571899
2026-04-01,48.47720522270574
2026-04-02,44.84141483100281
2026-04-03,43.023519635151345
2026-04-04,42.41755456986753
2026-04-05,39.38772924344841
2026-04-06,43.62948470043517
2026-04-07,43.023519635151345
2026-04-08,40.599659374016056
2026-04-09,41.8115895045837
2026-04-10,41.8115895045837
2026-04-11,45.447379896286634
2026-04-12,43.023519635151345
2026-04-13,41.20562443929988
2026-04-14,42.41755456986753
2026-04-15,39.38772924344841
2026-04-16,44.84141483100281
2026-04-17,39.99369430873224
2026-04-18,45.447379896286634
2026-04-19,39.99369430873224
2026-04-20,43.023519635151345
2026-04-21,46.65931002685428
2026-04-22,43.023519635151345
2026-04-23,41.8115895045837
2026-04-24,41.8115895045837
2026-04-25,44.84141483100281
2026-04-26,42.41755456986753
2026-04-27,39.38772924344841
2026-04-28,44.23544976571899
2026-04-29,41.8115895045837
2026-04-30,47.87124015742192
2026-05-01,46.65931002685428
2026-05-02,47.87124015742192
2026-05-03,45.447379896286634
2026-05-04,44.23544976571899
2026-05-05,42.41755456986753
2026-05-06,43.62948470043517
2026-05-07,43.023519635151345
2026-05-08,43.023519635151345
2026-05-09,43.62948470043517
2026-05-10,41.20562443929988
2026-05-11,43.023519635151345
2026-05-12,49.08317028798956
2026-05-13,41.8115895045837
2026-05-14,44.23544976571899
2026-05-15,44.23544976571899
2026-05-16,47.87124015742192
2026-05-17,46.05334496157045
2026-05-18,42.41755456986753
2026-05-19,46.05334496157045
2026-05-20,44.84141483100281
2026-05-21,47.2652750921381
2026-05-22,47.87124015742192
2026-05-23,46.65931002685428
2026-05-24,44.23544976571899
2026-05-25,46.05334496157045
2026-05-26,43.023519635151345
2026-05-27,45.447379896286634
2026-05-28,56.960716136679245
2026-05-29,51.50703054912485
2026-05-30,52.112995614408675
2026-05-31,49.689135353273386
