Time,t_mobile
2024-09-23,60.6795769523003
2024-09-24,60.6795769523003
2024-09-25,56.73934468267041
2024-09-26,55.163251774818455
2024-09-27,57.52739113659639
2024-09-28,65.40785567585617
2024-09-29,55.951298228744434
2024-09-30,63.83176276800421
2024-10-01,59.89153049837432
2024-10-02,59.103484044448344
2024-10-03,55.951298228744434
2024-10-04,52.799112413040525
2024-10-05,56.73934468267041
2024-10-06,50.43497305126259
2024-10-07,50.43497305126259
2024-10-08,49.64692659733661
2024-10-09,49.64692659733661
2024-10-10,55.951298228744434
2024-10-11,54.375205320892476
2024-10-12,55.951298228744434
2024-10-13,48.85888014341063
2024-10-14,53.5871588669665
2024-10-15,51.22301950518857
2024-10-16,48.85888014341063
2024-10-17,51.22301950518857
2024-10-18,48.85888014341063
2024-10-19,52.799112413040525
2024-10-20,47.28278723555868
2024-10-21,46.4947407816327
2024-10-22,48.07083368948465
2024-10-23,48.07083368948465
2024-10-24,44.13060141985476
2024-10-25,47.28278723555868
2024-10-26,49.64692659733661
2024-10-27,42.55450851200281
2024-10-28,42.55450851200281
2024-10-29,41.76646205807683
2024-10-30,42.55450851200281
2024-10-31,40.978415604150854
2024-11-01,47.28278723555868
2024-11-02,45.70669432770672
2024-11-03,43.342554965928784
2024-11-04,44.13060141985476
2024-11-05,38.61427624237292
2024-11-06,30.73381170311314
2024-11-07,40.190369150224875
2024-11-08,50.43497305126259
2024-11-09,46.4947407816327
2024-11-10,42.55450851200281
2024-11-11,44.13060141985476
2024-11-12,60.6795769523003
2024-11-13,48.07083368948465
2024-11-14,46.4947407816327
2024-11-15,48.85888014341063
2024-11-16,50.43497305126259
2024-11-17,45.70669432770672
2024-11-18,44.13060141985476
2024-11-19,48.07083368948465
2024-11-20,47.28278723555868
2024-11-21,43.342554965928784
2024-11-22,48.07083368948465
2024-11-23,53.5871588669665
2024-11-24,44.13060141985476
2024-11-25,47.28278723555868
2024-11-26,48.85888014341063
2024-11-27,53.5871588669665
2024-11-28,50.43497305126259
2024-11-29,76.44050603081986
2024-11-30,58.315437590522365
2024-12-01,52.799112413040525
2024-12-02,53.5871588669665
2024-12-03,52.799112413040525
2024-12-04,46.4947407816327
2024-12-05,46.4947407816327
2024-12-06,47.28278723555868
2024-12-07,51.22301950518857
2024-12-08,48.07083368948465
2024-12-09,42.55450851200281
2024-12-10,49.64692659733661
2024-12-11,48.85888014341063
2024-12-12,47.28278723555868
2024-12-13,49.64692659733661
2024-12-14,52.011065959114546
2024-12-15,52.011065959114546
2024-12-16,47.28278723555868
2024-12-17,48.85888014341063
2024-12-18,51.22301950518857
2024-12-19,54.375205320892476
2024-12-20,58.315437590522365
2024-12-21,55.163251774818455
2024-12-22,51.22301950518857
2024-12-23,56.73934468267041
2024-12-24,57.52739113659639
2024-12-25,43.342554965928784
2024-12-26,63.83176276800421
2024-12-27,63.04371631407824
2024-12-28,58.315437590522365
2024-12-29,51.22301950518857
2024-12-30,48.85888014341063
2024-12-31,54.375205320892476
2025-01-01,46.4947407816327
2025-01-02,51.22301950518857
2025-01-03,50.43497305126259
2025-01-04,44.91864787378074
2025-01-05,44.13060141985476
2025-01-06,42.55450851200281
2025-01-07,44.91864787378074
2025-01-08,40.978415604150854
2025-01-09,40.190369150224875
2025-01-10,43.342554965928784
2025-01-11,44.13060141985476
2025-01-12,41.76646205807683
2025-01-13,39.402322696298896
2025-01-14,40.190369150224875
2025-01-15,41.76646205807683
2025-01-16,45.70669432770672
2025-01-17,47.28278723555868
2025-01-18,48.07083368948465
2025-01-19,47.28278723555868
2025-01-20,41.76646205807683
2025-01-21,41.76646205807683
2025-01-22,45.70669432770672
2025-01-23,44.91864787378074
2025-01-24,44.91864787378074
2025-01-25,45.70669432770672
2025-01-26,40.978415604150854
2025-01-27,37.038183334520966
2025-01-28,40.190369150224875
2025-01-29,40.190369150224875
2025-01-30,39.402322696298896
2025-01-31,40.190369150224875
2025-02-01,42.55450851200281
2025-02-02,44.91864787378074
2025-02-03,37.038183334520966
2025-02-04,40.978415604150854
2025-02-05,40.190369150224875
2025-02-06,41.76646205807683
2025-02-07,40.190369150224875
2025-02-08,48.85888014341063
2025-02-09,37.82622978844694
2025-02-10,66.98394858370813
2025-02-11,52.011065959114546
2025-02-12,45.70669432770672
2025-02-13,40.978415604150854
2025-02-14,41.76646205807683
2025-02-15,45.70669432770672
2025-02-16,40.978415604150854
2025-02-17,42.55450851200281
2025-02-18,44.13060141985476
2025-02-19,41.76646205807683
2025-02-20,48.07083368948465
2025-02-21,47.28278723555868
2025-02-22,51.22301950518857
2025-02-23,43.342554965928784
2025-02-24,39.402322696298896
2025-02-25,44.13060141985476
2025-02-26,44.13060141985476
2025-02-27,42.55450851200281
2025-02-28,49.64692659733661
2025-03-01,52.799112413040525
2025-03-02,44.13060141985476
2025-03-03,44.13060141985476
2025-03-04,43.342554965928784
2025-03-05,42.55450851200281
2025-03-06,44.91864787378074
2025-03-07,40.978415604150854
2025-03-08,43.342554965928784
2025-03-09,44.13060141985476
2025-03-10,41.76646205807683
2025-03-11,40.978415604150854
2025-03-12,43.342554965928784
2025-03-13,52.011065959114546
2025-03-14,48.07083368948465
2025-03-15,51.22301950518857
2025-03-16,44.13060141985476
2025-03-17,42.55450851200281
2025-03-18,40.978415604150854
2025-03-19,40.190369150224875
2025-03-20,42.55450851200281
2025-03-21,37.82622978844694
2025-03-22,44.91864787378074
2025-03-23,43.342554965928784
2025-03-24,39.402322696298896
2025-03-25,50.43497305126259
2025-03-26,52.011065959114546
2025-03-27,45.70669432770672
2025-03-28,44.13060141985476
2025-03-29,43.342554965928784
2025-03-30,40.190369150224875
2025-03-31,36.25013688059499
2025-04-01,41.76646205807683
2025-04-02,39.402322696298896
2025-04-03,40.190369150224875
2025-04-04,41.76646205807683
2025-04-05,45.70669432770672
2025-04-06,42.55450851200281
2025-04-07,38.61427624237292
2025-04-08,41.76646205807683
2025-04-09,41.76646205807683
2025-04-10,39.402322696298896
2025-04-11,42.55450851200281
2025-04-12,45.70669432770672
2025-04-13,39.402322696298896
2025-04-14,38.61427624237292
2025-04-15,38.61427624237292
2025-04-16,40.978415604150854
2025-04-17,38.61427624237292
2025-04-18,41.76646205807683
2025-04-19,44.13060141985476
2025-04-20,37.82622978844694
2025-04-21,40.978415604150854
2025-04-22,38.61427624237292
2025-04-23,40.978415604150854
2025-04-24,39.402322696298896
2025-04-25,40.978415604150854
2025-04-26,41.76646205807683
2025-04-27,41.76646205807683
2025-04-28,36.64416010755798
2025-04-29,47.28278723555868
2025-04-30,43.342554965928784
2025-05-01,45.70669432770672
2025-05-02,38.220253015409924
2025-05-03,46.4947407816327
2025-05-04,40.978415604150854
2025-05-05,39.402322696298896
2025-05-06,42.55450851200281
2025-05-07,39.402322696298896
2025-05-08,39.402322696298896
2025-05-09,39.402322696298896
2025-05-10,43.342554965928784
2025-05-11,45.70669432770672
2025-05-12,40.190369150224875
2025-05-13,40.978415604150854
2025-05-14,37.82622978844694
2025-05-15,42.55450851200281
2025-05-16,40.978415604150854
2025-05-17,43.342554965928784
2025-05-18,40.190369150224875
2025-05-19,41.76646205807683
2025-05-20,44.13060141985476
2025-05-21,43.342554965928784
2025-05-22,41.76646205807683
2025-05-23,43.342554965928784
2025-05-24,46.4947407816327
2025-05-25,44.13060141985476
2025-05-26,42.55450851200281
2025-05-27,45.70669432770672
2025-05-28,47.28278723555868
2025-05-29,44.91864787378074
2025-05-30,44.13060141985476
2025-05-31,48.85888014341063
2025-06-01,44.13060141985476
2025-06-02,43.342554965928784
2025-06-03,44.91864787378074
2025-06-04,46.4947407816327
2025-06-05,44.91864787378074
2025-06-06,44.91864787378074
2025-06-07,41.76646205807683
2025-06-08,46.4947407816327
2025-06-09,44.13060141985476
2025-06-10,48.85888014341063
2025-06-11,43.342554965928784
2025-06-12,44.13060141985476
2025-06-13,44.91864787378074
2025-06-14,43.342554965928784
2025-06-15,40.978415604150854
2025-06-16,45.70669432770672
2025-06-17,54.375205320892476
2025-06-18,48.07083368948465
2025-06-19,44.13060141985476
2025-06-20,45.70669432770672
2025-06-21,39.402322696298896
2025-06-22,39.402322696298896
2025-06-23,43.342554965928784
2025-06-24,48.85888014341063
2025-06-25,43.342554965928784
2025-06-26,50.43497305126259
2025-06-27,53.5871588669665
2025-06-28,47.28278723555868
2025-06-29,46.4947407816327
2025-06-30,48.85888014341063
2025-07-01,52.011065959114546
2025-07-02,51.22301950518857
2025-07-03,50.43497305126259
2025-07-04,45.70669432770672
2025-07-05,45.70669432770672
2025-07-06,42.55450851200281
2025-07-07,48.07083368948465
2025-07-08,53.5871588669665
2025-07-09,55.951298228744434
2025-07-10,54.375205320892476
2025-07-11,52.799112413040525
2025-07-12,53.5871588669665
2025-07-13,44.91864787378074
2025-07-14,50.43497305126259
2025-07-15,52.011065959114546
2025-07-16,48.07083368948465
2025-07-17,52.011065959114546
2025-07-18,51.22301950518857
2025-07-19,55.163251774818455
2025-07-20,48.85888014341063
2025-07-21,48.07083368948465
2025-07-22,54.375205320892476
2025-07-23,52.011065959114546
2025-07-24,47.28278723555868
2025-07-25,51.22301950518857
2025-07-26,50.43497305126259
2025-07-27,48.07083368948465
2025-07-28,51.22301950518857
2025-07-29,55.951298228744434
2025-07-30,55.163251774818455
2025-07-31,54.375205320892476
2025-08-01,59.89153049837432
2025-08-02,57.52739113659639
2025-08-03,50.43497305126259
2025-08-04,54.375205320892476
2025-08-05,57.52739113659639
2025-08-06,56.73934468267041
2025-08-07,55.163251774818455
2025-08-08,56.73934468267041
2025-08-09,52.799112413040525
2025-08-10,52.799112413040525
2025-08-11,49.64692659733661
2025-08-12,59.89153049837432
2025-08-13,55.951298228744434
2025-08-14,54.375205320892476
2025-08-15,54.375205320892476
2025-08-16,50.43497305126259
2025-08-17,48.07083368948465
2025-08-18,49.64692659733661
2025-08-19,48.07083368948465
2025-08-20,48.85888014341063
2025-08-21,50.43497305126259
2025-08-22,50.43497305126259
2025-08-23,48.85888014341063
2025-08-24,47.28278723555868
2025-08-25,47.28278723555868
2025-08-26,55.163251774818455
2025-08-27,48.07083368948465
2025-08-28,46.4947407816327
2025-08-29,51.22301950518857
2025-08-30,48.07083368948465
2025-08-31,45.70669432770672
2025-09-01,45.70669432770672
2025-09-02,45.70669432770672
2025-09-03,43.342554965928784
2025-09-04,44.91864787378074
2025-09-05,45.70669432770672
2025-09-06,42.55450851200281
2025-09-07,40.190369150224875
2025-09-08,40.978415604150854
2025-09-09,55.951298228744434
2025-09-10,62.25566986015226
2025-09-11,54.375205320892476
2025-09-12,70.92418085333802
2025-09-13,63.04371631407824
2025-09-14,55.163251774818455
2025-09-15,54.375205320892476
2025-09-16,53.5871588669665
2025-09-17,59.103484044448344
2025-09-18,50.43497305126259
2025-09-19,67.7719950376341
2025-09-20,77.22855248474583
2025-09-21,63.83176276800421
2025-09-22,63.83176276800421
2025-09-23,63.83176276800421
2025-09-24,58.315437590522365
2025-09-25,59.103484044448344
2025-09-26,59.89153049837432
2025-09-27,63.83176276800421
2025-09-28,53.5871588669665
2025-09-29,55.163251774818455
2025-09-30,53.5871588669665
2025-10-01,55.163251774818455
2025-10-02,54.375205320892476
2025-10-03,53.5871588669665
2025-10-04,60.6795769523003
2025-10-05,53.5871588669665
2025-10-06,52.011065959114546
2025-10-07,59.89153049837432
2025-10-08,53.5871588669665
2025-10-09,48.85888014341063
2025-10-10,53.5871588669665
2025-10-11,57.52739113659639
2025-10-12,48.85888014341063
2025-10-13,51.22301950518857
2025-10-14,51.22301950518857
2025-10-15,51.22301950518857
2025-10-16,52.799112413040525
2025-10-17,54.375205320892476
2025-10-18,51.22301950518857
2025-10-19,52.011065959114546
2025-10-20,53.5871588669665
2025-10-21,48.85888014341063
2025-10-22,50.43497305126259
2025-10-23,46.4947407816327
2025-10-24,47.28278723555868
2025-10-25,48.85888014341063
2025-10-26,40.190369150224875
2025-10-27,44.13060141985476
2025-10-28,43.342554965928784
2025-10-29,48.07083368948465
2025-10-30,43.342554965928784
2025-10-31,42.55450851200281
2025-11-01,48.07083368948465
2025-11-02,44.91864787378074
2025-11-03,45.70669432770672
2025-11-04,52.011065959114546
2025-11-05,40.190369150224875
2025-11-06,44.13060141985476
2025-11-07,48.85888014341063
2025-11-08,49.64692659733661
2025-11-09,48.85888014341063
2025-11-10,47.28278723555868
2025-11-11,47.28278723555868
2025-11-12,43.342554965928784
2025-11-13,48.07083368948465
2025-11-14,51.22301950518857
2025-11-15,48.85888014341063
2025-11-16,47.28278723555868
2025-11-17,49.64692659733661
2025-11-18,50.43497305126259
2025-11-19,49.64692659733661
2025-11-20,50.43497305126259
2025-11-21,50.43497305126259
2025-11-22,59.103484044448344
2025-11-23,53.5871588669665
2025-11-24,50.43497305126259
2025-11-25,51.22301950518857
2025-11-26,53.5871588669665
2025-11-27,42.55450851200281
2025-11-28,78.80464539259779
2025-11-29,66.19590212978214
2025-11-30,55.951298228744434
2025-12-01,57.52739113659639
2025-12-02,56.73934468267041
2025-12-03,50.43497305126259
2025-12-04,49.64692659733661
2025-12-05,48.07083368948465
2025-12-06,53.5871588669665
2025-12-07,49.64692659733661
2025-12-08,46.4947407816327
2025-12-09,70.13613439941204
2025-12-10,56.73934468267041
2025-12-11,51.0714721102028
2025-12-12,48.67702326942771
2025-12-13,55.16325177481845
2025-12-14,46.28257442865262
2025-12-15,44.88833839478359
2025-12-16,51.0714721102028
2025-12-17,48.980118059399246
2025-12-18,48.67702326942771
2025-12-19,50.37435409326828
2025-12-20,52.07168491710885
2025-12-21,50.37435409326828
2025-12-22,50.677448883239805
2025-12-23,54.46613375788394
2025-12-24,53.46592095097789
2025-12-25,41.09965352013946
2025-12-26,60.64926747330314
2025-12-27,52.07168491710885
2025-12-28,48.28300004246472
2025-12-29,50.677448883239805
2025-12-30,55.16325177481845
2025-12-31,49.677236076333756
2026-01-01,42.79698434398003
2026-01-02,52.768802934043364
2026-01-03,48.67702326942771
2026-01-04,47.28278723555867
2026-01-05,46.585669218624155
2026-01-06,44.19122037784906
2026-01-07,48.980118059399246
2026-01-08,42.493889554008504
2026-01-09,44.88833839478359
2026-01-10,47.28278723555867
2026-01-11,43.64564975590031
2026-01-12,42.43327059601419
2026-01-13,42.43327059601419
2026-01-14,50.31373513527397
2026-01-15,52.73849345504621
2026-01-16,47.88897681550173
2026-01-17,47.28278723555867
2026-01-18,41.82708101607113
2026-01-19,43.64564975590031
2026-01-20,42.43327059601419
2026-01-21,44.858028915786434
2026-01-22,44.858028915786434
2026-01-23,43.64564975590031
2026-01-24,44.25183933584337
2026-01-25,41.82708101607113
2026-01-26,43.03946017595725
2026-01-27,38.79613311635583
2026-01-28,40.00851227624195
2026-01-29,41.22089143612807
2026-01-30,40.614701856185015
2026-01-31,44.25183933584337
2026-02-01,35.76518521664053
2026-02-02,41.82708101607113
2026-02-03,44.25183933584337
2026-02-04,40.00851227624195
2026-02-05,38.79613311635583
2026-02-06,38.79613311635583
2026-02-07,43.03946017595725
2026-02-08,37.583753956469714
2026-02-09,38.79613311635583
2026-02-10,44.25183933584337
2026-02-11,40.614701856185015
2026-02-12,42.43327059601419
2026-02-13,43.03946017595725
2026-02-14,44.858028915786434
2026-02-15,41.82708101607113
2026-02-16,41.82708101607113
2026-02-17,39.402322696298896
2026-02-18,40.614701856185015
2026-02-19,40.00851227624195
2026-02-20,44.858028915786434
2026-02-21,58.80038925447681
2026-02-22,41.82708101607113
2026-02-23,40.614701856185015
2026-02-24,43.03946017595725
2026-02-25,49.101355975387854
2026-02-26,50.31373513527397
2026-02-27,52.13230387510315
2026-02-28,50.31373513527397
2026-03-01,47.28278723555867
2026-03-02,49.70754555533091
2026-03-03,49.70754555533091
2026-03-04,46.67659765561561
2026-03-05,51.52611429516009
2026-03-06,49.101355975387854
2026-03-07,52.13230387510315
2026-03-08,46.67659765561561
2026-03-09,43.03946017595725
2026-03-10,43.64564975590031
2026-03-11,45.46421849572949
2026-03-12,46.67659765561561
2026-03-13,46.67659765561561
2026-03-14,50.91992471521703
2026-03-15,43.64564975590031
2026-03-16,40.614701856185015
2026-03-17,45.46421849572949
2026-03-18,41.22089143612807
2026-03-19,43.03946017595725
2026-03-20,46.07040807567255
2026-03-21,46.67659765561561
2026-03-22,43.03946017595725
2026-03-23,42.43327059601419
2026-03-24,49.70754555533091
2026-03-25,44.25183933584337
2026-03-26,49.101355975387854
2026-03-27,49.101355975387854
2026-03-28,47.88897681550173
2026-03-29,47.28278723555867
2026-03-30,43.03946017595725
2026-03-31,44.25183933584337
2026-04-01,48.49516639544479
2026-04-02,44.858028915786434
2026-04-03,43.03946017595725
2026-04-04,42.43327059601419
2026-04-05,39.402322696298896
2026-04-06,43.64564975590031
2026-04-07,43.03946017595725
2026-04-08,40.614701856185015
2026-04-09,41.82708101607113
2026-04-10,41.82708101607113
2026-04-11,45.46421849572949
2026-04-12,43.03946017595725
2026-04-13,41.22089143612807
2026-04-14,42.43327059601419
2026-04-15,39.402322696298896
2026-04-16,44.858028915786434
2026-04-17,40.00851227624195
2026-04-18,45.46421849572949
2026-04-19,40.00851227624195
2026-04-20,43.03946017595725
2026-04-21,46.67659765561561
2026-04-22,43.03946017595725
2026-04-23,41.82708101607113
2026-04-24,41.82708101607113
2026-04-25,44.858028915786434
2026-04-26,42.43327059601419
2026-04-27,39.402322696298896
2026-04-28,44.25183933584337
2026-04-29,41.82708101607113
2026-04-30,47.88897681550173
2026-05-01,46.67659765561561
2026-05-02,47.88897681550173
2026-05-03,45.46421849572949
2026-05-04,44.25183933584337
2026-05-05,42.43327059601419
2026-05-06,43.64564975590031
2026-05-07,43.03946017595725
2026-05-08,43.03946017595725
2026-05-09,43.64564975590031
2026-05-10,41.22089143612807
2026-05-11,43.03946017595725
2026-05-12,49.101355975387854
2026-05-13,41.82708101607113
2026-05-14,44.25183933584337
2026-05-15,44.25183933584337
2026-05-16,47.88897681550173
2026-05-17,46.07040807567255
2026-05-18,42.43327059601419
2026-05-19,46.07040807567255
2026-05-20,44.858028915786434
2026-05-21,47.28278723555867
2026-05-22,47.88897681550173
2026-05-23,46.67659765561561
2026-05-24,44.25183933584337
2026-05-25,46.07040807567255
2026-05-26,43.03946017595725
2026-05-27,45.46421849572949
2026-05-28,56.98182051464763
2026-05-29,51.52611429516009
2026-05-30,52.13230387510315
2026-05-31,49.70754555533091
