Time,silicon_valley_bank
2024-12-09,0.1399192489495798
2024-12-10,0.20033892463235292
2024-12-11,0.17807904411764702
2024-12-12,0.1717190782563025
2024-12-13,0.20987887342436973
2024-12-14,0.0
2024-12-15,0.0
2024-12-16,0.20669889049369744
2024-12-17,0.0
2024-12-18,0.2639385832457983
2024-12-19,0.1430992318802521
2024-12-20,0.20033892463235292
2024-12-21,0.0
2024-12-22,0.0
2024-12-23,0.13673926601890754
2024-12-24,0.0
2024-12-25,0.0
2024-12-26,0.0
2024-12-27,0.0
2024-12-28,0.0
2024-12-29,0.0
2024-12-30,0.1430992318802521
2024-12-31,0.16853909532563022
2025-01-01,0.0
2025-01-02,0.0
2025-01-03,0.0
2025-01-04,0.0
2025-01-05,0.0
2025-01-06,0.13355928308823528
2025-01-07,0.18443900997899157
2025-01-08,0.0
2025-01-09,0.14627921481092435
2025-01-10,0.1430992318802521
2025-01-11,0.0
2025-01-12,0.0
2025-01-13,0.130379300157563
2025-01-14,0.17807904411764702
2025-01-15,0.16853909532563022
2025-01-16,0.1494591977415966
2025-01-17,0.22895877100840334
2025-01-18,0.13355928308823528
2025-01-19,0.0
2025-01-20,0.0
2025-01-21,0.16535911239495796
2025-01-22,0.19715894170168063
2025-01-23,0.17807904411764702
2025-01-24,0.20033892463235292
2025-01-25,0.0
2025-01-26,0.0
2025-01-27,0.18761899290966383
2025-01-28,0.1430992318802521
2025-01-29,0.15581916360294115
2025-01-30,0.24803866859243695
2025-01-31,0.21623883928571425
2025-02-01,0.0
2025-02-02,0.0
2025-02-03,0.17489906118697476
2025-02-04,0.20351890756302518
2025-02-05,0.0
2025-02-06,0.20033892463235292
2025-02-07,0.1208393513655462
2025-02-08,0.0
2025-02-09,0.0
2025-02-10,0.16853909532563022
2025-02-11,0.19397895877100838
2025-02-12,0.16535911239495796
2025-02-13,0.21623883928571425
2025-02-14,0.20351890756302518
2025-02-15,0.0
2025-02-16,0.0
2025-02-17,0.1812590270483193
2025-02-18,0.20033892463235292
2025-02-19,0.1430992318802521
2025-02-20,0.13673926601890754
2025-02-21,0.18761899290966383
2025-02-22,0.1621791294642857
2025-02-23,0.0
2025-02-24,0.16535911239495796
2025-02-25,0.1621791294642857
2025-02-26,0.17807904411764702
2025-02-27,0.14627921481092435
2025-02-28,0.12719931722689073
2025-03-01,0.19079897584033612
2025-03-02,0.0
2025-03-03,0.17807904411764702
2025-03-04,0.1208393513655462
2025-03-05,0.130379300157563
2025-03-06,0.18761899290966383
2025-03-07,0.0
2025-03-08,0.0
2025-03-09,0.0
2025-03-10,0.1589991465336134
2025-03-11,0.20669889049369744
2025-03-12,0.2925584296218487
2025-03-13,0.15581916360294115
2025-03-14,0.1589991465336134
2025-03-15,0.0
2025-03-16,0.0
2025-03-17,0.18443900997899157
2025-03-18,0.0
2025-03-19,0.25439863445378147
2025-03-20,0.1717190782563025
2025-03-21,0.213058856355042
2025-03-22,0.0
2025-03-23,0.0
2025-03-24,0.1430992318802521
2025-03-25,0.1717190782563025
2025-03-26,0.13355928308823528
2025-03-27,0.1526391806722689
2025-03-28,0.15581916360294115
2025-03-29,0.0
2025-03-30,0.0
2025-03-31,0.22895877100840334
2025-04-01,0.22577878807773105
2025-04-02,0.18443900997899157
2025-04-03,0.1494591977415966
2025-04-04,0.20033892463235292
2025-04-05,0.0
2025-04-06,0.0
2025-04-07,0.130379300157563
2025-04-08,0.16853909532563022
2025-04-09,0.1430992318802521
2025-04-10,0.1717190782563025
2025-04-11,0.1526391806722689
2025-04-12,0.0
2025-04-13,0.0
2025-04-14,0.13355928308823528
2025-04-15,0.08108956473214285
2025-04-16,0.1621067926536415
2025-04-17,0.21704730952232587
2025-04-18,0.18618927712281386
2025-04-19,0.0
2025-04-20,0.0
2025-04-21,0.2337670413629881
2025-04-22,0.16746397174782043
2025-04-23,0.13289974157942055
2025-04-24,0.09539948792016806
2025-04-25,0.0
2025-04-26,0.0
2025-04-27,0.0
2025-04-28,0.08585953912815125
2025-04-29,0.154511427536001
2025-04-30,0.22269809096559004
2025-05-01,0.1554532244432117
2025-05-02,0.06835828605876448
2025-05-03,0.0
2025-05-04,0.0
2025-05-05,0.0
2025-05-06,0.0
2025-05-07,0.14938686093095244
2025-05-08,0.1516860368143689
2025-05-09,0.0
2025-05-10,0.0
2025-05-11,0.0
2025-05-12,0.1469160624183605
2025-05-13,0.07154961594012604
2025-05-14,0.09620795815677965
2025-05-15,0.16709803258809097
2025-05-16,0.0
2025-05-17,0.0
2025-05-18,0.0
2025-05-19,0.14178014886262263
2025-05-20,0.21773380003902762
2025-05-21,0.17216160933318464
2025-05-22,0.0
2025-05-23,0.14178014886262263
2025-05-24,0.0
2025-05-25,0.0
2025-05-26,0.0
2025-05-27,0.1772251860782783
2025-05-28,0.13671657211752897
2025-05-29,0.21267022329393395
2025-05-30,0.0
2025-05-31,0.0
2025-06-01,0.0
2025-06-02,0.1620344558429973
2025-06-03,0.0
2025-06-04,0.29875102796052627
2025-06-05,0.2379881070194023
2025-06-06,0.20760664654884028
2025-06-07,0.0
2025-06-08,0.0
2025-06-09,0.0
2025-06-10,0.15697087909790364
2025-06-11,0.15190730235280997
2025-06-12,0.18228876282337197
2025-06-13,0.0
2025-06-14,0.0
2025-06-15,0.0
2025-06-16,0.0
2025-06-17,0.1620344558429973
2025-06-18,0.0
2025-06-19,0.0
2025-06-20,0.1924159163135593
2025-06-21,0.0
2025-06-22,0.0
2025-06-23,0.21773380003902762
2025-06-24,0.0
2025-06-25,0.1468437256077163
2025-06-26,0.20760664654884028
2025-06-27,0.18228876282337197
2025-06-28,0.0
2025-06-29,0.0
2025-06-30,0.15190730235280997
2025-07-01,0.21267022329393395
2025-07-02,0.18735233956846564
2025-07-03,0.20254306980374664
2025-07-04,0.0
2025-07-05,0.0
2025-07-06,0.0
2025-07-07,0.0
2025-07-08,0.2936874512154326
2025-07-09,0.19747949305865298
2025-07-10,0.20254306980374664
2025-07-11,0.24305168376449596
2025-07-12,0.0
2025-07-13,0.0
2025-07-14,0.0
2025-07-15,0.20254306980374664
2025-07-16,0.25317883725468326
2025-07-17,0.25824241399977693
2025-07-18,0.17216160933318464
2025-07-19,0.0
2025-07-20,0.18228876282337197
2025-07-21,0.1468437256077163
2025-07-22,0.20760664654884028
2025-07-23,0.2784967209801516
2025-07-24,0.22786095352921495
2025-07-25,0.2633059907448706
2025-07-26,0.0
2025-07-27,0.0
2025-07-28,0.24811526050958962
2025-07-29,0.28356029772524527
2025-07-30,0.24305168376449596
2025-07-31,0.28862387447033894
2025-08-01,0.3139417581958073
2025-08-02,0.0
2025-08-03,0.15190730235280997
2025-08-04,0.21267022329393395
2025-08-05,0.14178014886262263
2025-08-06,0.27343314423505793
2025-08-07,0.0
2025-08-08,0.2379881070194023
2025-08-09,0.0
2025-08-10,0.0
2025-08-11,0.1772251860782783
2025-08-12,0.15190730235280997
2025-08-13,0.13671657211752897
2025-08-14,0.14178014886262263
2025-08-15,0.20254306980374664
2025-08-16,0.0
2025-08-17,0.0
2025-08-18,0.0
2025-08-19,0.0
2025-08-20,0.0
2025-08-21,0.1772251860782783
2025-08-22,0.0
2025-08-23,0.16709803258809097
2025-08-24,0.0
2025-08-25,0.0
2025-08-26,0.0
2025-08-27,0.15697087909790364
2025-08-28,0.14178014886262263
2025-08-29,0.0
2025-08-30,0.0
2025-08-31,0.0
2025-09-01,0.0
2025-09-02,0.0
2025-09-03,0.21267022329393395
2025-09-04,0.2227973767841213
2025-09-05,0.0
2025-09-06,0.0
2025-09-07,0.0
2025-09-08,0.0
2025-09-09,0.0
2025-09-10,0.20254306980374664
2025-09-11,0.0
2025-09-12,0.15190730235280997
2025-09-13,0.0
2025-09-14,0.0
2025-09-15,0.22786095352921495
2025-09-16,0.13671657211752897
2025-09-17,0.13671657211752897
2025-09-18,0.1772251860782783
2025-09-19,0.18735233956846564
2025-09-20,0.0
2025-09-21,0.0
2025-09-22,0.19747949305865298
2025-09-23,0.3139417581958073
2025-09-24,0.24305168376449596
2025-09-25,0.28862387447033894
2025-09-26,0.20254306980374664
2025-09-27,0.0
2025-09-28,0.0
2025-09-29,0.22786095352921495
2025-09-30,0.2379881070194023
2025-10-01,0.23292453027430862
2025-10-02,0.19747949305865298
2025-10-03,0.1924159163135593
2025-10-04,0.0
2025-10-05,0.0
2025-10-06,0.25317883725468326
2025-10-07,0.5063576745093665
2025-10-08,0.21267022329393395
2025-10-09,0.0
2025-10-10,0.17216160933318464
2025-10-11,0.0
2025-10-12,0.0
2025-10-13,0.23292453027430862
2025-10-14,0.16709803258809097
2025-10-15,0.26836956748996427
2025-10-16,0.25824241399977693
2025-10-17,0.27343314423505793
2025-10-18,0.1772251860782783
2025-10-19,0.15190730235280997
2025-10-20,0.16709803258809097
2025-10-21,0.21773380003902762
2025-10-22,0.21267022329393395
2025-10-23,0.18735233956846564
2025-10-24,0.0
2025-10-25,0.0
2025-10-26,0.0
2025-10-27,0.18228876282337197
2025-10-28,0.26836956748996427
2025-10-29,0.1468437256077163
2025-10-30,0.1620344558429973
2025-10-31,0.1620344558429973
2025-11-01,0.0
2025-11-02,0.2227973767841213
2025-11-03,0.2936874512154326
2025-11-04,0.18735233956846564
2025-11-05,0.18228876282337197
2025-11-06,0.26836956748996427
2025-11-07,0.24811526050958962
2025-11-08,0.0
2025-11-09,0.1620344558429973
2025-11-10,0.15190730235280997
2025-11-11,0.0
2025-11-12,0.21267022329393395
2025-11-13,0.28862387447033894
2025-11-14,0.22786095352921495
2025-11-15,0.0
2025-11-16,0.0
2025-11-17,0.24811526050958962
2025-11-18,0.15697087909790364
2025-11-19,0.29875102796052627
2025-11-20,0.29875102796052627
2025-11-21,0.0
2025-11-22,0.0
2025-11-23,0.0
2025-11-24,0.15697087909790364
2025-11-25,0.1620344558429973
2025-11-26,0.0
2025-11-27,0.0
2025-11-28,0.0
2025-11-29,0.0
2025-11-30,0.22786095352921495
2025-12-01,0.1924159163135593
2025-12-02,0.24305168376449596
2025-12-03,0.14178014886262263
2025-12-04,0.1620344558429973
2025-12-05,0.24305168376449596
2025-12-06,0.0
2025-12-07,0.0
2025-12-08,0.1620344558429973
2025-12-09,0.19747949305865298
2025-12-10,0.0
2025-12-11,0.16705965453742766
2025-12-12,0.1421197364624314
2025-12-13,0.17703562176742615
2025-12-14,0.0
2025-12-15,0.15209570369242992
2025-12-16,0.1919995726124239
2025-12-17,0.1421197364624314
2025-12-18,0.2019755398424224
2025-12-19,0.0
2025-12-20,0.1820236053824254
2025-12-21,0.0
2025-12-22,0.16705965453742766
2025-12-23,0.20941971869987405
2025-12-24,0.21693949068742013
2025-12-25,0.0
2025-12-26,0.0
2025-12-27,0.0
2025-12-28,0.0
2025-12-29,0.0
2025-12-30,0.1421197364624314
2025-12-31,0.0
2026-01-01,0.15209570369242992
2026-01-02,0.1620716709224284
2026-01-03,0.0
2026-01-04,0.0
2026-01-05,0.19944375146987559
2026-01-06,0.15708368730742917
2026-01-07,0.1820236053824254
2026-01-08,0.0
2026-01-09,0.16705965453742766
2026-01-10,0.0
2026-01-11,0.0
2026-01-12,0.16702127648676432
2026-01-13,0.23088235279052716
2026-01-14,0.17193366697166917
2026-01-15,0.2210575718207175
2026-01-16,0.15719649551695467
2026-01-17,0.14245932406224016
2026-01-18,0.1621088860018595
2026-01-19,0.2849186481244803
2026-01-20,0.24070713376033684
2026-01-21,0.14245932406224016
2026-01-22,0.324217772003719
2026-01-23,0.176846057456574
2026-01-24,0.0
2026-01-25,0.0
2026-01-26,0.18667083842638366
2026-01-27,0.23088235279052716
2026-01-28,0.18175844794147883
2026-01-29,0.147371714547145
2026-01-30,0.23579474327543198
2026-01-31,0.265269086184861
2026-02-01,0.0
2026-02-02,0.19649561939619334
2026-02-03,0.21123279085090782
2026-02-04,0.1915832289112885
2026-02-05,0.17193366697166917
2026-02-06,0.27018147666976583
2026-02-07,0.1621088860018595
2026-02-08,0.176846057456574
2026-02-09,0.1621088860018595
2026-02-10,0.1915832289112885
2026-02-11,0.27018147666976583
2026-02-12,0.2800062576395755
2026-02-13,0.1915832289112885
2026-02-14,0.31439299103390933
2026-02-15,0.19649561939619334
2026-02-16,0.19649561939619334
2026-02-17,0.27509386715467066
2026-02-18,0.15228410503204984
2026-02-19,0.27509386715467066
2026-02-20,0.2210575718207175
2026-02-21,0.1621088860018595
2026-02-22,0.17193366697166917
2026-02-23,0.265269086184861
2026-02-24,0.17193366697166917
2026-02-25,0.2800062576395755
2026-02-26,0.23088235279052716
2026-02-27,0.265269086184861
2026-02-28,0.0
2026-03-01,0.0
2026-03-02,0.2603566956999562
2026-03-03,0.29474342909429
2026-03-04,0.2800062576395755
2026-03-05,0.265269086184861
2026-03-06,0.22596996230562233
2026-03-07,0.15719649551695467
2026-03-08,0.176846057456574
2026-03-09,0.206320400366003
2026-03-10,0.33404255297352864
2026-03-11,0.383166457822577
2026-03-12,0.2603566956999562
2026-03-13,0.206320400366003
2026-03-14,0.18175844794147883
2026-03-15,0.0
2026-03-16,0.1326345430924305
2026-03-17,0.3733416768527673
2026-03-18,0.3045682100640997
2026-03-19,0.43229036267162535
2026-03-20,0.27018147666976583
2026-03-21,0.3094806005490045
2026-03-22,0.27018147666976583
2026-03-23,0.33404255297352864
2026-03-24,0.31930538151881416
2026-03-25,0.29474342909429
2026-03-26,0.23579474327543198
2026-03-27,0.25544430521505135
2026-03-28,0.0
2026-03-29,0.147371714547145
2026-03-30,0.16702127648676432
2026-03-31,0.31439299103390933
2026-04-01,0.2603566956999562
2026-04-02,0.27018147666976583
2026-04-03,0.16702127648676432
2026-04-04,0.0
2026-04-05,0.176846057456574
2026-04-06,0.0
2026-04-07,0.265269086184861
2026-04-08,0.1915832289112885
2026-04-09,0.29965581957919485
2026-04-10,0.20140800988109817
2026-04-11,0.20140800988109817
2026-04-12,0.0
2026-04-13,0.22596996230562233
2026-04-14,0.2849186481244803
2026-04-15,0.18175844794147883
2026-04-16,0.23088235279052716
2026-04-17,0.3094806005490045
2026-04-18,0.16702127648676432
2026-04-19,0.0
2026-04-20,0.2800062576395755
2026-04-21,0.29965581957919485
2026-04-22,0.25544430521505135
2026-04-23,0.206320400366003
2026-04-24,0.2210575718207175
2026-04-25,0.1621088860018595
2026-04-26,0.1915832289112885
2026-04-27,0.324217772003719
2026-04-28,0.19649561939619334
2026-04-29,0.3487797244282432
2026-04-30,0.3733416768527673
2026-05-01,0.27018147666976583
2026-05-02,0.37825406733767214
2026-05-03,0.24070713376033684
2026-05-04,0.2603566956999562
2026-05-05,0.49123904849048333
2026-05-06,0.3684292863678625
2026-05-07,0.2505319147301465
2026-05-08,0.40772841024710116
2026-05-09,0.2800062576395755
2026-05-10,0.25544430521505135
2026-05-11,0.23579474327543198
2026-05-12,0.34386733394333835
2026-05-13,0.3733416768527673
2026-05-14,0.1621088860018595
2026-05-15,0.18667083842638366
2026-05-16,0.33404255297352864
2026-05-17,0.35860450539805283
2026-05-18,0.24561952424524167
2026-05-19,0.37825406733767214
2026-05-20,0.206320400366003
2026-05-21,0.29965581957919485
2026-05-22,0.2505319147301465
2026-05-23,0.21123279085090782
2026-05-24,0.21614518133581268
2026-05-25,0.29474342909429
2026-05-26,0.43229036267162535
2026-05-27,0.28983103860938514
2026-05-28,0.22596996230562233
2026-05-29,0.31439299103390933
2026-05-30,0.17193366697166917
2026-05-31,0.442115143641435
