Time,chick_fil_a
2024-09-25,44.34638560914326
2024-09-26,47.672364529829004
2024-09-27,49.88968381028617
2024-09-28,60.976280212571986
2024-09-29,25.499171725257376
2024-09-30,34.36844884708603
2024-10-01,39.91174704822893
2024-10-02,43.23772596891468
2024-10-03,49.88968381028617
2024-10-04,53.215662730971914
2024-10-05,63.19359949302915
2024-10-06,26.607831365485957
2024-10-07,33.25978920685745
2024-10-08,42.1290663286861
2024-10-09,44.34638560914326
2024-10-10,48.78102417005759
2024-10-11,56.541641651657656
2024-10-12,62.08493985280057
2024-10-13,25.499171725257376
2024-10-14,39.91174704822893
2024-10-15,42.1290663286861
2024-10-16,43.23772596891468
2024-10-17,45.45504524937184
2024-10-18,48.78102417005759
2024-10-19,62.08493985280057
2024-10-20,25.499171725257376
2024-10-21,34.36844884708603
2024-10-22,43.23772596891468
2024-10-23,44.34638560914326
2024-10-24,47.672364529829004
2024-10-25,50.99834345051475
2024-10-26,62.08493985280057
2024-10-27,26.607831365485957
2024-10-28,32.15112956662887
2024-10-29,37.69442776777177
2024-10-30,43.23772596891468
2024-10-31,46.56370488960042
2024-11-01,47.672364529829004
2024-11-02,55.432982011429075
2024-11-03,25.499171725257376
2024-11-04,31.042469926400283
2024-11-05,38.80308740800035
2024-11-06,28.82515064594312
2024-11-07,43.23772596891468
2024-11-08,48.78102417005759
2024-11-09,60.976280212571986
2024-11-10,26.607831365485957
2024-11-11,52.10700309074333
2024-11-12,42.1290663286861
2024-11-13,42.1290663286861
2024-11-14,44.34638560914326
2024-11-15,53.215662730971914
2024-11-16,55.432982011429075
2024-11-17,26.607831365485957
2024-11-18,32.15112956662887
2024-11-19,43.23772596891468
2024-11-20,43.23772596891468
2024-11-21,44.34638560914326
2024-11-22,48.78102417005759
2024-11-23,57.65030129188624
2024-11-24,27.716491005714538
2024-11-25,34.36844884708603
2024-11-26,45.45504524937184
2024-11-27,53.215662730971914
2024-11-28,46.56370488960042
2024-11-29,37.69442776777177
2024-11-30,49.88968381028617
2024-12-01,25.499171725257376
2024-12-02,29.933810286171703
2024-12-03,37.69442776777177
2024-12-04,38.80308740800035
2024-12-05,45.45504524937184
2024-12-06,47.672364529829004
2024-12-07,57.65030129188624
2024-12-08,27.716491005714538
2024-12-09,29.933810286171703
2024-12-10,39.91174704822893
2024-12-11,38.80308740800035
2024-12-12,43.23772596891468
2024-12-13,46.56370488960042
2024-12-14,57.65030129188624
2024-12-15,27.716491005714538
2024-12-16,34.36844884708603
2024-12-17,43.23772596891468
2024-12-18,45.45504524937184
2024-12-19,52.10700309074333
2024-12-20,53.215662730971914
2024-12-21,58.758960932114825
2024-12-22,28.82515064594312
2024-12-23,42.1290663286861
2024-12-24,89.8014308585151
2024-12-25,35.47710848731461
2024-12-26,45.45504524937184
2024-12-27,54.324322371200495
2024-12-28,49.88968381028617
2024-12-29,27.716491005714538
2024-12-30,44.34638560914326
2024-12-31,67.62823805394348
2025-01-01,110.86596402285815
2025-01-02,55.432982011429075
2025-01-03,47.672364529829004
2025-01-04,55.432982011429075
2025-01-05,33.25978920685745
2025-01-06,32.15112956662887
2025-01-07,45.45504524937184
2025-01-08,44.34638560914326
2025-01-09,44.34638560914326
2025-01-10,47.672364529829004
2025-01-11,54.324322371200495
2025-01-12,36.58576812754319
2025-01-13,33.25978920685745
2025-01-14,45.45504524937184
2025-01-15,45.45504524937184
2025-01-16,47.672364529829004
2025-01-17,50.99834345051475
2025-01-18,57.65030129188624
2025-01-19,25.499171725257376
2025-01-20,47.672364529829004
2025-01-21,46.56370488960042
2025-01-22,43.23772596891468
2025-01-23,45.45504524937184
2025-01-24,46.56370488960042
2025-01-25,57.65030129188624
2025-01-26,27.716491005714538
2025-01-27,31.042469926400283
2025-01-28,47.672364529829004
2025-01-29,46.56370488960042
2025-01-30,48.78102417005759
2025-01-31,53.215662730971914
2025-02-01,56.541641651657656
2025-02-02,27.716491005714538
2025-02-03,32.15112956662887
2025-02-04,41.02040668845752
2025-02-05,42.1290663286861
2025-02-06,46.56370488960042
2025-02-07,47.672364529829004
2025-02-08,57.65030129188624
2025-02-09,25.499171725257376
2025-02-10,28.82515064594312
2025-02-11,39.91174704822893
2025-02-12,43.23772596891468
2025-02-13,46.56370488960042
2025-02-14,64.30225913325773
2025-02-15,58.758960932114825
2025-02-16,26.607831365485957
2025-02-17,37.69442776777177
2025-02-18,39.91174704822893
2025-02-19,41.02040668845752
2025-02-20,41.02040668845752
2025-02-21,46.56370488960042
2025-02-22,58.758960932114825
2025-02-23,26.607831365485957
2025-02-24,29.933810286171703
2025-02-25,42.1290663286861
2025-02-26,42.1290663286861
2025-02-27,45.45504524937184
2025-02-28,49.88968381028617
2025-03-01,58.758960932114825
2025-03-02,27.716491005714538
2025-03-03,29.933810286171703
2025-03-04,42.1290663286861
2025-03-05,41.02040668845752
2025-03-06,43.23772596891468
2025-03-07,44.34638560914326
2025-03-08,55.432982011429075
2025-03-09,26.607831365485957
2025-03-10,34.36844884708603
2025-03-11,44.34638560914326
2025-03-12,44.34638560914326
2025-03-13,45.45504524937184
2025-03-14,50.99834345051475
2025-03-15,56.541641651657656
2025-03-16,25.499171725257376
2025-03-17,36.58576812754319
2025-03-18,47.672364529829004
2025-03-19,50.99834345051475
2025-03-20,47.672364529829004
2025-03-21,52.10700309074333
2025-03-22,60.976280212571986
2025-03-23,27.716491005714538
2025-03-24,34.36844884708603
2025-03-25,45.45504524937184
2025-03-26,47.672364529829004
2025-03-27,49.88968381028617
2025-03-28,53.215662730971914
2025-03-29,63.19359949302915
2025-03-30,27.716491005714538
2025-03-31,34.36844884708603
2025-04-01,43.23772596891468
2025-04-02,43.23772596891468
2025-04-03,48.78102417005759
2025-04-04,49.88968381028617
2025-04-05,60.976280212571986
2025-04-06,25.499171725257376
2025-04-07,33.25978920685745
2025-04-08,42.1290663286861
2025-04-09,43.23772596891468
2025-04-10,47.672364529829004
2025-04-11,53.215662730971914
2025-04-12,59.867620572343405
2025-04-13,26.607831365485957
2025-04-14,35.47710848731461
2025-04-15,45.1778803393147
2025-04-16,46.480555416583286
2025-04-17,52.2455855457719
2025-04-18,59.867620572343405
2025-04-19,59.867620572343405
2025-04-20,26.774130311520246
2025-04-21,37.5558453127432
2025-04-22,45.1778803393147
2025-04-23,46.480555416583286
2025-04-24,46.480555416583286
2025-04-25,52.2455855457719
2025-04-26,58.564945495074824
2025-04-27,26.774130311520246
2025-04-28,31.236485363440288
2025-04-29,41.46387054454895
2025-04-30,43.875205262046116
2025-05-01,47.78323049385186
2025-05-02,50.94291046850333
2025-05-03,58.01061567496053
2025-05-04,26.774130311520246
2025-05-05,28.631135208903117
2025-05-06,42.018200364663244
2025-05-07,44.62355051920041
2025-05-08,49.08590557112045
2025-05-09,50.94291046850333
2025-05-10,61.72462546972628
2025-05-11,25.471455234251664
2025-05-12,34.39616533809175
2025-05-13,43.320875441931825
2025-05-14,47.78323049385186
2025-05-15,47.894096457874724
2025-05-16,49.39078697218331
2025-05-17,55.37754902941765
2025-05-18,28.437119771863117
2025-05-19,35.92057234340604
2025-05-20,44.90071542925755
2025-05-21,49.39078697218331
2025-05-22,49.39078697218331
2025-05-23,50.887477486491896
2025-05-24,58.37093005803482
2025-05-25,26.940429257554534
2025-05-26,79.32459725835501
2025-05-27,46.39740594356614
2025-05-28,46.39740594356614
2025-05-29,49.39078697218331
2025-05-30,50.887477486491896
2025-05-31,56.87423954372623
2025-06-01,26.940429257554534
2025-06-02,35.92057234340604
2025-06-03,46.39740594356614
2025-06-04,47.894096457874724
2025-06-05,49.39078697218331
2025-06-06,53.88085851510907
2025-06-07,53.88085851510907
2025-06-08,25.443738743245948
2025-06-09,35.92057234340604
2025-06-10,44.90071542925755
2025-06-11,47.894096457874724
2025-06-12,49.39078697218331
2025-06-13,52.38416800080048
2025-06-14,55.37754902941765
2025-06-15,26.940429257554534
2025-06-16,35.92057234340604
2025-06-17,46.39740594356614
2025-06-18,46.39740594356614
2025-06-19,56.87423954372623
2025-06-20,52.38416800080048
2025-06-21,53.88085851510907
2025-06-22,25.443738743245948
2025-06-23,32.92719131478887
2025-06-24,43.40402491494897
2025-06-25,44.90071542925755
2025-06-26,46.39740594356614
2025-06-27,52.38416800080048
2025-06-28,53.88085851510907
2025-06-29,25.443738743245948
2025-06-30,32.92719131478887
2025-07-01,43.40402491494897
2025-07-02,46.39740594356614
2025-07-03,50.887477486491896
2025-07-04,88.30474034420652
2025-07-05,52.38416800080048
2025-07-06,28.437119771863117
2025-07-07,38.913953372023215
2025-07-08,50.887477486491896
2025-07-09,50.887477486491896
2025-07-10,52.38416800080048
2025-07-11,56.87423954372623
2025-07-12,58.37093005803482
2025-07-13,28.437119771863117
2025-07-14,55.37754902941765
2025-07-15,149.6690514308585
2025-07-16,58.37093005803482
2025-07-17,52.38416800080048
2025-07-18,53.88085851510907
2025-07-19,58.37093005803482
2025-07-20,26.940429257554534
2025-07-21,37.417262857714626
2025-07-22,47.894096457874724
2025-07-23,44.90071542925755
2025-07-24,49.39078697218331
2025-07-25,52.38416800080048
2025-07-26,52.38416800080048
2025-07-27,26.940429257554534
2025-07-28,34.42388182909746
2025-07-29,47.894096457874724
2025-07-30,49.39078697218331
2025-07-31,50.887477486491896
2025-08-01,50.887477486491896
2025-08-02,56.87423954372623
2025-08-03,25.443738743245948
2025-08-04,37.417262857714626
2025-08-05,44.90071542925755
2025-08-06,46.39740594356614
2025-08-07,49.39078697218331
2025-08-08,47.894096457874724
2025-08-09,53.88085851510907
2025-08-10,31.43050080048029
2025-08-11,37.417262857714626
2025-08-12,43.40402491494897
2025-08-13,43.40402491494897
2025-08-14,49.39078697218331
2025-08-15,56.87423954372623
2025-08-16,59.867620572343405
2025-08-17,28.437119771863117
2025-08-18,38.913953372023215
2025-08-19,52.38416800080048
2025-08-20,49.39078697218331
2025-08-21,55.37754902941765
2025-08-22,53.88085851510907
2025-08-23,61.36431108665199
2025-08-24,26.940429257554534
2025-08-25,35.92057234340604
2025-08-26,46.39740594356614
2025-08-27,44.90071542925755
2025-08-28,49.39078697218331
2025-08-29,53.88085851510907
2025-08-30,56.87423954372623
2025-08-31,28.437119771863117
2025-09-01,86.80804982989794
2025-09-02,44.90071542925755
2025-09-03,41.90733440064038
2025-09-04,44.90071542925755
2025-09-05,47.894096457874724
2025-09-06,56.87423954372623
2025-09-07,25.443738743245948
2025-09-08,32.92719131478887
2025-09-09,38.913953372023215
2025-09-10,41.90733440064038
2025-09-11,41.90733440064038
2025-09-12,47.894096457874724
2025-09-13,56.87423954372623
2025-09-14,22.450357714628776
2025-09-15,31.43050080048029
2025-09-16,37.417262857714626
2025-09-17,41.90733440064038
2025-09-18,43.40402491494897
2025-09-19,47.894096457874724
2025-09-20,55.37754902941765
2025-09-21,23.947048228937362
2025-09-22,29.933810286171703
2025-09-23,38.913953372023215
2025-09-24,41.90733440064038
2025-09-25,43.40402491494897
2025-09-26,46.39740594356614
2025-09-27,56.87423954372623
2025-09-28,23.947048228937362
2025-09-29,29.933810286171703
2025-09-30,40.4106438863318
2025-10-01,40.4106438863318
2025-10-02,44.90071542925755
2025-10-03,49.39078697218331
2025-10-04,56.87423954372623
2025-10-05,23.947048228937362
2025-10-06,34.42388182909746
2025-10-07,37.417262857714626
2025-10-08,41.90733440064038
2025-10-09,44.90071542925755
2025-10-10,47.894096457874724
2025-10-11,56.87423954372623
2025-10-12,26.940429257554534
2025-10-13,37.417262857714626
2025-10-14,40.4106438863318
2025-10-15,41.90733440064038
2025-10-16,46.39740594356614
2025-10-17,49.39078697218331
2025-10-18,55.37754902941765
2025-10-19,23.947048228937362
2025-10-20,34.42388182909746
2025-10-21,38.913953372023215
2025-10-22,38.913953372023215
2025-10-23,46.39740594356614
2025-10-24,47.894096457874724
2025-10-25,52.38416800080048
2025-10-26,23.947048228937362
2025-10-27,29.933810286171703
2025-10-28,40.4106438863318
2025-10-29,38.913953372023215
2025-10-30,44.90071542925755
2025-10-31,47.894096457874724
2025-11-01,56.87423954372623
2025-11-02,23.947048228937362
2025-11-03,31.43050080048029
2025-11-04,40.4106438863318
2025-11-05,44.90071542925755
2025-11-06,43.40402491494897
2025-11-07,47.894096457874724
2025-11-08,58.37093005803482
2025-11-09,26.940429257554534
2025-11-10,34.42388182909746
2025-11-11,65.85438262957774
2025-11-12,50.887477486491896
2025-11-13,47.894096457874724
2025-11-14,50.887477486491896
2025-11-15,59.867620572343405
2025-11-16,26.940429257554534
2025-11-17,31.43050080048029
2025-11-18,43.40402491494897
2025-11-19,44.90071542925755
2025-11-20,44.90071542925755
2025-11-21,49.39078697218331
2025-11-22,56.87423954372623
2025-11-23,28.437119771863117
2025-11-24,31.43050080048029
2025-11-25,46.39740594356614
2025-11-26,53.88085851510907
2025-11-27,38.913953372023215
2025-11-28,35.92057234340604
2025-11-29,40.4106438863318
2025-11-30,25.443738743245948
2025-12-01,31.43050080048029
2025-12-02,43.40402491494897
2025-12-03,44.90071542925755
2025-12-04,46.39740594356614
2025-12-05,58.37093005803482
2025-12-06,73.33783520112067
2025-12-07,34.42388182909746
2025-12-08,37.417262857714626
2025-12-09,44.90071542925755
2025-12-10,46.39740594356614
2025-12-11,46.67826368038979
2025-12-12,51.31917299354723
2025-12-13,61.3493368770164
2025-12-14,26.88710646226682
2025-12-15,31.52801577542426
2025-12-16,46.19908897205087
2025-12-17,50.83999828520832
2025-12-18,52.546692959040435
2025-12-19,55.48090759836576
2025-12-20,59.64264220318428
2025-12-21,29.82132110159214
2025-12-22,44.492394298218755
2025-12-23,54.25338763287255
2025-12-24,95.81156729176598
2025-12-25,37.3964450540749
2025-12-26,47.90578364588299
2025-12-27,53.77421292453364
2025-12-28,31.04884106708535
2025-12-29,39.10313972790702
2025-12-30,54.25338763287255
2025-12-31,68.92446082949917
2026-01-01,92.87735265244066
2026-01-02,57.93594752935217
2026-01-03,55.001732890026844
2026-01-04,28.114626427760022
2026-01-05,36.1689250885817
2026-01-06,55.001732890026844
2026-01-07,58.41512223769108
2026-01-08,61.3493368770164
2026-01-09,63.05603155084852
2026-01-10,85.29309808432645
2026-01-11,31.625530750368235
2026-01-12,36.41727783375736
2026-01-13,48.875820250569085
2026-01-14,46.95912141721344
2026-01-15,48.875820250569085
2026-01-16,53.66756733395822
2026-01-17,66.12610975076994
2026-01-18,30.667181333690408
2026-01-19,53.66756733395822
2026-01-20,47.917470833891265
2026-01-21,44.08407316717996
2026-01-22,46.00077200053561
2026-01-23,51.750868500602564
2026-01-24,52.70921791728039
2026-01-25,23.000386000267806
2026-01-26,40.25067550046866
2026-01-27,46.95912141721344
2026-01-28,46.00077200053561
2026-01-29,50.79251908392474
2026-01-30,52.70921791728039
2026-01-31,55.584266167313864
2026-02-01,26.83378366697911
2026-02-02,31.625530750368235
2026-02-03,43.12572375050214
2026-02-04,46.00077200053561
2026-02-05,46.00077200053561
2026-02-06,47.917470833891265
2026-02-07,56.54261558399169
2026-02-08,24.917084833623456
2026-02-09,27.792133083656932
2026-02-10,41.209024917146486
2026-02-11,46.00077200053561
2026-02-12,48.875820250569085
2026-02-13,53.66756733395822
2026-02-14,67.08445916744776
2026-02-15,26.83378366697911
2026-02-16,40.25067550046866
2026-02-17,41.209024917146486
2026-02-18,44.08407316717996
2026-02-19,44.08407316717996
2026-02-20,49.83416966724691
2026-02-21,60.37601325070299
2026-02-22,24.917084833623456
2026-02-23,34.50057900040171
2026-02-24,45.042422583857785
2026-02-25,46.00077200053561
2026-02-26,49.83416966724691
2026-02-27,51.750868500602564
2026-02-28,64.20941091741429
2026-03-01,26.83378366697911
2026-03-02,32.58388016704606
2026-03-03,42.16737433382431
2026-03-04,45.042422583857785
2026-03-05,49.83416966724691
2026-03-06,51.750868500602564
2026-03-07,61.334362667380816
2026-03-08,32.58388016704606
2026-03-09,38.333976667113006
2026-03-10,46.95912141721344
2026-03-11,46.00077200053561
2026-03-12,46.95912141721344
2026-03-13,53.66756733395822
2026-03-14,63.25106150073647
2026-03-15,28.75048250033476
2026-03-16,36.41727783375736
2026-03-17,50.79251908392474
2026-03-18,46.00077200053561
2026-03-19,49.83416966724691
2026-03-20,52.70921791728039
2026-03-21,61.334362667380816
2026-03-22,26.83378366697911
2026-03-23,35.458928417079534
2026-03-24,47.917470833891265
2026-03-25,48.875820250569085
2026-03-26,49.83416966724691
2026-03-27,50.79251908392474
2026-03-28,63.25106150073647
2026-03-29,27.792133083656932
2026-03-30,34.50057900040171
2026-03-31,45.042422583857785
2026-04-01,45.042422583857785
2026-04-02,49.83416966724691
2026-04-03,56.54261558399169
2026-04-04,58.45931441734734
2026-04-05,26.83378366697911
2026-04-06,36.41727783375736
2026-04-07,48.875820250569085
2026-04-08,46.95912141721344
2026-04-09,48.875820250569085
2026-04-10,51.750868500602564
2026-04-11,61.334362667380816
2026-04-12,40.25067550046866
2026-04-13,42.16737433382431
2026-04-14,46.00077200053561
2026-04-15,45.042422583857785
2026-04-16,48.875820250569085
2026-04-17,49.83416966724691
2026-04-18,59.41766383402516
2026-04-19,28.75048250033476
2026-04-20,34.50057900040171
2026-04-21,44.08407316717996
2026-04-22,46.00077200053561
2026-04-23,48.875820250569085
2026-04-24,51.750868500602564
2026-04-25,57.50096500066952
2026-04-26,24.917084833623456
2026-04-27,36.41727783375736
2026-04-28,55.584266167313864
2026-04-29,49.83416966724691
2026-04-30,50.79251908392474
2026-05-01,55.584266167313864
2026-05-02,61.334362667380816
2026-05-03,26.83378366697911
2026-05-04,46.00077200053561
2026-05-05,48.875820250569085
2026-05-06,47.917470833891265
2026-05-07,47.917470833891265
2026-05-08,53.66756733395822
2026-05-09,56.54261558399169
2026-05-10,23.958735416945633
2026-05-11,34.50057900040171
2026-05-12,45.042422583857785
2026-05-13,41.209024917146486
2026-05-14,47.917470833891265
2026-05-15,51.750868500602564
2026-05-16,63.25106150073647
2026-05-17,25.875434250301282
2026-05-18,37.37562725043519
2026-05-19,46.00077200053561
2026-05-20,46.95912141721344
2026-05-21,48.875820250569085
2026-05-22,52.70921791728039
2026-05-23,54.62591675063604
2026-05-24,27.792133083656932
2026-05-25,76.66795333422601
2026-05-26,46.95912141721344
2026-05-27,44.08407316717996
2026-05-28,50.79251908392474
2026-05-29,51.750868500602564
2026-05-30,61.334362667380816
2026-05-31,24.917084833623456
