Time,amazon
2024-10-02,46.36892946021906
2024-10-03,47.07148899749511
2024-10-04,48.4766080720472
2024-10-05,44.26125084839092
2024-10-06,46.36892946021906
2024-10-07,47.774048534771154
2024-10-08,59.71756066846394
2024-10-09,56.20476298208371
2024-10-10,51.286846221151386
2024-10-11,47.07148899749511
2024-10-12,44.96381038566697
2024-10-13,44.96381038566697
2024-10-14,47.774048534771154
2024-10-15,48.4766080720472
2024-10-16,47.07148899749511
2024-10-17,47.07148899749511
2024-10-18,44.96381038566697
2024-10-19,44.26125084839092
2024-10-20,44.96381038566697
2024-10-21,47.774048534771154
2024-10-22,45.66636992294301
2024-10-23,44.96381038566697
2024-10-24,46.36892946021906
2024-10-25,45.66636992294301
2024-10-26,42.15357223656278
2024-10-27,45.66636992294301
2024-10-28,44.96381038566697
2024-10-29,42.856131773838825
2024-10-30,43.55869131111488
2024-10-31,41.451012699286736
2024-11-01,43.55869131111488
2024-11-02,44.26125084839092
2024-11-03,46.36892946021906
2024-11-04,44.96381038566697
2024-11-05,40.74845316201069
2024-11-06,32.31773871469813
2024-11-07,45.66636992294301
2024-11-08,47.07148899749511
2024-11-09,44.96381038566697
2024-11-10,47.07148899749511
2024-11-11,48.4766080720472
2024-11-12,49.88172714659929
2024-11-13,47.774048534771154
2024-11-14,47.07148899749511
2024-11-15,47.774048534771154
2024-11-16,42.856131773838825
2024-11-17,50.58428668387534
2024-11-18,49.179167609323244
2024-11-19,49.179167609323244
2024-11-20,49.88172714659929
2024-11-21,52.691965295703476
2024-11-22,52.691965295703476
2024-11-23,51.98940575842743
2024-11-24,54.79964390753162
2024-11-25,54.79964390753162
2024-11-26,52.691965295703476
2024-11-27,52.691965295703476
2024-11-28,48.4766080720472
2024-11-29,70.25595372760463
2024-11-30,63.23035835484417
2024-12-01,59.015001131187894
2024-12-02,68.1482751157765
2024-12-03,63.23035835484417
2024-12-04,54.79964390753162
2024-12-05,56.20476298208371
2024-12-06,58.31244159391185
2024-12-07,54.09708437025557
2024-12-08,56.20476298208371
2024-12-09,55.50220344480766
2024-12-10,57.609882056635804
2024-12-11,56.90732251935975
2024-12-12,56.90732251935975
2024-12-13,56.90732251935975
2024-12-14,56.20476298208371
2024-12-15,57.609882056635804
2024-12-16,56.20476298208371
2024-12-17,56.90732251935975
2024-12-18,57.609882056635804
2024-12-19,63.23035835484417
2024-12-20,63.23035835484417
2024-12-21,56.20476298208371
2024-12-22,49.179167609323244
2024-12-23,49.179167609323244
2024-12-24,47.07148899749511
2024-12-25,49.179167609323244
2024-12-26,53.39452483297952
2024-12-27,54.79964390753162
2024-12-28,49.88172714659929
2024-12-29,47.774048534771154
2024-12-30,48.4766080720472
2024-12-31,47.07148899749511
2025-01-01,41.451012699286736
2025-01-02,49.179167609323244
2025-01-03,48.4766080720472
2025-01-04,47.774048534771154
2025-01-05,47.07148899749511
2025-01-06,46.36892946021906
2025-01-07,46.36892946021906
2025-01-08,45.66636992294301
2025-01-09,43.55869131111488
2025-01-10,43.55869131111488
2025-01-11,44.26125084839092
2025-01-12,49.88172714659929
2025-01-13,44.26125084839092
2025-01-14,42.856131773838825
2025-01-15,44.26125084839092
2025-01-16,44.96381038566697
2025-01-17,43.55869131111488
2025-01-18,41.451012699286736
2025-01-19,41.451012699286736
2025-01-20,42.15357223656278
2025-01-21,42.856131773838825
2025-01-22,42.15357223656278
2025-01-23,43.55869131111488
2025-01-24,43.55869131111488
2025-01-25,44.26125084839092
2025-01-26,44.26125084839092
2025-01-27,42.856131773838825
2025-01-28,44.26125084839092
2025-01-29,42.856131773838825
2025-01-30,41.451012699286736
2025-01-31,42.15357223656278
2025-02-01,40.045893624734646
2025-02-02,42.15357223656278
2025-02-03,42.856131773838825
2025-02-04,43.55869131111488
2025-02-05,43.55869131111488
2025-02-06,43.55869131111488
2025-02-07,42.15357223656278
2025-02-08,42.856131773838825
2025-02-09,40.74845316201069
2025-02-10,40.045893624734646
2025-02-11,42.856131773838825
2025-02-12,41.451012699286736
2025-02-13,41.451012699286736
2025-02-14,39.343334087458594
2025-02-15,41.451012699286736
2025-02-16,42.856131773838825
2025-02-17,44.26125084839092
2025-02-18,42.856131773838825
2025-02-19,41.451012699286736
2025-02-20,42.856131773838825
2025-02-21,42.15357223656278
2025-02-22,40.045893624734646
2025-02-23,43.55869131111488
2025-02-24,42.856131773838825
2025-02-25,42.15357223656278
2025-02-26,42.856131773838825
2025-02-27,42.15357223656278
2025-02-28,42.15357223656278
2025-03-01,42.856131773838825
2025-03-02,42.856131773838825
2025-03-03,41.451012699286736
2025-03-04,43.55869131111488
2025-03-05,42.15357223656278
2025-03-06,46.36892946021906
2025-03-07,41.451012699286736
2025-03-08,41.451012699286736
2025-03-09,42.15357223656278
2025-03-10,43.55869131111488
2025-03-11,43.55869131111488
2025-03-12,43.55869131111488
2025-03-13,42.856131773838825
2025-03-14,40.74845316201069
2025-03-15,38.64077455018255
2025-03-16,44.26125084839092
2025-03-17,42.856131773838825
2025-03-18,41.451012699286736
2025-03-19,42.856131773838825
2025-03-20,40.74845316201069
2025-03-21,39.343334087458594
2025-03-22,40.74845316201069
2025-03-23,43.55869131111488
2025-03-24,41.451012699286736
2025-03-25,42.15357223656278
2025-03-26,44.96381038566697
2025-03-27,42.15357223656278
2025-03-28,42.856131773838825
2025-03-29,42.15357223656278
2025-03-30,43.55869131111488
2025-03-31,43.55869131111488
2025-04-01,42.15357223656278
2025-04-02,43.55869131111488
2025-04-03,42.856131773838825
2025-04-04,42.856131773838825
2025-04-05,42.15357223656278
2025-04-06,44.96381038566697
2025-04-07,43.55869131111488
2025-04-08,42.15357223656278
2025-04-09,43.55869131111488
2025-04-10,40.74845316201069
2025-04-11,42.15357223656278
2025-04-12,41.451012699286736
2025-04-13,41.451012699286736
2025-04-14,44.96381038566697
2025-04-15,42.818494655770465
2025-04-16,42.818494655770465
2025-04-17,42.818494655770465
2025-04-18,38.37731472370403
2025-04-19,37.285838299721604
2025-04-20,39.50642826575482
2025-04-21,42.07829800042606
2025-04-22,43.55869131111487
2025-04-23,42.07829800042606
2025-04-24,40.59790468973725
2025-04-25,40.246624921099226
2025-04-26,40.246624921099226
2025-04-27,40.98682157644363
2025-04-28,42.818494655770465
2025-04-29,50.571740977852556
2025-04-30,45.03908462180368
2025-05-01,46.13056104578611
2025-05-02,45.03908462180368
2025-05-03,41.72701823178804
2025-05-04,46.51947793249249
2025-05-05,44.298887966459276
2025-05-06,42.818494655770465
2025-05-07,42.818494655770465
2025-05-08,42.46721488713244
2025-05-09,42.07829800042606
2025-05-10,41.338101345081654
2025-05-11,42.46721488713244
2025-05-12,43.55869131111487
2025-05-13,45.03908462180368
2025-05-14,44.298887966459276
2025-05-15,41.22518999087658
2025-05-16,40.44735621746381
2025-05-17,42.003023764289345
2025-05-18,42.003023764289345
2025-05-19,45.89219263135317
2025-05-20,44.336525084527636
2025-05-21,45.89219263135317
2025-05-22,45.89219263135317
2025-05-23,43.55869131111487
2025-05-24,41.22518999087658
2025-05-25,41.22518999087658
2025-05-26,44.336525084527636
2025-05-27,45.1143588579404
2025-05-28,45.1143588579404
2025-05-29,45.1143588579404
2025-05-30,43.55869131111487
2025-05-31,42.78085753770211
2025-06-01,45.1143588579404
2025-06-02,45.89219263135317
2025-06-03,47.4478601781787
2025-06-04,47.4478601781787
2025-06-05,47.4478601781787
2025-06-06,45.1143588579404
2025-06-07,43.55869131111487
2025-06-08,43.55869131111487
2025-06-09,44.336525084527636
2025-06-10,46.670026404765935
2025-06-11,44.336525084527636
2025-06-12,44.336525084527636
2025-06-13,43.55869131111487
2025-06-14,41.22518999087658
2025-06-15,41.22518999087658
2025-06-16,45.89219263135317
2025-06-17,46.670026404765935
2025-06-18,45.1143588579404
2025-06-19,45.1143588579404
2025-06-20,45.89219263135317
2025-06-21,41.22518999087658
2025-06-22,41.22518999087658
2025-06-23,44.336525084527636
2025-06-24,44.336525084527636
2025-06-25,43.55869131111487
2025-06-26,44.336525084527636
2025-06-27,45.1143588579404
2025-06-28,41.22518999087658
2025-06-29,43.55869131111487
2025-06-30,46.670026404765935
2025-07-01,45.1143588579404
2025-07-02,48.22569395159147
2025-07-03,46.670026404765935
2025-07-04,42.003023764289345
2025-07-05,41.22518999087658
2025-07-06,47.4478601781787
2025-07-07,52.1148628186553
2025-07-08,71.56070715397443
2025-07-09,66.89370451349784
2025-07-10,59.89320055278295
2025-07-11,59.89320055278295
2025-07-12,54.448364138893595
2025-07-13,44.336525084527636
2025-07-14,48.22569395159147
2025-07-15,49.781361498417
2025-07-16,49.00352772500423
2025-07-17,52.89269659206806
2025-07-18,46.670026404765935
2025-07-19,48.22569395159147
2025-07-20,52.1148628186553
2025-07-21,52.1148628186553
2025-07-22,48.22569395159147
2025-07-23,49.781361498417
2025-07-24,49.00352772500423
2025-07-25,49.781361498417
2025-07-26,46.670026404765935
2025-07-27,49.00352772500423
2025-07-28,51.33702904524253
2025-07-29,49.781361498417
2025-07-30,56.00403168571913
2025-07-31,58.33753300595742
2025-08-01,50.559195271829765
2025-08-02,45.1143588579404
2025-08-03,45.89219263135317
2025-08-04,49.781361498417
2025-08-05,50.559195271829765
2025-08-06,50.559195271829765
2025-08-07,49.00352772500423
2025-08-08,45.89219263135317
2025-08-09,45.1143588579404
2025-08-10,47.4478601781787
2025-08-11,49.00352772500423
2025-08-12,48.22569395159147
2025-08-13,48.22569395159147
2025-08-14,45.89219263135317
2025-08-15,46.670026404765935
2025-08-16,44.336525084527636
2025-08-17,46.670026404765935
2025-08-18,47.4478601781787
2025-08-19,46.670026404765935
2025-08-20,47.4478601781787
2025-08-21,46.670026404765935
2025-08-22,44.336525084527636
2025-08-23,42.78085753770211
2025-08-24,42.78085753770211
2025-08-25,46.670026404765935
2025-08-26,45.89219263135317
2025-08-27,46.670026404765935
2025-08-28,47.4478601781787
2025-08-29,45.1143588579404
2025-08-30,41.22518999087658
2025-08-31,41.22518999087658
2025-09-01,48.22569395159147
2025-09-02,45.89219263135317
2025-09-03,50.559195271829765
2025-09-04,48.22569395159147
2025-09-05,42.78085753770211
2025-09-06,40.44735621746381
2025-09-07,42.78085753770211
2025-09-08,44.336525084527636
2025-09-09,45.1143588579404
2025-09-10,40.44735621746381
2025-09-11,42.003023764289345
2025-09-12,41.22518999087658
2025-09-13,38.89168867063828
2025-09-14,42.003023764289345
2025-09-15,43.55869131111487
2025-09-16,42.78085753770211
2025-09-17,43.55869131111487
2025-09-18,42.78085753770211
2025-09-19,43.55869131111487
2025-09-20,40.44735621746381
2025-09-21,41.22518999087658
2025-09-22,44.336525084527636
2025-09-23,45.1143588579404
2025-09-24,42.78085753770211
2025-09-25,44.336525084527636
2025-09-26,46.670026404765935
2025-09-27,44.336525084527636
2025-09-28,42.78085753770211
2025-09-29,46.670026404765935
2025-09-30,45.89219263135317
2025-10-01,45.89219263135317
2025-10-02,46.670026404765935
2025-10-03,45.1143588579404
2025-10-04,43.55869131111487
2025-10-05,45.1143588579404
2025-10-06,45.89219263135317
2025-10-07,59.89320055278295
2025-10-08,63.004535646434014
2025-10-09,50.559195271829765
2025-10-10,45.1143588579404
2025-10-11,42.78085753770211
2025-10-12,42.78085753770211
2025-10-13,45.1143588579404
2025-10-14,47.4478601781787
2025-10-15,46.670026404765935
2025-10-16,47.4478601781787
2025-10-17,49.00352772500423
2025-10-18,42.003023764289345
2025-10-19,46.670026404765935
2025-10-20,77.78337734127656
2025-10-21,53.67053036548083
2025-10-22,50.559195271829765
2025-10-23,47.4478601781787
2025-10-24,45.89219263135317
2025-10-25,45.89219263135317
2025-10-26,45.89219263135317
2025-10-27,49.781361498417
2025-10-28,50.559195271829765
2025-10-29,49.781361498417
2025-10-30,51.33702904524253
2025-10-31,47.4478601781787
2025-11-01,46.670026404765935
2025-11-02,46.670026404765935
2025-11-03,49.00352772500423
2025-11-04,45.1143588579404
2025-11-05,45.89219263135317
2025-11-06,48.22569395159147
2025-11-07,49.781361498417
2025-11-08,48.22569395159147
2025-11-09,51.33702904524253
2025-11-10,48.22569395159147
2025-11-11,52.1148628186553
2025-11-12,49.00352772500423
2025-11-13,49.00352772500423
2025-11-14,49.781361498417
2025-11-15,48.22569395159147
2025-11-16,51.33702904524253
2025-11-17,52.1148628186553
2025-11-18,50.559195271829765
2025-11-19,49.781361498417
2025-11-20,56.781865459131886
2025-11-21,56.00403168571913
2025-11-22,55.22619791230636
2025-11-23,55.22619791230636
2025-11-24,57.55969923254465
2025-11-25,56.00403168571913
2025-11-26,53.67053036548083
2025-11-27,47.4478601781787
2025-11-28,69.22720583373614
2025-11-29,64.56020319325954
2025-11-30,59.115366779370184
2025-12-01,66.11587074008507
2025-12-02,63.004535646434014
2025-12-03,54.448364138893595
2025-12-04,59.115366779370184
2025-12-05,53.67053036548083
2025-12-06,60.671034326195716
2025-12-07,56.00403168571913
2025-12-08,57.55969923254465
2025-12-09,58.33753300595742
2025-12-10,58.33753300595742
2025-12-11,57.61447625884132
2025-12-12,55.91638844364444
2025-12-13,55.91638844364444
2025-12-14,54.525051975708934
2025-12-15,57.61447625884132
2025-12-16,55.220720209676685
2025-12-17,57.30772491157995
2025-12-18,61.399568775941475
2025-12-19,59.00581272677684
2025-12-20,56.91880802487357
2025-12-21,52.1312959265443
2025-12-22,52.1312959265443
2025-12-23,48.73512029615053
2025-12-24,44.95002777905038
2025-12-25,44.95002777905038
2025-12-26,51.43562769257654
2025-12-27,49.73753987737966
2025-12-28,47.343783828215024
2025-12-29,49.73753987737966
2025-12-30,49.0418716434119
2025-12-31,48.039452062182775
2026-01-01,40.46926702798248
2026-01-02,45.95244736027951
2026-01-03,47.343783828215024
2026-01-04,43.55869131111487
2026-01-05,44.95002777905038
2026-01-06,47.65053517547639
2026-01-07,45.95244736027951
2026-01-08,43.55869131111487
2026-01-09,45.95244736027951
2026-01-10,45.3991993946831
2026-01-11,47.853210172774084
2026-01-12,44.172194005637614
2026-01-13,44.172194005637614
2026-01-14,42.33168592206938
2026-01-15,44.78569670016036
2026-01-16,44.78569670016036
2026-01-17,44.172194005637614
2026-01-18,42.94518861659213
2026-01-19,44.78569670016036
2026-01-20,42.94518861659213
2026-01-21,45.3991993946831
2026-01-22,44.172194005637614
2026-01-23,39.8776751439784
2026-01-24,41.10468053302389
2026-01-25,40.491177838501144
2026-01-26,41.71818322754663
2026-01-27,44.78569670016036
2026-01-28,49.08021556181957
2026-01-29,47.23970747825134
2026-01-30,45.3991993946831
2026-01-31,45.3991993946831
2026-02-01,47.23970747825134
2026-02-02,42.33168592206938
2026-02-03,44.172194005637614
2026-02-04,44.78569670016036
2026-02-05,44.78569670016036
2026-02-06,44.172194005637614
2026-02-07,42.33168592206938
2026-02-08,39.26417244945566
2026-02-09,36.81016167136468
2026-02-10,41.71818322754663
2026-02-11,42.33168592206938
2026-02-12,40.491177838501144
2026-02-13,40.491177838501144
2026-02-14,38.03716706041017
2026-02-15,39.8776751439784
2026-02-16,42.33168592206938
2026-02-17,40.491177838501144
2026-02-18,41.71818322754663
2026-02-19,40.491177838501144
2026-02-20,39.8776751439784
2026-02-21,40.491177838501144
2026-02-22,39.26417244945566
2026-02-23,41.71818322754663
2026-02-24,42.33168592206938
2026-02-25,42.33168592206938
2026-02-26,42.94518861659213
2026-02-27,39.8776751439784
2026-02-28,42.94518861659213
2026-03-01,41.10468053302389
2026-03-02,44.78569670016036
2026-03-03,44.78569670016036
2026-03-04,44.78569670016036
2026-03-05,54.60173981252427
2026-03-06,44.172194005637614
2026-03-07,43.55869131111487
2026-03-08,44.78569670016036
2026-03-09,46.012702089205845
2026-03-10,46.012702089205845
2026-03-11,44.78569670016036
2026-03-12,42.33168592206938
2026-03-13,43.55869131111487
2026-03-14,42.94518861659213
2026-03-15,43.55869131111487
2026-03-16,41.10468053302389
2026-03-17,42.94518861659213
2026-03-18,46.626204783728596
2026-03-19,44.172194005637614
2026-03-20,42.94518861659213
2026-03-21,43.55869131111487
2026-03-22,45.3991993946831
2026-03-23,44.78569670016036
2026-03-24,44.172194005637614
2026-03-25,47.23970747825134
2026-03-26,44.78569670016036
2026-03-27,44.172194005637614
2026-03-28,46.012702089205845
2026-03-29,47.23970747825134
2026-03-30,44.78569670016036
2026-03-31,45.3991993946831
2026-04-01,46.012702089205845
2026-04-02,44.78569670016036
2026-04-03,41.71818322754663
2026-04-04,42.94518861659213
2026-04-05,41.71818322754663
2026-04-06,46.626204783728596
2026-04-07,45.3991993946831
2026-04-08,47.853210172774084
2026-04-09,46.012702089205845
2026-04-10,44.172194005637614
2026-04-11,43.55869131111487
2026-04-12,46.012702089205845
2026-04-13,42.94518861659213
2026-04-14,45.3991993946831
2026-04-15,47.23970747825134
2026-04-16,47.23970747825134
2026-04-17,46.626204783728596
2026-04-18,44.172194005637614
2026-04-19,44.78569670016036
2026-04-20,43.55869131111487
2026-04-21,46.012702089205845
2026-04-22,46.012702089205845
2026-04-23,46.012702089205845
2026-04-24,40.491177838501144
2026-04-25,42.33168592206938
2026-04-26,43.55869131111487
2026-04-27,44.172194005637614
2026-04-28,45.3991993946831
2026-04-29,44.78569670016036
2026-04-30,44.78569670016036
2026-05-01,44.78569670016036
2026-05-02,45.3991993946831
2026-05-03,45.3991993946831
2026-05-04,45.3991993946831
2026-05-05,45.3991993946831
2026-05-06,46.626204783728596
2026-05-07,46.012702089205845
2026-05-08,43.55869131111487
2026-05-09,45.3991993946831
2026-05-10,41.10468053302389
2026-05-11,44.172194005637614
2026-05-12,47.23970747825134
2026-05-13,46.626204783728596
2026-05-14,46.626204783728596
2026-05-15,44.172194005637614
2026-05-16,45.3991993946831
2026-05-17,44.78569670016036
2026-05-18,47.853210172774084
2026-05-19,46.626204783728596
2026-05-20,46.012702089205845
2026-05-21,45.3991993946831
2026-05-22,46.626204783728596
2026-05-23,44.172194005637614
2026-05-24,46.012702089205845
2026-05-25,47.23970747825134
2026-05-26,45.3991993946831
2026-05-27,46.626204783728596
2026-05-28,45.3991993946831
2026-05-29,46.012702089205845
2026-05-30,44.172194005637614
2026-05-31,47.853210172774084
