Time,shakira
2024-11-22,3.378902953586498
2024-11-23,4.50520393811533
2024-11-24,4.50520393811533
2024-11-25,3.378902953586498
2024-11-26,3.378902953586498
2024-11-27,3.378902953586498
2024-11-28,4.50520393811533
2024-11-29,4.50520393811533
2024-11-30,3.378902953586498
2024-12-01,3.378902953586498
2024-12-02,3.378902953586498
2024-12-03,3.378902953586498
2024-12-04,3.378902953586498
2024-12-05,3.378902953586498
2024-12-06,4.50520393811533
2024-12-07,4.50520393811533
2024-12-08,4.50520393811533
2024-12-09,3.378902953586498
2024-12-10,3.378902953586498
2024-12-11,3.378902953586498
2024-12-12,3.378902953586498
2024-12-13,3.378902953586498
2024-12-14,3.378902953586498
2024-12-15,3.378902953586498
2024-12-16,3.378902953586498
2024-12-17,3.378902953586498
2024-12-18,3.378902953586498
2024-12-19,3.378902953586498
2024-12-20,3.378902953586498
2024-12-21,3.378902953586498
2024-12-22,3.378902953586498
2024-12-23,3.378902953586498
2024-12-24,3.378902953586498
2024-12-25,4.50520393811533
2024-12-26,3.378902953586498
2024-12-27,3.378902953586498
2024-12-28,3.378902953586498
2024-12-29,3.378902953586498
2024-12-30,3.378902953586498
2024-12-31,3.378902953586498
2025-01-01,4.50520393811533
2025-01-02,3.378902953586498
2025-01-03,3.378902953586498
2025-01-04,4.50520393811533
2025-01-05,7.884106891701828
2025-01-06,4.50520393811533
2025-01-07,3.378902953586498
2025-01-08,3.378902953586498
2025-01-09,3.378902953586498
2025-01-10,3.378902953586498
2025-01-11,3.378902953586498
2025-01-12,4.50520393811533
2025-01-13,3.378902953586498
2025-01-14,3.378902953586498
2025-01-15,3.378902953586498
2025-01-16,3.378902953586498
2025-01-17,4.50520393811533
2025-01-18,4.50520393811533
2025-01-19,4.50520393811533
2025-01-20,4.50520393811533
2025-01-21,3.378902953586498
2025-01-22,3.378902953586498
2025-01-23,3.378902953586498
2025-01-24,3.378902953586498
2025-01-25,4.50520393811533
2025-01-26,4.50520393811533
2025-01-27,3.378902953586498
2025-01-28,3.378902953586498
2025-01-29,3.378902953586498
2025-01-30,4.50520393811533
2025-01-31,3.378902953586498
2025-02-01,5.6315049226441625
2025-02-02,5.6315049226441625
2025-02-03,112.63009845288326
2025-02-04,19.147116736990153
2025-02-05,11.263009845288325
2025-02-06,7.884106891701828
2025-02-07,6.757805907172996
2025-02-08,9.01040787623066
2025-02-09,9.01040787623066
2025-02-10,11.263009845288325
2025-02-11,6.757805907172996
2025-02-12,7.884106891701828
2025-02-13,9.01040787623066
2025-02-14,7.884106891701828
2025-02-15,9.01040787623066
2025-02-16,13.515611814345991
2025-02-17,16.89451476793249
2025-02-18,9.01040787623066
2025-02-19,7.884106891701828
2025-02-20,6.757805907172996
2025-02-21,11.263009845288325
2025-02-22,10.136708860759493
2025-02-23,9.01040787623066
2025-02-24,6.757805907172996
2025-02-25,5.6315049226441625
2025-02-26,5.6315049226441625
2025-02-27,5.6315049226441625
2025-02-28,5.6315049226441625
2025-03-01,5.6315049226441625
2025-03-02,6.757805907172996
2025-03-03,5.6315049226441625
2025-03-04,4.50520393811533
2025-03-05,4.50520393811533
2025-03-06,4.50520393811533
2025-03-07,4.50520393811533
2025-03-08,5.6315049226441625
2025-03-09,5.6315049226441625
2025-03-10,4.50520393811533
2025-03-11,4.50520393811533
2025-03-12,4.50520393811533
2025-03-13,4.50520393811533
2025-03-14,4.50520393811533
2025-03-15,5.6315049226441625
2025-03-16,5.6315049226441625
2025-03-17,4.50520393811533
2025-03-18,4.50520393811533
2025-03-19,4.50520393811533
2025-03-20,4.50520393811533
2025-03-21,5.6315049226441625
2025-03-22,5.6315049226441625
2025-03-23,5.6315049226441625
2025-03-24,4.50520393811533
2025-03-25,4.50520393811533
2025-03-26,5.6315049226441625
2025-03-27,5.6315049226441625
2025-03-28,5.6315049226441625
2025-03-29,6.757805907172996
2025-03-30,6.757805907172996
2025-03-31,5.6315049226441625
2025-04-01,5.6315049226441625
2025-04-02,4.50520393811533
2025-04-03,6.757805907172996
2025-04-04,11.263009845288325
2025-04-05,6.757805907172996
2025-04-06,5.6315049226441625
2025-04-07,4.50520393811533
2025-04-08,4.50520393811533
2025-04-09,4.50520393811533
2025-04-10,5.6315049226441625
2025-04-11,5.6315049226441625
2025-04-12,6.757805907172996
2025-04-13,6.757805907172996
2025-04-14,5.6315049226441625
2025-04-15,4.50520393811533
2025-04-16,4.6929207688701355
2025-04-17,4.6929207688701355
2025-04-18,4.6929207688701355
2025-04-19,5.6315049226441625
2025-04-20,5.6315049226441625
2025-04-21,4.50520393811533
2025-04-22,4.50520393811533
2025-04-23,4.6929207688701355
2025-04-24,4.50520393811533
2025-04-25,4.6929207688701355
2025-04-26,6.57008907641819
2025-04-27,6.57008907641819
2025-04-28,4.6929207688701355
2025-04-29,5.443788091889357
2025-04-30,5.443788091889357
2025-05-01,5.443788091889357
2025-05-02,5.443788091889357
2025-05-03,5.819221753398968
2025-05-04,6.757805907172996
2025-05-05,5.6315049226441625
2025-05-06,10.136708860759493
2025-05-07,10.136708860759493
2025-05-08,8.071823722456633
2025-05-09,9.198124706985466
2025-05-10,9.761275199249882
2025-05-11,9.948992030004687
2025-05-12,9.01040787623066
2025-05-13,12.389310829817157
2025-05-14,14.454195968120018
2025-05-15,13.140178152836379
2025-05-16,17.64538209095171
2025-05-17,16.143647444913267
2025-05-18,10.512142522269103
2025-05-19,7.133239568682606
2025-05-20,7.508673230192216
2025-05-21,9.01040787623066
2025-05-22,9.01040787623066
2025-05-23,9.01040787623066
2025-05-24,9.01040787623066
2025-05-25,10.136708860759493
2025-05-26,7.508673230192216
2025-05-27,7.133239568682606
2025-05-28,6.757805907172995
2025-05-29,15.768213783403654
2025-05-30,17.2699484294421
2025-05-31,15.392780121894043
2025-06-01,10.512142522269103
2025-06-02,8.259540553211439
2025-06-03,8.259540553211439
2025-06-04,10.512142522269103
2025-06-05,10.887576183778714
2025-06-06,10.887576183778714
2025-06-07,14.266479137365211
2025-06-08,13.51561181434599
2025-06-09,7.508673230192216
2025-06-10,7.508673230192216
2025-06-11,9.385841537740271
2025-06-12,13.140178152836379
2025-06-13,11.263009845288325
2025-06-14,22.52601969057665
2025-06-15,9.385841537740271
2025-06-16,7.884106891701827
2025-06-17,7.884106891701827
2025-06-18,7.133239568682606
2025-06-19,5.6315049226441625
2025-06-20,6.006938584153773
2025-06-21,7.133239568682606
2025-06-22,6.757805907172995
2025-06-23,7.133239568682606
2025-06-24,7.133239568682606
2025-06-25,6.382372245663384
2025-06-26,7.884106891701827
2025-06-27,10.136708860759493
2025-06-28,10.136708860759493
2025-06-29,12.389310829817157
2025-06-30,7.133239568682606
2025-07-01,9.01040787623066
2025-07-02,5.6315049226441625
2025-07-03,5.6315049226441625
2025-07-04,6.757805907172995
2025-07-05,9.01040787623066
2025-07-06,10.136708860759493
2025-07-07,4.880637599624941
2025-07-08,6.006938584153773
2025-07-09,4.50520393811533
2025-07-10,5.256071261134552
2025-07-11,4.880637599624941
2025-07-12,4.880637599624941
2025-07-13,5.6315049226441625
2025-07-14,4.129770276605719
2025-07-15,4.129770276605719
2025-07-16,4.880637599624941
2025-07-17,4.880637599624941
2025-07-18,5.256071261134552
2025-07-19,5.6315049226441625
2025-07-20,5.256071261134552
2025-07-21,4.50520393811533
2025-07-22,4.50520393811533
2025-07-23,4.880637599624941
2025-07-24,4.129770276605719
2025-07-25,4.50520393811533
2025-07-26,5.6315049226441625
2025-07-27,5.6315049226441625
2025-07-28,4.880637599624941
2025-07-29,5.256071261134552
2025-07-30,6.006938584153773
2025-07-31,7.884106891701827
2025-08-01,5.6315049226441625
2025-08-02,6.382372245663384
2025-08-03,7.133239568682606
2025-08-04,7.884106891701827
2025-08-05,15.017346460384433
2025-08-06,12.013877168307546
2025-08-07,9.01040787623066
2025-08-08,9.761275199249882
2025-08-09,6.006938584153773
2025-08-10,6.382372245663384
2025-08-11,4.50520393811533
2025-08-12,4.50520393811533
2025-08-13,4.129770276605719
2025-08-14,4.129770276605719
2025-08-15,4.129770276605719
2025-08-16,4.50520393811533
2025-08-17,4.880637599624941
2025-08-18,3.754336615096108
2025-08-19,3.754336615096108
2025-08-20,3.3789029535864974
2025-08-21,3.754336615096108
2025-08-22,3.3789029535864974
2025-08-23,4.50520393811533
2025-08-24,4.880637599624941
2025-08-25,3.0034692920768866
2025-08-26,3.0034692920768866
2025-08-27,3.3789029535864974
2025-08-28,4.129770276605719
2025-08-29,3.754336615096108
2025-08-30,4.129770276605719
2025-08-31,5.256071261134552
2025-09-01,5.256071261134552
2025-09-02,3.754336615096108
2025-09-03,3.754336615096108
2025-09-04,4.129770276605719
2025-09-05,4.129770276605719
2025-09-06,9.385841537740271
2025-09-07,4.880637599624941
2025-09-08,4.129770276605719
2025-09-09,4.129770276605719
2025-09-10,3.3789029535864974
2025-09-11,4.129770276605719
2025-09-12,3.754336615096108
2025-09-13,3.754336615096108
2025-09-14,3.754336615096108
2025-09-15,3.3789029535864974
2025-09-16,3.754336615096108
2025-09-17,4.129770276605719
2025-09-18,4.129770276605719
2025-09-19,4.50520393811533
2025-09-20,4.129770276605719
2025-09-21,4.129770276605719
2025-09-22,3.754336615096108
2025-09-23,3.754336615096108
2025-09-24,4.129770276605719
2025-09-25,4.129770276605719
2025-09-26,4.880637599624941
2025-09-27,4.880637599624941
2025-09-28,5.6315049226441625
2025-09-29,5.6315049226441625
2025-09-30,5.6315049226441625
2025-10-01,4.880637599624941
2025-10-02,4.50520393811533
2025-10-03,5.256071261134552
2025-10-04,4.50520393811533
2025-10-05,4.50520393811533
2025-10-06,4.50520393811533
2025-10-07,4.50520393811533
2025-10-08,4.880637599624941
2025-10-09,4.50520393811533
2025-10-10,4.50520393811533
2025-10-11,4.50520393811533
2025-10-12,3.754336615096108
2025-10-13,4.129770276605719
2025-10-14,4.129770276605719
2025-10-15,4.129770276605719
2025-10-16,4.129770276605719
2025-10-17,3.754336615096108
2025-10-18,3.754336615096108
2025-10-19,3.754336615096108
2025-10-20,3.0034692920768866
2025-10-21,3.3789029535864974
2025-10-22,3.3789029535864974
2025-10-23,3.754336615096108
2025-10-24,4.129770276605719
2025-10-25,4.129770276605719
2025-10-26,5.256071261134552
2025-10-27,3.754336615096108
2025-10-28,3.3789029535864974
2025-10-29,3.3789029535864974
2025-10-30,3.754336615096108
2025-10-31,3.754336615096108
2025-11-01,4.129770276605719
2025-11-02,4.129770276605719
2025-11-03,3.0034692920768866
2025-11-04,3.3789029535864974
2025-11-05,3.3789029535864974
2025-11-06,4.129770276605719
2025-11-07,3.754336615096108
2025-11-08,4.129770276605719
2025-11-09,4.50520393811533
2025-11-10,3.3789029535864974
2025-11-11,3.3789029535864974
2025-11-12,4.129770276605719
2025-11-13,4.129770276605719
2025-11-14,4.880637599624941
2025-11-15,7.133239568682606
2025-11-16,6.006938584153773
2025-11-17,4.50520393811533
2025-11-18,3.754336615096108
2025-11-19,5.256071261134552
2025-11-20,4.129770276605719
2025-11-21,4.129770276605719
2025-11-22,4.50520393811533
2025-11-23,4.50520393811533
2025-11-24,4.50520393811533
2025-11-25,3.754336615096108
2025-11-26,4.880637599624941
2025-11-27,6.006938584153773
2025-11-28,5.6315049226441625
2025-11-29,6.006938584153773
2025-11-30,6.382372245663384
2025-12-01,4.50520393811533
2025-12-02,4.50520393811533
2025-12-03,4.50520393811533
2025-12-04,4.50520393811533
2025-12-05,5.256071261134552
2025-12-06,6.382372245663384
2025-12-07,5.6315049226441625
2025-12-08,4.50520393811533
2025-12-09,4.880637599624941
2025-12-10,6.382372245663384
2025-12-11,9.761275199249882
2025-12-12,10.136708860759493
2025-12-13,10.512142522269103
2025-12-14,9.01040787623066
2025-12-15,6.006938584153773
2025-12-16,5.256071261134552
2025-12-17,5.6315049226441625
2025-12-18,5.256071261134552
2025-12-19,5.6315049226441625
2025-12-20,4.880637599624941
2025-12-21,5.6315049226441625
2025-12-22,5.256071261134552
2025-12-23,4.50520393811533
2025-12-24,5.256071261134552
2025-12-25,5.6315049226441625
2025-12-26,5.6315049226441625
2025-12-27,6.006938584153773
2025-12-28,7.133239568682606
2025-12-29,6.006938584153773
2025-12-30,6.382372245663384
2025-12-31,5.6315049226441625
2026-01-01,37.543366150961084
2026-01-02,6.757805907172995
2026-01-03,6.757805907172995
2026-01-04,5.6315049226441625
2026-01-05,4.129770276605719
2026-01-06,4.129770276605719
2026-01-07,4.880637599624941
2026-01-08,5.256071261134552
2026-01-09,4.880637599624941
2026-01-10,5.6315049226441625
2026-01-11,6.006938584153773
2026-01-12,4.50520393811533
2026-01-13,4.129770276605719
2026-01-14,4.129770276605719
2026-01-15,4.50520393811533
2026-01-16,4.129770276605719
2026-01-17,5.256071261134552
2026-01-18,5.256071261134552
2026-01-19,4.880637599624941
2026-01-20,4.129770276605719
2026-01-21,4.129770276605719
2026-01-22,4.129770276605719
2026-01-23,4.50520393811533
2026-01-24,5.6315049226441625
2026-01-25,5.256071261134552
2026-01-26,4.50520393811533
2026-01-27,4.129770276605719
2026-01-28,4.129770276605719
2026-01-29,4.129770276605719
2026-01-30,5.256071261134552
2026-01-31,6.382372245663384
2026-02-01,7.508673230192216
2026-02-02,6.382372245663384
2026-02-03,6.006938584153773
2026-02-04,5.6315049226441625
2026-02-05,6.006938584153773
2026-02-06,6.757805907172995
2026-02-07,9.01040787623066
2026-02-08,16.519081106422878
2026-02-09,25.154055321143925
2026-02-10,12.764744491326768
2026-02-11,9.01040787623066
2026-02-12,7.133239568682606
2026-02-13,6.757805907172995
2026-02-14,7.133239568682606
2026-02-15,6.757805907172995
2026-02-16,5.6315049226441625
2026-02-17,4.50520393811533
2026-02-18,4.129770276605719
2026-02-19,4.129770276605719
2026-02-20,5.256071261134552
2026-02-21,6.757805907172995
2026-02-22,7.508673230192216
2026-02-23,7.508673230192216
2026-02-24,7.508673230192216
2026-02-25,5.6315049226441625
2026-02-26,5.256071261134552
2026-02-27,5.256071261134552
2026-02-28,6.006938584153773
2026-03-01,6.757805907172995
2026-03-02,7.884106891701827
2026-03-03,5.6315049226441625
2026-03-04,4.880637599624941
2026-03-05,4.50520393811533
2026-03-06,4.50520393811533
2026-03-07,4.880637599624941
2026-03-08,4.50520393811533
2026-03-09,4.129770276605719
2026-03-10,3.754336615096108
2026-03-11,4.50520393811533
2026-03-12,5.256071261134552
2026-03-13,5.6315049226441625
2026-03-14,6.757805907172995
2026-03-15,6.382372245663384
2026-03-16,4.880637599624941
2026-03-17,4.50520393811533
2026-03-18,4.880637599624941
2026-03-19,4.50520393811533
2026-03-20,4.880637599624941
2026-03-21,6.006938584153773
2026-03-22,6.382372245663384
2026-03-23,4.50520393811533
2026-03-24,4.50520393811533
2026-03-25,4.129770276605719
2026-03-26,4.129770276605719
2026-03-27,4.50520393811533
2026-03-28,5.6315049226441625
2026-03-29,5.6315049226441625
2026-03-30,4.129770276605719
2026-03-31,3.754336615096108
2026-04-01,4.880637599624941
2026-04-02,5.6315049226441625
2026-04-03,6.006938584153773
2026-04-04,6.006938584153773
2026-04-05,6.757805907172995
2026-04-06,4.50520393811533
2026-04-07,4.880637599624941
2026-04-08,4.880637599624941
2026-04-09,4.880637599624941
2026-04-10,4.880637599624941
2026-04-11,5.256071261134552
2026-04-12,5.6315049226441625
2026-04-13,5.6315049226441625
2026-04-14,4.880637599624941
2026-04-15,4.880637599624941
2026-04-16,5.256071261134552
2026-04-17,5.256071261134552
2026-04-18,5.6315049226441625
2026-04-19,4.880637599624941
2026-04-20,4.50520393811533
2026-04-21,3.754336615096108
2026-04-22,4.129770276605719
2026-04-23,4.50520393811533
2026-04-24,4.129770276605719
2026-04-25,4.129770276605719
2026-04-26,5.256071261134552
2026-04-27,4.880637599624941
2026-04-28,4.129770276605719
2026-04-29,3.754336615096108
2026-04-30,4.129770276605719
2026-05-01,4.880637599624941
2026-05-02,8.63497421472105
2026-05-03,19.522550398499764
2026-05-04,7.884106891701827
2026-05-05,5.6315049226441625
2026-05-06,4.50520393811533
2026-05-07,6.757805907172995
2026-05-08,10.136708860759493
2026-05-09,10.512142522269103
2026-05-10,9.761275199249882
2026-05-11,7.133239568682606
2026-05-12,6.006938584153773
2026-05-13,5.6315049226441625
2026-05-14,8.259540553211439
2026-05-15,9.385841537740271
2026-05-16,9.385841537740271
2026-05-17,7.884106891701827
2026-05-18,9.01040787623066
2026-05-19,9.385841537740271
2026-05-20,7.133239568682606
2026-05-21,5.6315049226441625
2026-05-22,6.382372245663384
2026-05-23,9.385841537740271
2026-05-24,12.389310829817157
2026-05-25,10.512142522269103
2026-05-26,9.761275199249882
2026-05-27,7.508673230192216
2026-05-28,7.133239568682606
2026-05-29,7.508673230192216
2026-05-30,8.63497421472105
2026-05-31,8.63497421472105
