Time,ian
2022-07-11,1.0
2022-07-12,1.0
2022-07-13,1.0
2022-07-14,1.0
2022-07-15,1.0
2022-07-16,1.0
2022-07-17,1.0
2022-07-18,1.0
2022-07-19,1.0
2022-07-20,1.0
2022-07-21,1.0
2022-07-22,1.0
2022-07-23,1.0
2022-07-24,1.0
2022-07-25,1.0
2022-07-26,1.0
2022-07-27,1.0
2022-07-28,1.0
2022-07-29,1.0
2022-07-30,1.0
2022-07-31,1.0
2022-08-01,1.0
2022-08-02,1.0
2022-08-03,1.0
2022-08-04,1.0
2022-08-05,1.0
2022-08-06,1.0
2022-08-07,1.0
2022-08-08,1.0
2022-08-09,1.0
2022-08-10,1.0
2022-08-11,1.0
2022-08-12,1.0
2022-08-13,1.0
2022-08-14,1.0
2022-08-15,1.0
2022-08-16,1.0
2022-08-17,1.0
2022-08-18,1.0
2022-08-19,1.0
2022-08-20,1.0
2022-08-21,1.0
2022-08-22,1.0
2022-08-23,1.0
2022-08-24,1.0
2022-08-25,1.0
2022-08-26,1.0
2022-08-27,1.0
2022-08-28,1.0
2022-08-29,0.5
2022-08-30,1.0
2022-08-31,1.0
2022-09-01,1.0
2022-09-02,0.5
2022-09-03,0.5
2022-09-04,1.0
2022-09-05,0.5
2022-09-06,0.5
2022-09-07,0.5
2022-09-08,0.5
2022-09-09,1.0
2022-09-10,1.0
2022-09-11,1.0
2022-09-12,1.0
2022-09-13,1.0
2022-09-14,1.0
2022-09-15,1.0
2022-09-16,1.0
2022-09-17,1.0
2022-09-18,1.0
2022-09-19,0.5
2022-09-20,1.0
2022-09-21,1.0
2022-09-22,0.5
2022-09-23,1.0
2022-09-24,11.0
2022-09-25,24.5
2022-09-26,47.0
2022-09-27,79.0
2022-09-28,100.0
2022-09-29,86.0
2022-09-30,45.0
2022-10-01,22.0
2022-10-02,12.0
2022-10-03,9.0
2022-10-04,6.0
2022-10-05,4.0
2022-10-06,3.0
2022-10-07,3.0
2022-10-08,2.0
2022-10-09,2.0
2022-10-10,3.0
2022-10-11,2.0
2022-10-12,2.0
2022-10-13,2.0
2022-10-14,1.0
2022-10-15,1.0
2022-10-16,1.0
2022-10-17,1.0
2022-10-18,1.0
2022-10-19,1.0
2022-10-20,1.0
2022-10-21,1.0
2022-10-22,1.0
2022-10-23,1.0
2022-10-24,1.0
2022-10-25,1.0
2022-10-26,1.0
2022-10-27,1.0
2022-10-28,1.0
2022-10-29,1.0
2022-10-30,1.0
2022-10-31,1.0
2022-11-01,1.0
2022-11-02,1.0
2022-11-03,1.0
2022-11-04,1.0
2022-11-05,1.0
2022-11-06,1.0
2022-11-07,1.0
2022-11-08,1.0
2022-11-09,1.0
2022-11-10,1.0
2022-11-11,1.0
2022-11-12,1.0
2022-11-13,1.0
2022-11-14,1.0
2022-11-15,1.0
2022-11-16,1.0
2022-11-17,1.0
2022-11-18,1.0
2022-11-19,1.0
2022-11-20,1.0
2022-11-21,1.0
2022-11-22,1.0
2022-11-23,1.0
2022-11-24,1.0
2022-11-25,1.0
2022-11-26,1.0
2022-11-27,1.0
2022-11-28,1.0
2022-11-29,1.0
2022-11-30,1.0
2022-12-01,1.0
2022-12-02,1.0
2022-12-03,1.0
2022-12-04,1.0
2022-12-05,1.0
2022-12-06,1.0
2022-12-07,1.0
2022-12-08,1.0
2022-12-09,1.0
2022-12-10,1.0
2022-12-11,1.0
2022-12-12,1.0
2022-12-13,1.0
2022-12-14,1.0
2022-12-15,1.0
2022-12-16,1.0
2022-12-17,1.0
2022-12-18,0.0
2022-12-19,1.0
2022-12-20,1.0
2022-12-21,1.0
2022-12-22,1.0
2022-12-23,1.0
2022-12-24,1.0
2022-12-25,1.0
2022-12-26,1.0
2022-12-27,1.0
2022-12-28,1.0
2022-12-29,1.0
2022-12-30,1.0
2022-12-31,1.0
2023-01-01,1.0
2023-01-02,1.0
2023-01-03,1.0
2023-01-04,1.0
2023-01-05,1.0
2023-01-06,1.0
2023-01-07,1.0
2023-01-08,1.0
2023-01-09,1.0
2023-01-10,1.0
2023-01-11,1.0
2023-01-12,1.0
2023-01-13,1.0
2023-01-14,1.0
2023-01-15,1.0
2023-01-16,1.0
2023-01-17,1.0
2023-01-18,1.0
2023-01-19,1.0
2023-01-20,1.0
2023-01-21,1.0
2023-01-22,1.0
2023-01-23,1.0
2023-01-24,1.0
2023-01-25,1.0
2023-01-26,1.0
2023-01-27,1.0
2023-01-28,1.0
2023-01-29,1.0
2023-01-30,1.0
2023-01-31,1.0
2023-02-01,1.0
2023-02-02,1.0
2023-02-03,0.0
2023-02-04,1.0
2023-02-05,1.0
2023-02-06,1.0
2023-02-07,1.0
2023-02-08,1.0
2023-02-09,1.0
2023-02-10,1.0
2023-02-11,1.0
2023-02-12,1.0
2023-02-13,0.0
2023-02-14,1.0
2023-02-15,1.0
2023-02-16,1.0
2023-02-17,1.0
2023-02-18,1.0
2023-02-19,1.0
2023-02-20,1.0
2023-02-21,1.0
2023-02-22,1.0
2023-02-23,1.0
2023-02-24,1.0
2023-02-25,1.0
2023-02-26,1.0
2023-02-27,1.0
2023-02-28,1.0
2023-03-01,1.0
2023-03-02,1.0
2023-03-03,1.0
2023-03-04,1.0
2023-03-05,1.0
2023-03-06,1.0
2023-03-07,1.0
2023-03-08,1.0
2023-03-09,1.0
2023-03-10,1.0
2023-03-11,1.0
2023-03-12,1.0
2023-03-13,1.0
2023-03-14,1.0
2023-03-15,1.0
2023-03-16,1.0
2023-03-17,1.0
2023-03-18,1.0
2023-03-19,1.0
2023-03-20,1.0
2023-03-21,1.0
2023-03-22,1.0
2023-03-23,1.0
2023-03-24,1.0
2023-03-25,1.0
2023-03-26,1.0
2023-03-27,1.0
2023-03-28,1.0
2023-03-29,1.0
2023-03-30,1.0
2023-03-31,1.0
2023-04-01,1.0
2023-04-02,1.0
2023-04-03,1.0
2023-04-04,1.0
2023-04-05,1.0
2023-04-06,1.0
2023-04-07,1.0
2023-04-08,1.0
2023-04-09,1.0
2023-04-10,1.0
2023-04-11,1.0
2023-04-12,1.0
2023-04-13,1.0
2023-04-14,1.0
2023-04-15,1.0
2023-04-16,1.0
2023-04-17,1.0
2023-04-18,1.0
2023-04-19,1.0
2023-04-20,1.0
2023-04-21,1.0
2023-04-22,1.0
2023-04-23,1.0
2023-04-24,1.0
2023-04-25,1.0
2023-04-26,1.051282051282051
2023-04-27,1.0
2023-04-28,1.0128205128205128
2023-04-29,1.0384615384615383
2023-04-30,1.051282051282051
2023-05-01,1.0
2023-05-02,1.0
2023-05-03,0.9871794871794872
2023-05-04,1.1538461538461537
2023-05-05,0.9615384615384615
2023-05-06,0.9871794871794872
2023-05-07,0.9871794871794872
2023-05-08,1.0
2023-05-09,1.0
2023-05-10,1.0
2023-05-11,1.0
2023-05-12,0.9871794871794872
2023-05-13,1.1282051282051282
2023-05-14,1.064102564102564
2023-05-15,1.0384615384615383
2023-05-16,1.051282051282051
2023-05-17,1.0256410256410255
2023-05-18,1.0128205128205128
2023-05-19,1.0256410256410255
2023-05-20,0.9871794871794872
2023-05-21,1.0769230769230769
2023-05-22,1.1538461538461537
2023-05-23,1.0256410256410255
2023-05-24,0.9871794871794872
2023-05-25,0.9871794871794872
2023-05-26,0.9487179487179487
2023-05-27,0.9487179487179487
2023-05-28,0.9743589743589743
2023-05-29,0.9487179487179487
2023-05-30,0.9487179487179487
2023-05-31,0.8974358974358974
2023-06-01,0.923076923076923
2023-06-02,0.8974358974358974
2023-06-03,0.8717948717948718
2023-06-04,0.9487179487179487
2023-06-05,0.923076923076923
2023-06-06,0.8974358974358974
2023-06-07,0.923076923076923
2023-06-08,0.9487179487179487
2023-06-09,0.9743589743589743
2023-06-10,1.0769230769230769
2023-06-11,1.3333333333333333
2023-06-12,1.0512820512820513
2023-06-13,0.923076923076923
2023-06-14,1.0512820512820513
2023-06-15,0.9743589743589743
2023-06-16,1.0
2023-06-17,0.9487179487179487
2023-06-18,1.1025641025641024
2023-06-19,1.0512820512820513
2023-06-20,1.0769230769230769
2023-06-21,1.5128205128205128
2023-06-22,1.0512820512820513
2023-06-23,1.1025641025641024
2023-06-24,1.1025641025641024
2023-06-25,1.1538461538461537
2023-06-26,1.1282051282051282
2023-06-27,1.0769230769230769
2023-06-28,0.9743589743589743
2023-06-29,1.0
2023-06-30,0.9743589743589743
2023-07-01,0.9487179487179487
2023-07-02,0.9743589743589743
2023-07-03,0.8974358974358974
2023-07-04,0.9743589743589743
2023-07-05,0.8974358974358974
2023-07-06,0.9743589743589743
2023-07-07,0.9487179487179487
2023-07-08,1.0256410256410255
2023-07-09,1.1794871794871795
2023-07-10,0.9487179487179487
2023-07-11,0.9743589743589743
2023-07-12,0.8717948717948718
2023-07-13,0.9487179487179487
2023-07-14,0.9487179487179487
2023-07-15,1.0512820512820513
2023-07-16,1.1282051282051282
2023-07-17,1.0512820512820513
2023-07-18,1.0
2023-07-19,1.0
2023-07-20,1.0256410256410255
2023-07-21,0.923076923076923
2023-07-22,1.0
2023-07-23,1.0256410256410255
2023-07-24,1.1794871794871795
2023-07-25,1.0
2023-07-26,0.9487179487179487
2023-07-27,0.9743589743589743
2023-07-28,1.0256410256410255
2023-07-29,1.0256410256410255
2023-07-30,1.0
2023-07-31,0.9487179487179487
2023-08-01,1.0
2023-08-02,0.9487179487179487
2023-08-03,0.9743589743589743
2023-08-04,1.0256410256410255
2023-08-05,0.9743589743589743
2023-08-06,1.5897435897435896
2023-08-07,1.4615384615384615
2023-08-08,1.1025641025641024
2023-08-09,1.1025641025641024
2023-08-10,1.1025641025641024
2023-08-11,1.1282051282051282
2023-08-12,0.9743589743589743
2023-08-13,1.1025641025641024
2023-08-14,1.0512820512820513
2023-08-15,1.0256410256410255
2023-08-16,1.0512820512820513
2023-08-17,1.0769230769230769
2023-08-18,1.205128205128205
2023-08-19,1.282051282051282
2023-08-20,2.0256410256410255
2023-08-21,1.1538461538461537
2023-08-22,1.0
2023-08-23,1.0
2023-08-24,1.0
2023-08-25,1.0
2023-08-26,1.1794871794871795
2023-08-27,1.3333333333333333
2023-08-28,2.0
2023-08-29,1.846153846153846
2023-08-30,1.846153846153846
2023-08-31,1.2307692307692308
2023-09-01,1.1025641025641024
2023-09-02,0.9743589743589743
2023-09-03,1.0256410256410255
2023-09-04,0.9743589743589743
2023-09-05,0.923076923076923
2023-09-06,1.0
2023-09-07,0.9743589743589743
2023-09-08,1.0256410256410255
2023-09-09,1.0256410256410255
2023-09-10,0.923076923076923
2023-09-11,0.923076923076923
2023-09-12,0.9743589743589743
2023-09-13,1.0256410256410255
2023-09-14,0.9743589743589743
2023-09-15,0.8974358974358974
2023-09-16,0.923076923076923
2023-09-17,1.0
2023-09-18,0.8717948717948718
2023-09-19,0.9743589743589743
2023-09-20,0.9743589743589743
2023-09-21,0.9743589743589743
2023-09-22,0.9743589743589743
2023-09-23,0.9743589743589743
2023-09-24,1.0512820512820513
2023-09-25,0.923076923076923
2023-09-26,0.8974358974358974
2023-09-27,0.9743589743589743
2023-09-28,1.3333333333333333
2023-09-29,1.1025641025641024
2023-09-30,1.0
2023-10-01,0.9743589743589743
2023-10-02,0.923076923076923
2023-10-03,0.8717948717948718
2023-10-04,0.923076923076923
2023-10-05,0.8461538461538461
2023-10-06,0.8974358974358974
2023-10-07,0.8974358974358974
2023-10-08,0.8717948717948718
2023-10-09,0.8974358974358974
2023-10-10,0.8974358974358974
2023-10-11,1.0256410256410255
2023-10-12,0.8974358974358974
2023-10-13,0.8717948717948718
2023-10-14,0.923076923076923
2023-10-15,0.9487179487179487
2023-10-16,1.282051282051282
2023-10-17,1.0256410256410255
2023-10-18,1.0
2023-10-19,1.0512820512820513
2023-10-20,0.8974358974358974
2023-10-21,0.8461538461538461
2023-10-22,0.8205128205128205
2023-10-23,0.8974358974358974
2023-10-24,0.8974358974358974
2023-10-25,0.8974358974358974
2023-10-26,0.8974358974358974
2023-10-27,0.8461538461538461
2023-10-28,0.8461538461538461
2023-10-29,0.8205128205128205
2023-10-30,0.923076923076923
2023-10-31,1.0
2023-11-01,0.8461538461538461
2023-11-02,0.8717948717948718
2023-11-03,0.8974358974358974
2023-11-04,0.9487179487179487
2023-11-05,0.9487179487179487
2023-11-06,0.8974358974358974
2023-11-07,0.8717948717948718
2023-11-08,0.9743589743589743
2023-11-09,0.923076923076923
2023-11-10,1.0256410256410255
2023-11-11,0.9743589743589743
2023-11-12,0.923076923076923
2023-11-13,0.923076923076923
2023-11-14,0.9487179487179487
2023-11-15,1.0512820512820513
2023-11-16,0.9743589743589743
2023-11-17,0.923076923076923
2023-11-18,0.8717948717948718
2023-11-19,0.923076923076923
2023-11-20,0.9487179487179487
2023-11-21,0.9743589743589743
2023-11-22,1.0256410256410255
2023-11-23,0.8717948717948718
2023-11-24,0.8205128205128205
2023-11-25,1.2564102564102564
2023-11-26,1.282051282051282
2023-11-27,1.1282051282051282
2023-11-28,1.1025641025641024
2023-11-29,1.0769230769230769
2023-11-30,1.0512820512820513
2023-12-01,0.9487179487179487
2023-12-02,0.8974358974358974
2023-12-03,0.8974358974358974
2023-12-04,0.8717948717948718
2023-12-05,0.8974358974358974
2023-12-06,1.0256410256410255
2023-12-07,0.9743589743589743
2023-12-08,0.9743589743589743
2023-12-09,1.0512820512820513
2023-12-10,1.0
2023-12-11,0.923076923076923
2023-12-12,0.9487179487179487
2023-12-13,1.0512820512820513
2023-12-14,1.435897435897436
2023-12-15,1.282051282051282
2023-12-16,1.1794871794871795
2023-12-17,1.2307692307692308
2023-12-18,0.923076923076923
2023-12-19,0.923076923076923
2023-12-20,0.923076923076923
2023-12-21,0.8717948717948718
2023-12-22,0.8205128205128205
2023-12-23,1.2564102564102564
2023-12-24,1.0256410256410255
2023-12-25,0.8974358974358974
2023-12-26,0.8974358974358974
2023-12-27,0.8974358974358974
2023-12-28,0.8974358974358974
2023-12-29,0.9487179487179487
2023-12-30,0.9487179487179487
2023-12-31,0.9487179487179487
2024-01-01,1.7948717948717947
2024-01-02,2.564102564102564
2024-01-03,1.7948717948717947
2024-01-04,1.2564102564102564
2024-01-05,1.0769230769230769
2024-01-06,0.9743589743589743
2024-01-07,1.0
2024-01-08,1.0
2024-01-09,0.9487179487179487
2024-01-10,0.9487179487179487
2024-01-11,1.0512820512820513
2024-01-12,1.0769230769230769
2024-01-13,1.0256410256410255
2024-01-14,0.9487179487179487
2024-01-15,0.8974358974358974
2024-01-16,0.9487179487179487
2024-01-17,1.0769230769230769
2024-01-18,1.1025641025641024
2024-01-19,1.1025641025641024
2024-01-20,1.1538461538461537
2024-01-21,1.1025641025641024
2024-01-22,1.0
2024-01-23,0.9743589743589743
2024-01-24,1.0256410256410255
2024-01-25,1.0512820512820513
2024-01-26,1.0256410256410255
2024-01-27,1.0
2024-01-28,1.0
2024-01-29,0.8974358974358974
2024-01-30,0.9487179487179487
2024-01-31,0.923076923076923
2024-02-01,0.9487179487179487
2024-02-02,0.9487179487179487
2024-02-03,1.0
2024-02-04,0.9743589743589743
2024-02-05,0.9743589743589743
2024-02-06,0.8974358974358974
2024-02-07,0.923076923076923
2024-02-08,0.923076923076923
2024-02-09,1.0256410256410255
2024-02-10,0.9743589743589743
2024-02-11,0.9743589743589743
2024-02-12,0.8974358974358974
2024-02-13,1.0512820512820513
2024-02-14,2.1025641025641026
2024-02-15,1.7435897435897436
2024-02-16,1.205128205128205
2024-02-17,1.4871794871794872
2024-02-18,2.358974358974359
2024-02-19,1.1538461538461537
2024-02-20,1.1282051282051282
2024-02-21,1.0512820512820513
2024-02-22,1.0769230769230769
2024-02-23,1.2307692307692308
2024-02-24,1.282051282051282
2024-02-25,1.282051282051282
2024-02-26,1.1538461538461537
2024-02-27,1.0769230769230769
2024-02-28,1.0256410256410255
2024-02-29,0.923076923076923
2024-03-01,1.0
2024-03-02,1.0512820512820513
2024-03-03,1.1282051282051282
2024-03-04,1.0256410256410255
2024-03-05,1.0
2024-03-06,0.9743589743589743
2024-03-07,0.9743589743589743
2024-03-08,0.9743589743589743
2024-03-09,1.0
2024-03-10,1.1025641025641024
2024-03-11,1.1794871794871795
2024-03-12,1.1794871794871795
2024-03-13,1.1538461538461537
2024-03-14,1.282051282051282
2024-03-15,1.1282051282051282
2024-03-16,1.0769230769230769
2024-03-17,1.0256410256410255
2024-03-18,0.9743589743589743
2024-03-19,1.0
2024-03-20,1.0
2024-03-21,0.9487179487179487
2024-03-22,0.9743589743589743
2024-03-23,1.0
2024-03-24,1.1794871794871795
2024-03-25,1.0512820512820513
2024-03-26,1.0256410256410255
2024-03-27,0.9743589743589743
2024-03-28,0.9743589743589743
2024-03-29,1.0256410256410255
2024-03-30,1.0256410256410255
2024-03-31,1.282051282051282
2024-04-01,1.0512820512820513
2024-04-02,0.9743589743589743
2024-04-03,1.0512820512820513
2024-04-04,1.0
2024-04-05,1.0256410256410255
2024-04-06,1.0
2024-04-07,1.0
2024-04-08,0.923076923076923
2024-04-09,0.9487179487179487
2024-04-10,1.0769230769230769
2024-04-11,1.0
2024-04-12,0.9743589743589743
2024-04-13,0.8974358974358974
2024-04-14,1.0769230769230769
2024-04-15,0.923076923076923
2024-04-16,0.9743589743589743
2024-04-17,1.2307692307692308
2024-04-18,1.3076923076923077
2024-04-19,0.8974358974358974
2024-04-20,0.923076923076923
2024-04-21,1.1025641025641024
2024-04-22,1.0
2024-04-23,0.9743589743589743
2024-04-24,1.0512820512820513
2024-04-25,1.1538461538461537
2024-04-26,1.205128205128205
2024-04-27,1.282051282051282
2024-04-28,1.3333333333333333
2024-04-29,1.4102564102564101
2024-04-30,1.1794871794871795
2024-05-01,1.1025641025641024
2024-05-02,1.1025641025641024
2024-05-03,1.0512820512820513
2024-05-04,1.0512820512820513
2024-05-05,1.0769230769230769
2024-05-06,1.0256410256410255
2024-05-07,1.358974358974359
2024-05-08,1.4615384615384615
2024-05-09,1.205128205128205
2024-05-10,1.0
2024-05-11,0.923076923076923
2024-05-12,1.0256410256410255
2024-05-13,1.0
2024-05-14,1.0512820512820513
2024-05-15,1.0512820512820513
2024-05-16,1.0
2024-05-17,1.1538461538461537
2024-05-18,1.1282051282051282
2024-05-19,1.205128205128205
2024-05-20,1.1794871794871795
2024-05-21,1.0512820512820513
2024-05-22,1.0769230769230769
2024-05-23,1.0512820512820513
2024-05-24,1.0
2024-05-25,1.0769230769230769
2024-05-26,1.0256410256410255
2024-05-27,1.0256410256410255
2024-05-28,1.0
2024-05-29,1.0
2024-05-30,0.9743589743589743
2024-05-31,0.9743589743589743
2024-06-01,1.0256410256410255
2024-06-02,1.0512820512820513
2024-06-03,0.9743589743589743
2024-06-04,1.0
2024-06-05,1.0256410256410255
2024-06-06,1.0
2024-06-07,0.9743589743589743
2024-06-08,1.0512820512820513
2024-06-09,1.1282051282051282
2024-06-10,1.0
2024-06-11,1.0256410256410255
2024-06-12,1.1282051282051282
2024-06-13,1.0256410256410255
2024-06-14,1.0
2024-06-15,1.1282051282051282
2024-06-16,1.1282051282051282
2024-06-17,1.2564102564102564
2024-06-18,1.5128205128205128
2024-06-19,1.205128205128205
2024-06-20,1.0512820512820513
2024-06-21,1.0512820512820513
2024-06-22,1.0769230769230769
2024-06-23,1.1538461538461537
2024-06-24,1.0769230769230769
2024-06-25,1.0
2024-06-26,1.0
2024-06-27,1.1794871794871795
2024-06-28,1.1794871794871795
2024-06-29,1.3076923076923077
2024-06-30,2.230769230769231
2024-07-01,1.205128205128205
2024-07-02,1.2307692307692308
2024-07-03,1.1538461538461537
2024-07-04,1.0769230769230769
2024-07-05,0.9743589743589743
2024-07-06,1.0256410256410255
2024-07-07,1.0769230769230769
2024-07-08,1.0
2024-07-09,1.0512820512820513
2024-07-10,1.0512820512820513
2024-07-11,1.0
2024-07-12,0.923076923076923
2024-07-13,0.923076923076923
2024-07-14,1.0
2024-07-15,1.205128205128205
2024-07-16,0.9487179487179487
2024-07-17,1.0
2024-07-18,1.0256410256410255
2024-07-19,0.9743589743589743
2024-07-20,1.0512820512820513
2024-07-21,1.0
2024-07-22,0.9743589743589743
2024-07-23,0.9487179487179487
2024-07-24,1.0
2024-07-25,1.0
2024-07-26,1.0769230769230769
2024-07-27,1.0256410256410255
2024-07-28,1.1794871794871795
2024-07-29,1.0769230769230769
2024-07-30,1.0512820512820513
2024-07-31,0.9487179487179487
2024-08-01,1.0
2024-08-02,1.0
2024-08-03,1.0256410256410255
2024-08-04,1.1282051282051282
2024-08-05,1.0769230769230769
2024-08-06,0.9743589743589743
2024-08-07,1.0256410256410255
2024-08-08,1.0
2024-08-09,1.0
2024-08-10,1.1025641025641024
2024-08-11,1.1282051282051282
2024-08-12,1.0256410256410255
2024-08-13,1.0256410256410255
2024-08-14,1.1282051282051282
2024-08-15,1.1282051282051282
2024-08-16,1.1538461538461537
2024-08-17,1.2564102564102564
2024-08-18,1.255140553856286
2024-08-19,1.1790628898556783
2024-08-20,1.3565774391904302
2024-08-21,1.381936660523966
2024-08-22,1.1537036685221422
2024-08-23,1.3058589965233582
2024-08-24,1.1790628898556783
2024-08-25,1.2044221111892142
2024-08-26,1.10298522585507
2024-08-27,1.1283444471886064
2024-08-28,1.4451938117040612
2024-08-29,1.1537036685221422
2024-08-30,0.9761891191873904
2024-08-31,1.0650872960085112
2024-09-01,1.1537036685221422
2024-09-02,1.2297813325227502
2024-09-03,1.1537036685221422
2024-09-04,1.10298522585507
2024-09-05,1.0015483405209262
2024-09-06,1.0015483405209262
2024-09-07,1.10298522585507
2024-09-08,1.0397280746749753
2024-09-09,0.9508298978538544
2024-09-10,0.9508298978538544
2024-09-11,0.9254706765203184
2024-09-12,0.9254706765203184
2024-09-13,1.0015483405209262
2024-09-14,1.014368853341439
2024-09-15,0.9761891191873904
2024-09-16,0.9508298978538544
2024-09-17,0.8777095959116211
2024-09-18,0.9529418469897601
2024-09-19,0.9780192640158064
2024-09-20,0.9780192640158064
2024-09-21,0.9278644299637138
2024-09-22,0.9278644299637138
2024-09-23,1.103406349146038
2024-09-24,1.253870851302316
2024-09-25,1.329103102380455
2024-09-26,1.4294127704846402
2024-09-27,1.4043353534585938
2024-09-28,1.2789482683283622
2024-09-29,1.2287934342762696
2024-09-30,1.103406349146038
2024-10-01,1.0783289321199918
2024-10-02,0.9529418469897601
2024-10-03,0.9780192640158064
2024-10-04,0.9780192640158064
2024-10-05,1.103406349146038
2024-10-06,1.7554191918232422
2024-10-07,2.2569675323441687
2024-10-08,2.507741702604632
2024-10-09,2.507741702604632
2024-10-10,1.5297224385888255
2024-10-11,1.028174098067899
2024-10-12,1.0783289321199918
2024-10-13,1.1284837661720843
2024-10-14,0.9529418469897601
2024-10-15,1.0030966810418527
2024-10-16,0.9278644299637138
2024-10-17,0.9529418469897601
2024-10-18,1.0030966810418527
2024-10-19,0.9278644299637138
2024-10-20,1.0030966810418527
2024-10-21,0.9278644299637138
2024-10-22,0.9529418469897601
2024-10-23,1.0030966810418527
2024-10-24,0.9278644299637138
2024-10-25,0.9529418469897601
2024-10-26,1.0030966810418527
2024-10-27,0.9278644299637138
2024-10-28,0.9529418469897601
2024-10-29,0.9780192640158064
2024-10-30,0.8777095959116211
2024-10-31,0.9529418469897601
2024-11-01,0.9027870129376675
2024-11-02,0.9027870129376675
2024-11-03,0.9027870129376675
2024-11-04,0.8526321788855749
2024-11-05,0.9027870129376675
2024-11-06,0.6018580086251116
2024-11-07,0.8024773448334822
2024-11-08,0.8526321788855749
2024-11-09,0.8526321788855749
2024-11-10,0.8526321788855749
2024-11-11,0.9027870129376675
2024-11-12,0.9027870129376675
2024-11-13,0.9278644299637138
2024-11-14,0.9529418469897601
