Time,dahmer
2022-05-16,0.0
2022-05-17,0.0
2022-05-18,0.0
2022-05-19,0.0
2022-05-20,0.0
2022-05-21,1.0
2022-05-22,0.0
2022-05-23,0.0
2022-05-24,0.0
2022-05-25,0.0
2022-05-26,0.0
2022-05-27,0.0
2022-05-28,0.0
2022-05-29,0.0
2022-05-30,0.0
2022-05-31,0.0
2022-06-01,0.0
2022-06-02,0.0
2022-06-03,0.0
2022-06-04,0.0
2022-06-05,0.0
2022-06-06,0.0
2022-06-07,0.0
2022-06-08,0.0
2022-06-09,0.0
2022-06-10,0.0
2022-06-11,0.0
2022-06-12,0.0
2022-06-13,0.0
2022-06-14,0.0
2022-06-15,0.0
2022-06-16,0.0
2022-06-17,0.0
2022-06-18,0.0
2022-06-19,0.0
2022-06-20,0.0
2022-06-21,0.0
2022-06-22,0.0
2022-06-23,0.0
2022-06-24,0.0
2022-06-25,0.0
2022-06-26,0.0
2022-06-27,0.0
2022-06-28,0.0
2022-06-29,0.0
2022-06-30,0.0
2022-07-01,0.0
2022-07-02,0.0
2022-07-03,0.0
2022-07-04,0.0
2022-07-05,0.0
2022-07-06,0.0
2022-07-07,0.0
2022-07-08,0.0
2022-07-09,0.0
2022-07-10,0.0
2022-07-11,0.0
2022-07-12,0.0
2022-07-13,0.0
2022-07-14,0.0
2022-07-15,0.0
2022-07-16,0.0
2022-07-17,0.0
2022-07-18,0.0
2022-07-19,0.0
2022-07-20,0.0
2022-07-21,0.0
2022-07-22,0.0
2022-07-23,0.0
2022-07-24,0.0
2022-07-25,0.0
2022-07-26,0.0
2022-07-27,1.0
2022-07-28,0.0
2022-07-29,0.0
2022-07-30,0.0
2022-07-31,0.0
2022-08-01,0.0
2022-08-02,0.0
2022-08-03,0.0
2022-08-04,0.0
2022-08-05,0.0
2022-08-06,0.0
2022-08-07,0.0
2022-08-08,0.0
2022-08-09,0.0
2022-08-10,0.0
2022-08-11,0.0
2022-08-12,0.0
2022-08-13,1.0
2022-08-14,0.0
2022-08-15,0.0
2022-08-16,1.0
2022-08-17,0.0
2022-08-18,0.0
2022-08-19,0.0
2022-08-20,0.0
2022-08-21,0.0
2022-08-22,0.0
2022-08-23,0.0
2022-08-24,0.0
2022-08-25,0.0
2022-08-26,1.0
2022-08-27,1.0
2022-08-28,0.0
2022-08-29,0.0
2022-08-30,0.0
2022-08-31,0.0
2022-09-01,0.0
2022-09-02,0.0
2022-09-03,0.0
2022-09-04,0.0
2022-09-05,0.0
2022-09-06,0.0
2022-09-07,0.0
2022-09-08,0.0
2022-09-09,0.0
2022-09-10,0.0
2022-09-11,0.0
2022-09-12,0.0
2022-09-13,0.0
2022-09-14,0.0
2022-09-15,0.0
2022-09-16,2.0
2022-09-17,3.0
2022-09-18,2.0
2022-09-19,2.0
2022-09-20,2.0
2022-09-21,16.0
2022-09-22,47.0
2022-09-23,59.0
2022-09-24,88.0
2022-09-25,100.0
2022-09-26,80.0
2022-09-27,80.0
2022-09-28,77.0
2022-09-29,72.0
2022-09-30,67.0
2022-10-01,68.0
2022-10-02,69.0
2022-10-03,56.0
2022-10-04,46.0
2022-10-05,44.0
2022-10-06,40.0
2022-10-07,35.0
2022-10-08,38.0
2022-10-09,35.0
2022-10-10,30.0
2022-10-11,24.0
2022-10-12,22.0
2022-10-13,21.0
2022-10-14,20.0
2022-10-15,20.0
2022-10-16,20.0
2022-10-17,14.0
2022-10-18,12.0
2022-10-19,12.0
2022-10-20,13.0
2022-10-21,11.0
2022-10-22,13.0
2022-10-23,12.0
2022-10-24,9.0
2022-10-25,8.0
2022-10-26,8.0
2022-10-27,8.0
2022-10-28,7.0
2022-10-29,8.0
2022-10-30,8.0
2022-10-31,7.0
2022-11-01,5.0
2022-11-02,4.0
2022-11-03,4.0
2022-11-04,4.0
2022-11-05,4.0
2022-11-06,4.0
2022-11-07,3.0
2022-11-08,3.0
2022-11-09,3.0
2022-11-10,3.0
2022-11-11,3.0
2022-11-12,3.0
2022-11-13,3.0
2022-11-14,3.0
2022-11-15,3.0
2022-11-16,3.0
2022-11-17,3.0
2022-11-18,2.0
2022-11-19,3.0
2022-11-20,3.0
2022-11-21,2.0
2022-11-22,2.0
2022-11-23,2.0
2022-11-24,2.0
2022-11-25,2.0
2022-11-26,2.0
2022-11-27,2.0
2022-11-28,2.0
2022-11-29,2.0
2022-11-30,1.0
2022-12-01,1.0
2022-12-02,1.0
2022-12-03,2.0
2022-12-04,2.0
2022-12-05,1.0
2022-12-06,1.0
2022-12-07,1.0
2022-12-08,1.0
2022-12-09,1.0
2022-12-10,1.0
2022-12-11,1.0
2022-12-12,1.0
2022-12-13,1.0
2022-12-14,1.0
2022-12-15,1.0
2022-12-16,1.0
2022-12-17,1.0
2022-12-18,1.0
2022-12-19,1.0
2022-12-20,1.0
2022-12-21,1.0
2022-12-22,1.0
2022-12-23,1.0
2022-12-24,1.0
2022-12-25,1.0
2022-12-26,1.0
2022-12-27,1.0
2022-12-28,1.0
2022-12-29,1.0
2022-12-30,1.0
2022-12-31,3.0
2023-01-01,2.0
2023-01-02,1.0
2023-01-03,3.0
2023-01-04,2.0
2023-01-05,1.0
2023-01-06,1.0
2023-01-07,1.0
2023-01-08,1.0
2023-01-09,1.0
2023-01-10,1.0
2023-01-11,2.0
2023-01-12,1.0
2023-01-13,1.0
2023-01-14,1.0
2023-01-15,1.0
2023-01-16,1.0
2023-01-17,1.0
2023-01-18,1.0
2023-01-19,1.0
2023-01-20,1.0
2023-01-21,1.0
2023-01-22,1.0
2023-01-23,1.0
2023-01-24,1.0
2023-01-25,1.0
2023-01-26,1.0
2023-01-27,1.0
2023-01-28,1.0
2023-01-29,1.0
2023-01-30,1.0
2023-01-31,1.0
2023-02-01,1.0
2023-02-02,1.0
2023-02-03,1.0
2023-02-04,1.0
2023-02-05,1.0
2023-02-06,1.0
2023-02-07,1.0
2023-02-08,1.0
2023-02-09,1.0
2023-02-10,1.0
2023-02-11,1.0
2023-02-12,1.0
2023-02-13,1.0
2023-02-14,1.0
2023-02-15,1.0
2023-02-16,1.0
2023-02-17,1.0
2023-02-18,1.0
2023-02-19,1.0
2023-02-20,1.0
2023-02-21,1.0
2023-02-22,1.0
2023-02-23,1.0
2023-02-24,1.0
2023-02-25,1.0
2023-02-26,1.0
2023-02-27,1.0
2023-02-28,1.0
2023-03-01,1.0
2023-03-02,1.0
2023-03-03,1.0
2023-03-04,1.0
2023-03-05,1.0
2023-03-06,1.0
2023-03-07,1.0
2023-03-08,1.0
2023-03-09,1.0
2023-03-10,1.0
2023-03-11,1.0
2023-03-12,1.0
2023-03-13,1.0
2023-03-14,1.0
2023-03-15,1.0
2023-03-16,1.0
2023-03-17,1.0
2023-03-18,1.0
2023-03-19,1.0
2023-03-20,1.0
2023-03-21,1.0
2023-03-22,1.0
2023-03-23,1.0
2023-03-24,1.0
2023-03-25,1.0
2023-03-26,1.0
2023-03-27,1.0
2023-03-28,1.0
2023-03-29,1.0
2023-03-30,1.0
2023-03-31,1.0
2023-04-01,1.0
2023-04-02,1.0
2023-04-03,1.0
2023-04-04,1.0
2023-04-05,1.0
2023-04-06,1.0
2023-04-07,1.0
2023-04-08,1.0
2023-04-09,1.0
2023-04-10,1.0
2023-04-11,1.0
2023-04-12,1.0
2023-04-13,1.0
2023-04-14,1.0
2023-04-15,1.0
2023-04-16,1.0
2023-04-17,1.0
2023-04-18,0.0
2023-04-19,1.0
2023-04-20,1.0
2023-04-21,0.0
2023-04-22,1.0
2023-04-23,1.0
2023-04-24,1.0
2023-04-25,1.0
2023-04-26,0.9390243902439025
2023-04-27,0.9634146341463414
2023-04-28,0.9959349593495935
2023-04-29,0.9878048780487805
2023-04-30,1.0203252032520327
2023-05-01,1.0284552845528456
2023-05-02,1.0528455284552845
2023-05-03,0.9796747967479675
2023-05-04,0.9552845528455285
2023-05-05,1.0203252032520327
2023-05-06,1.0284552845528456
2023-05-07,0.9959349593495935
2023-05-08,1.0121951219512195
2023-05-09,0.9552845528455285
2023-05-10,1.0121951219512195
2023-05-11,0.9878048780487805
2023-05-12,0.9796747967479675
2023-05-13,1.0121951219512195
2023-05-14,1.0772357723577235
2023-05-15,1.2154471544715448
2023-05-16,1.0040650406504066
2023-05-17,0.9878048780487805
2023-05-18,0.9796747967479675
2023-05-19,1.0121951219512195
2023-05-20,1.0528455284552845
2023-05-21,1.0853658536585367
2023-05-22,0.9796747967479675
2023-05-23,0.9796747967479675
2023-05-24,0.9715447154471546
2023-05-25,1.0365853658536586
2023-05-26,1.4471544715447155
2023-05-27,1.1219512195121952
2023-05-28,1.1056910569105691
2023-05-29,1.5284552845528456
2023-05-30,1.2520325203252034
2023-05-31,1.024390243902439
2023-06-01,0.9756097560975611
2023-06-02,1.024390243902439
2023-06-03,1.0731707317073171
2023-06-04,1.0569105691056913
2023-06-05,1.0406504065040652
2023-06-06,0.878048780487805
2023-06-07,0.878048780487805
2023-06-08,0.8292682926829269
2023-06-09,0.861788617886179
2023-06-10,1.0406504065040652
2023-06-11,1.0081300813008132
2023-06-12,0.9430894308943091
2023-06-13,0.894308943089431
2023-06-14,0.861788617886179
2023-06-15,0.9593495934959351
2023-06-16,0.926829268292683
2023-06-17,1.0569105691056913
2023-06-18,1.0406504065040652
2023-06-19,0.9593495934959351
2023-06-20,0.9918699186991871
2023-06-21,0.926829268292683
2023-06-22,0.878048780487805
2023-06-23,0.9756097560975611
2023-06-24,0.9756097560975611
2023-06-25,1.0894308943089432
2023-06-26,0.8292682926829269
2023-06-27,0.894308943089431
2023-06-28,0.8455284552845529
2023-06-29,0.894308943089431
2023-06-30,0.878048780487805
2023-07-01,1.0081300813008132
2023-07-02,1.0406504065040652
2023-07-03,0.878048780487805
2023-07-04,0.9430894308943091
2023-07-05,0.8130081300813009
2023-07-06,0.8292682926829269
2023-07-07,0.894308943089431
2023-07-08,0.9593495934959351
2023-07-09,0.894308943089431
2023-07-10,0.894308943089431
2023-07-11,0.8130081300813009
2023-07-12,0.8455284552845529
2023-07-13,0.9918699186991871
2023-07-14,0.9918699186991871
2023-07-15,1.1056910569105691
2023-07-16,1.1219512195121952
2023-07-17,0.910569105691057
2023-07-18,0.878048780487805
2023-07-19,0.9593495934959351
2023-07-20,0.878048780487805
2023-07-21,0.910569105691057
2023-07-22,1.0731707317073171
2023-07-23,1.1707317073170733
2023-07-24,1.0081300813008132
2023-07-25,1.0081300813008132
2023-07-26,1.0406504065040652
2023-07-27,0.9756097560975611
2023-07-28,0.9430894308943091
2023-07-29,1.0894308943089432
2023-07-30,1.024390243902439
2023-07-31,0.9430894308943091
2023-08-01,0.926829268292683
2023-08-02,0.8130081300813009
2023-08-03,0.878048780487805
2023-08-04,0.894308943089431
2023-08-05,1.024390243902439
2023-08-06,1.0894308943089432
2023-08-07,0.910569105691057
2023-08-08,0.9756097560975611
2023-08-09,0.8292682926829269
2023-08-10,0.861788617886179
2023-08-11,0.9430894308943091
2023-08-12,0.926829268292683
2023-08-13,1.1219512195121952
2023-08-14,0.910569105691057
2023-08-15,0.9593495934959351
2023-08-16,0.910569105691057
2023-08-17,0.910569105691057
2023-08-18,0.910569105691057
2023-08-19,1.024390243902439
2023-08-20,1.0731707317073171
2023-08-21,0.894308943089431
2023-08-22,0.8130081300813009
2023-08-23,0.9430894308943091
2023-08-24,0.878048780487805
2023-08-25,1.1056910569105691
2023-08-26,1.0081300813008132
2023-08-27,0.9756097560975611
2023-08-28,0.8292682926829269
2023-08-29,0.861788617886179
2023-08-30,0.8130081300813009
2023-08-31,0.878048780487805
2023-09-01,0.894308943089431
2023-09-02,0.878048780487805
2023-09-03,1.024390243902439
2023-09-04,0.9593495934959351
2023-09-05,0.861788617886179
2023-09-06,0.7967479674796749
2023-09-07,0.8292682926829269
2023-09-08,0.8455284552845529
2023-09-09,0.9593495934959351
2023-09-10,1.0081300813008132
2023-09-11,1.2195121951219514
2023-09-12,1.2032520325203253
2023-09-13,1.024390243902439
2023-09-14,1.1544715447154472
2023-09-15,1.0569105691056913
2023-09-16,1.1382113821138213
2023-09-17,1.1544715447154472
2023-09-18,1.0894308943089432
2023-09-19,1.2032520325203253
2023-09-20,1.1544715447154472
2023-09-21,1.1544715447154472
2023-09-22,1.2357723577235773
2023-09-23,1.2357723577235773
2023-09-24,1.3495934959349596
2023-09-25,1.1056910569105691
2023-09-26,1.0731707317073171
2023-09-27,1.1219512195121952
2023-09-28,1.1219512195121952
2023-09-29,1.0894308943089432
2023-09-30,1.2032520325203253
2023-10-01,1.1544715447154472
2023-10-02,1.1219512195121952
2023-10-03,1.0894308943089432
2023-10-04,1.0569105691056913
2023-10-05,1.1219512195121952
2023-10-06,1.024390243902439
2023-10-07,1.1382113821138213
2023-10-08,1.0731707317073171
2023-10-09,1.0569105691056913
2023-10-10,1.0406504065040652
2023-10-11,0.9430894308943091
2023-10-12,1.0406504065040652
2023-10-13,0.9918699186991871
2023-10-14,1.1219512195121952
2023-10-15,1.2032520325203253
2023-10-16,1.0081300813008132
2023-10-17,1.0081300813008132
2023-10-18,1.0081300813008132
2023-10-19,0.9756097560975611
2023-10-20,0.9918699186991871
2023-10-21,1.0894308943089432
2023-10-22,1.0894308943089432
2023-10-23,1.024390243902439
2023-10-24,0.9593495934959351
2023-10-25,0.9430894308943091
2023-10-26,0.9918699186991871
2023-10-27,1.0406504065040652
2023-10-28,1.1707317073170733
2023-10-29,1.1219512195121952
2023-10-30,1.0731707317073171
2023-10-31,1.1219512195121952
2023-11-01,1.0081300813008132
2023-11-02,0.878048780487805
2023-11-03,0.894308943089431
2023-11-04,0.9430894308943091
2023-11-05,0.9756097560975611
2023-11-06,0.8455284552845529
2023-11-07,0.7967479674796749
2023-11-08,0.861788617886179
2023-11-09,1.0406504065040652
2023-11-10,0.9430894308943091
2023-11-11,1.024390243902439
2023-11-12,1.0081300813008132
2023-11-13,0.878048780487805
2023-11-14,0.861788617886179
2023-11-15,0.878048780487805
2023-11-16,0.910569105691057
2023-11-17,0.9756097560975611
2023-11-18,0.878048780487805
2023-11-19,0.910569105691057
2023-11-20,0.861788617886179
2023-11-21,0.926829268292683
2023-11-22,0.861788617886179
2023-11-23,0.9430894308943091
2023-11-24,0.7804878048780488
2023-11-25,0.9756097560975611
2023-11-26,0.9430894308943091
2023-11-27,0.8455284552845529
2023-11-28,0.9593495934959351
2023-11-29,0.894308943089431
2023-11-30,0.9430894308943091
2023-12-01,0.8130081300813009
2023-12-02,0.7642276422764228
2023-12-03,0.8455284552845529
2023-12-04,0.8130081300813009
2023-12-05,0.878048780487805
2023-12-06,1.2520325203252034
2023-12-07,1.1869918699186992
2023-12-08,0.926829268292683
2023-12-09,0.9593495934959351
2023-12-10,0.878048780487805
2023-12-11,0.910569105691057
2023-12-12,0.926829268292683
2023-12-13,1.0894308943089432
2023-12-14,0.894308943089431
2023-12-15,0.926829268292683
2023-12-16,0.910569105691057
2023-12-17,0.910569105691057
2023-12-18,0.7804878048780488
2023-12-19,0.8130081300813009
2023-12-20,0.9430894308943091
2023-12-21,0.861788617886179
2023-12-22,0.9067184751503059
2023-12-23,0.9907759895682918
2023-12-24,1.007587492451889
2023-12-25,0.9571529838010975
2023-12-26,0.9490229025002844
2023-12-27,1.007587492451889
2023-12-28,0.8899069722667087
2023-12-29,0.9739644866846946
2023-12-30,1.007587492451889
2023-12-31,1.0580220011026806
2024-01-01,0.9826459082674788
2024-01-02,0.8145308794315069
2024-01-03,1.007587492451889
2024-01-04,0.9403414809175002
2024-01-05,1.007587492451889
2024-01-06,0.9153998967330901
2024-01-07,0.9826459082674788
2024-01-08,0.7809078736643125
2024-01-09,0.831342382315104
2024-01-10,0.8145308794315069
2024-01-11,0.8649653880822985
2024-01-12,0.8394724636159171
2024-01-13,0.8649653880822985
2024-01-14,0.8985883938494929
2024-01-15,0.8481538851987013
2024-01-16,1.6290617588630139
2024-01-17,1.1165865910542851
2024-01-18,0.9067184751503059
2024-01-19,0.9067184751503059
2024-01-20,1.0580220011026806
2024-01-21,1.0417705899341017
2024-01-22,0.9028678446095547
2024-01-23,0.8855050014439864
2024-01-24,0.9375935309406914
2024-01-25,0.9375935309406914
2024-01-26,0.9375935309406914
2024-01-27,0.9723192172718282
2024-01-28,1.0417705899341017
2024-01-29,0.868142158278418
2024-01-30,0.9202306877751231
2024-01-31,0.8334164719472813
2024-02-01,0.9202306877751231
2024-02-02,0.8855050014439864
2024-02-03,0.9549563741062598
2024-02-04,0.9028678446095547
2024-02-05,0.816053628781713
2024-02-06,0.7813279424505762
2024-02-07,0.816053628781713
2024-02-08,0.7986907856161446
2024-02-09,0.8507793151128497
2024-02-10,0.868142158278418
2024-02-11,0.7986907856161446
2024-02-12,0.677150883457166
2024-02-13,0.7639650992850079
2024-02-14,0.7639650992850079
2024-02-15,0.7986907856161446
2024-02-16,0.868142158278418
2024-02-17,0.9549563741062598
2024-02-18,1.2674875510864902
2024-02-19,0.8855050014439864
2024-02-20,0.7986907856161446
2024-02-21,0.7639650992850079
2024-02-22,0.816053628781713
2024-02-23,0.7986907856161446
2024-02-24,0.9028678446095547
2024-02-25,0.9375935309406914
2024-02-26,0.7639650992850079
2024-02-27,0.7466022561194395
2024-02-28,0.816053628781713
2024-02-29,0.8334164719472813
2024-03-01,1.2153990215897852
2024-03-02,1.007044903602965
2024-03-03,1.05913343309967
2024-03-04,0.868142158278418
2024-03-05,0.7986907856161446
2024-03-06,0.8334164719472813
2024-03-07,0.8855050014439864
2024-03-08,0.8855050014439864
2024-03-09,0.9896820604373966
2024-03-10,1.0244077467685333
2024-03-11,0.8507793151128497
2024-03-12,0.7639650992850079
2024-03-13,0.8507793151128497
2024-03-14,0.8334164719472813
2024-03-15,0.8334164719472813
2024-03-16,0.8855050014439864
2024-03-17,0.9723192172718282
2024-03-18,0.7986907856161446
2024-03-19,0.9028678446095547
2024-03-20,0.816053628781713
2024-03-21,0.8334164719472813
2024-03-22,0.7986907856161446
2024-03-23,0.9202306877751231
2024-03-24,0.9028678446095547
2024-03-25,0.816053628781713
2024-03-26,0.7118765697883028
2024-03-27,0.9028678446095547
2024-03-28,0.8507793151128497
2024-03-29,0.816053628781713
2024-03-30,0.8334164719472813
2024-03-31,0.816053628781713
2024-04-01,0.7813279424505762
2024-04-02,0.8507793151128497
2024-04-03,0.8334164719472813
2024-04-04,0.7986907856161446
2024-04-05,0.7986907856161446
2024-04-06,0.8507793151128497
2024-04-07,0.7986907856161446
2024-04-08,0.868142158278418
2024-04-09,0.9028678446095547
2024-04-10,1.007044903602965
2024-04-11,0.9896820604373966
2024-04-12,0.9202306877751231
2024-04-13,0.9202306877751231
2024-04-14,0.9202306877751231
2024-04-15,0.8334164719472813
2024-04-16,0.868142158278418
2024-04-17,0.9375935309406914
2024-04-18,0.9028678446095547
2024-04-19,0.9375935309406914
2024-04-20,0.9549563741062598
2024-04-21,1.0244077467685333
2024-04-22,0.9202306877751231
2024-04-23,0.868142158278418
2024-04-24,0.9375935309406914
2024-04-25,0.868142158278418
2024-04-26,0.9549563741062598
2024-04-27,1.007044903602965
2024-04-28,1.0244077467685333
2024-04-29,0.9028678446095547
2024-04-30,1.0244077467685333
2024-05-01,0.9375935309406914
2024-05-02,0.9723192172718282
2024-05-03,0.9723192172718282
2024-05-04,0.9375935309406914
2024-05-05,0.8855050014439864
2024-05-06,0.9028678446095547
2024-05-07,0.868142158278418
2024-05-08,0.868142158278418
2024-05-09,0.9723192172718282
2024-05-10,0.9202306877751231
2024-05-11,0.9202306877751231
2024-05-12,1.0938591194308067
2024-05-13,0.9549563741062598
2024-05-14,1.0417705899341017
2024-05-15,0.9375935309406914
2024-05-16,0.9202306877751231
2024-05-17,0.8855050014439864
2024-05-18,0.9202306877751231
2024-05-19,1.007044903602965
2024-05-20,0.9723192172718282
2024-05-21,0.9896820604373966
2024-05-22,0.8855050014439864
2024-05-23,0.9202306877751231
2024-05-24,0.8855050014439864
2024-05-25,1.007044903602965
2024-05-26,1.111221962596375
2024-05-27,1.0244077467685333
2024-05-28,1.007044903602965
2024-05-29,1.007044903602965
2024-05-30,0.9202306877751231
2024-05-31,0.9549563741062598
2024-06-01,1.111221962596375
2024-06-02,1.05913343309967
2024-06-03,0.9028678446095547
2024-06-04,0.9549563741062598
2024-06-05,1.1459476489275118
2024-06-06,1.0244077467685333
2024-06-07,1.0417705899341017
2024-06-08,1.1806733352586485
2024-06-09,1.3716646100799004
2024-06-10,1.2848503942520586
2024-06-11,1.1980361784242168
2024-06-12,1.3890274532454687
2024-06-13,1.4758416690733107
2024-06-14,1.3369389237487637
2024-06-15,1.3369389237487637
2024-06-16,1.302213237417627
2024-06-17,1.111221962596375
2024-06-18,1.0417705899341017
2024-06-19,1.0764962762652384
2024-06-20,1.0417705899341017
2024-06-21,1.0764962762652384
2024-06-22,1.111221962596375
2024-06-23,1.1980361784242168
2024-06-24,1.111221962596375
2024-06-25,0.9896820604373966
2024-06-26,0.9896820604373966
2024-06-27,1.111221962596375
2024-06-28,1.1285848057619434
2024-06-29,1.2153990215897852
2024-06-30,1.05913343309967
2024-07-01,0.9896820604373966
2024-07-02,0.868142158278418
2024-07-03,0.8334164719472813
2024-07-04,0.9028678446095547
2024-07-05,0.9028678446095547
2024-07-06,1.0244077467685333
2024-07-07,1.007044903602965
2024-07-08,0.9896820604373966
2024-07-09,0.7986907856161446
2024-07-10,0.9202306877751231
2024-07-11,0.868142158278418
2024-07-12,0.9375935309406914
2024-07-13,0.9549563741062598
2024-07-14,1.007044903602965
2024-07-15,0.7813279424505762
2024-07-16,0.8507793151128497
2024-07-17,0.7986907856161446
2024-07-18,0.9028678446095547
2024-07-19,0.7986907856161446
2024-07-20,0.9375935309406914
2024-07-21,0.8855050014439864
2024-07-22,0.8334164719472813
2024-07-23,0.868142158278418
2024-07-24,0.7986907856161446
2024-07-25,0.7813279424505762
2024-07-26,0.8855050014439864
2024-07-27,1.0417705899341017
2024-07-28,1.2327618647553535
2024-07-29,0.9375935309406914
2024-07-30,1.007044903602965
2024-07-31,1.736284316556836
2024-08-01,1.1285848057619434
2024-08-02,1.0244077467685333
2024-08-03,0.8855050014439864
2024-08-04,0.9549563741062598
2024-08-05,0.816053628781713
2024-08-06,0.7118765697883028
2024-08-07,0.7986907856161446
2024-08-08,0.7466022561194395
2024-08-09,0.7813279424505762
2024-08-10,0.868142158278418
2024-08-11,0.8855050014439864
2024-08-12,0.8507793151128497
2024-08-13,0.9549563741062598
2024-08-14,0.9549563741062598
2024-08-15,0.8334164719472813
2024-08-16,0.7639650992850079
2024-08-17,0.9028678446095547
2024-08-18,0.9723192172718282
2024-08-19,0.7406217212512993
2024-08-20,0.7795916581340194
2024-08-21,0.8185615950167395
2024-08-22,1.0502590910372684
2024-08-23,1.0871069026441968
2024-08-24,0.9528342488304682
2024-08-25,1.0784254810614127
2024-08-26,0.894379343506388
2024-08-27,0.8467279850408838
2024-08-28,0.8662129534822438
2024-08-29,0.8856979219236039
2024-08-30,0.944152827247684
2024-08-31,0.9138643119477481
2024-09-01,1.0112891541545483
2024-09-02,0.9918041857131883
2024-09-03,0.7990766265753795
2024-09-04,0.7601066896926594
2024-09-05,0.7795916581340194
2024-09-06,0.8185615950167395
2024-09-07,0.9723192172718282
2024-09-08,1.0004856072959725
2024-09-09,0.8185615950167395
2024-09-10,0.8662129534822438
2024-09-11,0.8077580481581637
2024-09-12,0.8467279850408838
2024-09-13,0.9051828903649639
2024-09-14,0.9723192172718282
2024-09-15,0.9636377956890441
2024-09-16,0.9723192172718282
2024-09-17,0.99392631098898
2024-09-18,1.080354685857587
2024-09-19,1.1235688732918905
2024-09-20,1.5341036539177735
2024-09-21,2.160709371715174
2024-09-22,1.9662455282608082
2024-09-23,1.728567497372139
2024-09-24,1.8366029659578977
2024-09-25,2.0094597156951117
2024-09-26,2.0958880905637187
2024-09-27,1.8366029659578977
2024-09-28,2.160709371715174
2024-09-29,2.139102277998022
2024-09-30,1.7501745910892907
2024-10-01,1.4260681853320147
2024-10-02,1.5557107476349252
2024-10-03,1.7717816848064425
2024-10-04,1.7501745910892907
2024-10-05,1.9662455282608082
2024-10-06,1.8798171533922012
2024-10-07,1.49088946648347
2024-10-08,1.2099972481604973
2024-10-09,1.1883901544433455
2024-10-10,1.231604341877649
2024-10-11,1.2964256230291042
2024-10-12,1.3396398104634077
2024-10-13,1.3396398104634077
2024-10-14,1.1451759670090422
2024-10-15,1.1451759670090422
2024-10-16,1.080354685857587
2024-10-17,1.0371404984232835
2024-10-18,0.9723192172718282
2024-10-19,1.2099972481604973
2024-10-20,1.080354685857587
2024-10-21,1.0155334047061317
2024-10-22,0.9507121235546765
2024-10-23,0.9291050298375247
2024-10-24,0.907497936120373
2024-10-25,1.0155334047061317
2024-10-26,1.080354685857587
2024-10-27,1.1019617795747387
2024-10-28,0.9291050298375247
